premise,hypothesis,gpt_label
"ik+ p+ h+k+ sargento wa ukiyari tiwa +kit+a Clem Francis, tiuta hayewaka ment+r+kawi meta mema w+wawe tau watsuname tsie kiekatairi.",wa ukiyari panaye t+akie xei tsemana panka mie.,1
"ik+ p+ h+k+ sargento wa ukiyari tiwa +kit+a Clem Francis, tiuta hayewaka ment+r+kawi meta mema w+wawe tau watsuname tsie kiekatairi.",wa ukiyari ik+ ment+r+kawi metá mema w+wawe wana tau watsuname tsie peta yua ke tita m+tiuta uniwa ik+ tsemana tsie.,1
kam+tsi peye a meye axetsie kename xuawe hutat+ u haikat+ aeronaves memu axé xei tsemana meukata maikai hakewa meme wix+akai.,wa+kawa ik+ mawiwe pu axé xei tsemana.,1
kam+tsi peye a meye axetsie kename xuawe hutat+ u haikat+ aeronaves memu axé xei tsemana meukata maikai hakewa meme wix+akai.,nie meny+ pa+mek+ mema w+we p+ h+k+ axa m+ti ane.,1
kam+tsi peye a meye axetsie kename xuawe hutat+ u haikat+ aeronaves memu axé xei tsemana meukata maikai hakewa meme wix+akai.,nixewit+ p+ka axé ma wiwe.,1
m+k+ arí meuteti +kit+ariekai rí ik+ kemarité presurizados neureiti nanekai wa+kawa neuranaka t+nik+ xeime kemari xeimieme.,reutere haika metseri memaye at+ani mentey+ +kit+a memana kat+nik+ kemari m+t+r+ kawi.,1
m+k+ arí meuteti +kit+ariekai rí ik+ kemarité presurizados neureiti nanekai wa+kawa neuranaka t+nik+ xeime kemari xeimieme.,ik+ mentey+ +kit+a memana kat+nik+ xeime kemari ik+ m+t+r+ kawi peuye h+wa tukari.,1
m+k+ arí meuteti +kit+ariekai rí ik+ kemarité presurizados neureiti nanekai wa+kawa neuranaka t+nik+ xeime kemari xeimieme.,teumeteuti ik+t+awekai pemana kat+nik+ xeime kemari m+t+r+ ka+ye ik+ tukari m+ta x+ni tsie.,1
"neutay+ni p+ke xuawekai ni xewit+ kwewari anet+ meuta hanitsie mat+a bumpa p+ka tateké, tsepá kem+ rewe kwepa tsie.",ik+ bomba pax+narie p+reyuri ik+ ma wiwe n+ awame.,1
"neutay+ni p+ke xuawekai ni xewit+ kwewari anet+ meuta hanitsie mat+a bumpa p+ka tateké, tsepá kem+ rewe kwepa tsie.",ik+ t+ma boba atsi p+key+ metateké k+.,1
"neutay+ni p+ke xuawekai ni xewit+ kwewari anet+ meuta hanitsie mat+a bumpa p+ka tateké, tsepá kem+ rewe kwepa tsie.",pexuawekai kwinie tikwewari ane wat+t+ bumpa petatekie.,0
keta x+ka heta hek+are kenem+ ti yurieni kekai .,yeme yuri neukati maté kepenti ku mamate ik+.,1
keta x+ka heta hek+are kenem+ ti yurieni kekai .,"hurik+, m+pa+ neuti yurieni.",1
keta x+ka heta hek+are kenem+ ti yurieni kekai .,nepti n+nikeyu ne m+ti yurieni ik+ maka mietsie tsemana.,1
"per+ yaxeik+a, ik+ yeuta menteu uwa mepeuye x+rieni tsepa kepauka, yeme matsi tsipúri.",tsipuri mepeta yuruwekai tukarik+.,1
"per+ yaxeik+a, ik+ yeuta menteu uwa mepeuye x+rieni tsepa kepauka, yeme matsi tsipúri.",tsipuri mepeta yux+a ena makamie tsie.,1
"per+ yaxeik+a, ik+ yeuta menteu uwa mepeuye x+rieni tsepa kepauka, yeme matsi tsipúri.","ik+ tsipuri aix+ meute ku ukai, meta mayene nieret+.",1
"kepauka temeuta hax+a, p+reunat+ katei.",nait+ kitenie p+reuye piet+katei.,1
"kepauka temeuta hax+a, p+reunat+ katei.",tepexeiya llaves táme.,1
"kepauka temeuta hax+a, p+reunat+ katei.",tepeuta hax+a reunat+ kaika ku.,0
yemek+ kename xeik+a reti pinikekai naime meita in+ata aix+ meiyurieni m+pa+.,aix+ neurane kumaté kename nait+ p+ h+k+ nait+ nem+reuye h+wá aix+ neti yurieni ik+.,1
yemek+ kename xeik+a reti pinikekai naime meita in+ata aix+ meiyurieni m+pa+.,"atsí neukatimaté keneti yurieni ik+k+ tinaime. Auyak+, neti neutaxat+a kemeuku anene axa nemiyu rienik+ ik+ entuerto.",1
yemek+ kename xeik+a reti pinikekai naime meita in+ata aix+ meiyurieni m+pa+.,nepiti in+ata neraye +ket+ ik+tsie nait+.,1
"m+k+ peuku yeix+a, p+reuyepi kitenie nepa eriwa nemana kunierix+ metá nepei xei kem+raka eriekai, tsiere nepeixei mey+ h+awekai.",niep+ reyute mawiekai nait+ peh+nekai pureu unax+ kitenie ke mauyewa.,1
"m+k+ peuku yeix+a, p+reuyepi kitenie nepa eriwa nemana kunierix+ metá nepei xei kem+raka eriekai, tsiere nepeixei mey+ h+awekai.","meuteyu riekai  tem+ta eriwanik+ kename tame tekateu yuri, per+ teuta maikai kename tame teteyuriekai .",1
"m+k+ peuku yeix+a, p+reuyepi kitenie nepa eriwa nemana kunierix+ metá nepei xei kem+raka eriekai, tsiere nepeixei mey+ h+awekai.",xeimieme nemei xeitsie hixiena meuta ha tsie kitenie niep+rana iyarixiekai.,1
"kam+tsi, neukwe xeiya xeime niuki keripa+ timieme nemita xata.",neukwe xeiya ik+ m+rewa tuiya ne xa+ta.,1
"kam+tsi, neukwe xeiya xeime niuki keripa+ timieme nemita xata.",nepexeiya xeime m+rewa tuiya en uyetse imé.,2
"kam+tsi, neukwe xeiya xeime niuki keripa+ timieme nemita xata.",puxuawe wa+kawa m+rewa tuiya.,1
m+k+ atsi p+ka reyuri y+ k+mana.,m+k+ tsiukati parewiya.,1
m+k+ atsi p+ka reyuri y+ k+mana.,mik+ p+parewiya ikwaik+ tsiere kemarite k+.,1
m+k+ atsi p+ka reyuri y+ k+mana.,mik+ tixa+ tsie p+kara wiya.,1
"aimieme ne neureku eriwakai, takutsi nakawe, meta Ramona mana pekatei.",Ramona pekatei kwiepa yemek+ hau eriet+.,1
"aimieme ne neureku eriwakai, takutsi nakawe, meta Ramona mana pekatei.",Ramona axaunere k+ h+awekai ax+kai.,1
"aimieme ne neureku eriwakai, takutsi nakawe, meta Ramona mana pekatei.",Ramona pankuke kairi ne akux+ mana nepeka tei ne ha kwaxat+.,1
¡ per+ etsiwa xeik+a pe anekai !.,"petikwai wa+kawa ikwai, per+ niep+ka reu há.",1
¡ per+ etsiwa xeik+a pe anekai !.,mik+ niep+kare ha nakai.,1
¡ per+ etsiwa xeik+a pe anekai !.,m+k+ niep+reyu tema wiekai.,1
neukara maté x+ka heyu hayewa wana Augusta arikeke m+k+ k+.,mik+ peiyeweiya kai hekait+ Augusta tsiere arike ke memeta uniwax+ tsie.,0
neukara maté x+ka heyu hayewa wana Augusta arikeke m+k+ k+.,m+k+ peiyewiya kai he kait+ wana Augusta.,0
neukara maté x+ka heyu hayewa wana Augusta arikeke m+k+ k+.,pet+a atewa wana Augusta xeimieme.,0
"tinaime tem+teuti wewi.. Teukwateta h+awarie hakewa meme+ k+nekai, t+ma kepauka memaye k+ka kai wana base memeye huk+ memeyu hayewak+ metá yamenteu tére.",neukweta iwau hakewa meme+ k+nekai.,1
"tinaime tem+teuti wewi.. Teukwateta h+awarie hakewa meme+ k+nekai, t+ma kepauka memaye k+ka kai wana base memeye huk+ memeyu hayewak+ metá yamenteu tére.",teuteti mámate hakewa memeti tekai metá hakewa meme+ k+nekai.,1
"tinaime tem+teuti wewi.. Teukwateta h+awarie hakewa meme+ k+nekai, t+ma kepauka memaye k+ka kai wana base memeye huk+ memeyu hayewak+ metá yamenteu tére.",nit+ma teukateta xat+arie hakewa meme+ k+nekai.,1
mepeti yua: teuteyu tua xa+tsie pemu kunuanik+.,peukate yutuani ta hek+.,1
mepeti yua: teuteyu tua xa+tsie pemu kunuanik+.,meuteyu kutuaya tem+waye tei tsie miemek+ ne hék+ metá netaruma tsiere.,2
mepeti yua: teuteyu tua xa+tsie pemu kunuanik+.,meute yutua tem+waye teik+.,2
"kam+tsi uxa arieka, hu rik+, ik+ wapait+ makawe Kennedy, mm…, p+ranu ná Cuba meta mmm…, tapinite ik+ kanuwa tsixi mepeku nuit+a xeime kanuwa ruso memeta eriekai atewa pait+ cuba mepeta xei misiles.",Kennedy tiwareta h+awix+ tapinite ik+ m+ranta nat+ka kename meti wauní tewa titua xame.,0
"kam+tsi uxa arieka, hu rik+, ik+ wapait+ makawe Kennedy, mm…, p+ranu ná Cuba meta mmm…, tapinite ik+ kanuwa tsixi mepeku nuit+a xeime kanuwa ruso memeta eriekai atewa pait+ cuba mepeta xei misiles.",meukwe wake ni xeime kanuwa kename tixa+ mekata t+k+kai.,2
"kam+tsi uxa arieka, hu rik+, ik+ wapait+ makawe Kennedy, mm…, p+ranu ná Cuba meta mmm…, tapinite ik+ kanuwa tsixi mepeku nuit+a xeime kanuwa ruso memeta eriekai atewa pait+ cuba mepeta xei misiles.",metaxei xetewiyari misiles kanuwa tsie.,0
"tsepa titak+, ukí peuta háke.",uk+ peuta há rewaxanetsie tsie.,0
"tsepa titak+, ukí peuta háke.",uk+ peuta há hupumetá.,2
"tsepa titak+, ukí peuta háke.",uk+ petanau tsax+ memuwaye hú tsie p+ta.,1
"mmm.., ne teukarima mepak+ aix+ metey+ h+awet+, metá heiwak+a ne papama muwa mepeku tekai atsi kati anemek+ aix+ teutaka iyuni muwa hutie.",aneureute rix+ neren+ aximet+ ne teukarima wa kie.,1
"mmm.., ne teukarima mepak+ aix+ metey+ h+awet+, metá heiwak+a ne papama muwa mepeku tekai atsi kati anemek+ aix+ teutaka iyuni muwa hutie.",ne teukarima meuhik+ti kai memayu wit+k+kai meteuyu ka nenima yat+.,1
"mmm.., ne teukarima mepak+ aix+ metey+ h+awet+, metá heiwak+a ne papama muwa mepeku tekai atsi kati anemek+ aix+ teutaka iyuni muwa hutie.",ne teukarima pepak+ kwuinie meripait+ memu uwa meta tawarí kwanetse nakix+ nemeu mieni wa kie.,1
tukari neukwe xeiya kai yu naime aix+ nenti wa manik+.,nepe y+wekai nemeiti n+ni nemeita hat+ani arike ké.,0
tukari neukwe xeiya kai yu naime aix+ nenti wa manik+.,nepeita tua meripait+.,1
tukari neukwe xeiya kai yu naime aix+ nenti wa manik+.,nepene hayewax+ tukari neka hexeiyat+ naime nemeuta tuanik+.,0
"hipat+ ne uxima yatsika ana tsie yuri te+teri memeti t+nik+ paracaidas m+reti tuaxa tsie ik+ armas  nucleares, mutateke y+ xa+ta mutatéke  atómica.",mutatéke atomica p+ka hexeiya ip+name.,1
"hipat+ ne uxima yatsika ana tsie yuri te+teri memeti t+nik+ paracaidas m+reti tuaxa tsie ik+ armas  nucleares, mutateke y+ xa+ta mutatéke  atómica.",ik+mitatekiyá putatéke bumpa kepauka hetsiena m+kaweni.,1
"hipat+ ne uxima yatsika ana tsie yuri te+teri memeti t+nik+ paracaidas m+reti tuaxa tsie ik+ armas  nucleares, mutateke y+ xa+ta mutatéke  atómica.",xeik+a pepeuye h+wa etsiwa pemita tuani ip+name ik+ m+tateke atómica.,1
ne kutsi netsiuti xaxat+wakai kemati y+t+ya mutawe rix+ tsie yeme xeik+a puti xaxa takai yu iwama metá kepa+ menteyu mikwakai ana.,aix+ neureu eriekai ne kútsi ne eniet+ kemat+ y+t+ya meripait+.,1
ne kutsi netsiuti xaxat+wakai kemati y+t+ya mutawe rix+ tsie yeme xeik+a puti xaxa takai yu iwama metá kepa+ menteyu mikwakai ana.,ne kutsi p+ka tiuta xá meri pai mieme.,1
ne kutsi netsiuti xaxat+wakai kemati y+t+ya mutawe rix+ tsie yeme xeik+a puti xaxa takai yu iwama metá kepa+ menteyu mikwakai ana.,ne kútsi netiuta xat+a ti wa+kawa tsie ti mieme yu iwama kepauka tsimute wikai tsie.,2
"tepexeiya kai kemarite haye at+kaime ik+ de m+t+r+ ka+ye ik+ tsie ma wiwe, ik+pa+ wapini metsa tsie memeta axe kename tapini eh+k+t+ kai heume rika+yet+, ya xeik+a wa xapatuxi, ye xeik+a m+ anene nik+.",ta kemarite ya xeik+a p+kareyu xexeiyakai memei t+k+kai hepa+ metsa tsie memata axe.,2
"tepexeiya kai kemarite haye at+kaime ik+ de m+t+r+ ka+ye ik+ tsie ma wiwe, ik+pa+ wapini metsa tsie memeta axe kename tapini eh+k+t+ kai heume rika+yet+, ya xeik+a wa xapatuxi, ye xeik+a m+ anene nik+.","ta kemarite  ya xeik+a pe anenekai wa hepa+ metsa tsie memeta axe, per+ waik+ meuta hani m+ x+ká, tapini peh+k+tika mer+kawi.",1
"tepexeiya kai kemarite haye at+kaime ik+ de m+t+r+ ka+ye ik+ tsie ma wiwe, ik+pa+ wapini metsa tsie memeta axe kename tapini eh+k+t+ kai heume rika+yet+, ya xeik+a wa xapatuxi, ye xeik+a m+ anene nik+.",p+y+we pemuku wauni kemarite tsepa ke aneneme pemeuye h+wa.,1
"hu pat+a, ne teukari p+ka t+a aixi m+ tiuka iyari.",ne teukari pat+a m+ka uka iyari.,0
"hu pat+a, ne teukari p+ka t+a aixi m+ tiuka iyari.",ne teukari p+ h+k+t+kai axam+ti niuki .,0
"hu pat+a, ne teukari p+ka t+a aixi m+ tiuka iyari.",¡ ne teukari pe h+k+t+kai yeme aix+ m+tiuka iyari penta xeiya heiwa !.,0
"mep+ h+k+ haika tewiyari o nauka tewiyari mema w+wawe U2 teuteka tsut+akai tentewareti +kit+ani kekai maw+wawe men+ awawe chinos,tsiere mawiwe m+n+awe británicos wa hamat+a, yu naime mundo temey+ n+kai tsie.",waik+ teka hexeiyat+ tepa k+ aix+ tem+ti y+ni ni xeime mat+a.,1
"mep+ h+k+ haika tewiyari o nauka tewiyari mema w+wawe U2 teuteka tsut+akai tentewareti +kit+ani kekai maw+wawe men+ awawe chinos,tsiere mawiwe m+n+awe británicos wa hamat+a, yu naime mundo temey+ n+kai tsie.",teuteyuti +kit+a reuterix+ a+x+wi tsemana ik+ wa hamat+a britanicos.,1
"mep+ h+k+ haika tewiyari o nauka tewiyari mema w+wawe U2 teuteka tsut+akai tentewareti +kit+ani kekai maw+wawe men+ awawe chinos,tsiere mawiwe m+n+awe británicos wa hamat+a, yu naime mundo temey+ n+kai tsie.",teuteyuti +kit+a hipame y+ wa+kawa kuyaxi.,1
"a hu, peraine kam+ts+ neti wawá ik+ tsie metá tsiere ti wa+kawa m+rewa tuiya.",mik+ kwane tseta h+awix+.,1
"a hu, peraine kam+ts+ neti wawá ik+ tsie metá tsiere ti wa+kawa m+rewa tuiya.",nereta h+awixi kename tixai nereti wauni.,1
"a hu, peraine kam+ts+ neti wawá ik+ tsie metá tsiere ti wa+kawa m+rewa tuiya.",mik+ nereta h+awix+ kename neti wauni kekai iwaurika tumini tsie mieme.,1
m+k+ nereta h+awix+ kename het+a wana anta+ye.,metay+ kename hewa ké uyetá.,1
m+k+ nereta h+awix+ kename het+a wana anta+ye.,petay+ kename meuka hú wana sur.,0
m+k+ nereta h+awix+ kename het+a wana anta+ye.,peta+ kename me hék+ wana anta+ye.,1
"hum, waik+, yuri pemutai nek+, t+ma neukaka teriwax+ ik+ xapa titer+wame  kename nemaka ter+wa kekai.",neukwaka ter+wawe nixeime xapa titer+wame mexeiya wa+kawa ik+ 100 pa+met+ maye hú.,1
"hum, waik+, yuri pemutai nek+, t+ma neukaka teriwax+ ik+ xapa titer+wame  kename nemaka ter+wa kekai.",neukwaka ter+wawe wa+ka xapa titer+wame,2
"hum, waik+, yuri pemutai nek+, t+ma neukaka teriwax+ ik+ xapa titer+wame  kename nemaka ter+wa kekai.",neputi teriwa xapa titer+wame tukarik+.,0
nepeiye weiyakai neure kupi pinite meta nepant+a nemeta xat+arie tsie hakewa m+re anekai.,nepeku eiri tiyetsame meta neure eri ne hetsie kara hunike.,1
nepeiye weiyakai neure kupi pinite meta nepant+a nemeta xat+arie tsie hakewa m+re anekai.,nepei há tiyetsame m+wayeka tsie.,0
nepeiye weiyakai neure kupi pinite meta nepant+a nemeta xat+arie tsie hakewa m+re anekai.,nepei kutua tiyetsame hakewa memie met+kai.,1
pat+a meyupa tax+ kem+ reu eriekai yeme aix+.,kem+ reu eriekai per+ aix+ naimek+ metá yeme aix+ tiyu mait+.,1
pat+a meyupa tax+ kem+ reu eriekai yeme aix+.,meyute mawiekai kwit+ ta penutui xiekai.,1
pat+a meyupa tax+ kem+ reu eriekai yeme aix+.,yam+ reu eriekai peyupa tax+ wa+kawa.,0
"nepanye xatsie meyu pa+met+ tamamata heima a+x+wi te+teri nem+ miek+ wana mentewa +kit+arie, metá neuka mie, waik+ neuka mie.",neukanye xatsie nem+ miek+ mentawa +kit+arie.,0
"nepanye xatsie meyu pa+met+ tamamata heima a+x+wi te+teri nem+ miek+ wana mentewa +kit+arie, metá neuka mie, waik+ neuka mie.",nepanye xatsie nem+ miek+ muwa mentawa +kit+arie.,0
"nepanye xatsie meyu pa+met+ tamamata heima a+x+wi te+teri nem+ miek+ wana mentewa +kit+arie, metá neuka mie, waik+ neuka mie.",né nepe h+k+ t+kai muy iwane aix+ m+ ane.,1
"me pantik+ne wake tet+ka tsie ti  +keme ahautitewa kaku, eh, meuti k+ne mekati w+x+awe kaku ik+ U huta metá waniu memeti w+x+ani kemarite t+r+ka+ yeme.",y+ wa+kawa te+teri meukanti k+ka examenes tsie nit+ma meukati w+x+ani U. huta.,1
"me pantik+ne wake tet+ka tsie ti  +keme ahautitewa kaku, eh, meuti k+ne mekati w+x+awe kaku ik+ U huta metá waniu memeti w+x+ani kemarite t+r+ka+ yeme.",mepanti k+ne wa+kawa tsie mentey+ti +kit+ani mekati w+x+awet+ ik+ U huta.,0
"me pantik+ne wake tet+ka tsie ti  +keme ahautitewa kaku, eh, meuti k+ne mekati w+x+awe kaku ik+ U huta metá waniu memeti w+x+ani kemarite t+r+ka+ yeme.",xeik+a memetse pit+ani volar U huta mat+ari tukari.,1
