premise,hypothesis,gpt_label
ਇਸ ਲਈ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਅਜਿਹਾ ਕਿਉਂ ਹੁੰਦਾ ਹੈ।,ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਉਨ੍ਹਾਂ ਨੇ ਸਕੂਲਾਂ ਦਾ ਤਬਾਦਲਾ ਕਿਉਂ ਕੀਤਾ।,1
ਇਸ ਲਈ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਅਜਿਹਾ ਕਿਉਂ ਹੁੰਦਾ ਹੈ।,ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਅਜਿਹਾ ਕਿਉਂ ਹੋਇਆ।,0
"ਮੈਂ ਇਕੋ ਇਕ ਸੀ ਜੋ ਉਹ, ਛੋਟੇ ਉਚਾਈ ਚੈਂਬਰਾਂ ਵਿਚ ਟੈਸਟ ਲਈ ਰੈਗੂਲੇਟਰਾਂ ਨੂੰ ਚਲਾਉਂਦਾ ਸੀ.",ਟੈਸਟਾਂ ਲਈ ਰੈਗੂਲੇਟਰਾਂ ਨੂੰ ਚਲਾਉਣ ਵਾਲਾ ਮੈਂ ਇਕੱਲਾ ਨਹੀਂ ਸੀ।,2
"ਮੈਂ ਇਕੋ ਇਕ ਸੀ ਜੋ ਉਹ, ਛੋਟੇ ਉਚਾਈ ਚੈਂਬਰਾਂ ਵਿਚ ਟੈਸਟ ਲਈ ਰੈਗੂਲੇਟਰਾਂ ਨੂੰ ਚਲਾਉਂਦਾ ਸੀ.",ਛੋਟੇ ਉਚਾਈ ਚੈਂਬਰਾਂ ਵਿੱਚ ਟੈਸਟ ਕੀਤੇ ਗਏ ਸਨ।,0
"ਮੈਂ ਇਕੋ ਇਕ ਸੀ ਜੋ ਉਹ, ਛੋਟੇ ਉਚਾਈ ਚੈਂਬਰਾਂ ਵਿਚ ਟੈਸਟ ਲਈ ਰੈਗੂਲੇਟਰਾਂ ਨੂੰ ਚਲਾਉਂਦਾ ਸੀ.",ਸਾਡੇ ਵਿੱਚੋਂ ਕੁਝ ਲੋਕ ਸਨ ਜੋ ਟੈਸਟ ਲਈ ਰੈਗੂਲੇਟਰਾਂ ਨੂੰ ਚਲਾਉਂਦੇ ਸਨ.,2
"ਮੈਂ ਉਹ, ਚੀਫ ਮਾਸਟਰ ਸਾਰਜੈਂਟ, ਰਿਟਾਇਰ, ਜਿਵੇਂ ਕਿ ਰਿਕ ਨੇ ਕਿਹਾ.",ਮੈਂ ਹਾਲੇ ਵੀ ਕੰਮ ਕਰ ਰਿਹਾ ਹਾਂ।,2
"ਮੈਂ ਉਹ, ਚੀਫ ਮਾਸਟਰ ਸਾਰਜੈਂਟ, ਰਿਟਾਇਰ, ਜਿਵੇਂ ਕਿ ਰਿਕ ਨੇ ਕਿਹਾ.",ਮੈਂ 2002 ਵਿਚ ਰਿਟਾਇਰ ਹੋ ਗਿਆ।,1
"ਮੈਂ ਉਹ, ਚੀਫ ਮਾਸਟਰ ਸਾਰਜੈਂਟ, ਰਿਟਾਇਰ, ਜਿਵੇਂ ਕਿ ਰਿਕ ਨੇ ਕਿਹਾ.",ਰਿਕ ਨੇ ਤੁਹਾਨੂੰ ਦੱਸਿਆ ਕਿ ਮੈਂ ਰਿਟਾਇਰ ਹੋ ਚੁੱਕਾ ਹਾਂ।,0
"ਮੇਰੇ ਡੈਸਕ 'ਤੇ ਕੁਝ ਨਕਦ ਪ੍ਰਵਾਹ ਦੇ ਅਨੁਮਾਨ ਹਨ ਅਤੇ, ਉਹ, ਇਹ ਅਜਿਹੇ ਅਤੇ ਅਜਿਹੇ ਕੱਟੀ ਲਈ ਹੈ, ਇਹ ਗਾਹਕ ਦਾ ਨਾਮ ਹੈ.",ਕੁੱਟੀ ਨਾਂ ਦਾ ਗਾਹਕ ਹਰ ਮਹੀਨੇ $10000 ਕਮਾਉਂਦਾ ਹੈ।,1
"ਮੇਰੇ ਡੈਸਕ 'ਤੇ ਕੁਝ ਨਕਦ ਪ੍ਰਵਾਹ ਦੇ ਅਨੁਮਾਨ ਹਨ ਅਤੇ, ਉਹ, ਇਹ ਅਜਿਹੇ ਅਤੇ ਅਜਿਹੇ ਕੱਟੀ ਲਈ ਹੈ, ਇਹ ਗਾਹਕ ਦਾ ਨਾਮ ਹੈ.","""ਇੱਕ ਗਾਹਕ ਹੈ ਜਿਸਦਾ ਨਾਮ"" ""ਕੁੱਟੀ"" ""ਹੈ.""",1
"ਮੇਰੇ ਡੈਸਕ 'ਤੇ ਕੁਝ ਨਕਦ ਪ੍ਰਵਾਹ ਦੇ ਅਨੁਮਾਨ ਹਨ ਅਤੇ, ਉਹ, ਇਹ ਅਜਿਹੇ ਅਤੇ ਅਜਿਹੇ ਕੱਟੀ ਲਈ ਹੈ, ਇਹ ਗਾਹਕ ਦਾ ਨਾਮ ਹੈ.",ਸਾਡੇ ਕੋਲ ਕੁੱਟੀ ਨਾਂ ਦਾ ਕੋਈ ਗਾਹਕ ਨਹੀਂ ਹੈ।,2
"ਉਹ ਕੁੜੀ ਜੋ ਮੇਰੀ ਮਦਦ ਕਰ ਸਕਦੀ ਹੈ, ਸ਼ਹਿਰ ਦੇ ਸਾਰੇ ਪਾਸੇ ਹੈ.",ਉਹ ਕੁੜੀ ਜਿਸ ਨੂੰ ਮੈਨੂੰ ਜ਼ਿੰਦਗੀ ਤੋਂ ਦੂਰ ਰਹਿਣ ਲਈ ਮਦਦ ਦੀ ਲੋੜ ਹੈ.,1
"ਉਹ ਕੁੜੀ ਜੋ ਮੇਰੀ ਮਦਦ ਕਰ ਸਕਦੀ ਹੈ, ਸ਼ਹਿਰ ਦੇ ਸਾਰੇ ਪਾਸੇ ਹੈ.","ਉਹ ਕੁੜੀ ਜੋ ਮੇਰੀ ਮਦਦ ਕਰਨ ਜਾ ਰਹੀ ਹੈ, 5 ਮੀਲ ਦੂਰ ਹੈ।",1
"ਉਹ ਕੁੜੀ ਜੋ ਮੇਰੀ ਮਦਦ ਕਰ ਸਕਦੀ ਹੈ, ਸ਼ਹਿਰ ਦੇ ਸਾਰੇ ਪਾਸੇ ਹੈ.",ਮੇਰੀ ਮਦਦ ਕਰਨ ਵਾਲਾ ਕੋਈ ਨਹੀਂ ਹੈ।,2
"ਪਰ ਉਹ ਇਸ ਬਾਰੇ ਵੰਡੇ ਹੋਏ ਸਨ ਜਿਵੇਂ ਕਿ ਖੇਤ ਦੇ ਹੱਥ ਕੌਣ ਸਨ ਅਤੇ ਘਰ ਦੇ ਬੱਚੇ ਕੌਣ ਸਨ, ਇਹ ਇਕ ਕਿਸਮ ਦਾ ਸੀ -",ਉਹ ਸਾਰੇ ਸਹਿਮਤ ਸਨ ਕਿ ਉਹ ਸਾਰੇ ਖੇਤਾਂ ਵਿੱਚ ਕੰਮ ਕਰਨਗੇ।,2
"ਪਰ ਉਹ ਇਸ ਬਾਰੇ ਵੰਡੇ ਹੋਏ ਸਨ ਜਿਵੇਂ ਕਿ ਖੇਤ ਦੇ ਹੱਥ ਕੌਣ ਸਨ ਅਤੇ ਘਰ ਦੇ ਬੱਚੇ ਕੌਣ ਸਨ, ਇਹ ਇਕ ਕਿਸਮ ਦਾ ਸੀ -",ਉਹ ਇਸ ਗੱਲ ਨਾਲ ਸਹਿਮਤ ਨਹੀਂ ਸਨ ਕਿ ਕੌਣ ਖੇਤ 'ਤੇ ਹੱਥ ਰੱਖਦਾ ਸੀ ਅਤੇ ਕੌਣ ਘਰ' ਚ।,1
"ਪਰ ਉਹ ਇਸ ਬਾਰੇ ਵੰਡੇ ਹੋਏ ਸਨ ਜਿਵੇਂ ਕਿ ਖੇਤ ਦੇ ਹੱਥ ਕੌਣ ਸਨ ਅਤੇ ਘਰ ਦੇ ਬੱਚੇ ਕੌਣ ਸਨ, ਇਹ ਇਕ ਕਿਸਮ ਦਾ ਸੀ -",ਉਹ ਇਸ ਗੱਲ ਨਾਲ ਸਹਿਮਤ ਨਹੀਂ ਸਨ ਕਿ ਕਪਾਹ ਦੇ ਖੇਤ ਵਿਚ ਕਿਸ ਨੂੰ ਕੰਮ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ ਅਤੇ ਕਿਸ ਨੂੰ ਫਰਸ਼ ਸਾਫ਼ ਕਰਨੀ ਚਾਹੀਦੀ ਹੈ।,2
"ਮੇਰਾ ਮਤਲਬ ਹੈ ਕਿ ਉਨ੍ਹਾਂ ਦੇ ਸਿਰਫ ਪੰਜ ਬੱਚੇ ਸਨ, ਉਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਦੀ ਮੌਤ ਹੋ ਗਈ।",ਉਨ੍ਹਾਂ ਦੇ ਸਾਰੇ ਬੱਚੇ ਬਚ ਗਏ।,2
"ਮੇਰਾ ਮਤਲਬ ਹੈ ਕਿ ਉਨ੍ਹਾਂ ਦੇ ਸਿਰਫ ਪੰਜ ਬੱਚੇ ਸਨ, ਉਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਦੀ ਮੌਤ ਹੋ ਗਈ।",ਇਨ੍ਹਾਂ 'ਚੋਂ ਇਕ ਬੱਚੇ ਦੀ ਮੌਤ ਹੋ ਗਈ।,0
"ਮੇਰਾ ਮਤਲਬ ਹੈ ਕਿ ਉਨ੍ਹਾਂ ਦੇ ਸਿਰਫ ਪੰਜ ਬੱਚੇ ਸਨ, ਉਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਦੀ ਮੌਤ ਹੋ ਗਈ।",ਮਰਨ ਵਾਲਾ ਬੱਚਾ ਬਿਮਾਰ ਪੈਦਾ ਹੋਇਆ ਸੀ।,1
"ਉਸਨੇ ਕਿਹਾ ਕਿ ਉਸ ਦੀਆਂ ਅੱਖਾਂ ਤੋਂ ਸਿਰਫ ਹੰਝੂ ਵਹਿ ਰਹੇ ਸਨ ਅਤੇ ਉਸਨੇ ਕਿਹਾ, ਫਿਰ ਉਸਨੇ ਕਿਹਾ ਕਿ ਜੋ ਵਿਹੜੇ 'ਤੇ ਆਇਆ.",ਜਦੋਂ ਉਸ ਨੇ ਉਸ ਨੂੰ ਵਿਹੜੇ ਵਿਚ ਆਉਣ ਲਈ ਕਿਹਾ ਤਾਂ ਉਸ ਦੀਆਂ ਅੱਖਾਂ ਵਿਚ ਹੰਝੂ ਸਨ।,1
"ਉਸਨੇ ਕਿਹਾ ਕਿ ਉਸ ਦੀਆਂ ਅੱਖਾਂ ਤੋਂ ਸਿਰਫ ਹੰਝੂ ਵਹਿ ਰਹੇ ਸਨ ਅਤੇ ਉਸਨੇ ਕਿਹਾ, ਫਿਰ ਉਸਨੇ ਕਿਹਾ ਕਿ ਜੋ ਵਿਹੜੇ 'ਤੇ ਆਇਆ.",ਉਸ ਨੇ ਜੋਅ ਨੂੰ ਬਾਹਰ ਸੁੱਟ ਕੇ ਝੱਟ ਹੰਝੂ ਪੂੰਝ ਦਿੱਤੇ।,1
"ਉਸਨੇ ਕਿਹਾ ਕਿ ਉਸ ਦੀਆਂ ਅੱਖਾਂ ਤੋਂ ਸਿਰਫ ਹੰਝੂ ਵਹਿ ਰਹੇ ਸਨ ਅਤੇ ਉਸਨੇ ਕਿਹਾ, ਫਿਰ ਉਸਨੇ ਕਿਹਾ ਕਿ ਜੋ ਵਿਹੜੇ 'ਤੇ ਆਇਆ.",ਉਹ ਜੋਅ ਨੂੰ ਦੇਖ ਕੇ ਇੰਨੀ ਖ਼ੁਸ਼ ਹੋਈ ਕਿ ਉਹ ਰੋਣ ਲੱਗ ਪਈ।,2
""""" ""ਇੱਥੋਂ ਤੱਕ ਕਿ ਜੇ ਜਹਾਜ਼ ਅੱਗ 'ਤੇ ਸੀ, ਤਾਂ ਇਹ ਕਿਉਂ ਸਾੜ ਦੇਵੇਗਾ ਅਤੇ ਇਹ ਰੇਡੀਏਸ਼ਨ ਲੀਕ ਕਰਨ ਲਈ ਇੱਕ ਲੀਡ ਕੰਪੋਨੈਂਟ ਦੁਆਰਾ ਪਿਘਲ ਜਾਵੇਗਾ.""",ਰੇਡੀਏਸ਼ਨ ਨੂੰ ਅੱਗ ਦੌਰਾਨ ਵੀ ਕਾਬੂ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ।,0
""""" ""ਇੱਥੋਂ ਤੱਕ ਕਿ ਜੇ ਜਹਾਜ਼ ਅੱਗ 'ਤੇ ਸੀ, ਤਾਂ ਇਹ ਕਿਉਂ ਸਾੜ ਦੇਵੇਗਾ ਅਤੇ ਇਹ ਰੇਡੀਏਸ਼ਨ ਲੀਕ ਕਰਨ ਲਈ ਇੱਕ ਲੀਡ ਕੰਪੋਨੈਂਟ ਦੁਆਰਾ ਪਿਘਲ ਜਾਵੇਗਾ.""",ਜਹਾਜ਼ ਦੇ ਸਾੜ ਜਾਣ ਤੋਂ ਬਾਅਦ ਰੇਡੀਏਸ਼ਨ ਲੀਡ ਕੰਪੋਨੈਂਟ ਤੋਂ ਲੀਕ ਹੋ ਜਾਵੇਗਾ।,0
""""" ""ਇੱਥੋਂ ਤੱਕ ਕਿ ਜੇ ਜਹਾਜ਼ ਅੱਗ 'ਤੇ ਸੀ, ਤਾਂ ਇਹ ਕਿਉਂ ਸਾੜ ਦੇਵੇਗਾ ਅਤੇ ਇਹ ਰੇਡੀਏਸ਼ਨ ਲੀਕ ਕਰਨ ਲਈ ਇੱਕ ਲੀਡ ਕੰਪੋਨੈਂਟ ਦੁਆਰਾ ਪਿਘਲ ਜਾਵੇਗਾ.""",ਇਹ ਰੇਡੀਏਸ਼ਨ ਅੱਗ ਲੱਗਣ ਦੌਰਾਨ ਲੀਕ ਨਹੀਂ ਹੋਵੇਗੀ।,0
ਇਹ ਅਮਰੀਕੀ ਹਵਾਈ ਫ਼ੌਜ ਤੋਂ ਸੇਵਾਮੁਕਤ ਹੋਏ ਚੀਫ ਮਾਸਟਰ ਸਰਜੈਂਟ ਕਲੇਮ ਫਰਾਂਸਿਸ ਹਨ।,ਉਹ ਅਮਰੀਕੀ ਹਵਾਈ ਫ਼ੌਜ ਤੋਂ ਸੇਵਾਮੁਕਤ ਹਨ।,0
ਇਹ ਅਮਰੀਕੀ ਹਵਾਈ ਫ਼ੌਜ ਤੋਂ ਸੇਵਾਮੁਕਤ ਹੋਏ ਚੀਫ ਮਾਸਟਰ ਸਰਜੈਂਟ ਕਲੇਮ ਫਰਾਂਸਿਸ ਹਨ।,ਮੁੱਖ ਮੰਤਰੀ ਕੁਝ ਹਫ਼ਤੇ ਪਹਿਲਾਂ ਹੀ ਸੇਵਾਮੁਕਤ ਹੋਏ ਹਨ।,2
ਇਹ ਅਮਰੀਕੀ ਹਵਾਈ ਫ਼ੌਜ ਤੋਂ ਸੇਵਾਮੁਕਤ ਹੋਏ ਚੀਫ ਮਾਸਟਰ ਸਰਜੈਂਟ ਕਲੇਮ ਫਰਾਂਸਿਸ ਹਨ।,ਅਮਰੀਕੀ ਹਵਾਈ ਫ਼ੌਜ ਮੁਖੀ ਨੇ ਆਪਣੇ ਕਰੀਅਰ ਦੀ ਸ਼ੁਰੂਆਤ ਇਸੇ ਹਫਤੇ ਕੀਤੀ ਸੀ।,2
ਖੈਰ ਇਹ ਇਕ ਹਫਤੇ ਵਿਚ ਜਿੱਥੇ ਦੋ ਜਾਂ ਤਿੰਨ ਜਹਾਜ਼ ਆਉਂਦੇ ਹਨ ਅਤੇ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਉਹ ਕਿੱਥੇ ਜਾ ਰਹੇ ਹਨ.,ਹਰ ਹਫਤੇ ਇਕ ਤੋਂ ਵੱਧ ਜਹਾਜ਼ ਆਉਂਦੇ ਹਨ।,0
ਖੈਰ ਇਹ ਇਕ ਹਫਤੇ ਵਿਚ ਜਿੱਥੇ ਦੋ ਜਾਂ ਤਿੰਨ ਜਹਾਜ਼ ਆਉਂਦੇ ਹਨ ਅਤੇ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਉਹ ਕਿੱਥੇ ਜਾ ਰਹੇ ਹਨ.,ਵਧ ਰਹੀ ਹਵਾਈ ਆਵਾਜਾਈ ਪ੍ਰੇਸ਼ਾਨੀ ਵਾਲੀ ਹੈ।,1
ਖੈਰ ਇਹ ਇਕ ਹਫਤੇ ਵਿਚ ਜਿੱਥੇ ਦੋ ਜਾਂ ਤਿੰਨ ਜਹਾਜ਼ ਆਉਂਦੇ ਹਨ ਅਤੇ ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਉਹ ਕਿੱਥੇ ਜਾ ਰਹੇ ਹਨ.,ਇੱਥੇ ਕੋਈ ਵੀ ਜਹਾਜ਼ ਨਹੀਂ ਆਉਂਦਾ.,2
ਉਨ੍ਹਾਂ ਨੇ ਪਹਿਲਾਂ ਹੀ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਦੀ ਸਿਖਲਾਈ ਲੈ ਲਈ ਸੀ ਅਤੇ ਜੇਕਰ ਤੁਸੀਂ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਵਿਚ ਜਾਂਦੇ ਹੋ ਤਾਂ ਮੈਨੂੰ ਕੁਝ ਸਮਾਂ ਲੱਗ ਜਾਂਦਾ ਹੈ।,ਪੂਰੇ ਦਬਾਅ ਵਾਲੇ ਸੂਟ ਦੀ ਵਰਤੋਂ ਦੀ ਸਿਖਲਾਈ ਨੂੰ ਪੂਰਾ ਕਰਨ ਲਈ ਤਿੰਨ ਮਹੀਨੇ ਲੱਗਦੇ ਹਨ।,1
ਉਨ੍ਹਾਂ ਨੇ ਪਹਿਲਾਂ ਹੀ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਦੀ ਸਿਖਲਾਈ ਲੈ ਲਈ ਸੀ ਅਤੇ ਜੇਕਰ ਤੁਸੀਂ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਵਿਚ ਜਾਂਦੇ ਹੋ ਤਾਂ ਮੈਨੂੰ ਕੁਝ ਸਮਾਂ ਲੱਗ ਜਾਂਦਾ ਹੈ।,ਪੂਰੇ ਦਬਾਅ ਵਾਲੇ ਸੂਟ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਸਿਖਲਾਈ ਲਈ ਸਮਾਂ ਲੱਗਦਾ ਹੈ।,0
ਉਨ੍ਹਾਂ ਨੇ ਪਹਿਲਾਂ ਹੀ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਦੀ ਸਿਖਲਾਈ ਲੈ ਲਈ ਸੀ ਅਤੇ ਜੇਕਰ ਤੁਸੀਂ ਪੂਰੇ ਦਬਾਅ ਦੇ ਸੂਟ ਵਿਚ ਜਾਂਦੇ ਹੋ ਤਾਂ ਮੈਨੂੰ ਕੁਝ ਸਮਾਂ ਲੱਗ ਜਾਂਦਾ ਹੈ।,ਅਸੀਂ ਤੁਹਾਨੂੰ ਦਿਨ ਦੇ ਅੰਤ ਤਕ ਪੂਰੇ ਦਬਾਅ ਵਾਲੇ ਸੂਟ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਸਿਖਲਾਈ ਦੇ ਸਕਦੇ ਹਾਂ.,1
"ਮੈਂ ਕਹਿਣਾ ਚਾਹੁੰਦਾ ਹਾਂ ਕਿ ਬੰਬ ਦੇ ਨਾਲ ਜਾਣ ਦਾ ਕੋਈ ਖ਼ਤਰਾ ਨਹੀਂ ਸੀ ਕਿਉਂਕਿ ਇਹ ਫਟਣ ਵਾਲਾ ਨਹੀਂ ਸੀ, ਭਾਵੇਂ ਇਹ ਜ਼ਮੀਨ 'ਤੇ ਕਿੰਨਾ ਵੀ ਜ਼ੋਰ ਨਾਲ ਕਿਉਂ ਨਾ ਮਾਰਿਆ ਹੋਵੇ।",ਪਾਇਲਟ ਨੇ ਬੰਬ ਨੂੰ ਡਿਐਕਟਿਵ ਕਰ ਦਿੱਤਾ ਸੀ।,2
"ਮੈਂ ਕਹਿਣਾ ਚਾਹੁੰਦਾ ਹਾਂ ਕਿ ਬੰਬ ਦੇ ਨਾਲ ਜਾਣ ਦਾ ਕੋਈ ਖ਼ਤਰਾ ਨਹੀਂ ਸੀ ਕਿਉਂਕਿ ਇਹ ਫਟਣ ਵਾਲਾ ਨਹੀਂ ਸੀ, ਭਾਵੇਂ ਇਹ ਜ਼ਮੀਨ 'ਤੇ ਕਿੰਨਾ ਵੀ ਜ਼ੋਰ ਨਾਲ ਕਿਉਂ ਨਾ ਮਾਰਿਆ ਹੋਵੇ।",ਇਸ ਬੰਬ ਦੇ ਫਟਣ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਸੀ।,0
"ਮੈਂ ਕਹਿਣਾ ਚਾਹੁੰਦਾ ਹਾਂ ਕਿ ਬੰਬ ਦੇ ਨਾਲ ਜਾਣ ਦਾ ਕੋਈ ਖ਼ਤਰਾ ਨਹੀਂ ਸੀ ਕਿਉਂਕਿ ਇਹ ਫਟਣ ਵਾਲਾ ਨਹੀਂ ਸੀ, ਭਾਵੇਂ ਇਹ ਜ਼ਮੀਨ 'ਤੇ ਕਿੰਨਾ ਵੀ ਜ਼ੋਰ ਨਾਲ ਕਿਉਂ ਨਾ ਮਾਰਿਆ ਹੋਵੇ।",ਬੰਬ ਫਟਣ ਦਾ ਵੱਡਾ ਖ਼ਤਰਾ ਸੀ।,2
ਅਤੇ ਇਹ ਕਿਵੇਂ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਕੀ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹਾਂ.,ਮੈਨੂੰ ਨਹੀਂ ਪਤਾ ਕਿ ਇਹ ਤੁਹਾਡੇ ਲਈ ਕਿਵੇਂ ਦਿਖਾਈ ਦਿੰਦਾ ਹੈ.,1
ਅਤੇ ਇਹ ਕਿਵੇਂ ਲਗਦਾ ਹੈ ਕਿ ਮੈਂ ਕੀ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹਾਂ.,ਸਪੱਸ਼ਟ ਹੈ ਕਿ ਮੈਂ ਇਹ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹਾਂ.,2
