premise,hypothesis,gpt_label
"Ó ní omijé kàn ń jábọ́ láti ojú òun ó sì sọ wí pé, ó wá sọ wí pé Joe gun iwájú ìta wá.",Ó sáré nu omijé rẹ̀ nù lẹ́yìn tí ó ti Joe kúrò ní iwájú ilé.,2
"Ó ní omijé kàn ń jábọ́ láti ojú òun ó sì sọ wí pé, ó wá sọ wí pé Joe gun iwájú ìta wá.",Inúu rẹ̀ dùn láti rí Joe débi wí pé ó bẹ̀rẹ̀ sí sunkún. ,2
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà ṣe é dènà lásíkò ìṣẹ̀lẹ̀ iná bákan náà. ,1
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà máa jọ̀ síta láti àlùrọ irin láti ibi lẹ́yìn tí ọkọ̀ òfurufú náà bá jóná.,0
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà máa jò síta lásíkò ìṣẹ̀lẹ̀ iná. ,0
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà náà ti fẹ̀yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.,0
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà náà ṣẹ̀ fẹ̀yìntì láìpẹ́ yìí ní ọ̀sẹ̀ mélòó kan sẹ́yìn ni.,0
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà Ilé-iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US náà ṣẹ̀ bẹ̀rẹ̀ iṣẹ́ ìríjúu rẹ̀ ní ọ̀sẹ̀ yìí ni.,2
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Ọkọ̀ òfurufú tó lé ní ẹyọ̀kan ló máa ń wọlé lọ́sọ̀ọ̀sẹ̀.,2
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Àlékún ìrìnkèrindò ọkọ̀ òfurufú náà ní ìdàmú nínú.,1
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Kò sí ọkọ̀ òfurufú kankan tó ń wọlé.,2
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,Ó máa ń gbà tó oṣù mẹ́ta láti parí ìgbaradì lóri bí a ṣe ń lo aṣọ alátẹ́gùn kíkún.,1
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,Gbígbaradì láti lo aṣọ alátẹ́gùn kíkún máa ń gba àkókò.,0
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,A lè kọ́ ẹ bí wọ́n wọ́n ṣe ń lo aṣọ alátẹ́gùn kíkún nígbà tí ilẹ̀ èní yóò fi ṣú.,1
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Awakọ̀ òfurufú náà ti sọ àdo olóró náà domi.,2
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Kò sí bí àdó olóró náà ṣe lè bú gbàmù.,0
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Ewu ńlá wà pé àdó olóró náà lè bú gbàmù.,2
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,Mi ò mọ nǹkan tí eléyìí jọ lójú ẹ.,1
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,"Mò ń gbìyànjú láti ṣe eléyìí, dandan ni. ",1
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,Mò ń gbìyànjú láti parí iṣẹ́ àkànṣe mi ní ọ̀sẹ̀ tó ń bọ̀.,1
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Àwọn ewúrẹ́ náà máa ń sálọ kúrò nínú abà náà lójoojúmọ́.,1
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Àwọn ewúrẹ́ náà máa ń sálọ ní gbogbo ìgbà.,2
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Wọ́n kó àwọn ewúrẹ́ náà pamọ́ láìsí ewu. ,2
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,Gbogbo ilẹ̀kùn náà ló wà ní ṣíṣí.,2
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,Kọ́kọ́rọ́ náà wà pẹ̀lu wa.,1
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,A wọlé bó tilẹ̀ jẹ́ wí pé àwọn ilẹ̀kùn náà wà ní títìpa. ,0
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mo ní ìdánilójú pé àpapọ̀ gbogbo rẹ̀ ni mo nílò láti wá ìyanjú sí eléyìí.,1
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mi ò mọ ohun tí mo lè ṣe pẹ̀lú àpapọ̀ gbogbo rẹ̀ nìkan jọ̀wọ́ fún mi ní ìròyìn si láti wá ìyanjú sí eléyìí.,1
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mà á ṣe ìṣirò rẹ̀ pẹ̀lú àpapọ̀ gbogbo rẹ̀. ,1
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Olóógùn olóró ni àwọn ìyá náà.,2
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Àwọn ìyá náà ò ní ìwé ìlànà òògùn kankan tàbí òògùn olóró kankan. ,2
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Àwọn ìyá náà ń lo òògùn olóró. ,0
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Mi ò bìkítà tí òjò bá rọ̀.,1
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Ó dára ó sì ń rọ̀jò.,0
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Ó burú gidi gan pẹ̀lú arọ̀ọ̀ràn tán òrùn náà.,2
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Gbogbo ẹ̀mí ni àtúnrọ àti ànfàní ẹlẹ́ẹ̀kejì tọ́ sí.,2
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Kò sí ènìyàn kankan tí àtúnrọ tọ́ sí.,2
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Kò níṣe pẹ̀lú àtúnrọ nǹkan tí ilé ayé jẹ́ tó bẹ́ẹ̀.,1
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Mi ò tíì rí irú ìṣòro àsopọ̀ wáyà yìí rí tẹ́lẹ̀.,2
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Àsopọ̀ wáyà kọ́ ni ìṣòro náà. ,2
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Ìṣòro kan wà tí àsopọ̀ wáyà àjòjì yìí fà.,1
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Kò yàmílẹ́nu bó wulẹ̀ ó mọ pé wọ́n jẹ́ aláànú. ,1
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Ó yàmílẹ́nu pé wọ́n jẹ́ kí o gbé oúnjẹ àti omi wọlé síbẹ̀ yẹn.,1
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Ó yàmílẹ́nu wí pé wọ́n lè mú u jẹ.,1
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mi ò nílò láti ṣe bẹ́ẹ̀ nítorí pé àwọn ọmọ mi ti kọjá ogún ọdún. ,0
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mo lè nílò láti ṣe bẹ́ẹ̀ nígbà tí ọjọ́ orí wọn sún mọ́ra.  ,1
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mo gbọ́dọ̀ ṣe bẹ́ẹ̀ nígbà tí àwọn méjèjì ti jẹ́ ọmọ ọdún méwàá àti ọdún mọ́kànlá.,2
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"bẹ́ẹ̀ni, àwọn ènìyàn tí wọ́n lè má lè ṣe ìpinnu ìrírí tó dára jùlọ.",1
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"Bẹ́ẹ̀ni, àwọn ènìyàn tí ebi lè má pa.",1
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"Bẹ́ẹ̀ni, àwọn ènìyàn tí àpò ìrònúu wọn ò ní ìpèníjà. ",1
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n ti ń rìnrìnàjò afẹ́ láti ṣíwáju ọdún 1970.,1
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n fẹ́ràn ìrìnàjò afẹ́. ,1
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n ṣẹ̀ṣẹ̀ parí ìrìnàjò afẹ́ẹ wọn láìpẹ́ yìí ni.,2
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Ṣé o lè ṣàlàyé bí o ṣe máa ṣe eré ìdárayá ọkàn?,1
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Mo nífẹ̀ sí eré ìdárayá ọkàn nítorí mo nílò àwọn ìṣesí ajẹmọ́ ọkàn àti òpó ẹ̀jẹ̀. ,1
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Jọ̀wọ́ yé sọ̀rọ̀ nípa eré ìdárayá ọkàn.,1
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Èrò òpònú ni ìyẹn mo yọ ọ́ kúrò ní ọ̀sẹ̀ tó kọjá.,1
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Kókó ọ̀rọ̀ tó dára nìyẹn.,1
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Ìfọ̀rọ̀gbeọ̀rọ̀ tí o dárúkọ́ náà jẹ́ kókó ọ̀rọ̀ tó dára. ,1
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Ilé ẹkọ́ Jẹ́léósimi náà máa ń ṣí lójoojúmó fún àwọn ọmọdé tí wọ́n wà lábẹ́ ọdún márùn-ún nìkan.,2
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Wọn ò jẹ́ kí wọ́n lọ ju ẹ̀ẹ̀mejì láàrín ọ̀sẹ̀ lọ tí àwọn òṣìṣẹ́ fẹ̀yìntì náà bá ṣetán fún-un.,1
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Wọ́n máa ń tọ́ka sí i gẹ́gẹ́ bi ilé ẹ̀kọ́ Jẹ́léósimi àwọn àgbàlagbà ṣùgbọ́n wọ́n ń pè é ní ààyè àwọn àgbàlagbà. ,0
èròngbà wọn nìyẹn oh,Nǹkan tí wọ́n ti ń làkàkà fún nìyẹn.,0
èròngbà wọn nìyẹn oh,Ìyẹn kì í ṣe nǹkan tí wọ́n fẹ́ rárá.,2
èròngbà wọn nìyẹn oh,Wọ́n mú èròngbà wọn ṣẹ.,1
dídarí ìbọn túnmọ̀ sí lílo ọwọ́ méjèèjì ,Ààbọ̀ gbogbo ìṣẹ̀lẹ̀ àṣìta ìbọn ló wáyé látara lílo ọwọ́ kan.,2
dídarí ìbọn túnmọ̀ sí lílo ọwọ́ méjèèjì ,Ọ̀nà àbáyọ tó dára jùlọ fún dídarí ìbọn ni láti lo ẹsẹ̀ méjèèjì.,2
dídarí ìbọn túnmọ̀ sí lílo ọwọ́ méjèèjì ,Lo ọwọ́ méjèèjì tí o bá fẹ́ ṣe ìfikọ́ra ìdarí ìbọn.,0
àti uh ṣùgbọ́n ó wá láti ibìkan lójiji mi ò mọ ibi tí ó ti jáde wá ṣùgbọ́n ,Mi ò mọ ibi tí ó ti wá ṣùgbọ́n ó yára. ,2
àti uh ṣùgbọ́n ó wá láti ibìkan lójiji mi ò mọ ibi tí ó ti jáde wá ṣùgbọ́n ,Ó sáré ṣe àbẹ̀wò ṣùgbọ́n ó jọ bí ẹni pé mo mọ ibi tó lè ti máa bọ̀.,2
àti uh ṣùgbọ́n ó wá láti ibìkan lójiji mi ò mọ ibi tí ó ti jáde wá ṣùgbọ́n ,Ó wá bíi oyin oní ṣúgà mo sì mọ pàtó ìgbà tí yóò wá.,1
rárá kódà mi ò tíẹ̀ mọ̀ ọ́ mi ò rò bẹ́ẹ̀,Mi ò mọ púpọ̀ nípa rẹ̀. ,0
rárá kódà mi ò tíẹ̀ mọ̀ ọ́ mi ò rò bẹ́ẹ̀,Mi ò kí ń ṣe aláìmọ̀kan níbi ọ̀rọ̀ ìfẹ́. ,2
rárá kódà mi ò tíẹ̀ mọ̀ ọ́ mi ò rò bẹ́ẹ̀,Mo ti ń ṣe ìwádìí rẹ̀ fún àìmọye ọdún.,2
bẹ́ẹ̀ni ó dára o mọ̀ pé ó ,Mo lérò wí pé ó mọ̀ wí pé òún ṣe dáadáa. ,0
bẹ́ẹ̀ni ó dára o mọ̀ pé ó ,Rárá ó búrú jáì.,2
bẹ́ẹ̀ni ó dára o mọ̀ pé ó ,Bẹ́ẹ̀ni ó ṣe dáadáa godi gidi gan.,1
bẹ́ẹ̀ni ó dábàá wíwá uh um a uh ìnulẹ̀ kan tí o máa lò,Ó dábàá ríra ẹ̀rọ ìgbálẹ̀. ,1
bẹ́ẹ̀ni ó dábàá wíwá uh um a uh ìnulẹ̀ kan tí o máa lò,Ó dábàá wíwá ìnulẹ̀.,0
bẹ́ẹ̀ni ó dábàá wíwá uh um a uh ìnulẹ̀ kan tí o máa lò,Ó fẹ́ nu ẹ̀jẹ̀ náà nù pẹ̀lú ìnulẹ̀.,1
ibí yìí burú gidi gan ni ìbọn yíyìn nírónà ṣẹ̀ ṣẹlẹ̀ ní bíi ilé mẹ́ta sí ilée wa ni,Ìró ìbọn yíyìn náà jínà ní bíi ó kéré jù máílì 100 láti ibi tí mò ń gbé.,2
ibí yìí burú gidi gan ni ìbọn yíyìn nírónà ṣẹ̀ ṣẹlẹ̀ ní bíi ilé mẹ́ta sí ilée wa ni,Ìró ìbọn yíyìn náà súnmọ́ ilé mi ó sì jẹ́ kí àyà mi já láti bọ́ síta. ,1
ibí yìí burú gidi gan ni ìbọn yíyìn nírónà ṣẹ̀ ṣẹlẹ̀ ní bíi ilé mẹ́ta sí ilée wa ni,"Ìró ìbọn yíyìn kan ṣẹlẹ̀ ní agbègbè ilé mi, àdúgbò yìí ò da rárá.",2
uh-huh òótọ́ ni kò kò fi bẹ́ẹ̀ uh ṣe déédé,"Mi ò gbà pẹ̀lú ẹ, ó ń ṣe déédé gidi gan. ",2
uh-huh òótọ́ ni kò kò fi bẹ́ẹ̀ uh ṣe déédé,Mo rò wí òótọ́ ni ò ń sọ nípa ìṣe déédé rẹ̀.,1
uh-huh òótọ́ ni kò kò fi bẹ́ẹ̀ uh ṣe déédé,Òótọ́ lo sọ nípa pé kò ṣe déédé.,0
mò ń gbìyànjú gidi gan láti tirika ni,Mò ń gbìyànjú láti tiraka.,0
mò ń gbìyànjú gidi gan láti tirika ni,Mò ń gbìyànjú agbára mi.,0
