premise,hypothesis,gpt_label
"Дори ако самолетът се запали, защо ще изгори и ще се стопи през водещ компонент, за да изтече радиацията.",Радиацията няма да изтече по време на пожар.,0
"Това е главен сержант Клем Франсис, пенсиониран от военновъздушните сили на САЩ.",Главнокомандващият е пенсиониран служител на военновъздушните сили на САЩ.,1
"Това е главен сержант Клем Франсис, пенсиониран от военновъздушните сили на САЩ.",Началникът се пенсионира преди няколко седмици.,1
"Това е главен сержант Клем Франсис, пенсиониран от военновъздушните сили на САЩ.",Началникът на военновъздушните сили на САЩ току-що стартира кариерата си тази седмица.,2
"Ами, стигна се до момент, когато имаше два или три пристигащи самолета на седмица, и аз не знаех накъде летят.",Всяка седмица пристига повече от един самолет.,0
"Ами, стигна се до момент, когато имаше два или три пристигащи самолета на седмица, и аз не знаех накъде летят.",Увеличеният трафик на самолети е проблемен.,1
"Ами, стигна се до момент, когато имаше два или три пристигащи самолета на седмица, и аз не знаех накъде летят.",Никога не пристигат никакви летателни средства.,2
"Те вече бяха преминали обучението си във височинните костюми, а отнема известно време, ако облечете височинните костюми.","Отнема до три месеца, за да завършите обучението за използването на височинно компенсиращ костюм.",1
"Те вече бяха преминали обучението си във височинните костюми, а отнема известно време, ако облечете височинните костюми.",Обучението за използване на скафандър с пълно налягане изисква време.,0
"Те вече бяха преминали обучението си във височинните костюми, а отнема известно време, ако облечете височинните костюми.",Бихме могли да ви обучим да използвате скафандър с пълно налягане до края на деня.,1
"Искам да кажа, че нямаше никаква опасност от влизане с бомбата, защото нямаше да избухне, независимо колко силно удари земята.",Бомбата беше деактивирана от пилота.,1
"Искам да кажа, че нямаше никаква опасност от влизане с бомбата, защото нямаше да избухне, независимо колко силно удари земята.",Бомбата не можа да избухне.,0
"Искам да кажа, че нямаше никаква опасност от влизане с бомбата, защото нямаше да избухне, независимо колко силно удари земята.",Опасността бомбата да експлодира беше много голяма.,2
"А какво ако това изглежда точно така, както се опитвам да го направя.",Не съм сигурен на какво ви прилича това.,1
"А какво ако това изглежда точно така, както се опитвам да го направя.","Опитвам се да направя това, очевидно.",0
"А какво ако това изглежда точно така, както се опитвам да го направя.",Опитвам се да завърша проекта си през следващата седмица.,1
"Но така или иначе животните през цялото време се отвързват, особено козите.",Козите бягаха всеки ден от плевнята.,0
"Но така или иначе животните през цялото време се отвързват, особено козите.",Козите бягаха често.,0
"Но така или иначе животните през цялото време се отвързват, особено козите.",Козите се съхраняваха  на сигурно и безопасно място.,2
"Вратите бяха заключени, когато влязохме.",Всички врати бяха отворени.,2
"Вратите бяха заключени, когато влязохме.",Ключовете бяха у нас.,1
"Вратите бяха заключени, когато влязохме.","Влязохме, въпреки че вратите бяха заключени.",0
Така че просто трябваше да взема общите суми и да опитам да ги разбера по този начин.,"Чувствам се уверен, че общите суми са всичко, от което се нуждая, за да разбера това.",0
Така че просто трябваше да взема общите суми и да опитам да ги разбера по този начин.,"Нямам представа какво да правя с крайните равносметки, моля, дайте ми повече информация, за да се ориентирам в тази бъркотия.",1
Така че просто трябваше да взема общите суми и да опитам да ги разбера по този начин.,Ще го изчисля на база на общия брой.,0
"и това е много от него, поради факта, че майките са на наркотици",Майките са наркомани.,0
"и това е много от него, поради факта, че майките са на наркотици",Майките не са на лекарства.,2
"и това е много от него, поради факта, че майките са на наркотици",Майките се дрогират.,0
"Да, наистина е хубаво, валяло ли е?",Нямам нищо против да вали.,1
"Да, наистина е хубаво, валяло ли е?",Хубаво и дъждовно е.,0
"Да, наистина е хубаво, валяло ли е?",Толкова е ужасно с безкрайното слънце.,2
"о, какво струва човешкият живот и дали можеш, или не да рехабилитираш някого",Всеки заслужава поправка и втори шанс.,0
"о, какво струва човешкият живот и дали можеш, или не да рехабилитираш някого",Никакви човешки същества не заслужават да им бъде простено за това.,2
"о, какво струва човешкият живот и дали можеш, или не да рехабилитираш някого","Независимо от рехабилитацията, която животът си заслужава.",0
"О, боже, ти наистина имаш странен проблем с окабеляването там.",Никога досега не се бях сблъсквал с такъв заплетен проблем.,1
"О, боже, ти наистина имаш странен проблем с окабеляването там.",Окабеляването не е проблемът.,2
"О, боже, ти наистина имаш странен проблем с окабеляването там.","Има проблем, причинен от това странно окабеляване.",0
"Звучи много забавно, направо е невероятно колко много неща позволяват.","Аз не съм изненадан, че са снизходителни.",1
"Звучи много забавно, направо е невероятно колко много неща позволяват.","Изненадан съм, че те ви позволяват да взимате храна и напитки там.",1
"Звучи много забавно, направо е невероятно колко много неща позволяват.","Изненадан съм, че те може да се измъкнат безнаказано.",1
"Но така или иначе децата ми вече не са на двадесет и една и двадесет и четири, така че не е нужно да го правя.","Няма нужда да го правя, защото децата ми са пълнолетни.",0
"Но така или иначе децата ми вече не са на двадесет и една и двадесет и четири, така че не е нужно да го правя.","Може да ми се наложи, тъй като са на сходна възраст.",2
"Но така или иначе децата ми вече не са на двадесет и една и двадесет и четири, така че не е нужно да го правя.","Аз трябва, тъй като те двамата са на десет и единадесет години.",2
"Да, хора, които биха могли да работят по всяко време или чиито решения биха могли да бъдат замъглени, ако трябва да вземат решение.","Да, хора, които може и да не са способни да направят най-добрата преценка.",0
"Да, хора, които биха могли да работят по всяко време или чиито решения биха могли да бъдат замъглени, ако трябва да вземат решение.","Да, хора, които може и да не са гладни.",1
"Да, хора, които биха могли да работят по всяко време или чиито решения биха могли да бъдат замъглени, ако трябва да вземат решение.","Да, хора, чиито способности за вземане на решения никога не биват засегнати.",2
"Не, те все още, те са все още на турне. Те са на турне от края на шейсетте",Те обикалят отпреди 1970 година.,0
"Не, те все още, те са все още на турне. Те са на турне от края на шейсетте",Те обичат туристическите обиколки.,1
"Не, те все още, те са все още на турне. Те са на турне от края на шейсетте",Наскоро завършиха турнето си.,2
как бихте правили аеробика,Можеш ли да обясниш как би играл аеробика?,0
как бихте правили аеробика,"Интересувам се от аеробика, защото имам нужда от някаква сърдечно-съдова активност.",1
как бихте правили аеробика,"Моля, престанете да говорите за аеробика.",1
"добре, това е добро, не се бях сещал за това досега","Това е тъпа идея, която отхвърлих миналата седмица.",2
"добре, това е добро, не се бях сещал за това досега",Това е добър въпрос.,1
"добре, това е добро, не се бях сещал за това досега","Парадоксът, който споменавате, е добър въпрос.",0
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани",Дневната детска градина е отворена всеки ден само за деца на възраст под пет години.,1
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани","Те ги пускат повече от два пъти седмично, ако възрастните граждани го позволят",1
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани","Те го считат за дневна грижа за възрастни хора, но се нарича център за възрастни хора.",1
това беше целта им,Към това се бяха стремили.,0
това беше целта им,Те изобщо не целяха това.,2
това беше целта им,Те постигнаха целта си.,0
Контролът върху оръжията означава използването и на двете ръце.,Половината от засичките на оръжията са в резултат от използването на една ръка.,1
Контролът върху оръжията означава използването и на двете ръце.,Най-добрият начин за прокарване на оръжеен контрол е да се влезе в ситуацията и с двата крака.,1
Контролът върху оръжията означава използването и на двете ръце.,Ако искаш да практикуваш оръжеен контрол се захвани с две ръце.,0
"и да, но внезапно се появява от някъде, не знам от къде идва, но","Не знам откъде идва, но е бързо.",0
"и да, но внезапно се появява от някъде, не знам от къде идва, но","Той идва бързо, но аз донякъде знам откъде може да идва.",1
"и да, но внезапно се появява от някъде, не знам от къде идва, но",То идва като меласа и знам точно кога ще дойде.,2
"не, всъщност аз това дори не го познавам; не мисля",Не знам много за това.,0
"не, всъщност аз това дори не го познавам; не мисля",Аз съм невеж по въпросите на любовта.,1
"не, всъщност аз това дори не го познавам; не мисля",Аз го изучавам от години.,2
"да, тя беше страхотна, знаеш ли, тя","Мисля, че тя знае, че беше страхотна.",0
"да, тя беше страхотна, знаеш ли, тя","Не, тя беше ужасна.",2
"да, тя беше страхотна, знаеш ли, тя","Да, тя беше много добра.",0
"Да, той предложи просто да се използва обикновен моп.",Той предложи да купим вакуум.,2
"Да, той предложи просто да се използва обикновен моп.",Той предложи да се намери моп.,0
"Да, той предложи просто да се използва обикновен моп.",Той искаше да изчисти кръвта с парцал.,0
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща","Стрелбата беше на поне 100 мили от мястото, където живея.",2
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща",Стрелбата беше близо до къщата ми и ме беше страх да изляза навън.,0
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща","Имаше стрелба близо до дома ми, наистина не е добре да си в тази област.",0
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Не съм съгласен с вас, това е много последователно.",1
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Мисля, че може да сте прав за консистенцията му.",1
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Имаш право, че липсва последователност.",1
Мъча се да се застоя там.,Опитвам се да изчаквам.,0
Мъча се да се застоя там.,Аз наистина давам всичко от себе си.,0
Мъча се да се застоя там.,Ще оставя да си върви и няма да гледам назад.,1
Ние влизаме през вратата на технологичното бъдеще.,"Изграждаме прекурсорите, които са необходими за едно технологично бъдеще.",0
Ние влизаме през вратата на технологичното бъдеще.,"Ние правим транзистори, така че нашето бъдеще ще бъде управлявано от ИИ.",1
Ние влизаме през вратата на технологичното бъдеще.,Искаме да предотвратим успеха на технологиите.,2
Например в своя максимум всички гени стават виолетови.,Най-много половината от гените могат да се превърнат в лилави.,2
Например в своя максимум всички гени стават виолетови.,Гените могат да менят цветовете си.,0
Например в своя максимум всички гени стават виолетови.,Понякога гените могат да станат и сини.,1
Дейниъл Яминс е блестящ млад математик.,Г-н Яминс е страхотен по математика.,0
Дейниъл Яминс е блестящ млад математик.,Г-н Яминс е фокусиран върху алгебричната геометрия.,1
Дейниъл Яминс е блестящ млад математик.,"Г-н Яминс е велик художник, но ужасен математик.",2
"И ако е така, често ли са в близост до тази граница?","Знам, че те никога не пътуват близо до границата.",2
"И ако е така, често ли са в близост до тази граница?",Искам да знам - често ли са в Англия?,1
"И ако е така, често ли са в близост до тази граница?",Ораторът искаше да се изяснят колко често се доближават до границата.,0
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата се променя много.,0
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата се променя в зависимост от температурата.,1
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата никога не се променя.,2
С този скок обикновен кристал не може да кодира много информация.,Редовните кристали са среда за съхранение на информация с много висока плътност.,2
С този скок обикновен кристал не може да кодира много информация.,Обикновените кристали не са много добри за кодиране на информация.,0
С този скок обикновен кристал не може да кодира много информация.,"Съществуват и други видове кристали, които са много полезни за кодиране на географска информация, използвайки лазерни лъчи.",1
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Децата в предучилищна възраст са природно по-добри при решаването на пъзели, отколкото при играенето на игри с преструване.",1
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Децата в предучилищна възраст не се нуждаят от толкова много помощ, за да се научат как да се преструват.",1
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Деацата в предучилищна възраст нямат необходимите умения за пространствено моделиране, за да се справят с пъзели сами.",2
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.",Бележките относно това предложение бяха записани в няколко допълнителни документа.,1
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.","Някои хора вярваха, че всички хора са равни.",0
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.","Тази нация е основана на убеждението, че някои хора по своята същност са по-добри от други.",2
Трябва ли да го похваля повече?,"Напълно съм сигурен, че трябва да го победя поради неуспехите му.",2
Трябва ли да го похваля повече?,"Чудя се, дали той има нужда от повече разбиране от моя страна.",1
Трябва ли да го похваля повече?,Трябва ли да го похваля повече за представянето  му на пианото?,0
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Други измерения могат да се използват за изграждане на теории за спиновата мрежа.,0
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Спиновите мрежи са много полезни за технологиите за съхранение на данни.,1
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Спиновите мрежите не могат да бъдат представени в различни измерения.,2
"(трескаво) Не, не, не искам да умреш!",Не искам да умираш!,0
"(трескаво) Не, не, не искам да умреш!","Не ми пука, ако умреш!",2
"(трескаво) Не, не, не искам да умреш!","Щях да бъда много разстроен, ако умреш!",0
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Калифорния изпълнява публични екзекуции чак до 1875 година.,0
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Той беше оправдан за всички престъпления и изпратен по пътя му.,2
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Той беше обесен за размирици и кражба на коне.,1
В хаотичния режим се процежда блестящото зелено море.,Морето беше тъмно синьо и гладко като стъкло.,2
В хаотичния режим се процежда блестящото зелено море.,"В морето имаше изобилие от дребна риба, която се хвърли срещу лодката.",1
В хаотичния режим се процежда блестящото зелено море.,"Морето беше зелено и изглеждаше , че образува мехурчета.",1
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,През 70-те години на 19 в. целият правен ред се е сринал и страната е била в пълна анархия.,2
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,60-те години на 19 век са били бурно време.,0
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,Новият правен ред желаеше да разшири трудовите права.,1
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.",Децата са неспособни да споделят висши форми на мислене.,2
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.","Риболовът е една популярна дейност, споделяна сред много различни култури.",1
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.",Споделянето на общи дейности понякога е полезно за споделянето на по-висши форми на мислене.,0
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.","Никой от кварталите нямаше духовни водачи, които не са били свещеници.",2
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.","Някои квартали имаха духовни водачи, които не бяха свещеници.",0
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.",Някои от духовните лидери имаха черна коса.,1
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата могат да научат как хората са сходни и различни.,0
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата могат да видят как се различават отделните раси.,1
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата не могат да научат нищо.,2
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим го позволяваше.,2
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим уби всички участници.,2
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим го спря.,0
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Никой не избухна в гняв.,2
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Соня е дете.,2
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Соня беше разстроена.,1
"6. През петдесетте и пет години, довели до Гражданската война, Съдът е използвал тези пълномощия умерено.",Съдът понякога използва тази власт в десетилетията преди Гражданската война.,0
"6. През петдесетте и пет години, довели до Гражданската война, Съдът е използвал тези пълномощия умерено.","Съдът използва тази сила 4 пъти за 55 години, предизвиквайки Гражданската война.",2
"6. През петдесетте и пет години, довели до Гражданската война, Съдът е използвал тези пълномощия умерено.","Съдът използва тази власт  5 милиона пъти през петдесетте и пет години, което предизвика Гражданската война.",2
"Уверявам ви, сър, че бях напълно информиран за всичко.","Казвам ви, че ми беше казано всичко.",0
"Уверявам ви, сър, че бях напълно информиран за всичко.",За смъртта на детектива бях информиран.,0
"Уверявам ви, сър, че бях напълно информиран за всичко.","Има много подробности, които бяха скрити от мен.",2
Звуците извадиха капитан Блъд от недоволните му размишления.,Капитан Блъд можеше да отдаде на непрекъснато преосмисляне на своите мисли на разочарование.,0
Звуците извадиха капитан Блъд от недоволните му размишления.,Мислите на капитан Блъд бяха прекъснати от някакъв шум.,0
Звуците извадиха капитан Блъд от недоволните му размишления.,Скимтенето на кученцето прекъсна размислите на капитана.,1
"Но не мога да забравя, че когато не бях повече от роб в домакинството на чичо ви в Барбадос, вие ме използвахте с определена доброта.","Ти се отнасяше добре с мен, когато бях роб в Барбадос.",0
"Но не мога да забравя, че когато не бях повече от роб в домакинството на чичо ви в Барбадос, вие ме използвахте с определена доброта.",Бяхте невероятно жесток към мен и ме третирахте по-зле от мръсотия.,2
"Но не мога да забравя, че когато не бях повече от роб в домакинството на чичо ви в Барбадос, вие ме използвахте с определена доброта.",Чичо ти ме биеше жестоко всеки ден когато ме притежаваше.,1
"Там, отдалечена на не повече от три мили, беше земята--неравна стена от ярко зелено, което изпълваше западния хоризонт.",Виждаше се буйна растителност.,0
"Там, отдалечена на не повече от три мили, беше земята--неравна стена от ярко зелено, което изпълваше западния хоризонт.","Островът, към който се приближаваха, беше необитаем.",1
"Там, отдалечена на не повече от три мили, беше земята--неравна стена от ярко зелено, което изпълваше западния хоризонт.","Те не виждаха никаква земя на километри, само безкрайни океани.",2
Аз съм пратеникът на Ваше Височество в тези варварски земи и най-близък роднина на лорд Съндърланд.,Негово величество има пратеници и аз съм един от тях.,0
Аз съм пратеникът на Ваше Височество в тези варварски земи и най-близък роднина на лорд Съндърланд.,Негово Величество ме изпрати тук преди около седмица.,1
Аз съм пратеникът на Ваше Височество в тези варварски земи и най-близък роднина на лорд Съндърланд.,Не приемам заповеди от Негово Величество.,2
"Дължах ти го – или си мислех, че ти го дължа, каза той.","Тай никога не е мислил, че ти дължи нищо.",2
"Дължах ти го – или си мислех, че ти го дължа, каза той.","Той ви е длъжник за помощта, която сте му оказали, когато е бил беден просяк.",1
"Дължах ти го – или си мислех, че ти го дължа, каза той.","Той мислеше, че ти дължи нещо.",0
Трябваше по-добре  да се информирам вместо  да се приближавам толкова близо до Ямайка през нощта.,Пътувах близо до Ямайка след като слънцето бе залязло.,0
Трябваше по-добре  да се информирам вместо  да се приближавам толкова близо до Ямайка през нощта.,Пътувах до Ямайка на борда на голяма лодка.,1
Трябваше по-добре  да се информирам вместо  да се приближавам толкова близо до Ямайка през нощта.,Жена ми и аз пристигнахме в Ямайка посред бял ден.,1
"Мислите на Блъд бяха върху това и други неща, докато той лежеше на леглото.",Блъд безгрижно си спеше на кушетката.,2
"Мислите на Блъд бяха върху това и други неща, докато той лежеше на леглото.","Блъд предъвкваше, докато лежеше.",1
"Мислите на Блъд бяха върху това и други неща, докато той лежеше на леглото.","Блъд мислеше много за последния път, когато видя майка си.",1
"Добре тогава, ще ти разказвам.","Добре тогава, ще ти разкажа за това.",0
"Добре тогава, ще ти разказвам.",Няма да ти проговоря.,2
"Добре тогава, ще ти разказвам.","Само защото обещахте да не повтаряте това, което ви казвам.",1
Ах! И какъв може да е този начин?,Някой пита по кой път да отиде.,0
Ах! И какъв може да е този начин?,Разпитващият е сам и няма с кого да обсъжда.,1
Ах! И какъв може да е този начин?,"Питащият бърза и трябва незабавно да узнае маршрута, който трябва да поеме.",1
Не давам кралското позволение с лека ръка.,Предоставянето на кралското разрешение противоречи на морала ми.,1
Не давам кралското позволение с лека ръка.,Бях мислил много за поръчката на краля.,1
Не давам кралското позволение с лека ръка.,Подписах заповедта за даване на Кралската комисия без втора мисъл.,2
"Той осъзна, че може би ще се наложи да се оттегли бързо.","Той осъзна, че е имал цял ден да се оттегли.",2
"Той осъзна, че може би ще се наложи да се оттегли бързо.","Той осъзна, че трябва да направи бърз ход.",0
"Той осъзна, че може би ще се наложи да се оттегли бързо.","Ако останеше на едно и също място, щеше да  бъде открит.",0
"И все пак той е бил това, което е бил и направил през последните три години, каза тя, но сега го каза с мъка, без предишното си презрение.","Не й харесваше, че е убил много хора през последните три години.",1
"И все пак той е бил това, което е бил и направил през последните три години, каза тя, но сега го каза с мъка, без предишното си презрение.",Тя говореше щастливо за неговите приключения и личност.,2
"И все пак той е бил това, което е бил и направил през последните три години, каза тя, но сега го каза с мъка, без предишното си презрение.",В говора й се долавяха тъжни нотки.,0
"Предполагам, че такава е модата на етноса ти.","Предполагам, че това правят хора като вас.",1
"Предполагам, че такава е модата на етноса ти.",Четох за вашия вид и за тяхната култура.,1
"Предполагам, че такава е модата на етноса ти.","Считам, че това не е нещо обичайно сред тези като вас.",2
Тя свъси вежди.,Лицето й беше озарено от широка усмивка.,2
Тя свъси вежди.,Тя почувства противно усещане в стомаха си.,1
Тя свъси вежди.,Лицето й се намръщи.,0
"Беше го наблюдавала с блестящи очи, но при вида на раздразненото му лице и дълбоко намръщеното му чело, собственото ѝ изражение се промени.","Изражението й се промени, след като видя лицето му.",0
"Беше го наблюдавала с блестящи очи, но при вида на раздразненото му лице и дълбоко намръщеното му чело, собственото ѝ изражение се промени.","Лицето ѝ светна, когато видя, че неговото се намръщи.",2
"Беше го наблюдавала с блестящи очи, но при вида на раздразненото му лице и дълбоко намръщеното му чело, собственото ѝ изражение се промени.",Тя не знаеше дали той й е ядосан.,1
"Разхождайки се лежерно, той се запъти към изстрадалата стена и мина през големите порти в двора.","Тъй като големите порти бяха заключени, той скочи над оградата, в двора.",2
"Разхождайки се лежерно, той се запъти към изстрадалата стена и мина през големите порти в двора.",Големите порти бяха единственият вход за двора.,1
"Разхождайки се лежерно, той се запъти към изстрадалата стена и мина през големите порти в двора.","Имаше големи порти, които водеха към двора.",0
"Това ще го наденеш на бесилката, без съмнение, презрително каза той.","Той мислеше, че някой ще отиде на бесилката.",0
"Това ще го наденеш на бесилката, без съмнение, презрително каза той.","Той бе шериф, хванал крадец.",1
"Това ще го наденеш на бесилката, без съмнение, презрително каза той.","Той прошушна начин за бягство от страната, за да не се стигне до затвор.",2
Как мога честно да ги задържа? Това беше включено в сделката.,Не можех да си представя да ги задържа.,1
Как мога честно да ги задържа? Това беше включено в сделката.,Задържах ги веднага щом ги видях.,1
Как мога честно да ги задържа? Това беше включено в сделката.,"Не бих си простил, ако ги бях задържал.",0
Аз го преследвам от една година.,"Година време го следя отблизо, без да разбере.",0
Аз го преследвам от една година.,Аз го следвах само около една седмица.,2
Аз го преследвам от една година.,През последната година го преследвах.,0
Музеят не е силен в каталозите или етикетите,Музеят не обича да бъде етикетиран.,1
Музеят не е силен в каталозите или етикетите,Музеят не е фен на брошурите.,1
