premise,hypothesis,gpt_label
"qhana gom xca mithzⴘ gue-hma guê di nee hmâme guapⴘca, guadi guê hin mibiqha meô̮ho on yamba nai qhuô̮guentho hidrógena tzanu ynoi 30, nā C124",hin nudi bi tumpheni paîtzi hinyu,1
"qhana gom xca mithzⴘ gue-hma guê di nee hmâme guapⴘca, guadi guê hin mibiqha meô̮ho on yamba nai qhuô̮guentho hidrógena tzanu ynoi 30, nā C124",nehmame guapⴘca nai eminda mithzⴘ guê nu onmithzu,1
"qhana gom xca mithzⴘ gue-hma guê di nee hmâme guapⴘca, guadi guê hin mibiqha meô̮ho on yamba nai qhuô̮guentho hidrógena tzanu ynoi 30, nā C124",nehmame guapⴘca nā qhuô̮guentho-H nguête-a gom tze anhêy on mpēphi,0
toyatho hin diphoca tze handa nguêguê,Didi maqhuaba on nā gⴘ-ccⴘ nguê nā tagⴘ,1
toyatho hin diphoca tze handa nguêguê,hin di paca nguête-a nⴘa bi thopombi yâ yngûmphadi,1
toyatho hin diphoca tze handa nguêguê,hin di paca nguête-a bi thogui guenu,1
"naqhagua go Fannie Flono. Bi ihte ane Ag-- Augusta, GA, xi da ñama on ynai yhñaxpipho on ini guame",Fannie Flono bi phodi guê yohpi xi hin babi ñaquime qhoontho hñaxpipho nuya,1
"naqhagua go Fannie Flono. Bi ihte ane Ag-- Augusta, GA, xi da ñama on ynai yhñaxpipho on ini guame","Fannie Flono bi guequa xi nume da ñama on ynu yhñaxpipho on guame numⴘ bi ihte ane Augusta, GA",1
"naqhagua go Fannie Flono. Bi ihte ane Ag-- Augusta, GA, xi da ñama on ynai yhñaxpipho on ini guame",Fannie Flono bi nzagui ñamame nuya qhata on ini dⴘthonxû yohô̮mô̮,1
xi maqha nⴘxîtzî o qⴘda ypēxtza on U2,xta bi ô̮dô̮nzu nen U2,1
xi maqha nⴘxîtzî o qⴘda ypēxtza on U2,hin bi câqⴘ nen nu U2 ane thittô̮,1
xi maqha nⴘxîtzî o qⴘda ypēxtza on U2,xta pēca nen ya ypēxtza qhan nu U2 ygotitho ya ympa nguê yote yqhēya,1
goguehqmâgā nu hô̮nze guê naigui bi ô̮te ya reguladores qhan na han- ûti ane yâ cámaras on altitud ane dô̮ngu,hin bidihogā Goguehcagā nu hô̮nze ane ô̮te ya reguladores qhan na yhan- ûti,1
goguehqmâgā nu hô̮nze guê naigui bi ô̮te ya reguladores qhan na han- ûti ane yâ cámaras on altitud ane dô̮ngu,na yhan- ûti bi ô̮te ane yâ cámaras on altitud ane dô̮ngu,0
goguehqmâgā nu hô̮nze guê naigui bi ô̮te ya reguladores qhan na han- ûti ane yâ cámaras on altitud ane dô̮ngu,biqha ynoi on nugame guê ûdime ya reguladores qhan na han- ûti,1
"godi, nûnê, nu .dⴘxgû Hmû-o Xoûte, jubilado, tengu biênâ Rick",hatobî didi pēphitho qhan nune mpa,1
"godi, nûnê, nu .dⴘxgû Hmû-o Xoûte, jubilado, tengu biênâ Rick",bi bogostame ane 2002,1
"godi, nûnê, nu .dⴘxgû Hmû-o Xoûte, jubilado, tengu biênâ Rick",Rick biênâ-y guê dimi retirado,1
"qhaa ynai ynphⴘtui an ô̮the on zâña xi, uh, eh, go qhan xima xi tagⴘ Cutty, nu thûhû an Gahmo",nu Gahmo bi mahti Cutty di tâhâ $10000 nû ȥana,1
"qhaa ynai ynphⴘtui an ô̮the on zâña xi, uh, eh, go qhan xima xi tagⴘ Cutty, nu thûhû an Gahmo",qhaa nā gahmo bi mahti Cutty,1
"qhaa ynai ynphⴘtui an ô̮the on zâña xi, uh, eh, go qhan xima xi tagⴘ Cutty, nu thûhû an Gahmo",hin diphome ygahmo bi mahti Cutty,1
na ttaxcanteni guê babiga phoxtzi bi ane na mana bunda on na ndô̮hnînî,na ttaxcanteni ona guê di manⴘa pegmihi di nъⴘy tze yanⴘ,1
na ttaxcanteni guê babiga phoxtzi bi ane na mana bunda on na ndô̮hnînî,na ttaxcanteni guê babiga phoxtzi bi o 5 millas on nqhoxa,1
na ttaxcanteni guê babiga phoxtzi bi ane na mana bunda on na ndô̮hnînî,xaqha qhoontho guê di nzagui phoxtziqui,1
"guedi nuyu dimibⴘy yhieto on ytohgo goguémâyu yâ yē on hûâhi xi ytohgo goguémâyu ya mehtzi on na ngû, goguehnⴘmâhâ xoⴘ ngu-a tengu...",ygotitho dimibⴘy on tapimunate ane guê ygotitho da pēphi anu hûâhi,1
"guedi nuyu dimibⴘy yhieto on ytohgo goguémâyu yâ yē on hûâhi xi ytohgo goguémâyu ya mehtzi on na ngû, goguehnⴘmâhâ xoⴘ ngu-a tengu...",hin bi nzagui êy on tapimunate on nu-a goguehqmâgā nai yē on nu hûâhi xi nu-a bi netinu o na ngû,1
"guedi nuyu dimibⴘy yhieto on ytohgo goguémâyu yâ yē on hûâhi xi ytohgo goguémâyu ya mehtzi on na ngû, goguehnⴘmâhâ xoⴘ ngu-a tengu...",hin bi nzagui bⴘu on tapimunate nen nu-a hô̮xi pēphi anu hûâhi on bāybuô̮xu xi nu-a hô̮xi tââni ya ymehoi,1
"nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird",nⴘa bi qhadabeni hin ñama mithzⴘ,1
"nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird",nⴘa di ñama on hiû submarinos yndeyô̮zei,1
"nuya numes da ñama on na hiûundi SS, nu U2 Quick xi nu Blackbird",nⴘa di ñama on hiû xocⴘ,1
"dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû",ygotitho ynu ybâhtzi bi nъuy,1
"dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû",nā mehtzi bidû on ya qⴘda,1
"dinega imâ guê nuyu handitho bi guipho-mi, honî ngu-a tengu, qⴘda ybâhtzi. tengu-â on nuyu bidû",nu mehtzi guê bidû miqha bi mî nen yxuñiña on nȥâqu -y,1
"xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2",nu U2 bi teguô̮ thzu pelicula,1
"xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2",nu U2 bi teguô̮ nai tonelada on película on mahbo an déhé,1
"xi, ndexibi, Androv Gromikov hin bidâdî o hinyⴘ, guedi demime on gotitho na dexiunda on yâ peliculas ô̮to nguê nu U2","hin bi phodi ndathota on archivo, toyatho bi ndehqui",1
"biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche","numⴘ biénâ guê tô̮etze nû porche, dimi phoca ynguido ane ya ydo",1
"biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche",ngueca bi n-odî ntzaditho na ynguido mapha on qhⴘxa o Joe athina an Porche,1
"biênâ guê bi ȥô̮i ynguido on ya ydo, xi mapha biênâ guê Joe bim nun nu porche",mibⴘy ngu-nho diponate on handi o Joe guê bi phuidi on ȥoni,1
"ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?",na radiacón nêccⴘ babi câqⴘ ane nā ndanȥá,1
"ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?",na radición di ñaqhotho on nai mpai dânxia mapha on guê nu avión bitzûdi,1
"ñêccⴘ maz na aeronave dimi ane ynphatzibi, ¿Nguête-a xin-uti xi bi deni maz phodi nai mpai on buô̮xna qhan guê na radiación di ñaqhotho?",na radiacón di ñaqhotho ane ndanȥá,1
"nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses",nu Hmû-o bi bi bogosta on nā Fuerza Aérea on ya Estados Unidos,0
"nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses",nu Hmû-o tze maraya bi ȥô̮te man ynai yƌanigo,1
"nune go nu dⴘxgû Hmû-o Xoûte Clem Francis, jubilado on yâ fuerzas aéreas estadounidenses",nu Hmû-o on nā Fuerza Aérea on ya Estados Unidos qhuaya on phuidi gor angarihi naqhagua ƌanigo,1
"ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua",mithzu on nā avión di tzô̮hô̮ nangu-na ƌanigo,1
"ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua",nu dâgambⴘy an tráfico on aviones go xuñiña,1
"ȥânho, bi tzô̮hô̮ nun nu denu ane guê qhaa yoho a hiû aeronaves guê datzô̮hô̮ ane nai ƌanigo xi hin mipâca o hapⴘqⴘ di phahua",hinqhamⴘ di tzô̮hô̮ qhoontho avión,1
xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado,go bondee hiû yȥana ane ȥô̮hte nu entrenamiento ane nu n-yotzô̮ on nā,1
xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado,nu entrenamiento qhan hoc nā traje on presión dimané dahpa,1
xpi nee guadi bi phodi gor entrenamiento ane ya yxayo presurizados xi miqhaga bi nîmu-ui honî on dahpa di phⴘycaqhi nā traje presurizado,bi dāhāme qhanu-y entrenado qhan hoc nā traje on presión nattô̮ qhan nu nguade an mpa,1
"dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi",na qhuô̮guentho goguenⴘ-mâhâ bi ntzoco nguê nu piloto,1
"dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi",na qhuô̮guentho hin bi pho qhoontho guephô̮ on zāgui,1
"dinega imâ guê hin mibiqha qhoontho gⴘⴘhia on diqⴘdi nen na qhuô̮guentho nguêguê hin da zāgui, hô̮tzahatho on xca mmê guê bi dimiȥunti nu mehoi",miqha nā ndot gⴘⴘhia on guê na qhuô̮guentho di zāgui,1
xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te,hin didi maqhuaba on Hânqha goada-y qhana,1
xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te,"handa hâ, didi di tohquetho on ô̮te",1
xi Tenguquia maz bin goada ƌaigutho o nute di tohque ô̮te,didi di tohquetho on ȥô̮te ma nangⴘdi na mânâ ƌanigo,1
"guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû",yā ynȥundinȥû bi cconti an nguxthâ gotitho ya mpa,1
"guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû",yā ynȥundinȥû bi cconti papatho,1
"guedi on ƌaigu meô̮ho, ya yndeȥugúe bin da damatho gotitho nu ȥantho, ane xumthe yā ynȥundinȥû",yā ynȥundinȥû dimibⴘy ymaqhuaba,1
"numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi",ygotitho yâ yniqhûdi dimibⴘy qhutti,1
"numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi",dimi phocame yâ nxoqqi nen nugame,1
"numⴘ biqⴘdime, yâ yniqhûdi dimibⴘy niqhûdi",biqⴘdime qhata on guê yâ yniqhûdi dimibⴘy niqhûdi,1
nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna,dibⴘca maqhuaba on guê ya ythittô̮ gomi gotitho nute di manⴘa qhan qhohia qhana,1
nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna,"qhon didiyeca na michutho phuô̮xo on guê ô̮te handitho nen yâ yniqhûdi. Nguê pegmihi, ƌaqui mithzⴘ ymuô̮yonabo qhan xⴘtti nune gabⴘmbⴘ",1
nuqqia guê handitho demi guê hox ya ythittô̮ xi tohque xi qhohia nguna,xca da pêhdê dihoquitho ya yniqhûdi,1
"nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy",dimi nho diponate xi ñudi on dipoho guê handitho bi pⴘmi na niqhûdi an gohohio,1
"nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy","bi tohque hin ô̮teme itzo tunintzoni, guedi mipâcame guê xta nee bi unni yhombeni",1
"nⴘa biyêhê, bi xogue na niqhûdi xi di ihabô̮ni hiândî anxⴘtha xi handi na moqne on ini hmî, xi bi dāhā handi guê dimi ⴘnmⴘy",handitho nguê na ythandi ane ini hmî numu bi yⴘdi nguê na niqhûdi bi pâdi guê dimi ⴘnmⴘy,1
"nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane",qhon didiyeca nai deanda ane xumthe,1
"nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane",diphoca nai deanda ane xumthe,1
"nubⴘ, qhon didiyeca qhoontho hñaxpipho tzane",qhaa thzu ydeanda,1
xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho,nⴘa di hiâni thzu mâhte,1
xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho,nⴘa di hiâni mâhte nen ynu ynñuni xi ȥáhxo,1
xi bima guê nⴘa hinqhamⴘ guê ô̮te xoⴘ nguê hâ ziguetho,nⴘa go tze hô̮tzaha,1
"toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu",Ramona dimi ane nu mehoi yoitho tengu guâne,1
"toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu",Ramona dimime tzaninitho ane hinqhoni,1
"toyatho nugā mîdîn bentho, Oqhâ ma, xi Ramona dimi nunu",Ramona dimi diȥá dañamu xti muca nunⴘ nen xone xoctho,1
¡Xi ane maqhûâni goguehqmâgā n-yô̮que!,"bi ȥadigúi thzu thⴘhⴘ, guedi hin bi qhuatti on tô̮cay",1
¡Xi ane maqhûâni goguehqmâgā n-yô̮que!,ngueca hin bi tô̮cay thzu,1
¡Xi ane maqhûâni goguehqmâgā n-yô̮que!,ngueca dimi tze diponate,1
hin di paca di hâ bin bigohi ane Augusta mapha on guenu,nⴘa bi dantho nъⴘytho ane Augusta hoctho mapha on ya yntu,1
hin di paca di hâ bin bigohi ane Augusta mapha on guenu,nⴘa bi dantho nъⴘytho ane Augusta,1
hin di paca di hâ bin bigohi ane Augusta mapha on guenu,bin bi mpomgû athina on Augusta on zaditho,1
"gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya",hinqhamu xta onagā o habⴘ mipa,0
"gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya",thot-paya nume mi tzogui pâdi habⴘ dimibⴘy xi miô̮ te-mi habⴘ mipa,1
"gotitho nute bi ô̮pēgame.... Hinqhamu nume xicagā o habu mipa, nîn nindagueca dañamⴘ bi puô̮ni on na amadehni qhan pa o nā tⴘnhie habⴘ bin bi cohi nā thot-ya",hinqhamu nume xicagā o habⴘ mipa,0
xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y,hin da qhûti hinyⴘ nguê nugame,1
xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y,mibⴘ qhûtitho nguê na ngû qhan ma xi yma dô̮qhâ,1
xicagā: mibⴘ qhûtitho nguê nâ tⴘhoi qhan gué gui-y,mibⴘ qhûtitho nguê na ngû,1
"ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti",Kennedy ybi biênâ o mamaguemu ynadabⴘy guê bi honi mûtti,1
"ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti",hin idemhā-bi qhoontho barco nguête-a hin hmâyⴘ yxuñiña,1
"ȥânho, ampahiaxa, hadaguetho, nu Enȥaimondo Kenndy, mm...., bi oqhiagui Cuba xi, mmm..., mamaguemu buques bi idemhā nā barco ruso guē bin mibi o yâ nexnaon Cuba xi bi ntinibi ymûtti",bi ntinibi 20 ymûtti ane nu barco,1
"ane taatho caqhaca, nu mehgo qⴘdi",nu mehgo bi diqⴘdi o na dângû an tribunal,1
"ane taatho caqhaca, nu mehgo qⴘdi",nu mehgo bi diqⴘdi o na hom-âhâ,1
"ane taatho caqhaca, nu mehgo qⴘdi",nu mehgo bi hiô̮perihi nigo nu buô̮hio hi-tô̮,1
Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi,bi ȥixcaga thzu dahpa conducir nun na ngû on yma dâhtame,1
Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi,yma dâhtame goguémâyu nai bañoho tze nhoma,1
Mmm... Yma dâhtame thot-paya bima-bi yañô̮-y tze ynhoma xi nqhamatho binbu bi yma ydâtâ xi handitho xca bi bⴘcame tze mi-ga nûnû nigotzi,yma dâhtame thot-paya bima-bi tze ynohgo xi hinqhamu bi didihoga pa o gor ngû,1
hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane,bi nzagui qhanu biguanxû on yⴘdi mithzⴘ nde,1
hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane,xca hûti yâtî,1
hin dibiphoca ȥantho qhan dihoqui gotitho qhêdi on nute dane,xta coca xatî dahpa qhan thinti gotitho,1
"Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica",na qhuô̮guentho atómica hinxa phodi gatillo,1
"Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica",nu detonador di zāgui na qhuô̮guentho numⴘ bin di iei on nⴘa,1
"Xi, na on yma ybēphi ane qhanu nandichⴘ bima gatô̮tô̮ o yâ yañô̮-y qhan guê di êy paracaidas ane nā disparador on ymûtti nucleares, guê di zāgui na ȥandiqⴘy qhuô̮guentho atómica",handitho di manⴘa nā chⴘ on ȥedⴘdi qhan iei an gatillo on na qhuô̮guentho atómica,1
"matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya",thot-paya bi pohia maô̮detho yâ yhñaxpipho on matzu,1
"matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya",matzu thot-paya bin bi quô̮ni o ñama on ini guame,1
"matzu bi ñaquiga tzⴘ yhñaxpipho yndeyô̮zei on ynu yqhēya on guame xi, handitho, bi ñama on ini ccanambⴘy xi Hanqha gom na nâhte ane qhana yamapaya",matzu bi ñaquiga tzⴘ xocⴘ on ini ccanambⴘy numⴘ ngueca gom dô̮ngu,1
"bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho",goma yxayo hin bin bi denta ane hinyⴘ o ya guê di phodi ya astronautas,1
"bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho","goma yxayo goguémâyu ziguetho guê ya on ya astronautas, guedi qhan di pembe nu pah, ya goma goguémâyu plateados",0
"bi phodi yxayo ynattô̮ on presión anu avión, tengu ya guê bi hoc ya astronautas, guedi guê nu goma gom gotitho plateado, plateado, nen ȥaxthînbuô̮hô̮ xi gotitho, qhan di pembe nu pah, hadaguetho",bi nzagui pâhuneho ya yxayo ane taatho qⴘhⴘ guê diho-magâ,1
"xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮",madâta bima nā ñô̮ñe,1
"xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮",madâta goguehnⴘmâhâ photeqhu-tho racista xi nxûtohpia,1
"xi xca bima, madâta hin bima nā ȥâa n-yô̮hô̮",madâta goguehnⴘmâhâ na añô̮-y mithzⴘ madipoho guê dadînî nai ƌaigui,1
"gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo",hin bi phodi mⴘndadⴘy nen qhoontho,1
"gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo",bi gatô̮tô̮ nguē 5 yƌanigo nen ya británicos,1
"gomi 30 a 4 aviones U2, xi xta mibiqha bi mⴘdi o gatô̮tô̮ o pilotos chinos, pilotos británicos nen nuyu, ndexibi ane gotitho nu ximohoi nanⴘ guê gome ydô̮yo",bi gatô̮tô̮ ymana ythzu ypēxtza,1
"toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮",ngueca hin bi ñamaga,1
"toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮",bixicagā guê bi ñama xoⴘ,1
"toyatho, ênâ ȥânho di honi, di honi qhana ane naqhagua xi naqhagua eyoñô̮ñô̮",ngueca bixicagā guê bi ñana ini dexiunda financiera,1
nⴘa biênâ guê miqha mâdi nû nimahui,biênâ guê xpaô̮te ynai ymobiyⴘ anu dâñu,1
nⴘa biênâ guê miqha mâdi nû nimahui,biênâ guê bi cây nû nimada,1
nⴘa biênâ guê miqha mâdi nû nimahui,biênâ guê bima-bi nigo nu nimahui,1
"Hum, hin, qhan sum dô̮ñome, hinqhamu bi xonehî qhoontho on yâ ynttothoma guê bin bi nemei dimi phoca guê xonehî",hin dimi bi xonehî qhoontho nttothoma guê nây mithzⴘ on 100 páginas,1
"Hum, hin, qhan sum dô̮ñome, hinqhamu bi xonehî qhoontho on yâ ynttothoma guê bin bi nemei dimi phoca guê xonehî",hin dimi bi xonehî thzû ynttothoma,1
"Hum, hin, qhan sum dô̮ñome, hinqhamu bi xonehî qhoontho on yâ ynttothoma guê bin bi nemei dimi phoca guê xonehî",di xonehî ynttothoma ygotitho ya ypa,1
bi dapaga xi bi qhoda nu mohtzi xi agā o na dirección guê bin bi nemei guê gogama,bi tzogui na bahte xi bi mbô̮ni guê hin gom ma hombeni,1
bi dapaga xi bi qhoda nu mohtzi xi agā o na dirección guê bin bi nemei guê gogama,bi pētzi na bahte o ini ngû,1
bi dapaga xi bi qhoda nu mohtzi xi agā o na dirección guê bin bi nemei guê gogama,bi pētzi na bahte o hapⴘ metigā,1
bima mpotti on andihu increible,ini ȥandimê on qhⴘmyo bin bi phodi gothotho mothoui,1
bima mpotti on andihu increible,xa thogui on diponate o ⴘnmⴘuy,1
bima mpotti on andihu increible,nu ȥandimê on qhⴘmyo bi mpotti thzu,1
"xaaga... Xaaga bi qhadabeni anîñanî 15 añô̮-y qhan pa o qhana ngûmphadi, xi hin maga o pa, hin maga o pa",hin xta maga bi qhadabeni qhan pa o na ngûmphadi,1
"xaaga... Xaaga bi qhadabeni anîñanî 15 añô̮-y qhan pa o qhana ngûmphadi, xi hin maga o pa, hin maga o pa",bi qhadabeniga qhan pa o qhana ngûmphadi,0
