premise,hypothesis,gpt_label
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.",Nato U2ninra kikin icha película bike.,0
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.",Nato U2ninra westiora tonelada de película onpax namamea bike.,1
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.","Noara material de archivoma ike, jakopira non adivinanreske.",1
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.","Porchenko mapewe akara, beronko beonya ike.",1
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.",Janra beon kikin ishtonbires soake Joe porchenkonia pota pekao.,1
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.",Kikin rarora ike Joe oinax jakopira wini peokoke.,1
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiaciónra contienemeti atipanke menoti itainko.,1
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiciónra filtrametiki westiora componente pricipalainoax avión menota pekao.,0
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiaciónra filtrameyamatiki menoti itainko.,1
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Koshira moa nato Fuerza Aérea de los Estados Unidos ainoax pikota iki.,1
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Koshira ramachabi pikoibata iki jaweti semana riki.,1
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Fuerza Aérea de los Estados Unidosnin koshinra ramabi jawen carrera peoke nato semanabi.,0
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Semana tibira nokotai avión westiora winobires.,0
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Nato tráfico de avionbo kaitara kikin jakoma iki.,1
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Jawetianbira westiora aviónbi nokoyamai.,0
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Kimisha oxera manakanai nato entrenamiento traje de presión saweti onanti senen anoxon.,1
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Nato entrenamiento traje de presión saweti onanti senen atira tiempoya iti jake.,1
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Nonra mia entrenana iti atipanke nato traje de presión jatibi saweti onantien nato nete senenaitian.,1
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Ja bombara pilotonin desactivana ike.,1
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Ja bombara tooiti atinpayama ike.,1
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Kikin onsara ike nato bomba tooinaketian.,1
Jaweskaki itiki kikin en akasai jisaribi aka.,Enra onanyamake yaweskaki min nato oinai ixon.,1
Jaweskaki itiki kikin en akasai jisaribi aka.,"Jaskarara ikayai, eara akasi iitai.",1
Jaweskaki itiki kikin en akasai jisaribi aka.,Wetsa semana nokon proyecto senen akasi riki ea.,1
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora granjeroinoax jabakanai nete tibi.,0
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora jaweti iki jabakanai.,1
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora jawe winoyamai itan moa bikana ike.,1
"Noa jikiketianra, nato puertabo xepo ike.",Jatibi puertabora kepen ike.,1
"Noa jikiketianra, nato puertabo xepo ike.",Noara llaveboya ibake.,1
"Noa jikiketianra, nato puertabo xepo ike.",Noara jikike puertabo kepo ikenbi.,1
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,Enra onana iki nato totalboresra ea kenai iki nato en resuelventi kopi.,1
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,"Enra onanyamake jawe atirin ixon nato totalesboan bicho. Por favor, ea yoiwe jaskaxonshaman en jakoma jaweki winotabo en jakon ati kopi.",1
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,Enra calculanai nato totalboki basamexon.,1
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.",Kikin emociondora ike itan kikin raro jakopira nato puerta del marco timake.,1
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.","No culpable sientememakasira ike, ikaxbi non onana ike non problemabo ima.",1
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.",Ponte jawen bemanain jaweskakinki oinaixonra en onanke kikin decepcionado puertanko jikikiranaitian.,1
"Jaskara kopira, ea westiora historia shamama iki.",Eara westiora jainshama marokin bitioma iki.,1
"Jaskara kopira, ea westiora historia shamama iki.",Eara westiora xobo jain en marokin bitiya iki.,1
"Jaskara kopira, ea westiora historia shamama iki.",Jarake kikin maroti xobobo icha.,1
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Jara kikin akin akinkanai.,1
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Ja jawen piti itan chopabonin akinkanai.,1
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Jara independiente iki.,1
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonara naman taponko ika iki acurrucada bake poko meran ika keska.,1
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonaninra eki neteshoko jakoma shinani iitai.,1
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonara erguidares ika ea jain kexa kepenya ikentian.,1
¡Itan kikin ligera riki !,"Kikin ichara jawekiake, ikaxbira xoayamake.",1
¡Itan kikin ligera riki !,Jara bebon iweirama ike.,1
¡Itan kikin ligera riki !,Jara kikin raro ike.,1
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Jara Augustanko jai baneresa iki ataquebo ikana pakaobi.,1
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Jara Augustanko jaresai.,1
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Kikin ishtonra Augustainoax wetsanko kake.,1
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Enra jato yokayosma iki jawenoki bokanai ixon.,1
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Jatibitianra noa onamankanai jawenoki ikanai itan jaweranoki bokanai ixon.,0
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Noara jawetianbi jain kai akin yoiyosma iki.,1
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Jawebira noa kopi kopiayamakani.,1
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Jatora kopi aki iki nato nokona itan nokon wetsabo xobo kopi.,1
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Kopiaki riki ja xobo kopi.,1
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",Kennedyninra non tropabo misilbo benati yoike.,1
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",Westiora barcobira chiteyamakanke mesko conflictobo kenyamakin.,1
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",20 misilbora barconko merakanke.,0
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira sala del tribunalyain jikia iki.,1
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira habitaciónyain jikike.,0
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira ishotoke wetsaori bires.,1
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Eara kikini basike nokon yosiboan xobo kaman conduceni.,1
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Nokon yosibora ikana iki westiora pareja kikin cariñosa.,0
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Nokon yosibora jatibitian kikin maniáticobo ika iki itan jawetianbira jaton xobonko kakasma ikatiai.,1
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Enra yantancha niakin keyoti atipanke.,1
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Jatibira en niake a tiempo.,1
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Eara tiempoma baneke jatibi niamabi.,1
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Nato bomba atómicara gatilloma iki.,0
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Ja detonadorninra detonamai ja bomba jaibakea potaitian.,1
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Shokores koshiatira mia maxkake nato bomba atómicanin gatillo tsekati kopi.,1
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Jatibitianra en disfrutankatitai neskara winota jawekibo ea nokon yoxaman yoyai ninkati.,1
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Nokon yoxanra jatibitian baketian winotaboki yoyoikashama iki.,1
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Nokon yoxamanra ea yoiya iki mesko jawen rarebo winotabo ja bake ikentian.,0
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.",Non trajebora kikin astronautaboana jisamabobi iki.,0
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.","Non trajebora astronautaboana jisaribi iki, ikaxbi jaresriki nato xana reflejanai, jatian nonara peneshaman ikatiai.",0
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.",Enra merati atipanke nato trajebo mesko color mia kenai keska.,1
"Itan jaskara ike, nokon yosira jakon jonima ike.",Nokon yosira westiora idiota ika iki.,1
"Itan jaskara ike, nokon yosira jakon jonima ike.",Nokon yosira ikatiai kikin racista itan jakoma.,1
"Itan jaskara ike, nokon yosira jakon jonima ike.",¡Nokon yosira ikatiai kikin agradable joni min westiora akinres merati!,1
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",Noara jawetianbi tsobebi formación biyosma iki.,1
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",5 semanabo kamanra non entrenana iki británicobobetan.,1
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",Icha mesko soldadobobetanra non entrenana iki.,1
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Janra ea yoyo ayamake.,1
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Eara westiora jweki benati yoike.,1
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Janra ea yoike jawen información financiera bexonti.,1
Janra yoike nortenko mapekana.,Yoirake jaweti iki tsasikana ja baiyain.,1
Janra yoike nortenko mapekana.,Yoirake suryain pakekana.,1
Janra yoike nortenko mapekana.,Yoirake nortekiri bokana.,1
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Enra yoyo ayosma iki jawebi libro 100 pei winoaya ikabo.,1
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Icha librobora en yoyo akama iki.,1
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Librobora nete tibi yoyo akai.,1
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,En ja pisha jenea iki itan jara nokon problema iki ixon en shinana iki.,1
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,Ja pisha jan departamentonko en boa iki.,1
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,En ja pisha boa iki jan ibo iba.,1
Jara ike cambio de humor ikon atimabires.,Jawen estado de ánimora kikin consitente iitai.,1
Jara ike cambio de humor ikon atimabires.,Raro iwanaxbira oniske.,1
Jara ike cambio de humor ikon atimabires.,Ja estado de ánimora kikini cambiametai.,1
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara katoyamakanke ja axeti xoboko kati.,0
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara katokanke ja axeti xoboko kati.,0
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara ike ja candidato kikin ikon ati.,1
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Jatiribi joniboanra nato tanátibo desapruebankanai itan jawetianbi nato U2 noyamabi atipanyamakanai.,1
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Kikin icha entremamientobora winokanti jake nato U2 noyamabi.,1
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Nato U2 ra mia noyamakanai reken neteres.,1
Eara ja jawekiribi oini iki.,Enra cubrinai jatibi nato bena material.,1
Eara ja jawekiribi oini iki.,Enra cubrinai ja wetsa revistaboan akai jawekibo ribi.,1
Eara ja jawekiribi oini iki.,Eara jaton yoyai jaweki ribi yoi iki.,1
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidades militaresbo ronki TX nin emajadorabo iti atipanyamake.,1
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidad militar ronki ike Texasnin Embajadorabo janekana nato Congreso de los Estados Unidos ainxon.,1
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidad militar riki janekana Embajadores TX.,0
Itiki jawe en ati atipana.,Enra jawe ati atipanke.,1
Itiki jawe en ati atipana.,Enra onana ike jaweshaman en atipanyamai.,1
Itiki jawe en ati atipana.,En shinana riki en atipana ika jawebires salvanti kopi.,1
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Janra jawen wetsa mesko jakon shinanbo yoikatitai.,1
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Kikin onantibires jenea iki yoikin jawen wetsa jawe jakon ati onama.,1
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Jara jawen wetsabetan kikin crítica ika iki.,1
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,Jawen telefonora prestanxon yatana iki kenti kopi.,1
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,Enra kenake ja número jawen xobon nokoxon.,1
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,"En suponenkewetin kenai, ikaxbi ayamakewetin.",1
"Jakon riki, jainra nato yamekiri nokoke itan, eh, eara jaskati shinabenoke... Westiora yoka keskara en ake, iamax jara jikike, iamax enra onanyamake.","Ramara ea kama iki, jakopira en oinama iki.",1
"Jakon riki, jainra nato yamekiri nokoke itan, eh, eara jaskati shinabenoke... Westiora yoka keskara en ake, iamax jara jikike, iamax enra onanyamake.",Eara rama gimnasionko katanke itan japekaora yantancha ja joke itan ea saludanke.,1
"Jakon riki, jainra nato yamekiri nokoke itan, eh, eara jaskati shinabenoke... Westiora yoka keskara en ake, iamax jara jikike, iamax enra onanyamake.",Eara nato yamekiri katanke itan jara kashokoke.,1
Nonra onanyama ike jawenoki bokanai ixon.,Nonra onanyama ike jawenoki nato grupo bokanai ixon interestatalyain.,1
Nonra onanyama ike jawenoki bokanai ixon.,Nonra onanyama ike jawenoki nato jonibo bokanai ixon.,1
Nonra onanyama ike jawenoki bokanai ixon.,nonra onanyama ike jawenoki bokanai ixon.,0
"Ikaxbi neskara era ike, shinanbenowe, eara almuerzo jawekiaki kai. Pikasira ea ike.",Eara kikin pikashamaibobi ike.,1
"Ikaxbi neskara era ike, shinanbenowe, eara almuerzo jawekiaki kai. Pikasira ea ike.","Pikasira ea ike, jakopira en nokon almuerzo pike.",0
"Ikaxbi neskara era ike, shinanbenowe, eara almuerzo jawekiaki kai. Pikasira ea ike.","Eara kikini pikashorai ike, jakopira ea cafeterianko kake.",1
"Naskara kopira, en mia yoinon rama netera ea ike nokoti renunciantires shinani.",Enra renunciankeanke.,1
"Naskara kopira, en mia yoinon rama netera ea ike nokoti renunciantires shinani.",Eara kikin akin isin atakana ike moa en atipanyamara ike.,1
"Naskara kopira, en mia yoinon rama netera ea ike nokoti renunciantires shinani.",Eara nokon maponko winotama iki renuncianti.,1
"Mil ochocientos ochenta winomara pikota iki, 1888 iamax 1889 tianbora iti ika iki.",1900 winoamabira pikota iki.,1
