premise,hypothesis,gpt_label
Grupa ludzi z Azji je w restauracji,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,1
Grupa ludzi w dużej azjatyckiej restauracji je,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,1
Duża grupa ludzi azjatów je w restauracji,Różne osoby jedzą przy czerwonych stołach w zatłoczonej restauracji z fioletowym światłem,1
Motocyklista wstaje z siedzenia białego motocykla,Motocykl jedzie wstaje z siedzenia pojazdu,0
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Jeździec jest na czarno - białym rowerze i stoi na siedzeniu,2
Jeździec jest na czarno - białym rowerze i stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,2
Nikogo nie ma na motocyklu i nie stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,2
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Motocyklista wstaje z siedzenia motocykla,2
Ktoś jest na czarno - białym motocyklu i stoi na siedzeniu,Motocyklista wstaje z siedzenia białego motocykla,2
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista bez kasku czeka na niebieskim motocyklu w pobliżu drogi,2
Mężczyzna z kaskiem pomalowanym na czerwono jedzie niebieskim motocyklem po drodze,Motocyklista jedzie motocyklem po ulicy,0
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista ryzykownie jedzie na motocyklu po ulicy,1
Żaden motocyklista nie jedzie motocyklem po ulicy,Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,2
Motocyklista z czerwonym kaskiem jedzie niebieskim motocyklem w wzdłuż drogi,Motocyklista jedzie motocyklem po ulicy,0
"Pies łapie kij w powietrzu , a inny to ogląda","Pies wyskakuje wysoko w powietrze , a inny obserwuje",0
Nie ma psa wyskakującego w powietrze,"Pies wyskakuje wysoko w powietrze , a inny obserwuje",2
Dwa psy bawią się przy drzewie,Dwa psy śpią obok drzewa,2
"Pies wyskakuje wysoko w powietrze , a inny obserwuje",Dwa psy bawią się przy roślinie,1
"Pies wyskakuje wysoko w powietrze , a inny obserwuje",Dwa psy śpią obok drzewa,2
Tancerka tańczy przed sprzętem nagłaśniającym,Blondynka tańczy przed sprzętem nagłaśniającym,1
Blondynka tańczy za sprzętem nagłaśniającym,Blondynka tańczy przed sprzętem nagłaśniającym,2
Blondynka tańczy przed sprzętem nagłaśniającym,Sprzęt przed tańczącą blondynką jest nagłaśniający,0
Dzieci z rodziny cierpliwie się bawią i czekają,Dzieci z rodziny bawią się i czekają,0
Dzieci z rodziny bawią się i czekają,Nie ma dzieci bawiących się i oczekujących,2
"Trójka azjatyckich dzieci tańczy , a poważny mężczyzna obserwuje","Trójka dzieci azjatyckich tańczy , a mężczyzna obserwuje",0
Dzieci z rodziny bawią się i czekają,Trójka azjatyckich dzieci tańczy i nie ma obserwującego mężczyzny,1
"Trójka dzieci azjatyckich tańczy , a mężczyzna obserwuje",Dzieci z rodziny bawią się i czekają,1
Kobieta ma na sobie egipski pióropusz,Egipcjanin ma na sobie kobiecy pióropusz,2
Kobieta ma na sobie okulary i czarny pióropusz,Kobieta z czarnym kapeluszem ma na sobie okulary przeciwsłoneczne,1
Kobieta nie ma na sobie okularów ani pióropuszu,Kobieta ma na sobie okulary i czarny pióropusz,2
Czarna kobieta ma na sobie okulary nad pióropuszem,Kobieta ma na sobie okulary i czarny pióropusz,0
Kobieta ma na sobie egipski pióropusz,Kobieta z czarnym kapeluszem ma na sobie okulary przeciwsłoneczne,2
Kobieta nie ma na sobie okularów ani pióropuszu,Kobieta ma na sobie egipski pióropusz,1
Kobieta ma na sobie indyjski pióropusz,Kobieta ma na sobie okulary i czarny pióropusz,1
Kobieta ma na sobie okulary i czarny pióropusz,Egipcjanin ma na sobie kobiecy pióropusz,1
Kobieta ma na sobie okulary i czarny pióropusz,Kobieta ma na sobie egipski pióropusz,1
Mężczyzna jest na skale wysoko nad drzewami i stoi w niewygodnej pozie,Mężczyzna jest na skale wysoko nad drzewami i stoi w dziwnej pozie,0
Mężczyzna jest na skale wysoko nad drzewami i stoi w dziwnej pozie,Turysta jest na szczycie góry i tańczy,2
Kowbojka jedzie na brązowym koniu i kręci lufą,Kowbojka jedzie konno i kręci lufą,0
Kowboj jedzie na koniu i kręci lufą,Kowbojka jedzie konno i kręci lufą,0
Kowbojka jedzie na beczce obok konia w narożniku,Kowbojka jedzie konno i kręci lufą,1
Koń brązowy jest bardzo blisko czerwonej beczki na rodeo,Kowbojka jedzie konno i kręci lufą,2
Brązowy koń jest z dala od czerwonej beczki na rodeo,Kowbojka jedzie konno i kręci lufą,2
Kowboj jedzie na koniu i kręci lufą,Koń brązowy znajduje się w pobliżu czerwonej beczki na rodeo,1
Koń brązowy znajduje się w pobliżu czerwonej beczki na rodeo,Kowbojka jedzie na beczce obok konia w narożniku,1
Chłopiec stoi na zewnątrz wody,Chłopiec stoi w wodzie,2
Dziecko pływa po niebieskim oceanie,Chłopiec błądzi po niebieskim oceanie,0
Chłopiec stoi w wodzie,Chłopiec siedzi nad niebieskim oceanem,2
Chłopiec stoi w wodzie,Chłopiec błądzi po niebieskim oceanie,2
Mężczyzna umiejętnie gra na gitarze na scenie,Mężczyzna gra na gitarze na scenie,0
Osoba ma rozczochrane blond włosy i gra na gitarze,Gitarzysta ma rozczochrane blond włosy,0
Mężczyzna umiejętnie gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,1
Mężczyzna gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,1
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Kilkoro dzieci wstaje,2
Dwie dziewczynki leżą na ziemi,Dwie dziewczynki siedzą na ziemi,2
Dwie młode dziewczynki siedzą na ziemi,"Kilkoro dzieci siedzi , a ich kolana są podniesione",2
Kilkoro dzieci leży i podnosi kolana,Dwie dziewczynki siedzą na ziemi,1
Kilkoro dzieci wstaje,Dwie dziewczynki siedzą na ziemi,2
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Dwie dziewczynki siedzą na ziemi,1
Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,0
"Stara , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,1
"Młoda , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,1
Nie ma pani chodzącej w farbie do ciała przed tłumem,"Młoda , naga kobieta jest pokryta farbą",2
Grupa dzieci w mundurach stoi przy bramie i nikt nie całuje matki,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,2
Tłum ludzi jest blisko wody,Grupa dzieci ubranych w te same ubrania czeka przy bramie a jedno z nich całuje matkę,1
W pobliżu dzieci stoi grupa matek w mundurkach a jedna całuje bramę,Tłum ludzi jest blisko wody,0
Grupa ludzi jest blisko oceanu,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,1
Tłum ludzi jest daleko od wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,1
Tłum ludzi jest blisko wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,1
Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,1
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna wskazuje na samochód,0
Mężczyzna wskazuje na srebrnego sedana,Nie ma mężczyzny wskazującego na samochód,2
Mężczyzna wskazuje na samochód,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,2
Mężczyzna wskazuje na srebrnego sedana,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,2
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,2
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży","Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży",2
"Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży",Grupa ludzi jest na plaży,0
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży",Grupa ludzi jest blisko morza,0
Azjatycka kobieta w tłumie nosi czarną torbę,Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,0
Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,Dziewczynka z czarną torbą jest w zatłoczonym pociągu,2
Nie ma dziewczyny z czarną torbą w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,2
Azjatycka kobieta w tłumie nosi czarną torbę,Na torbie dziewczyny znajduje się zatłoczony czarny pociąg,1
Dziewczynka z czarną torbą jest w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,2
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Pies ściga innego psa i trzyma kij w pysku,2
Pies ściga innego psa i trzyma kij w pysku,Pies goni za kijem i trzyma w pysku innego psa,0
Nie ma psa biegnącego i niosącego w pysku przedmiot,Dwa psy biegną i niosą przedmiot w pyskach,2
Dwa psy biegną i niosą zabawkę w pyskach,Pies ściga innego psa i trzyma kij w pysku,1
Nie ma psa biegnącego i niosącego w pysku przedmiot,Pies ściga innego psa i trzyma kij w pysku,2
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Dwa psy biegną i niosą przedmiot w pyskach,2
Osoba grająca w piłkę nożną kopie piłkę w kierunku bramki,Piłkarz kopie piłkę do bramki,0
Piłkarz wykopuje piłkę z bramki,Piłkarz kopie piłkę do bramki,2
Brudna piłka futbolowa toczy się w kierunku bramki,Piłkarz kopie piłkę do bramki,1
Piłkarz kopie piłkę do bramki,Piłka nożna nie toczy się w kierunku bramki,2
Mężczyzna odpoczywa na krześle i przeciera oczy,Mężczyzna siedzi na krześle i przeciera oczy,0
Mężczyzna siedzi na krześle i przeciera oczy,Wytatuowany mężczyzna jest na kanapie i trzyma ołówek,2
Brązowo biały pies odpoczywa w trawie,Przez wysoką trawę biegnie brązowo biały pies,2
Przez niską i zieloną trawę biegnie czarno brązowawy pies,Przez wysoką i zieloną trawę biegnie biało brązowawy pies,2
Przez pole biegnie biało brązowawy pies,Przez wysoką trawę biegnie brązowo biały pies,1
Brązowo biały pies porusza się po dzikiej trawie,Przez wysoką i zieloną trawę biegnie biało brązowawy pies,1
Przez wysoką i zieloną trawę biegnie biało brązowawy pies,Brązowo biały pies odpoczywa w trawie,2
"Nie ma mężczyzny ubranego w ubrania pokryte farbą lub siedzącego na zewnątrz w zatłoczonym miejscu , piszącego coś",Mężczyzna siedzi w pobliżu roweru i pisze notatkę,2
Mężczyzna siedzi w pobliżu roweru i pisze notatkę,Mężczyzna siedzący jest zajęty pisaniem czegoś na obszarze pokrytym farbą,1
Mężczyzna siedzi w pobliżu roweru i pisze notatkę,"Mężczyzna ma na sobie ubrania pokryte farbą i siedzi na zewnątrz w zatłoczonym miejscu , pisząc coś",1
Niektórzy ludzie chodzą,Niektórzy ludzie stoją,2
Grupa harcerzy wędruje po trawie,Ludzie idą,0
Niektórzy ludzie stoją,Grupa harcerzy wędruje po trawie,2
Grupa odkrywców idzie po trawie,Niektórzy ludzie chodzą,0
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn odpoczywa na drodze pokrytej śniegiem,0
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn idzie zaśnieżoną drogą,0
Dwóch mężczyzn trzyma rowery i stoi na poboczu drogi pokrytej śniegiem,Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,0
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn trzyma rowery i stoi na poboczu drogi pokrytej śniegiem,1
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn odpoczywa na drodze pokrytej śniegiem,2
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn idzie zaśnieżoną drogą,2
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn włamuje się do samochodu podczas wycieczki na zaśnieżonej drodze,2
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,2
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn stoi nad wodą i trzyma w ręku narzędzia do wędkowania,0
W pobliżu wody nie stoi żaden mężczyzna trzymający wędkę,Dwóch mężczyzn stoi nad wodą i trzyma wędki,2
Dwóch mężczyzn trzyma w ręku wodę stojąc w pobliżu wędek,Dwóch mężczyzn stoi nad wodą i trzyma wędki,0
Dwóch mężczyzn trzyma wędki,Dwóch mężczyzn trzyma w ręku wodę stojąc w pobliżu wędek,1
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn trzyma wędki i haczyki,1
Dwóch mężczyzn nie trzyma wędek,Dwóch mężczyzn stoi nad wodą i trzyma wędki,2
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn trzyma wędki,0
Dziewczynka w kasku grzęźnie na rowerze,Dziewczynka z kaskiem grzęźnie na rowerze,0
Kobieta skacze na rowerze,Dziewczynka w kasku grzęźnie na rowerze,2
Blondynka płynie na fali,Blondynka patrzy na fale,2
Blondynka płynie na fali,Blondynka macha podczas pływania na desce,2
Kobieta surfuje i płynie na fali,Kobieta surfuje,0
Chłopiec surfuje i płynie na fali,Blondynka płynie na fali,2
Kobieta surfuje i płynie na fali,Blondynka płynie na fali,1
Dwoje dzieci i dorosły stoją obok gałęzi drzewa,Przy gałęzi drzewa stoją trzy osoby,0
Dwoje dzieci wisi na dużej gałęzi,Dwoje dzieci wspina się na drzewo,0
Na dużej gałęzi nie wisi żadne dziecko,Dwoje dzieci wisi na dużej gałęzi,2
Dwoje dzieci i dorosły stoją obok gałęzi drzewa,Na dużej gałęzi nie wisi żadne dziecko,2
Przy gałęzi drzewa stoją trzy osoby,Dwoje dzieci wisi na dużej gałęzi,1
Dwoje dzieci wisi na dużej gałęzi,Dwoje dzieci i jedna osoba dorosła nie stoją obok gałęzi drzewa,2
Nie ma mężczyzny ubranego na czarno i jeżdżącego na zielonym rowerze,Mężczyzna ubrany na czarno jedzie na rowerze,2
Czarny mężczyzna w zieleni jedzie na rowerze,Mężczyzna ubrany na czarno jedzie na rowerze,0
Mężczyzna robi sztuczkę na zielonym rowerze,"Nie ma mężczyzny , który robi sztuczkę na zielonym rowerze",2
Mężczyzna ubrany na czarno jedzie na rowerze,Mężczyzna wykonuje akrobacje na zielonym rowerze,1
"Nie ma mężczyzny , który robi sztuczkę na zielonym rowerze",Mężczyzna ubrany na czarno jedzie na rowerze,2
Mężczyzna robi sztuczkę na zielonym rowerze,Mężczyzna wykonuje sztuczkę na rowerze,0
Mężczyzna robi sztuczkę na zielonym rowerze,Czarny mężczyzna w zieleni jedzie na rowerze,1
Mężczyzna robi sztuczkę na zielonym rowerze,Mężczyzna ubrany na czarno jedzie na rowerze,2
Nie ma dziecka trzymającego w ręku pistolet na wodę,Dziecko trzyma pistolet na wodę,2
Dziecko trzyma pistolet na wodę,Nie ma dziecka trzymającego pistolet na wodę lub spryskiwanego wodą,2
Chłopiec trzyma pistolet na wodę,Śmiejące się dziecko trzyma pistolet na wodę i jest spryskiwane wodą,1
Nie ma dziecka trzymającego w ręku pistolet na wodę,Śmiejące się dziecko trzyma pistolet na wodę i jest spryskiwane wodą,1
Śmiejące się dziecko trzyma pistolet na wodę i jest spryskiwane wodą,Dziecko trzyma pistolet na wodę,0
Dwa brązowe psy walczą o czerwoną piłkę i bawią się w trawie,Dwa brązowe psy walczą o czerwoną zabawkę i bawią się w trawie,0
Dwa brązowe psy walczą o czerwoną piłkę i bawią się w trawie,Nie ma psa bawiącego się czerwoną piłką,2
Dwa koty bawią się czerwoną piłką,Dwa brązowe psy walczą o czerwoną piłkę i bawią się w trawie,2
