premise,hypothesis,gpt_label
"ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete",damay liggéey ba bésu tay,2
"ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete",atum 2002 laa aatereete,1
"ni ko Rick waxee, man njiitu làrme bu mag laa woon bu alatereete",ndax Rick wax na la ni dama alatereete,2
"am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom",kiliyaan bi tudd Cutty weer wu dee 10 000 $ lay am,1
"am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom",am na kiliyaan bu tudd Cutty,0
"am na ay fooguy koppar ci sama bérébu liggéeyukaay, waaw, kiliyaan bii di Cutty moo ko moom",amunu benn kiliyaan bu tudd Cutty,0
xale bu jigéen bi ma mën dimbali ma nga ca wàlla,xale bu jigéen bi ma soxla ndimbalam sore na fii,2
xale bu jigéen bi ma mën dimbali ma nga ca wàlla,xale bu jigéen bi may dimbali fi mu dëkk ak fii tollu na ci junniy kilomeetar,1
xale bu jigéen bi ma mën dimbali ma nga ca wàlla,amul kenn ku ma mën a dimbali,0
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi,nangu nañoo liggéeyandoo ñoom ñépp ci tool yi ,0
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi,mëñuwoon a déggoo ci ani ñan ñooy meneebar yi ak ñan ñooy boroom kër gi,2
waaye dafa amoon jaxasoo ci diggante wéy-liggéeykat yi ak doomi kër gi,mëñuwoon a am ag déggoo ci ñi war a liggéey ci toolu wëtteen bi ak ñi war ak toppatoo bant yi  ,2
"dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee",xale yépp  a dund,2
"dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee",benn ci juróomi xale yoo jël da doon dee,0
"dama bëgg a wax ne amunu juróomi doom, kenn ki dafa dee",xale bi dee dafa judduwaale feebar,0
"nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi","kon dafa doon wax waxi yéeg ci pos bi, ay gëtam dañu taa woon",0
"nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi",dafa gaaw fompi rangooñam ginnaaw ba mu génnee Joe ci biti pors bi,0
"nee ay rangooñam a doon wadd, ginnaaw bi mu ne ci la Joe agsi ci pors bi",Dafa bégoon ci gis Joe ba mujje di jooy,0
"bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc",jumtukaay bi mën na mucc ci lakk gi,2
"bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc",jumtuwaayu wubale bi rëcc na nefaru polom ginnaaw lakkug roplaan gi,0
"bu roplaan gi doon tàkk sax, lu tax muy ruy walla muy tàkk ci benn nefaru polom ngir mucc",jumtuwaayu leerle bi mënul a mucc su ag làkk tàmbalee,2
"Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete",njiit li US Air Force la alatereetee,0
"Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete",njiit li ayu-bés yii weesu rekk la alatereete,2
"Kii mooy Clem Francis, njiit la ci làrme bu Amerig US Air Force, dafa alatereete",ki jiite làrmeb Amerig yép fan yii la tàmbale ab liggéeyam,2
"waaw, agsi na waxtu woo xam ne ñaar walla ñetti jumtuwaay agsi nanu ci ayu-bés bi, xamuma woon fan lanu doon naawe",lu weesu benn roplaan dina agsi ayu-bés bu ne,0
"waaw, agsi na waxtu woo xam ne ñaar walla ñetti jumtuwaay agsi nanu ci ayu-bés bi, xamuma woon fan lanu doon naawe",ni roplaan yi bare dafa xaw a soof,2
"waaw, agsi na waxtu woo xam ne ñaar walla ñetti jumtuwaay agsi nanu ci ayu-bés bi, xamuma woon fan lanu doon naawe",amul benn roplaan bu mës a agsi,2
amaloon nanu sax ay tàggatu ngir mokkal jumtuwaay bi waaye dafa xaw yàgg tuuti,dina mat ñetti weer ngir jeexal njàngum jëfandikug jumtukaayu jaww ji ,2
amaloon nanu sax ay tàggatu ngir mokkal jumtuwaay bi waaye dafa xaw yàgg tuuti,diir bi tàggatu ngir mokkal jëfandikug yëre bi ñuy sol ngir yéeg ci asamaan si di jël dafa yàgg ,0
amaloon nanu sax ay tàggatu ngir mokkal jumtuwaay bi waaye dafa xaw yàgg tuuti,"mën nanu leen tàggat ngir ngeen mën a jëfandikoo, fii ak guddi, yëre bi ñuy sol ngir yéeg ci asamaan si",2
dama bëgg a wax ne amul lenn lu wóoradi ci tugg ci biir ak ndell bi ndax du tàkk ak ni mu mën di dale ci suuf si,ndell bi gawar gi moo ko fey,2
dama bëgg a wax ne amul lenn lu wóoradi ci tugg ci biir ak ndell bi ndax du tàkk ak ni mu mën di dale ci suuf si,ndell bi mënul woon a tàkk,0
dama bëgg a wax ne amul lenn lu wóoradi ci tugg ci biir ak ndell bi ndax du tàkk ak ni mu mën di dale ci suuf si,ndell bi awoon na ci yoonu tàkk,0
ci naka la nuroo ak li may jéem a def,xamuma lay nurool ci yaw,0
ci naka la nuroo ak li may jéem a def,loolu de laay jéem a def,0
ci naka la nuroo ak li may jéem a def,damay jéem a jeexal sama nasub ayu-bés biy ñów,2
waaye ak lu mën a xaw mala yi moom dañuy rëcc rawatina béy yi,béy muccoon nañu ci ndëppëtël gi,2
waaye ak lu mën a xaw mala yi moom dañuy rëcc rawatina béy yi,béy yi dañu doon faral di mucc,0
waaye ak lu mën a xaw mala yi moom dañuy rëcc rawatina béy yi,béy yi denc nañu leen denc bu mucc ayib,2
bunt dañu téjuwoon bi ñuy dugg,bunt yépp a tijjeeku woon,0
bunt dañu téjuwoon bi ñuy dugg,noo yoroon jaabi yi,2
bunt dañu téjuwoon bi ñuy dugg,dugg nanu donte caabi woon nañu bunt yi,0
"kon, dama dajale lépp, ba noppi jéem ko defar ci melow nataal",am naa yaqiin ne soxlawu ma lu dul ndajale gi ngir mën ci undi ay saafara,2
"kon, dama dajale lépp, ba noppi jéem ko defar ci melow nataal","xamuma lan laa war a def ak ndajale yi, ndax mën nga ma ko gën a faram-fàcceel ngir mu leer ",2
"kon, dama dajale lépp, ba noppi jéem ko defar ci melow nataal",dinaa xayma sukkandiku ci njuréef yi,2
te loolu li ko gën a waral mooy li waajur yu jigéen yiy jëfandikoo sineebar,waajur yu jigéen yi ay jëfandikookati sineebar lañu,0
te loolu li ko gën a waral mooy li waajur yu jigéen yiy jëfandikoo sineebar,"waajur yu jigéen yi amuñu ay digle, waxuma ay garab",2
te loolu li ko gën a waral mooy li waajur yu jigéen yiy jëfandikoo sineebar,waajur yu jigéen yi dañuy jëfandikoo sineebar,0
"waaw lii aka rafet, neex na la ?",taw bi sonalu ma,2
"waaw lii aka rafet, neex na la ?",dafa rafet ak taw bi,0
"waaw lii aka rafet, neex na la ?",aka soof ak naaj bu dul jeex,2
"lan mooy solos dundug doom-aadama, su fekkee mën nga dekkal kenn walla déet","ñépp a war mën a xoddeeku ci sineebar, te jublu ci dundin wu bees",2
"lan mooy solos dundug doom-aadama, su fekkee mën nga dekkal kenn walla déet",amul benn doom-aadama bu ñu war a foddat,0
"lan mooy solos dundug doom-aadama, su fekkee mën nga dekkal kenn walla déet","bu weesoo foddatu gi, dund jar na ko",2
danga am jafe-jafeb xalaat bu wér,mësuma gis jafe-jafeb róofaleb  fiil bi mul nii bu dul tay,2
danga am jafe-jafeb xalaat bu wér,róofaleb fiil bi du jafe-jafe,0
danga am jafe-jafeb xalaat bu wér,am benn jafe-jafe bu róofóob fiil bu doy waar bii indi,1
dafa xaw a niroo ak lu soof. waaw. gis naa ne lu doy waar la li mu nangu ñu def ko yépp,ni mu yéwénee bettuma dara,2
dafa xaw a niroo ak lu soof. waaw. gis naa ne lu doy waar la li mu nangu ñu def ko yépp,bàyyi gi mu leen bàyyi ngeen di jël fii ci biir ay lekk ak ay naanu bett na ma,2
dafa xaw a niroo ak lu soof. waaw. gis naa ne lu doy waar la li mu nangu ñu def ko yépp,bett nama ci ni ñu mënë def ba génn si ,0
"oh waye ak bépp fann, samay doom amnanu ñaar fukki àt ak benn ak ñaar fukki àt ak ñent, léegi waruma ",soxla wuma ko ndax samay doom amna ñu lu ëpp ñaar fukki àt ,0
"oh waye ak bépp fann, samay doom amnanu ñaar fukki àt ak benn ak ñaar fukki àt ak ñent, léegi waruma ",mënu maleen a gis ndax seeni àtt dafa jege woo,2
"oh waye ak bépp fann, samay doom amnanu ñaar fukki àt ak benn ak ñaar fukki àt ak ñent, léegi waruma ",warnako def si kaw ni ñoom ñaar yëpp amna ñu fukki àt ak fukki àt ak benn,0
"waaw nitt ñi, ñooñu waroon nekk si liggéy bi saa sune ñi nga xam ni mënees nañoo lëndëmël seeni dogal su fekkoon ni ñoom ñoo ko waaroon a jël
","waaw, ay nitt ñi nga xamni mën na ñoo baña mêna jël dogal yi gën",0
"waaw nitt ñi, ñooñu waroon nekk si liggéy bi saa sune ñi nga xam ni mënees nañoo lëndëmël seeni dogal su fekkoon ni ñoom ñoo ko waaroon a jël
","waaw, ay nitt  yi nga xamni mënna àm xiiifu ñu  ",0
"waaw nitt ñi, ñooñu waroon nekk si liggéy bi saa sune ñi nga xam ni mënees nañoo lëndëmël seeni dogal su fekkoon ni ñoom ñoo ko waaroon a jël
","Waaw, nitt ñi nga xamni seen xelup ndogalukaay du mësa waññeeku",0
"Nekku ñu fi, da ñu demm wëri, dañoo tukki ca jamonoy mujjëntéel atum jurόom benn fukk",dañu demm ci tukkib wëndéelu ca atum 1970,1
"Nekku ñu fi, da ñu demm wëri, dañoo tukki ca jamonoy mujjëntéel atum jurόom benn fukk",dañoo sopp ay tukkiy wëndéelu,2
"Nekku ñu fi, da ñu demm wëri, dañoo tukki ca jamonoy mujjëntéel atum jurόom benn fukk",léegi lañu jeexal seen tukkib wëndéelu bi,2
naka ngeen mënë defe tàggatu bi ngay t tàwwi sa yaram tey ànd ak misik ,mën nga ñoo faram fàcceel naka nga doon defe tàggatu yaram bi ngay tàwwi sa yaram tey ànd ak misic,1
naka ngeen mënë defe tàggatu bi ngay t tàwwi sa yaram tey ànd ak misik ,tàggatu bi ñiy tàwwi sa yaram soxal nama ndax dama wara tàggatu ngir sàmm sama xol,2
naka ngeen mënë defe tàggatu bi ngay t tàwwi sa yaram tey ànd ak misik ,bàyyi leen waax ci lu jëm ci wàllum tàggatu boobu ngay tàwwi sa yaram,0
"eh waaw,kii ku baax la ku jigéen kii, sama xel demul woon ci loolu, waaw ",xalaat bu ñaaw moom la bañ ay bés si gànnaw,2
"eh waaw,kii ku baax la ku jigéen kii, sama xel demul woon ci loolu, waaw ",lii poñ bu baax la,0
"eh waaw,kii ku baax la ku jigéen kii, sama xel demul woon ci loolu, waaw ",jiixi jaaxa bi ngay tuddu poñ bu baax la,0
béréb wottu kaay bi ñuy dénkaane gune yi dafay jëll ñaari fann si ayu bés yu ne ay mag waye dafay demm si béréb bi ñu jagleel mag ñi.,bérébu wottu kaay danu koy tijjil bés yépp gune yu lu yées jurόomi àt rekk,2
béréb wottu kaay bi ñuy dénkaane gune yi dafay jëll ñaari fann si ayu bés yu ne ay mag waye dafay demm si béréb bi ñu jagleel mag ñi.,Daf leen di bàyyi si lu wér ñuy génn lu ëpp ñaari yoon si ayu bés su fekke ni mag ñi nàngu nañu. ,0
béréb wottu kaay bi ñuy dénkaane gune yi dafay jëll ñaari fann si ayu bés yu ne ay mag waye dafay demm si béréb bi ñu jagleel mag ñi.,"ab béréb wottu kaayu mag la, waaye këru mag ñi lanuy koy woowe.  ",0
loolu mooy seen illa oh,loolu la ñoo ñu jéemoo na def,2
loolu mooy seen illa oh,loolu mësul woon nekk lu ñoo ñu bëggόon,2
loolu mooy seen illa oh,matal nañu seen illa,2
saytug fetal yi ñaari yoxo kay def,genn wàll saytug fetal yi moy defarug benn loxoo ko waral,2
saytug fetal yi ñaari yoxo kay def,yoon wi gënn si saytu fetal mooy jëfàndikoo ñaari tànk   ,2
saytug fetal yi ñaari yoxo kay def,Da ngeen wara jëfàndikoo seen ñaari tànk soo leen bëgge jëfàndikoo mokkalub fetal,0
"ak eh noonu rekk mu jόge fenn, xawma fumu bayyeeko waye ","xawma fu loolu jόge, waye gaaw na",2
"ak eh noonu rekk mu jόge fenn, xawma fumu bayyeeko waye ",dafa ñëw gaaw waye xamu ma fan,0
"ak eh noonu rekk mu jόge fenn, xawma fumu bayyeeko waye ",dafay ñëw ni ñu wax melas te xamnaa bu baax kañ lay aksi,2
"déet,  li àm xamu ma ko, xaalaatu ma ko",Xamu ma si lu bari,0
"déet,  li àm xamu ma ko, xaalaatu ma ko",sama xam xam màccul ci mbëgéel,2
"déet,  li àm xamu ma ko, xaalaatu ma ko",maa ngi koy jàng defna att yu bari,0
"waaw, dafa nekkoon jigéen ju baax moom",xalaat naa ni xamoon na ni moom jigéen ju baax la,0
"waaw, dafa nekkoon jigéen ju baax moom","déet, jigéen ju bon a bon la woon",2
"waaw, dafa nekkoon jigéen ju baax moom","waaw, dafa baaxoon lool",0
"waaw, daf ko digal mu jël rek benn euh, benn fompukaayu dër ninu kay jëfàndikoo",daf ko digal mu jënd jumtukaay buy muucu tilim tilim yi,2
"waaw, daf ko digal mu jël rek benn euh, benn fompukaayu dër ninu kay jëfàndikoo",daf ko xelal mu jënd fompukaayu dër ,2
"waaw, daf ko digal mu jël rek benn euh, benn fompukaayu dër ninu kay jëfàndikoo",dafa bëgόon fomp dereet bi ak fompukaay bànt bi,0
"dafa ñaaw dëg dëg si koñ bi, danu fa door ay fetal si kax tali bi tollook ñett tànk si sunu kër   ",soxum fetal mi mi ngi àm su néewe si li tollu si  100 miles si sama wetu kër,2
"dafa ñaaw dëg dëg si koñ bi, danu fa door ay fetal si kax tali bi tollook ñett tànk si sunu kër   ",soxum fetal mi sama wetu kër la ame te dafma tiital lool ba tere ma géen ,2
"dafa ñaaw dëg dëg si koñ bi, danu fa door ay fetal si kax tali bi tollook ñett tànk si sunu kër   ","dafa àm benn soxum fetal sama wetu kër, dëg dëg fi baaxul",0
euh euh dëg dëg li de li de dëg dëg dëppoo wul,"ànduma si ak yow, dëgër na lool",0
euh euh dëg dëg li de li de dëg dëg dëppoo wul,yakaar naani mën nga àm dëg si li aju ci solo si,2
euh euh dëg dëg li de li de dëg dëg dëppoo wul,àm nga dëg si li nga ko dëppële wul,0
maa ngi jéem a jafàndu,damay jéem a des di jafàndu,1
maa ngi jéem a jafàndu,maa ngi def dëg dëg sama kéemtalay kattan,2
maa ngi jéem a jafàndu,damay wëlbëti xët bi te baña gestu ba faww,2
danuy wërële sunu ndoorteel si ëllëgu jumtukaayu xarala yi,ñu ngi tabax njitël yi war ci jumtukaayu xarala yi,2
danuy wërële sunu ndoorteel si ëllëgu jumtukaayu xarala yi,"danuy tabax ay jumtukaayu xarala bu mucc ayib, sunu ëllëg xaralay xamtu yu yees yi ñoo koy yore",2
danuy wërële sunu ndoorteel si ëllëgu jumtukaayu xarala yi,Da bëgga tere jumkaayu xarala yi ñu yémb,2
"Ci misaal, lu mu néew-néew, yuqq yépp dañuy xeme","lu mu bare-bare, xaaju yuqq yi rekk mooy xeme",2
"Ci misaal, lu mu néew-néew, yuqq yépp dañuy xeme",yuqq yi mën nanu soppi aw melo,2
"Ci misaal, lu mu néew-néew, yuqq yépp dañuy xeme",yenn saa yi yuqq yi mën nanoo baxa,2
Daniel Yamins ndaw bu xarañ la ci wàllu xayma,Sëñ Yamins dafa xarañ lool ci xayma,0
Daniel Yamins ndaw bu xarañ la ci wàllu xayma,Sëñ Yamins ci nattukaayu siifar yi la sëgg ,2
Daniel Yamins ndaw bu xarañ la ci wàllu xayma,Sëñ  Yamins ab wéy-aadaak cosaan bu réy la waaye xamul tus ci xayma,0
"su fekkee noonu la deme, ndax jegee nañu dig wi noonu ",xam naa ne duñu mës a jël yoonu wetu dig wi ,0
"su fekkee noonu la deme, ndax jegee nañu dig wi noonu ",dama bëgg a xam ndax dañuy faral di dem àngalteer ,2
"su fekkee noonu la deme, ndax jegee nañu dig wi noonu ",waxkat bi dafa bëggoon a xam ñaata yoon lañu ci am ay jafe-jafe ,0
jàpp naa ne am benn mbir buy màndargaal ne biyosfeer dfay sosu ci ne ndundeef yi di tasaaroo,biyosfeer bi dafay soppeeku lu bare,0
jàpp naa ne am benn mbir buy màndargaal ne biyosfeer dfay sosu ci ne ndundeef yi di tasaaroo,biyosfeer bi dafay soppeeku aju ci màndargay tàngoor walla seddaay bi,0
jàpp naa ne am benn mbir buy màndargaal ne biyosfeer dfay sosu ci ne ndundeef yi di tasaaroo,Biyosfeer bi du mës a soppeeku,0
"ak lii rëcc, ab kiristaal mënul a dékku ay xibaar yu bare",kiristaal yi ay dékkukaayu xibaar yu bare solo,2
"ak lii rëcc, ab kiristaal mënul a dékku ay xibaar yu bare",kiristaal yi amuñu benn njariñ ci ndékkug xibaar,2
"ak lii rëcc, ab kiristaal mënul a dékku ay xibaar yu bare",am na yeneeni xeeti kiristaal yu am njariñ ngir ndencum xibaar i keew ,2
"kon, mag ñi soxlawu ñu jàngal xale yi mat a dugg ci daaray tuut-tànk yi nu ñuy xamtoo ni ki ñoom ni ñu koy defe    ",xale yi tollu ci dugg ci daaray tuut-tànk yi xarañ ci poy méngale yi ,2
"kon, mag ñi soxlawu ñu jàngal xale yi mat a dugg ci daaray tuut-tànk yi nu ñuy xamtoo ni ki ñoom ni ñu koy defe    ",xale yi tollu ci dugg ci daaray tuut-tànk yi soxlawu ñu ku leen dimbali ngir ñu jàng nu ñuy tege xel    ,2
"kon, mag ñi soxlawu ñu jàngal xale yi mat a dugg ci daaray tuut-tànk yi nu ñuy xamtoo ni ki ñoom ni ñu koy defe    ",xale yi tollu ci dugg ci daaray tuut-tànk yi amuñu xam-xamu jaww ji ngir njàngum tek-xel donte ne sax amul benn mag bu leen dimbali ,2
"réew mii dañu ko tabax cig moom sa bopp, doom-aadama yépp a yem  ",li tukke ci xelal bii denc nañu ko ci téeré yu bare ,2
"réew mii dañu ko tabax cig moom sa bopp, doom-aadama yépp a yem  ",ñenn ñi dañoo foog ne ñépp a yem  ,2
"réew mii dañu ko tabax cig moom sa bopp, doom-aadama yépp a yem  ",réew mii dañu ko tabax ci ngëm-ngëmu ne ñenn ñi ñoo gëñn ñeñeen ñi         ,2
ndax dama ko war a jaajëfalaat ?,daanaka leer na ma nàññ ne dama ko war a daan ci ay yonjaxteem ,2
ndax dama ko war a jaajëfalaat ?,damay laaj ba xam dafa bëgg ma gën ko jox gëdda,2
ndax dama ko war a jaajëfalaat ?,ndax dama ko war a gën a  jaajëfalaat  ci njàmbaarte gi mu wone ci wàllum riiti ?,1
xamtu yi ci wàllum wërngël warees nañu leen a tabax ci nattu xayma yu wuute,yeneen nattu xayma yi mën nañu leen a jëfandikoo ngir xàll ay xamtu ci wàllum spin,2
xamtu yi ci wàllum wërngël warees nañu leen a tabax ci nattu xayma yu wuute,bareley Spin dañoo am njariñ  ci jumtuwaayu xaraley dencu,2
xamtu yi ci wàllum wërngël warees nañu leen a tabax ci nattu xayma yu wuute,mëneesul a xalaat xaymay bareley Spin ci ay nattu yu wuute,2
déet déet bëgguma nga dee,bëñgguma nga dee,0
déet déet bëgguma nga dee,sama yoon nekkusi soo faatoo,2
déet déet bëgguma nga dee,dina mer soo faatoo,2
danu koo pàndar ci besu 19i fan ci weeru màrs atum 1875 ca Californie,waa Californie dañu doon wéyal di faat nit ñi ci teewaayu mbooloo ba ci atum 1875  ,0
danu koo pàndar ci besu 19i fan ci weeru màrs atum 1875 ca Californie,setal nanu ko ci bépp mbir bu ñu ko doon toppe ba noppi bàyyi ko,2
danu koo pàndar ci besu 19i fan ci weeru màrs atum 1875 ca Californie,dañu ko pàndar ndax càccum fas  ak yu ne mel ,2
"bu ñàngee ba ñàng, géej gu nëtëx dafay ball  ",géej gi dafa baxawoon lool ba noppi ritax ne ab weer,2
"bu ñàngee ba ñàng, géej gu nëtëx dafay ball  ",géej gi dafa fesoon dell ak ay jën yu ndaw yu doon mbëkk gaal gu mag gi ,2
"bu ñàngee ba ñàng, géej gu nëtëx dafay ball  ",géej gi dafa nëtëxoon ba noppi nuruwoon luy yëngu,2
ab ndogalu yoon bu bees moo doon jéem a soppi dundin wu jaxasoo wi xewoon ci atum 1860,"Ciy atum 1870, kuréelu yoon da ñoo màbb loolu tax réexmi yëpp jaxasoo",2
ab ndogalu yoon bu bees moo doon jéem a soppi dundin wu jaxasoo wi xewoon ci atum 1860,ati 1860 yi jamono yu jaxasoo la woon,0
ab ndogalu yoon bu bees moo doon jéem a soppi dundin wu jaxasoo wi xewoon ci atum 1860,kuréelu yoon bu bees bi bëggόo na yaatal léep lu àju ci wàllu yoonu way liggéey kat yi,2
"bu ñu sukkàndikoo si moom, bépp xalaat bu màgg si waxtaanu askan wi lay sokkeeko ba noppi, si digànte gune yi ak ñi fi nekkal caada si benn liggéy bi ñépp bokk",xale yi mënees suñu wéccànte ay xalaat yu màgg,2
"bu ñu sukkàndikoo si moom, bépp xalaat bu màgg si waxtaanu askan wi lay sokkeeko ba noppi, si digànte gune yi ak ñi fi nekkal caada si benn liggéy bi ñépp bokk",napp gi liggéey bi ñëpp di def la ñu bokk ko ak askan yu bari te wuute ,0
"bu ñu sukkàndikoo si moom, bépp xalaat bu màgg si waxtaanu askan wi lay sokkeeko ba noppi, si digànte gune yi ak ñi fi nekkal caada si benn liggéy bi ñépp bokk",sékk ay liggéey yu ñëpp di defàndoo dafa baax yenn say ngir mënë weece ay xalaat yu bari te kawe,2
"koñ yu bari amna ñu ay njitu tarixa, ay sëriñ yi leen di jiite si diine te jiitël askan wi suñuy julli ji su dëjj ame, bu ñuy màggal ñu baax ak itam bu jiitu diine yi amee gàllaŋkoor.",benn askan amul woon ay njiit tarixa yu nekkul woon ay njiitu diine,2
"koñ yu bari amna ñu ay njitu tarixa, ay sëriñ yi leen di jiite si diine te jiitël askan wi suñuy julli ji su dëjj ame, bu ñuy màggal ñu baax ak itam bu jiitu diine yi amee gàllaŋkoor.",yenn si koñ yi amoon nañu ay njiitu tarixa yi jiite wul béréb diine ye,0
"koñ yu bari amna ñu ay njitu tarixa, ay sëriñ yi leen di jiite si diine te jiitël askan wi suñuy julli ji su dëjj ame, bu ñuy màggal ñu baax ak itam bu jiitu diine yi amee gàllaŋkoor.",ñenn si njiitu tarixa yi da ñoo amoon ay kawar yu ñuul,0
"si àm po buy nitt ñiy wanale mbiru askan wi si anam bu tiis itam, yokkuté bi ngi siy àm booy jëf aka jiite wàll kune si ñu jëf po mi dafay dimbali xale yi ñu teela nànd yi méngό ak yi wuute si li nitt  ñiy bëgg, li ñi gëm a k itam seen i yég yég.",xale mënees na ñoo jàng si naka la nitt méngόo we ak wuute we,0
"si àm po buy nitt ñiy wanale mbiru askan wi si anam bu tiis itam, yokkuté bi ngi siy àm booy jëf aka jiite wàll kune si ñu jëf po mi dafay dimbali xale yi ñu teela nànd yi méngό ak yi wuute si li nitt  ñiy bëgg, li ñi gëm a k itam seen i yég yég.",xale yi mënees na ñoo ràññee si naka la xeet yi wuute we,0
"si àm po buy nitt ñiy wanale mbiru askan wi si anam bu tiis itam, yokkuté bi ngi siy àm booy jëf aka jiite wàll kune si ñu jëf po mi dafay dimbali xale yi ñu teela nànd yi méngό ak yi wuute si li nitt  ñiy bëgg, li ñi gëm a k itam seen i yég yég.",xale yi mënu ñoo jàng lenn,2
"jikkό gi gënë màgg ci li ëmb ndeyu sàrt allemand yi si lu topp si xare bi, léegi moo nekk ki gënë ñakk dayoom ci nguurug nazi",nguurug nazi nànguloon naleen ko,0
"jikkό gi gënë màgg ci li ëmb ndeyu sàrt allemand yi si lu topp si xare bi, léegi moo nekk ki gënë ñakk dayoom ci nguurug nazi",nguurug nazi rey na ñi si bokkoon ñëpp,2
"jikkό gi gënë màgg ci li ëmb ndeyu sàrt allemand yi si lu topp si xare bi, léegi moo nekk ki gënë ñakk dayoom ci nguurug nazi",nguurug nazi dakkal nako,0
sonja xale door naa toppàndooy yuuxu doomam bu jigéen,kenn meru fi woon,2
sonja xale door naa toppàndooy yuuxu doomam bu jigéen,sonja xale la,0
sonja xale door naa toppàndooy yuuxu doomam bu jigéen,sonja dafa jaxle woon,0
6 ci biir jurόom fukki àt yi jiitu xare ba askan wi daan jàmmarloo si seen biir; ëttu àtteekaay bu màg bi dafa jëffàndikoo woon sañ sañam ak teey,ëtt àtteekaay bu mag bi daa na jëffàndikoo yenn saay bile sañ sañ  si fukkiy at yu jiitu xare ba askan wi daan jàmmarloo si seen biir,0
6 ci biir jurόom fukki àt yi jiitu xare ba askan wi daan jàmmarloo si seen biir; ëttu àtteekaay bu màg bi dafa jëffàndikoo woon sañ sañam ak teey,ëtt àtteekaay bu mag bi jëffàndikoo na bile sañ sañό ñént yoon ci biir jurόomi yi ñu jëmële woon sa xare ba askan daan jàmmarloo si seen bii  ,0
6 ci biir jurόom fukki àt yi jiitu xare ba askan wi daan jàmmarloo si seen biir; ëttu àtteekaay bu màg bi dafa jëffàndikoo woon sañ sañam ak teey,ëtt àtteekaay bu mag jëffàndikoo 5 alfunni ci biir jorόomi àtu yi ό ñi jemée woon xareeb tàkkalikoo bi.,2
"maa ngi lay leeral ni, sëriñ bi, ni yégal nañu ma bu baax lépp li ci am",wax nala ni yég naa lépp,0
"maa ngi lay leeral ni, sëriñ bi, ni yégal nañu ma bu baax lépp li ci am",deewug saytukat bi lanu ma yégal,2
"maa ngi lay leeral ni, sëriñ bi, ni yégal nañu ma bu baax lépp li ci am",ay mbir yu bari lanu ma nëbb,0
