premise,hypothesis,gpt_label
Ina so nace babu wani hatsari na shiga da bam din saboda ba zai tashi ba duk yadda aka buga shi ƙasa .,Akwai babbar haɗarin tashin bam din.,2
Kuma ya aka yi yayi kamar yadda nake ƙoƙarin nayi?,Ban san ya wannan yayi a wajan ka ba.,1
Kuma ya aka yi yayi kamar yadda nake ƙoƙarin nayi?,"Ina ƙoƙarin yin wannan, kana gani.",0
Kuma ya aka yi yayi kamar yadda nake ƙoƙarin nayi?,Ina so na gama aikina mako mai zuwa.,1
"Amma duk da haka, dabbobin suna ɓata koda yaushe, musamman Akuyoyin.",Akuyoyin suna guduwa daga garken kullun. ,1
"Amma duk da haka, dabbobin suna ɓata koda yaushe, musamman Akuyoyin.",Akuyoyin suna yawan guduwa.,0
"Amma duk da haka, dabbobin suna ɓata koda yaushe, musamman Akuyoyin.",Akuyoyin suna lafiya kuma a killace.,2
Ƙofofin a kulle suke lokacin da muke ciki.,Duka Ƙofofin suna buɗe.,0
Ƙofofin a kulle suke lokacin da muke ciki.,Muna riƙe da makulli a wajan mu.,0
Ƙofofin a kulle suke lokacin da muke ciki.,Muna ciki duk da dai ƙofofin a kulle suke.,0
Dan haka dole ne na ɗauke su gama ɗaya sannan nayi ƙoƙarin gano shi a haka.,Ina da tabbacin cewa gaba ɗayan zan ɗauka dan na warware wannan abun.,1
Dan haka dole ne na ɗauke su gama ɗaya sannan nayi ƙoƙarin gano shi a haka.,"Ba zan iya gane komai ba koda na ɗauke su duka, dan Allah kara bani wani bayanin dan na warware wannan matsalar.",2
Dan haka dole ne na ɗauke su gama ɗaya sannan nayi ƙoƙarin gano shi a haka.,Zan lissafa shi akan duka gaba ɗaya.,2
Kuma da yawan hakan yana faruwa ne saboda iyaye matan su na shaye-shaye.,Iyaye matan su 'yan shaye-shaye ne.,0
Kuma da yawan hakan yana faruwa ne saboda iyaye matan su na shaye-shaye.,Iyaye matan su basa kan kowane magani ko kwayoyin.,1
Kuma da yawan hakan yana faruwa ne saboda iyaye matan su na shaye-shaye.,Iyaye matan su na shan kwaya.,0
"Eh, akwai daɗi sosai ruwan saman nan da ake tayi.",Ban damu da ruwan da ake ba.,2
"Eh, akwai daɗi sosai ruwan saman nan da ake tayi.",Akwai daɗi ana ruwan nan.,0
"Eh, akwai daɗi sosai ruwan saman nan da ake tayi.",Ya munana da zafin rana mai tsanani.,2
Oh rayuwar mutum na da daraja kuma zaka iya gyarawa wani rayuwar sa ko kuma kaƙi.,Duka mutane sun cancanci gyaran rayuwa kuma da sake samun dama ta biyu.,2
Oh rayuwar mutum na da daraja kuma zaka iya gyarawa wani rayuwar sa ko kuma kaƙi.,Babu mutumin da ya cancanci a gyara rayuwar sa.,2
Oh rayuwar mutum na da daraja kuma zaka iya gyarawa wani rayuwar sa ko kuma kaƙi.,"Ko baa gyara rayuwa ba, ita rayuwa ta cancanta a yi ta.",1
"Oh ni, kana da wani irin matsalar rubutu.",Ban taɓa ganin irin wannan matsalar rubutun ba a baya.,1
"Oh ni, kana da wani irin matsalar rubutu.",Matsalar ba'a rubutun take ba.,2
"Oh ni, kana da wani irin matsalar rubutu.",Akwai matsalar da wannan wani irin rubutun nan ya haifar.,0
"Da alama kun ji dadi, Eh, abun da ban mamaki irin abubuwan da suka bari.",Ban yi mamaki ba ko kaɗan suna da sauƙin kai.,1
"Da alama kun ji dadi, Eh, abun da ban mamaki irin abubuwan da suka bari.",Nayi mamakin da suke bari ka ɗauki abinci da abin sha a ciki.,2
"Da alama kun ji dadi, Eh, abun da ban mamaki irin abubuwan da suka bari.",Nayi mamaki abinda za su iya samu ba tare da ansani ba.,2
"oh amma duk da haka um yara na yanzu shekarun su ashirin da daya da kuma ashirin da huɗu, dan ba dole nayi ba.",Ba dole ne nayi ba saboda yara na yanzu sun haura shekera ashirin.,0
"oh amma duk da haka um yara na yanzu shekarun su ashirin da daya da kuma ashirin da huɗu, dan ba dole nayi ba.",Zan iya yi tunda sun sa'anni ne.,2
"oh amma duk da haka um yara na yanzu shekarun su ashirin da daya da kuma ashirin da huɗu, dan ba dole nayi ba.",Dole ne tunda dukan su suna da shekara goma da kuka sha ɗaya.,2
"Eh, mutanan da zasu iya aiki a kowane lokaci ko kuma indan zasu yanke hukunci suke ruɗawa. ","Eh, mutanan da baza su iya yanke hukuncin ba nan take",2
"Eh, mutanan da zasu iya aiki a kowane lokaci ko kuma indan zasu yanke hukunci suke ruɗawa. ","Eh, mutanan da basa jin yunwa.",2
"Eh, mutanan da zasu iya aiki a kowane lokaci ko kuma indan zasu yanke hukunci suke ruɗawa. ","Eh, mutanan da basu da rauni kowanne iiri a tunaninsu.",2
"a'a har yanzu har yanzu suna yawon rangadi, suna yawon rangadin ne tun karshen shekara alif ɗari tara da sittin.",Suna ta yawon rangadi tun kafin 1970.,0
"a'a har yanzu har yanzu suna yawon rangadi, suna yawon rangadin ne tun karshen shekara alif ɗari tara da sittin.",Suna son yawon rangadi.,1
"a'a har yanzu har yanzu suna yawon rangadi, suna yawon rangadin ne tun karshen shekara alif ɗari tara da sittin.",Kwananan suka gama yawan rangadin su.,2
Ya zaka yi wasan motsa jiki.,Zaka iya bayanin yadda ake wasan motsa jiki.,1
Ya zaka yi wasan motsa jiki.,Ina sha'awar wajan motsa jiki saboda Ina bukatar hayoyin jini na su buɗe.,1
Ya zaka yi wasan motsa jiki.,Dan Allah a daina maganar wasan motsa jikin nan.,2
"Da kyau, wannan yayi kyau, Eh ban yi tunanin a kai ba.",Wannan shawara ce marar kyau da na watsar satin da ya gabata.,1
"Da kyau, wannan yayi kyau, Eh ban yi tunanin a kai ba.",Wannan shawara tayi.,0
"Da kyau, wannan yayi kyau, Eh ban yi tunanin a kai ba.",Saɓanin da ka ambata batu ne mai kyau,1
Gidan raino kwana biyu a sati suna kiran sa gidan kula da dattawa amma ita ta je cibiyar kulawa da dattawan. ,Ana buɗe gidan rainon ne a kullun dan yara 'yan ƙasa da shekaru biyar kawai. ,1
Gidan raino kwana biyu a sati suna kiran sa gidan kula da dattawa amma ita ta je cibiyar kulawa da dattawan. ,Suna barin su su je fiye da sau biyu a sati idan dattawan zasu iya.,2
Gidan raino kwana biyu a sati suna kiran sa gidan kula da dattawa amma ita ta je cibiyar kulawa da dattawan. ,Suna kiran ta da gidan kula da dattawa amma ana kiran ta da cibiyar dattawa. ,0
Shine suke buri.,Shine ne abin da suke yin ƙoƙarin a kai.,0
Shine suke buri.,Ba shi suke bukata ba.,2
Shine suke buri.,Sun cimma burin su.,0
Kula da bindiga shine amfani da hannu biyu.,Rabin ƙwacewar harbin bindiga ya faru ne daga riƙe ta da hannu ɗaya.,2
Kula da bindiga shine amfani da hannu biyu.,Hanya mafi kyau wajan samun cigaba kula da bindiga shine amfani da duka ƙafafun.,2
Kula da bindiga shine amfani da hannu biyu.,Kayi amfani da hannu biyu idan kana so ka iya sarrafa bindiga.,0
Kuma uh amma Kwatsam sai gashi daga wani waje ban san daga inda yazo ba amma.,Ban san daga inda yazo ba amma da saurin sa.,1
Kuma uh amma Kwatsam sai gashi daga wani waje ban san daga inda yazo ba amma.,Yazo da sauri amma kamar nasan daga inda zai iya tahowa.,2
Kuma uh amma Kwatsam sai gashi daga wani waje ban san daga inda yazo ba amma.,Yazo a hankali kuma nasan daidai lokacin da zai zo.,2
"A'a, kuma gaskiya ban ma san shi ba,  ban sani ba.",Ban sani ba sosai.,0
"A'a, kuma gaskiya ban ma san shi ba,  ban sani ba.",Ban san komai ba akan maganar soyayya.,1
"A'a, kuma gaskiya ban ma san shi ba,  ban sani ba.",Ina ta karantar ta shekaru da dama.,2
"Eh tana da kirki, ka san ta.",Ina tunanin ta san ta haɗu.,0
"Eh tana da kirki, ka san ta.","A'a, ba ta da mutunci.",0
"Eh tana da kirki, ka san ta.","Eh, tana da kirki sosai.",0
"Eh, ya bada shawarar a samo uh um a uh um abin guga kamar wanda zaka iya amfani dashi.",Ya bada shawara a siyo na'urar shara.,2
"Eh, ya bada shawarar a samo uh um a uh um abin guga kamar wanda zaka iya amfani dashi.",Ya bada shawarar nemo abin goge ƙasa.,0
"Eh, ya bada shawarar a samo uh um a uh um abin guga kamar wanda zaka iya amfani dashi.",Yana so ya goge jinin da abin goge ƙasa.,1
"Akwai matsala a nan sosai, an sami harbe- harbe gida uku daga gidan mu.",A kalla a sami mil 100 daga inda akayi Harbe-Harbe zuwa gidana.,2
"Akwai matsala a nan sosai, an sami harbe- harbe gida uku daga gidan mu.",Anyi harbe-harbe a kusa da gidana ne hakan ya sa ina jin tsoron na fita waje.,1
"Akwai matsala a nan sosai, an sami harbe- harbe gida uku daga gidan mu.","Akwai harbe-harbe a kusa da gidana, gaskiya babu daɗi zama ta wurin nan.",1
"uh-huh, Da gaske, baa sami uh daidaito sosai ba.","Ban amince ba, an sani daidaito sosai.",0
"uh-huh, Da gaske, baa sami uh daidaito sosai ba.",Ina tunanin kayi gaskiya kan daidaitawar sa.,2
"uh-huh, Da gaske, baa sami uh daidaito sosai ba.",Kayi gaskiya akan rashin daidaiton shi.,0
Ina ƙoƙarin na ɗan jure.,Ina gwada jurewa.,0
Ina ƙoƙarin na ɗan jure.,Ina iya kacen ƙoƙarina.,0
Ina ƙoƙarin na ɗan jure.,Zan rabu da kai kuma bazan sake waiwaya ba.,1
Mun killace bayanin mu cikin fasahar nan gaba.,Muna gina abin da ake buƙata dan fasahar nan gama.,0
Mun killace bayanin mu cikin fasahar nan gaba.,"Mun gina na'urar transistors, dan ƙirƙirarriyar fasaha AI ta gudanar da rayuwar mu nan gaba.",1
Mun killace bayanin mu cikin fasahar nan gaba.,Muna so mu hana fasaha samun cigaba.,2
"A misali, a makura, duka kwayoyin halitta suna juyawa ne zuwa launin shunayya.","A makura, rabin kwayoyin halittar ne kawai ke juyawa zuwa launin shunayya.",2
"A misali, a makura, duka kwayoyin halitta suna juyawa ne zuwa launin shunayya.",Yana yiwuwa duka kwayoyin halittar su canja launi.,0
"A misali, a makura, duka kwayoyin halitta suna juyawa ne zuwa launin shunayya.",Wani lokutan kwayoyin halittar suna juyawa zuwa shuɗi shi ma.,1
Daniel Yamins matashin masanin lissafi ne mai kwazo.,Mr. Yamins ya shahara a lissafi.,0
Daniel Yamins matashin masanin lissafi ne mai kwazo.,Mr. Yamins ya mai da hankali sa kan algebraic geometry.,2
Daniel Yamins matashin masanin lissafi ne mai kwazo.,Mr. Yamins mai ɗinbu fasaha ne amma ya iya lissafi ba.,2
"Kuma idan hakane, suna yawan zuwa kusa da iyakar ne?",Nasan basu taɓa zuwa kusa da iyakar ba.,2
"Kuma idan hakane, suna yawan zuwa kusa da iyakar ne?","Ina son na sani, suna yawan zuwa Ingila ne?",2
"Kuma idan hakane, suna yawan zuwa kusa da iyakar ne?",Mai maganar yana so ƙarin bayani akan yawan zuwan su kusa da iyakar. ,1
"Kuma a nan, ina tunanin,  akwai ƙaramar alama da ke nuni cewa sashin duniya na halittu masu rai yana cigaba da haɓaka kansa dan ya rayu.",Sashin duniya na halittu masu rai yana yawan canza wa.,0
"Kuma a nan, ina tunanin,  akwai ƙaramar alama da ke nuni cewa sashin duniya na halittu masu rai yana cigaba da haɓaka kansa dan ya rayu.",Sashin duniya na halittu masu rai na canza wa ne da canza yanayi.,1
"Kuma a nan, ina tunanin,  akwai ƙaramar alama da ke nuni cewa sashin duniya na halittu masu rai yana cigaba da haɓaka kansa dan ya rayu.",Sashin duniya na halittu masu rai baya canza wa.,0
"Da wannan tsallaken, kiristal ɗin yau da gobe baya ƙididdige bayanai.",Kiristal ɗin yau da gobe shine waje mai nauyin ajjiye bayanai.,0
"Da wannan tsallaken, kiristal ɗin yau da gobe baya ƙididdige bayanai.",Kiristal ɗin yau da gobe bashi da amfani wajan ƙididdige bayanai.,0
"Da wannan tsallaken, kiristal ɗin yau da gobe baya ƙididdige bayanai.",Akwai wasu nau’in gilashin da suke da matuƙar amfani wajan ƙididdige bayanan ƙasa dake amfani da hasken beams.,1
"Dan haka, manya ba sa bukatar koyawa yaran da basu isa shiga makaranta ba a fakaice, kamar yadda suke yi wasu lokutan a yayin taimaka musu wurin koyan wasan wasaƙwaƙwalwa ko makamantan su.",Yaran da basu isa shiga makaranta ba a ɗabi'ance sun fi iya wasan wasaƙwaƙwalwa akan yin wasan da ba shi ba.,1
"Dan haka, manya ba sa bukatar koyawa yaran da basu isa shiga makaranta ba a fakaice, kamar yadda suke yi wasu lokutan a yayin taimaka musu wurin koyan wasan wasaƙwaƙwalwa ko makamantan su.",Yara da ba su isa shiga makaranta ba ba sa bukatar taimako wurin koyan yadda zasu yi wasan cewa ni ne wane.,1
"Dan haka, manya ba sa bukatar koyawa yaran da basu isa shiga makaranta ba a fakaice, kamar yadda suke yi wasu lokutan a yayin taimaka musu wurin koyan wasan wasaƙwaƙwalwa ko makamantan su.",Yaran da su isa shiga makaranta ba basu da wata basirar warware abu da zasu iya yi wasan wasaƙwaƙwalwa da kansu. ,1
[Wannan al'ummar ta] an haifar da ita ne da 'yanci da kuma sadaukarwa da ra'ayin kan cewa duk mutane ɗaya suke.,Rubutun da dama akan wannan ra'ayin an ƙara su cikin wasu littafin masu yawa.,1
[Wannan al'ummar ta] an haifar da ita ne da 'yanci da kuma sadaukarwa da ra'ayin kan cewa duk mutane ɗaya suke.,Wasu mutane sun yadda cewa duk mutane kan su ɗaya ne.,0
[Wannan al'ummar ta] an haifar da ita ne da 'yanci da kuma sadaukarwa da ra'ayin kan cewa duk mutane ɗaya suke.,Wannan al'ummar an gina ta ne da imanin cewa wasu mutane a zahiri sun fi wasu.,0
Na cigaba da kara yaba masa?,Ina da tabbacin sai na duke shi saboda gazawar sa.,2
Na cigaba da kara yaba masa?,"Ina tunanin, ko yana bukatar karin yabawa a wajena.",0
Na cigaba da kara yaba masa?,Na dinga yabawa masa sosai a wasan fiyano ɗin sa?,1
Za a iya gina ƙa'idojin gamayyar Spin ta hanyoyi mabanbanta.,Za a iya amfani da wasu mahangu daban wurin gina gammayar ƙka'idojin spin. ,1
Za a iya gina ƙa'idojin gamayyar Spin ta hanyoyi mabanbanta.,Hanyoyin sadarwar Spin suna da amfani sosai a wajan fasahar ajjiye bayanai.,1
Za a iya gina ƙa'idojin gamayyar Spin ta hanyoyi mabanbanta.,Hanyoyin sadarwar Spin ba zai yiwu ta wata hanyar ba.,2
"(Cikin tsananin damuwa) A'a, a'a bana so ka mutu.",Bana so ka mutu!,0
"(Cikin tsananin damuwa) A'a, a'a bana so ka mutu.",Ban damu ba idan ka mutu.,2
"(Cikin tsananin damuwa) A'a, a'a bana so ka mutu.",Zanyi takaici idan ka mutu.,0
"An rataye shi a baynar jama'a a 19 ga watan Maris 1875 a San Jose, California.",California na gudanar da kisa ta hanyar rataya a bayyane har ƙarshen shekerar 1875.,1
"An rataye shi a baynar jama'a a 19 ga watan Maris 1875 a San Jose, California.",An wanke shi daga duk wani laifi sannan aka sake shi.,1
"An rataye shi a baynar jama'a a 19 ga watan Maris 1875 a San Jose, California.",An rataye shi saboda laifin tayar da fitina da kuma satar doki.,1
"A lokacin ruɗani, A hankali tekun ke fitar da koren ƙyalƙyali.",Tekun tayi launin shuɗi tirarre da kuma santsi  kamar gilashi.,1
"A lokacin ruɗani, A hankali tekun ke fitar da koren ƙyalƙyali.",Tekun cike take da ƙananan kifi da suke suke bugar jikin jirgin ruwan.,2
"A lokacin ruɗani, A hankali tekun ke fitar da koren ƙyalƙyali.",Tekun tana da launin kore kuma kamar tana kumfa.,1
gaba ɗaya sabuwar dokar shari'ar na ƙoƙarin shafe hargitsi da a kai a 1860s.,A 1870s duk wata dokar shari'a bata aiki kuma ƙasar gaba ɗaya tana cikin rashin zaman lafya.,2
gaba ɗaya sabuwar dokar shari'ar na ƙoƙarin shafe hargitsi da a kai a 1860s.,1860 lokaci ne mai cike da hargitsi.,0
gaba ɗaya sabuwar dokar shari'ar na ƙoƙarin shafe hargitsi da a kai a 1860s.,Sabuwar dokar shari'ar naso ta faɗaɗa yancin ma'aikata.,1
"Duk wani irin wannan tunani, ya fito dashi, yana fara bayyana ne a lokacin hira tsakanin yara da mai wakiltar su a cikin al’adar sa ko ita lokacin da suke wani aiki tare.",Yara ba sa iya bayyana tunani mai zurfi.,2
"Duk wani irin wannan tunani, ya fito dashi, yana fara bayyana ne a lokacin hira tsakanin yara da mai wakiltar su a cikin al’adar sa ko ita lokacin da suke wani aiki tare.",Kamun kifi  na ɗaya daga cikin shahararrin ayyuka da al'adu daban daban suka haɗu a kai.,1
"Duk wani irin wannan tunani, ya fito dashi, yana fara bayyana ne a lokacin hira tsakanin yara da mai wakiltar su a cikin al’adar sa ko ita lokacin da suke wani aiki tare.",Raba ayyuka gama-gari na taimakawa wani lokutan wajan kara zurfi tunani.,1
"A wasu unguwannin akwai rezadores ko rezadoras, limaman addinin waɗanda suke jagorancin addu'o'i jana'iza, bukukuwan addini, da kuma duk lokacin da limamin majami'ar baya nan.",Duk a cikin unguwanni babu limaman addini waɗanda ba limaman majami'o'i ba.,2
"A wasu unguwannin akwai rezadores ko rezadoras, limaman addinin waɗanda suke jagorancin addu'o'i jana'iza, bukukuwan addini, da kuma duk lokacin da limamin majami'ar baya nan.",Wasu a cikin unguwanni suna da limaman addinin da ba limaman majami'o'i ba.,0
"A wasu unguwannin akwai rezadores ko rezadoras, limaman addinin waɗanda suke jagorancin addu'o'i jana'iza, bukukuwan addini, da kuma duk lokacin da limamin majami'ar baya nan.",Wasu daga cikin limaman addinin suna da baƙin gashi.,1
"A cikin wasan kwaikwayo na koyo, daman yin wasan da kuma daidaita yin abinda aka bada, zai iya taimakawa yara gane kamanceceniya da kuma bambamci tsakanin mutane a cikin abin da suke so, abin da suke sha'awa da kuma imanin su.",Yara suna iya koyar yadda mutane suka kama da kuma yadda suke bambanta.,0
"A cikin wasan kwaikwayo na koyo, daman yin wasan da kuma daidaita yin abinda aka bada, zai iya taimakawa yara gane kamanceceniya da kuma bambamci tsakanin mutane a cikin abin da suke so, abin da suke sha'awa da kuma imanin su.",Yara suna iya gane yadda ƙabilu daban daban suka bambanta.,0
"A cikin wasan kwaikwayo na koyo, daman yin wasan da kuma daidaita yin abinda aka bada, zai iya taimakawa yara gane kamanceceniya da kuma bambamci tsakanin mutane a cikin abin da suke so, abin da suke sha'awa da kuma imanin su.",Yara basa iya gane komai.,2
Babban abin kirkin bayan yaƙi da tsarin mulki Jamus ya samu shine babban asarar da aka yi wa gwamnatin Nazi.,Gwamnatin Nazi ta yadda da hakan.,2
Babban abin kirkin bayan yaƙi da tsarin mulki Jamus ya samu shine babban asarar da aka yi wa gwamnatin Nazi.,Gwamnatin Nazi ta kashe duk wanda ke da sa hannun a ciki.,1
Babban abin kirkin bayan yaƙi da tsarin mulki Jamus ya samu shine babban asarar da aka yi wa gwamnatin Nazi.,Gwamnatin Nazi ta hana hakan.,1
Yaron mai suna Sonja ya fara kwaikwayar irin borin da yarinyar ta take yi.,Babu wanda yake bori.,2
Yaron mai suna Sonja ya fara kwaikwayar irin borin da yarinyar ta take yi.,Sonja yaro ne.,0
Yaron mai suna Sonja ya fara kwaikwayar irin borin da yarinyar ta take yi.,Sonja yaji haushi.,0
"6 a cikin shekaru hamsin da biyar ya kai ga yin yaƙin basasa, Koto tayi amfani da kadan daga cikin ikon ta.",Lokaci zuwa lokaci koto tana amfani da ikon ta shekaru masu yawa ya ja ga yin yaƙin basasa.,2
"6 a cikin shekaru hamsin da biyar ya kai ga yin yaƙin basasa, Koto tayi amfani da kadan daga cikin ikon ta.",Kotu tayi amfani da wannan ikon ta har sau 4 a shekaru hamsin da biyar wanda ya ja zuwa ga yaƙin basasa.,1
"6 a cikin shekaru hamsin da biyar ya kai ga yin yaƙin basasa, Koto tayi amfani da kadan daga cikin ikon ta.",Kotu tayi amfani da wannan ikon har sau miliyan 5 a shekaru hamsin da biyar wanda ya jawo yaƙin basasa.,2
"Ina tabbatar ma, Sir, Na samu cikakken bayani duka.","Ina faɗa ma, na sami fahimtar komai.",0
"Ina tabbatar ma, Sir, Na samu cikakken bayani duka.",Na sami bayani akan mutuwar jami'in bincike na sirri.,1
"Ina tabbatar ma, Sir, Na samu cikakken bayani duka.",Akwai wasu ƙarin bayanai da aka boye min.,1
Karar sautin ya hana kaftin Blood yin tunani da yake cikin baƙin ciki.,Kaftin Blood ya samu damar yin tunani marar daɗi ba tare da a  katse shirin ba.,2
Karar sautin ya hana kaftin Blood yin tunani da yake cikin baƙin ciki.,Tunanin Kaftin Blood ya katse saboda wata hayaniya.,0
