premise,hypothesis,gpt_label
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden betumi awɔ ogya mu nso.,0
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden tumi bue firi dadeɛ fa bi bere a wiemuhyɛn no ahye akyi.,0
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden no nsosɔ wɔ ogya mu.,0
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ U.S. Air Force mu.,0
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ nnawɔtwe kakraa bi a atwam ni.,1
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",US Air Force Ɔkandifoɔ no fii n'adwuma ase saa nnawɔtwe yi ara.,2
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn pii na wɔba nnawɔtwe biara.,0
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn kɛseɛ ma ɔhaw ba. ,2
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Na wonni wiemuhyɛn biara a ɛba. ,0
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Ɛgye bosome mmiensa ansa na wɔawie nteteeɛ a wɔde di dwuma fa atade emu yɛ duru. ,0
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Nteteeɛ a wɔde di dwuma fa atadea emu yɛ duru gye mmre. ,0
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Yɛbetumi ama wo nteteeɛ a wude bedi dwuma fa atadea emu yɛ duru na ɛduruu ɛda no awieɛ.,2
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Wiemuhyɛnkafo no amma topaeɛ no anto.,2
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Na topaeɛ no nni ho kwan sɛ ɛpae. ,0
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Amanneɛ kɛse bi wɔ hɔ a topaeɛ no a ɛpae.,0
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Mengye ndi sɛdeɛ eyi te ma wo. ,2
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,"Merebɔ mmɔden sɛ mɛyɛ saa adeɛ yi, na ɛda adi pefee. ",2
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Merebɔ mmɔden sɛ me wie adwuma wɔ nnawɔtwe a edi hɔ mu.,1
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane firi mmoa dan no mu da biara.,0
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane da biara. ,0
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Na wɔkora mmirekyie no ho bɔ wɔn ho ban.,1
Ɛpono no mu too bere a yɛ kɔɔ mu.,Ɛpono no nyinaa buieɛ . ,2
Ɛpono no mu too bere a yɛ kɔɔ mu.,Na nsafoa no wɔ yɛn hɔ.,0
Ɛpono no mu too bere a yɛ kɔɔ mu.,Yɛkɔɔ mu na ɛwom sɛ na wɔatoto apono no mu.,1
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Me nya akokoɔduro sɛ akontabuo na mehia na ɛsɛ sɛ mehu nea ɛrekɔ so.,2
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,"Na mennim hwɛɛ mfa nkontabuo no ho, mepa wo kyɛw ma me kyerɛkyerɛ mu fann a medi mihu efi  no a ɛrekɔ so.",2
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Mede nnyinasoɔ so abu ho akontaa.,0
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no entumi nnyae nnubɔnenom.,0
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no wɔnni baabiara fa aduro twerɛ ne nnubɔnenom.,2
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no nom nnuro bɔne. ,0
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Menfa ho sɛ nsu tɔ.,2
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ fɛ na nsu tɔ.,2
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ huhuuhu sɛ na owia no ɛhyerɛn daa. ,2
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Nnipa nkwaho hia ne nkwan a ɛtɔ so mmienu. ,2
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɔdasani biara mfata sɛ wɔ siesie no.,2
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɛmfa ho ne nsiesie sɛ nkwa so wɔ mfaso.,2
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Minnhu biribiara fa dadeɛ ahoma ɔhaw bi da. ,2
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Dadeɛ ahoma nnyɛ asɛm.,0
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Ɔhaw bi wɔhɔ a ɛma dadeɛ ahoma ba. ,2
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛnyɛ me nwonwa koraa sɛ wɔtew wɔn anim.,0
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Ɛyɛ me nwonwa sɛ wɔn maa wɔ fa aduani no ne nsa no.,1
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛyɛ me nwonwa wɔ adea na wobetumi afa wɔn ho adi.,0
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Na ɛnhia me ɛfiri sɛ me mmɔfra a wɔn adi mfe aduonu.,0
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn mfe yɛ pɛ nti.,1
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn baanu adi mfe du ne dubaako.,0
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wuntumi nyɛ bu atɛmmuo papa. ",2
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a ebia ɛkɔm ndi wɔn no.",0
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wɔn gyinaesiɛ fa adwumayɛfoɔ a wɔnyɛ obubuafuo.",2
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔn kɔɔ nsrahwɛ firi 1970 reba no. ,1
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔndɔ nsrahwɛ.,0
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔngyae nsrahwɛ nnansa yi ara.,0
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Wɔbetumi akyerɛkyerɛ sɛnea wobɛyɛ apɔmutenetene ade?,0
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Menigye apɔmutenetene adi ho ɛfiri sɛ mehia akoma apɔmuden adwumadie.,2
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Mepa wo kyew gyae apɔmutenetene kasa no.,0
Ɛno nso baako yɛ na mandwene ɛno ho,Nyansa biara nim enti mede too gua nnawutwe a etwam no.,2
Ɛno nso baako yɛ na mandwene ɛno ho,Ɛno yɛ asɛm a ɛyɛ papa.,2
Ɛno nso baako yɛ na mandwene ɛno ho,Nsonsonoeɛ a wɔbɔ no din yɛ papa.,1
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ bue da nhwɛ da biara ma mmɔfra wɔn a wonnii mfeɛ enum nko ara.,0
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Na wɔmaa wɔn kɔɛ sen nnawɔtwe mmienu biara sɛ ɔmanni opanin no betumi ayɛ saa a,0
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ kae no sɛ ɔyɛ da nhwɛ opanin nanso na yɛ frɛ no beaeɛ edi mu.,0
na ɛno yɛ wɔn botaeɛ ,Na ɛno ni adea na wɔrepere. ,0
na ɛno yɛ wɔn botaeɛ ,Na eno nnyɛ dea wɔn pɛ.,0
na ɛno yɛ wɔn botaeɛ ,Na wɔdii wɔn bɔtae no ho adwuma.,1
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Etuo fa baira entumi tɔ efi nsa baako a wɔde di adwuma.,2
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Akwan kɛseɛ a yɛbɛfa so adi atuo so no sɛ wode wɔ nan mmienu nyimaa bedi adwuma no.,1
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Fa wonsa mmienu bere a wopɛ sɛ wohyɛ wo ho so.,0
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Mennim baabi a ɛfiri ba nanso na ɛyɛ ntɛm so.,0
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Ɛbaa ahoɔhare so nanso na menim baabi a na ɛbɛ firi aba.,0
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Na ɛba sɛ na ɛyɛ asikyire na menim pɛpɛɛpɛ bere a na ɛbɛ ba.,2
daabi ampa ara na menim adi ko no a menngye nni,Minnim biribira fa ho.,2
daabi ampa ara na menim adi ko no a menngye nni,Minnim nyansa fa ɔdɔ ho nsɛm. ,0
daabi ampa ara na menim adi ko no a menngye nni,Na meresua adi no wɔ mfeɛ pii.,0
ampa na ɔsombɔ na wonim,Ɔdwene sɛ wonim sɛ neho yɛ nwanwa. ,2
ampa na ɔsombɔ na wonim,Daabi na neho yɛ hu.,2
ampa na ɔsombɔ na wonim,Aane ne ho yɛ paa yiye.,2
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Ɔkyerɛ sɛ ɔbɛtɔ vacuum.,2
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Ɔkyerɛ sɛ ɔhwehwɛ dea wɔde pepa fam. ,2
ampa ɔkyerɛ sɛ ɔbe nya adea wudi pepa fum te sɛ nea wobɛfa,Na ɔpɛ sɛ ɔdi dea wudi pepa fam pepa mogya no.,2
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ",Na etuotoɔ no yɛ anyɛ a kwansini ɔha firi baabi a mete no,2
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ",Na etuotoɔ no bɛn me fie no enti na me yam hyehye me sɛ mɛkɔ abɔnten,1
"Ɛnyɛ wɔ ha koraa, yɛnyaa etuotoɔ bi wɔ kwantenpɔn a ɛyɛ bɛyɛ mfie mmiɛnsa firi yɛn fie ","Etuotoɔ bi kɔɔ so wɔ me fie no nkyɛn, ɛnyɛ koraa wɔ saa mantam ha",0
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,"Me ne wo nyɛ adwene, esisi so paa.",0
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,Me dwene sɛ wobɛtumi adi bem sɛ adeɛ no sisi so.,0
Ɛyɛ nokorɛ ɛnhyɛda nsisi so.,Wo di bem sɛ adeɛ no nsisi so.,0
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Mereyɛ sɛ mɛsɔ mu den.,2
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Merebɔ meho mmɔden paa.,0
Merebɔ mmɔden sɛ mɛsensɛn hɔ saa.,Mɛgyae mu na me nsan nhwɛ m'akyi.,2
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,Yɛresisi ahiade a ɛfata ma abɛɛfo nnimdeɛ ho daakye,0
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,"Yɛsisi mfidie, enti yɛn daakye no bɛgyina AI so",2
Yɛsi yɛnho kwan wɔ kwan a yɔde wura abɛɛfo nnimdeɛ ho daakye,Yɛpɛ sɛ yɛsi abɛɛfo nnimdeɛ nkɔsoɔ ho kwan ,0
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum","Ne korakora no, nnipa mmoawa no mu fa pɛ na ɔtumi dane beredum",2
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum",Ɛbɛtumi aba sɛ nnipa mmoawa no nyinaa bɛsesa wɔn ahosuo,1
"Wɔ nfatoho yi mu, nnipa mmoawa no nyinaa dane beredum","Ebi wɔ hɔ a, nnipa nkwaboa no tumi dane bibire.",2
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamins yɛ ade paa wɔ nkontabuo mu.,0
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamin's botaeɛ nyinaa wɔ algebraic geometry mu.,2
Daniel Yamins yɛ abranteɛ a w'aben wɔ nkontabuo mu.,Mr. Yamins yɛ obi a ɔyɛ ade wɔ adwinnie mu nanso ɔmmɔ neho mmɔden wɔ nkontabuo mu koraa.,2
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?",Menim sɛ wɔnntu kwan mbɛn saa ɛhyeɛ no.,0
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?","Mepɛ sɛ mehu, ɛtaa wɔ England?",1
"Na sɛ ɛte saa, ɛtaa bɛn ɛhyeɛ no?",Na ɔkasafoɔ no pɛsɛ ɔhu mu yie mprɛ dodoɔ a ɔkɔ ɛhyeɛ no nkyɛn,2
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no sesa mprɛ bebree.,0
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no sesa esiane ahoɔhyeɛ no.,2
"Na ɔwɔ, medwene sɛ, molecule ho akwankyeɛde bi sɛ biosphere no kɔso a sesa neho wɔ beaeɛ a nkwa wɔ no.",Asaasefa a ɛma nkwa no nsesa da.,0
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Regular crystals yɛ adeɛ a ɛtumi kora nsɛm bebree.,2
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Regular crystals nnyɛ sɛ wɔde bɛkora nsɛm.,0
"Wɔ saa mmɔtra yi so, regular crystals ɛntumi mfa nsɛm bebree nhyɛ mu.",Wɔwɔ aboɔ a ɛhyerɛn ahoroɔ bi a ɛho hia sɛ wɔbɛfa laser beam so de ahyehyɛ nsɛm a ɛfa mmeaeɛ ho.,2
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase yɛ ade wɔ ahdwirewde adoro mu kyɛn ngoro a yɛpatu na yɛdi mu,1
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase no nhia mmoa bebree saa sɛ ɔbɔsua sɛneɛ wɔde mpatuo agoro,2
"Enti no, mpaninfoɔ nhia sɛ wɔbɛtete mmɔfra wɔ nyaatom mu, te sɛ sɛneɛ ɔyɛ no mmerɔ bi no sɛ ɔrekyerɛ wɛn sɛneɛ ɔyɛ ahodwirewde anaa nnwuma a ɛte saa",Mmɔfra a wahyɛ sukuu ase nhia ewiem nhwɛsoɔ yansa mu nimdeɛ sɛdeɛ wɔn ankasa bɛhu ahintasɛm.,2
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Wɔtwerɛɛ nsɛm a ɛfa saa nnyinasoɔ yi so wɔ nkrataa bebree mu,2
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Nkorofoɔ binom gye to mu sɛ wɔbɔɔ nnipa nyinaa pɛ,2
Wɔwoo ɔman no wɔ faahodie mu na ode ne sii hɔ maa gyinayɛ no sɛ wɔbɔɔ onipa nyinaa pɛ,Wɔtee ɔman no wɔ gyidie no so sɛ nnipa binom yɛ papa kyɛn binom,2
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Mewɔ ahotɔsoɔ sɛ ɛwɔ sɔ mebo no wɔ ne nkoguo no ho,2
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Meredwene sɛ ɔhia anisɔ bebree ɔfiri me hɔ anaa,2
Ɛwɔ sɛ meyi n'ayɛ kyɛn sei?,Ɛwɔ sɛ me yi n'ayɛ kyɛn sei wɔ ne nsenkubɔ no ho?,1
Spin abɛɛfo nkyerɛkyerɛ betumi ayɛ yɛbea wɔ dierent tɛtrɛtɛ mu.,Tɛtrɛtɛ mu foforo betumi adi dwuma wɔ spin abɛɛfo nkyerɛkyerɛ mu.,0
Spin abɛɛfo nkyerɛkyerɛ betumi ayɛ yɛbea wɔ dierent tɛtrɛtɛ mu.,Spin abɛɛfo ɛboa paa wɔ ɛkwan a wɔfa so kora nokorɛ fidibɔdwuma.,2
Spin abɛɛfo nkyerɛkyerɛ betumi ayɛ yɛbea wɔ dierent tɛtrɛtɛ mu.,Spin abɛɛfo ntumi ma nsusuiɛ a ɛda soronko fa tɛtrɛtɛ mu ho.,2
"(ayɛmhyehye) Daadbi, daabi, mempɛ sɛ wowu!",Mempɛ sɛ wobɛwu!,0
"(ayɛmhyehye) Daadbi, daabi, mempɛ sɛ wowu!",Sɛ wowu a ɛnfa me ho!,0
"(ayɛmhyehye) Daadbi, daabi, mempɛ sɛ wowu!",Mebo bɛfu sɛ wowu a!,0
"Wɔhyɛɛ no akɔmfo wɔ badwan mu wɔ ɔbenem da a ɛtɔ so dunkron, 1875 wɔ San Jose, Carlifonia",Na Carlifonia ɛdaso kum nnipa wɔ petee mu wɛ 1875 mu,2
