premise,hypothesis,gpt_label
"Có một số dự đoán về dòng tiền trên bàn làm việc của tôi và, ừm, nó dành cho một khách hàng tên Cutty.",Có một khách hàng tên là Cutty.,0
"Có một số dự đoán về dòng tiền trên bàn làm việc của tôi và, ừm, nó dành cho một khách hàng tên Cutty.",Chúng tôi không có bất kỳ khách hàng nào là Cutty.,2
Cô gái có thể giúp tôi khắp cả thị trấn.,Cô gái tôi cần sự giúp đỡ sống một cách xa vời.,2
Cô gái có thể giúp tôi khắp cả thị trấn.,Cô gái ai sẽ là người giúp đỡ tôi là 5 dặm.,1
Cô gái có thể giúp tôi khắp cả thị trấn.,Không ai có thể giúp tôi.,2
"Nhưng chúng tôi lúc đó chia thành hai nhóm kiểu như ai là kẻ làm lụng kiếm tiền và ai là kẻ ngồi nhà ăn bám, việc này cứ kiểu như--",Tất cả đều đồng ý rằng tất cả họ đều làm việc trong các lĩnh vực.,2
"Nhưng chúng tôi lúc đó chia thành hai nhóm kiểu như ai là kẻ làm lụng kiếm tiền và ai là kẻ ngồi nhà ăn bám, việc này cứ kiểu như--",Họ không thể đồng ý về ai làm ruộng và ai làm trong nhà.,1
"Nhưng chúng tôi lúc đó chia thành hai nhóm kiểu như ai là kẻ làm lụng kiếm tiền và ai là kẻ ngồi nhà ăn bám, việc này cứ kiểu như--",Họ không thể đồng ý ai sẽ làm việc trong cánh đồng bông và ai nên lau sàn nhà.,1
Ý tôi là họ chỉ có 5 đứa con nhưng một đứa đã mất rồi.,Tất cả con cái của họ đều sống sót.,2
Ý tôi là họ chỉ có 5 đứa con nhưng một đứa đã mất rồi.,Một đứa trẻ đã chết trong số năm đứa trẻ.,0
Ý tôi là họ chỉ có 5 đứa con nhưng một đứa đã mất rồi.,Đứa trẻ đã chết được sinh ra ốm yếu.,1
"Cô ấy nói chỉ có mình cô ấy là rơi nước mắt và cô ấy nói là, sau đó cô ấy nói rằng Joe xuất hiện trên hiên nhà.","Khi cô nói với anh ấy đi lên hiên nhà, đôi mắt cô đã ngấn lệ.",0
"Cô ấy nói chỉ có mình cô ấy là rơi nước mắt và cô ấy nói là, sau đó cô ấy nói rằng Joe xuất hiện trên hiên nhà.",Cô nhanh chóng lau đi những giọt nước mắt sau khi đẩy Joe ra khỏi hiên nhà.,1
"Cô ấy nói chỉ có mình cô ấy là rơi nước mắt và cô ấy nói là, sau đó cô ấy nói rằng Joe xuất hiện trên hiên nhà.",Cô rất vui khi thấy Joe đến nỗi cô bắt đầu khóc.,1
"Ngay cả khi chiếc máy bay đang cháy, thì tại sao, ừ sao nó lại bị cháy và có thể tan chảy xuyên qua một thành phần bằng chì để bức xạ bị rò rỉ.",Bức xạ có thể có trong một đám cháy.,0
"Ngay cả khi chiếc máy bay đang cháy, thì tại sao, ừ sao nó lại bị cháy và có thể tan chảy xuyên qua một thành phần bằng chì để bức xạ bị rò rỉ.",Bức xạ sẽ rò rỉ ra từ một thành phần chì sau khi máy bay bị đốt cháy.,0
"Ngay cả khi chiếc máy bay đang cháy, thì tại sao, ừ sao nó lại bị cháy và có thể tan chảy xuyên qua một thành phần bằng chì để bức xạ bị rò rỉ.",Bức xạ sẽ không bị rò rỉ trong một đám cháy.,2
"Đây là Trung sĩ trưởng Clem Francis, đã nghỉ hưu từ Không quân Hoa Kỳ.",Người đứng đầu đã nghỉ hưu từ Không quân Hoa Kỳ.,0
"Đây là Trung sĩ trưởng Clem Francis, đã nghỉ hưu từ Không quân Hoa Kỳ.",Bếp trưởng vừa mới nghỉ hưu cách đây vài tuần.,2
"Đây là Trung sĩ trưởng Clem Francis, đã nghỉ hưu từ Không quân Hoa Kỳ.",Không quân Mỹ chỉ mới bắt đầu công việc của mình trong tuần này.,2
"Vâng, có lúc có hai hoặc ba máy bay đến trong một tuần và tôi không biết họ đang bay đi đâu.",Có hơn một phi cơ đến mỗi tuần.,0
"Vâng, có lúc có hai hoặc ba máy bay đến trong một tuần và tôi không biết họ đang bay đi đâu.",Lưu lượng máy bay tăng lên rất rắc rối.,1
"Vâng, có lúc có hai hoặc ba máy bay đến trong một tuần và tôi không biết họ đang bay đi đâu.",Không bao giờ có máy bay nào bay đến.,2
Họ đã luyện tập trong bộ com lê đầy áp lực và mất một thời gian nếu bạn mặc bộ quần áo đầy áp lực.,Phải mất đến ba tháng để hoàn thành khóa đào tạo về việc sử dụng bộ com lê áp lực đầy đủ.,1
Họ đã luyện tập trong bộ com lê đầy áp lực và mất một thời gian nếu bạn mặc bộ quần áo đầy áp lực.,Đào tạo để sử dụng một bộ đồ áp lực tốn nhiều thời gian.,0
Họ đã luyện tập trong bộ com lê đầy áp lực và mất một thời gian nếu bạn mặc bộ quần áo đầy áp lực.,Chúng tôi có thể giúp bạn luyện tập để mặc bộ com lê áp lực vào cuối ngày.,1
"Tôi muốn nói rằng không có nguy cơ nào xảy ra với quả bom vì nó sẽ không nổ tung, bất kể nó khó đến thế nào.",Quả bom đã bị ngừng kích hoạt bởi phi công.,1
"Tôi muốn nói rằng không có nguy cơ nào xảy ra với quả bom vì nó sẽ không nổ tung, bất kể nó khó đến thế nào.",Quả bom không có cơ hội nổ tung.,0
"Tôi muốn nói rằng không có nguy cơ nào xảy ra với quả bom vì nó sẽ không nổ tung, bất kể nó khó đến thế nào.",Có một nguy cơ lớn là bom sẽ nổ.,2
Nó trông đúng như điều tôi đang cố gắng thực hiện.,Tôi không chắc điều này trông như thế nào đối với bạn.,1
Nó trông đúng như điều tôi đang cố gắng thực hiện.,Rõ ràng là tôi đang cố gắng làm điều này.,0
Nó trông đúng như điều tôi đang cố gắng thực hiện.,Tôi đang cố hoàn thành dự án của mình vào tuần tới.,1
"Nhưng dù sao đi nữa, những con vật sẽ bị mất toàn bộ thời gian, đặc biệt là những con dê.",Những con dê trốn thoát khỏi chuồng mỗi ngày.,1
"Nhưng dù sao đi nữa, những con vật sẽ bị mất toàn bộ thời gian, đặc biệt là những con dê.",Những con dê thường xuyên trốn thoát.,1
"Nhưng dù sao đi nữa, những con vật sẽ bị mất toàn bộ thời gian, đặc biệt là những con dê.",Những con dê được giữ an toàn.,2
Cánh cửa bị khoá khi chúng tôi bước vào.,Tất cả các cửa đều mở.,2
Cánh cửa bị khoá khi chúng tôi bước vào.,Chúng tôi có chìa khóa.,1
Cánh cửa bị khoá khi chúng tôi bước vào.,Chúng tôi đã đi vào mặc dù cửa đã bị khóa.,0
Nên tôi đã phải lấy cái tổng thể và cố gắng hình dung ra như thế đó.,Tôi tự tin rằng con số tổng là tất cả những gì tôi cần để giải quyết việc này.,1
Nên tôi đã phải lấy cái tổng thể và cố gắng hình dung ra như thế đó.,Tôi không biết phải làm gì với chỉ tổng số xin vui lòng cho tôi biết thêm chi tiết để tìm ra mớ hỗn độn này.,2
Nên tôi đã phải lấy cái tổng thể và cố gắng hình dung ra như thế đó.,Tôi sẽ tính toán nó dựa trên tổng số.,1
và đó là phần lớn là do các bà mẹ đang dùng ma túy,Các bà mẹ là người nghiện ma tuý.,0
và đó là phần lớn là do các bà mẹ đang dùng ma túy,Các bà mẹ không có các kê đơn hoặc sử dụng thuốc nào.,2
và đó là phần lớn là do các bà mẹ đang dùng ma túy,Các bà mẹ dùng thuốc phiện.,0
vâng thật tuyệt khi trời đang mưa,Tôi không nhớ cơn mưa.,2
vâng thật tuyệt khi trời đang mưa,Trời đẹp và mưa.,0
vâng thật tuyệt khi trời đang mưa,Nó thật khủng khiếp với việc ánh nắng không bao giờ kết thúc.,2
oh cuộc sống con người đáng giá và liệu rằng có thể hồi sinh ai đó được không.,Tất cả mọi người đều xứng đáng được làm lại cuộc đời và có cơ hội thứ hai.,1
oh cuộc sống con người đáng giá và liệu rằng có thể hồi sinh ai đó được không.,Không có con người nào xứng đáng được phục hồi.,2
oh cuộc sống con người đáng giá và liệu rằng có thể hồi sinh ai đó được không.,"Bất kể phục hồi chức năng gì, cuộc sống vẫn quý báu.",0
ôi trời bạn có một vấn đề dây dợ lạ lùng ở đó,Tôi chưa bao giờ nhìn thấy những vấn đề về đường dây như thế này trước đó.,1
ôi trời bạn có một vấn đề dây dợ lạ lùng ở đó,Hệ thống dây điện không phải là vấn đề.,2
ôi trời bạn có một vấn đề dây dợ lạ lùng ở đó,Đã có sự cố do hệ thống dây điện kỳ quặc này.,0
"nghe có vẻ rất vui, vâng, nó thật là tuyệt vời với tôi về những thứ họ sẽ cho phép",Tôi chẳng ngạc nhiên chút nào khi thấy họ dễ giãi.,2
"nghe có vẻ rất vui, vâng, nó thật là tuyệt vời với tôi về những thứ họ sẽ cho phép",Tôi ngạc nhiên rằng họ cho phép bạn ăn uống ở đó.,1
"nghe có vẻ rất vui, vâng, nó thật là tuyệt vời với tôi về những thứ họ sẽ cho phép",Tôi ngạc nhiên về những gì họ có thể tránh xa.,2
"À dù sao đi nữa, bọn trẻ nhà tôi đã 21 và 24 tuổi rồi, nên tôi không phải làm",Tôi không cần vì con tôi trên hai mươi tuổi.,0
"À dù sao đi nữa, bọn trẻ nhà tôi đã 21 và 24 tuổi rồi, nên tôi không phải làm",Tôi có thể phải làm thế kể bởi vì họ gần bằng tuổi.,1
"À dù sao đi nữa, bọn trẻ nhà tôi đã 21 và 24 tuổi rồi, nên tôi không phải làm",Tôi phải làm vậy vì cả hai đã mười và mười một tuổi.,2
những người có thể làm việc bất cứ lúc nào hoặc quyết định của họ có thể bị che khuất nếu họ phải đưa ra quyết định,"Vâng, những người không thể thực hiện các cuộc gọi phán xét tốt nhất.",2
những người có thể làm việc bất cứ lúc nào hoặc quyết định của họ có thể bị che khuất nếu họ phải đưa ra quyết định,"Yeah, mọi người có thể sẽ không đói bụng.",2
những người có thể làm việc bất cứ lúc nào hoặc quyết định của họ có thể bị che khuất nếu họ phải đưa ra quyết định,"Vâng, những người mà năng lực quyết định của họ không bao giờ bị suy giảm.",2
"không họ vẫn đang đi du lịch, họ đã đi du lịch từ cuối những năm 60",Họ đã đi du lịch từ trước năm 1970.,1
"không họ vẫn đang đi du lịch, họ đã đi du lịch từ cuối những năm 60",Họ thích đi lưu diễn.,1
"không họ vẫn đang đi du lịch, họ đã đi du lịch từ cuối những năm 60",Gần đây họ đã kết thúc chuyến lưu diễn của họ.,1
bạn sẽ tập thể dục nhịp điệu như thế nào,Bạn có thể giải thích cách bạn thực hiện thể dục nhịp điệu không?,0
bạn sẽ tập thể dục nhịp điệu như thế nào,Tôi quan tâm đến thể dục nhịp điệu vì tôi cần một số hoạt động trợ giúp tim mạch.,1
bạn sẽ tập thể dục nhịp điệu như thế nào,Hãy ngừng nói về thể dục nhịp điệu.,2
đó là một điều tốt tôi đã không nghĩ về điều đó,Đó là một ý tưởng ngu ngốc mà tôi đã bỏ qua tuần trước.,1
đó là một điều tốt tôi đã không nghĩ về điều đó,Đó là một điểm hay.,0
đó là một điều tốt tôi đã không nghĩ về điều đó,Nghịch lý bạn đề cập đến là một điểm tốt.,1
chăm sóc ban ngày hai ngày một tuần họ gọi nó là chăm sóc ban ngày cho công dân cấp cao nhưng cô ấy đi đến trung tâm công dân cấp cao,Dịch vụ chăm sóc trẻ mở cửa hàng ngày chỉ cho trẻ dưới 5 tuổi.,1
chăm sóc ban ngày hai ngày một tuần họ gọi nó là chăm sóc ban ngày cho công dân cấp cao nhưng cô ấy đi đến trung tâm công dân cấp cao,Họ làm cho họ đi nhiều hơn hai lần một tuần nếu các công dân cao niên được vào nó.,1
chăm sóc ban ngày hai ngày một tuần họ gọi nó là chăm sóc ban ngày cho công dân cấp cao nhưng cô ấy đi đến trung tâm công dân cấp cao,"Họ nhắc đến nó như dịch vụ chăm sóc người cao tuổi, nhưng nó được gọi là trung tâm cao tuổi.",0
ồ đó là mục tiêu của họ,Đó là những gì họ đã phấn đấu.,0
ồ đó là mục tiêu của họ,Đó không phải là điều họ muốn.,2
ồ đó là mục tiêu của họ,Họ đạt được mục đích.,0
kiểm soát súng đồng nghĩa với việc dùng 2 tay,Một nửa số súng không nổ do việc sử dụng một tay.,1
kiểm soát súng đồng nghĩa với việc dùng 2 tay,Cách tốt nhất để kiểm soát súng là sử dụng cả hai chân.,2
kiểm soát súng đồng nghĩa với việc dùng 2 tay,Sử dụng cả hai tay nếu bạn muốn tập cách kiểm soát súng.,1
và uh nhưng nó đột nhiên xuất hiện từ đâu đó tôi không biết nó đến từ đâu nhưng,Tôi không biết nó đến từ đâu nhưng nó rất nhanh.,1
và uh nhưng nó đột nhiên xuất hiện từ đâu đó tôi không biết nó đến từ đâu nhưng,Nó đến nhanh chóng nhưng tôi biết nó có thể đến từ đâu.,2
và uh nhưng nó đột nhiên xuất hiện từ đâu đó tôi không biết nó đến từ đâu nhưng,Nó đến giống như mật đường và tôi biết chính xác điều gì sẽ đến.,2
"không trên thực tế, tôi thậm chí không quen thuộc với nó, tôi không nghĩ thế",Tôi không biết nhiều về nó.,0
"không trên thực tế, tôi thậm chí không quen thuộc với nó, tôi không nghĩ thế",Tôi không biết gì về các vấn đề yêu thương.,1
"không trên thực tế, tôi thậm chí không quen thuộc với nó, tôi không nghĩ thế",Tôi đã nghiên cứu điều ấy trong nhiều năm.,2
"vâng, cô ấy rất tuyệt, bạn biết cô ấy",Tôi nghĩ cô ấy biết rằng cô ấy thật tuyệt vời.,0
"vâng, cô ấy rất tuyệt, bạn biết cô ấy","Không, cô ấy thật khủng khiếp.",2
"vâng, cô ấy rất tuyệt, bạn biết cô ấy","Vâng, cô ấy rất tốt.",0
"vâng, anh ấy gợi ý là chỉ cần một cái chổi lau nhà giống cách bạn sẽ sử dụng",Ông đề nghị mua một chân không.,2
"vâng, anh ấy gợi ý là chỉ cần một cái chổi lau nhà giống cách bạn sẽ sử dụng",Ông đề nghị tìm một cây lau.,0
"vâng, anh ấy gợi ý là chỉ cần một cái chổi lau nhà giống cách bạn sẽ sử dụng",Anh ấy muốn rửa dọn chỗ dính máu bằng cây lau nhà.,1
Bên ngoài khu này thật không ổn khi chúng tôi vừa trải qua một vụ đấu súng loạn xạ chỉ cách nhà mình khoảng ba dãy nhà,Vụ nổ súng đã xảy ra cách nơi tôi sống ít nhất 100 dặm.,1
Bên ngoài khu này thật không ổn khi chúng tôi vừa trải qua một vụ đấu súng loạn xạ chỉ cách nhà mình khoảng ba dãy nhà,Vụ nổ súng gần nhà tôi và khiến tôi sợ phải ra ngoài.,1
Bên ngoài khu này thật không ổn khi chúng tôi vừa trải qua một vụ đấu súng loạn xạ chỉ cách nhà mình khoảng ba dãy nhà,"Có một vụ nổ súng gần nhà tôi, nó thực sự không tốt trong khu vực này.",0
ừ hừm đúng vậy nó thực là nó không thực sự ừm phù hợp,"Tôi không đồng ý với bạn, nó rất nhất quán.",2
ừ hừm đúng vậy nó thực là nó không thực sự ừm phù hợp,Tôi nghĩ rằng bạn có thể chính xác về tính nhất quán của nó.,2
ừ hừm đúng vậy nó thực là nó không thực sự ừm phù hợp,Bạn đúng khi nói rằng nó không kiên định.,1
Tôi đang cố gắng để trụ lại,Tôi đang cố gắng bám trụ.,0
Tôi đang cố gắng để trụ lại,Tôi thực sự đang làm hết sức mình.,0
Tôi đang cố gắng để trụ lại,Tôi sẽ bỏ đi và không bao giờ nhìn lại.,2
Chúng tôi bước vào tương lai công nghệ.,Chúng ta đang xây những thứ tiền thân cần thiết cho một tương lại công nghệ.,1
Chúng tôi bước vào tương lai công nghệ.,"Chúng tôi xây dựng các bóng bán dẫn, do đó tương lai của chúng tôi sẽ được chạy bởi Al.",1
Chúng tôi bước vào tương lai công nghệ.,Chúng tôi muốn ngăn ngừa công nghệ không thành công,1
"Ví dụ, ở mức tối đa, tất cả các gen chuyển sang màu tím.","Ở mức tối đa, chỉ một nửa số gen có thể chuyển sang màu tía.",2
"Ví dụ, ở mức tối đa, tất cả các gen chuyển sang màu tím.",Có thể cho các gen đổi màu.,0
"Ví dụ, ở mức tối đa, tất cả các gen chuyển sang màu tím.",Đôi khi các gen cũng có thể chuyển sang màu xanh.,1
Daniel Yamins là một nhà toán học trẻ xuất sắc.,Ông Yamins rất giỏi toán.,0
Daniel Yamins là một nhà toán học trẻ xuất sắc.,Mục đích của thầy Yamin là hình học đại số.,1
Daniel Yamins là một nhà toán học trẻ xuất sắc.,"Ông Yamins là một nghệ sĩ vĩ đại, nhưng lại là một nhà toán kém cỏi.",2
"Và nếu vậy, họ có thường ở gần ranh giới đó không?",Tôi biết họ không bao giờ đi tới gần danh giới.,2
"Và nếu vậy, họ có thường ở gần ranh giới đó không?","Tôi muốn biết, họ có thường xuyên ở Anh không?",1
"Và nếu vậy, họ có thường ở gần ranh giới đó không?",Người nói muốn làm rõ về tần suất mà họ đến gần biên giới.,0
"Và có, tôi nghĩ, một manh mối phân tử rằng sinh quyển liên tục tự tạo ra coconstructing trong chế độ sống sót cho một bộ truyền bá dòng họ.",Bầu khí quyển đã thay đổi rất nhiều.,2
"Và có, tôi nghĩ, một manh mối phân tử rằng sinh quyển liên tục tự tạo ra coconstructing trong chế độ sống sót cho một bộ truyền bá dòng họ.",Không gian sinh học thay đổi theo nhiệt độ.,1
"Và có, tôi nghĩ, một manh mối phân tử rằng sinh quyển liên tục tự tạo ra coconstructing trong chế độ sống sót cho một bộ truyền bá dòng họ.",Sinh quyển không bao giờ thay đổi.,2
"Với bước nhảy vọt đó, một tinh thể thông thường không thể mã hóa nhiều thông tin.",Tinh thể thông thường là một phương tiện lưu trữ thông tin mật độ rất cao.,2
"Với bước nhảy vọt đó, một tinh thể thông thường không thể mã hóa nhiều thông tin.",Các tinh thể thông thường không hữu ích cho việc mã hóa thông tin.,1
"Với bước nhảy vọt đó, một tinh thể thông thường không thể mã hóa nhiều thông tin.",Có các loại tinh thể khác rất hữu ích để mã hóa thông tin địa lý bằng cách sử dụng chùm tia laser.,1
"Do đó, người lớn không cần phải dạy trẻ mẫu giáo giả vờ, vì họ thỉnh thoảng làm vậy khi giúp chúng giải các câu đố hoặc các nhiệm vụ tương tự khác.",Trẻ mẫu giáo thường chơi trò chơi câu đố giỏi hơn các trò chơi nhập vai.,1
"Do đó, người lớn không cần phải dạy trẻ mẫu giáo giả vờ, vì họ thỉnh thoảng làm vậy khi giúp chúng giải các câu đố hoặc các nhiệm vụ tương tự khác.",Trẻ mẫu giáo không cần nhiều sự giúp đỡ để học cách giả vờ.,0
"Do đó, người lớn không cần phải dạy trẻ mẫu giáo giả vờ, vì họ thỉnh thoảng làm vậy khi giúp chúng giải các câu đố hoặc các nhiệm vụ tương tự khác.",Các học sinh mẫu giáo thiếu kĩ năng mô hình không gian để tự giỏi xếp hình.,1
[Quốc gia này] được hình thành trong tự do và cùng với sự tuyên bố rằng tất cả mọi người đều được sinh ra bình đẳng.,Những ghi chép về đề nghị này đã được ghi lại ở một vài tài liệu ngoài.,1
[Quốc gia này] được hình thành trong tự do và cùng với sự tuyên bố rằng tất cả mọi người đều được sinh ra bình đẳng.,Một số người tin rằng tất cả mọi người đều bình đẳng.,0
[Quốc gia này] được hình thành trong tự do và cùng với sự tuyên bố rằng tất cả mọi người đều được sinh ra bình đẳng.,Quốc gia được thành lập trên niềm tin rằng một số người tự bẩm sinh tốt hơn những người khác.,1
Tôi có nên khen anh ấy nữa không?,Tôi khá chắc chắn tôi cần phải đánh bại anh ta vì những thất bại của anh ấy.,2
Tôi có nên khen anh ấy nữa không?,Tôi tự hỏi liệu anh ấy có cần sự đánh giá cao hơn từ tôi không.,0
Tôi có nên khen anh ấy nữa không?,Tôi có nên ca ngợi anh ấy nhiều hơn cho màn trình diễn piano của anh ấy không?,1
Các lý thuyết mạng spin có thể được xây dựng theo các chiều kích hướng.,Những mặt khác có thể được dùng để dựng các lý thuyết hệ thống xoay.,0
Các lý thuyết mạng spin có thể được xây dựng theo các chiều kích hướng.,Các mạng xoay rất hữu ích cho công nghệ dự trữ dữ liệu.,1
Các lý thuyết mạng spin có thể được xây dựng theo các chiều kích hướng.,Mạng spin không thể tưởng tượng được ở các kích thước khác nhau.,2
"(một cách điên cuồng) Không, không, tôi không muốn bạn chết!",Tôi không muốn bạn chết!,0
"(một cách điên cuồng) Không, không, tôi không muốn bạn chết!",Tôi không quan tâm nếu bạn chết!,0
"(một cách điên cuồng) Không, không, tôi không muốn bạn chết!",Tôi sẽ rất thất vọng nếu bạn chết!,1
"Ông bị treo cổ công khai vào ngày 19 tháng 3 năm 1875, tại San Jose, California.",California đã thực hiện hành quyết công khai vào cuối năm 1875.,2
"Ông bị treo cổ công khai vào ngày 19 tháng 3 năm 1875, tại San Jose, California.",Ông đã được tha bổng cho tất cả các sai lầm và tiếp con đường của mình.,2
"Ông bị treo cổ công khai vào ngày 19 tháng 3 năm 1875, tại San Jose, California.",Anh ta bị treo cổ vì đã xúi giục và trộm cắp ngựa.,1
"Ở trạng thái hỗn loạn, nước biển xanh biếc lấp lánh đang lan ra.",Biển xanh đậm và mịn như thủy tinh.,2
"Ở trạng thái hỗn loạn, nước biển xanh biếc lấp lánh đang lan ra.",Biển đầy những con cá nhỏ lao vào thuyền.,1
"Ở trạng thái hỗn loạn, nước biển xanh biếc lấp lánh đang lan ra.",Biển đang xanh lá và xuất hiện bong bóng.,0
Một trật tự pháp lý hoàn toàn mới đã được khao khát triển khai rõ ràng từ những bất ổn của những năm 1860.,"Vào thập niên 1870, tất cả các lệnh hợp pháp đã sụp đổ và đất nước bước vào thời kỳ bất ổn toàn diện.",1
Một trật tự pháp lý hoàn toàn mới đã được khao khát triển khai rõ ràng từ những bất ổn của những năm 1860.,Thập niên 1860 là một thời điểm hỗn độn.,0
Một trật tự pháp lý hoàn toàn mới đã được khao khát triển khai rõ ràng từ những bất ổn của những năm 1860.,Pháp lệnh mới muốn mở rộng quyền lao động.,1
"Không thể bỏ qua những ý tưởng khôn ngoan, Bất kỳ hình thức tư duy cao hơn nào, ông chỉ ra, lần đầu tiên xuất hiện trong giao tiếp xã hội, giữa đứa trẻ và đại diện của văn hóa khi họ tham gia vào một hoạt động chung.",Trẻ em không có khả năng chia sẻ các hình thức suy nghĩ cao hơn.,2
"Không thể bỏ qua những ý tưởng khôn ngoan, Bất kỳ hình thức tư duy cao hơn nào, ông chỉ ra, lần đầu tiên xuất hiện trong giao tiếp xã hội, giữa đứa trẻ và đại diện của văn hóa khi họ tham gia vào một hoạt động chung.",Câu cá là một hoạt động phổ biến được chia sẻ giữa nhiều nền văn hóa khác nhau.,1
"Không thể bỏ qua những ý tưởng khôn ngoan, Bất kỳ hình thức tư duy cao hơn nào, ông chỉ ra, lần đầu tiên xuất hiện trong giao tiếp xã hội, giữa đứa trẻ và đại diện của văn hóa khi họ tham gia vào một hoạt động chung.",Chia sẻ các hoạt động chung là thường có ích cho việc chia sẻ các cách suy nghĩ cao hơn.,1
"Một số khu dân cư có rezadores hoặc rezadoras, các nhà lãnh đạo tinh thần đã hướng dẫn cộng đồng trong lời cầu nguyện cho đám tang, lễ kỷ niệm ngày thánh và mỗi khi không có mặt các linh mục.",Không có khu dân cư nào có người lãnh đạo tinh thần mà không phải là linh mục.,2
"Một số khu dân cư có rezadores hoặc rezadoras, các nhà lãnh đạo tinh thần đã hướng dẫn cộng đồng trong lời cầu nguyện cho đám tang, lễ kỷ niệm ngày thánh và mỗi khi không có mặt các linh mục.",Một số vùng lân cận có những nhà lãnh đạo tinh thần không phải là linh mục.,0
"Một số khu dân cư có rezadores hoặc rezadoras, các nhà lãnh đạo tinh thần đã hướng dẫn cộng đồng trong lời cầu nguyện cho đám tang, lễ kỷ niệm ngày thánh và mỗi khi không có mặt các linh mục.",Một số vị lãnh đạo tôn giáo có tóc đen.,1
"Trong vở kịch xã hội cũng vậy, cơ hội để hành động và phối hợp các vai trò khác nhau có thể giúp trẻ nắm bắt những điểm tương đồng và khác biệt giữa con người về ham muốn, niềm tin và cảm xúc.",Trẻ em có thể học để biêt con người giống và khác nhau ra sao.,0
"Trong vở kịch xã hội cũng vậy, cơ hội để hành động và phối hợp các vai trò khác nhau có thể giúp trẻ nắm bắt những điểm tương đồng và khác biệt giữa con người về ham muốn, niềm tin và cảm xúc.",Trẻ nhỏ có thể nhận thấy sự khác biệt giữa các chủng tộc.,1
"Trong vở kịch xã hội cũng vậy, cơ hội để hành động và phối hợp các vai trò khác nhau có thể giúp trẻ nắm bắt những điểm tương đồng và khác biệt giữa con người về ham muốn, niềm tin và cảm xúc.",Trẻ em không thể học được gì.,2
"Sự nhân từ cao cả nhất của trật tự hiến pháp Đức sau chiến tranh, chính là nạn nhân lớn nhất của Đế Quốc Xã.",Chế độ Nazi cho phép điều đó.,1
