premise,hypothesis,gpt_reply
"Jichhürux Tercera SS, U2 Quick ukatxa Blackbird jupanakaw arxayt'apxstani.",Jupax kimsa kastat parli.,"neutral
"
"Nayax akham sañ muntha, akhamjama, phisqha wawanikipxanawa. Mayniw jiwawayxi.",Taqpach wawanakapax jakasipkakinwa.,"contradiction
"
"Nayax akham sañ muntha, akhamjama, phisqha wawanikipxanawa. Mayniw jiwawayxi.",Phisqhan wawanakatx mä wawaw jiwi.,"entailment
"
"Nayax akham sañ muntha, akhamjama, phisqha wawanikipxanawa. Mayniw jiwawayxi.",Jiwir wawax usutaw jisk'atpach yuritayna.,"neutral
"
"Ukhamawa, Androv Gromikov jupax janiw kuns jayskiti, ukharamarus taki U2 jupan pilikulanak luratanakaw utjäna.",U2 jupax walja pilikulanak luri.,"entailment
"
"Ukhamawa, Androv Gromikov jupax janiw kuns jayskiti, ukharamarus taki U2 jupan pilikulanak luratanakaw utjäna.",U2 jupax mä tunilar pilikulanak uma manqhat apsunitayna.,"neutral
"
"Ukhamawa, Androv Gromikov jupax janiw kuns jayskiti, ukharamarus taki U2 jupan pilikulanak luratanakaw utjäna.","Janiw imatanakax utjkanati, ukhamipanxa, aliq chiqt'atakixanawa.","neutral
"
"Jachaw jalaqtanitu sanawa, ukatxa Joe jupax pirchakamaw sari, siwa.","Kunawsatix pirchar makhatanim sataynaxa, jachanakapax williqtaskanawa.","neutral
"
"Jachaw jalaqtanitu sanawa, ukatxa Joe jupax pirchakamaw sari, siwa.",Jupax mayak jank'akiw jachanakap Joe jupar pirchat jaquwachasinx picharasitayna.,"neutral
"
"Jachaw jalaqtanitu sanawa, ukatxa Joe jupax pirchakamaw sari, siwa.",Wali kusisitapuninaw Joe jupar jachir uñjasinxa.,"neutral
"
"Ukhamarus pachp awyunas phichhantasiskchinaxa, ¿kunatrak phichhantaspacha, ukat kunatrak wali chhullqhi plumunikasinsa jithitatpacha?","Ninan ch'amapax mä nakhantawinxa, jiwt'ayasirakispawa.","neutral
"
"Ukhamarus pachp awyunas phichhantasiskchinaxa, ¿kunatrak phichhantaspacha, ukat kunatrak wali chhullqhi plumunikasinsa jithitatpacha?",Radiacionax wakiskir chiqawjaruw awyun nakhantatatx mantaspana.,"neutral
"
"Ukhamarus pachp awyunas phichhantasiskchinaxa, ¿kunatrak phichhantaspacha, ukat kunatrak wali chhullqhi plumunikasinsa jithitatpacha?",Uka radiacionax janiw mä nakhantäwinx mantkaspati.,"neutral
"
"Akax Clem Francis p'iqiñchir yatichir sarjintuwa, jupax fuerzas aereas EEUU markan juwilatawa",Irpirix Fuerzas Aéreas EEUU tuqit juwilatawa.,"entailment
"
"Akax Clem Francis p'iqiñchir yatichir sarjintuwa, jupax fuerzas aereas EEUU markan juwilatawa",Irpirix jichhakiw aka pä simanakakiskiw juwilasitapaxa.,"neutral
"
"Akax Clem Francis p'iqiñchir yatichir sarjintuwa, jupax fuerzas aereas EEUU markan juwilatawa","Fuerza Aérea EEUUtuqinkir irpirix jichhakiw qallantaski, aka simanakiw qallantawayi.","neutral
"
"Ukhamaxa, mä simananx paya kimsa ukha awyunanakaw purxapxi, ukhamarus janirakiw kawkhar jalatapas yatiskanati.",Mä awiyunatx juk'amp awiyunanakaw mä simamanx purini,"entailment
"
"Ukhamaxa, mä simananx paya kimsa ukha awyunanakaw purxapxi, ukhamarus janirakiw kawkhar jalatapas yatiskanati.",Awyunanak wali apnaqañax janiw walt'aykiti.,"neutral
"
"Ukhamaxa, mä simananx paya kimsa ukha awyunanakaw purxapxi, ukhamarus janirakiw kawkhar jalatapas yatiskanati.",Janiw kuna awyunas purinkiti.,"contradiction
"
"Jupanakax alaxpachar sarañ isinakampix yant'asxapxataynawa, ukatxa uka alaxpachar sarañ isimp uchasiñax ch'amawa.",Uka alaxpachar sarañ isimp isisiñ yatsuñax kimsa phaxsiw yatiqaña.,"neutral
"
"Jupanakax alaxpachar sarañ isinakampix yant'asxapxataynawa, ukatxa uka alaxpachar sarañ isimp uchasiñax ch'amawa.",Uka alaxpachar sarañ isimp isisiñ yatsuñax walja pachatakiwa.,"entailment
"
"Jupanakax alaxpachar sarañ isinakampix yant'asxapxataynawa, ukatxa uka alaxpachar sarañ isimp uchasiñax ch'amawa.",Alaxpachar sarañ isimp yatsuñxa aka uru tukusitakiw yatichsurisamäna.,"neutral
"
"Uka phallirix janiw phallkaspati, ukat janiw kuna axsarañas utjañapakit sañ munayätxa, ukhamarus kuntix uraqir tukuyki, uk uñjasaxa.",Uka phallirix pilutun jiwt'ayatataynawa.,"neutral
"
"Uka phallirix janiw phallkaspati, ukat janiw kuna axsarañas utjañapakit sañ munayätxa, ukhamarus kuntix uraqir tukuyki, uk uñjasaxa.",Uka phaxllirix jani kunjamats phallirjamakanati.,"neutral
"
"Uka phallirix janiw phallkaspati, ukat janiw kuna axsarañas utjañapakit sañ munayätxa, ukhamarus kuntix uraqir tukuyki, uk uñjasaxa.","Wali jan walt'awipuniw utjäna, uka phallirix phallirjamäna.","neutral
"
May kunajamatix lurañäk ukapachp kunti lurañ munkt ukjam uñstanisti.,"Janiw sum amuykti, kunjamakis akax jumataki.","neutral
"
May kunajamatix lurañäk ukapachp kunti lurañ munkt ukjam uñstanisti.,"Chiqawa, lurañ yant'asktwa.","neutral
"
May kunajamatix lurañäk ukapachp kunti lurañ munkt ukjam uñstanisti.,Lurañ amtajx alay siman tukuyañ amtasktha.,"neutral
"
"Ukhamarus ukapachpa, uywanakax chhaqhapxarakikispawa, juk'ampis tarujanaka.",Tarujanakax sapürus uyutx sarxapxakipuniriwa.,"neutral
"
"Ukhamarus ukapachpa, uywanakax chhaqhapxarakikispawa, juk'ampis tarujanaka.",Tarujanakax sapa kutipuniw sarxapxiri.,"neutral
"
"Ukhamarus ukapachpa, uywanakax chhaqhapxarakikispawa, juk'ampis tarujanaka.","Tarujanakax suma uñjataxapxanawa, ukhamarak jan chhaqhirjama.","contradiction
"
Kunawsatix mantapkt ukhax punkunakax jist'antataxanawa.,takpach punkunakaw jistaratäna.,"entailment
"
Kunawsatix mantapkt ukhax punkunakax jist'antataxanawa.,Llawiinakax nanakax katusipkta.,"neutral
"
Kunawsatix mantapkt ukhax punkunakax jist'antataxanawa.,punkunakas jistantachija nanakax mantasipkakijawa.,"neutral
"
Taqpacha apthapitanaka yant'atanak aptapiñax ukhanawa,Taqpacha apthapitanakax wali wakiskiriniw utt'ayañajatakixa.,"neutral
"
Taqpacha apthapitanaka yant'atanak aptapiñax ukhanawa,"Janiw kun lurañs amuykti uka tapach apthapitanakampixa. Amp suma, juk'amp amuyunakaw wali sum apsuñatakix wakisi.","neutral
"
Taqpacha apthapitanaka yant'atanak aptapiñax ukhanawa,Uka taqpach apthapitanakarjamaw sum sum amuyäxa.,"neutral
"
"Jupaw jutatayna, ukatx punk jist'ari, ukhamarak qhipax uñtir amuyta, ajanupax mayjanawa, ukhamat chuyma ust'atätap amuyaraktha.","Wali kusisita, ukhamarak k'uchikipuninawa, ukhamat punkur liq'intaniraki.","contradiction
"
"Jupaw jutatayna, ukatx punk jist'ari, ukhamarak qhipax uñtir amuyta, ajanupax mayjanawa, ukhamat chuyma ust'atätap amuyaraktha.","Janis kuna juchanipkirist ukham uñtayapxitu, ukhamarus kuntix jan walt'ayapkayätx ukx yatipxayätwa.","neutral
"
"Jupaw jutatayna, ukatx punk jist'ari, ukhamarak qhipax uñtir amuyta, ajanupax mayjanawa, ukhamat chuyma ust'atätap amuyaraktha.","Kunawsatix punkunjam mantankäna, ukhax uñkatatax wali chuyma ust'atapuninawa.","entailment
"
Ukhamax janiw kuna wakiskir sarnaqäwis utjkituti.,Janiw kuna aljañ utas utjkituti.,"neutral
"
Ukhamax janiw kuna wakiskir sarnaqäwis utjkituti.,Mä aljañ utaw utjitu.,"neutral
"
Ukhamax janiw kuna wakiskir sarnaqäwis utjkituti.,Walja aljañ utanakaw utji.,"neutral
"
Jupax janiw kuns jupapachpat ni kunpun lurkiti.,Jupax walja yanappun katuqi.,"neutral
"
Jupax janiw kuns jupapachpat ni kunpun lurkiti.,Jupax manq'añtuqit ukhamarak isinaktuqit yanap katuqi.,"neutral
"
Jupax janiw kuns jupapachpat ni kunpun lurkiti.,Jupax jupapachpat taqikuns luri.,"contradiction
"
"Ukhamax ay tatitu, sasaw lup'iyäta, ukhamarus Ramunax ukankaskanawa.",Ramunax uta pampan mä sullu wawakaspas ukhamaw lip'iskäna.,"neutral
"
"Ukhamax ay tatitu, sasaw lup'iyäta, ukhamarus Ramunax ukankaskanawa.",Ramunax amukiw taripaskitäna.,"neutral
"
"Ukhamax ay tatitu, sasaw lup'iyäta, ukhamarus Ramunax ukankaskanawa.","Ramonax ukham lip'iskakinawa, nayax lakas ansatatataw qhipararaktha.","neutral
"
Qhanpachanx jupax wali jank'akipuniwa!,"Walja manq'pun manq'antatayna, ukhamarus janirakiw lik'intkataynati.","neutral
"
Qhanpachanx jupax wali jank'akipuniwa!,Jupax janiw sinti lik'ikanati.,"neutral
"
Qhanpachanx jupax wali jank'akipuniwa!,Jupax wali kusisitapuniwa.,"neutral
"
Janiw yatxtti inas Agustan qhiparaskchhi.,Jupax Augustan jan walt'awinak utjipans jakaskakitaynawa.,"neutral
"
Janiw yatxtti inas Agustan qhiparaskchhi.,Jupax Augustan jakaskakitaynawa.,"neutral
"
Janiw yatxtti inas Agustan qhiparaskchhi.,Jupax jank'akiw Augustat sarawayxatayna.,"contradiction
"
"Taqpach luratajanakaxa…janiw kawkirus sarasipki ukx yatiyapkituti, ni utjnuqäwit qamnuqir sarasin mistusasa.",Janiw kawkirus sarasipktan sasin jikst'irïkti.,"neutral
"
"Taqpach luratajanakaxa…janiw kawkirus sarasipki ukx yatiyapkituti, ni utjnuqäwit qamnuqir sarasin mistusasa.","Kawkhankasipkanasa, kawkirus sarasipkäna, ukx yatiyapxapunirituwa.","**contradiction**

**explanation:**

*   **premise (translated):** all the things i did... they didn't tell me where they were going, nor if they were leaving going from the house outside. (implying a lack of information about their whereabouts and destination)
*   **hypothesis (translated):** wherever they may be, wherever they may go, they will always tell me. (implying complete and constant information about their whereabouts and destination)

the premise explicitly states a lack of knowledge, while the hypothesis asserts consistent knowledge. therefore, they are contradictory.
"
"Taqpach luratajanakaxa…janiw kawkirus sarasipki ukx yatiyapkituti, ni utjnuqäwit qamnuqir sarasin mistusasa.",Janiw kawkirus sarasikpi ukx yatiyapxirikituti.,"entailment
"
Sapxanawa: Mä chiqawjan qhiparañamatakix payllasipkta.,Janiw kuns nanakatakix payllapkaniti.,"contradiction
"
Sapxanawa: Mä chiqawjan qhiparañamatakix payllasipkta.,Jupanakaw jakañ utajatak ukhamarak jilajanakan qamañapawjx payllasipki.,"neutral
"
Sapxanawa: Mä chiqawjan qhiparañamatakix payllasipkta.,Jupanakaw jakañ utatx payllasipki.,"neutral
"
"Ukhamaxa, qhipürux, jisa, Kennedy marka irpiriw, mm…, Cubar jist'antatayna, ukatxa, mmm..., ukat warkusanakax uka Cubar janir mantkipan mä rusu warkuruw katuntapxatayna, misilanak jikxatapxatayna.",Kennedy irpirix pallapallasanakarux uka misilanak thaqhanipxan sasina.,"entailment
"
"Ukhamaxa, qhipürux, jisa, Kennedy marka irpiriw, mm…, Cubar jist'antatayna, ukatxa, mmm..., ukat warkusanakax uka Cubar janir mantkipan mä rusu warkuruw katuntapxatayna, misilanak jikxatapxatayna.","Janiw mä warkurus jark'antapxataynati, jan walt'äwinakat jark'aqasiñataki.","contradiction
"
"Ukhamaxa, qhipürux, jisa, Kennedy marka irpiriw, mm…, Cubar jist'antatayna, ukatxa, mmm..., ukat warkusanakax uka Cubar janir mantkipan mä rusu warkuruw katuntapxatayna, misilanak jikxatapxatayna.",20 misilanak uka warkunx jikxatapxatayna.,"neutral
"
"Kunjamatsa, chachax mantiwa.",Uka jaqix taripañ utaruw manti.,"neutral
"
"Kunjamatsa, chachax mantiwa.",Uka jaqix utaruw manti.,"entailment
"
"Kunjamatsa, chachax mantiwa.",Uka jaqix maysaruw jaltayna.,"neutral
"
"Mmm…, achachilajanakax wali suma jaqinakapunipxataynawa, ukhamarak wali munasiñani, ukhamarak yaqhippachanakax tatajanakaw ukankasipkäna, ukhamïpanxa, wali suma qamaratapuninawa.",Achachilajanakan utapar sarañax wali jayapuniwa.,"neutral
"
"Mmm…, achachilajanakax wali suma jaqinakapunipxataynawa, ukhamarak wali munasiñani, ukhamarak yaqhippachanakax tatajanakaw ukankasipkäna, ukhamïpanxa, wali suma qamaratapuninawa.",Achachilajanakax purapat wali suma munasiñanipunianawa.,"entailment
"
"Mmm…, achachilajanakax wali suma jaqinakapunipxataynawa, ukhamarak wali munasiñani, ukhamarak yaqhippachanakax tatajanakaw ukankasipkäna, ukhamïpanxa, wali suma qamaratapuninawa.","Achachilajanakax wali qhurunakapuninawa, janipuniw utapar sarañax munaskitänati.","contradiction
"
Taqikun uñjañatakis janipuniw akch'as pachax utjkituti.,"Janitix qhipt'at puriyatakasapanaxa, jich tukuyatasapanawa.","neutral
"
Taqikun uñjañatakis janipuniw akch'as pachax utjkituti.,Taqpach pachaparuw uchanta.,"contradiction
"
Taqikun uñjañatakis janipuniw akch'as pachax utjkituti.,Taqpachx pachaparuw phuqhachta.,"contradiction
"
"Ukatxa, mä irnaqäwijax kunjamas tuyuqtañampix jichuntaña uka wali tukjir armanak tuqita uka yatichañaxanawa, ukax uka taqikun t'unjiri.",Uka atumik wumwax janiw jiyt'añanikiti.,"neutral
"
"Ukatxa, mä irnaqäwijax kunjamas tuyuqtañampix jichuntaña uka wali tukjir armanak tuqita uka yatichañaxanawa, ukax uka taqikun t'unjiri.",Uka atumik wumwa phallayirix jiyt'ataw phalli,"neutral
"
"Ukatxa, mä irnaqäwijax kunjamas tuyuqtañampix jichuntaña uka wali tukjir armanak tuqita uka yatichañaxanawa, ukax uka taqikun t'unjiri.","Mä juk'a ch'amatakikiw uka atumik wumwa phallayañaxa, aliq jiyt'añakiwa.","neutral
"
"Awichajax walja kunayman nayra pach sarnaqäwinakappun parlasiri, juk'ampis wawäkan kunjamanas wila masinakax ukapachata, ukhamarak kunjmänas ukapachanakaxa.",Nayax kusisyatw awichaxan nayara sarawip arjayirit ukjaxa.,"entailment
"
"Awichajax walja kunayman nayra pach sarnaqäwinakappun parlasiri, juk'ampis wawäkan kunjamanas wila masinakax ukapachata, ukhamarak kunjmänas ukapachanakaxa.",Awichajax janipuniw kuns wawäkan ukapachatx kun arusñ munirikïti.,"contradiction
"
"Awichajax walja kunayman nayra pach sarnaqäwinakappun parlasiri, juk'ampis wawäkan kunjamanas wila masinakax ukapachata, ukhamarak kunjmänas ukapachanakaxa.","Awichajax walja kunanakpun wila masinakapata, ukhamarak wawäkan ukapachat arxayawayitu.","entailment
"
"Alaxpachar sarañ isinakax awyunan phuqhatanakawa, uka isinakax yaqha uraqinakar sarapkis ukapchapanawa, kunamayaw nanakanx qaqanawa, wutasan ukhamanawa, junt'uptañapatakinawa.",Alaxpachar sarir isijanakax janiw astrunawtanakan pachapkanati.,"neutral
"
"Alaxpachar sarañ isinakax awyunan phuqhatanakawa, uka isinakax yaqha uraqinakar sarapkis ukapchapanawa, kunamayaw nanakanx qaqanawa, wutasan ukhamanawa, junt'uptañapatakinawa.","Alaxpachar sarañ isijanakax astrunawtan kikipanakakinawa, junt'uptayirikis ukakiw mayjäna, nanakankirix qullqinakawa.","neutral
"
"Alaxpachar sarañ isinakax awyunan phuqhatanakawa, uka isinakax yaqha uraqinakar sarapkis ukapchapanawa, kunamayaw nanakanx qaqanawa, wutasan ukhamanawa, junt'uptañapatakinawa.","Uka isinakx kawknïr sa,mis utjakiwa.","neutral
"
"Ukhamanawa, achachilajax janiw kuna suma jaqikanasa.",Achachilajax wali jan amuyun jaqinawa.,"neutral
"
"Ukhamanawa, achachilajax janiw kuna suma jaqikanasa.",Achachilajax wali jisk'achir phiskasir jaqïnawa.,"neutral
"
"Ukhamanawa, achachilajax janiw kuna suma jaqikanasa.",Achachilajax wali suma llamp'un jaqïnakaxa,"contradiction
"
"U2 30 ja ukasti 40 awyunanakawa, ukhamarus chinu, inklis awyun apnaqirinakarux yatichapxatäta, aka uraqapachan mayacht'atanakamp alkattatanakampi.",Janiw khitimpis yatiqaniwayapkti.,"contradiction
"
"U2 30 ja ukasti 40 awyunanakawa, ukhamarus chinu, inklis awyun apnaqirinakarux yatichapxatäta, aka uraqapachan mayacht'atanakamp alkattatanakampi.",Inklis jaqinakampix 5 simanaw yatsuniwayapxta.,"neutral
"
"U2 30 ja ukasti 40 awyunanakawa, ukhamarus chinu, inklis awyun apnaqirinakarux yatichapxatäta, aka uraqapachan mayacht'atanakamp alkattatanakampi.",Walja yaqha pallapallanakampiw yatsuniwayapxta.,"neutral
"
"Ukham siwa, thaqham siwa, akan thaqham siwa, aka imprisan thaqhama.",Jupax janiw parlxaykituti.,"neutral
"
"Ukham siwa, thaqham siwa, akan thaqham siwa, aka imprisan thaqhama.",Kuns thaqchixay situwa.,"neutral
"
"Ukham siwa, thaqham siwa, akan thaqham siwa, aka imprisan thaqhama.",Jupax qullqi imañxat thaqhä situwa.,"neutral
"
Jupax alayarux makhatapxt situwa.,Mä qhawqha kut thakhin sayt'ataw situwa.,"neutral
"
Jupax alayarux makhatapxt situwa.,Aynacharuw saraqapxt situwa.,"contradiction
"
Jupax alayarux makhatapxt situwa.,Alayarur makhatapx situwa.,"entailment
"
"Um, janiwa, chiqapañatakixa, janipuniw kawknïr pankanaktix ullarañaxakan ukanakx ullarkti.",Janiw mä panks 100 janjanx ullarkti.,"let's break down the aymara to understand the relationship between the premise and the hypothesis.

*   **premise: um, janiwa, chiqapañatakixa, janipuniw kawknïr pankanaktix ullarañaxakan ukanakx ullarkti.**
    *   ""um"" - filler word (like ""um"" in english)
    *   ""janiwa"" - no
    *   ""chiqapañatakixa"" - to be honest / truthfully
    *   ""janipuniw"" - never (emphatic negative)
    *   ""kawknïr pankanaktix ullarañaxakan ukanakx"" - any of the books that one is supposed to read
    *   ""ullarkti"" - i read

    *   **full meaning:** ""um, no, to be honest, i have *never* read any of the books that one is supposed to read."" or, more simply, ""honestly, i've never read any required books.""

*   **hypothesis: janiw mä panks 100 janjanx ullarkti.**
    *   ""janiw"" - no / not
    *   ""mä panks 100 janjanx"" -  more than 100 pages.
    *   ""ullarkti"" - i read

    *   **full meaning:** ""i have not read anything over 100 pages.""

the premise states the speaker has *never* read *any required books*. this doesn't necessarily mean those books are over 100 pages. some required reading could be short stories or pamphlets under 100 pages.

therefore, the premise is **neutral** towards the hypothesis.
"
"Um, janiwa, chiqapañatakixa, janipuniw kawknïr pankanaktix ullarañaxakan ukanakx ullarkti.",Janiw walja pankanak ullarkti.,"entailment
"
"Um, janiwa, chiqapañatakixa, janipuniw kawknïr pankanaktix ullarañaxakan ukanakx ullarkti.",Sapüruw pankanakx ullarta.,"contradiction
"
"Saraskaktwa, ukhamarus q'ip aptasiwayxtha, ukhamat kawkirutix sarañajakan uksar sarxtha.","Q'ipix jaytasinxtwa, ukat janis nayan jan walt'awijakasp ukham amuytha.","neutral
"
"Saraskaktwa, ukhamarus q'ip aptasiwayxtha, ukhamat kawkirutix sarañajakan uksar sarxtha.",Q'ipx jakki uka utaruw apxtha.,"neutral
"
"Saraskaktwa, ukhamarus q'ip aptasiwayxtha, ukhamat kawkirutix sarañajakan uksar sarxtha.",Q'ipx kawkhankañapakantix ukarux apxtha.,"entailment
"
Wali kusapuninaw uka sawkampixa.,Kankañapax kunjamakäntix ukapachpaw tukuski.,"neutral
"
Wali kusapuninaw uka sawkampixa.,Llakitatx kusisiñaruw kutikipti.,"entailment
"
Wali kusapuninaw uka sawkampixa.,Kankañapax walpun mayjt'i.,"neutral
"
