premise,hypothesis,gpt_reply
"Ikaxbi jatora kaxkekana ika iki tsoaborin campokonia mekenbo itan tsoaborin xobonkonia bakebo ixon onantimatax, neskara keskara ika iki...",Jatibira jen ikanke jatibi noa camponko tekanti.,"neutral
"
"Ikaxbi jatora kaxkekana ika iki tsoaborin campokonia mekenbo itan tsoaborin xobonkonia bakebo ixon onantimatax, neskara keskara ika iki...",Jatora ikastimakana ike acuerdo iki tsoaborin campokonia mekenbo itan tsoaborin xobonkonia ixon.,"neutral
"
"Ikaxbi jatora kaxkekana ika iki tsoaborin campokonia mekenbo itan tsoaborin xobonkonia bakebo ixon onantimatax, neskara keskara ika iki...",Ikastimakanara ike acuerdo iki tsobeki teeti iki ixon waxmen campokon itan tsonkin tapo chocatiki ixon.,"neutral
"
"Tercera SS kira rama netera noa yoyo akai, ja U2 Quick itan ja Blackbird.",Janra desidenke moa yoyo iyamai.,"neutral
"
"Tercera SS kira rama netera noa yoyo akai, ja U2 Quick itan ja Blackbird.",Jara yoyo ikai kimisha submarinobo keskaki.,"neutral
"
"Tercera SS kira rama netera noa yoyo akai, ja U2 Quick itan ja Blackbird.",Jara yoyo ikai kimisha keska jaweki.,"neutral
"
"Eara yoikasai jatora jaya ikatiai, neskara keska, pichika bake. Westiora bawata iki.",Jatibi jan bakebora jirikana iki.,"neutral
"
"Eara yoikasai jatora jaya ikatiai, neskara keska, pichika bake. Westiora bawata iki.",Westiora bakera mawata iki pichika batiayax.,"neutral
"
"Eara yoikasai jatora jaya ikatiai, neskara keska, pichika bake. Westiora bawata iki.",Ja bake mawatara pikota ike problemabo saludyain.,"neutral
"
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.",Nato U2ninra kikin icha película bike.,"entailment
"
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.",Nato U2ninra westiora tonelada de película onpax namamea bike.,"neutral
"
"Itan, jaskara riki, Androv Gromikov ninra jawebi respodenyamai, ikaxbi jatibi nato U2nin aka peliculanin informaciónyara noa ike.","Noara material de archivoma ike, jakopira non adivinanreske.","neutral
"
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.","Porchenko mapewe akara, beronko beonya ike.","neutral
"
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.",Janra beon kikin ishtonbires soake Joe porchenkonia pota pekao.,"neutral
"
"Beon ronki beronkoniax pikotai irake, itan japekao ronki yoike Joe porche kaman ka.",Kikin rarora ike Joe oinax jakopira wini peokoke.,"neutral
"
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiaciónra contienemeti atipanke menoti itainko.,"neutral
"
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiciónra filtrametiki westiora componente pricipalainoax avión menota pekao.,"entailment
"
"Neskara nato aeronave menoti ikenbira, ¿jawe kopiki menotiki itan charatiki si nato iki westiora componente de plomoya jaskatax nato radiación filtrameti kopi?",Nato radiaciónra filtrameyamatiki menoti itainko.,"neutral
"
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Koshira moa nato Fuerza Aérea de los Estados Unidos ainoax pikota iki.,"neutral
"
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Koshira ramachabi pikoibata iki jaweti semana riki.,"neutral
"
"Ja riki sargento koshi axeamis Clem Francis, jubilado nato fuerzas aéreas estadounidenses ainoa.",Ja Fuerza Aérea de los Estados Unidosnin koshinra ramabi jawen carrera peoke nato semanabi.,"entailment
"
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Semana tibira nokotai avión westiora winobires.,"entailment
"
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Nato tráfico de avionbo kaitara kikin jakoma iki.,"neutral
"
"Jakon, neskara kaman nokota iki jake rabe iamax kimisha aeronavebo nokokanaibo westiora semananinbicho itan onanyama jawenoki noyai ixon.",Jawetianbira westiora aviónbi nokoyamai.,"entailment
"
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Kimisha oxera manakanai nato entrenamiento traje de presión saweti onanti senen anoxon.,"neutral
"
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Nato entrenamiento traje de presión saweti onanti senen atira tiempoya iti jake.,"neutral
"
Jatonra moa entrenamiento bikana ibake trajes presurizadosain itan ea kikini basike nato traje presurizado sawei.,Nonra mia entrenana iti atipanke nato traje de presión jatibi saweti onantien nato nete senenaitian.,"neutral
"
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Ja bombara pilotonin desactivana ike.,"neutral
"
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Ja bombara tooiti atinpayama ike.,"neutral
"
"Eara yoikasai bombaya jitira onsabo yama ike too iyamai kopi, kikini taponko paketaxbi.",Kikin onsara ike nato bomba tooinaketian.,"neutral
"
Jaweskaki itiki kikin en akasai jisaribi aka.,Enra onanyamake yaweskaki min nato oinai ixon.,"neutral
"
Jaweskaki itiki kikin en akasai jisaribi aka.,"Jaskarara ikayai, eara akasi iitai.","neutral
"
Jaweskaki itiki kikin en akasai jisaribi aka.,Wetsa semana nokon proyecto senen akasi riki ea.,"neutral
"
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora granjeroinoax jabakanai nete tibi.,"entailment
"
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora jaweti iki jabakanai.,"neutral
"
"Ikaxbi jaskara ikenbi, ja yoinabora jatibitian manotiki,en especial nato cabrabo.",Nato cabrabora jawe winoyamai itan moa bikana ike.,"neutral
"
"Noa jikiketianra, nato puertabo xepo ike.",Jatibi puertabora kepen ike.,"neutral
"
"Noa jikiketianra, nato puertabo xepo ike.",Noara llaveboya ibake.,"neutral
"
"Noa jikiketianra, nato puertabo xepo ike.",Noara jikike puertabo kepo ikenbi.,"neutral
"
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,Enra onana iki nato totalboresra ea kenai iki nato en resuelventi kopi.,"neutral
"
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,"Enra onanyamake jawe atirin ixon nato totalesboan bicho. Por favor, ea yoiwe jaskaxonshaman en jakoma jaweki winotabo en jakon ati kopi.","neutral
"
Jaskara ixonra nato jatibi totalres bixon tanati itan neska akin resuelventi iki.,Enra calculanai nato totalboki basamexon.,"neutral
"
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.",Kikin emociondora ike itan kikin raro jakopira nato puerta del marco timake.,"neutral
"
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.","No culpable sientememakasira ike, ikaxbi non onana ike non problemabo ima.","neutral
"
"Jara joke, puertara kepenke itan en shinanai pekao en oinxon jawen bemana jaskakiranai, itan en oina ika iki decepcionado.",Ponte jawen bemanain jaweskakinki oinaixonra en onanke kikin decepcionado puertanko jikikiranaitian.,"neutral
"
"Jaskara kopira, ea westiora historia shamama iki.",Eara westiora jainshama marokin bitioma iki.,"neutral
"
"Jaskara kopira, ea westiora historia shamama iki.",Eara westiora xobo jain en marokin bitiya iki.,"neutral
"
"Jaskara kopira, ea westiora historia shamama iki.",Jarake kikin maroti xobobo icha.,"neutral
"
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Jara kikin akin akinkanai.,"neutral
"
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Ja jawen piti itan chopabonin akinkanai.,"neutral
"
Itan neskara ika iki ja jawetianbi janbixbi jaweki ati maxkayama.,Jara independiente iki.,"neutral
"
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonara naman taponko ika iki acurrucada bake poko meran ika keska.,"neutral
"
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonaninra eki neteshoko jakoma shinani iitai.,"neutral
"
"Enra shinanpachoai, nokon Rios, itan Ramonara jain ike.",Ramonara erguidares ika ea jain kexa kepenya ikentian.,"neutral
"
¡Itan kikin ligera riki !,"Kikin ichara jawekiake, ikaxbira xoayamake.","neutral
"
¡Itan kikin ligera riki !,Jara bebon iweirama ike.,"neutral
"
¡Itan kikin ligera riki !,Jara kikin raro ike.,"neutral
"
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Jara Augustanko jai baneresa iki ataquebo ikana pakaobi.,"neutral
"
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Jara Augustanko jaresai.,"neutral
"
Enra onanyamake jaskara winota pekaoki Augustanko baeta ixon.,Kikin ishtonra Augustainoax wetsanko kake.,"neutral
"
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Enra jato yokayosma iki jawenoki bokanai ixon.,"neutral
"
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Jatibitianra noa onamankanai jawenoki ikanai itan jaweranoki bokanai ixon.,"entailment
"
"Jatibi non akabo... jawetianbira noa yoiyamakana iki jawenoki bokanai ixon,ponte nato basekoniax pikonkibi wetsankobo jain jawete nete baneti kakinbi.",Noara jawetianbi jain kai akin yoiyosma iki.,"neutral
"
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Jawebira noa kopi kopiayamakani.,"neutral
"
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Jatora kopi aki iki nato nokona itan nokon wetsabo xobo kopi.,"neutral
"
Neskara yoikanke: Westiora jain mia nokoti kopiaki riki noa.,Kopiaki riki ja xobo kopi.,"neutral
"
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",Kennedyninra non tropabo misilbo benati yoike.,"neutral
"
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",Westiora barcobira chiteyamakanke mesko conflictobo kenyamakin.,"neutral
"
"Jakon, ja nete pekao, jaskara iki, ja presidente Kennedy, mm..., Cuba bloqueana iki itan, mm..., non buqueboan westiora barco ruso yatankana iki Cuba winobaini kai itan merakana iki misilbo.",20 misilbora barconko merakanke.,"entailment
"
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira sala del tribunalyain jikia iki.,"neutral
"
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira habitaciónyain jikike.,"entailment
"
"Wetsa jawekibires winotaitianra, ja joni jikiai.",Ja jonira ishotoke wetsaori bires.,"neutral
"
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Eara kikini basike nokon yosiboan xobo kaman conduceni.,"neutral
"
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Nokon yosibora ikana iki westiora pareja kikin cariñosa.,"entailment
"
"Mmm..., nokon yosibora jatibitian jonibo kikin, kikin cariñosaboika iki itan wetsatianra nokon papaboribi ikana iki itan sencillamentera kikin jakon ono naman noa winota iki.",Nokon yosibora jatibitian kikin maniáticobo ika iki itan jawetianbira jaton xobonko kakasma ikatiai.,"neutral
"
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Enra yantancha niakin keyoti atipanke.,"neutral
"
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Jatibira en niake a tiempo.,"neutral
"
Eara tiempoma ike jatibi jawekibo wetsa jawekibiresbo tratanti.,Eara tiempoma baneke jatibi niamabi.,"neutral
"
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Nato bomba atómicara gatilloma iki.,"entailment
"
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Ja detonadorninra detonamai ja bomba jaibakea potaitian.,"neutral
"
"Itan, westiora ebe teetaira ja momentobi ka iki jonibo jato axeai jaskaxon paracídabo westiora toati de armas nuclearesyain akanti kopi, ja nato bomba atómicaninbi detonanai.",Shokores koshiatira mia maxkake nato bomba atómicanin gatillo tsekati kopi.,"neutral
"
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Jatibitianra en disfrutankatitai neskara winota jawekibo ea nokon yoxaman yoyai ninkati.,"neutral
"
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Nokon yoxanra jatibitian baketian winotaboki yoyoikashama iki.,"neutral
"
"Nokon yoxamanra wetsatian ea yoikatitai mesko ja baketian winota jawekibo itan, neskarabokishaman, janra ea yoikatitai jawen rareboki itan ribi jaweskashamanki ja épokabo jakatikanai ixon.",Nokon yoxamanra ea yoiya iki mesko jawen rarebo winotabo ja bake ikentian.,"entailment
"
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.",Non trajebora kikin astronautaboana jisamabobi iki.,"entailment
"
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.","Non trajebora astronautaboana jisaribi iki, ikaxbi jaresriki nato xana reflejanai, jatian nonara peneshaman ikatiai.","entailment
"
"Noara trajebo de presión completoya iki nato aviónyain, astronautaboan saweai keska, ikaxbi jaresriki nona kikin jatiobi peneshamanres, peneshamanres, botayashaman, xana reflejametai kopi, jaskara riki.",Enra merati atipanke nato trajebo mesko color mia kenai keska.,"neutral
"
"Itan jaskara ike, nokon yosira jakon jonima ike.",Nokon yosira westiora idiota ika iki.,"neutral
"
"Itan jaskara ike, nokon yosira jakon jonima ike.",Nokon yosira ikatiai kikin racista itan jakoma.,"neutral
"
"Itan jaskara ike, nokon yosira jakon jonima ike.",¡Nokon yosira ikatiai kikin agradable joni min westiora akinres merati!,"neutral
"
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",Noara jawetianbi tsobebi formación biyosma iki.,"neutral
"
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",5 semanabo kamanra non entrenana iki británicobobetan.,"neutral
"
"30 iamax 40 U2 aviónbo riki, itan non peowa ika iki entrenankin piloto chinobo, piloto británicobo jatobatan, justo jatibi non netenkoshaman ja non aliadobo inontian.",Icha mesko soldadobobetanra non entrenana iki.,"neutral
"
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Janra ea yoyo ayamake.,"neutral
"
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Eara westiora jweki benati yoike.,"neutral
"
"Jaskara kopira, yoiyai jakon benawe, benawe nato ono itan ono empresain.",Janra ea yoike jawen información financiera bexonti.,"neutral
"
Janra yoike nortenko mapekana.,Yoirake jaweti iki tsasikana ja baiyain.,"neutral
"
Janra yoike nortenko mapekana.,Yoirake suryain pakekana.,"neutral
"
Janra yoike nortenko mapekana.,Yoirake nortekiri bokana.,"neutral
"
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Enra yoyo ayosma iki jawebi libro 100 pei winoaya ikabo.,"neutral
"
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Icha librobora en yoyo akama iki.,"neutral
"
"Hum, ikama, en ponte yoikasai, enra westiora librobi en yoyo ati ikabo yoyoayosma iki.",Librobora nete tibi yoyo akai.,"neutral
"
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,En ja pisha jenea iki itan jara nokon problema iki ixon en shinana iki.,"neutral
"
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,Ja pisha jan departamentonko en boa iki.,"neutral
"
Kareske itan equipaje bike itan ea ka iki ja kati yoikanaika direcciónyen.,En ja pisha boa iki jan ibo iba.,"neutral
"
Jara ike cambio de humor ikon atimabires.,Jawen estado de ánimora kikin consitente iitai.,"neutral
"
Jara ike cambio de humor ikon atimabires.,Raro iwanaxbira oniske.,"neutral
"
Jara ike cambio de humor ikon atimabires.,Ja estado de ánimora kikini cambiametai.,"neutral
"
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara katoyamakanke ja axeti xoboko kati.,"entailment
"
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara katokanke ja axeti xoboko kati.,"entailment
"
"Eara...eara 15 joninkoniaixon katokanke ja axeti xobonko kati, itan ea kayamai, eara kayamai.",Eara ike ja candidato kikin ikon ati.,"neutral
"
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Jatiribi joniboanra nato tanátibo desapruebankanai itan jawetianbi nato U2 noyamabi atipanyamakanai.,"neutral
"
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Kikin icha entremamientobora winokanti jake nato U2 noyamabi.,"neutral
"
"Meskokeska cámaras de altitudra winoti akanke, eh, paseosbo nato U2 noyai peokotamabi ribi iamax trajes de presiónya noyamabi ribi.",Nato U2 ra mia noyamakanai reken neteres.,"neutral
"
Eara ja jawekiribi oini iki.,Enra cubrinai jatibi nato bena material.,"neutral
"
Eara ja jawekiribi oini iki.,Enra cubrinai ja wetsa revistaboan akai jawekibo ribi.,"neutral
"
Eara ja jawekiribi oini iki.,Eara jaton yoyai jaweki ribi yoi iki.,"neutral
"
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidades militaresbo ronki TX nin emajadorabo iti atipanyamake.,"neutral
"
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidad militar ronki ike Texasnin Embajadorabo janekana nato Congreso de los Estados Unidos ainxon.,"neutral
"
"Natora primera vez ike, nato 75 baritian winota ika iki, nato legislatura de Texasnin pota ika iki westiora unidad militar Texasnin Embajadorbo ikenbi, jaska ikax, embajadorbo Texasna keni ika iki.",Nato unidad militar riki janekana Embajadores TX.,"entailment
"
Itiki jawe en ati atipana.,Enra jawe ati atipanke.,"neutral
"
Itiki jawe en ati atipana.,Enra onana ike jaweshaman en atipanyamai.,"neutral
"
Itiki jawe en ati atipana.,En shinana riki en atipana ika jawebires salvanti kopi.,"neutral
"
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Janra jawen wetsa mesko jakon shinanbo yoikatitai.,"neutral
"
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Kikin onantibires jenea iki yoikin jawen wetsa jawe jakon ati onama.,"neutral
"
"Jara jawen kenma ikatiai, itan jaweti akin akatiai jawen poi yoikin nete tibi, janra yoika titai, jakomakin aki riki mia.",Jara jawen wetsabetan kikin crítica ika iki.,"neutral
"
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,Jawen telefonora prestanxon yatana iki kenti kopi.,"neutral
"
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,Enra kenake ja número jawen xobon nokoxon.,"neutral
"
Jaskataxra ea jawen xobon katanke itan japekaora ja número jain nokoxon en kenati ibata kenai bake.,"En suponenkewetin kenai, ikaxbi ayamakewetin.","neutral
"
"Jakon riki, jainra nato yamekiri nokoke itan, eh, eara jaskati shinabenoke... Westiora yoka keskara en ake, iamax jara jikike, iamax enra onanyamake.","Ramara ea kama iki, jakopira en oinama iki.","neutral
"
