premise,hypothesis,gpt_reply
"Upéva upe mba'e tuichavéva ndoroipotáiva oñehundi. Ndaipóri káso la oñemondóvo upe bomba de hidrógeno 30 guive, peteî C124.","Mba'evete oréve, noroñongatúi mba'evete.","neutral
"
"Upéva upe mba'e tuichavéva ndoroipotáiva oñehundi. Ndaipóri káso la oñemondóvo upe bomba de hidrógeno 30 guive, peteî C124.",Peteî mba'énte ore ndoroipotái oñehundi.,"entailment
"
"Upéva upe mba'e tuichavéva ndoroipotáiva oñehundi. Ndaipóri káso la oñemondóvo upe bomba de hidrógeno 30 guive, peteî C124.",Ndoroipotái oñehundi upe bomba-H hasyeterei upéva jereko.,"entailment
"
Upéicha rupi nahesakâi chéve mba'érepa.,Aikuaa porâiterei mba'érepa.,"contradiction
"
Upéicha rupi nahesakâi chéve mba'érepa.,Ndaikuaái mba'érepa ha'e ombohasa umi mbo'ehao.,"neutral
"
Upéicha rupi nahesakâi chéve mba'érepa.,Ndaikuaái mba'érepa oiko umíva,"entailment
"
"Kóva Fannie. Okakuaa Ag--Agustape, GA, oñe'êta imitâramoguare rehe.",Fannie Flono omohendajey hembiapokuéra ha ndaikatumo'âi omombe'u ñandéve mba'eve ko árape.,"neutral
"
"Kóva Fannie. Okakuaa Ag--Agustape, GA, oñe'êta imitâramoguare rehe.","Fannie Flono oî ápe ha oñe'êta ñandéve imitâramoguare ohasáva okakuaakuévo Augusta, GA-pe.","entailment
"
"Kóva Fannie. Okakuaa Ag--Agustape, GA, oñe'êta imitâramoguare rehe.",Fannie Flono oñe'ê ñandéve jepe hembiapo heta.,"neutral
"
Ha oitykuri 5 destacamento U2gua,Añe'êkuri U2gua ndive,"neutral
"
Ha oitykuri 5 destacamento U2gua,Nañorairôi U2 ndive mba'évéicharamo,"neutral
"
Ha oitykuri 5 destacamento U2gua,Amba'apo destacamento ndive U2-pe ĝuarâ 40 ro'y pukukue ko'êko'êre.,"neutral
"
Cha añoite sapy'apy'a omomba'apóva umi reguladores ojeporúva oñetantea haĝua cámara yvategua michîhápe.,Ndahechaporâi cheañoha umi reguladores oñetante haĝua.,"neutral
"
Cha añoite sapy'apy'a omomba'apóva umi reguladores ojeporúva oñetantea haĝua cámara yvategua michîhápe.,Oñetanteákuri umi cámara yvategua michîhápe.,"entailment
"
Cha añoite sapy'apy'a omomba'apóva umi reguladores ojeporúva oñetantea haĝua cámara yvategua michîhápe.,Oî ñande apytepegua ñamyakâva umi reguladores oñetantea haĝua.,"neutral
"
"Chéniko, sargento, tendota, mbo'ehára, namba'apovéimava, he'iháicha Rick",Amba'apóta gueteri upe árape.,"neutral
"
"Chéniko, sargento, tendota, mbo'ehára, namba'apovéimava, he'iháicha Rick",Asêva'ekue 2002-pe,"neutral
"
"Chéniko, sargento, tendota, mbo'ehára, namba'apovéimava, he'iháicha Rick",Rick he'i ndéve osêmahague.,"neutral
"
"Oîniko upe viru ñemongu'erâ ha upe Cutty, upéva upe oñemúva réra.",Upe oñemúva hérava Cutty ogana 10.000 $ peteî jasýpe.,"neutral
"
"Oîniko upe viru ñemongu'erâ ha upe Cutty, upéva upe oñemúva réra.",Oî peteî oñemúva hérava Cutty.,"entailment
"
"Oîniko upe viru ñemongu'erâ ha upe Cutty, upéva upe oñemúva réra.",Ndajarekói oñemúva hérava Cutty.,"contradiction
"
Pe kuñataî ikatúva chepytyvô oî amo táva mboypýri.,Pe kuñataî chepytyvôkuaáva oiko mombyry.,"entailment
"
Pe kuñataî ikatúva chepytyvô oî amo táva mboypýri.,Upe mitâkuña chepytyvôtava oî águi 5km hápe.,"neutral
"
Pe kuñataî ikatúva chepytyvô oî amo táva mboypýri.,Ndaipóri avave ikatúva chepytyvô.,"contradiction
"
"Ha'ekuéra oñemboja'o umi mávapa omba'apótava okaháre ha mávapa umi mitâ opytáva ogapýpe, ha'ete ku…",Opavavéva oñemoî peteî ñe'ême opavavéva omba'apotaha okaháre.,"neutral
"
"Ha'ekuéra oñemboja'o umi mávapa omba'apótava okaháre ha mávapa umi mitâ opytáva ogapýpe, ha'ete ku…",Ndaikatúi oñemoî peteî ñe'ême he'i haĝua mávapa omba'apóta okaháre ha mávapa ogapýpe.,"contradiction
"
"Ha'ekuéra oñemboja'o umi mávapa omba'apótava okaháre ha mávapa umi mitâ opytáva ogapýpe, ha'ete ku…",Ndaikatúi oñemoî peteî ñe'ême he'i haĝua mávapa omba'apóta mandyjutýpe ha mávapa umi omopotîva'erâ yvy atâ.,"neutral
"
"Ko árape oñe'êta ñandéve upe Tercera SS, U2 Quick ha Blackbird rehe.",Ha'e he'i noñe'êmo'âvéimaha.,"contradiction
"
"Ko árape oñe'êta ñandéve upe Tercera SS, U2 Quick ha Blackbird rehe.",Ha'e oñe'ê mbohapy submarino rehe.,"neutral
"
"Ko árape oñe'êta ñandéve upe Tercera SS, U2 Quick ha Blackbird rehe.",Ha'e oñe'ê mbohapy mba'e rehe.,"entailment
"
Ha'ese che ha'ekuéra orekoha amo 5 ñemoñare rupinte. Peteîva omanova'ekue.,Iñemoñarekuéra oikovepa.,"contradiction
"
Ha'ese che ha'ekuéra orekoha amo 5 ñemoñare rupinte. Peteîva omanova'ekue.,Peteîva umi 5 apytépe omano.,"entailment
"
Ha'ese che ha'ekuéra orekoha amo 5 ñemoñare rupinte. Peteîva omanova'ekue.,Upe mitâ omanova'ekue onasemavoi hasykatu.,"neutral
"
"Ha Androw Gromikov nombohovái mba'eve, katu rorekopa marandu umi ta'ângamýi ojapóva U2.",U2 ojagarra heta ta'ângamýi.,"entailment
"
"Ha Androw Gromikov nombohovái mba'eve, katu rorekopa marandu umi ta'ângamýi ojapóva U2.",U2 ojagarra hetaiterei ta'ângamýi yguýpe.,"neutral
"
"Ha Androw Gromikov nombohovái mba'eve, katu rorekopa marandu umi ta'ângamýi ojapóva U2.","Ndajarekói mba'eve iñongatupy, upéicha rupi rotanteareinte.","neutral
"
He'i hesayhague ha upéi he'i Joe ohohague ogaguy peve.,"He'iramoguare chupe ojupi haĝua ogaguýpe, hesay.","neutral
"
He'i hesayhague ha upéi he'i Joe ohohague ogaguy peve.,Ha'e omokâ pya'e hesay omosê rire Joe-pe ogaguýgui.,"neutral
"
He'i hesayhague ha upéi he'i Joe ohohague ogaguy peve.,Ovy'aitereígui ohechávo Joe-pe oñepyrû hasê.,"neutral
"
"Je`´eramo upe aeronave hendy, mba'ére okáita ha hykúta orekóramo hesegua de plomo oipyteva'erâkuri upe tata akukue?",Upe tata aku ikatu ojejoko avei okái jave.,"neutral
"
"Je`´eramo upe aeronave hendy, mba'ére okáita ha hykúta orekóramo hesegua de plomo oipyteva'erâkuri upe tata akukue?",Upe aviô oreko voi hesegua okái rire oipyteva'erâ upe tata rendy.,"neutral
"
"Je`´eramo upe aeronave hendy, mba'ére okáita ha hykúta orekóramo hesegua de plomo oipyteva'erâkuri upe tata akukue?",Okái aja ndaipóri oipyteva'erâ upe tata rendy.,"entailment
"
"kóva upe sargento, mburuvicha, mbo'ehára Clem Francis, nomba'apovéimava Estados Unidos Fuerzas Armadas-pe.",Mburuvicha nomba'apovéima Estados Unidos Fuerzas Armadas-pe.,"entailment
"
"kóva upe sargento, mburuvicha, mbo'ehára Clem Francis, nomba'apovéimava Estados Unidos Fuerzas Armadas-pe.",Ramoite mburuvicha nomba'apoveihague.,"entailment
"
"kóva upe sargento, mburuvicha, mbo'ehára Clem Francis, nomba'apovéimava Estados Unidos Fuerzas Armadas-pe.",Upe Estados Unidos Fuerzas Armadas mburuvicha oñepyrûramoite hembiapo ko arakopôindýpe.,"neutral
"
"Néi, ñaĝuahêniko ko'âvape, peteî arapokôindýpe oîha mokôi térâ mbohapy aviô ha ndoikuaái moôpa ovevéta.",Pe arapokôime oĝuahê hetave aviô peteîgui.,"entailment
"
"Néi, ñaĝuahêniko ko'âvape, peteî arapokôindýpe oîha mokôi térâ mbohapy aviô ha ndoikuaái moôpa ovevéta.",Hetave aviô oîramo upéva apañuâima.,"neutral
"
"Néi, ñaĝuahêniko ko'âvape, peteî arapokôindýpe oîha mokôi térâ mbohapy aviô ha ndoikuaái moôpa ovevéta.",Araka'eve noĝuahêi ni peteî aviô.,"contradiction
"
Ha'ekuéra oñembokatupyrýma oiporu haĝua umi ao pyrusu tatápe ĝuarâ ha chéve hasýkuri añepyrû haĝua aiporu upe ao pyryguasu tatápe ĝuarâ.,Mbohapy jasy ipuku upe ñembokatupyry reiporukuaa haĝua upe ao de presión.,"neutral
"
Ha'ekuéra oñembokatupyrýma oiporu haĝua umi ao pyrusu tatápe ĝuarâ ha chéve hasýkuri añepyrû haĝua aiporu upe ao pyryguasu tatápe ĝuarâ.,Upe ñembokatupyry reiporukuaa haĝua upe ao de presión ipukumihína.,"neutral
"
Ha'ekuéra oñembokatupyrýma oiporu haĝua umi ao pyrusu tatápe ĝuarâ ha chéve hasýkuri añepyrû haĝua aiporu upe ao pyryguasu tatápe ĝuarâ.,Ikatúkuri rombokatupyry reiporukuaa haĝua upe ao de presión ka'arueterâ.,"neutral
"
"Ha'ese ndaipóri peligro ojeike haĝua upe bomba rehe ndokapumo'âi rupi, jepe hatâ opoko yvy.",Upe pilóto oñemboguéma bomba.,"neutral
"
"Ha'ese ndaipóri peligro ojeike haĝua upe bomba rehe ndokapumo'âi rupi, jepe hatâ opoko yvy.",Upe bomba ndaikatúi okapu mba'evéicharamo.,"entailment
"
"Ha'ese ndaipóri peligro ojeike haĝua upe bomba rehe ndokapumo'âi rupi, jepe hatâ opoko yvy.",Ikatuete okapu upe bomba.,"contradiction
"
Ha mba'eteko ojoguaitereíramo ajaposévape.,Ndaikuaaporâi mba'épa ndéve kóva.,"neutral
"
Ha mba'eteko ojoguaitereíramo ajaposévape.,Ahe'â'anía ajapo.,"neutral
"
Ha mba'eteko ojoguaitereíramo ajaposévape.,Añeha'â amohu'â haĝua che rembiapo ambue arapokôindýpe.,"neutral
"
"Upéicharamo jepe, umi mymba okañymbáta upégui, umi kavara ko'ýte.",Umi kavara okañy upe korágui.,"entailment
"
"Upéicharamo jepe, umi mymba okañymbáta upégui, umi kavara ko'ýte.",Py'ÿi okañy umi kavara.,"entailment
"
"Upéicharamo jepe, umi mymba okañymbáta upégui, umi kavara ko'ýte.",Umi kavara oñeñongatu porâ,"contradiction
"
Roikeramo gaure upe okê oñemboty.,Okê oîhaguéicha ojepe'â.,"neutral
"
Roikeramo gaure upe okê oñemboty.,Ore roreko illavekuéra.,"neutral
"
Roikeramo gaure upe okê oñemboty.,Roike jepe umi okê oñemboty.,"neutral
"
"Ojagarranteva'erâ umi total, otantea oî porâpa ha ojapóma.",Aikuaa porâiterei upe aikotevêva niko umi total ha ajapótama kóva.,"entailment
"
"Ojagarranteva'erâ umi total, otantea oî porâpa ha ojapóma.",Ndaikuaáietevoi mba'épa ajapova'erâ umi total reheve. Ikatúpa embohesa'ive chéve amyatyrô haĝua ko apañuâi,"neutral
"
"Ojagarranteva'erâ umi total, otantea oî porâpa ha ojapóma.",Ajapóta aiporúvo umi total.,"neutral
"
"Ha'e ou, oipe'a okê ha chemandu'a amaña che rapykuévo ha ahecha hova, ahechakuaa ndaha'éihague upe oha'arôva.",Ovy'aitereígui opo ha haimete oñeakânupâ okê renda rehe.,"neutral
"
"Ha'e ou, oipe'a okê ha chemandu'a amaña che rapykuévo ha ahecha hova, ahechakuaa ndaha'éihague upe oha'arôva.",Oñeha'â ani haĝua roñeñandu vai katu roikuaa orekáusa iñapañuâiha.,"neutral
"
"Ha'e ou, oipe'a okê ha chemandu'a amaña che rapykuévo ha ahecha hova, ahechakuaa ndaha'éihague upe oha'arôva.",Ima'ê rehe oikévo upe okê rupi aikuaa ndaha'éihague oha'arôva.,"entailment
"
"Upéicharamo, ndarekói tembiasa.",Ndacheñemuhái.,"neutral
"
"Upéicharamo, ndarekói tembiasa.",Ndacheñemuhái.,"neutral
"
"Upéicharamo, ndarekói tembiasa.",Heta ñemuha oî.,"neutral
"
Ha'e araka'eve ndojapói mba'eve ijehegui.,Chupe oñepytyvô heta,"neutral
"
Ha'e araka'eve ndojapói mba'eve ijehegui.,Chupe oñepytyvô hembi'u ha ijaorâ,"neutral
"
Ha'e araka'eve ndojapói mba'eve ijehegui.,Ha'e isâsoiterei.,"contradiction
"
"Che ha'e chepype, Ñandejára!!! Ha Ramona oî upépe.",Ramona oî yvýpe ikuruchîhína.,"neutral
"
"Che ha'e chepype, Ñandejára!!! Ha Ramona oî upépe.",Ramona chejuzga kirirîhápe.,"neutral
"
"Che ha'e chepype, Ñandejára!!! Ha Ramona oî upépe.",Ramona oñembo'y che chejuruja apytávo upépe.,"neutral
"
"Ha añetehápe, ivevúi!",Okaru heta katu ndojupíri.,"neutral
"
"Ha añetehápe, ivevúi!",Ha'e ndaipohýi.,"entailment
"
"Ha añetehápe, ivevúi!",Ha'e ovy'aiterei.,"neutral
"
Ndaikuaái opytápara'e Augusta-pe upe rire.,Ha'e opyta oiko Augusta-pe upe ñembokapu riréjepe.,"neutral
"
Ndaikuaái opytápara'e Augusta-pe upe rire.,Ha'e opyta oiko Augusta-pe.,"neutral
"
Ndaikuaái opytápara'e Augusta-pe upe rire.,Ova Upe Augusta oká gotyo upe riremíntema.,"neutral
"
"Maymavéva rojapo, avave nde'íri oréve moôpa ohóta, ni araka'épa osê okaha gotyo opyta haĝuáicha sapy'apuku uperupi.",Naporandúiva moôpa ohóta hikuái.,"entailment
"
"Maymavéva rojapo, avave nde'íri oréve moôpa ohóta, ni araka'épa osê okaha gotyo opyta haĝuáicha sapy'apuku uperupi.",Katuete oikuaaukua oréve moôpa oî hikuái ha moô gotyopa oho avei.,"contradiction
"
"Maymavéva rojapo, avave nde'íri oréve moôpa ohóta, ni araka'épa osê okaha gotyo opyta haĝuáicha sapy'apuku uperupi.",Araka'eve nde'íri oréve moôpa oho hikuái.,"entailment
"
He'i: Rohepyme'êta ndéve repyta haĝua.,Ndohepyme'êmo'âi mba'evete orerehe.,"contradiction
"
He'i: Rohepyme'êta ndéve repyta haĝua.,Ohepyme'ê peteî óga rehe chéve ha che pehênguekuérape ĝuarâ.,"neutral
"
He'i: Rohepyme'êta ndéve repyta haĝua.,Ohepyme'ê peteî óga rehe.,"neutral
"
"Néi, upehague ko'ême, Mburuvichavete Kennedy omboty Cubape ha ore ygarusukuéra ojoko peteî yga ruso oikóva upe Cuba rembe'y gotyo ha ojuhu hukuái mboka guasu.",Kennedy he'i ore atýpe oheka haĝua umi mboka guasu.,"entailment
"
"Néi, upehague ko'ême, Mburuvichavete Kennedy omboty Cubape ha ore ygarusukuéra ojoko peteî yga ruso oikóva upe Cuba rembe'y gotyo ha ojuhu hukuái mboka guasu.",Nomombytái ni peteî yga guasu ani haĝua iñapañuâi hikuái.,"neutral
"
"Néi, upehague ko'ême, Mburuvichavete Kennedy omboty Cubape ha ore ygarusukuéra ojoko peteî yga ruso oikóva upe Cuba rembe'y gotyo ha ojuhu hukuái mboka guasu.",Ojuhu hikuái 20 mboka guasu upe yga guasúpe.,"neutral
"
"Oimeháicha, upe kuimba'e oike.",Upe kuimba'e oike Tribuna koty guasúpe.,"neutral
"
"Oimeháicha, upe kuimba'e oike.",Upe kuimba'e oike kotýpe.,"neutral
"
"Oimeháicha, upe kuimba'e oike.",Upe kuimba'e oñani ambue henda gotyo.,"neutral
"
"mmm…, che jarýi ha che taichachu niko ikunu'ûrasa hikuái ha sapy'apy'a che ru ha che sy umíva oîjepi ha rohasa porâiterei rasa amo yvy gotyo.",Cheraha heta amboguata haĝua che jarýi ha che taitachu róga peve.,"neutral
"
"mmm…, che jarýi ha che taichachu niko ikunu'ûrasa hikuái ha sapy'apy'a che ru ha che sy umíva oîjepi ha rohasa porâiterei rasa amo yvy gotyo.",Che jarýi ha che taitachu niko tapicha oñoirû ikunu'û rasáva.,"entailment
"
"mmm…, che jarýi ha che taichachu niko ikunu'ûrasa hikuái ha sapy'apy'a che ru ha che sy umíva oîjepi ha rohasa porâiterei rasa amo yvy gotyo.",Che jarýi ha che taitachu niko sapy'ánte ijargel-rasa ha ndahaseguasúi hogapekuéra.,"contradiction
"
Ndaijái chéve añomongetapa haĝua opa mba'e rehe.,Ikatúkuri oamoingepa kurive.,"neutral
"
Ndaijái chéve añomongetapa haĝua opa mba'e rehe.,Amoîngepa kavaletépe.,"neutral
"
Ndaijái chéve añomongetapa haĝua opa mba'e rehe.,Ndaijavéima chéve amoingepávo.,"neutral
"
"Ha, peteîva che rembiaponiko ambokatupyry umi tapicha omoî haĝua paracaída upe moka nuclear rehe, ombokapúva mboka atómica.",Mboka atómica naisâi,"neutral
"
"Ha, peteîva che rembiaponiko ambokatupyry umi tapicha omoî haĝua paracaída upe moka nuclear rehe, ombokapúva mboka atómica.",Detonador ombokapu mboka ojetiráramo chugui.,"neutral
"
"Ha, peteîva che rembiaponiko ambokatupyry umi tapicha omoî haĝua paracaída upe moka nuclear rehe, ombokapúva mboka atómica.",Nembareteminteva'erâ reitira haĝua upe mboka atómica sâ.,"neutral
"
Che jarýi omombe'úmi chéve heta hembiasa imitârôguare ha oñe'êvéjepi hogaygua rehe ha mba'éichapa ojeiko upéramo.,Arohorými che jarýi mombe'upy.,"entailment
"
Che jarýi omombe'úmi chéve heta hembiasa imitârôguare ha oñe'êvéjepi hogaygua rehe ha mba'éichapa ojeiko upéramo.,Che jarýi noñe'êséi hembiasa imitâramoguare rehe.,"contradiction
"
Che jarýi omombe'úmi chéve heta hembiasa imitârôguare ha oñe'êvéjepi hogaygua rehe ha mba'éichapa ojeiko upéramo.,Che jarýi omombe'u chéve heta mba'e hogaygua rehe ha'e michîmiramoguare.,"entailment
"
"Roreko umi ao pyrusu guasu de presión aviôme, umi astronauta oiporúvaichagua, ojoavyha oremba'e overapaite ore pyregua peve ombojevy haĝua pytu aku.",Ore ao mba'evépe ndojoguái umi astronauta oipurúvape.,"contradiction
"
"Roreko umi ao pyrusu guasu de presión aviôme, umi astronauta oiporúvaichagua, ojoavyha oremba'e overapaite ore pyregua peve ombojevy haĝua pytu aku.","Ore ao peteîcha umi astronauta oiporuvaichagua, ojoavy michîmi oremba'e overa ombojevypotávo pytu aku.","entailment
"
"Roreko umi ao pyrusu guasu de presión aviôme, umi astronauta oiporúvaichagua, ojoavyha oremba'e overapaite ore pyregua peve ombojevy haĝua pytu aku.",Ikatu pejuhu umi ao pyrusu oimehaichagua sa'y peipotávape.,"neutral
"
Ha che taitachu ndaha'eiva'ekue karai guasu.,Che taitachu hovatavyva'ekue.,"neutral
"
Ha che taitachu ndaha'eiva'ekue karai guasu.,Che taichachu iñaña ha oporombykéva máva ndahaèiva heseguápe.,"neutral
"
Ha che taitachu ndaha'eiva'ekue karai guasu.,Che taichachu upe karai horyvéva rejuhútava nderekovépe.,"neutral
"
"Oî 30, 40 aviô U2, ha roñepyrû rombokatupyry upi pilóto chino, británico hendivekuéra opa umi ojoajúva orerehépe.",Ndorombokatupyrýi avave ndive.,"contradiction
"
"Oî 30, 40 aviô U2, ha roñepyrû rombokatupyry upi pilóto chino, británico hendivekuéra opa umi ojoajúva orerehépe.",Roñembokatupyry 5 arapokôindy pukukue umi británico-kuéra ndive,"neutral
"
"Oî 30, 40 aviô U2, ha roñepyrû rombokatupyry upi pilóto chino, británico hendivekuéra opa umi ojoajúva orerehépe.",Roñembokatupyry heta ambue ñorairôhára ndive.,"entailment
"
"Ha upéicha he'i Bueno: eheka kóva, péva, amóva, kóva, upéva upe empresa-pe.",Ha'e noñe'êi chendive.,"neutral
"
"Ha upéicha he'i Bueno: eheka kóva, péva, amóva, kóva, upéva upe empresa-pe.",He'i chéve aheka haĝua peteî mba'e.,"entailment
"
"Ha upéicha he'i Bueno: eheka kóva, péva, amóva, kóva, upéva upe empresa-pe.",Ha'e he'i chéve aheka haĝua marandu iviru ñemongu'e rehegua.,"neutral
"
Ha'e he'i ojupi hague yvatévo.,He'i opytahague tapére.,"contradiction
"
Ha'e he'i ojupi hague yvatévo.,He'i oguejyhague yvy gotyo.,"contradiction
"
Ha'e he'i ojupi hague yvatévo.,He'i ohohague yvatévo.,"entailment
"
"mmm, nahániri, añetehápe, namoñe'êi ni peteî umi aranduka amoñe'êva'erâ.",Namoñe'êi ni peteî aranduka ohasáva 100 kuatia roguégui.,"neutral
"
"mmm, nahániri, añetehápe, namoñe'êi ni peteî umi aranduka amoñe'êva'erâ.",Namoñe'êi heta aranduka.,"entailment
"
"mmm, nahániri, añetehápe, namoñe'êi ni peteî umi aranduka amoñe'êva'erâ.",Amoñe'ê aranduka ko'êko'êre.,"contradiction
"
Aguatave ha ahupi imba'yru ha aha aha haĝuáme.,Aheja upe bosa ha aimo'â upéva ndaha'eiha che apañuâi.,"neutral
"
Aguatave ha ahupi imba'yru ha aha aha haĝuáme.,Araha upe bosa oikohápe.,"entailment
"
Aguatave ha ahupi imba'yru ha aha aha haĝuáme.,Araha upe vosa hendápe.,"entailment
"
Upe ikyre'ỹ iñambuete sapy'aitépe,Upe heko peteîcha naiñambuéi.,"contradiction
"
Upe ikyre'ỹ iñambuete sapy'aitépe,Ovy'aitereihágui ndovy'avéi sapy'a.,"entailment
"
Upe ikyre'ỹ iñambuete sapy'aitépe,Upe heko iñambuete.,"entailment
"
"Cheporavo hikuái 15 tapicha apytépe aha haĝua mbo'ehaópe ha ndahamo'âi, ndahamo'âi",Ndacheporavói hikuái aha haĝua mbo'ehaópe.,"contradiction
"
"Cheporavo hikuái 15 tapicha apytépe aha haĝua mbo'ehaópe ha ndahamo'âi, ndahamo'âi",Cheporavo aha haĝua mbo'ehaópe.,"entailment
"
"Cheporavo hikuái 15 tapicha apytépe aha haĝua mbo'ehaópe ha ndahamo'âi, ndahamo'âi",Che upe iporavopyrâ ojejeroviaveha.,"neutral
"
"Ojapyharava'erâ upe ´camara yvategua, ojepaseava'erâ oñepyrû mboyve oveve U2 térâ oveve upe ao pyrusu de presión reheve.",Hetave otanteáva ndohasái upe aranduchauka ha márônte nombovevéi U2,"neutral
"
"Ojapyharava'erâ upe ´camara yvategua, ojepaseava'erâ oñepyrû mboyve oveve U2 térâ oveve upe ao pyrusu de presión reheve.",tekotevê hetaikte oñembokatupyry omboveve mboyve upe U2,"entailment
"
"Ojapyharava'erâ upe ´camara yvategua, ojepaseava'erâ oñepyrû mboyve oveve U2 térâ oveve upe ao pyrusu de presión reheve.",Ojeheja remboveve U2 upe ára peteîhápente.,"neutral
"
Amba'apo'aína hese.,Amba'apo mba'e pyahuete rehe.,"neutral
"
Amba'apo'aína hese.,Amba'apo umi ambue kuatiahai ojapómava rehe.,"neutral
"
Amba'apo'aína hese.,Añe'ê ha'eluéra oñe'êva rehe avei.,"neutral
"
"Peteîha oiko upéva 75 ro'y pukuépe, upe Texa Amandaje oiporavo peteî aty militar, upéramo Texas rerapegua ha upéva rehe oñekotevê Texas rerapegua.",Umi aty militar ndaikatúi oîvo Texas rérape.,"contradiction
"
"Peteîha oiko upéva 75 ro'y pukuépe, upe Texa Amandaje oiporavo peteî aty militar, upéramo Texas rerapegua ha upéva rehe oñekotevê Texas rerapegua.",Upe aty militar oñembohéra Texas rerapegua upe EEUU Amandaje Guasúpe.,"neutral
"
"Peteîha oiko upéva 75 ro'y pukuépe, upe Texa Amandaje oiporavo peteî aty militar, upéramo Texas rerapegua ha upéva rehe oñekotevê Texas rerapegua.",Upe aty militarpe ojekuaa Tx rerapegua ramo.,"entailment
"
Oîramo mba'e ikatúva ojejapo.,Che ikatu ôi ajapokuaáva.,"entailment
"
Oîramo mba'e ikatúva ojejapo.,Aikuaa ndaiporiha mba'eve ikatúva che ajapo.,"contradiction
"
Oîramo mba'e ikatúva ojejapo.,Chéverô ĝuarâ ikatuva'erâkuri oime ajapóva aipysyrô haĝua chupe.,"neutral
"
"Ndacha'éi upéva rehe. He'ími ikypy'ýpe opaite ára, rejapo va'ihareína.",Ha'e akói omokyre'ỹ ikypy'ýpe.,"contradiction
"
"Ndacha'éi upéva rehe. He'ími ikypy'ýpe opaite ára, rejapo va'ihareína.",Hesakâ porâiterei ikypy'y ndojapokuaaiha mba'eve.,"let's break down the guarani sentences:

*   **premise:** ndacha'éi upéva rehe. he'ími ikypy'ýpe opaite ára, rejapo va'ihareína.
    *   ndacha'éi upéva rehe: i don't agree with that / i don't like that (regarding something).
    *   he'ími ikypy'ýpe opaite ára, rejapo va'ihareína: he/she tells their younger sibling every day, ""you only do things badly.""

*   **hypothesis:** hesakâ porâiterei ikypy'y ndojapokuaaiha mba'eve.
    *   hesakâ porâiterei: it's very clear.
    *   ikypy'y ndojapokuaaiha mba'eve: the younger sibling can't do anything. (lit: their younger sibling not being able to do anything).

the premise states someone (he/she) disagrees with something and constantly tells their younger sibling that they only do things badly. the hypothesis states it's very clear the younger sibling can't do anything.

the premise strongly suggests the hypothesis. if someone is constantly told they only do things badly, it's highly likely they are perceived as not being able to do anything. therefore, it entails the hypothesis.

**entailment**
"
"Ndacha'éi upéva rehe. He'ími ikypy'ýpe opaite ára, rejapo va'ihareína.",Ha'e ojopy ikypy'y ndive.,"neutral
"
Ha aha hógape ha ahenói upe papapy oje'evakue ahenói haĝua aĝuahê vove upépe.,Aiporu ipumbyry oporohenói haĝua.,"neutral
"
Ha aha hógape ha ahenói upe papapy oje'evakue ahenói haĝua aĝuahê vove upépe.,Ahenói upe papapýpe aĝuahêvo hógape.,"entailment
"
Ha aha hógape ha ahenói upe papapy oje'evakue ahenói haĝua aĝuahê vove upépe.,"Oñeha'arôkuri ahenói, katu nahenói.","contradiction
"
