premise,hypothesis,gpt_reply
Mężczyzna umiejętnie gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,"neutral
"
Mężczyzna gra na gitarze na scenie,Osoba ma rozczochrane blond włosy i gra na gitarze,"neutral
"
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Kilkoro dzieci wstaje,"contradiction
"
Dwie dziewczynki leżą na ziemi,Dwie dziewczynki siedzą na ziemi,"contradiction
"
Dwie młode dziewczynki siedzą na ziemi,"Kilkoro dzieci siedzi , a ich kolana są podniesione","neutral
"
Kilkoro dzieci leży i podnosi kolana,Dwie dziewczynki siedzą na ziemi,"neutral
"
Kilkoro dzieci wstaje,Dwie dziewczynki siedzą na ziemi,"neutral
"
"Kilkoro dzieci siedzi , a ich kolana są podniesione",Dwie dziewczynki siedzą na ziemi,"neutral
"
Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,"entailment
"
"Stara , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed tłumem ludzi,"neutral
"
"Młoda , naga kobieta jest pokryta farbą",Naga dama pokryta farbą do ciała idzie przed wieloma ludźmi,"neutral
"
Nie ma pani chodzącej w farbie do ciała przed tłumem,"Młoda , naga kobieta jest pokryta farbą","contradiction
"
Grupa dzieci w mundurach stoi przy bramie i nikt nie całuje matki,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"contradiction
"
Tłum ludzi jest blisko wody,Grupa dzieci ubranych w te same ubrania czeka przy bramie a jedno z nich całuje matkę,"neutral
"
W pobliżu dzieci stoi grupa matek w mundurkach a jedna całuje bramę,Tłum ludzi jest blisko wody,"neutral
"
Grupa ludzi jest blisko oceanu,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Tłum ludzi jest daleko od wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Tłum ludzi jest blisko wody,Grupa dzieci w mundurkach stoi przy bramie a jedno z nich całuje matkę,"neutral
"
Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"entailment
"
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna wskazuje na samochód,"entailment
"
Mężczyzna wskazuje na srebrnego sedana,Nie ma mężczyzny wskazującego na samochód,"contradiction
"
Mężczyzna wskazuje na samochód,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
Mężczyzna wskazuje na srebrnego sedana,Samotny mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
Mężczyzna wskazuje na srebrnego sedana,Mężczyzna jest na parkingu i gra w tenisa przed dużą ścianą,"neutral
"
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży","Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży","neutral
"
"Mężczyzna , kobieta i dwie dziewczynki siedzą na plaży",Grupa ludzi jest na plaży,"entailment
"
"Mężczyzna , kobieta i dwie dziewczynki spacerują po plaży",Grupa ludzi jest blisko morza,"entailment
"
Azjatycka kobieta w tłumie nosi czarną torbę,Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,"entailment
"
Azjatycka kobieta pośród wielu ludzi nosi czarną torbę,Dziewczynka z czarną torbą jest w zatłoczonym pociągu,"neutral
"
Nie ma dziewczyny z czarną torbą w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,"contradiction
"
Azjatycka kobieta w tłumie nosi czarną torbę,Na torbie dziewczyny znajduje się zatłoczony czarny pociąg,"neutral
"
Dziewczynka z czarną torbą jest w zatłoczonym pociągu,Azjatycka kobieta w tłumie nosi czarną torbę,"neutral
"
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Pies ściga innego psa i trzyma kij w pysku,"contradiction
"
Pies ściga innego psa i trzyma kij w pysku,Pies goni za kijem i trzyma w pysku innego psa,"contradiction
"
Nie ma psa biegnącego i niosącego w pysku przedmiot,Dwa psy biegną i niosą przedmiot w pyskach,"contradiction
"
Dwa psy biegną i niosą zabawkę w pyskach,Pies ściga innego psa i trzyma kij w pysku,"neutral
"
Nie ma psa biegnącego i niosącego w pysku przedmiot,Pies ściga innego psa i trzyma kij w pysku,"contradiction
"
Nie ma psa goniącego za innym psem lub trzymającego kij w pysku,Dwa psy biegną i niosą przedmiot w pyskach,"contradiction
"
Osoba grająca w piłkę nożną kopie piłkę w kierunku bramki,Piłkarz kopie piłkę do bramki,"entailment
"
Piłkarz wykopuje piłkę z bramki,Piłkarz kopie piłkę do bramki,"neutral
"
Brudna piłka futbolowa toczy się w kierunku bramki,Piłkarz kopie piłkę do bramki,"neutral
"
Piłkarz kopie piłkę do bramki,Piłka nożna nie toczy się w kierunku bramki,"contradiction
"
Mężczyzna odpoczywa na krześle i przeciera oczy,Mężczyzna siedzi na krześle i przeciera oczy,"entailment
"
Mężczyzna siedzi na krześle i przeciera oczy,Wytatuowany mężczyzna jest na kanapie i trzyma ołówek,"neutral
"
Brązowo biały pies odpoczywa w trawie,Przez wysoką trawę biegnie brązowo biały pies,"neutral
"
Przez niską i zieloną trawę biegnie czarno brązowawy pies,Przez wysoką i zieloną trawę biegnie biało brązowawy pies,"neutral
"
Przez pole biegnie biało brązowawy pies,Przez wysoką trawę biegnie brązowo biały pies,"neutral
"
Brązowo biały pies porusza się po dzikiej trawie,Przez wysoką i zieloną trawę biegnie biało brązowawy pies,"entailment
"
Przez wysoką i zieloną trawę biegnie biało brązowawy pies,Brązowo biały pies odpoczywa w trawie,"neutral
"
"Nie ma mężczyzny ubranego w ubrania pokryte farbą lub siedzącego na zewnątrz w zatłoczonym miejscu , piszącego coś",Mężczyzna siedzi w pobliżu roweru i pisze notatkę,"neutral
"
Mężczyzna siedzi w pobliżu roweru i pisze notatkę,Mężczyzna siedzący jest zajęty pisaniem czegoś na obszarze pokrytym farbą,"neutral
"
Mężczyzna siedzi w pobliżu roweru i pisze notatkę,"Mężczyzna ma na sobie ubrania pokryte farbą i siedzi na zewnątrz w zatłoczonym miejscu , pisząc coś","neutral
"
Niektórzy ludzie chodzą,Niektórzy ludzie stoją,"neutral
"
Grupa harcerzy wędruje po trawie,Ludzie idą,"entailment
"
Niektórzy ludzie stoją,Grupa harcerzy wędruje po trawie,"neutral
"
Grupa odkrywców idzie po trawie,Niektórzy ludzie chodzą,"entailment
"
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn odpoczywa na drodze pokrytej śniegiem,"entailment
"
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn idzie zaśnieżoną drogą,"neutral
"
Dwóch mężczyzn trzyma rowery i stoi na poboczu drogi pokrytej śniegiem,Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,"entailment
"
Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,Dwóch mężczyzn trzyma rowery i stoi na poboczu drogi pokrytej śniegiem,"neutral
"
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn odpoczywa na drodze pokrytej śniegiem,"entailment
"
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn idzie zaśnieżoną drogą,"neutral
"
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn włamuje się do samochodu podczas wycieczki na zaśnieżonej drodze,"neutral
"
Dwóch mężczyzn z rowerami stoi na poboczu zaśnieżonej drogi,Dwóch mężczyzn odpoczywa na zaśnieżonej drodze,"entailment
"
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn stoi nad wodą i trzyma w ręku narzędzia do wędkowania,"entailment
"
W pobliżu wody nie stoi żaden mężczyzna trzymający wędkę,Dwóch mężczyzn stoi nad wodą i trzyma wędki,"contradiction
"
Dwóch mężczyzn trzyma w ręku wodę stojąc w pobliżu wędek,Dwóch mężczyzn stoi nad wodą i trzyma wędki,"neutral
"
Dwóch mężczyzn trzyma wędki,Dwóch mężczyzn trzyma w ręku wodę stojąc w pobliżu wędek,"neutral
"
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn trzyma wędki i haczyki,"entailment
"
Dwóch mężczyzn nie trzyma wędek,Dwóch mężczyzn stoi nad wodą i trzyma wędki,"contradiction
"
Dwóch mężczyzn stoi nad wodą i trzyma wędki,Dwóch mężczyzn trzyma wędki,"entailment
"
Dziewczynka w kasku grzęźnie na rowerze,Dziewczynka z kaskiem grzęźnie na rowerze,"entailment
"
Kobieta skacze na rowerze,Dziewczynka w kasku grzęźnie na rowerze,"neutral
"
Blondynka płynie na fali,Blondynka patrzy na fale,"neutral
"
Blondynka płynie na fali,Blondynka macha podczas pływania na desce,"neutral
"
Kobieta surfuje i płynie na fali,Kobieta surfuje,"entailment
"
Chłopiec surfuje i płynie na fali,Blondynka płynie na fali,"neutral
"
Kobieta surfuje i płynie na fali,Blondynka płynie na fali,"neutral
"
Dwoje dzieci i dorosły stoją obok gałęzi drzewa,Przy gałęzi drzewa stoją trzy osoby,"entailment
"
