premise,hypothesis,gpt_reply
"В общем, дошло до того, что было по одному-два самолёту в неделю и никто не знал, куда они летят.",Не прилетает ни один самолёт.,"contradiction
"
"Они уже тренировались в высотно-компенсирующих костюмах, и мне потребовалось некоторое время, чтобы надеть такой костюм.",Процесс обучения по использованию высотного скафандра длится до трех месяцев.,"neutral
"
"Они уже тренировались в высотно-компенсирующих костюмах, и мне потребовалось некоторое время, чтобы надеть такой костюм.",Тренировка использования скафандра занимает некоторое время.,"entailment
"
"Они уже тренировались в высотно-компенсирующих костюмах, и мне потребовалось некоторое время, чтобы надеть такой костюм.",Мы могли бы научить тебя работать в высотном скафандре уже к концу дня.,"neutral
"
"Я хочу сказать, что опасности, если бы вошел с бомбой, не было, потому что она бы не взорвалась, как бы сильно она ни ударилась о землю.",Пилот обезвредил бомбу.,"neutral
"
"Я хочу сказать, что опасности, если бы вошел с бомбой, не было, потому что она бы не взорвалась, как бы сильно она ни ударилась о землю.",Бомба ни за что бы не взорвалась.,"entailment
"
"Я хочу сказать, что опасности, если бы вошел с бомбой, не было, потому что она бы не взорвалась, как бы сильно она ни ударилась о землю.",Существовала серьезная угроза взрыва бомбы.,"contradiction
"
"Что, если я скажу, что выглядит это в точности как то, что я пытаюсь сделать.","Я не уверен, как это выглядит с твоей точки зрения.","neutral
"
"Что, если я скажу, что выглядит это в точности как то, что я пытаюсь сделать.","Очевидно, я пытаюсь это сделать.","entailment
"
"Что, если я скажу, что выглядит это в точности как то, что я пытаюсь сделать.",Я стараюсь завершить свой проект на следующей неделе.,"neutral
"
"Но все равно животные все время отвязывались, особенно козы.",Козы убегали из загона каждый день.,"entailment
"
"Но все равно животные все время отвязывались, особенно козы.",Козы часто убегают.,"entailment
"
"Но все равно животные все время отвязывались, особенно козы.",Козы находились в безопасности.,"contradiction
"
"Когда мы вошли, двери заперли.",Все двери были открыты.,"contradiction
"
"Когда мы вошли, двери заперли.",У нас ключи с собой.,"neutral
"
"Когда мы вошли, двери заперли.","Несмотря на то, что двери были заперты, мы смогли войти.","contradiction
"
Так что я должен был подвести итоги и попробовать оценить их.,"Я уверен, что итоговые результаты - это все, что мне необходимо, чтобы выяснить это.","neutral
"
Так что я должен был подвести итоги и попробовать оценить их.,"Понятия не имею, что делать с одними суммами, пожалуйста, дайте мне больше данных, чтобы разобраться в этом беспорядке.","neutral
"
Так что я должен был подвести итоги и попробовать оценить их.,Я посчитаю это на основе итоговых значений.,"entailment
"
"и многое из всего этого происходит потому, что матери сидят на наркотиках",Матери являются наркоманками.,"entailment
"
"и многое из всего этого происходит потому, что матери сидят на наркотиках","Женщинам, имеющим детей, никакие рецептурные препараты или иные лекарства не назначались.","contradiction
"
"и многое из всего этого происходит потому, что матери сидят на наркотиках",Матери принимают наркотики.,"entailment
"
"да, это действительно хорошо, шел дождь?",Я не имею ничего против дождя.,"neutral
"
"да, это действительно хорошо, шел дождь?",Приятно и дождливо.,"entailment
"
"да, это действительно хорошо, шел дождь?","Так ужасно, когда солнечный свет никогда не гаснет.","contradiction
"
"Боже, чего стоит человеческая жизнь, но так или иначе вы можете восстановить чье-либо доброе имя",Люьое живое существо имеет право на восстановление и второй шанс.,"entailment
"
"Боже, чего стоит человеческая жизнь, но так или иначе вы можете восстановить чье-либо доброе имя",Люди не заслуживают реабилитации.,"contradiction
"
"Боже, чего стоит человеческая жизнь, но так или иначе вы можете восстановить чье-либо доброе имя","Независимо от восстановления того, ради чего стоит жить.","neutral
"
да. у тебя тут действительно странная проблема с проводкой,Я никогда раньше не сталкивался с подобной проблемой проводки.,"neutral
"
да. у тебя тут действительно странная проблема с проводкой,Проводка - это не проблема.,"contradiction
"
да. у тебя тут действительно странная проблема с проводкой,Из-за этой странной электропроводки есть проблема.,"entailment
"
звучит здорово да круто сколько всего можно с ними сделать,"Меня совершенно не удивило, что они были такими снисходительными.","neutral
"
звучит здорово да круто сколько всего можно с ними сделать,"Я удивлён, что тебе разрешили пронести туда еду и напитки.","neutral
"
звучит здорово да круто сколько всего можно с ними сделать,"Удивительно, что им сошло с рук.","neutral
"
"Моим детям сейчас двадцать один и двадцать четыре года, поэтому, мне не приходится","Мне это не нужно, потому что мои дети старше двадцати.","entailment
"
"Моим детям сейчас двадцать один и двадцать четыре года, поэтому, мне не приходится","Наверное, мне придется, потому что они почти одного возраста.","neutral
"
"Моим детям сейчас двадцать один и двадцать четыре года, поэтому, мне не приходится","Я должен, потому что им по десять и одиннадцать лет.","contradiction
"
"Вот именно, это люди, которые всегда находятся на рабочем месте, но, когда им приходится принимать какое-либо решение, их решения  расплывчаты и неопределенны.","Да, люди, которые могут быть не способны принимать оптимальные решения.","entailment
"
"Вот именно, это люди, которые всегда находятся на рабочем месте, но, когда им приходится принимать какое-либо решение, их решения  расплывчаты и неопределенны.","Да, люди, которые, возможно, не голодны.","neutral
"
"Вот именно, это люди, которые всегда находятся на рабочем месте, но, когда им приходится принимать какое-либо решение, их решения  расплывчаты и неопределенны.","Да, те, кто никогда не теряет головы.","neutral
"
"Нет, их турне до сих пор продолжается, они гастролируют с конца шестидесятых.",Они гастролируют с 1970 года.,"neutral
"
"Нет, их турне до сих пор продолжается, они гастролируют с конца шестидесятых.",Они любят туры.,"entailment
"
"Нет, их турне до сих пор продолжается, они гастролируют с конца шестидесятых.",Они недавно закончили свой тур.,"contradiction
"
как ты занимаешься аэробикой,"Можешь объяснить, как ты будешь заниматься аэробикой?","entailment
"
как ты занимаешься аэробикой,"Я интересуюсь аэробикой, так как нуждаюсь в кардиоваскулярной активности.","neutral
"
как ты занимаешься аэробикой,"Пожалуйста, хватит говорить об аэробике.","neutral
"
ну это неплохо но я пока об этом не думал,"Это глупая идея, я отказался от нее еще на прошлой неделе.","neutral
"
ну это неплохо но я пока об этом не думал,Дельное замечание.,"neutral
"
ну это неплохо но я пока об этом не думал,"Парадокс, который вы упомянули, верно подмечен.","neutral
"
"дневной уход два дня в неделю... они  называют это дневной уход за престарелыми, но она сама ходит в центр ухода за престарелыми",Детская группа открыта каждый день для детей до пяти лет.,"neutral
"
"дневной уход два дня в неделю... они  называют это дневной уход за престарелыми, но она сама ходит в центр ухода за престарелыми","Они отпускают их более двух раз в неделю, если люди преклонного возраста с этим справляются.","neutral
"
"дневной уход два дня в неделю... они  называют это дневной уход за престарелыми, но она сама ходит в центр ухода за престарелыми","Они называют такие учреждения дневными стационарами, но на самом деле они называются центрами дневного пребывания для пожилых людей.","neutral
"
это была их цель ох,"Это то, к чему они стремились.","entailment
"
это была их цель ох,"Этого никогда не было, чего они хотели.","contradiction
"
это была их цель ох,Они достигли своей цели.,"entailment
"
контроль над оружием означает использование обеих рук,Причина половины всех промахов при стрельбе из пистолета — одноручный хват.,"entailment
"
контроль над оружием означает использование обеих рук,Лучшее решение вопроса контроля над оружием — это абсолютное одобрение.,"neutral
"
контроль над оружием означает использование обеих рук,"Практикуясь в управлении оружием, используйте обе руки.","entailment
"
ну и эээ вдруг неожиданно появилось откуда-то непонятно откуда но,"Я не знаю, откуда это, но оно быстрое.","neutral
"
ну и эээ вдруг неожиданно появилось откуда-то непонятно откуда но,"Оно приближается очень быстро, но я примерно понимаю, откуда именно.","neutral
"
ну и эээ вдруг неожиданно появилось откуда-то непонятно откуда но,"Это приходит как меласса, и я точно знаю, когда это придет.","neutral
"
"Нет. По правде говоря, мне это даже не известно. Нет...",Я мало знаю об этом.,"entailment
"
"Нет. По правде говоря, мне это даже не известно. Нет...",Я мало что понимаю в любви.,"neutral
"
"Нет. По правде говоря, мне это даже не известно. Нет...",Я изучал его многие годы.,"neutral
"
да она была великолепна ты знаешь ее,"Я думаю, она знает, что была потрясающа.","entailment
"
да она была великолепна ты знаешь ее,"Нет, она была ужасна.","contradiction
"
да она была великолепна ты знаешь ее,"Да, она была классная.","entailment
"
"Да, он предложил купить, ну, это... швабру, такую, как у тебя.",Он предложил купить пылесос.,"contradiction
"
"Да, он предложил купить, ну, это... швабру, такую, как у тебя.",Он предложил найти швабру.,"entailment
"
"Да, он предложил купить, ну, это... швабру, такую, как у тебя.",Он хотел убрать кровь шваброй.,"neutral
"
здесь реально плохо; только что была стрельба на дороге в трех кварталах от нашего дома,"Съемка была не менее чем в 100 милях от того места, где я живу.","contradiction
"
здесь реально плохо; только что была стрельба на дороге в трех кварталах от нашего дома,Стрельба была слышна рядом с моим домом и мне страшно было выходить из дома.,"neutral
"
здесь реально плохо; только что была стрельба на дороге в трех кварталах от нашего дома,"Рядом с моим домом стреляли, этот район в самом деле плохой.","entailment
"
"Угу, так и есть, все это очень, м-м-м... непоследовательно.","Я не согласен с вами, это очень последовательно.","contradiction
"
"Угу, так и есть, все это очень, м-м-м... непоследовательно.","Я думаю, вы можете быть уверены в его стабильности.","contradiction
"
"Угу, так и есть, все это очень, м-м-м... непоследовательно.","Вы право, что это беспочвенно.","entailment
"
стараюсь держаться молодцом,Пытаюсь продолжать.,"entailment
"
стараюсь держаться молодцом,Я действительно делаю все возможное.,"entailment
"
стараюсь держаться молодцом,Я отпущу и никогда не вернусь.,"neutral
"
Мы открыли ворота в технологическое будущее.,"Мы строим предшественников, необходимых для будущего технологий.","entailment
"
Мы открыли ворота в технологическое будущее.,"Мы построили транзисторы, поэтому наше будущее будет определять ИИ.","neutral
"
Мы открыли ворота в технологическое будущее.,Мы хотим предотвратить успешное развитие технологий.,"contradiction
"
"Например, в максимальном варианте все гены становятся пурпурными.","Максимально, только половина генов может принять пурпурный оттенок.","contradiction
"
"Например, в максимальном варианте все гены становятся пурпурными.",Гены могут менять цвет.,"entailment
"
"Например, в максимальном варианте все гены становятся пурпурными.",Иногда гены могут также стать синими.,"neutral
"
Дэниэл Яминс — выдающийся молодой математик.,Г-н Яминс хорошо разбирается в математике.,"entailment
"
Дэниэл Яминс — выдающийся молодой математик.,Основным приоритетом господина Ямина является алгебраическая геометрия.,"neutral
"
Дэниэл Яминс — выдающийся молодой математик.,"Мистер Яминс - выдающийся деятель культуры, но ужасный математик.","contradiction
"
"А если так, часто ли они приближаются к этой границе?","Я знаю, что они никогда не путешествуют около границы.","contradiction
"
"А если так, часто ли они приближаются к этой границе?","Я хочу знать, они часто приезжают в Англию?","neutral
"
"А если так, часто ли они приближаются к этой границе?","Докладчик хотел пояснений, как часто они проходили около границы.","entailment
"
"И также существует, я думаю, молекулярная улика того, что биосфера постоянно воспроизводит себя в режиме выживания для распространяющихся родов.",Биосфера очень часто меняется.,"entailment
"
"И также существует, я думаю, молекулярная улика того, что биосфера постоянно воспроизводит себя в режиме выживания для распространяющихся родов.",Биосфера меняется в соответствии с температурой.,"neutral
"
"И также существует, я думаю, молекулярная улика того, что биосфера постоянно воспроизводит себя в режиме выживания для распространяющихся родов.",Биосфера никогда не меняется.,"contradiction
"
При таком скачке обыкновенный кристалл не может закодировать много информации.,Обычные кристаллы являются средой хранения информации очень высокой плотности.,"contradiction
"
При таком скачке обыкновенный кристалл не может закодировать много информации.,Обычные кристаллы не очень полезны для кодирования информации.,"entailment
"
При таком скачке обыкновенный кристалл не может закодировать много информации.,"Существуют другие виды кристаллов, которые очень полезны для шифрования географических данных с помощью лазерных лучей.","neutral
"
"Следовательно, взрослым не нужно учить дошкольников притворству, к которому они иногда прибегают, когда помогают им решать головоломки или другие подобные задачи.","Дошкольникам лучше удаётся решать головоломки, чем играть в ролевые игры.","neutral
"
"Следовательно, взрослым не нужно учить дошкольников притворству, к которому они иногда прибегают, когда помогают им решать головоломки или другие подобные задачи.",Дошкольникам не требуется столь значительная помощь в искусстве притворяться.,"entailment
"
"Следовательно, взрослым не нужно учить дошкольников притворству, к которому они иногда прибегают, когда помогают им решать головоломки или другие подобные задачи.",У дошкольников отстуствуют необходимые навыки пространственного моделирования чтобы научиться самостоятельно собирать паззлы.,"neutral
"
"[Этот народ] возник в условиях полной свободы, и в его основе лежит принцип равенства между людьми.",Замечания по поводу этого предложения зафиксированы в еще нескольких документах.,"neutral
"
"[Этот народ] возник в условиях полной свободы, и в его основе лежит принцип равенства между людьми.","Некоторые считают, что все люди равны.","entailment
"
"[Этот народ] возник в условиях полной свободы, и в его основе лежит принцип равенства между людьми.","Данная нация была основана на вере в то, что некоторые люди по своему существу лучше других.","contradiction
"
Стоит ли мне его больше хвалить?,"Я вполне уверен, что обойду его из-за его неудач.","neutral
"
Стоит ли мне его больше хвалить?,"Я задаюсь вопросом, не ждет ли он от меня больших знаков одобрения.","entailment
"
Стоит ли мне его больше хвалить?,"Должен ли я больше хвалить его за то, как он играет на пианино?","entailment
"
Спиновая сеть может проектироваться в других измерениях.,Для построения теорий спиновых сетей можно использовать другие измерения.,"entailment
"
Спиновая сеть может проектироваться в других измерениях.,Спиновые сети очень полезны для технологий хранения данных.,"neutral
"
Спиновая сеть может проектироваться в других измерениях.,Спиновую сеть нельзя изобразить в разных измерениях.,"contradiction
"
"(исступлённо) Нет, нет, я не хочу, чтобы ты умер!",Я не хочу твоей смерти!,"entailment
"
"(исступлённо) Нет, нет, я не хочу, чтобы ты умер!",Мне наплевать если ты умрешь!,"contradiction
"
"(исступлённо) Нет, нет, я не хочу, чтобы ты умер!",Я бы очень огорчился если бы ты умер!,"entailment
"
"Он был публично повешен 19 марта 1875 года в Сан-Хосе, Калифорния.",В 1875 году в Калифорнии еще проводились публичные казни.,"entailment
"
"Он был публично повешен 19 марта 1875 года в Сан-Хосе, Калифорния.",Его оправдали по всем правонарушениям и отправили своей дорогой.,"contradiction
"
"Он был публично повешен 19 марта 1875 года в Сан-Хосе, Калифорния.",Его повесили за мятеж и кражу лошадей.,"neutral
"
В хаотичном режиме фильтруется мерцающее зеленое море.,"Море было синим и гладким, как стекло.","contradiction
"
В хаотичном режиме фильтруется мерцающее зеленое море.,"В море было полно мелких рыбёшек, которые плескались о лодку.","neutral
"
В хаотичном режиме фильтруется мерцающее зеленое море.,"Море было зелёным и казалось, что оно пенится.","neutral
"
После хаоса 1860-х годов постепенно устанавливался совершенно новый режим обеспечения правопорядка.,К 1870-м годам весь правовой порядок был разрушен и страна полностью погрузилась в анархию.,"contradiction
"
После хаоса 1860-х годов постепенно устанавливался совершенно новый режим обеспечения правопорядка.,1860-е годы были бурным временем.,"entailment
"
После хаоса 1860-х годов постепенно устанавливался совершенно новый режим обеспечения правопорядка.,В новом распоряжении было указано о желательном расширении трудовых прав.,"neutral
"
"Любая высшая форма мышления, отметил он, возникает в социальном общении, между ребенком и представителями его или её культуры при совершении совместных действий.",Дети не способны выражать высшие формы мышления.,"contradiction
"
"Любая высшая форма мышления, отметил он, возникает в социальном общении, между ребенком и представителями его или её культуры при совершении совместных действий.","Рыбалка - это одна популярная деятельность, распространенная среди многих различных культур.","neutral
"
"Любая высшая форма мышления, отметил он, возникает в социальном общении, между ребенком и представителями его или её культуры при совершении совместных действий.",Общие занятия иногда помогают развивать высшие формы мышления.,"entailment
"
"В некоторых районах есть rezadores или rezadoras - духовные лидеры, ведущие за собой людей в молитвах во время похорон, празднований дней святых и всегда, когда нет священника.","Ни в одном из районов не было духовных лидеров, не являвшихся священнослужителями.","contradiction
"
"В некоторых районах есть rezadores или rezadoras - духовные лидеры, ведущие за собой людей в молитвах во время похорон, празднований дней святых и всегда, когда нет священника.","Некоторые кварталы имели духовных лидеров, которые не являлись священниками.","entailment
"
"В некоторых районах есть rezadores или rezadoras - духовные лидеры, ведущие за собой людей в молитвах во время похорон, празднований дней святых и всегда, когда нет священника.",Среди духовных вождей были черноволосые люди.,"neutral
"
"Кроме того, в постановках в жанре социальной драмы возможность играть и координировать различные роли, вероятно, помогает детям уловить сходства и различия между людьми в их желаниях, оценках и чувствах.",Дети могут учиться тому как люди могут быть похожими или различаться.,"entailment
"
"Кроме того, в постановках в жанре социальной драмы возможность играть и координировать различные роли, вероятно, помогает детям уловить сходства и различия между людьми в их желаниях, оценках и чувствах.",Дети способны видеть различия между рассами.,"neutral
"
"Кроме того, в постановках в жанре социальной драмы возможность играть и координировать различные роли, вероятно, помогает детям уловить сходства и различия между людьми в их желаниях, оценках и чувствах.",Дети ничего не могут узнать.,"contradiction
"
"Наивысшей добродетелью послевоенного Германского конституционного порядка в то время, было наибольшей жертвой Нацистского режима.",Нацистский режим позволял это.,"neutral
"
"Наивысшей добродетелью послевоенного Германского конституционного порядка в то время, было наибольшей жертвой Нацистского режима.",Нацистский режим погубил всех участников.,"neutral
"
"Наивысшей добродетелью послевоенного Германского конституционного порядка в то время, было наибольшей жертвой Нацистского режима.",Нацистский режим прекратил это.,"neutral
"
Ребёнок Соня начала имитировать истерики своей дочери.,Плохого настроения не было ни у кого.,"contradiction
"
