premise,hypothesis,gpt_reply
Torí náà mi ò mọ ìdí rẹ̀.,Mi ò mọ ìdí tó fi pààrọ ilé-ẹ̀kọ́.,"neutral
"
Torí náà mi ò mọ ìdí rẹ̀.,Mi ò mọ ìdí tí ìyẹn fi ṣẹlẹ̀.,"entailment
"
"Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. ",Mi ò nífẹ̀ sí kó jẹ́ pé èmi nìkan ni mà á máa lo ẹ̀rọ ìṣàkóso fún àyẹ̀wò náà.,"contradiction



**explanation:**

let's break down the yoruba:

* **premise:** ""i am the only one who will use the control device for the inspection inside the large, luxurious helicopter."" (essentially, ""only i will operate the controls for the helicopter inspection."")
* **hypothesis:** ""i don't want it to be that only i will use the control device for that inspection."" (essentially, ""i *don't* want to be the only one operating the controls."")

the premise *asserts* that the speaker is the only one who will operate the controls. the hypothesis *denies* that this is desirable or what the speaker wants.  this is a direct opposition, therefore a contradiction."
"Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. ",Wọ́n ṣe àyẹ̀wò ní ìyẹ̀wù afarajọ òfurufú kékèké náà.,"entailment
"
"Èmi nìkan ni mo uh, tíì bá wọn lo ẹ̀rọ ìṣàkóso fún, àyẹ̀wò nínú ìyẹ̀wù afarajọ òfurufú kékèké. ",Àwa díẹ̀ kan wà tí a máa ń lo ẹ̀rọ ìṣàkóso náà fún àyẹ̀wò.,"entailment
"
"Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. ",Mo ṣì ń ṣiṣẹ́ títí di òní.,"neutral
"
"Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. ",Mo fẹ̀yìntì ní ọdún 2002.,"neutral
"
"Èmi ni uh, Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì, tó ti fẹ̀yìntì, gẹ́gẹ́ bí Rick ṣe sọ. ",Rick sọ fún ẹ wí pé mo ti fẹ̀yìntì.,"entailment
"
"Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.",Oníbàárà tí orúkọ rẹ̀ ń jẹ́ Cutty máa ń pa $10000 ní oṣù kan. ,"neutral
"
"Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.",Oníbàárà kan wà tí orúkọ rẹ̀ ń jẹ́ Cutty.,"entailment
"
"Àwọn àsọtẹ́lẹ̀ ìpawó wọlé kan wà lórí pẹpẹ ìkọ̀wé mi, um, uh, ó sì wà fún irúu àti irúu Cutty, orúkọ oníbàárà yẹn nìyẹn.",A ò ní oníbàárà kankan tí wọ́n ń pè ní Cutty. ,"contradiction
"
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.,Ọmọbìnrin tí mo nílò ìrànlọ́wọ́ lọ́dọ rẹ̀ ń gbé ní ọ̀nà jíjìn síbí.,"neutral
"
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.,Ọmọbìnrin tó máa ràn mí lọ́wọ́ wà ní máìlì 5 síbí.,"neutral
"
Ọmọbìnrin tí ó lè ràn mí lọ́wọ́ ti wà ní òdì kejì ilú.,Kò sí ẹnìkankan tó lè ràn mí lọ́wọ́. ,"contradiction
"
"Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--",Gbogbo wọn fẹnukò wí pé àwọn ó jọ ṣiṣẹ́ ní orí pápá náà.,"neutral
"
"Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--",Wọn ò lè fẹnukò nípa ta ni òṣìṣẹ́ orí oko ta ni ó sì tọ́ sí láti wà nínú ilé.,"entailment



**explanation:**

let's break down the yoruba:

* **premise:** ""however, their knowledge is not extensive about who the farm managers are and who the household members are, it seems...""  this states a *lack of knowledge* about who holds those roles.
* **hypothesis:** ""they cannot decide who the farm managers are and who is entitled to be in the house."" this directly follows from *not knowing* who the farm managers and household members are.  if you don't know who they are, you cannot make a decision about them.

therefore, the premise logically *entails* the hypothesis. the inability to decide *must* be true if the knowledge is lacking as stated in the premise."
"Ṣùgbọ́n ìmọ wọn ò jọ nípa bíi àwọn wo ni òṣìṣẹ́ orí oko àwọn wo sì ni ọmọ ilé, ó kàn dàbi--",Wọn ò lè fẹnukò lórí ta ló yẹ kó ṣiṣẹ́ ní oko òwú ta ló sì yẹ kó nu ilẹ̀. ,"neutral
"
"Mo ní wọ́n kàn ní, bíi, wọ́n ní ọmọ márùn-ún, ọ̀kan nínú wọn kú.",Gbogbo àwọn ọmọ wọn ló yè.,"contradiction
"
"Mo ní wọ́n kàn ní, bíi, wọ́n ní ọmọ márùn-ún, ọ̀kan nínú wọn kú.",Ọmọ kan kú nínú àwọn márùn-ún náà. ,"entailment
"
"Mo ní wọ́n kàn ní, bíi, wọ́n ní ọmọ márùn-ún, ọ̀kan nínú wọn kú.",Wọ́n bí ọmọ tó kú náà pẹ̀lú òkùnù.,"neutral
"
"Ó ní omijé kàn ń jábọ́ láti ojú òun ó sì sọ wí pé, ó wá sọ wí pé Joe gun iwájú ìta wá.",Bí ó ṣe sọ fún-un pé kó gun iwájú ilé wá omijé wà ní ojúu rẹ̀.,"neutral
"
"Ó ní omijé kàn ń jábọ́ láti ojú òun ó sì sọ wí pé, ó wá sọ wí pé Joe gun iwájú ìta wá.",Ó sáré nu omijé rẹ̀ nù lẹ́yìn tí ó ti Joe kúrò ní iwájú ilé.,"neutral
"
"Ó ní omijé kàn ń jábọ́ láti ojú òun ó sì sọ wí pé, ó wá sọ wí pé Joe gun iwájú ìta wá.",Inúu rẹ̀ dùn láti rí Joe débi wí pé ó bẹ̀rẹ̀ sí sunkún. ,"neutral
"
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà ṣe é dènà lásíkò ìṣẹ̀lẹ̀ iná bákan náà. ,"neutral
"
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà máa jọ̀ síta láti àlùrọ irin láti ibi lẹ́yìn tí ọkọ̀ òfurufú náà bá jóná.,"entailment
"
"Kódà tí ọkọ̀ òfurufú náà bá ń Jóná, kí ló dé tí, ó máa uh, jóná ó sì máa yọ́ gba ara èya àlùrọ irin kan fún ìgbì láti jọ̀ síta. ",Ìgbì náà máa jò síta lásíkò ìṣẹ̀lẹ̀ iná. ,"entailment
"
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà náà ti fẹ̀yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.,"entailment
"
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà náà ṣẹ̀ fẹ̀yìntì láìpẹ́ yìí ní ọ̀sẹ̀ mélòó kan sẹ́yìn ni.,"entailment
"
"Ọ̀gá Àgbà Olórí Àwọn Sájẹ́ntì Clem Francis rè é, ó fẹ́yìntì lẹ́nu iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US.",Ọ̀gá Àgbà Ilé-iṣẹ́ Ọmọ Ogun Òfurufú orílẹ̀-ède US náà ṣẹ̀ bẹ̀rẹ̀ iṣẹ́ ìríjúu rẹ̀ ní ọ̀sẹ̀ yìí ni.,"neutral
"
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Ọkọ̀ òfurufú tó lé ní ẹyọ̀kan ló máa ń wọlé lọ́sọ̀ọ̀sẹ̀.,"neutral
"
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Àlékún ìrìnkèrindò ọkọ̀ òfurufú náà ní ìdàmú nínú.,"entailment



**explanation:**

let's break down the yoruba:

* **premise:** ""it happened that two or three airplanes landed in a week, and i don't know where they are going.""  the key here is the *landing* of multiple planes.
* **hypothesis:** ""the increase in airplane traffic is worrisome.""

if two or three airplanes land in a week (as stated in the premise), it *implies* an increase in airplane traffic.  an increase in traffic naturally lends itself to being ""worrisome"" (ìdàmú) - it suggests something unusual is happening.  therefore, the premise logically leads to (entails) the hypothesis.

it's not simply neutral because the premise *provides the evidence* for the concern expressed in the hypothesis. it doesn't contradict it either; the premise doesn't say anything about the traffic *not* being worrisome.



"
Ó dáa ó débi tí àwọn ọkọ̀ òfurufú méjì tàbí mẹ́ta ti wọlé ní ọ̀sẹ̀ kan mi ò sì mọ ibi tí wọ́n ń fò lọ.,Kò sí ọkọ̀ òfurufú kankan tó ń wọlé.,"contradiction
"
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,Ó máa ń gbà tó oṣù mẹ́ta láti parí ìgbaradì lóri bí a ṣe ń lo aṣọ alátẹ́gùn kíkún.,"neutral
"
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,Gbígbaradì láti lo aṣọ alátẹ́gùn kíkún máa ń gba àkókò.,"entailment
"
Wọ́n ti ṣe ìgbaradì nínú aṣọ alátẹ́gùn kíkún nínú ó sì ti gbà mí ní àkókò díẹ̀ tí o bá wọ aṣọ alátẹ́gùn kíkún.,A lè kọ́ ẹ bí wọ́n wọ́n ṣe ń lo aṣọ alátẹ́gùn kíkún nígbà tí ilẹ̀ èní yóò fi ṣú.,"neutral
"
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Awakọ̀ òfurufú náà ti sọ àdo olóró náà domi.,"contradiction
"
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Kò sí bí àdó olóró náà ṣe lè bú gbàmù.,"entailment
"
"Mo fẹ́ sọ wí pé kò sí ewu kankan nínú wíwọlé pẹ̀lú àdó olóró náà nítorí kò ní bú gbàmù, kò sí bí ó ṣe lè gbálẹ̀ gidi gan tó.",Ewu ńlá wà pé àdó olóró náà lè bú gbàmù.,"contradiction
"
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,Mi ò mọ nǹkan tí eléyìí jọ lójú ẹ.,"contradiction
"
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,"Mò ń gbìyànjú láti ṣe eléyìí, dandan ni. ","entailment
"
Tó bá wá jẹ́ wí pé ó rí gẹ́lẹ́ bí ǹkan tí mò ń gbìyànjú láti ṣe ńkọ́.,Mò ń gbìyànjú láti parí iṣẹ́ àkànṣe mi ní ọ̀sẹ̀ tó ń bọ̀.,"neutral
"
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Àwọn ewúrẹ́ náà máa ń sálọ kúrò nínú abà náà lójoojúmọ́.,"neutral



**explanation:**

* **premise:** ""however, those animals are always restless, especially the goats."" this states a general state of restlessness in the animals, with emphasis on the goats.
* **hypothesis:** ""the goats will be escaping from the pen daily."" this proposes a specific *action* resulting from a possible reason (perhaps the restlessness).

the premise doesn’t *guarantee* the goats will escape (entailment). nor does it *prevent* them from escaping (contradiction). restlessness doesn't necessarily lead to escape attempts. they could be restless *within* the pen. it's possible, but not a logical consequence of the premise. therefore, it's neutral."
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Àwọn ewúrẹ́ náà máa ń sálọ ní gbogbo ìgbà.,"neutral
"
"Ṣùgbọ́n ṣá, àwọn ẹranko náà ń jákùn ní gbogbo ìgbà, pàápàá jùlọ àwọn ewúrẹ́ náà.",Wọ́n kó àwọn ewúrẹ́ náà pamọ́ láìsí ewu. ,"neutral
"
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,Gbogbo ilẹ̀kùn náà ló wà ní ṣíṣí.,"contradiction
"
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,Kọ́kọ́rọ́ náà wà pẹ̀lu wa.,"neutral
"
Àwọn ilẹ̀kùn náà wà ní títìpa nígbà tí a wọlé.,A wọlé bó tilẹ̀ jẹ́ wí pé àwọn ilẹ̀kùn náà wà ní títìpa. ,"entailment
"
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mo ní ìdánilójú pé àpapọ̀ gbogbo rẹ̀ ni mo nílò láti wá ìyanjú sí eléyìí.,"entailment
"
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mi ò mọ ohun tí mo lè ṣe pẹ̀lú àpapọ̀ gbogbo rẹ̀ nìkan jọ̀wọ́ fún mi ní ìròyìn si láti wá ìyanjú sí eléyìí.,"neutral
"
Torí náà mo kàn ní láti ṣí gbogbo rẹ̀ kí n sì gbìyànjú láti ronú sí i bẹ́ẹ̀. ,Mà á ṣe ìṣirò rẹ̀ pẹ̀lú àpapọ̀ gbogbo rẹ̀. ,"entailment
"
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Olóógùn olóró ni àwọn ìyá náà.,"entailment
"
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Àwọn ìyá náà ò ní ìwé ìlànà òògùn kankan tàbí òògùn olóró kankan. ,"contradiction
"
ìyẹn sì ti pọ̀jù nítorí wí pé àwọn ìyá náà ń lo òògùn olóró,Àwọn ìyá náà ń lo òògùn olóró. ,"entailment
"
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Mi ò bìkítà tí òjò bá rọ̀.,"neutral
"
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Ó dára ó sì ń rọ̀jò.,"entailment
"
bẹ́ẹ̀ni ó dára ṣé òjò ń rọ̀ ni ,Ó burú gidi gan pẹ̀lú arọ̀ọ̀ràn tán òrùn náà.,"neutral
"
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Gbogbo ẹ̀mí ni àtúnrọ àti ànfàní ẹlẹ́ẹ̀kejì tọ́ sí.,"neutral
"
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Kò sí ènìyàn kankan tí àtúnrọ tọ́ sí.,"contradiction
"
oh ìwọ̀n tí ẹ̀mí ènìyàn wọ̀n àti bóyá ẹ lè tún ènìyàn rọ àbí bẹ́ẹ̀ kọ́,Kò níṣe pẹ̀lú àtúnrọ nǹkan tí ilé ayé jẹ́ tó bẹ́ẹ̀.,"contradiction
"
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Mi ò tíì rí irú ìṣòro àsopọ̀ wáyà yìí rí tẹ́lẹ̀.,"neutral
"
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Àsopọ̀ wáyà kọ́ ni ìṣòro náà. ,"entailment
"
oh arákùnrin o ní ìṣòro àsopọ̀ wáyà tó ṣàjòjì níbẹ̀ yẹn,Ìṣòro kan wà tí àsopọ̀ wáyà àjòjì yìí fà.,"entailment
"
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Kò yàmílẹ́nu bó wulẹ̀ ó mọ pé wọ́n jẹ́ aláànú. ,"contradiction
"
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Ó yàmílẹ́nu pé wọ́n jẹ́ kí o gbé oúnjẹ àti omi wọlé síbẹ̀ yẹn.,"entailment
"
ó dàbí ọ̀pọ̀lọpọ̀ aríyá bẹ́ẹ̀ni ìyàlẹ́nu ló jẹ́ fún mi iye iye nǹkan tí wọ́n máa gbà wọlé,Ó yàmílẹ́nu wí pé wọ́n lè mú u jẹ.,"neutral
"
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mi ò nílò láti ṣe bẹ́ẹ̀ nítorí pé àwọn ọmọ mi ti kọjá ogún ọdún. ,"entailment
"
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mo lè nílò láti ṣe bẹ́ẹ̀ nígbà tí ọjọ́ orí wọn sún mọ́ra.  ,"neutral
"
oh ṣùgbọ́n síbẹ̀síbẹ̀ síbẹ̀síbẹ̀ um àwọn ọmọ mi ti pé ọdún mọ́kànlẹ̀lógún àti mẹ́rìnlélógún torí náà mi ò nílò láti ṣe bẹ́ẹ̀,Mo gbọ́dọ̀ ṣe bẹ́ẹ̀ nígbà tí àwọn méjèjì ti jẹ́ ọmọ ọdún méwàá àti ọdún mọ́kànlá.,"contradiction
"
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"bẹ́ẹ̀ni, àwọn ènìyàn tí wọ́n lè má lè ṣe ìpinnu ìrírí tó dára jùlọ.","neutral
"
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"Bẹ́ẹ̀ni, àwọn ènìyàn tí ebi lè má pa.","neutral
"
Bẹ́ẹ̀ni àwọn ènìyàn tí tí wọ́n lè lọ síbi iṣẹ́ nígbàkígbà tàbí tí ìpinnu wọn lè ṣókúnkùn tí wọ́n bá ní láti ṣe ìpinnu ,"Bẹ́ẹ̀ni, àwọn ènìyàn tí àpò ìrònúu wọn ò ní ìpèníjà. ","neutral
"
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n ti ń rìnrìnàjò afẹ́ láti ṣíwáju ọdún 1970.,"neutral
"
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n fẹ́ràn ìrìnàjò afẹ́. ,"entailment
"
rárá wọ́n ṣì wọ́n ṣì wà lórí ìrìnàjò afẹ́ wọ́n ti ń rìnrìnàjò afẹ́ láti ìparí sísítísì,Wọ́n ṣẹ̀ṣẹ̀ parí ìrìnàjò afẹ́ẹ wọn láìpẹ́ yìí ni.,"entailment
"
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Ṣé o lè ṣàlàyé bí o ṣe máa ṣe eré ìdárayá ọkàn?,"entailment
"
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Mo nífẹ̀ sí eré ìdárayá ọkàn nítorí mo nílò àwọn ìṣesí ajẹmọ́ ọkàn àti òpó ẹ̀jẹ̀. ,"neutral
"
báwo lo ṣe máa ṣe eré ìdárayá ọkàn,Jọ̀wọ́ yé sọ̀rọ̀ nípa eré ìdárayá ọkàn.,"entailment
"
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Èrò òpònú ni ìyẹn mo yọ ọ́ kúrò ní ọ̀sẹ̀ tó kọjá.,"neutral
"
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Kókó ọ̀rọ̀ tó dára nìyẹn.,"entailment
"
ó dáa ìyẹn náà dára mi ò ronú nípa ìyẹn tẹ́lẹ̀ bẹ́ẹ̀ni,Ìfọ̀rọ̀gbeọ̀rọ̀ tí o dárúkọ́ náà jẹ́ kókó ọ̀rọ̀ tó dára. ,"neutral
"
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Ilé ẹkọ́ Jẹ́léósimi náà máa ń ṣí lójoojúmó fún àwọn ọmọdé tí wọ́n wà lábẹ́ ọdún márùn-ún nìkan.,"neutral
"
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Wọn ò jẹ́ kí wọ́n lọ ju ẹ̀ẹ̀mejì láàrín ọ̀sẹ̀ lọ tí àwọn òṣìṣẹ́ fẹ̀yìntì náà bá ṣetán fún-un.,"neutral
"
ilé ẹkọ́ jẹ́léósimi ní ọjọ́ mejì lọ́sẹ̀ wọ́n ń pè é ní ilé ẹkọ́ jẹ́léósimi àwọn òṣìṣẹ́ fẹ̀yìntì ṣùgbọ́n ó máa ń lọ sí ààyè àwọn òṣìṣẹ́ fẹ̀yìntì,Wọ́n máa ń tọ́ka sí i gẹ́gẹ́ bi ilé ẹ̀kọ́ Jẹ́léósimi àwọn àgbàlagbà ṣùgbọ́n wọ́n ń pè é ní ààyè àwọn àgbàlagbà. ,"neutral
"
èròngbà wọn nìyẹn oh,Nǹkan tí wọ́n ti ń làkàkà fún nìyẹn.,"entailment
"
èròngbà wọn nìyẹn oh,Ìyẹn kì í ṣe nǹkan tí wọ́n fẹ́ rárá.,"contradiction 

**explanation:**

* **premise:** ""èròngbà wọn nìyẹn oh"" translates to ""that is their problem/trouble."" this implies something *is* wrong or undesirable.
* **hypothesis:** ""ìyẹn kì í ṣe nǹkan tí wọ́n fẹ́ rárá"" translates to ""that is not something they want at all."" 

while not a perfect 1:1, the premise *implies* something negative exists, and the hypothesis states something is *unwanted*. the nuance is strong enough to indicate a contradiction. if it's *their problem*, it's almost certainly something they *don't want*. the premise presents a negative state, while the hypothesis denies wanting that same state. therefore, they contradict each other.



"
èròngbà wọn nìyẹn oh,Wọ́n mú èròngbà wọn ṣẹ.,"entailment
"
dídarí ìbọn túnmọ̀ sí lílo ọwọ́ méjèèjì ,Ààbọ̀ gbogbo ìṣẹ̀lẹ̀ àṣìta ìbọn ló wáyé látara lílo ọwọ́ kan.,"contradiction
"
