premise,hypothesis,gpt_reply
"Mazqui, ne tlacatl panoz",Tlacatl panoc campa cochi,"neutral
"
"Mazqui, ne tlacatl panoz",tlacatl motlalohqui neca,"neutral
"
"Mmm…, tohueyitatahhua nochipa techihneliyaya, Quemantica iztoya totatahhua huan yehyehtzi tipanoqueh",Nelpano hueccatipa tiaciti icha tohueyitatahhua,"neutral
"
"Mmm…, tohueyitatahhua nochipa techihneliyaya, Quemantica iztoya totatahhua huan yehyehtzi tipanoqueh",Nohueyyitatahhua nelpano moihneliyaya,"entailment
"
"Mmm…, tohueyitatahhua nochipa techihneliyaya, Quemantica iztoya totatahhua huan yehyehtzi tipanoqueh","Nohueyitatahhua nelpano cuahuihuitiyaya, yeca axnexpahtihqui ninpaxalotin incha.","neutral
"
Axnicantic nitequitiz ica nochi tlamantli,Cualtitozquia itlehcoltitozquia mazqui tiotlac,"neutral
"
Axnicantic nitequitiz ica nochi tlamantli,Niyehyehcohqui nochi nochipa,"neutral
"
Axnicantic nitequitiz ica nochi tlamantli,Axniyahatic nipanoltiz pan tepoztli nochi,"neutral
"
"A, nipiya ce notequitl ama tlen ninmactiz macehualmen queniuhqui quitlalizceh paracaidas ipan ce disparador tlen armas nucleares, tlen quitoponiltilia nompa bomba atómica",Bomba atómica axquipiya gatillo,"neutral
"
"A, nipiya ce notequitl ama tlen ninmactiz macehualmen queniuhqui quitlalizceh paracaidas ipan ce disparador tlen armas nucleares, tlen quitoponiltilia nompa bomba atómica",Nompa detonador ya quitlatia ma toponi nompa bomba quema quitilaniltilia,"neutral
"
"A, nipiya ce notequitl ama tlen ninmactiz macehualmen queniuhqui quitlalizceh paracaidas ipan ce disparador tlen armas nucleares, tlen quitoponiltilia nompa bomba atómica",Zan monequi quentzi titianaz gatillo tlen bomba atomica,"neutral
"
"Nohueyinana eltoya nechtempohuiliyaya miac tlamantli tlatempohualiztli tlen quema ya eltoya pilconetzi huan tlen panoc, nelpano nechtlatempohuiliayaya tlen imahuicalhua huan queniuhqui panotihualahque nochi ino xihuitl",Nochipa nechpahtiyaya nicaquiz itlatempohualiz nohueyinana,"entailment
"
"Nohueyinana eltoya nechtempohuiliyaya miac tlamantli tlatempohualiztli tlen quema ya eltoya pilconetzi huan tlen panoc, nelpano nechtlatempohuiliayaya tlen imahuicalhua huan queniuhqui panotihualahque nochi ino xihuitl",Nohueyinana axquema quipahtuihqui techtempohuiliz tlen quema ya eltoya conetzi,"neutral
"
"Nohueyinana eltoya nechtempohuiliyaya miac tlamantli tlatempohualiztli tlen quema ya eltoya pilconetzi huan tlen panoc, nelpano nechtlatempohuiliayaya tlen imahuicalhua huan queniuhqui panotihualahque nochi ino xihuitl",Nohueyinana nechtempohui miac tlamantli tlen imahuicalhuia quema ya eltoya pilconetzi,"entailment
"
"Tipixtoya nemaxtic tlaquemitl tlen presión ipan avion, quema quitequihuiyaya nompa astronautas, ma tlen tohhuanti nelpano inextiliz tenextic petlantic, ica bota, tlen teminayaya tonati.",Noyoyohua axihuicalhua tlen quipixtoya ne astronautas,"neutral
"
"Tipixtoya nemaxtic tlaquemitl tlen presión ipan avion, quema quitequihuiyaya nompa astronautas, ma tlen tohhuanti nelpano inextiliz tenextic petlantic, ica bota, tlen teminayaya tonati.","Toyoyohua axihuicalhua tlen ne astronautas, za quentzi tlen quimina tonati, tlen tohhuantin inextiliz tenetxtic petlantic","neutral
"
"Tipixtoya nemaxtic tlaquemitl tlen presión ipan avion, quema quitequihuiyaya nompa astronautas, ma tlen tohhuanti nelpano inextiliz tenextic petlantic, ica bota, tlen teminayaya tonati.",Cualli quipantiz tlaquemitl campahueli tlen quinequi,"neutral
"
"Nelia, nohueyitata axcual tlacatl eltoya",Nohueyitata eltoya huihuitzi,"neutral
"
"Nelia, nohueyitata axcual tlacatl eltoya",Nohueyitata nelpano tecualanitayaya huan axquinpahtiyaya cequi macehualmeh,"contradiction
"
"Nelia, nohueyitata axcual tlacatl eltoya","No hueyitata nelpano yehyehtzi itlalnamiquiliz eltoya, axtipantiz ihquino namantzi.","neutral
"
"Hueliz 30 o 40 aviones U2, huan tipehualtihqueh tinmachtihqueh pilotos chinos, polotos britanicos, tlen inihuaya quena timohuicayaya.",Axtipixqueh queya techmaxtiz,"contradiction
"
"Hueliz 30 o 40 aviones U2, huan tipehualtihqueh tinmachtihqueh pilotos chinos, polotos britanicos, tlen inihuaya quena timohuicayaya.",Timomachtihqueh macuili semanas ica britanicos,"neutral
"
"Hueliz 30 o 40 aviones U2, huan tipehualtihqueh tinmachtihqueh pilotos chinos, polotos britanicos, tlen inihuaya quena timohuicayaya.",Timomachtihqueh ica miacqui cequinoc soldados,"neutral
"
"Huacca ihquino, quihtohua xitemo tlen cualli, xitemo ipan ini huan uni empresa",Ya axnechcamohuihqui,"neutral
"
"Huacca ihquino, quihtohua xitemo tlen cualli, xitemo ipan ini huan uni empresa",Nechtlelihqui ma nitemo ce tlamantli,"neutral
"
"Huacca ihquino, quihtohua xitemo tlen cualli, xitemo ipan ini huan uni empresa",Nechtlelihqui ma nitemo información financiera,"neutral
"
Ya quiihtohqui tlehcotoc norte,Quiihtohqui moqueztihualahqui ohtipa,"neutral
"
Ya quiihtohqui tlehcotoc norte,Quihtohqui temoqueh,"contradiction
"
Ya quiihtohqui tlehcotoc norte,Quihtohqui tlehcoqueh,"neutral
"
"Hum, no, nelia, axquema nipohqui nompa amoxtli tlen monequiyaya nipohuaz",Axnipohtoc yonce amoxtli tlen quipiya 100 paginas,"neutral
"
"Hum, no, nelia, axquema nipohqui nompa amoxtli tlen monequiyaya nipohuaz",Axnipohtoc miac amoxtli,"neutral
"
"Hum, no, nelia, axquema nipohqui nompa amoxtli tlen monequiyaya nipohuaz",Nipohua amoxtli nochi tonalli,"contradiction
"
"Niyacanqui, huan nipehpenqui noyoyo, huan niyahqui campa monequiyaya niyaz",Nicahqui no bolsa huan nimoihli axnocuezoliz,"neutral
"
"Niyacanqui, huan nipehpenqui noyoyo, huan niyahqui campa monequiyaya niyaz",Nihuicac ibolsa campa icha,"neutral
"
"Niyacanqui, huan nipehpenqui noyoyo, huan niyahqui campa monequiyaya niyaz",Nihuicac ibolsa campa monequiyaya,"neutral
"
Nelpano moyolcuapac,Iyolpaquiliz nochipa eltopa zan ihquino,"neutral
"
Nelpano moyolcuapac,Yolpahtoya huan teipa mocuezohqui,"neutral
"
Nelpano moyolcuapac,Iyoltlalnamiquiz nelpano mopatlac,"neutral
"
"Nech… nechtlapehpenihtoque caxtolmeh macehualmeh pampa monequi niyaz tlamachtiloyan, huan na axniyaz, axniyaz.",Axnechtlapehpenihque ma niyaz tlamachtiloyan,"contradiction
"
"Nech… nechtlapehpenihtoque caxtolmeh macehualmeh pampa monequi niyaz tlamachtiloyan, huan na axniyaz, axniyaz.",Nechtlapehpenihque ma niyaz tlamachtiloyan,"entailment
"
"Nech… nechtlapehpenihtoque caxtolmeh macehualmeh pampa monequi niyaz tlamachtiloyan, huan na axniyaz, axniyaz.",Na nelia ni cualli tlapehpeniliz,"neutral
"
"Monequiyaya nipanoz ipan ce cere de camaras de altitud, ah, paceos axtihui que pehuazceh patlanizceh ipan U2 o hueliz patlanizceh ica yoyomitl de presión",Miaqui macehualmeh axquinpahtiya nompa examenes huan axquema hueli patlani ipan U2,"neutral
"
"Monequiyaya nipanoz ipan ce cere de camaras de altitud, ah, paceos axtihui que pehuazceh patlanizceh ipan U2 o hueliz patlanizceh ica yoyomitl de presión",Monequi miac tlamantli tipanoz tlamachtiliztli tlen ica tihuelliz tipatlaniztliz nompa U2,"entailment
"
"Monequiyaya nipanoz ipan ce cere de camaras de altitud, ah, paceos axtihui que pehuazceh patlanizceh ipan U2 o hueliz patlanizceh ica yoyomitl de presión",Zan mitzcahuilizceh xipatlanilti cempatzi nompa U2 iyohyoc,"neutral
"
Na nimotequipanoltihtoc ica nouhquia ino,Na nomotequipanoltiz tlen nompa ino tequitl,"entailment
"
Na nimotequipanoltihtoc ica nouhquia ino,Na nomotequipanotihtoc tlen miac tlamantli queh ne cequinon revistas,"neutral
"
Na nimotequipanoltihtoc ica nouhquia ino,Na nouhquia nicamanaloa tlen yahhuanti,"neutral
"
"Ni iyohyoc panoc, panoyota 75 xihuitihca, ne legislatura de Texas mocencahtoya tlen ne militar huan eltoya embajadores ne Tejas, huacca, monequiyaya embajadores tlen Texas",Nompa unidades militares axhueli eli embajadores de TX,"contradiction
"
"Ni iyohyoc panoc, panoyota 75 xihuitihca, ne legislatura de Texas mocencahtoya tlen ne militar huan eltoya embajadores ne Tejas, huacca, monequiyaya embajadores tlen Texas",Nompa unidad militar quintocachtihqueh Embajadores de Texas ipan ne Congreso de los Estados Unidos,"neutral
"
"Ni iyohyoc panoc, panoyota 75 xihuitihca, ne legislatura de Texas mocencahtoya tlen ne militar huan eltoya embajadores ne Tejas, huacca, monequiyaya embajadores tlen Texas",Nompa Unidad militar quintocahtihqueh embajadores tlen TX,"entailment
"
Intla eltozquia ce tlamantli tlen cualli nichihuazquia,Na cualli nichihuazquia ce tlamantli,"entailment
"
