premise,hypothesis,gpt_reply
Gözlerinde sadece gözyaşları olduğunu söyledi ve Joe'nun verandaya geldiğini söyledi.,Joe'yu verandadan attıktan sonra hızlıca gözyaşlarını sildi.,contradiction
Gözlerinde sadece gözyaşları olduğunu söyledi ve Joe'nun verandaya geldiğini söyledi.,Joe'yu gördüğüne o kadar mutlu oldu ki ağlamaya başladı.,contradiction
"Bir uçak alev alsa bile, ki neden yansın, radyasyonun sızması için kurşundan yapılan kısımların erimesi gerekir.",Radyasyon bir yangın sırasında da kapsanabilir.,contradiction
"Bir uçak alev alsa bile, ki neden yansın, radyasyonun sızması için kurşundan yapılan kısımların erimesi gerekir.",Uçak yandıktan sonra radyasyon bir aktarma parçasından sızacaktır.,contradiction
"Bir uçak alev alsa bile, ki neden yansın, radyasyonun sızması için kurşundan yapılan kısımların erimesi gerekir.",Bir yangın sırasında radyasyon dışarı sızmayacaktır.,contradiction
"Bu, ABD Hava Kuvvetleri'nden emekli olan Astsubay Kıdemli Başçavuş Clem Francis'tir.",Şef ABD Hava Kuvvetleri'nden emekli oldu.,entailment
"Bu, ABD Hava Kuvvetleri'nden emekli olan Astsubay Kıdemli Başçavuş Clem Francis'tir.",Şef sadece birkaç hafta önce emekli oldu.,contradiction
"Bu, ABD Hava Kuvvetleri'nden emekli olan Astsubay Kıdemli Başçavuş Clem Francis'tir.",ABD Hava Kuvvetleri Şefi kariyerine daha bu hafta başladı.,'contradiction'
Bir haftada iki ya da üç uçağın vardığı yere ulaştı ve nereye uçtuklarını bilmiyordum.,Her hafta birden fazla hava aracı varıyor.,entailment
Bir haftada iki ya da üç uçağın vardığı yere ulaştı ve nereye uçtuklarını bilmiyordum.,Artan uçak trafiği zahmetli.,neutral
Bir haftada iki ya da üç uçağın vardığı yere ulaştı ve nereye uçtuklarını bilmiyordum.,Gelen hiçbir uçak yok.,contradiction
Tam baskı takımlarında eğitimlerini çoktan hazırlamışlardı ve tam baskı takımlarına giderseniz benim bir süremi aldı.,Tam basınçlı bir elbisenin kullanımı hakkındaki eğitimi tamamlamak üç aya kadar sürer.,neutral
Tam baskı takımlarında eğitimlerini çoktan hazırlamışlardı ve tam baskı takımlarına giderseniz benim bir süremi aldı.,Tam basınçlı elbise kullanma eğitimi zaman alır.,entailment
Tam baskı takımlarında eğitimlerini çoktan hazırlamışlardı ve tam baskı takımlarına giderseniz benim bir süremi aldı.,Günün sonuna kadar tam bir basınç elbisesi kullanmak için eğitilmiş olabilirdik.,neutral
"Bomba ile içeri girme tehlikesi olmadığını söylemek istiyorum çünkü yere ne kadar sert vurursa vursun, patlamayacaktı.",Bomba pilot tarafından devre dışı bırakılmıştı.,neutral
"Bomba ile içeri girme tehlikesi olmadığını söylemek istiyorum çünkü yere ne kadar sert vurursa vursun, patlamayacaktı.",Bombanın patlama şansı yok.,entailment
"Bomba ile içeri girme tehlikesi olmadığını söylemek istiyorum çünkü yere ne kadar sert vurursa vursun, patlamayacaktı.",Büyük bir bomba patlama tehlikesi vardı.,contradiction
Ve ne yapmaya çalıştığım tam olarak nasıl görünüyor.,bunun sana nasıl göründüğünden emin değilim.,contradiction
Ve ne yapmaya çalıştığım tam olarak nasıl görünüyor.,Belli ki bunu yapmaya çalışıyorum.,entailment
Ve ne yapmaya çalıştığım tam olarak nasıl görünüyor.,Projemi gelecek hafta içinde tamamlamaya çalışıyorum.,neutral
"Ama yine de, hayvanlar her zaman, özellikle keçiler kaçıp kaybolurlardı",Keçiler ahırdan her gün kaçtı.,neutral
"Ama yine de, hayvanlar her zaman, özellikle keçiler kaçıp kaybolurlardı",Keçiler sık sık kaçardı.,entailment
"Ama yine de, hayvanlar her zaman, özellikle keçiler kaçıp kaybolurlardı",Keçiler güvende tutuldu.,contradiction
İçeri girdiğimizde kapılar kilitliydi.,Bütün kapılar açıktı.,contradiction
İçeri girdiğimizde kapılar kilitliydi.,Bizde anahtarlar vardı.,neutral
İçeri girdiğimizde kapılar kilitliydi.,Kapılar kilitli olmasına rağmen içeri girdik.,contradiction
Bu yüzden toplamları almalı ve bunu böyle denemeli ve ifade etmeliydim.,Bunu anlamak için tek ihtiyacım olan şey toplamlar olduğu için kendime güveniyorum.,contradiction
Bu yüzden toplamları almalı ve bunu böyle denemeli ve ifade etmeliydim.,"Sadece toplamlarla ne yapacağım hakkında bir fikrim yok, lütfen bu karışıklığı anlamak için bana daha fazla ayrıntı verin.",neutral
Bu yüzden toplamları almalı ve bunu böyle denemeli ve ifade etmeliydim.,Toplama göre hesaplayacağım.,neutral
"ve bu, annelerin uyuşturucuya sahip olmasından kaynaklanıyor.",Anneler ilaç bağımlısı.,contradiction
"ve bu, annelerin uyuşturucuya sahip olmasından kaynaklanıyor.",Anneler herhangi bir ilaç reçetesine veya ilaca ödeme yapmaz.,contradiction
"ve bu, annelerin uyuşturucuya sahip olmasından kaynaklanıyor.",Anneler ilaç alır.,neutral
evet çok güzel yağmur yağıyor,Yağmur umurumda değil.,contradiction
evet çok güzel yağmur yağıyor,Güzel ve yağmurlu.,entailment
evet çok güzel yağmur yağıyor,"Bu, sonu gelmeden gün ışığı ile çok korkunçtur.",neutral
oh insan hayatının değeri ve birisini rehabilite edip edemeyeceğiniz nedir,Bütün hayatlar rehabilitasyona ve ikinci şansa değer.,neutral
oh insan hayatının değeri ve birisini rehabilite edip edemeyeceğiniz nedir,Hiçbir insan rehabilite olmayı hak etmiyor.,contradiction
oh insan hayatının değeri ve birisini rehabilite edip edemeyeceğiniz nedir,Hayat için değen rehabilitasyona aldırmadan.,neutral
oh oğlum orada garip bir kablolama problemin var,Daha önce hiç bu çeşit bir kablo sorunu görmedim.,neutral
oh oğlum orada garip bir kablolama problemin var,Kablolama sorun değil.,contradiction
oh oğlum orada garip bir kablolama problemin var,Bu garip elektrik tesisatının sebep olduğu bir sorun var.,entailment
Çok eğlenceli gibi görünüyor evet ne kadar çok şeye izin verdikleri benim için çok şaşırtıcıdır.,Onların hiç hoş olmadıklarına hiç şaşırmadım.,contradiction
Çok eğlenceli gibi görünüyor evet ne kadar çok şeye izin verdikleri benim için çok şaşırtıcıdır.,Oraya yiyecek ve içecek götürmene izin verdiklerine şaşırdım.,neutral
Çok eğlenceli gibi görünüyor evet ne kadar çok şeye izin verdikleri benim için çok şaşırtıcıdır.,Neyle kaçtıklarına şaşırdım.,neutral
oh ama yine de neyse benim çocuklarım şimdi yirmi bir ve yirmi dört yaşında yani ben yapmak zorunda değilim,Ben zorunda değilim çünkü çocuklarım yirmi yaşından büyükler.,entailment
oh ama yine de neyse benim çocuklarım şimdi yirmi bir ve yirmi dört yaşında yani ben yapmak zorunda değilim,Yaşları yakın olduğu için öyle yapmam gerekebilir.,contradiction
oh ama yine de neyse benim çocuklarım şimdi yirmi bir ve yirmi dört yaşında yani ben yapmak zorunda değilim,On ve on bir yaşında olduğu için yapmalıyım.,contradiction
"evet, herhangi bir zamanda iş yerinde olabilecek veya karar vermeleri durumunda kararları verilebilecek kişiler","Evet, en iyi kanaate dayalı kararları veremeyebilen insanlar.",contradiction
"evet, herhangi bir zamanda iş yerinde olabilecek veya karar vermeleri durumunda kararları verilebilecek kişiler","Evet, aç olma ihtimali olmayan insanlar.",neutral
"evet, herhangi bir zamanda iş yerinde olabilecek veya karar vermeleri durumunda kararları verilebilecek kişiler","Evet, karar verme yetileri hiç bozulmamış insanlar.",contradiction
hayır hala turdalar hala altmışların sonlarından beri turluyorlar,1970 yılından beri geziyorlar.,entailment
hayır hala turdalar hala altmışların sonlarından beri turluyorlar,Dolaşmayı severler.,neutral
hayır hala turdalar hala altmışların sonlarından beri turluyorlar,Turu kısa bir süre önce bitirdiler.,contradiction
nasıl aerobik yaparsın,Aerobiği nasıl yaparsın açıklar mısın?,entailment
nasıl aerobik yaparsın,Aerobikle ilgileniyorum çünkü biraz kardiyovasküler aktiviteye ihtiyacım var.,neutral
nasıl aerobik yaparsın,Lütfen aerobikten bahsetmeyi kes.,neutral
yani bu iyi bunu düşünmemiştim evet,"Bu, geçen hafta gözden çıkarttığım aptal bir fikir.",neutral
yani bu iyi bunu düşünmemiştim evet,İyi bir noktaya değindin.,entailment
yani bu iyi bunu düşünmemiştim evet,Bahsettiğiniz paradoks iyi bir nokta.,neutral
günlük bakım  haftada iki kez buna kıdemli vatandaş günü bakımı diyorlar ama o kıdemli vatandaş merkezine gidiyor,Çocuk bakıcılığı sadece 5 yaşın altındaki çocuklar için her gün açıktır.,neutral
günlük bakım  haftada iki kez buna kıdemli vatandaş günü bakımı diyorlar ama o kıdemli vatandaş merkezine gidiyor,Yaşlı vatandaşlar istiyorsa haftada iki kereden fazla gitmelerine izin veriyorlar.,neutral
günlük bakım  haftada iki kez buna kıdemli vatandaş günü bakımı diyorlar ama o kıdemli vatandaş merkezine gidiyor,Gündüz bakım evi olduğunu söylüyorlar ama huzurevi deniyor.,contradiction
bu onların hedefiydi ah,Onların çok istedikleri şey bu.,entailment
bu onların hedefiydi ah,Onların istedikleri hiçbir zaman bu olmadı.,contradiction
bu onların hedefiydi ah,Hedeflerine ulaştılar.,neutral
silah kontrolü iki elin kullanılması anlamına gelir,Silahların yanlış ateşlenmesi vakalarının yarısı tek elle kullanımın sonucu.,contradiction
silah kontrolü iki elin kullanılması anlamına gelir,Silah kontrolünün en iyi ileri yolu her iki ayağı kullanmaktır.,contradiction
silah kontrolü iki elin kullanılması anlamına gelir,Silah kontrolü pratiği yapmak istiyorsan her iki elini kullan.,entailment
ve ama aniden bir yerden geliyor nereden geldiğini bilmiyorum ama,Nereden geldiğini bilmiyorum ama hızlıdır.,neutral
ve ama aniden bir yerden geliyor nereden geldiğini bilmiyorum ama,Hızlı geliyor ama nereden gelebileceğini biraz biliyorum.,contradiction
ve ama aniden bir yerden geliyor nereden geldiğini bilmiyorum ama,Yavaş yavaş geliyor ve tam olarak ne zaman geleceğini ben biliyorum.,contradiction
hayır aslında ben bile aşina değilim ben düşünmüyorum,Bunun hakkında çok şey bilmiyorum.,entailment
hayır aslında ben bile aşina değilim ben düşünmüyorum,Gönül işlerinde bilgisizim.,entailment
hayır aslında ben bile aşina değilim ben düşünmüyorum,Bu konuda yıllardır çalışıyorum.,contradiction
evet harikaydı onu biliyorsun,Bence onun muhteşem biri olduğunu biliyor.,entailment
evet harikaydı onu biliyorsun,"Hayır, berbattı.",contradiction
evet harikaydı onu biliyorsun,Evet çok iyiydi.,entailment
evet ya senin kullanacağın bir paspas almayı önerdi,Elektrik süpürgesi almayı önerdi.,contradiction
evet ya senin kullanacağın bir paspas almayı önerdi,Bir paspas bulmayı önerdi.,entailment
evet ya senin kullanacağın bir paspas almayı önerdi,O kanı paspas ile temizlemek istedi.,neutral
"Burada gerçekten çok kötü, evimizden yaklaşık üç blok ötede bir otoyol çekimimiz vardı.",Saldırı yaşadığım yerden en az 100 mil uzaktaydı.,contradiction
"Burada gerçekten çok kötü, evimizden yaklaşık üç blok ötede bir otoyol çekimimiz vardı.",Silahlı saldırı evime yakındı ve bundan dolayı dışarı çıkmaktan korkuyorum.,entailment
"Burada gerçekten çok kötü, evimizden yaklaşık üç blok ötede bir otoyol çekimimiz vardı.","Evime yakın bir saldırı oldu, bu bölgede gerçekten iyi değil.",entailment
hı hı evet doğru ama pek tutarlı değil,"Sana katılmıyorum, bu gayet tutarlı.",contradiction
hı hı evet doğru ama pek tutarlı değil,Sanırım tutarlılığı konusunda haklı olabilirsin.,contradiction
hı hı evet doğru ama pek tutarlı değil,Onun istikrarlı olmadığı konusunda haklısın.,entailment
orada takılmaya çalışıyorum,Dayanmaya çalışıyorum.,neutral
orada takılmaya çalışıyorum,Gerçekten elimden geleni yapıyorum.,neutral
orada takılmaya çalışıyorum,Bırakacağım ve bir daha arkama bakmayacağım.,neutral
Girişimizi teknolojik geleceğe taşıyoruz.,Bir teknoloji geleceği için gerekli olan öncülleri inşa ediyoruz.,entailment
Girişimizi teknolojik geleceğe taşıyoruz.,"Transistörler kurduk, bu yüzden geleceğimiz Yapay Zeka ile yönetilecek.",neutral
Girişimizi teknolojik geleceğe taşıyoruz.,Teknolojinin başarılı olmasını önlemek istiyoruz.,contradiction
"Örneğin, maksimum olarak tüm genler mora döner.","Maksimum olarak, genlerin sadece yarısı mor olabilir.",contradiction
"Örneğin, maksimum olarak tüm genler mora döner.",Genlerin renk değiştirmesi mümkündür.,neutral
"Örneğin, maksimum olarak tüm genler mora döner.",Bazen genler de mavileşebilir.,contradiction
"Daniel Yamins keskin zekalı, genç bir matematikçidir.",Bay Yamins matematikte harikadır.,entailment
"Daniel Yamins keskin zekalı, genç bir matematikçidir.",Bay Yamins'in odak noktası cebirsel geometridir.,neutral
"Daniel Yamins keskin zekalı, genç bir matematikçidir.",Bay Yamins harika bir sanatçı ama çok kötü bir matematikçi.,contradiction
"Ve eğer öyleyse, çoğu zaman bu sınırın yakınındalar mı?",Sınırın yakınında hiç seyahat etmediklerini biliyorum.,contradiction
"Ve eğer öyleyse, çoğu zaman bu sınırın yakınındalar mı?","Bilmek istiyorum, sık sık İngiltere'de oluyorlar mı?",neutral
"Ve eğer öyleyse, çoğu zaman bu sınırın yakınındalar mı?","Konuşmacı, sınırlara ne sıklıkla gittiklerini açıklığa kavuşturmak istedi.",neutral
"Ve bence, biyosferin, yayılan bir soylar dizisi için ayakta kalabilen bir rejimde ısrarla tutarlı bir biçimde bir arada olduğu moleküler bir ipucu var.",Biyosfer çok değişir.,neutral
"Ve bence, biyosferin, yayılan bir soylar dizisi için ayakta kalabilen bir rejimde ısrarla tutarlı bir biçimde bir arada olduğu moleküler bir ipucu var.",Biyosfer sıcaklığa göre değişir.,neutral
"Ve bence, biyosferin, yayılan bir soylar dizisi için ayakta kalabilen bir rejimde ısrarla tutarlı bir biçimde bir arada olduğu moleküler bir ipucu var.",Biyosfer asla değişmez.,contradiction
O sıçrama ile normal bir kristal bu kadar çok bilgiyi kodlayamaz.,Normal kristaller çok yüksek yoğunlukta bilgi depolama ortamıdır.,contradiction
O sıçrama ile normal bir kristal bu kadar çok bilgiyi kodlayamaz.,Normal kristaller bilgi kodlama için çok kullanışlı değildir.,entailment
O sıçrama ile normal bir kristal bu kadar çok bilgiyi kodlayamaz.,Lazer ışınları kullanarak coğrafi bilgileri kodlamada çok faydalı olan başka türlü kristaller var.,neutral
"Sonuç olarak, yetişkinlerin, okul öncesi çocuklara bulmaca ya da benzer görevleri üstlenmelerine yardımcı olurken yaptıkları gibi davranmalarına gerek yoktur.",Okul öncesi çocuklar doğal olarak yapboz yapma konusunda yap-inan oyunlarından daha iyidir.,neutral
"Sonuç olarak, yetişkinlerin, okul öncesi çocuklara bulmaca ya da benzer görevleri üstlenmelerine yardımcı olurken yaptıkları gibi davranmalarına gerek yoktur.",Anaokulu öğrencilerinin taklit yapma konusunda o kadar fazla yardıma ihtiyaçları yok.,neutral
"Sonuç olarak, yetişkinlerin, okul öncesi çocuklara bulmaca ya da benzer görevleri üstlenmelerine yardımcı olurken yaptıkları gibi davranmalarına gerek yoktur.",Okul öncesi çağdaki çocuklarda kendi başlarına yapboz yapabilmeleri için gerekli olan mekansal modelleme becerileri gelişmemiştir.,neutral
[Bu ulus] özgürlük içinde düşünülmüş ve tüm insanların eşit yaratıldığı önermesine adanmıştı.,Bu teklif hakkındaki notlar birçok ek belgede kaydedildi.,neutral
[Bu ulus] özgürlük içinde düşünülmüş ve tüm insanların eşit yaratıldığı önermesine adanmıştı.,Bazı insanlar tüm insanların eşit olduğuna inandı.,entailment
[Bu ulus] özgürlük içinde düşünülmüş ve tüm insanların eşit yaratıldığı önermesine adanmıştı.,"Bu ulus, bazı insanların doğası gereği diğerlerinden daha iyi olduğuna dair bir inanış üzerine kurulmuştur.",contradiction
Onu daha çok övmeli miyim?,Eminim ki başarısızlıkları için onu dövmeliyim.,contradiction
Onu daha çok övmeli miyim?,Benim daha fazla takdir göstermeme gereksinim duyup duymadığını merak ediyorum.,entailment
Onu daha çok övmeli miyim?,Piyano performansı için onu övmeli miyim?,neutral
Spin ağ teorileri farklı boyutlarda inşa edilebilir.,"Diğer boyutlar, döndürmeli ağ teorileri oluşturmak için kullanılabilir.",entailment
Spin ağ teorileri farklı boyutlarda inşa edilebilir.,Spin ağları veri saklama teknolojileri için çok kullanışlıdır.,neutral
Spin ağ teorileri farklı boyutlarda inşa edilebilir.,Spin ağ farklı boyutlarda düşünülemez.,contradiction
"(Çılgınca) Hayır, hayır, ölmeni istemiyorum!",Ben ölmeni istemiyorum!,entailment
"(Çılgınca) Hayır, hayır, ölmeni istemiyorum!",Ölsen umurumda değil!,contradiction
"(Çılgınca) Hayır, hayır, ölmeni istemiyorum!",Ölseydin çok üzülürdüm!,entailment
"19 Mart 1875 tarihinde San Jose, Kaliforniya'da herkesin önünde asılmıştır.","Kaliforniya , 1875 yılında halka açık infaz gerçekleştiriyordu.",entailment
"19 Mart 1875 tarihinde San Jose, Kaliforniya'da herkesin önünde asılmıştır.",Tüm yanlışlarından aklanmış ve serbest bırakılmıştı.,contradiction
"19 Mart 1875 tarihinde San Jose, Kaliforniya'da herkesin önünde asılmıştır.",Ayaklanma ve at hırsızlığı suçlarından asıldı.,contradiction
"Kaotik düzende,  parıldayan yeşil deniz süzülmektedir.",Deniz koyu maviydi ve bardak gibi pürüzsüzdü.,contradiction
"Kaotik düzende,  parıldayan yeşil deniz süzülmektedir.","Deniz, tekneye sıçrayan küçük balıklarla doluydu.",neutral
"Kaotik düzende,  parıldayan yeşil deniz süzülmektedir.",Deniz yeşildi ve köpürüyor gibiydi.,entailment
"Yepyeni bir hukuk düzeni, 1860'ların kargaşasından uzaklaşmayı çok istiyordu.",1870'ler itibariyle tüm hukuki düzen çökmüştür ve ülke tamamen anarşidedir.,contradiction
"Yepyeni bir hukuk düzeni, 1860'ların kargaşasından uzaklaşmayı çok istiyordu.",1860'lar çalkantılı bir dönemdi.,entailment
"Yepyeni bir hukuk düzeni, 1860'ların kargaşasından uzaklaşmayı çok istiyordu.",Yeni yasal düzen işçi haklarını genişletmeyi arzuladı.,neutral
"Daha yüksek düşünce biçimlerinin, ilk olarak birlikte yaptıkları bir faaliyet sırasında çocuk ve ait olduğu kültürün temsilcileri arasındaki sosyal iletişimde ortaya çıktığına işaret etti.",Çocuklar düşüncenin daha yüksek biçimlerini paylaşabilme yetisinden yoksundur.,contradiction
"Daha yüksek düşünce biçimlerinin, ilk olarak birlikte yaptıkları bir faaliyet sırasında çocuk ve ait olduğu kültürün temsilcileri arasındaki sosyal iletişimde ortaya çıktığına işaret etti.",Balıkçılık bir çok farklı kültürde paylaşılan popüler bir etkinliktir.,neutral
"Daha yüksek düşünce biçimlerinin, ilk olarak birlikte yaptıkları bir faaliyet sırasında çocuk ve ait olduğu kültürün temsilcileri arasındaki sosyal iletişimde ortaya çıktığına işaret etti.",Ortak aktiviteleri paylaşmak daha üst düzey düşünmeleri paylaşmak için yardımcı oluyor.,entailment
"Bazı mahallelerde cenaze törenleri, azizler günü kutlamaları ve rahip bulunmadığı zamanlarda cemaate dua eden ruhani liderler, rezadores veya rezadoraslar vardı.",Muhitlerden hiçbirinin papaz olmayan manevi liderleri yoktu.,contradiction
"Bazı mahallelerde cenaze törenleri, azizler günü kutlamaları ve rahip bulunmadığı zamanlarda cemaate dua eden ruhani liderler, rezadores veya rezadoraslar vardı.",Bazı semtlerin rahip olmayan ruhani liderleri vardı.,entailment
"Bazı mahallelerde cenaze törenleri, azizler günü kutlamaları ve rahip bulunmadığı zamanlarda cemaate dua eden ruhani liderler, rezadores veya rezadoraslar vardı.",Ruhani liderlerin bazılarının saçı siyahtı.,neutral
"Sosyodramatik oyunda da, çeşitli rolleri harekete geçirme ve koordine etme fırsatları, muhtemelen çocukların arzu, inanç ve duygulardaki insanlar arasındaki benzerlik ve farklılıkları kavramasına yardımcı olur.",Çocuklar insanların ne kadar benzer ve farklı olduklarını öğrenebilir.,entailment
"Sosyodramatik oyunda da, çeşitli rolleri harekete geçirme ve koordine etme fırsatları, muhtemelen çocukların arzu, inanç ve duygulardaki insanlar arasındaki benzerlik ve farklılıkları kavramasına yardımcı olur.",Çocuklar farklı ırkların ne kadar farklı olduğunu görebilir.,neutral
"Sosyodramatik oyunda da, çeşitli rolleri harekete geçirme ve koordine etme fırsatları, muhtemelen çocukların arzu, inanç ve duygulardaki insanlar arasındaki benzerlik ve farklılıkları kavramasına yardımcı olur.",Çocuklar hiç bir şey öğrenemiyor.,contradiction
Almanya'nın savaş sonrası anayasal düzeninin en büyük meziyeti o sırada kesinlikle Nazi rejiminin en büyük felaketiydi.,Nazi rejimi buna izin veriyordu.,contradiction
Almanya'nın savaş sonrası anayasal düzeninin en büyük meziyeti o sırada kesinlikle Nazi rejiminin en büyük felaketiydi.,Nazi rejimi dahil olan herkesi öldürmüştü.,contradiction
Almanya'nın savaş sonrası anayasal düzeninin en büyük meziyeti o sırada kesinlikle Nazi rejiminin en büyük felaketiydi.,Nazi rejimi onu durdurdu.,contradiction
"Sonja, kızının öfke nöbetlerini taklit etmeye başladı.",Hiç kimse sinir krizi geçirmiyordu.,contradiction
"Sonja, kızının öfke nöbetlerini taklit etmeye başladı.",Sonja bir çocuktur.,contradiction
"Sonja, kızının öfke nöbetlerini taklit etmeye başladı.",Sonja üzgündü.,neutral
"Sivil Savaşa zemin hazırlayan elli beş yıl içinde, Mahkeme bu gücü tedbirli bir şekilde kullandı.",İç Savaşla sonuçlanan yıllarda Mahkeme ara sıra bu gücü kullanıyordu.,entailment
"Sivil Savaşa zemin hazırlayan elli beş yıl içinde, Mahkeme bu gücü tedbirli bir şekilde kullandı.",Mahkeme bu gücü elli beş yıl içinde 4 kere kullanması iç savaşa zemin hazırladı.,contradiction
"Sivil Savaşa zemin hazırlayan elli beş yıl içinde, Mahkeme bu gücü tedbirli bir şekilde kullandı.",Mahkeme bu gücü elli beş yılda 5 milyon kez kullandı ve İç Savaşa neden oldu.,contradiction
"Sizi temin ederim efendim, hepsi  hakkında  tamamen bilgilendirildim.",Size her şey hakkında bana bilgi verildiğini söylüyorum.,entailment
"Sizi temin ederim efendim, hepsi  hakkında  tamamen bilgilendirildim.",Hakkında bilgilendirildiğim şey dedektifin ölümüydü.,neutral
"Sizi temin ederim efendim, hepsi  hakkında  tamamen bilgilendirildim.",Benden gizlenen birçok ayrıntı vardı.,contradiction
"Sesler, Kaptan Kan’ı  hoş olmayan düşüncelerinden alarak rahatsız etti.",Kaptan Blood kendisini rahatsız eden düşünceleri bölünmeden düşünebildi.,contradiction
"Sesler, Kaptan Kan’ı  hoş olmayan düşüncelerinden alarak rahatsız etti.",Kanlı Korsan'ın düşünceleri bazı gürültülerle dağılmıştı.,neutral
"Sesler, Kaptan Kan’ı  hoş olmayan düşüncelerinden alarak rahatsız etti.",Yavruların çığlıkları kaptanı derin düşüncelerinden sıyırdı.,neutral
"Ama amcanın Barbados'taki evinde bir köleden daha iyi durumda olmadığım zaman, beni belli bir iyilikle kullandığını unutamam.",Barbados'ta bir köle olduğumda bana nazik davrandın.,contradiction
"Ama amcanın Barbados'taki evinde bir köleden daha iyi durumda olmadığım zaman, beni belli bir iyilikle kullandığını unutamam.",Bana inanılmaz derecede zalim davrandın ve bana pislikten daha kötü muamele ettin.,'entailment'
"Ama amcanın Barbados'taki evinde bir köleden daha iyi durumda olmadığım zaman, beni belli bir iyilikle kullandığını unutamam.",Bana sahipken amcan beni her gün çok fena dövdü.,neutral
"Orada, üç milden fazla uzakta olmayan, kara vardı - batı ufkunu dolduran canlı yeşilin düzensiz bir duvarı.",Yemyeşil bir manzara göründü.,entailment
"Orada, üç milden fazla uzakta olmayan, kara vardı - batı ufkunu dolduran canlı yeşilin düzensiz bir duvarı.",Yaklaşmakta oldukları ada ıssızdı.,neutral
