premise,hypothesis,gpt_reply
Nenek moyang ibu Radcliffe adalah imigran Yahudi dari Polandia dan Rusia. Orangtua Radcliffe telah berperan sejak anak-anak.,Bakat peran Radcliffe bisa dikatakan menurun dari orangtuanya.,neutral
"Sekitar 1,5 juta pendatang yang terdiri atas Aparatur Sipil Negara (ASN), TNI dan POLRI beserta keluarganya, serta pelaku ekonomi lainnya akan hadir di wilayah IKN. Oleh karena itu, pemindahan IKN ke Kalimantan Timur perlu dipersiapkan sebaik mungkin agar tidak menimbulkan masalah yang tidak kita inginkan.","Sekitar 1,5 juta pendatang yang terdiri atas Aparatur Sipil Negara (ASN), TNI dan POLRI beserta keluarganya, serta pelaku ekonomi lainnya akan hadir di wilayah IKN bulan depan.",neutral
Topan Molave telah menewaskan 36 orang dan menyebabkan 46 orang lainnya hilang di Vietnam.,Topan Molave merusak 36 pemukiman.,neutral
Kepala Dinas Pendidikan DKI Nahdiana tak pernah menyatakan yakin belajar tatap muka akan dimulai 2021.,Belajar tatap muka 2021 belum pasti dapat dilangsungkan.,entailment
"Warga memotret buaya yang terjerat ban dari jarak dekat di Palu, Sulawesi Tengah, Selasa (15/12/2020). Balai Konservasi Sumber Daya Alam (BKSDA) Sulawesi Tengah mengimbau masyarakat untuk menjaga dan mengutamakan keselamatan dengan tidak mendekati buaya liar yang berada di sekitar Sungai Palu yang dalam beberapa waktu terakhir mulai menyerang dan menyebabkan warga terluka.",Akhir-akhir ini buaya liar banyak menyerang warga Palu.,entailment
"Kemudian, Daihatsu Sigra BM 1733 ZT yg dikemudikan KEMAL AKBAR dengan kecepatan tinggi, menabrak bagian belakang sebelah kanan Truk Fuso.",Daihatsu dan Truk Fuso melintas dari arah berlawanan.,contradiction
"Di samping itu, Adrianus memaparkan terdapat temuan khusus yaitu kepatuhan penerapan protokol kesehatan di TPS.",Kepatuhan penerapan protokol kesehatan di TPS dipaparkan oleh Adrianus.,entailment
"Tari topeng ini sendiri banyak sekali ragamnya dan mengalami perkembangan dalam hal gerakan, maupun cerita yang ingin disampaikan. Terkadang tari topeng dimainkan oleh satu penari tarian solo, atau bisa juga dimainkan oleh beberapa orang.",Tari topeng memiliki satu gerakan yang seragam.,contradiction
MGPA optimistis MotoGP Indonesia akan masuk kalender MotoGP 2021.,MGPA pesimistis.,contradiction
"Sebagai pemegang hak waralaba tunggal untuk merek KFC di Indonesia, PT Fast Food Indonesia Tbk didirikan oleh Keluarga Gelael pada 1978. Pada 1979, Perseroan mendapatkan akuisisi waralaba dengan pembukaan gerai pertama pada bulan Oktober di Jalan Melawai di Jakarta.",Kekayaan Gelael melejit hanya dalam 1 tahun sejak berdirinya KCF Indonesia.,contradiction
"Ibrahim Datuak Sangguno Dirajo  (lahir di Sungayang, Tanah Data, Hindia Belanda, 1858 - meninggal di Sungayang, Tanah Datar, Sumatra Tengah, 1949 pada umur 91) adalah seorang penulis, ahli adat dan budaya Minangkabau pada masa Hindia Belanda.",Ibrahim Datuak Sangguno Dirajo menguasai adat dan budaya Minangkabau.,entailment
"Piala Sudirman, pertandingan tim internasional nomor beregu campuran diadakan setiap dua tahun, dimulai pada tahun 1989. Tim dibagi menjadi tujuh tingkat berdasarkan prestasi masing-masing negara. Untuk memenangkan turnamen, sebuah negara harus bermain dengan baik di semua nomor (ganda dan tunggal putra, ganda dan tunggal putri, dan ganda campuran).",Piala Sudirman tidak dipertandingkan pada tahun 1994.,neutral
"Berbekal alat-alat yang tersedia di rumah, Kevin memasang banyak perangkap untuk menghukum si pencuri.",Hanya ada satu perangkap yang dibuat Kevin untuk si pencuri.,contradiction
"ACS Jakarta adalah International Baccalaureate World School dan Cambridge Centre resmi yang menawarkan pendidikan berstandar dunia untuk anak-anak dari usia 3 - 18 tahun. Terletak di lingkungan yang aman, yang terletak di Tol Jorr di Kelurahan Setu, sekitar 15 kilometer arah tenggara dari Jakarta Pusat, mudah dicapai dari daerah perumahan utama Jakarta di Jakarta Selatan dan Utara.",ACS Jakarta juga memfasilitasi apabila orang tua ingin menyekolahkan anaknya ke luar negeri setelah lulus.,neutral
"Kota Gunungsitoli adalah salah satu kota di provinsi Sumatra Utara, Indonesia.",Kota Gunungsitoli berada di Sumatra Utara.,entailment
"Berbeda dengan musik pengiring tari Topeng Cirebon yang terdapat di wilayah kabupaten Cirebon dan kabupaten Indramayu yang menggunakan instrumen musik bernuansa khas Cirebonan seperti Gamelan cirebon dan sejenisnya. Pada tari Topeng Cirebon gaya Cipunegara, musik pengiringnya justru menggunakan musik-musik Bajidoran yang merupakan seni khas kebudayaan Sunda di kabupaten Subang dan kabupaten Karawang.",Seni pertunjukan Sunda selalu diiringi oleh musik Bajidoran.,contradiction
Korban tewas akibat topan Vamco yang paling mematikan yang menghantam Filipina mencapai 67 orang.,Korban tewas akibat topan Vamco di Filipina mencapai lebih dari 50 orang.,entailment
"Gebang hanya berbunga dan berbuah sekali, yakni di akhir masa hidupnya.","Pada awal masa hidupnya, gebang tidak berbunga dan berbuah.",entailment
"Universitas Bung Karno adalah universitas swasta yang bertempat di Jakarta Pusat, Indonesia. Nama universitas ini diambil dari nama Proklamator Kemerdekaan Indonesia, Ir. Soekarno dikenal juga dengan nama panggilan Bung Karno. Universitas ini didirikan oleh Yayasan Pendidikan Soekarno pada tahun 1999 dan diresmikan oleh Presiden RI ketiga, Prof. Dr. Ing. B.J. Habibie di Istana Presiden.",Ada banyak universitas swasta di Indonesia.,neutral
"Berdasarkan catatan Herodotus, Thales pernah memberikan nasihat kepada orang-orang Ionia yang sedang terancam oleh serangan dari Kerajaan Persia pada pertengahan abad ke-6 SM. Thales menyarankan orang-orang Ionia untuk membentuk pusat pemerintahan dan administrasi bersama di kota Teos yang memiliki posisi sentral di seluruh Ionia.",Ionia pernah terancam oleh serangan dari Kerajaan Persia pada pertengahan abad ke-6 SM.,entailment
"Simpanse dewasa, terutama jantan, dapat sangat agresif. Mereka sangat teritorial dan dikenal membunuh simpanse lainnya.","Simpanse dewasa, terutama betina, dapat sangat agresif, teritorial, dan membunuh simpanse lainnya.",neutral
"Simpanse dewasa, terutama jantan, dapat sangat agresif. Mereka sangat teritorial dan dikenal membunuh simpanse lainnya.",Simpanse jantan membunuh simpanse lainnya dengan alat batu.,neutral
"Randu (Reuben Elishama) dan Dinar (Jill Gladys) sedang berbahagia karena Dinar tengah mengandung buah hati mereka yang sedang memasuki bulan keempat. Namjun sejak mereka memiliki tetangga baru, seorang ibu paruh baya bernama Sukma (Meriam Bellina), keanehan demi keanehan mulai muncul, membuat Dinar ketakutan.",Kehamilan Dinar memasuki trimester kedua.,entailment
"Hukum Charles, atau hukum volume, ditemukan tahun 1787 oleh Jacques Charles.",Jacques Charles ialah penemu hukum volume.,entailment
"Roma didirikan sebagai suatu kekaisaran de facto, yang meraih ekspansi terbesarnya pada abad kedua di bawah kepemimpinan Kaisar Trajanus, Roma dikukuhkan sebagai caput Mundi, yaitu ibu kota dunia, suatu ungkapan yang telah disematkan pada periode Republik. Selama dua abad pertamanya, kekaisaran dipimpin oleh para kaisar dari dinasti Julio-Claudian, Flavia (yang juga membangun amfiteater eponim, dikenal sebagai Koloseum), dan Antonin.","Koloseum dibangun pada abad kedua, di bawah kepemimpinan Kaisar Trajanus.",contradiction
PT Matahari Department Store Tbk (Matahari atau Perseroan) memiliki sejarah yang panjang dalam dunia ritel Indonesia.,PT Matahari adalah salah satu pemain di dunia ritel.,entailment
"Di samping itu, Adrianus memaparkan terdapat temuan khusus yaitu kepatuhan penerapan protokol kesehatan di TPS.",Pilkada serentak terakhir dilakukan di tengah masa pandemi.,neutral
"Maka dari itu, Sanatana-dharma menjadi sinonim bagi kebenaran dan ajaran Hindu yang ""abadi"", yang kemudian dipahami bahwa tidak hanya transenden bagi sejarah dan tak berubah-ubah, tapi juga tak terbagi-bagi dan pada pokoknya bukanlah sektarian.",Sanatana-dharma memiliki makna kebenaran yang senantiasa berubah.,contradiction
Happy Salma memulai kariernya di dunia seni peran dengan membintangi puluhan judul sinetron.,Happy Salma pernah membintangi sinetron laga.,neutral
"Tapi sebagai gambaran, biasanya kami mengalokasikan capex sekitar Rp 20 triliun-Rp 30 triliun setiap tahunnya, termasuk untuk investasi, kata Tira kepada Bisnis, Rabu, 16 Desember 2020.","Tapi sebagai gambaran, biasanya kami mengalokasikan capex sekitar dua puluh sampai tiga puluh triliun rupiah setiap tahunnya, termasuk untuk investasi, kata Tira kepada Bisnis, Rabu, 16 Desember 2020.",entailment
Komisioner KPU Kota Surabaya Divisi Teknis Penyelenggaraan Soeprayitno membacakan hasil rekapitulasi bahwa Er-Ji unggul dengan perolehan sebanyak 597.540 suara. Sedangkan Machfud-Mujiaman mendapat suara 451.794 suara.,Soeprayitno memimpin rapat rekapitulasi suara di KPU Kota Surabaya.,neutral
"Sepat rawa memangsa zooplankton, krustasea kecil dan aneka larva serangga. Pada musim berbiak, ikan jantan membangun sebuah sarang busa untuk menampung dan memelihara telur-telur sepat betina, yang dijagainya dengan agresif.",Sepat rawa sanggup bertahan hidup tanpa makan selama 1 minggu.,neutral
"Sepat rawa, Trichogaster trichopterus, atau sering disebut sepat (biasa) adalah sejenis ikan anggota suku gurami (Osphronemidae). Seperti kerabatnya yang bertubuh lebih besar, sepat siam (T. pectoralis), ikan ini merupakan ikan konsumsi yang disukai orang, meski umumnya hanya bernilai lokal.",Sepat rawa dan sepat siam bisa berenang di air.,neutral
"Ternyata metode pengajaran cinta di kelas ini, yang diajar oleh Vania (Susan Sameh), sangatlah ekstrim, malah kelas ini mengancam hubungan percintaan dan persahabatan mereka. Akankah mereka lulus dari kelas anti bucin ini?",Mereka bersahabat dengan Vania.,contradiction
"Sebagian besar semut dikenal sebagai serangga sosial, dengan koloni dan sarang-sarangnya yang teratur beranggotakan ribuan semut per koloni. Anggota koloni terbagi menjadi semut pekerja, semut pejantan, dan ratu semut.",Koloni semut umumnya beranggotakan puluhan semut per koloni,`contradiction`
"Spontan, Zaenal Arifin langsung meminta maaf kepada petugas kasir dan pemilik warung. Di kesempatan itu, Zaenal Arifin juga menjelaskan bahwa dirinya benar-benar lupa membawa dompet.",Zaenal membawa dompet.,contradiction
"Sepat, sebagaimana kerabat dekatnya yakni tambakan, gurami, betok, dan cupang, tergolong ke dalam anak bangsa (subordo) Anabantoidei. Kelompok ini dicirikan oleh adanya organ labirin (labyrinth) di ruang insangnya, yang amat berguna untuk membantu menghirup oksigen langsung dari udara.",Sepat mirip dengan gurami dan memiliki organ labirin.,entailment
"Dari aspek keamanan, vaksin Covid-19 sudah baik,"" kata Penny dalam keterangan rilis di Jakarta, Kamis (17/12/2020).","""Covid-19 sudah aman"", kata Penny.",entailment
"Karena Provinsi DKI Jakarta kondisi alam serta geografisnya tidak mempunyai sumber daya alam seperti daerah lain maka dirancanglah sebuah ide oleh Pemda Provinsi DKI Jakarta khususnya di bidang pendidikan, untuk membuat sebuah ikon bagi kota Jakarta yang melambangkan bahwa Jakarta juga mempunyai sebuah tempat untuk menampung anak-anak usia sekolah yang memiliki kemampuan di atas rata-rata di mana para lulusannya kelak selain cerdas dan pintar di bidang ilmu pengetahuan juga dapat menjadi calon-calon pemimpin bangsa di masa yang akan datang yang unggul dalam bidang sains, terampil, sehat jasmani, yang dilandasi Iman-Taqwa","Pemimpin bangsa masa depan diharapkan adalah orang yang cerdas, sehat, dan beriman.",entailment
"Lippo Karawaci menciptakan perkembangan yang terencana yang menghindari kemacetan lalu lintas, yang bebas banjir, dan memiliki infrastruktur kelas dunia. Perusahaan ini didorong oleh visi mempengaruhi kehidupan, sementara terus menciptakan nilai bagi para stakeholder.",Lippo memiliki infrastruktur kelas Karawaci.,neutral
Hanya di satu episode Eki mendapat nilai 98 karena salah satu juri merasa Eki terlalu hebat dan akhirnya mengurangi nilainya.,"Di semua episode, ia selalu meraih angka hampir sempurna.",neutral
"Longsor dan tanah gerak, terjadi di Desa Bodas, Kecamatan Kandangserang, Kabupaten Pekalongan, Jawa Tengah. Sebanyak 95 rumah di Dusun Bodas 1 dan Nifas 2 rusak. ",Longsor dan tanah gerak juga menewaskan warga di Desa Bodas.,neutral
"AAU (Amateur Athletic Union) adalah badan pengelola di Amerika Serikat sampai runtuh di bawah tekanan profesionalisme pada akhir tahun 1970. Sebuah badan baru bernama The Athletic Congress (TAC) dibentuk, dan akhirnya dinamai USA Track and Field (USATF atau USA T&F). Sebuah tambahan, organisasi dengan struktural yang lebih kecil, Road Runner Club of America (RRCA) juga ada di USA untuk mempromosikan balap jalanan.",Kantor AAU terletak di salah satu kota di Indonesia.,contradiction
"Bencana tanah bergerak itu terjadi pada Kamis pagi, sekitar pukul 06.00 WIB. Tanah tiba-tiba bergerak usai dipicu hujan lebat berhari-hari.",Bencana tanah bergerak itu terjadi di Pulau Jawa.,neutral
"Badminton World Federation (BWF) menyelenggarakan beberapa kompetisi internasional, termasuk Piala Thomas, partai beregu internasional putra utama pertama kali diadakan pada 1948-1949, dan Piala Uber, setara putri pertama kali diadakan pada 1956-1957. Kompetisi berlangsung setiap dua tahun. Lebih dari 50 tim nasional bersaing di turnamen kualifikasi dalam konfederasi benua untuk tempat di final. Turnamen final melibatkan 12 tim, menyusul peningkatan dari delapan tim pada tahun 2004.",Piala Thomas dan Uber bukan event yang diadakan setiap tahun.,entailment
"Novrial mengatakan kebijakan tes swab gratis tersebut sebenarnya sudah lama diterapkan Pemerintah Provinsi Sumbar, sejak awal Lebaran lalu. Namun khusus saat liburan Natal dan Tahun Baru lebih diintensifkan.",Tes swab gratis yang diterapkan Pemerintah Provinsi Sumbar saat liburan Natal dan Tahun Baru lebih ditingkatkan intensitasnya.,entailment
"Supermodel Naomi Campbell kerap menggunakan baju hazmat, terlebih saat dia melakukan perjalanan naik pesawat.",Naomi Campbell adalah supermodel asal Inggris.,neutral
"Teori tentang materi yang berjiwa ini disebut hylezoisme. Argumentasi Thales didasarkan pada magnet yang dikatakan memiliki jiwa raga karena mampu menggerakkan besi. Di Mesir, Thales mempelajari ilmu ukur dan membawanya ke Yunani. Ia dikatakan dapat mengukur piramida dari bayangannya saja.",Para filosof di zaman dulu percaya bahwa benda mati memiliki jiwa.,entailment
"Happy Salma menikah pada 3 Oktober 2010 dengan Tjokorda Bagus Dwi Santana Kerthyasa  yang merupakan pria keturunan bangsawan Ubud, Bali dan berdarah Bali-Australia.",Tjokorda Bagus Dwi Santana Kerthyasa lahir di Australia.,neutral
"Kota Gunungsitoli adalah salah satu kota di provinsi Sumatra Utara, Indonesia.",Gunungsitoli adalah salah satu provinsi di Indonesia.,contradiction
"Secara umumnya, pada gas ideal, total energinya hanya terdiri dari energi kinetik (translasional) berdasarkan asumsi bahwa partikel-partikel gas tersebut bergerak secara independen dari satu sama lainnya dan tidak memiliki derajat kebebasan internal. Teorema ekuipartisi memprediksikan bahwa energi total rata-rata suatu gas ideal berpartikel sejumlah N adalah (3/2) N kB T.",Energi total rata-rata suatu gas ideal diprediksi menggunakan teorema ekuipartisi.,entailment
Edward mendengar Giselle bernyanyi dan pergi untuk menemukannya.,Giselle pergi mencari Edward.,contradiction
Sederet pesawat robotik akan mendarat di depan penjelajah manusia tersebut untuk melakukan pemantauan.,Tidak ada pesawat robotik yang akan memantau penjelajah manusia.,contradiction
Kabupaten Kotawaringin Timur adalah salah satu kabupaten di provinsi Kalimantan Tengah.,Kabupaten Kotawaringin Timur berada di Provinsi Kalimantan Timur.,contradiction
"Setelah Karesidenan Surakarta dihapuskan pada tanggal 4 Juli 1950, Surakarta menjadi kota di bawah administrasi Provinsi Jawa Tengah. Semenjak berlakunya UU Pemerintahan Daerah yang memberikan banyak hak otonomi bagi pemerintahan daerah, Surakarta menjadi daerah berstatus kota otonom.","UU Pemerintah Daerah memberikan hak otonomi pada beberapa kota di Indonesia, namun tidak kepada kota Surakarta.",contradiction
Hasil rekapitulasi dan penghitungan suara Pemilihan Kepala Daerah (Pilkada) Kota Tangerang Selatan 2020 sudah ketok palu.,Hasil rekapitulasi dan penghitungan suara Pemilihan Kepala Daerah (Pilkada) Kota Tangerang Selatan 2020 belum ketok palu.,contradiction
"Setelah bertarung melawan orang-orang Romawi, Muawiyah dan prajuritnya berhasil menang.","Orang Romawi bertarung melawan Muawiyah dan prajuritnya, tetapi mereka kalah.",entailment
"Bank Rakyat Indonesia (BRI) adalah salah satu bank milik pemerintah yang terbesar di Indonesia. Bank Rakyat Indonesia (BRI) didirikan di Purwokerto, Jawa Tengah oleh Raden Bei Aria Wirjaatmadja tanggal 16 Desember 1895",BRI adalah bank milik pemerintah yang tergolong paling tua.,entailment
Bupati Kotawaringin Timur saat ini adalah H. Supian Hadi sebagai penjabat bupati hingga tahun 2021.,H. Supian Hadi bukan bupati Kotawaringin Timur saat ini.,contradiction
"Tari topeng ini sendiri banyak sekali ragamnya dan mengalami perkembangan dalam hal gerakan, maupun cerita yang ingin disampaikan. Terkadang tari topeng dimainkan oleh satu penari tarian solo, atau bisa juga dimainkan oleh beberapa orang.",Beberapa penari menarikan banyak gerakan dalam satu ragam tari topeng.,neutral
Hasil pleno pasangan nomor 1 meraih suara terbanyak dan mengalahkan 3 paslon lainnya.,Pasangan nomor 1 meraih suara sebanyak 120 suara.,neutral
"Ini merupakan pemeriksaan kedua Komnas HAM terhadap Jasa Marga. Dalam pemeriksaan sebelumnya, mereka memeriksa Direktur Umum Jasa Marga, Subakti Syukur. Dalam pemeriksaan kali ini, Komnas HAM menggali lebih dalam kondisi yang terjadi.",Komnas HAM akan mendalami kondisi yang terjadi dalam pemeriksaan kedua ini.,entailment
"Mendengar keberhasilan saudaranya, Yazid bin Abu Sufyan yang juga seorang Gubernur Damaskus, meminta Muawiyah untuk ikut membebaskan pesisir Syam.","Mendengar kegagalan saudaranya, Yazid bin Abu Sufyan meminta Muawiyah untuk membebaskan pesisir Syam.",contradiction
"Sepat rawa, Trichogaster trichopterus, atau sering disebut sepat (biasa) adalah sejenis ikan anggota suku gurami (Osphronemidae). Seperti kerabatnya yang bertubuh lebih besar, sepat siam (T. pectoralis), ikan ini merupakan ikan konsumsi yang disukai orang, meski umumnya hanya bernilai lokal.",Sepat disukai orang karena rasanya yang enak.,neutral
"Pada 1984, Gerhard Frey mengamati suatu hubungan antara persamaan Fermat dan Konjektur Taniyama-Shimura-Weil (sekarang bernama teorema modularitas).",Gerhard Frey berhasil menemukan teori baru yang menjelaskan hubungan antara persamaan Fermat dan teorema modularitas.,neutral
"Kebijakan ini berlaku untuk semua pengguna secara global. Artinya, pengguna Zoom di Indonesia pun bisa menikmati benefit ini.",Zoom mengeluarkan kebijakan khusus untuk penggunanya di Indonesia.,neutral
AS berencana mengembalikan astronot ke permukaan pada pertengahan dekade ini.,AS berencana mengembalikan astronot ke permukaan pada akhir dekade ini.,neutral
"Di masa awal pandemi, Christian terpaksa merumahkan 40 dari 45 karyawannya.",Usaha Christian terkena dampak pandemi.,entailment
Pilkada serentak telah berlangsung pada 9 Desember 2020 di 270 daerah.,Pilkada serentak telah berlangsung pada 8 Desember 2020 di 260 daerah.,contradiction
"Pegawai Perusahaan Umum Badan urusan Logistik (Perum Bulog) Sulawesi Tenggara menunjukkan gula di gudang center di Kendari, Sulawesi Tenggara, Kamis (17/12/2020). Menjelang Natal dan Tahun Baru 2021 stok gula di Perum Bulog Sulawesi Tenggara kosong hampir sepekan akibat permintaan meningkat dan terjadi keterlambatan suplai dari pabrik gula di Kabupaten Bombana.",Peningkatan permintaan di akhir tahun 2020 membuat stok gula di Perum Bulog Sulawesi Tenggara kosong.,entailment
"Pada April 2004, FIFA mengumumkan bahwa mereka memperkirakan akan meraup keuntungan sebesar $144 juta dari $1,64 miliar dalam pendapatan antara tahun 2003 dan 2006.",FIFA memprediksikan bahwa mereka akan memperoleh keuntungan sekitar 50% dari pendapatan antara tahun 2003 hingga 2006.,contradiction
"Radcliffe lahir di Queen Charlotte's Hospital, Hammersmith, London, Inggris. Dia adalah anak tunggal Marcia Jeannine Gresham (née Jacobson) dan Alan George Radcliffe.",Radcliffe tidak memiliki saudara.,entailment
"Hidup Stephen Strange (Benedict Cumberbatch), seorang dokter bedah pintar yang sombong, mendadak berubah drastis.",Hidupnya berubah drastis setelah ia mengalami kecelakaan parah tahun lalu.,neutral
"Gempa yang terjadi berupa rentetan sejak tadi malam (16/12) pukul 23.19.16 WIB berkekuatan 3,0 dengan kedalaman 3 kilometer. Sejak itu rentetan gempa terus terjadi dan enam gempa di antaranya dilaporkan guncangannya dirasakan warga, kata Kepala Bidang Mitigasi Gempa Bumi dan Tsunami BMKG Daryono di Jakarta, Kamis. Total telah tercatat 10 kali gempa, dan hingga siang ini BMKG masih mencatat gempa pukul 11.20.50 WIB dengan kekuatan 3,3. Bisa jadi aktivitas ini masih akan berlanjut, untuk itu masyarakat diimbau waspada. Dia mengatakan gempa dipicu aktivitas Sesar Besar Sumatera tepatnya pada Segmen Ketaun.",Warga tidak merasakan gempa yang terjadi.,contradiction
Hukum pewarisan Mendel adalah hukum mengenai pewarisan sifat pada organisme yang dijabarkan oleh Gregor Johann Mendel dalam karyanya 'Percobaan mengenai Persilangan Tanaman'.,Hukum pewarisan sifat ditemukan sebelum tahun 1800-an.,contradiction
"Allianz memulai bisnisnya di Indonesia dengan membuka kantor perwakilan di tahun 1981. Pada tahun 1989, Allianz mendirikan PT Asuransi Allianz Utama Indonesia, perusahaan asuransi umum. ",Allianz memiliki 9 produk asuransi.,neutral
"Menteri Keuangan Sri Mulyani Indrawati telah mengambil keputusan, tarif cukai rata-rata naik 12,5% mulai Februari tahun depan.","Cukai hasil tembakau adalah salah satu yang mengalami kenaikan sebesar 12,5% mulai Februari tahun depan.",entailment
"Dari angka itu 1.049.334 suara di antaranya dinyatakan sah, sedangkan suara tidak sah berjumlah 49.135",Suara yang dinyatakan sah berjumlah kurang dari 1 juta suara.,contradiction
"Selain rumah yang rusak, area persawahan milik warga 5 hektare longsor dengan kedalaman 10 meter dan lebar 250 meter.",10 warga meninggal.,neutral
"Sore ini, mayoritas mata uang di kawasan Asia terpantau menguat terhadap dolar AS. Yen Jepang menguat 0,30 persen, dolar Singapura menguat 0,44 persen, won Korea Selatan menguat 0,08 persen, peso Filipina menguat 0,03 persen, dan rupee India menguat 0,19 persen.",Beberapa mata uang Asia menguat terhadap dolar AS.,entailment
"Semenjak Dimas bergabung dengan Rans Entertainment, keduanya makin sering terlihat bersama.",Dimas sudah menjalani ikatan kerja dengan Rans Entertainment.,entailment
"Selama berada di TPS, seluruh petugas hingga pemilih yang datang diwajibkan menggunakan Alat Pelindung Diri (APD) berupa masker hingga pelindung wajah.",Ada petugas dan pemilih yang tidak diwajibkan menggunakan APD.,contradiction
Sastha adalah seorang anak yang tinggal di daerah pantai Calormen. Ia diasuh oleh seorang yang kasar dan haus uang bernama Arsheesh.,Sastha adalah pengasuh yang kasar.,contradiction
"Tapi sebagai gambaran, biasanya kami mengalokasikan capex sekitar Rp 20 triliun-Rp 30 triliun setiap tahunnya, termasuk untuk investasi, kata Tira kepada Bisnis, Rabu, 16 Desember 2020.","Tapi sebagai gambaran, biasanya kami mengalokasikan capex sekitar Rp 2 triliun-Rp 3 triliun setiap tahunnya, termasuk untuk investasi, kata Tira kepada Bisnis, Rabu, 16 Desember 2020.",contradiction
"Dengan jumlah penduduk yang begitu besar maka Sumatra Selatan dihadapkan kepada suatu masalah kependudukan yang sangat serius. Oleh karena itu, upaya mengendalikan pertumbuhan penduduk disertai dengan upaya peningkatan kesejahteraan penduduk harus merupakan suatu upaya yang berkesinambungan dengan program pembangunan yang sedang dan akan terus dilaksanakan.","Selain mengendalikan jumlah penduduk, pemerintah juga harus terus berusaha untuk meningkatkan kesejahteraan mereka.",entailment
"Namun sepanjang 2020, ekonomi diperkirakan tetap tumbuh negatif alias terkontraksi.","Namun sepanjang 2020, ekonomi diperkirakan tetap tumbuh negatif alias terkontraksi sekitar -5 %.",neutral
"Portal ini tidak hanya menyajikan informasi dan pelayanan publik yang dikelola Pemerintah Kota Semarang tetapi juga menampilkan berbagai informasi dan pelayanan publik yang dikelola oleh lembaga lainnya yaitu yang dikelola pemerintah, swasta atau masyarakat.",Sebagian besar informasi di portal tersebut berisi informasi layanan publik yang dikelola oleh pemerintah.,neutral
