premise,hypothesis,gpt_reply
I com sembla exactament el que estic intentant fer.,No estic segur de què et sembla això.,neutral
I com sembla exactament el que estic intentant fer.,"Estic intentant fer això, evidentment.",entailment
I com sembla exactament el que estic intentant fer.,Estic intentant acabar el meu projecte la setmana vinent.,neutral
"Però, de totes maneres, els animals se soltaven tot el temps, sobretot les cabres.",Les cabres s'escapaven de l'estable cada dia.,entailment
"Però, de totes maneres, els animals se soltaven tot el temps, sobretot les cabres.",Les cabres s'escapaven sovint.,entailment
"Però, de totes maneres, els animals se soltaven tot el temps, sobretot les cabres.",Les cabres es mantenien segures.,contradiction
Les portes estaven tancades amb clau quan vam entrar.,Totes les portes estaven obertes.,contradiction
Les portes estaven tancades amb clau quan vam entrar.,Teníem les claus nosaltres.,neutral
Les portes estaven tancades amb clau quan vam entrar.,"Vam entrar, tot i que les portes estaven tancades.",entailment
Així que només havia d'agafar els totals i intentar calcular-ho així.,Estic segur que els totals són tot el que necessito per esbrinar-ho.,neutral
Així que només havia d'agafar els totals i intentar calcular-ho així.,"No tinc ni idea de què fer només amb els totals, si us plau, doneu-me més detalls per aclarir aquest embolic.",neutral
Així que només havia d'agafar els totals i intentar calcular-ho així.,Ho calcularé a partir dels totals.,entailment
i això és molt degut al fet que les mares estan enganxades a les drogues,Les mares són drogodependents.,entailment
i això és molt degut al fet que les mares estan enganxades a les drogues,Les mares no prenen cap fàrmac o medicament.,contradiction
i això és molt degut al fet que les mares estan enganxades a les drogues,Les mares es droguen.,entailment
"Sí, és molt bonic que hagi plogut",No m'importa la pluja.,neutral
"Sí, és molt bonic que hagi plogut",Fa bonic i plou.,neutral
"Sí, és molt bonic que hagi plogut","És horrible, amb un sol interminable.",contradiction
"oh, què val la vida humana i si pots rehabilitar algú o no",Totes les vides es mereixen la rehabilitació i una segona oportunitat.,neutral
"oh, què val la vida humana i si pots rehabilitar algú o no",Cap humà mereix ser rehabilitat.,contradiction
"oh, què val la vida humana i si pots rehabilitar algú o no","Independentment de la rehabilitació, el que val la vida.",neutral
"Oh noi, tens un problema de cablejat estrany allà",Mai havia vist aquest tipus de problema de cablejat abans.,neutral
"Oh noi, tens un problema de cablejat estrany allà",El cablejat no és el problema.,contradiction
"Oh noi, tens un problema de cablejat estrany allà",Hi ha un problema causat per aquest cablejat estrany.,entailment
"Sembla molt divertit, sí, és increïble per a mi quantes coses permetrien",No m'estranya gens que fossin permissius.,neutral
"Sembla molt divertit, sí, és increïble per a mi quantes coses permetrien",Em sorprèn que et deixessin portar menjar i begudes allà dins.,neutral
"Sembla molt divertit, sí, és increïble per a mi quantes coses permetrien",Estic sorprès de com podrien sortir-se amb la seva.,neutral
"Oh, però de totes maneres, els meus fills ara tenen vint-i-un i vint-i-quatre, així que no he de fer-ho",No ho necessito perquè els meus fills tenen més de vint anys.,entailment
"Oh, però de totes maneres, els meus fills ara tenen vint-i-un i vint-i-quatre, així que no he de fer-ho",Potser ho hauria de fer perquè tenen una edat semblant.,neutral
"Oh, però de totes maneres, els meus fills ara tenen vint-i-un i vint-i-quatre, així que no he de fer-ho",Ho he de fer perquè tenen deu i onze anys.,contradiction
"Sí, gent que podria estar a la feina en qualsevol moment o les decisions de les quals es podrien enfosquir si haguessin de prendre una decisió","Sí, la gent que potser no és capaç de prendre decisions basant-se en el seu propi criteri.",neutral
"Sí, gent que podria estar a la feina en qualsevol moment o les decisions de les quals es podrien enfosquir si haguessin de prendre una decisió","Sí, gent que potser no té gana.",neutral
"Sí, gent que podria estar a la feina en qualsevol moment o les decisions de les quals es podrien enfosquir si haguessin de prendre una decisió","Sí, persones que mai tenen afectades les facultats de decisió.",contradiction
"no, encara estan de gira que porten des de finals dels seixanta",Han estat de gira des d'abans de 1970.,entailment
"no, encara estan de gira que porten des de finals dels seixanta",Els encanta anar de gira.,neutral
"no, encara estan de gira que porten des de finals dels seixanta",Fa poc han acabat la seva gira.,contradiction
com faries aeròbic?,Pots explicar com faries aeròbic?,entailment
com faries aeròbic?,M'interessa l'aeròbic perquè necessito una mica d'activitat cardiovascular.,neutral
com faries aeròbic?,"Si us plau, deixeu de parlar d'aeròbic.",neutral
"Bé, això és bo, no hi havia pensat, sí",És una idea absurda que vaig descartar la setmana passada.,contradiction
"Bé, això és bo, no hi havia pensat, sí",Això és un bon argument.,neutral
"Bé, això és bo, no hi havia pensat, sí",La paradoxa que esmentes és un bon argument.,neutral
"guarderia dos dies a la setmana en diuen guarderia de gent gran, però ella va al centre de gent gran",La guarderia està oberta cada dia només per a nens de menys de cinc anys.,neutral
"guarderia dos dies a la setmana en diuen guarderia de gent gran, però ella va al centre de gent gran",Els hi deixen anar més de dues vegades per setmana si la gent gran està a l'altura.,neutral
"guarderia dos dies a la setmana en diuen guarderia de gent gran, però ella va al centre de gent gran","Es refereixen a ella com a guarderia de gent gran, però s'anomena centre de gent gran.",neutral
aquest era el seu objectiu oh,Això és el que havien estat lluitant per aconseguir.,neutral
aquest era el seu objectiu oh,Això no va ser mai el que volien.,contradiction
aquest era el seu objectiu oh,Van aconseguir el seu objectiu.,neutral
El control de les armes significa utilitzar les dues mans,La meitat de tots els errors de tir fallat amb armes són a causa de fer-les servir amb una sola mà.,neutral
El control de les armes significa utilitzar les dues mans,La millor manera d'avançar per controlar l'arma és utilitzar els dos peus.,contradiction
El control de les armes significa utilitzar les dues mans,Utilitzeu les dues mans si voleu practicar el control de l'arma.,entailment
"i eh, però de sobte ve d'algun lloc no sé d'on ve però","No sé d'on ve, però és ràpid.",neutral
"i eh, però de sobte ve d'algun lloc no sé d'on ve però","Arriba ràpid, però ja sé d'on pot venir.",neutral
"i eh, però de sobte ve d'algun lloc no sé d'on ve però",Ve com la melassa i sé exactament quan arribarà.,neutral
"no, de fet, ni tan sols n'estic familiaritzat, no crec",No en sé gaire d’això.,entailment
"no, de fet, ni tan sols n'estic familiaritzat, no crec",Soc ignorant en temes d'amor.,neutral
"no, de fet, ni tan sols n'estic familiaritzat, no crec",Fa anys que l'estudio.,contradiction
"sí, era genial, ja saps ella",Crec que ella sap que era genial.,neutral
"sí, era genial, ja saps ella","No, ella era horrible.",contradiction
"sí, era genial, ja saps ella","Sí, era molt bona.",entailment
"sí, va suggerir que només aconseguissis una fregona com faries servir",Va suggerir comprar una aspiradora.,contradiction
"sí, va suggerir que només aconseguissis una fregona com faries servir",Va suggerir trobar un pal de fregar.,entailment
"sí, va suggerir que només aconseguissis una fregona com faries servir",Volia netejar la sang amb un pal de fregar.,neutral
és molt dolent aquí acabem de tenir un tiroteig franc a unes tres illes de casa nostra,El tiroteig va ser almenys a 100 milles d'on visc.,contradiction
és molt dolent aquí acabem de tenir un tiroteig franc a unes tres illes de casa nostra,El tiroteig va ser a prop de casa meva i em fa por sortir.,entailment
és molt dolent aquí acabem de tenir un tiroteig franc a unes tres illes de casa nostra,Hi va haver un tiroteig prop de casa meva; realment aquesta no és una bona zona.,entailment
"uh-huh és cert, no és realment coherent","No estic d'acord amb tu, és molt coherent.",contradiction
"uh-huh és cert, no és realment coherent",Crec que pots tenir raó sobre la seva consistència.,neutral
"uh-huh és cert, no és realment coherent",Tens raó que no és coherent.,entailment
estic intentant quedar-me allà,Estic intentant aguantar.,entailment
estic intentant quedar-me allà,Realment estic fent el possible.,neutral
estic intentant quedar-me allà,Em deixaré anar i no miraré mai enrere.,neutral
Restringim la nostra entrada al futur tecnològic.,Estem construint els precursors necessaris per a un futur tecnològic.,contradiction
Vigilem la nostra entrada al futur tecnològic.,"Construïm transistors, de manera que el nostre futur es basarà en la IA.",neutral
Vigilem la nostra entrada al futur tecnològic.,Volem evitar que la tecnologia tingui èxit.,contradiction
"Per exemple, com a màxim, tots els gens es tornen morats.","Com a màxim, només la meitat dels gens poden tornar-se morats.",contradiction
"Per exemple, com a màxim, tots els gens es tornen morats.",És possible que els gens canviïn de color.,neutral
"Per exemple, com a màxim, tots els gens es tornen morats.","De vegades, els gens també poden tornar-se blaus.",neutral
Daniel Yamins és un jove matemàtic brillant.,El senyor Yamins és excel·lent en matemàtiques.,entailment
Daniel Yamins és un jove matemàtic brillant.,El Sr. Yamins es dedica a la geometria algebraica.,neutral
Daniel Yamins és un jove matemàtic brillant.,"El Sr. Yamins és un gran artista, però un matemàtic terrible.",contradiction
"I si és així, sovint estan a prop d'aquest límit?",Sé que mai viatgen a prop del límit.,contradiction
"I si és així, sovint estan a prop d'aquest límit?",Vull saber si són sovint a Anglaterra.,neutral
"I si és així, sovint estan a prop d'aquest límit?",El ponent volia aclarir la freqüència amb què s'acostaven al límit.,neutral
I crec que hi ha una pista molecular que la biosfera s'està coconstruint a si mateixa de manera persistent en règim de supervivència per a un conjunt de llinatges en propagació.,La biosfera canvia molt.,neutral
I crec que hi ha una pista molecular que la biosfera s'està coconstruint a si mateixa de manera persistent en règim de supervivència per a un conjunt de llinatges en propagació.,La biosfera canvia segons la temperatura.,neutral
I crec que hi ha una pista molecular que la biosfera s'està coconstruint a si mateixa de manera persistent en règim de supervivència per a un conjunt de llinatges en propagació.,La biosfera no canvia mai.,contradiction
"Amb aquest salt, un cristall normal no pot codificar molta informació.",Els cristalls regulars són un mitjà d'emmagatzematge d'informació de molt alta densitat.,contradiction
"Amb aquest salt, un cristall normal no pot codificar molta informació.",Els cristalls regulars no són gaire útils per codificar la informació.,entailment
"Amb aquest salt, un cristall normal no pot codificar molta informació.",Hi ha altres tipus de cristalls que són molt útils per codificar informació geogràfica mitjançant raigs làser.,neutral
"En conseqüència, els adults no necessiten tutoritzar els nens en edat preescolar o fer-ho veure, com fan de vegades quan els ajuden a fer bé els trencaclosques o altres tasques similars.","Els nens en edat preescolar són, naturalment, més bons resolent trencaclosques que jugant a jocs de simulació.",neutral
"En conseqüència, els adults no necessiten tutoritzar els nens en edat preescolar o fer-ho veure, com fan de vegades quan els ajuden a fer bé els trencaclosques o altres tasques similars.",Els nens en edat preescolar no necessiten tanta ajuda per aprendre a fingir.,neutral
"En conseqüència, els adults no necessiten tutoritzar els nens en edat preescolar o fer-ho veure, com fan de vegades quan els ajuden a fer bé els trencaclosques o altres tasques similars.",Els nens en edat preescolar no tenen les habilitats de modelatge espacial necessàries per dominar els trencaclosques pel seu compte.,contradiction
[Aquesta nació va ser] concebuda en llibertat i dedicada a la proposició que tots els homes són creats iguals.,Les notes sobre aquesta proposta es van registrar en diversos documents addicionals.,neutral
[Aquesta nació va ser] concebuda en llibertat i dedicada a la proposició que tots els homes són creats iguals.,Algunes persones creien que totes les persones som iguals.,entailment
[Aquesta nació va ser] concebuda en llibertat i dedicada a la proposició que tots els homes són creats iguals.,Aquesta nació es va fundar en la creença que algunes persones són inherentment millors que altres.,contradiction
L'he de lloar més?,Estic bastant segur que he de vèncer-lo pels seus fracassos.,contradiction
L'he de lloar més?,Em pregunto si necessita més apreciació de mi.,entailment
L'he de lloar més?,Hauria de lloar-lo més per la seva interpretació al piano?,neutral
Les teories de la xarxa d'espín es poden construir en diferents dimensions.,Es poden utilitzar altres dimensions per construir teories de la xarxa Spin.,entailment
Les teories de la xarxa Spin es poden construir en diferents dimensions.,Les xarxes Spin són molt útils per a les tecnologies d'emmagatzematge de dades.,neutral
Les teories de la xarxa Spin es poden construir en diferents dimensions.,Les xarxes Spin no es poden imaginar en diferents dimensions.,contradiction
"(frenèticament) No, no, no vull que et moris!",No vull que et moris!,entailment
"(fFrenèticament) No, no, no vull que et moris!",No m'importa si et mors!,contradiction
"(fFrenèticament) No, no, no vull que et moris!",M'enfadaria molt si et morissis!,neutral
"Va ser penjat públicament el 19 de març de 1875 a San José, Califòrnia.",Califòrnia estava realitzant execucions públiques fins al 1875.,entailment
"Va ser penjat públicament el 19 de març de 1875 a San José, Califòrnia.",Va ser absolt de tot el mal que havia fet i enviat de tornada.,contradiction
"Va ser penjat públicament el 19 de març de 1875 a San José, Califòrnia.",Va ser penjat per sedició i robatori de cavalls.,neutral
"En el règim caòtic, el mar verd brillant s'infiltra.",El mar era de color blau intens i llis com el vidre.,contradiction
"En el règim caòtic, el mar verd brillant s'infiltra.",El mar era ple de petits peixos que xipollejaven contra la barca.,neutral
"En el règim caòtic, el mar verd brillant s'infiltra.",El mar era verd i semblava fer bombolles.,entailment
Un ordre jurídic completament nou anhelava sortir de la confusió de la dècada de 1860.,"A la dècada de 1870, tot l'ordre jurídic s'havia ensorrat i el país estava en completa anarquia.",contradiction
Un ordre jurídic completament nou anhelava sortir de la confusió de la dècada de 1860.,La dècada de 1860 va ser una època convulsa.,entailment
Un ordre jurídic completament nou anhelava sortir de la confusió de la dècada de 1860.,El nou ordenament jurídic volia ampliar els drets laborals.,neutral
"Qualsevol forma de pensament superior, va assenyalar, apareix en primer lloc en la comunicació social, entre l'infant i els representants de la seva cultura mentre duen a terme una activitat conjunta.",Els nens són incapaços de compartir formes superiors de pensament.,contradiction
"Qualsevol forma de pensament superior, va assenyalar, apareix en primer lloc en la comunicació social, entre l'infant i els representants de la seva cultura mentre duen a terme una activitat conjunta.",La pesca és una activitat popular compartida entre moltes cultures diferents.,neutral
"Qualsevol forma de pensament superior, va assenyalar, apareix en primer lloc en la comunicació social, entre l'infant i els representants de la seva cultura mentre duen a terme una activitat conjunta.",Compartir activitats comunes de vegades és útil per compartir formes més altes de pensament.,entailment
"Alguns barris tenien ""rezadores"" o ""rezadoras"", líders espirituals que conduïen la comunitat en la pregària pels funerals, les celebracions del Dia dels Sants i sempre que el sacerdot no estava disponible.",Cap dels barris tenia líders espirituals que no fossin sacerdots.,contradiction
"Alguns barris tenien ""rezadores"" o ""rezadoras"", líders espirituals que conduïen la comunitat en la pregària pels funerals, les celebracions del Dia dels Sants i sempre que el sacerdot no estava disponible.",Alguns barris tenien líders espirituals que no eren sacerdots.,entailment
"Alguns barris tenien ""rezadores"" o ""rezadoras"", líders espirituals que conduïen la comunitat en la pregària pels funerals, les celebracions del Dia dels Sants i sempre que el sacerdot no estava disponible.",Alguns dels líders espirituals tenien els cabells negres.,neutral
"També en el joc sociodramàtic, les oportunitats d'actuar i coordinar diversos rols probablement ajuden els nens a comprendre les semblances i diferències entre les persones pel que fa a desitjos, creences i sentiments.",Els nens poden aprendre que les persones són semblants i diferents.,entailment
"També en el joc sociodramàtic, les oportunitats d'actuar i coordinar diversos rols probablement ajuden els nens a comprendre les semblances i diferències entre les persones pel que fa a desitjos, creences i sentiments.",Els nens poden veure que les diferents races són diferents.,neutral
"També en el joc sociodramàtic, les oportunitats d'actuar i coordinar diversos rols probablement ajuden els nens a comprendre les semblances i diferències entre les persones pel que fa a desitjos, creences i sentiments.",Els nens no poden aprendre res.,contradiction
"La màxima virtut de l'ordre constitucional alemany de postguerra, doncs, va ser precisament la víctima més gran del règim nazi.",El règim nazi ho va permetre.,contradiction
"La màxima virtut de l'ordre constitucional alemany de postguerra, doncs, va ser precisament la víctima més gran del règim nazi.",El règim nazi va matar tots els implicats.,contradiction
"La màxima virtut de l'ordre constitucional alemany de postguerra, doncs, va ser precisament la víctima més del règim nazi.",El règim nazi ho va aturar.,contradiction
"Sonja, la filla, va començar a imitar les rebequeries de la seva filla.",Ningú estava fent una rebequeria.,contradiction
"Sonja, la filla, va començar a imitar les rebequeries de la seva filla.",La Sonja és una nena.,contradiction
"Sonja, la filla, va començar a imitar les rebequeries de la seva filla.",La Sonja estava molesta.,neutral
"6 En els cinquanta-cinc anys previs a la Guerra Civil, el tribunal va utilitzar aquest poder amb moderació.",El Tribunal va utilitzar ocasionalment aquest poder en les dècades prèvies a la Guerra Civil.,entailment
"6 En els cinquanta-cinc anys previs a la Guerra Civil, el tribunal va utilitzar aquest poder amb moderació.",El Tribunal va utilitzar aquest poder 4 vegades en els cinquanta-cinc anys anteriors a la Guerra Civil.,neutral
"6 En els cinquanta-cinc anys previs a la Guerra Civil, el tribunal va utilitzar aquest poder amb moderació.",El Tribunal va utilitzar aquest poder 5 milions de vegades en els cinquanta-cinc anys previs a la Guerra Civil.,'contradiction'
"Us asseguro, senyor, que estava plenament informat de tot.",Et dic que em van informar de tot.,entailment
"Us asseguro, senyor, que estava plenament informat de tot.",És la mort del detectiu de què em van informar.,neutral
"Us asseguro, senyor, que estava plenament informat de tot.",Hi ha molts detalls que em van amagar.,contradiction
Els sons van distreure el capità Blood de les seves reflexions descontentes.,El capità Blood va poder entregar-se als seus pensaments disgustats sense interrupcions.,contradiction
Els sons van distreure el capità Blood de les seves reflexions descontentes.,Els pensaments del capità Blood es van interrompre amb alguns sorolls.,entailment
Els sons van distreure el capità Blood de les seves reflexions descontentes.,Els crits del cadell van treure el capità de les seves cavil·lacions.,neutral
"Però no puc oblidar que, quan jo no era més que un esclau a casa del teu oncle a Barbados, em vas utilitzar amb certa amabilitat.",Em vas tractar amablement quan era esclau a Barbados.,entailment
"Però no puc oblidar que, quan jo no era més que un esclau a casa el teu oncle a Barbados, em vas utilitzar amb certa amabilitat.",Vas ser increïblement cruel amb mi i em vas tractar pitjor que a la merda.,contradiction
"Però no puc oblidar que, quan jo no era més que un esclau a casa el teu oncle a Barbados, em vas utilitzar amb certa amabilitat.",El teu oncle em va colpejar fort cada dia quan era el meu amo.,'contradiction'
"Allà, a no més de tres milles de distància, hi havia terra: una paret irregular de verd viu que omplia l'horitzó a l'oest.",Un paisatge exuberant estava a la vista.,entailment
"Allà, a no més de tres milles de distància, hi havia terra: una paret irregular de verd viu que omplia l'horitzó a l'oest.",L'illa a la qual s'acostaven estava deshabitada.,neutral
"Allà, a no més de tres milles de distància, hi havia terra: una paret irregular de verd viu que omplia l'horitzó a l'oest.","No van poder veure terra durant quilòmetres, només un oceà sense fi.",contradiction
"Soc l'enviat de Sa Majestat en aquestes terres bàrbares, i el parent proper del meu senyor Sunderland.","Sa Majestat té enviats, i jo soc un d'ells.",entailment
"Soc l'enviat de Sa Majestat a aquestes terres bàrbares, i el parent proper del meu senyor Sunderland.",Sa Majestat em va enviar aquí fa aproximadament una setmana.,neutral
"Soc l'enviat de Sa Majestat a aquestes terres bàrbares, i el parent proper del meu senyor Sunderland.",No rebo ordres de Sa Majestat.,contradiction
"T'ho devia... o pensava que t'ho devia, va dir.",Mai va pensar que et degués res.,contradiction
"T'ho devia... o pensava que t'ho devia, va dir.",Et devia per l'ajuda que li vas donar quan eres un captaire sense diners.,neutral
"T'ho devia... o pensava que t'ho devia, va dir.",Pensava que et devia alguna cosa.,entailment
"Ho hauria d'haver sabut, que no convenia apropar-se tant a Jamaica de nit.",Vaig viatjar a prop de Jamaica després de la posta de sol.,entailment
"Ho hauria d'haver sabut, que no convenia apropar-se tant a Jamaica de nit.",Vaig viatjar a Jamaica en un gran vaixell.,neutral
"Ho hauria d'haver sabut, que no convenia apropar-se tant a Jamaica de nit.",La meva dona i jo vam arribar a Jamaica a plena llum del dia.,contradiction
Els pensaments de Blood giraven sobre aquesta i altres coses mentre jeia al divan.,Blood va tenir un somni irreflexiu al seu divan.,neutral
Els pensaments de Blood eren sobre aquesta i altres coses mentre jeia al divan.,Blood estava estirat rumiant.,entailment
Els pensaments de Blood eren sobre aquesta i altres coses mentre jeia al divan.,Blood pensava molt en l'última vegada que havia vist la seva mare.,neutral
"Segur, doncs, ja t'ho diré.","Bé, doncs, t'ho explicaré.",neutral
"Segur, doncs, ja t'ho diré.",No et diré ni una paraula.,contradiction
"Segur, doncs, ja t'ho diré.",És només perquè vas prometre no repetir això que et dic.,neutral
Ah! I de quina manera pot ser?,Algú es pregunta per quin camí seguir.,neutral
Ah! I de quina manera pot ser?,L'interrogador està sol i no té ningú al voltant amb qui conversar.,neutral
Ah! I de quina manera pot ser?,L'interrogador té pressa i necessita saber immediatament la ruta a seguir.,neutral
No atorgo l'encàrrec del Rei a la lleugera.,Atorgar l'encàrrec del rei va en contra de la meva moral.,neutral
No atorgo l'encàrrec del Rei a la lleugera.,He pensat molt en l'encàrrec del rei.,entailment
No atorgo l'encàrrec del Rei a la lleugera.,Vaig signar l'ordre per atorgar l'encàrrec del rei sense pensar-m'hi.,contradiction
Es va adonar que potser hauria de retirar-se amb pressa.,Es va adonar que tenia tot el dia per retirar-se.,contradiction
Es va adonar que potser hauria de retirar-se amb pressa.,Es va adonar que havia de fer un moviment ràpid.,neutral
Es va adonar que potser hauria de retirar-se amb pressa.,"Si es quedés al mateix lloc, seria descobert.",entailment
"I, tanmateix, ell ha estat el que ha estat i ha fet el que ha fet en aquests tres darrers anys, va dir ella, però ara ho va dir amb tristesa, sense el menyspreu d'abans.",No li agradava que hagués assassinat molts homes en els últims tres anys.,neutral
"I, tanmateix, ell ha estat el que ha estat i ha fet el que ha fet en aquests tres darrers anys, va dir ella, però ara ho va dir amb tristesa, sense el menyspreu d'abans.",Va parlar feliç de les seves aventures i de la seva personalitat.,contradiction
"I, tanmateix, ell ha estat el que ha estat i ha fet el que ha fet en aquests tres darrers anys, va dir ella, però ara ho va dir amb tristesa, sense el menyspreu d'abans.",Va parlar amb un to trist.,entailment
Suposo que això segueix la moda de la teva espècie.,Suposo que això és el que fan els teus.,entailment
Suposo que això segueix la moda de la teva espècie.,He llegit sobre la teva espècie i la seva cultura.,neutral
Suposo que això segueix la moda de la teva espècie.,Entenc que això no és comú entre els teus.,contradiction
El front se li va arrugar amb una arrufada.,Un gran somriure es va estendre a la seva cara.,contradiction
El front se li va arrugar amb una arrufada.,Va tenir una sensació repugnant a l'estómac.,neutral
El front se li va arrugar amb una arrufada.,Se li va arrugar la cara.,entailment
