premise,hypothesis,gpt_label
"A bụ m uh, Chief Master Sergeant, laraezumike nka, dịka Rick kwuru. ",Rick gwara gị na alara m ezumike nka.,0
"E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.",Onye ahịa a kpọrọ Cutty na-enweta $10000 na otu ọnwa.,1
"E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.",E nwere onye ahịa akpọrọ Cutty.,0
"E nwere ụfọdụ atụmatụ otu ego ga-esi abata nọ n'oche m na, u, uh, ọ bụ maka nke a na nke a Cutty, nke ahụ bụ aha onye ahịa ahụ.",Anyị enweghị onye ahịa akpọrọ Cutty.,2
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo ,Nwata nwanyị m chọrọ enyemaka ya bi n'ebe dị anya.,0
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo ,Nwata nwaanyị ga-enyere m áká nọ mailụ 5 site na ebe a.,1
Nwata nwaanyị nwere ị́ké ị nyere m áká si n'ụzọ nille n'ofe obodo ,E nweghị onye nwere ike inyere m aka.,2
"Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -",Ha nile kwekọrịtara na ha ga-arụ ọrụ n'ubi ahụ.,2
"Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -",Ha enweghị ị́ké ị kwekọrịta gbasara onye bụ onye ọrụ ubi na onye bụ onye ụlọ ahụ.,2
"Mana ha nwere nkewa gbasara ịhe dịka ndị bụ ndị enyemaka n'ubi na ndị bụ ụmụaka nọ n'ụlọ, ọ dị ka - -",Ha enweghị ike ịkwekọrịta onye ga-arụ ọrụ n'ubi owu na onye ga ehicha ala.,1
"Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.",Ụmụ ha nile lanarịrị.,2
"Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.",Otu nwata nwuru anwụ n'ime ụmụ ise.,0
"Ana m asị na ha nweere naanị, dịka, ha nweere ụmụaka ise, otu n'ime ha nwụrụ anwụ.",Nwa nke nwụrụ anwụ bụ nke a mụrụ n'ịrịa ọrịa.,1
"Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. ","Dịka ọ gwara ya ka ọ biarute na vàrándà, anya mmiri dị ya n'anya.",0
"Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. ",O meere ọsịsọ hichapụ anya mmiri ka o sichara n'elu vàrándà ahụ tụda Joe. ,1
"Ọ sịrị na enwere nọọ anya mmiri na-asọpụta ya n'anya na ọ sịrị, ọ bịa sị Joe gbagotere n'elu vàrándà. ",O nwere oke an̄uri ịhụ Joe nke mere ka ọ malite ịkwa ákwá.,0
"Ọ bụrụgodị na ụgbọelu na-agba ọ́kụ́, gịnị mere ọ, ọ ga uh, agba ọ́kụ́ ma ọ ga agbazee site n'akụkụ ígwè ka ọ́kụ́ ahụ nwuputa.",E nwere ike ịjikwata ịcha ọ́kụ́ ahụ n'oge ọkụ ọgbugba kwa .,1
"Ọ bụrụgodị na ụgbọelu na-agba ọ́kụ́, gịnị mere ọ, ọ ga uh, agba ọ́kụ́ ma ọ ga agbazee site n'akụkụ ígwè ka ọ́kụ́ ahụ nwuputa.",Ịcha-ọ́kụ́ ahụ ga-enwuputa site n'akụkụ ígwè ka ụgbọelu ahụ gbachara ọ́kụ́.,0
"Ọ bụrụgodị na ụgbọelu na-agba ọ́kụ́, gịnị mere ọ, ọ ga uh, agba ọ́kụ́ ma ọ ga agbazee site n'akụkụ ígwè ka ọ́kụ́ ahụ nwuputa.",Icha ọ́kụ́ ahụ a gaghị enwuputa n'oge ọkụ na-agba.,2
"Nke a bụ Chief Master Sergeant Clem Francis, laraezumike nká site na US Air Force.",Chief ahụ lara ezumike nká site na US Air Force.,0
"Nke a bụ Chief Master Sergeant Clem Francis, laraezumike nká site na US Air Force.",Chief ahụ ka lárà ezumike nká n'izu ụka olenaole gaara aga.,1
"Nke a bụ Chief Master Sergeant Clem Francis, laraezumike nká site na US Air Force.",US Air force Chief ahụ ka bidoro ọrụ ya n'izu ụka a.,2
"Ọdịmma, o ruru ebe e nwere ụgbọelu abụọ maọbụ atọ na-abịa n'izu ma amaghị m ebe ha na-efega.",Ugbo elu karịrị otu na-abịarute izu ụka ọ bụla.,0
"Ọdịmma, o ruru ebe e nwere ụgbọelu abụọ maọbụ atọ na-abịa n'izu ma amaghị m ebe ha na-efega.",Mbawanye n'ogo ụgbọelu na-efe n'elu na-enye nsogbu.,1
"Ọdịmma, o ruru ebe e nwere ụgbọelu abụọ maọbụ atọ na-abịa n'izu ma amaghị m ebe ha na-efega.",A naghị enwe ugbo elu ọ bụla na-abịarute.,2
Ha enwe larịị ọzụzụ ha n'ime preshọ sutu ndị zuruoke ma o weere m obere oge ma ị baa na preshọ sutu ndị zuruoke.,Ọ na-eweru ọnwa atọ iji mezuo ọzụzụ  iji preshọ sutu zuruoke.,1
Ha enwe larịị ọzụzụ ha n'ime preshọ sutu ndị zuruoke ma o weere m obere oge ma ị baa na preshọ sutu ndị zuruoke.,Ọzụzụ iji yia preshọ sutu ozuruoke na-egbu oge.,1
Ha enwe larịị ọzụzụ ha n'ime preshọ sutu ndị zuruoke ma o weere m obere oge ma ị baa na preshọ sutu ndị zuruoke.,Anyị nwere ike inye gị ọzụzụ ịji preshọ sutu zuruoke na njedebe ụbọchị a.,1
Achọrọ m ị sị na o nweghị ịhe égwù ọbụla dị n'ịji ogbunigwe ahụ baa n'ime maka na ọ gaghị agbawa agbanyeghị otu ọbụla o siri dasie ị́ké n'ala.,Ogbunigwe ahụ bụ nke onye n'akwọ ụgbọ elu menyụrụ.,1
Achọrọ m ị sị na o nweghị ịhe égwù ọbụla dị n'ịji ogbunigwe ahụ baa n'ime maka na ọ gaghị agbawa agbanyeghị otu ọbụla o siri dasie ị́ké n'ala.,Ogbunigwe ahụ enweghị ohere ịgbawa.,0
Achọrọ m ị sị na o nweghị ịhe égwù ọbụla dị n'ịji ogbunigwe ahụ baa n'ime maka na ọ gaghị agbawa agbanyeghị otu ọbụla o siri dasie ị́ké n'ala.,E nwere ihe egwu dị ukwuu maka ogbunigwe ahụ igbawa.,2
Ma kedụ kwanu ma ọ bụrụ na ọ dịka otu m na-agbalisi ike nọọ ịme.,O doghị m anya ihe íhè a yiri n'anya gị.,1
Ma kedụ kwanu ma ọ bụrụ na ọ dịka otu m na-agbalisi ike nọọ ịme.,"Ana m agbalisi ike ịme ịhe a, n'ezie.",0
Ma kedụ kwanu ma ọ bụrụ na ọ dịka otu m na-agbalisi ike nọọ ịme.,A na m agbalisi ike ịmecha projektị m n'izu na-abịa.,0
"Mana otu ọbụla, anụmanụ ndị ahụ ga-atoghapụ mgbe ọbụla, ọ kachasị ewu ndị ahụ.",Ewu ndị a na-agbapụ n'ọba ụbọchị ọ bụla.,0
"Mana otu ọbụla, anụmanụ ndị ahụ ga-atoghapụ mgbe ọbụla, ọ kachasị ewu ndị ahụ.",Ewu ndị ahụ na-agbapụ karị.,0
"Mana otu ọbụla, anụmanụ ndị ahụ ga-atoghapụ mgbe ọbụla, ọ kachasị ewu ndị ahụ.",E debere ewu ndị ahụ nke ọma ma na nchekwa.,2
Ọnụ ụzọ ndị ahụ gbachiri agbachi mgbe anyị baara n'ime.,Ụzọ nile ahụ mepere emepe.,2
Ọnụ ụzọ ndị ahụ gbachiri agbachi mgbe anyị baara n'ime.,Anyị ji igodo ndị ahụ n'aka. ,1
Ọnụ ụzọ ndị ahụ gbachiri agbachi mgbe anyị baara n'ime.,Anyị bara n'ime n'agbanyeghi na ụzọ ahụ gbachiri agbachi.,1
Ya mere achọrịị m nọọ ka m were ịhe nille ma chọọ ma gbakọ ya otú ahụ.,Obi siri m ike na mkpokọta ahụ bụ ihe niile m chọrọ iji chepụta ihe a.,0
Ya mere achọrịị m nọọ ka m were ịhe nille ma chọọ ma gbakọ ya otú ahụ.,Amaghịdị m ịhe m ga-eji mgbakọ niile ahụ nọọ mee biko gwatụ m ịhe ndị ọzọ ị mata ka m sị chepụta ịhe a mebiri.,1
Ya mere achọrịị m nọọ ka m were ịhe nille ma chọọ ma gbakọ ya otú ahụ.,Aga m agbakọ ya site na mkpokọta ahụ.,0
ma e nwere ọtụtụ n'ime ya n'ihi na ndị nne ahụ ga na-aṅụ ọgwụ ị́ké.,Ndị nne ahụ bụ ndị ọgwụ ị́ké riri ahụ.,0
ma e nwere ọtụtụ n'ime ya n'ihi na ndị nne ahụ ga na-aṅụ ọgwụ ị́ké.,Ndị nne ahụ anọghị n'ọgwụ nkịtị maọbụ ọgwụ ị́ké.,2
ma e nwere ọtụtụ n'ime ya n'ihi na ndị nne ahụ ga na-aṅụ ọgwụ ị́ké.,Ndị nne ahụ na-an̄ụ ọgwụ ị́ké.,0
éè ọ dị nọọ mma mmiri ọ na-ezo kemgbe,E neghara m mmiri ozuzo anya.,1
éè ọ dị nọọ mma mmiri ọ na-ezo kemgbe,Ọ dị mma ma na-ezo mmiri.,0
éè ọ dị nọọ mma mmiri ọ na-ezo kemgbe,Ọ bụ nnọọ óké ihe iyi egwu na anwụ a na-adịghị akwụsị akwụsị.,1
oh ịhe ndụ mmadụ ruru na maọbụ ma ọ bụghị  ị ga-enwe ị́ké ịgwọgharị mmadụ.,Ndụ niile kwesịrị ngwọgharị na inwe oghere nke abụọ.,1
oh ịhe ndụ mmadụ ruru na maọbụ ma ọ bụghị  ị ga-enwe ị́ké ịgwọgharị mmadụ.,Mmadụ ọbụla ekwesịghị ka a gwọgharịa  ya.,2
oh ịhe ndụ mmadụ ruru na maọbụ ma ọ bụghị  ị ga-enwe ị́ké ịgwọgharị mmadụ.,N'agbanyeghi ngwọgharị kedụ ndụ ruru ya.,1
oh nwoke m ị nwere nsogbu ịkpa waya pụrụ iche ebe ahụ,A hụbeghị m ụdị nsogbụ ịkpa waya a mbụ.,1
oh nwoke m ị nwere nsogbu ịkpa waya pụrụ iche ebe ahụ,Ịkpa waya abụghị nsogbu.,2
oh nwoke m ị nwere nsogbu ịkpa waya pụrụ iche ebe ahụ,E nwere nsogbụ ịkpa waya a dị iche kpatara.,0
ọ dara ka ịhe ga-atọ ụtọ éè ọ dị mụ mma otu otu ọtụtụ ịhe ndị ha ga-ahapụ,O jughị m anya ma ncha na ha nwere obi ebere.,1
ọ dara ka ịhe ga-atọ ụtọ éè ọ dị mụ mma otu otu ọtụtụ ịhe ndị ha ga-ahapụ,O juru m anya na ha kweere gị ka ị were nri na mmanya n'ebe ahụ.,1
ọ dara ka ịhe ga-atọ ụtọ éè ọ dị mụ mma otu otu ọtụtụ ịhe ndị ha ga-ahapụ,Ọ juru m anya ihe ha nwere ike ịji wee puọ.,1
oh mana otú ọbụla otú ọbụla um ụmụaka m dị áfọ̀ iri abụọ na otu na áfọ̀ iri abụọ na anọ ya mere enweghị m ị́ké ị,A chọghị m ka n'ihi na ụmụaka m akarịala áfọ̀ iri abụọ.,0
oh mana otú ọbụla otú ọbụla um ụmụaka m dị áfọ̀ iri abụọ na otu na áfọ̀ iri abụọ na anọ ya mere enweghị m ị́ké ị,Enwere m ị́ké ị mee ya ebe ọ bụ na ha e tozuwago n'áfọ̀.,2
oh mana otú ọbụla otú ọbụla um ụmụaka m dị áfọ̀ iri abụọ na otu na áfọ̀ iri abụọ na anọ ya mere enweghị m ị́ké ị,A ga m emerịrị ebe ọ bụ na ha abụọ dị áfọ̀ iri nakwa iri na otu.,2
éè ndị mmadụ ndị ndị nwere ị́ké ị nọ ọrụ oge ọbụla maọbụ ndị mkpebi ha nwere ị́ké ikpuchi ma ọ bụrụ na ha chọọ ịme mkpebi,"Éè, ndị mmadụ n'enweghị ike ime mkpebi ikpe kachasị mma.",2
éè ndị mmadụ ndị ndị nwere ị́ké ị nọ ọrụ oge ọbụla maọbụ ndị mkpebi ha nwere ị́ké ikpuchi ma ọ bụrụ na ha chọọ ịme mkpebi,"Éè, ndị mmadụ ndị nwere ị́ké agụụ anaghị agụ ha.",1
éè ndị mmadụ ndị ndị nwere ị́ké ị nọ ọrụ oge ọbụla maọbụ ndị mkpebi ha nwere ị́ké ikpuchi ma ọ bụrụ na ha chọọ ịme mkpebi,"Éè, ndị mmadụ ndị ngalaba mkpebi ha enweghị ike imebi.",1
mba ha ka na ha ka na-eme njem ha bidoro mewe kemgbe ịrị áfọ̀ isii nọ na ngwụcha,Ha na-eme njem kemgbe tụpụ 1970.,1
mba ha ka na ha ka na-eme njem ha bidoro mewe kemgbe ịrị áfọ̀ isii nọ na ngwụcha,Ha nwere mmasị ime njem.,0
mba ha ka na ha ka na-eme njem ha bidoro mewe kemgbe ịrị áfọ̀ isii nọ na ngwụcha,Ha kwụsiri njem ha n'oge etebeghị aka.,2
kedụ ka ị ga-esi e mmegharị ahụ,Ị nwere ike ịkọwa etu isiri mee mmegharị ahụ?,0
kedụ ka ị ga-esi e mmegharị ahụ,Enwere m mmasị na mmegharị ahụ maka na achọrọ ụfọdụ ọrụ na-emetụ n'obi.,1
kedụ ka ị ga-esi e mmegharị ahụ,Biko kwụsị ikwu maka mmegharị ahụ.,1
ọdịmma nke ahụ bụ ezigbo ya echeghịdị m maka nke ahụ éè,Nke ahụ bụ echiche enweghị ịsị m tụfụrụ n'izu uka gara aga. ,1
ọdịmma nke ahụ bụ ezigbo ya echeghịdị m maka nke ahụ éè,Nke ahụ ezigbo okwu.,0
ọdịmma nke ahụ bụ ezigbo ya echeghịdị m maka nke ahụ éè,Okwu ahụ megidere ibe ya nke  ikwuru bu ezigbo okwu.,1
nlekọta ụbọchị ụbọchị abụọ n'izu ha kpọrọ ya ebe a na-eleta ndị agadi mana ọ na-aga n'ebe ndị agadi,Ebe nlekọta ụbọchị ahụ n'emepe emepe kwa ụbọchị maka ụmụaka nọ n'okpuru afọ ise naanị.,1
nlekọta ụbọchị ụbọchị abụọ n'izu ha kpọrọ ya ebe a na-eleta ndị agadi mana ọ na-aga n'ebe ndị agadi,Ha na-ahapụ ha ka ha gaa ugboro abụọ n'izu ụka ma ọ bụrụ na ndị okenye nwere ị́ké ịme ya.,1
nlekọta ụbọchị ụbọchị abụọ n'izu ha kpọrọ ya ebe a na-eleta ndị agadi mana ọ na-aga n'ebe ndị agadi,Ha na-akpọ ya ka nlekọta ụbọchị agadị mana ihe a na akpọ ya bụ ebe owuwu agadị. ,1
nke ahụ bụ ebumnobi ha oh,Ọ bụ ihe ahụ ka ha na-agbalịsị ike maka ya.,0
nke ahụ bụ ebumnobi ha oh,Nke ahụ abụghị kwa ịhe ha chọọrọ. ,2
nke ahụ bụ ebumnobi ha oh,Ha nwetara ebumnobi ha.,1
njikwa egbe pụtara ịji aka abụọ eme ịhe,Ọkara n'ime egbe niile agbajọrọ na-esi n'iji otu aka. ,1
njikwa egbe pụtara ịji aka abụọ eme ịhe,Ụzọ kachasi mma maka ijikwa egbe bụ ịji ụkwụ abụọ.,2
njikwa egbe pụtara ịji aka abụọ eme ịhe,Jiri aka abụọ ma ọ bụrụ na-ịchọrọ ímù njikwa egbe.,0
na uh mana ọ nọkatara bịa n'ebe a na-amaghị amaghị m ebe o si bịa mana,A maghị m ebe o si a bịa mana ọ dị osiso.,1
na uh mana ọ nọkatara bịa n'ebe a na-amaghị amaghị m ebe o si bịa mana,Ọ bịara ọsịsọ mana ama m nọ ebe o nwere ị́ké ị sị abịa.,1
na uh mana ọ nọkatara bịa n'ebe a na-amaghị amaghị m ebe o si bịa mana,Ọ na-abịa dịka molasses ma a makwa m kpọmkwem mgbe ọ ga-abịa.,2
mba n'ezie o dochaghị m anya echeghị m,A maghị m ọtụtụ ihe gbasara ya.,1
mba n'ezie o dochaghị m anya echeghị m,O nweghị ịhe m ma n'ịhe ndị gbasara ịhụnanya. ,1
mba n'ezie o dochaghị m anya echeghị m,A na m amụ ya kemgbe ọtụtụ afọ.,1
éè ọ dị ukwuu ị ma ọ,E chem na-ọmara na ọ dị ịtụnanya. ,1
éè ọ dị ukwuu ị ma ọ,Mba ọ jọgburu onwe ya.,2
éè ọ dị ukwuu ị ma ọ,Éè ọ dị ezigbo mma.,1
éè ọ tụpụtara nọọ aro ka eweta uh um otu uh um otu mọpụ dịka ị ga-eji mee ihe,Ọ tụrụ aro ka azuta vakkum.,1
éè ọ tụpụtara nọọ aro ka eweta uh um otu uh um otu mọpụ dịka ị ga-eji mee ihe,Ọ tụụrụ aro ka achọwa mọpụ. ,0
éè ọ tụpụtara nọọ aro ka eweta uh um otu uh um otu mọpụ dịka ị ga-eji mee ihe,Ọ chọrọ iji ihe mọpụ wee hichapụ ọbara ahụ.,1
ọ dị nnukwu njọ ebe a anyị nwere nọọ onye gbara egbe ka o siiri chọọ n'ihe dịka site n'ụlọ anyị garuo ụlọ atọ,Egbe ọgbụgba ahụ dị opekata mpe 100 miles site n'ebe m bi.,1
ọ dị nnukwu njọ ebe a anyị nwere nọọ onye gbara egbe ka o siiri chọọ n'ihe dịka site n'ụlọ anyị garuo ụlọ atọ,Egbe ọgbụgba ahụ dara na nso ụlọ m na o mere ụjọ ekweghị ka mụ pụọ n'èzí.,1
ọ dị nnukwu njọ ebe a anyị nwere nọọ onye gbara egbe ka o siiri chọọ n'ihe dịka site n'ụlọ anyị garuo ụlọ atọ,"E nwere ịgba egbe dị nso n'ụlọ m, ọ dịghị mma n'ezie na gburugburu a.",0
uh-huh nke ahụ bụ eziokwu ọ dị ọ dịghị nọọ adịgide.,"E kwetaghị m gị, ọ na-adịgide.",1
uh-huh nke ahụ bụ eziokwu ọ dị ọ dịghị nọọ adịgide.,A na m eche na o nwere ị́ké bụrụ eziokwu ka ị kwuru maka ndịgịde ya. ,1
uh-huh nke ahụ bụ eziokwu ọ dị ọ dịghị nọọ adịgide.,I kwụrụ eziokwu gbasara ya na-ọdịghị adịgide.,1
ana m achọ ka m nọgide ebe ahụ ,Ana m agbalị  ịnọgidesi ike.,0
ana m achọ ka m nọgide ebe ahụ ,Ana m emekwanu ị́ké m.,1
ana m achọ ka m nọgide ebe ahụ ,Aga m a hapụ ya ma na eleghị anya n'azụ.,2
Anyị hiwere ọnụ ụzọ ịba na tekinọlọji n'ọdịnihu.,Anyị na-arụ ihe ga e bụ ụzọ dị mkpa maka ọdịnihu tekinọlọji.,0
Anyị hiwere ọnụ ụzọ ịba na tekinọlọji n'ọdịnihu.,"Anyị na-arụ transịstọ, ka ọdịnihu anyị bụrụ nke AI ga na-elekọta.",1
Anyị hiwere ọnụ ụzọ ịba na tekinọlọji n'ọdịnihu.,Anyị chọrọ ịgbochi tekinọlọji ịga n'ihu.,2
"Ọmụmatụ, na ọ karịsịa, jinu niile tụgharịrị chaa ododo.","Na ịkachasị, nanị ọkara jinu ahụ ga-agbanwe ododo. ",2
"Ọmụmatụ, na ọ karịsịa, jinu niile tụgharịrị chaa ododo.",O kwere omume ka jinu ahụ tụgharịa àgwà.,0
"Ọmụmatụ, na ọ karịsịa, jinu niile tụgharịrị chaa ododo.",Mgbe ụfọdụ jinu ahụ ga-agbanwe chawa anụnụ-anụnụ.,1
Daniel Yamins bụ onye ntorobịa mgbakọnawepụ ị́sị́ na-anụ ọkụ.,Mr. Yamins dị ukwuu na mgbakọnamwepụ.,1
Daniel Yamins bụ onye ntorobịa mgbakọnawepụ ị́sị́ na-anụ ọkụ.,Maazi tinyere uche n'ọjibra nke jiometri.,1
Daniel Yamins bụ onye ntorobịa mgbakọnawepụ ị́sị́ na-anụ ọkụ.,"Mr. Yamins bụ nnukwu onye osise, mana ọ dị njọ na mgbakọnamwepu.",2
"Na ọ bụrụ otú ahụ, ha ana anọkarị n'akụkụ oke ahụ?",Ama m na ha adịghị eme njem nso ókè ahụ.,2
"Na ọ bụrụ otú ahụ, ha ana anọkarị n'akụkụ oke ahụ?","Achọrọ m ịma, ha na-anọkarị na England?",1
"Na ọ bụrụ otú ahụ, ha ana anọkarị n'akụkụ oke ahụ?",Onye Ọkà okwu chọrọ ka e doo ya  anya gbasara ugboro ole ha gara n'akụkụ ókè ahu.,1
"Na e nwere, echere m, ịhe ngosi mọlịkụl na biosphere nọ nọọ na-akpụkọrita onwe ya  n'oge kwere nnapụta maka ịdị na-agbasa ịhe ndị e tinye kọrọ ọnụ.",Biosphere ahụ na-agbanwe ọtụtụ mgbe.,0
"Na e nwere, echere m, ịhe ngosi mọlịkụl na biosphere nọ nọọ na-akpụkọrita onwe ya  n'oge kwere nnapụta maka ịdị na-agbasa ịhe ndị e tinye kọrọ ọnụ.",Biosphere ahụ na-agbanwe site n'ọnọdụ okpomọkụ. ,1
"Na e nwere, echere m, ịhe ngosi mọlịkụl na biosphere nọ nọọ na-akpụkọrita onwe ya  n'oge kwere nnapụta maka ịdị na-agbasa ịhe ndị e tinye kọrọ ọnụ.",Biosphere ahụ adịghị agbanwe.,2
"Site na mwuli elu ahụ, kristal nkịtị e nweghị ị́ké inye ọtụtụ ozi.",Kristal nkịtị bụ nnọọ nnukwu njupụta ụzọ nchekwa ozi.,2
"Site na mwuli elu ahụ, kristal nkịtị e nweghị ị́ké inye ọtụtụ ozi.",Kristal ndị nkịtị abachaghi nnukwu uru iji na-enye ozi.,0
"Site na mwuli elu ahụ, kristal nkịtị e nweghị ị́ké inye ọtụtụ ozi.",E nwere ụdị crystal ndị ọzọ bara uru nke ukwuu maka itinye n'ụdị ọzọ ozi  gbasara ala obodo site n'iji laser beams.,1
"Ya mere, ndị okenye ekwesịghị ị na-akụziri ụmụntakịrị na-ebidobeghị akwụkwọ ịghọ aghụghọ, dịka ha si eme mgbe ụfọdụ oge ha chọrọ ị nyere ha aka ịmụta izu okwe maọbụ ịhe ndị ọzọ yiri ha. ",Ụmụntakịrị ebidobeghi akwụkwọ site n'ebumpụta ụwa ka mma n'idozi izu okwe karịa n'egwuregwu ịghọ aghụghọ.,1
"Ya mere, ndị okenye ekwesịghị ị na-akụziri ụmụntakịrị na-ebidobeghị akwụkwọ ịghọ aghụghọ, dịka ha si eme mgbe ụfọdụ oge ha chọrọ ị nyere ha aka ịmụta izu okwe maọbụ ịhe ndị ọzọ yiri ha. ",Ndị na-ebidobeghị akwụkwọ agaghị achọ enyemaka buru ibu iji muta aghụghọ.,2
"Ya mere, ndị okenye ekwesịghị ị na-akụziri ụmụntakịrị na-ebidobeghị akwụkwọ ịghọ aghụghọ, dịka ha si eme mgbe ụfọdụ oge ha chọrọ ị nyere ha aka ịmụta izu okwe maọbụ ịhe ndị ọzọ yiri ha. ",Ụmụaka ebidobeghi akwụkwọ e nweghị ńkà n'ihe ngosi mbara igwe iji mutasia izu okwe na-onwe ha.,1
[Obodo a bụ nke] e chepụtara n'ime nwere onwe na itinye uchu n'okwu nke bụ na e kere mmadụ niile nhatanha.,Ndetu gbasara atụmatụ a ka edekoro na ọtụtụ akwụkwọ mgbakwunye.,1
[Obodo a bụ nke] e chepụtara n'ime nwere onwe na itinye uchu n'okwu nke bụ na e kere mmadụ niile nhatanha.,Ụfọdụ ndị mmadụ kwenyere na mmadụ niile ha.,0
[Obodo a bụ nke] e chepụtara n'ime nwere onwe na itinye uchu n'okwu nke bụ na e kere mmadụ niile nhatanha.,Atọrọ ntọala mba a n'ihi nkwenye na ụfọdụ mmadụ site n'ebumpụta ụwa dị mma karịa ndị ọzọ,2
Ọ bụ ka mụ na-eto ya karia?,O doro m anya nke ukwuu na-ekwesịrị m iti ya ihe maka ọdịda ya.,2
Ọ bụ ka mụ na-eto ya karia?,Ana m eche ma ọ chọrọ ekele site na m ọzọ.,1
Ọ bụ ka mụ na-eto ya karia?,E kwesịrị m ị na-eto ya karịa maka ihe ngosi piano ya?,0
E nwere ị́ké ị wu atụmatụ ndị spin netwọk n'akụkụ dị iche iche. ,Akụkụ ndị ọzọ bụ ihe enwere ike iji wee wuo atụmatụ spin network.,0
E nwere ị́ké ị wu atụmatụ ndị spin netwọk n'akụkụ dị iche iche. ,Spin netwọk dị mkpa maka tekinọlọji ndị eji etinye dátà.,0
