premise,hypothesis,gpt_reply
তাই আমাকে শুধু টোটাল নিতে হয়েছিল এবং সেভাবে হিসাব করার চেষ্টা করতে হয়েছিল।,আমি যোগফলের উপর ভিত্তি করে এটি গণনা করব।,entailment
এবং এর একটা বড় কারণ হল মায়েরা মাদকাসক্ত,মায়েরা মাদকাসক্ত।,entailment
এবং এর একটা বড় কারণ হল মায়েরা মাদকাসক্ত,মায়েরা কোন প্রেসক্রিপশন বা ড্রাগ খায় না।,contradiction
এবং এর একটা বড় কারণ হল মায়েরা মাদকাসক্ত,মায়েরা নেশা করে।,entailment
হ্যাঁ এটা সত্যিই সুন্দর বৃষ্টি হয়েছে,বৃষ্টি নিয়ে মাথা ঘামাই না।,'contradiction'
হ্যাঁ এটা সত্যিই সুন্দর বৃষ্টি হয়েছে,বৃষ্টি ও ঝড়ো হাওয়া বইছে।,neutral
হ্যাঁ এটা সত্যিই সুন্দর বৃষ্টি হয়েছে,সূর্যের অফুরন্ত আলোয় এটা খুবই ভয়ানক।,contradiction
ওহ মানব জীবনের মূল্য কি এবং আপনি কাউকে পুনর্বাসিত করতে পারেন কি না,সমস্ত জীবন পুনর্বাসন এবং দ্বিতীয় সুযোগ যোগ্য।,neutral
ওহ মানব জীবনের মূল্য কি এবং আপনি কাউকে পুনর্বাসিত করতে পারেন কি না,কোনো মানুষই পুনর্বাসনের যোগ্য নয়।,contradiction
ওহ মানব জীবনের মূল্য কি এবং আপনি কাউকে পুনর্বাসিত করতে পারেন কি না,পুনর্বাসন যাই হোক না কেন.... জীবনের মূল্য কত।,entailment
ওহ ছেলে আপনি সেখানে একটি অদ্ভুত ওয়্যারিং সমস্যা আছে,আমি আগে কখনো এমন সমস্যা দেখিনি।,neutral
ওহ ছেলে আপনি সেখানে একটি অদ্ভুত ওয়্যারিং সমস্যা আছে,ওয়্যারিং সমস্যা নয়।,contradiction
ওহ ছেলে আপনি সেখানে একটি অদ্ভুত ওয়্যারিং সমস্যা আছে,এই অদ্ভুত তারের কারণে একটা সমস্যা হয়েছে।,entailment
শুনতে অনেক মজার মনে হচ্ছে হ্যাঁ এটা আমার কাছে বিস্ময়কর যে তারা কতগুলো জিনিসের অনুমতি দেবে,"আমি মোটেও বিস্মিত নই যে, তারা উদার ছিল।",contradiction
শুনতে অনেক মজার মনে হচ্ছে হ্যাঁ এটা আমার কাছে বিস্ময়কর যে তারা কতগুলো জিনিসের অনুমতি দেবে,আমি অবাক হয়েছি যে তারা তোমাকে সেখানে খাবার ও পানীয় নিতে দিয়েছে।,neutral
শুনতে অনেক মজার মনে হচ্ছে হ্যাঁ এটা আমার কাছে বিস্ময়কর যে তারা কতগুলো জিনিসের অনুমতি দেবে,আমি অবাক হচ্ছি যে তারা কি নিয়ে পালাতে পারে।,neutral
ওহ কিন্তু যাইহোক যাইহোক আমার বাচ্চারা এখন একুশ এবং চব্বিশ হয় তাই আমি করতে হবে না,আমার সন্তানের বয়স বিশ বছরের বেশি বলে আমার তা করার দরকার নেই।,entailment
ওহ কিন্তু যাইহোক যাইহোক আমার বাচ্চারা এখন একুশ এবং চব্বিশ হয় তাই আমি করতে হবে না,তাদের বয়স খুব বেশি না হওয়ায় আমাকে হয়তো এটা করতে হতে পারে।,contradiction
ওহ কিন্তু যাইহোক যাইহোক আমার বাচ্চারা এখন একুশ এবং চব্বিশ হয় তাই আমি করতে হবে না,তাদের বয়স যখন দশ ও এগারো বছর তখন থেকে আমাকে অবশ্যই তা করতে হবে।,contradiction
হ্যাঁ যারা যে কোন সময় কর্মস্থলে থাকতে পারে বা যার সিদ্ধান্তগুলি অস্পষ্ট হতে পারে যদি তাদের সিদ্ধান্ত নিতে হয়,"হ্যাঁ, যারা হয়তো সঠিক সিদ্ধান্ত নিতে পারবে না।",entailment
হ্যাঁ যারা যে কোন সময় কর্মস্থলে থাকতে পারে বা যার সিদ্ধান্তগুলি অস্পষ্ট হতে পারে যদি তাদের সিদ্ধান্ত নিতে হয়,"হ্যাঁ, যারা ক্ষুধার্ত না হতে পারে.",neutral
হ্যাঁ যারা যে কোন সময় কর্মস্থলে থাকতে পারে বা যার সিদ্ধান্তগুলি অস্পষ্ট হতে পারে যদি তাদের সিদ্ধান্ত নিতে হয়,"হ্যাঁ, যাদের সিদ্ধান্ত নেওয়ার ক্ষমতা কখনো দুর্বল হয় না।",entailment
না তারা এখনও তারা ট্যুরে আছে তারা ষাটের দশকের শেষের দিক থেকে সফর করছেন,তারা ১৯৭০ সাল থেকে সফর করে আসছে।,neutral
না তারা এখনও তারা ট্যুরে আছে তারা ষাটের দশকের শেষের দিক থেকে সফর করছেন,এরা ঘুরতে ভালবাসে।,entailment
না তারা এখনও তারা ট্যুরে আছে তারা ষাটের দশকের শেষের দিক থেকে সফর করছেন,সম্প্রতি সফর শেষ করেছেন তাঁরা।,contradiction
আপনি কিভাবে অ্যারোবিক্স করবেন,তুমি কি ব্যাখ্যা করতে পারবে কিভাবে তুমি অ্যারোবিক্স করবে?,neutral
আপনি কিভাবে অ্যারোবিক্স করবেন,আমি এরোবিক্সে আগ্রহী কারণ আমার কিছু কার্ডিওভাসকুলার ক্রিয়াকলাপ দরকার।,neutral
আপনি কিভাবে অ্যারোবিক্স করবেন,দয়া করে অ্যারোবিক্স নিয়ে কথা বলা বন্ধ করুন।,neutral
ভাল যে একটি ভাল এক আমি যে সম্পর্কে চিন্তা করা হয়নি হ্যাঁ,এটা একটা বোকার মত ধারণা যা আমি গত সপ্তাহে পরিত্যাগ করেছি।,neutral
ভাল যে একটি ভাল এক আমি যে সম্পর্কে চিন্তা করা হয়নি হ্যাঁ,এটা একটা ভালো দিক।,neutral
ভাল যে একটি ভাল এক আমি যে সম্পর্কে চিন্তা করা হয়নি হ্যাঁ,আপনি যে প্যারাডক্সটির কথা উল্লেখ করেছেন তা একটি ভাল দিক।,neutral
সপ্তাহে দু 'দিন দিবাযত্ন তারা বলে সিনিয়র সিটিজেন ডে কেয়ার কিন্তু সে যায় সিনিয়র সিটিজেন সেন্টারে,ডেকেয়ার শুধুমাত্র পাঁচ বছরের কম বয়সী শিশুদের জন্য প্রতিদিন খোলা থাকে।,neutral
সপ্তাহে দু 'দিন দিবাযত্ন তারা বলে সিনিয়র সিটিজেন ডে কেয়ার কিন্তু সে যায় সিনিয়র সিটিজেন সেন্টারে,"প্রবীণ নাগরিকেরা যদি তা করতে পারেন, তাহলে তারা সপ্তাহে দুবারের বেশি যেতে দেন।",neutral
সপ্তাহে দু 'দিন দিবাযত্ন তারা বলে সিনিয়র সিটিজেন ডে কেয়ার কিন্তু সে যায় সিনিয়র সিটিজেন সেন্টারে,তারা এটিকে সিনিয়র ডে কেয়ার হিসাবে উল্লেখ করে তবে এটিকে সিনিয়র সেন্টার বলা হয়।,entailment
এটাই ছিল তাদের লক্ষ্য,সেই লক্ষ্যেই তারা কাজ করে যাচ্ছিল।,entailment
এটাই ছিল তাদের লক্ষ্য,যা তারা কখনোই চায়নি।,contradiction
এটাই ছিল তাদের লক্ষ্য,তারা তাদের লক্ষ্য অর্জন করতে পেরেছে।,neutral
বন্দুক নিয়ন্ত্রণ বলতে দুই হাত ব্যবহার করাকে বোঝায়।,অর্ধেক বন্দুক ব্যর্থ একক হাত ব্যবহার থেকে আসে।,neutral
বন্দুক নিয়ন্ত্রণ বলতে দুই হাত ব্যবহার করাকে বোঝায়।,বন্দুক নিয়ন্ত্রণের জন্য সবচেয়ে ভাল উপায় হল উভয় পা ব্যবহার করা।,contradiction
বন্দুক নিয়ন্ত্রণ বলতে দুই হাত ব্যবহার করাকে বোঝায়।,বন্দুক কন্ট্রোল করতে চাইলে দুই হাত ব্যবহার করুন।,entailment
এবং uh কিন্তু এটা হঠাৎ কোথা থেকে আসে আমি জানি না এটা কোথা থেকে আসে কিন্তু,আমি জানি না এটা কোথা থেকে আসে কিন্তু এটা দ্রুত হয়।,neutral
এবং uh কিন্তু এটা হঠাৎ কোথা থেকে আসে আমি জানি না এটা কোথা থেকে আসে কিন্তু,এটা দ্রুত আসে কিন্তু আমি কিছুটা জানি এটা কোথা থেকে আসছে।,contradiction
এবং uh কিন্তু এটা হঠাৎ কোথা থেকে আসে আমি জানি না এটা কোথা থেকে আসে কিন্তু,এটি গুড়ের মতো আসে এবং আমি জানি এটি ঠিক কখন আসবে।,contradiction
না আসলে আমি এর সাথে পরিচিত নই আমি মনে করি না,আমি এর বেশি কিছু জানি না।,entailment
না আসলে আমি এর সাথে পরিচিত নই আমি মনে করি না,ভালোবাসার ব্যাপারে আমি অজ্ঞ।,entailment
না আসলে আমি এর সাথে পরিচিত নই আমি মনে করি না,আমি এটা বছরের পর বছর ধরে পড়ছি।,contradiction
হ্যাঁ তিনি মহান ছিল আপনি জানেন তিনি,আমার মনে হয় সে জানে যে সে অসাধারণ ছিল।,neutral
হ্যাঁ তিনি মহান ছিল আপনি জানেন তিনি,"না, সে ভয়ানক ছিল।",contradiction
হ্যাঁ তিনি মহান ছিল আপনি জানেন তিনি,"হ্যাঁ, সে খুব ভালো ছিল।",entailment
হ্যাঁ তিনি শুধু uh um একটি উম আপনি ব্যবহার করা হবে মত একটি মোম পেতে পরামর্শ,"তিনি পরামর্শ দেন, কেনাকাটা করতে।",'entailment'
হ্যাঁ তিনি শুধু uh um একটি উম আপনি ব্যবহার করা হবে মত একটি মোম পেতে পরামর্শ,তিনি একটি মোম খোঁজার পরামর্শ দেন।,entailment
হ্যাঁ তিনি শুধু uh um একটি উম আপনি ব্যবহার করা হবে মত একটি মোম পেতে পরামর্শ,সে রক্ত পরিষ্কার করতে চেয়েছিল।,neutral
এটা সত্যিই খারাপ এখানে আমরা আমাদের বাড়ি থেকে প্রায় তিন ব্লক দূরে একটি ফ্রিওয়ে শুটিং করেছি,আমি যেখানে থাকি সেখান থেকে অন্তত ১০০ মাইল দূরে গুলি করা হয়।,contradiction
এটা সত্যিই খারাপ এখানে আমরা আমাদের বাড়ি থেকে প্রায় তিন ব্লক দূরে একটি ফ্রিওয়ে শুটিং করেছি,গুলি আমার বাড়ির খুব কাছে ছিল এবং এর ফলে আমি বাইরে যেতে ভয় পেতাম।,entailment
এটা সত্যিই খারাপ এখানে আমরা আমাদের বাড়ি থেকে প্রায় তিন ব্লক দূরে একটি ফ্রিওয়ে শুটিং করেছি,"আমার বাড়ির কাছাকাছি শুটিং হয়েছে, এই এলাকায় এটা সত্যিই ভাল নয়।",entailment
আহ-হাহ এটা সত্য এটা আসলে uh সঙ্গতিপূর্ণ নয়,"আমি আপনার সাথে একমত নই, এটা খুবই ধারাবাহিক।",contradiction
আহ-হাহ এটা সত্য এটা আসলে uh সঙ্গতিপূর্ণ নয়,আমি মনে করি এর ধারাবাহিকতা সম্পর্কে আপনি সঠিক হতে পারেন।,contradiction
আহ-হাহ এটা সত্য এটা আসলে uh সঙ্গতিপূর্ণ নয়,"তুমি ঠিকই বলেছ, এটা সামঞ্জস্যপূর্ণ নয়।",entailment
আমি সেখানে ঝুলিয়ে রাখার চেষ্টা করছি,রাখার চেষ্টা করছি।,entailment
আমি সেখানে ঝুলিয়ে রাখার চেষ্টা করছি,আমি আমার সেরাটা দিয়ে কাজ করে যাচ্ছি।,neutral
আমি সেখানে ঝুলিয়ে রাখার চেষ্টা করছি,"আমি আর পিছন ফিরে তাকাব না, আর ছাড়ব না।",neutral
আমরা প্রযুক্তিগত ভবিষ্যতের প্রবেশদ্বার খুলেছি।,আমরা প্রযুক্তির ভবিষ্যতের জন্য প্রয়োজনীয় অগ্রদূত গড়ে তুলছি।,neutral
আমরা প্রযুক্তিগত ভবিষ্যতের প্রবেশদ্বার খুলেছি।,"আমরা ট্রানজিস্টার বানাই, তাই আমাদের ভবিষ্যত এআই দ্বারা পরিচালিত হবে।",neutral
আমরা প্রযুক্তিগত ভবিষ্যতের প্রবেশদ্বার খুলেছি।,আমরা চাই প্রযুক্তি যাতে সফল না হয়।,contradiction
"উদাহরণস্বরূপ, সর্বাধিক, সমস্ত জিন বেগুনি রঙ ধারণ করে।","সর্বাধিক, শুধুমাত্র অর্ধেক জিন বেগুনী রঙ ধারণ করতে পারে।",contradiction
"উদাহরণস্বরূপ, সর্বাধিক, সমস্ত জিন বেগুনি রঙ ধারণ করে।",জিনের জন্য রঙ পরিবর্তন করা সম্ভব।,neutral
"উদাহরণস্বরূপ, সর্বাধিক, সমস্ত জিন বেগুনি রঙ ধারণ করে।",কখনও কখনও জিনগুলিও নীল হয়ে যেতে পারে।,contradiction
তরুণ গণিতবিদ ড্যানিয়েল ইয়ামিনস।,মিঃ ইয়ামিন গণিতে অসাধারণ।,neutral
তরুণ গণিতবিদ ড্যানিয়েল ইয়ামিনস।,মিঃ ইয়ামিনের ফোকাস বীজগাণিতিক জ্যামিতি।,neutral
তরুণ গণিতবিদ ড্যানিয়েল ইয়ামিনস।,"মিঃ ইয়ামিনস একজন মহান শিল্পী, কিন্তু একজন ভয়ানক গণিতবিদ।",contradiction
"আর যদি তা-ই হয়, তা হলে তারা কি প্রায়ই সেই সীমানার কাছাকাছি থাকে?","আমি জানি, তারা কখনো সীমান্তের কাছে যায় না।",'contradiction'
"আর যদি তা-ই হয়, তা হলে তারা কি প্রায়ই সেই সীমানার কাছাকাছি থাকে?","আমি জানতে চাই, তারা কি প্রায়ই ইংল্যান্ডে যায়?",neutral
"আর যদি তা-ই হয়, তা হলে তারা কি প্রায়ই সেই সীমানার কাছাকাছি থাকে?","বক্তা এই বিষয়টা স্পষ্ট করতে চেয়েছিলেন যে, কতবার তারা সেই সীমানার কাছাকাছি গিয়েছে।",entailment
"এবং, আমি মনে করি, একটি আণবিক সূত্র আছে যে জীবমণ্ডল অবিচ্ছিন্নভাবে একটি বংশবিস্তারের জন্য বেঁচে থাকার শাসনব্যবস্থায় নিজেকে সহ-নির্মাণ করছে।",জীবমণ্ডল অনেক বদলে যায়।,neutral
"এবং, আমি মনে করি, একটি আণবিক সূত্র আছে যে জীবমণ্ডল অবিচ্ছিন্নভাবে একটি বংশবিস্তারের জন্য বেঁচে থাকার শাসনব্যবস্থায় নিজেকে সহ-নির্মাণ করছে।",তাপমাত্রার সাথে সাথে জীবমণ্ডলের পরিবর্তন ঘটে।,neutral
"এবং, আমি মনে করি, একটি আণবিক সূত্র আছে যে জীবমণ্ডল অবিচ্ছিন্নভাবে একটি বংশবিস্তারের জন্য বেঁচে থাকার শাসনব্যবস্থায় নিজেকে সহ-নির্মাণ করছে।",জীবমণ্ডল কখনো বদলায় না।,'contradiction'
"সেই লাফ দিয়ে, একটি নিয়মিত স্ফটিক অনেক তথ্য এনকোড করতে পারে না।",নিয়মিত স্ফটিক অত্যন্ত উচ্চ ঘনত্বের তথ্য সংরক্ষণের মাধ্যম।,contradiction
"সেই লাফ দিয়ে, একটি নিয়মিত স্ফটিক অনেক তথ্য এনকোড করতে পারে না।",নিয়মিত স্ফটিক এনকোডিং তথ্য জন্য খুব দরকারী নয়।,entailment
