premise,hypothesis,gpt_reply
"Chay aeronave ratachkaptinpas, ¿imaynanpitaq kañakunman chaynallataq chullunman chay plomowan radiación mana yaykunanpaq componenteyuq kachkaspa?",Chay radiación nisqanmi chay hatun componentemanta suturunman avion kañakurquptin.,neutral
"Chay aeronave ratachkaptinpas, ¿imaynanpitaq kañakunman chaynallataq chullunman chay plomowan radiación mana yaykunanpaq componenteyuq kachkaspa?",Chay radiación nisqanqa manam sutunmanchu hatun ninawan kañaypiqa.,contradiction
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Chay kamachikuqmi Estados Unidospa Fuerza Áerea nisqanmanta lluqsirqa.,entailment
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Chay kamachikuqmi chayllaraq iskay semana ima lluqsikurqa.,contradiction
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Estados Unidospa Fuerza Aereanpa kamachikuqninmi kay semanata qallaykun llamkayninta.,neutral
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Manam huk avionllachu chayamun sapa semana.,contradiction
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Avionkunapa pawaynin miraymi ancha sasachakuyña.,neutral
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Mana punim chayamunchu chulla avionpas.,contradiction
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Kimsa killapim tukunku presión nisqa pachawan hinakuy yachayta.,neutral
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Presión nisqa pachawan hinakuy yachayqa unarinmi.,neutral
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Yachachiykikuman karqa presión pachawan punchaw tukuqta hinakuy yachanaykipaq.,entailment
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Bombataqa amacharqusqa pilotom.,contradiction
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Bombaqa manam imaynatapas tuqyanmanchu.,entailment
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Ancha manchakuymi karqa bomba tuqyarqunanmanta.,contradiction
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,Manam sumaqtachu yachani chay rikupakusqaykita.,contradiction
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,"Chaynamiki, chaytaqa ruwaykuchkanim.",neutral
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,Tukuypaqmi kachkani llamkayniyta hamuq semanata.,neutral
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa kanchanmanta sapa punchawmi ayqikuqku.,contradiction
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa sapa kutim ayqirqurqaku.,contradiction
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa ancha qarkasqam karqaku chaynallataq waqayuchasqa.,neutral
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Llapallan punkukunam kichasqa kachkarqa.,contradiction
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Ñuqaykuwanmi llaveqa karqa.,contradiction
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Punku wichqasqa kachkaptinpas yaykurqanikum.,contradiction
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,Llapan kasqantaqa sumaqtam yachachkani chaywanqa kayta allintam allicharusaq.,entailment
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,"Manam ancha imayna kay llapanwan ima rurayta, ama hina kaspayki aswanta imayna kasqanta yachaykachimuway kayta tukurunaypaq.",neutral
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,Llapanta qawarispachiki qurqusaq.,neutral
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.",Ancha kusikuywanmi quntasqanman kachkarqani chaymi punkupa patanta takarqamurqa.,contradiction
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.","Mana allinta hinam qawachiwarqa, ichaqa sasachakuymanmi yaykuchisqaykutam yacharqaniku.",contradiction
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.",Uyallanpiqa qawaykuspay mana allin kasqanta yacharqani.,entailment
Hinaptinqa manam kawsay kapuwarqachu.,Manam huk wasi rantikunayqa kanchu.,contradiction
Hinaptinqa manam kawsay kapuwarqachu.,Hun ranti wasillaymi kan.,contradiction
Hinaptinqa manam kawsay kapuwarqachu.,Achka ranti wasim kachkan.,contradiction
Chayqa manam payqa kikinmantaqa ruraqchu.,Payqa achka yanapatam chaskin.,neutral
Chayqa manam payqa kikinmantaqa ruraqchu.,"Payqa mikuywan, pachawanmi yanapata chaskin.",neutral
Chayqa manam payqa kikinmantaqa ruraqchu.,Payqa sapallanmi.,entailment
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramanoqa pampapi quñukuruspa qalay mana allin kachkarqa.,neutral
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramanoqa upallalla quchachawachkasqa.,contradiction
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramonaqa kurkunpa kachkarqa ñuqa simiy kicharisqa kachkaptiy.,neutral
¡Chiqaqtaqa allinllakasqa!,"Mikurqa achka mikuyta, ichaqa mana yasaynin yapakurqachu.",neutral
¡Chiqaqtaqa allinllakasqa!,Payqa mana anchatachu yasarqa.,entailment
¡Chiqaqtaqa allinllakasqa!,Payqa ancha kusisqa kachkarqa.,entailment
Chaymanta Augustapichu qiparqa imaynayá.,Payqa Augustapi awqunakuy chiqninikaymantapas hina yacharqa.,neutral
Chaymanta Augustapichu qiparqa imaynayá.,Payqa hina Augustapi Yacharqa.,entailment
Chaymanta Augustapichu qiparqa imaynayá.,Kamaslla Augustapa huklawninman ripukurqa.,entailment
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Manam imaytapas mayman risqanta tapurqanichu.,contradiction
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Maypi kasqankutaqa mayman risqankuta yachanaykuta saqiwaqkum.,contradiction
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Manam haykappipas mayman risqanta niwaqkuchu.,contradiction
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Manam ñuqanchikpaqa imatapas payllanqachu.,contradiction
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Wasipaqmi ñuqapaqwan wawqiypaqa payllachkanku.,contradiction
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Wasiraykum payllachkanku.,neutral
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Kennedy nisqam tropa nisqanchikta misiles maskananpaq nirqa.,entailment
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Manam mayqi barcotapas harkanqakuchu awqanakuyta mana munaspa.,contradiction
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Iskay chunka misiles nisqatam tarirurqaku.,entailment
Imaynanpipas runan yaykun.,Sala tribunal nisqamanmi runa yaykururqa.,neutral
Imaynanpipas runan yaykun.,Habitación nisqamanmi runa yaykururqa.,entailment
Imaynanpipas runan yaykun.,Qipalawmanmi runa kallparurqa.,neutral
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunapa wasinkamanmi unaysusupi aparqani.,contradiction
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunaqa iskayninkupura kuyakuqkunam karqaku.,neutral
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunqa maniático nisqakuna karqaku chaymi mana wasinta riyta munarqanichu.,contradiction
Manam pachay karqachu ima kaqpas ruranaypaq.,Aswan chisinyayta qinayta tukuyta atiyman karqa.,contradiction
Manam pachay karqachu ima kaqpas ruranaypaq.,Llapachanta chay pachalla qinaruni.,contradiction
Manam pachay karqachu ima kaqpas ruranaypaq.,Mana pacha llapan qinanaypaq haypawarqachu,entailment
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Bomba atómica nisqapaqa manam gatillo nisqa kanchu.,contradiction
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Paymanta chamkasqa detonador nisqaqa Bombata detonan.,contradiction
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Pisi kallpalluqllam Bomba atómica nisqapa gatillon chamkanaykipaq kanayki.,contradiction
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Sapa kutim payaypa willakuyninwan kusikuq karqani.,neutral
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Payayqa manam warma kayninanta willakuyta munaqchu.,contradiction
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Payaymi pay warmaraq imayna ayllun kasqanmanta tukuy imata willawarqa.,contradiction
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.",Manam ñuqaykupa pachaykupa astranautakunapa hinachu karqa.,contradiction
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.","Pachaykuqa astronautakunapa hinam karqa, rupay achkichinallapaqa mana, ñuqaykupa qusninpamanmi karqa.",contradiction
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.",Munasqayki llimpisqapim pachaykita tariytaqa atiwaq.,neutral
"Karqataqmi, machuyqa manam allin runachu karqa.",Machuyqa idiota nisqam karqa.,entailment
"Karqataqmi, machuyqa manam allin runachu karqa.",Machuyqa mana allin runa racista nisqam karqa.,entailment
"Karqataqmi, machuyqa manam allin runachu karqa.",¡Machuyqa alllin runa imaynanpipas tarinaykim karqa!,contradiction
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Manam piwanpas yacharqanikuchu.,contradiction
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Bitánicos nisqakunawanmi pichqa punchakuna yacharqaniku.,neutral
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Huk aswan soldado nisqakunawanmi yacharqaniku.,neutral
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Payqa manam rimawarqachu.,contradiction
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Ima maskanaytam niwarqa.,neutral
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Información financiera nisqan maskanaytam payqa niwarqa.,contradiction
Chinchay suyuman qispisqankutam pay nirqa.,Ñampi huk iskay sayasqankutam nirqa.,neutral
Chinchay suyuman qispisqankutam pay nirqa.,Sur lawman urasqankutam nirqa.,contradiction
Chinchay suyuman qispisqankutam pay nirqa.,Chinchay suyuman risqankutam nirqa.,entailment
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Pachak aswannin rapiyuq kaq maytutaqa manam haykappipas likarqanichu.,neutral
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Manam achka maytutaqa likarqanichu.,entailment
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Sapa punchawmi maytutaqa likani.,contradiction
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,Wayqata saqirqani hinaspa manacháñuqapa sasachakuyniychu nirqani.,contradiction
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,Departamentonmanmi wayqata aparqani.,neutral
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,May kasqanmanmi wayqata aparqani.,contradiction
Ancha allinsu kusikuymi hukniyaynin karqa.,Imayna kayninqa qalay sinchilla karqa.,neutral
Ancha allinsu kusikuymi hukniyaynin karqa.,Kusikusqamanta llakiman yaykururqa.,contradiction
Ancha allinsu kusikuymi hukniyaynin karqa.,Imayana kasqan aswanta hukmanyarurqa.,neutral
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Manam yaxhay wasi escuelamanta rinaypaq aklasqachu karqani.,contradiction
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Yachay wasi escuelaman rinaypaqmi akllawarqaku.,contradiction
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Ñuqam candidato allin qawasqa chiqaq karqani.,contradiction
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Achka runakunam examén nisqakunata mana atiqkuchu hinaspa U2 nisqata apawachiqkuchu.,neutral
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Achka yachaykunatam yachananku U2 nisqata manaraq pawachichkaspa.,contradiction
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Ñawpaq punchawllatam U2 nisqaqa pawachinaykita saqisunki.,contradiction
Hina chaytam ñuqa rurachkani.,Musuq material nisqatam qalaypaq wankuni.,neutral
Hina chaytam ñuqa rurachkani.,Hina imakunatam wakin huk revistakunata wankuni.,neutral
Hina chaytam ñuqa rurachkani.,Hina paykunapa chay imankunamantam rimachkani.,neutral
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Unidades militares nisqaqa manam embajador de TX nisqaqa kanmankuchu.,contradiction
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Congreso de Estados Unidos nisqapim Unidad militar Embajadorkuna qinasqa karurqaku.,contradiction
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Unidad Militarmi TX Embajadores sutinchasqa karqa.,entailment
