premise,hypothesis,gpt_reply
"Nokoi nokante irioripee otiomimotirini, okempetaroni, koni tomitsi. Aparo kamaintsiri.",Maaroni itomipee itimajeitanake.,"to determine the relationship between the premise and the hypothesis in asháninka, it is necessary to understand the meaning of both statements. however, based on the provided text, i am unable to analyze the specific meanings or to identify whether the premise entails, contradicts, or is neutral towards the hypothesis without a translation or further context regarding these specific asháninka phrases.

if translations or additional context can be provided, i may be able to assist further."
"Nokoi nokante irioripee otiomimotirini, okempetaroni, koni tomitsi. Aparo kamaintsiri.",Aparoni jananeki ikamake koni irosarentsite.,the relationship between the premise and the hypothesis is 'neutral'.
"Nokoi nokante irioripee otiomimotirini, okempetaroni, koni tomitsi. Aparo kamaintsiri.",Yora jananeki kamaintsiri yamashibeta itimantakari.,neutral
"Keariotake, Androv Gromikov tee yakejeiteriji, iro otimimotirirni kamantatsi ashi shiakabentantsi antainchari yoraki U2.",Ora U2 ajeitake osheki shiakabentantsi.,neutral
"Keariotake, Androv Gromikov tee yakejeiteriji, iro otimimotirirni kamantatsi ashi shiakabentantsi antainchari yoraki U2.",Ora U2 ajeitake aparo tonerara ashi shiakabentantsi asaabiki nija.,neutral
"Keariotake, Androv Gromikov tee yakejeiteriji, iro otimimotirirni kamantatsi ashi shiakabentantsi antainchari yoraki U2.","Tee otimimojeiteji antantearori timaarantatsiri, otimatiye ayotashitajearo.",neutral
"Ikanti oparianake ijaki irokipeeki, impoiji Joe ijatake iroasati porcheki.","Ikantantakariri pataite porcheki, otimi ijakipee irokiki.",entailment
"Ikanti oparianake ijaki irokipeeki, impoiji Joe ijatake iroasati porcheki.",Iroori opirijatantajaro intsipaite ojaki impoiji yojokantakari Joe nikoji porcheki.,neutral
"Ikanti oparianake ijaki irokipeeki, impoiji Joe ijatake iroasati porcheki.",Ikimoshiretake iñaakeri Joe iraanaka.,entailment
"Iro ora kenamentotsi taanaka, ¿paitakea otantanakari aisati ishinereanake teempakea otimi poromo opeanteari katsirinkariki?",Ora opeanteari katsirinkarijenka aitake otimiri ariorika otime tayetantsi.,entailment
"Iro ora kenamentotsi taanaka, ¿paitakea otantanakari aisati ishinereanake teempakea otimi poromo opeanteari katsirinkariki?",Ora opeateari katsirinkajenkari oshitoayeti karayetirori koasanotachari impoiji ariorika otaya aparo arakomentotsi.,neutral
"Iro ora kenamentotsi taanaka, ¿paitakea otantanakari aisati ishinereanake teempakea otimi poromo opeanteari katsirinkariki?",Ora opeanteari katsirinkajenkari tee oshitaojenkate ariroika otime aparo tantsi.,neutral
"Yoka iriortake sarijento pinkatsari ibametinkari Clem Francis, shitobanaintsiri anta oshintsitinta isoraromentoki estadounidenses.",Yora pinkatsari shitobanaintsiri Fuerza Aérea irashi Estados Unidos.,entailment
"Yoka iriortake sarijento pinkatsari ibametinkari Clem Francis, shitobanaintsiri anta oshintsitinta isoraromentoki estadounidenses.",Yora pinkatsari irobakera ishitobanake oka tsonkitai.,neutral
"Yoka iriortake sarijento pinkatsari ibametinkari Clem Francis, shitobanaintsiri anta oshintsitinta isoraromentoki estadounidenses.",Yora pinkatsari Fuerza Aérea irashi Estados Unidos irobakera intaro obametantsi oka tsonkitai.,contradiction
"Kameetsa, yareetaka otimi apite o maba kenamentotsi areatea oka tsonkitai tee niyoteji jaoka arajeiterini.",Aparo arakomentotsi aretea aparoniki tsonkitai.,neutral
"Kameetsa, yareetaka otimi apite o maba kenamentotsi areatea oka tsonkitai tee niyoteji jaoka arajeiterini.",Oshekianake arakomentotsipee arayeti irointi pomerentsitantsi.,neutral
"Kameetsa, yareetaka otimi apite o maba kenamentotsi areatea oka tsonkitai tee niyoteji jaoka arajeiterini.",Tee aretajeaji katsini aparopenin arakomentotsi.,neutral
Iriojeitake iñantajeitakaro ora traje persurizados aisati opinamotakena osheki kitaiteri noyaaro ora traje pressurizados.,Osamanitake maba kashiri omonkaratanteari ñaantamentotsi ikitsatantearori ora traje ashi shintsitatsiri.,neutral
Iriojeitake iñantajeitakaro ora traje persurizados aisati opinamotakena osheki kitaiteri noyaaro ora traje pressurizados.,Ora ñaantamentotsi antantearori ora traje ashi shintsitatsiri okoitea kitaiteri.,neutral
Iriojeitake iñantajeitakaro ora traje persurizados aisati opinamotakena osheki kitaiteri noyaaro ora traje pressurizados.,Ari omatakea añantearo ora traje ashi shintsitatsiri omonkaratea otsonkanteari kitaiteri.,neutral
Nokoi nokante tee ontimeji kobenkatatsiri ashi kepiarijenkari tempakea eiro otonkitsi kisoitake kipatsi nantakeri.,Ora kepiarijenkari itsibakajiro yora antakotirori arakomentotsi.,neutral
Nokoi nokante tee ontimeji kobenkatatsiri ashi kepiarijenkari tempakea eiro otonkitsi kisoitake kipatsi nantakeri.,Ora kepiarijenkari tee otimeji otonkanteari.,entailment
Nokoi nokante tee ontimeji kobenkatatsiri ashi kepiarijenkari tempakea eiro otonkitsi kisoitake kipatsi nantakeri.,Otimabetaka aparo kobenkatatsiri otonkantearime kepiarijenkari.,entailment
Jaoka okanteari okemeteari okarati nantemeri.,Te niyotasanote jaoka okantimotimpi oka.,neutral
Jaoka okanteari okemeteari okarati nantemeri.,"Mataka, nomatanentakero nantero.",neutral
Jaoka okanteari okemeteari okarati nantemeri.,Nantanatiro notsonkantearori nantabeere otsipaniki tsonkitai.,neutral
"Iro omonkarata, yora pirantsipee ari ipeajeitanakea maaroniki kitaiteri, kemperi kaabira.",Yora kaabirapee ishiajeitanaka itantoki maaroni kitateripeeki.,neutral
"Iro omonkarata, yora pirantsipee ari ipeajeitanakea maaroniki kitaiteri, kemperi kaabira.",Yora kaabirapee ishiajeitanaka kapichajitatsiri.,neutral
"Iro omonkarata, yora pirantsipee ari ipeajeitanakea maaroniki kitaiteri, kemperi kaabira.",Yora kaabirapee isaikajeitanake aisati yabisakojeitake.,contradiction
"Akeiajeitake, ora ashitakorontsi ashijeitaka.",Maaroni ashitakorontsi ashitareajeitaka.,entailment
"Akeiajeitake, ora ashitakorontsi ashijeitaka.",Atimajeitiro ora ashitareamentotsipee.,neutral
"Akeiajeitake, ora ashitakorontsi ashijeitaka.",Akiajeitake ayobetaka ashijeitaka ashitakorontsipee.,contradiction
Akoyajeitakero apatiro timajeitatsiri aisati añaantakaro abetsikajero.,Nokantajeiti ora timajeitatsiri iroojeitake nokoajeitiri nobetsikanteariori oka.,neutral
Akoyajeitakero apatiro timajeitatsiri aisati añaantakaro abetsikajero.,"Tee otimimotenaji kenkeshireantsi paita anteri ikarati timajeitatsiri. Pipeakotakayenaro, pipena kenkeshireantsi nobetsikantajearori oka entuerto.",neutral
Akoyajeitakero apatiro timajeitatsiri aisati añaantakaro abetsikajero.,Ari nomonkaratakero noijatanakeri timajeitatsiripee.,entailment
"Ipokake, yashitareakero ashitakorontsi aisati nokenkeshireanaka nameni itapiiki noñaantakarori iboro, kempetaka inanintashireetakeri.",Nokimoshiretake aisati ojaakena kimoshiretantsi noposapaakero ootikaakotari ashitakorontsi.,neutral
"Ipokake, yashitareakero ashitakorontsi aisati nokenkeshireanaka nameni itapiiki noñaantakarori iboro, kempetaka inanintashireetakeri.","Nokoabetaka eiro iyoyetaname nantakeri, iro niyojeitake narojeitake antakerori pomerentsitantsi.",neutral
"Ipokake, yashitareakero ashitakorontsi aisati nokenkeshireanaka nameni itapiiki noñaantakarori iboro, kempetaka inanintashireetakeri.",Apatiro namenakero iboro ikiantapaakariashitakorontsiki nojitake imaninteetakeri.,neutral
"Opoña, tee aneroji kenketsatakorentsi konijaperori.",Tee otimimotenaji aparo nobaararo nashiteari.,neutral
"Opoña, tee aneroji kenketsatakorentsi konijaperori.",Timatsi nobaararo konijaperori.,neutral
"Opoña, tee aneroji kenketsatakorentsi konijaperori.",Timatsi osheki obararontsipee.,entailment
Iriori tee katsini otimimoteri yanteri irioriki.,Iriori yai osheki amitakotantsi.,neutral
Iriori tee katsini otimimoteri yanteri irioriki.,Iriori yai amitakotantsi yobanteari aisati iitsare.,neutral
Iriori tee katsini otimimoteri yanteri irioriki.,Iriori ini apanirotinkari.,entailment
"Nojitake nokenkeshireabeta, Tasorentsi nashi, aisati Ramona isaikaiti ara.",Ramona osaikake kipatsiki okirotaka okemetari irijanitatsiri.,neutral
"Nojitake nokenkeshireabeta, Tasorentsi nashi, aisati Ramona isaikaiti ara.",Ramona okantimatakena nomareretira.,entailment
"Nojitake nokenkeshireabeta, Tasorentsi nashi, aisati Ramona isaikaiti ara.",Ramona oibotanaka nosaikaiti napankaiti nobante.,neutral
¡Aisati keariotatsiri irointi intsipate!,"Obaka osheki obanarontsi, tee otenateji.",neutral
¡Aisati keariotatsiri irointi intsipate!,Iroori tee abisheni osheki.,neutral
¡Aisati keariotatsiri irointi intsipate!,Iroori okimoshiretasanotake.,entailment
Tee niyoteji osaikanakerika Augustaki impoijirika oka.,Iriori irosati itimi Augustaki otimanakari impoijini antabakantsipee.,neutral
Tee niyoteji osaikanakerika Augustaki impoijirika oka.,Iriori irosatitatsi itimi Augustaki.,neutral
Tee niyoteji osaikanakerika Augustaki impoijirika oka.,Ishitoanaji nikoji Augustaki intsipaite.,entailment
"Maaroni okarati antajeitakeri...tekatsi kanteneni jaoka ajajeiteri, aisati jaoka ashitoajeiteri antiamjeitinta ajatanteari otsipaki nampitsi isaikanteari kitaiteriki.",Tekatsi katsini nosampiteri jaoka ijajeiteri.,neutral
"Maaroni okarati antajeitakeri...tekatsi kanteneni jaoka ajajeiteri, aisati jaoka ashitoajeiteri antiamjeitinta ajatanteari otsipaki nampitsi isaikanteari kitaiteriki.",Ikantani iyotakaajeite jaoka isaikajeitiri aisati jaoka ijajeiteri.,entailment
"Maaroni okarati antajeitakeri...tekatsi kanteneni jaoka ajajeiteri, aisati jaoka ashitoajeiteri antiamjeitinta ajatanteari otsipaki nampitsi isaikanteari kitaiteriki.",Teakatsi katsini ikantajeite jaoka ijajeiteri.,contradiction
Ikantajeiti: apainajeitakero aparo nampitsi pisaikajeitanteari.,Eiro pipinabentajeitanantsi narorijei.,neutral
Ikantajeiti: apainajeitakero aparo nampitsi pisaikajeitanteari.,Ipinabentajeitanaro ora pankotsi nashi jero irashi noreentipee.,neutral
Ikantajeiti: apainajeitakero aparo nampitsi pisaikajeitanteari.,Ipinabentajeitiro ora pankotsi.,neutral
"Kameetsa, otsipaki kitaiteri, keariori, yora pinkatsari Kennedy, mm..., itikaakero Cuba aisati, mmm..., akenamentopee yaabake aparo kenamentotsi ruso jatatsinemeri nikoji Cuba aisati iñaajeitapakero ora misiles.",Kennedy ikantajeitakeri asorarotepee yamenayete misiles.,entailment
"Kameetsa, otsipaki kitaiteri, keariori, yora pinkatsari Kennedy, mm..., itikaakero Cuba aisati, mmm..., akenamentopee yaabake aparo kenamentotsi ruso jatatsinemeri nikoji Cuba aisati iñaajeitapakero ora misiles.",Tee okatiyajeiteji kenamentotsi teempakea teeokoajeiteji antabakantsi.,neutral
"Kameetsa, otsipaki kitaiteri, keariori, yora pinkatsari Kennedy, mm..., itikaakero Cuba aisati, mmm..., akenamentopee yaabake aparo kenamentotsi ruso jatatsinemeri nikoji Cuba aisati iñaajeitapakero ora misiles.",Iñaajeitapake 20 misiles kenamentotsiki.,neutral
"Paitarika timatsineri, yora shirampari ikie.",Yora shirampari ikiapaake pinkatsaritsipankoki.,neutral
"Paitarika timatsineri, yora shirampari ikie.",Yora shirampari ikiapaake tantorentsiki.,entailment
"Paitarika timatsineri, yora shirampari ikie.",Yoran shirampari ishianaka otsapinampiki omontsantari.,neutral
"Mmm..., nocharinepee ikantani ikameetsati yatiriti aisati apropeeni otimimotiri niripee aisati ababisajeitiro anta ishaabiji.",Yaanakena osheki kitaiteripeeirosati ibankoki chainepee.,neutral
"Mmm..., nocharinepee ikantani ikameetsati yatiriti aisati apropeeni otimimotiri niripee aisati ababisajeitiro anta ishaabiji.",Nochainepee iriintini tsipabakaachari kameetsari.,entailment
"Mmm..., nocharinepee ikantani ikameetsati yatiriti aisati apropeeni otimimotiri niripee aisati ababisajeitiro anta ishaabiji.",Nochainepee ikantani iriorijei ishemashireanta tee onimotena nareateari ibankoki.,entailment
Tee otimimotena kitaiteri nantantearori maaroni timayetatsiri paitapeerika.,Ari nomatakero notsonkero noiminkiyero ishaabiniji.,neutral
Tee otimimotena kitaiteri nantantearori maaroni timayetatsiri paitapeerika.,Nominkiakero maaroni kitateriki.,entailment
Tee otimimotena kitaiteri nantantearori maaroni timayetatsiri paitapeerika.,Nosaikanake tekatsi noitaiterite noiminkiantearori maaroni.,neutral
"Ora aparoni nantabeerepee nonijairi atiripee yobantearori pariamentotsipee manatirori tonkamentotsi nucleares, okantakotiro ashisanori kepiarijenkari atomica.",Ora kipiarijenkari atomica tee añeroji gatillo.,neutral
"Ora aparoni nantabeerepee nonijairi atiripee yobantearori pariamentotsipee manatirori tonkamentotsi nucleares, okantakotiro ashisanori kepiarijenkari atomica.",Yora kijakotirori ikijiro ora kepiarijenkari arorika yojokero iriori.,contradiction
"Ora aparoni nantabeerepee nonijairi atiripee yobantearori pariamentotsipee manatirori tonkamentotsi nucleares, okantakotiro ashisanori kepiarijenkari atomica.",Apatiro ikoayeeti kapichaji shintsitantsi ajokantearori gatillo ashi kipiarijenkari atomi.,neutral
"Nosaro okenketsatakaanani osheki kenketsatakorentsi pashiniyetatsiri osarentsite orijanikitantapaakari, oñaanatakotiro oshaninkapee jaoka okantaniri osarentsiki.",Okantani okemisantiro kenketsatakorentsipee ashi nosaro.,neutral
"Nosaro okenketsatakaanani osheki kenketsatakorentsi pashiniyetatsiri osarentsite orijanikitantapaakari, oñaanatakotiro oshaninkapee jaoka okantaniri osarentsiki.",Nosaro okantani tee oñaanatakotero irijanikitantapaakari.,contradiction
"Nosaro okenketsatakaanani osheki kenketsatakorentsi pashiniyetatsiri osarentsite orijanikitantapaakari, oñaanatakotiro oshaninkapee jaoka okantaniri osarentsiki.",Nosaro okenketsatakaana osheki paitarika ashi osahninka irijanikitantapaakari.,neutral
"Otimini aitsarepee monkarataka ashi oshintsitiri arakomentotsi, kemetaka yaniitantari ora astronautas, irompa ashi obetsikaka, obetsikaka, bootashi aisati maaroni ashi masabirentsi, keariotake.",Aitsarepee tee okonijatimoteeji okempetantearori irashi austronautas.,neutral
"Otimini aitsarepee monkarataka ashi oshintsitiri arakomentotsi, kemetaka yaniitantari ora astronautas, irompa ashi obetsikaka, obetsikaka, bootashi aisati maaroni ashi masabirentsi, keariotake.","Aitsarepee irosatitatsi irashi astronautas, irompa ashi masabirentsi, iro ashi obetsikajeitaka.",entailment
"Otimini aitsarepee monkarataka ashi oshintsitiri arakomentotsi, kemetaka yaniitantari ora astronautas, irompa ashi obetsikaka, obetsikaka, bootashi aisati maaroni ashi masabirentsi, keariotake.",Ari imatakea yaye kitsarentsipee paitarika potsorentsipee ikoiri.,neutral
"Nojatake, nosaro tee ojateji kameetsariki shirampari.",Nochaine irirnti aparo kaariperori.,neutral
"Nojatake, nosaro tee ojateji kameetsariki shirampari.",Nochaine iriperorini manintantatsiri aisati kaa kameetsari.,neutral
"Nojatake, nosaro tee ojateji kameetsariki shirampari.",¡Nochaine irintini atiri kameetsashireari piñeeri aparo koajikani!,entailment
"Iriojeitake 30 o 40 arakomentotsi U2, intajeitakaro añantakari antokotinakri, chinos,britanicos iriorijei, maaroniki kipatsi akarajeitirini.",Tee otimimojeiteni abetsikajeitanteari.,entailment
"Iriojeitake 30 o 40 arakomentotsi U2, intajeitakaro añantakari antokotinakri, chinos,britanicos iriorijei, maaroniki kipatsi akarajeitirini.",Añantajeita okarati 5 tsonkitai akaratiri britanicos.,contradiction
"Iriojeitake 30 o 40 arakomentotsi U2, intajeitakaro añantakari antokotinakri, chinos,britanicos iriorijei, maaroniki kipatsi akarajeitirini.",Añantajeita akaratiri itsipa osheki soraropee.,entailment
"Aitake, ikantiri pamene, pamene oka aisati onta aisati oka empresa.",Iroori tee oñaanatenaji.,the relationship between the premise and the hypothesis is 'neutral'.
"Aitake, ikantiri pamene, pamene oka aisati onta aisati oka empresa.",Ikantana pamene paitarika.,the relationship between the premise and hypothesis is 'neutral'.
"Aitake, ikantiri pamene, pamene oka aisati onta aisati oka empresa.",Iroori okantana amenayete kamantakoyeteroneri ashi kirekitsaki.,neutral
Ikanti ikenanake ijati kirinkaki.,Ikanti nokatiyayetanaka aparopeeniki abotsi.,neutral
Ikanti ikenanake ijati kirinkaki.,Ikanti ikenake ijati katonko.,entailment
Ikanti ikenanake ijati kirinkaki.,Ikanti ijajeiti anta kirinkaki.,entailment
"Hum, no, nokantasanote, tekatsi katsini noñaanate kiribiropee okarate noñaanateri timimotanari.",Tee noñaanateji aparoni kiribiro timatsiri 100 obana.,contradiction
"Hum, no, nokantasanote, tekatsi katsini noñaanate kiribiropee okarate noñaanateri timimotanari.",Tee noñaanateji osheki kiribiropee.,contradiction.
"Hum, no, nokantasanote, tekatsi katsini noñaanate kiribiropee okarate noñaanateri timimotanari.",Noñaanatiro kiribiropee maaroni kitaiteriki.,neutral
Nobaanaka aisati nokoyaajiro nomotire nojataji anta nokenkeshireakari nareateariki.,Nojokanakero motirentsi aisati nokenkeshireanaka kaari oni nashi pomerentsiri.,neutral
Nobaanaka aisati nokoyaajiro nomotire nojataji anta nokenkeshireakari nareateariki.,Naanajiro motirentsi anta itantoreki.,entailment
Nobaanaka aisati nokoyaajiro nomotire nojataji anta nokenkeshireakari nareateariki.,Naanajiro motirentsi anta jaoka ashitaroriki.,neutral
Okampiamotajana nokantayeta keariperori.,Ora ikantayetari irosati ikanta monkarataka okantapinitaka.,neutral
Okampiamotajana nokantayeta keariperori.,Abishisanake kimoshirentsi irosati obashirentsiki.,neutral
Okampiamotajana nokantayeta keariperori.,Ora ikantayetari okampiatnaka osheki.,neutral
"Yobayee... yobayeetena nokarati 15 atiri ajatanteari obametantsipankoki, eiro nojatitsi, eiro nojatitsi.",Tee yobayeetenaji anojatanteari obametantsipankoki.,contradiction
"Yobayee... yobayeetena nokarati 15 atiri ajatanteari obametantsipankoki, eiro nojatitsi, eiro nojatitsi.",Yobayeetakena nojatanteari anta obametantsipankoki.,entailment
"Yobayee... yobayeetena nokarati 15 atiri ajatanteari obametantsipankoki, eiro nojatitsi, eiro nojatitsi.",Narobetaka yojokimetenteri koasanotachari.,neutral
"Otimatiye pabishero otsipasatopee konijatakomentotsi jenoki,eh, akenayete tekeratarika intenparo jero arakote U2 o arakote aitsare shintsitatsiri.",Maaroni atiripee tee imateroji ñaantamentotsipee eiro katsini yareetaro yare U2.,the relationship between the premise and the hypothesis is 'neutral'.
"Otimatiye pabishero otsipasatopee konijatakomentotsi jenoki,eh, akenayete tekeratarika intenparo jero arakote U2 o arakote aitsare shintsitatsiri.",Otimatiye yabishero osheki iñaantakayari tekerata yarakote U2.,neutral
"Otimatiye pabishero otsipasatopee konijatakomentotsi jenoki,eh, akenayete tekeratarika intenparo jero arakote U2 o arakote aitsare shintsitatsiri.",Apatiro ishineyeeteri yarakote U2 jibatatsiriki kitaiteri.,neutral
Narosati jibatakanteroneri irosatitatsiri.,Notikantearo irobakerari yantayetantearori.,neutral
Narosati jibatakanteroneri irosatitatsiri.,Notikantearo irosatitatsi konijatatsiri otsipasatoki revistas.,neutral
Narosati jibatakanteroneri irosatitatsiri.,Noñaanatiro irosatitatsiri konijatatsiri irioririjei.,neutral
"Irotake oka jibatatsiri, abisaintsiri 75 osarentsi, pinkatsaritakori Texas yojokajieitake sorarotatsiri irio Embajador ashi Texas, onijantiro, ikoabetani embajadores ashi Texas.",Yora sorarotatsiri eiro imatirotsi ipempa embajadora ashi TX.,contradiction
"Irotake oka jibatatsiri, abisaintsiri 75 osarentsi, pinkatsaritakori Texas yojokajieitake sorarotatsiri irio Embajador ashi Texas, onijantiro, ikoabetani embajadores ashi Texas.",Yora sorarotatsiri ipajireakoyetakeri Embajadores ashi Texas Congreso ashi Estados Unidos.,neutral
"Irotake oka jibatatsiri, abisaintsiri 75 osarentsi, pinkatsaritakori Texas yojokajieitake sorarotatsiri irio Embajador ashi Texas, onijantiro, ikoabetani embajadores ashi Texas.",Yora sorarotatsiri ikajemayeetakeri Embajadores ashi TX.,neutral
Aririkame otimeme yantearori ari imatakero yantero.,Naro ari nomatakero nantero paitarika.,neutral
Aririkame otimeme yantearori ari imatakero yantero.,Piyobetaka tekatsi timatsine ora nantemeri.,neutral
Aririkame otimeme yantearori ari imatakero yantero.,Nokenkeshireakota ari nomatakero nantayete paitarika nobabisakotanteariri.,neutral
