premise,hypothesis,gpt_reply
"добре, това е добро, не се бях сещал за това досега","Това е тъпа идея, която отхвърлих миналата седмица.",contradiction
"добре, това е добро, не се бях сещал за това досега",Това е добър въпрос.,neutral
"добре, това е добро, не се бях сещал за това досега","Парадоксът, който споменавате, е добър въпрос.",neutral
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани",Дневната детска градина е отворена всеки ден само за деца на възраст под пет години.,contradiction
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани","Те ги пускат повече от два пъти седмично, ако възрастните граждани го позволят",neutral
"дневни грижи два дни в седмицата, наричат го Ден на грижите за възрастните граждани, но тя ходи в центъра за възрастни граждани","Те го считат за дневна грижа за възрастни хора, но се нарича център за възрастни хора.",neutral
това беше целта им,Към това се бяха стремили.,entailment
това беше целта им,Те изобщо не целяха това.,contradiction
това беше целта им,Те постигнаха целта си.,неутрално
Контролът върху оръжията означава използването и на двете ръце.,Половината от засичките на оръжията са в резултат от използването на една ръка.,contradiction
Контролът върху оръжията означава използването и на двете ръце.,Най-добрият начин за прокарване на оръжеен контрол е да се влезе в ситуацията и с двата крака.,neutral
Контролът върху оръжията означава използването и на двете ръце.,Ако искаш да практикуваш оръжеен контрол се захвани с две ръце.,entailment
"и да, но внезапно се появява от някъде, не знам от къде идва, но","Не знам откъде идва, но е бързо.",neutral
"и да, но внезапно се появява от някъде, не знам от къде идва, но","Той идва бързо, но аз донякъде знам откъде може да идва.",neutral
"и да, но внезапно се появява от някъде, не знам от къде идва, но",То идва като меласа и знам точно кога ще дойде.,neutral
"не, всъщност аз това дори не го познавам; не мисля",Не знам много за това.,neutral
"не, всъщност аз това дори не го познавам; не мисля",Аз съм невеж по въпросите на любовта.,neutral
"не, всъщност аз това дори не го познавам; не мисля",Аз го изучавам от години.,contradiction
"да, тя беше страхотна, знаеш ли, тя","Мисля, че тя знае, че беше страхотна.",neutral
"да, тя беше страхотна, знаеш ли, тя","Не, тя беше ужасна.",contradiction
"да, тя беше страхотна, знаеш ли, тя","Да, тя беше много добра.",neutral
"Да, той предложи просто да се използва обикновен моп.",Той предложи да купим вакуум.,contradiction
"Да, той предложи просто да се използва обикновен моп.",Той предложи да се намери моп.,entailment
"Да, той предложи просто да се използва обикновен моп.",Той искаше да изчисти кръвта с парцал.,neutral
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща","Стрелбата беше на поне 100 мили от мястото, където живея.",contradiction
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща",Стрелбата беше близо до къщата ми и ме беше страх да изляза навън.,entailment
"тук е наистина лошо, току-що имаше стрелба на магистралата около три пресечки от нашата къща","Имаше стрелба близо до дома ми, наистина не е добре да си в тази област.",entailment
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Не съм съгласен с вас, това е много последователно.",contradiction
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Мисля, че може да сте прав за консистенцията му.",neutral
"а-ха, това е вярно, това е, това не е съвсем, ъ-ъ, логично","Имаш право, че липсва последователност.",neutral
Мъча се да се застоя там.,Опитвам се да изчаквам.,entailment
Мъча се да се застоя там.,Аз наистина давам всичко от себе си.,neutral
Мъча се да се застоя там.,Ще оставя да си върви и няма да гледам назад.,contradiction
Ние влизаме през вратата на технологичното бъдеще.,"Изграждаме прекурсорите, които са необходими за едно технологично бъдеще.",entailment
Ние влизаме през вратата на технологичното бъдеще.,"Ние правим транзистори, така че нашето бъдеще ще бъде управлявано от ИИ.",neutral
Ние влизаме през вратата на технологичното бъдеще.,Искаме да предотвратим успеха на технологиите.,contradiction
Например в своя максимум всички гени стават виолетови.,Най-много половината от гените могат да се превърнат в лилави.,contradiction
Например в своя максимум всички гени стават виолетови.,Гените могат да менят цветовете си.,entailment
Например в своя максимум всички гени стават виолетови.,Понякога гените могат да станат и сини.,contradiction
Дейниъл Яминс е блестящ млад математик.,Г-н Яминс е страхотен по математика.,entailment
Дейниъл Яминс е блестящ млад математик.,Г-н Яминс е фокусиран върху алгебричната геометрия.,neutral
Дейниъл Яминс е блестящ млад математик.,"Г-н Яминс е велик художник, но ужасен математик.",contradiction
"И ако е така, често ли са в близост до тази граница?","Знам, че те никога не пътуват близо до границата.",contradiction
"И ако е така, често ли са в близост до тази граница?",Искам да знам - често ли са в Англия?,neutral
"И ако е така, често ли са в близост до тази граница?",Ораторът искаше да се изяснят колко често се доближават до границата.,entailment
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата се променя много.,neutral
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата се променя в зависимост от температурата.,neutral
"Считам, че има молекулярна връзка, че биосферата постоянно се самодоизгражда в режим на оцеляване за размножаване на видовете.",Биосферата никога не се променя.,contradiction
С този скок обикновен кристал не може да кодира много информация.,Редовните кристали са среда за съхранение на информация с много висока плътност.,contradiction
С този скок обикновен кристал не може да кодира много информация.,Обикновените кристали не са много добри за кодиране на информация.,entailment
С този скок обикновен кристал не може да кодира много информация.,"Съществуват и други видове кристали, които са много полезни за кодиране на географска информация, използвайки лазерни лъчи.",neutral
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Децата в предучилищна възраст са природно по-добри при решаването на пъзели, отколкото при играенето на игри с преструване.",neutral
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Децата в предучилищна възраст не се нуждаят от толкова много помощ, за да се научат как да се преструват.",neutral
"Следователно възрастните не трябва да обучават предучилищните деца да се преструват, както понякога правят, когато им помагат да овладеят пъзели или други подобни задачи.","Деацата в предучилищна възраст нямат необходимите умения за пространствено моделиране, за да се справят с пъзели сами.",neutral
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.",Бележките относно това предложение бяха записани в няколко допълнителни документа.,neutral
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.","Някои хора вярваха, че всички хора са равни.",neutral
"[Тази нация е била] зачената в свобода и посветена на предложението, че всички хора са създадени равни.","Тази нация е основана на убеждението, че някои хора по своята същност са по-добри от други.",contradiction
Трябва ли да го похваля повече?,"Напълно съм сигурен, че трябва да го победя поради неуспехите му.",neutral
Трябва ли да го похваля повече?,"Чудя се, дали той има нужда от повече разбиране от моя страна.",neutral
Трябва ли да го похваля повече?,Трябва ли да го похваля повече за представянето  му на пианото?,neutral
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Други измерения могат да се използват за изграждане на теории за спиновата мрежа.,neutral
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Спиновите мрежи са много полезни за технологиите за съхранение на данни.,neutral
Теориите за въртеливата мрежа могат да бъдат конструирани в различни размери.,Спиновите мрежите не могат да бъдат представени в различни измерения.,contradiction
"(трескаво) Не, не, не искам да умреш!",Не искам да умираш!,entailment
"(трескаво) Не, не, не искам да умреш!","Не ми пука, ако умреш!",contradiction
"(трескаво) Не, не, не искам да умреш!","Щях да бъда много разстроен, ако умреш!",entailment
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Калифорния изпълнява публични екзекуции чак до 1875 година.,entailment
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Той беше оправдан за всички престъпления и изпратен по пътя му.,contradiction
"Той бил публично обесен на 19 март 1875 г. в Сан Хосе, Калифорния.",Той беше обесен за размирици и кражба на коне.,neutral
В хаотичния режим се процежда блестящото зелено море.,Морето беше тъмно синьо и гладко като стъкло.,contradiction
В хаотичния режим се процежда блестящото зелено море.,"В морето имаше изобилие от дребна риба, която се хвърли срещу лодката.",neutral
В хаотичния режим се процежда блестящото зелено море.,"Морето беше зелено и изглеждаше , че образува мехурчета.",entailment
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,През 70-те години на 19 в. целият правен ред се е сринал и страната е била в пълна анархия.,contradiction
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,60-те години на 19 век са били бурно време.,entailment
Един изцяло нов правен ред се стремеше да се измъкне чист от размириците на 60-те години на 19-ти век.,Новият правен ред желаеше да разшири трудовите права.,neutral
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.",Децата са неспособни да споделят висши форми на мислене.,'contradiction'
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.","Риболовът е една популярна дейност, споделяна сред много различни култури.",neutral
"Всяка по-висша форма на мислене, посочи той, се появява най-напред в социалната комуникация, между детето и представителите на неговата или нейната култура, когато са ангажирани в съвместна дейност.",Споделянето на общи дейности понякога е полезно за споделянето на по-висши форми на мислене.,entailment
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.","Никой от кварталите нямаше духовни водачи, които не са били свещеници.",contradiction
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.","Някои квартали имаха духовни водачи, които не бяха свещеници.",entailment
"Някои квартали са имали резадори или резадорас – духовни водачи, които водели общността в молитвите при погребения, празненства на дните на светиите и винаги, когато свещеникът не бил на разположение.",Някои от духовните лидери имаха черна коса.,neutral
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата могат да научат как хората са сходни и различни.,entailment
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата могат да видят как се различават отделните раси.,neutral
"В социодраматичната игра, възможностите за действие и координиране на различните роли вероятно помагат на децата да схващат приликите и разликите между хората в желанията, вярванията и чувствата.",Децата не могат да научат нищо.,contradiction
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим го позволяваше.,contradiction
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим уби всички участници.,contradiction
Най-висшата добродетел на следвоенния конституционен ред на Германия тогава беше най-голямата жертва на нацисткия режим.,Нацисткият режим го спря.,contradiction
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Никой не избухна в гняв.,contradiction
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Соня е дете.,contradiction
"Сонджа, детето започна да имитира гневните изблици на дъщеря ѝ.",Соня беше разстроена.,neutral
"6. През петдесетте и пет години, довели до Гражданската война, Съдът е използвал тези пълномощия умерено.",Съдът понякога използва тази власт в десетилетията преди Гражданската война.,entailment
"6. През петдесетте и пет години, довели до Гражданската война, Съдът е използвал тези пълномощия умерено.","Съдът използва тази сила 4 пъти за 55 години, предизвиквайки Гражданската война.",neutral
