question,gpt_answer
"Prema odlomku, koja bila udaljenost tajfuna od provincije Fujian?",3
Tko je pozdravio Georgea W. Busha po njegovu dolasku u Aziju?,4
Kada je predsjednik govorio od proširenju trgovine u Aziji?,3
"Prema odlomku, što je od navedenog ukupan vladin cilj?",4
Što je vlada objavila?,1
"Prema odlomku, koje su informacije poznate?",1
Koja tvrdnja u vezi s prosvjedima nije točna?,3
Tko je predložio ostavku prošlog CEP-a?,3
"Prema izjavi, što ne podržava američka gimnastika nakon Nassarova zlostavljanja sportašica?",1
"Prema izjavi, što je glavni cilj napretka kako američke gimnastike tako i Olimpijskog odbora SAD-a?",4
Kamo je broj plovio kada se dogodio incident? ,3
Što nije točno u vezi s brodom spomenutim u odlomku?,2
Tko je pročitao izjavu u vezi s američkim trupama?,4
"Prema izjavi, tko je preuzeo odgovornost za čuvanje zarobljenih boraca?",4
Što se vjeruje da je bio uzrok pada?,2
Na kakvom se terenu pad dogodio?,2
Čemu se službenici nadaju kao rezultatu poplave?,1
Na što je od navedenog izgradnja brane imala trajni utjecaj?,4
"Prema odlomku, tko je Sjedinjenim Državama dao informacije o mogućim napadima?",3
Koja od navedenih tvrdnji točno opisuje navodni plan napada ekstremista?,3
Koja od navedenih osoba nije odvjetnik?,4
Koja skupina ljudi nije spomenuta kao dio afere unutar grčke pravne zajednice?,3
Koliko je vrata (wickets) Indija izgubila?,2
"Prema odlomku, koji je bio najviši rezultat izmjena?",1
Što od navedenog nije uzrokovalo nezadovoljstvo Adama Cuerdena?,1
"Prema odlomku, što je izbrisano s web-mjesta?",1
"Prema odlomku, što do navedenog Amir Khan ne podržava?",1
"Prema odlomku, što će od navedenog Amir Khan podržati unatoč osobnom mišljenju?",3
Kada je Peter Lenz poginuo?,3
Tko je Xavier Zayat?,2
U kojoj situaciji bi osobi koja ima strah od letenja bilo od koristi da razumije funkcioniranje zrakoplova?,2
"Prema odlomku, što bi od navedenog putnik koja pazi na cijene morao zadnje učiniti?",2
"Prema odlomku, što bi putnici trebali učiniti prvo da si osiguraju najbolje moguće cijene letova?",2
Kada je pošiljki potrebna pratnja?,3
"Prema odlomku, kada odaberete zračnog prijevoznika u udruženju za program Frequent Flyer, što vam od navedenog mora biti prioritet?",1
"Prema odlomku, tko bi mogao ponuditi više bodova za osobe koje često lete?",4
"Prema odlomku, koji od navedenih osjeta može osjetiti prekomjerno konzumiranje alkohola?",2
"Kao što je navedeno u odlomku, što bi potencijalno moglo umanjiti štetne učinke alkohola?",3
U kojem je dijelu Amsterdama cijena nekretnina među najvećima?,1
Zašto je Kanalska četvrt uvrštena na UNESCO-ov popis svjetske baštine?,1
"Prema članku, zbog čega od navedenog vrijedi posjetiti Phnom Krom?",1
"Prema odlomku, što posjetitelji moraju napraviti za ulazak u Phnom Krom?",3
"Prema odlomku, što bi od navedenog moglo spriječiti turiste od posjete Antarktici?",1
Koji bi dio Antarktike mogli posjetiti turisti koji su zainteresirani za planinarenje?,1
Gdje je najmanje vjerojatno da je smještena predmoderna zvjezdarnica?,3
Gdje je vjerojatno da će moderni istraživački teleskopi biti smješteni?,4
"Prema odlomku, koje bi područje bilo najbolje za miran dan na plaži?",3
"Prema odlomku, gdje su najvjerojatnije najsigurniji uvjeti za plivanje?",3
"Pri posjetu lokacijama opisnim u odlomku, što bi se od navedenog smatralo neprimjereno?",2
Što od opisanog opisuje jezike koji se upotrebljavaju kao pomoćni jezici?,1
Koja tvrdnja ne opisuje točno pomoćne jezike?,1
"Prema odlomku, što bi putnici morali provjeriti ako na krstarenje idu zimi?",3
"Prema odlomku, ako putnici na krstarenje idu ljeti, što bi mogli bi možda mogli izbjeći?",2
Zašto se katalonski upotrebljava za znakove i najave u Barceloni?,2
Koji se od navedenih jezika upotrebljava u sustavu podzemne željeznice Barcelone za redovite najave?,2
"Prema odlomku, koja od navedenih pogodnosti vjerojatno neće biti na listi prioriteta luksuznog noćenja s doručkom?",4
"Prema odlomku, što od navedenog nije jedan od glavnih elemenata natjecanja između luksuznih ugostiteljskih objekata koji nude noćenje i doručak?",1
"Prema odlomku, što se od navedenog neće održati u Pekingu 2022.?",2
"Prema odlomku, što će se od navedenog održati u Pekingu 2022.?",2
Tko ima najveći rizik od zaraze ptičjom gripom?,3
"Perma odlomku, koja od navedenih tvrdnji točno opisuje ptičju gripu?",3
Što povezuje kanal između Bijelog i Baltičkog mora?,3
"Prema odlomku, u kojoj bi vrsti prijevoznog sredstva bilo moguće prikupljati putovnice kako se ne bi ometalo putnike?",2
"Prema odlomku, kada je moguće očekivati pregled osobnih iskaznica u nekim prekograničnim vlakovima?",4
Za koji je od navedenih problema većinom vjerojatno da će se pojaviti pri boravku u visoko tropskom području Singapura?,3
Tko bi možda želio izbjeći konzumaciju njemačkih pekarskih proizvoda?,1
Koji se sastojak smatra sezonskim u njemačkim pekarskim proizvodima?,3
"Prema odlomku, što se navedenog ne preporučuje za jeftino putovanje?",3
"Prema odlomku, tko bi mogao imati poteškoća putujući uz minimalne troškove?",4
Koja od navedenih tvrdnji ne opisuje točno vožnju između Point Mariona i Fairmonta?,3
"Prema odlomku, što bi trebala biti najveća briga vozača koji putuju autocestom Buffalo-Pittsburg?",3
Što od navedenog nije potrebno kako biste započeli s kanjoningom?,2
Što od navedenog može biti potrebno za uspješni kanjoning?,4
"Prema odlomku, što bi bilo od pomoći osobi koja planira kampirati u vlastitom automobilu?",2
"Prema odlomku, što bi osobe koje kampiraju u automobilima željele izbjeći ako ne žele privlačiti pozornost?",3
"Prema odlomku, tko je obnovio Casablancu drugi put?",4
Tko je napustio modernu Casablancu nakon prirodne katastrofe?,2
"Prema odlomku, kako je grad Sintra posao poznat među strancima?",3
Što Armenija nije priznala?,4
Što i dalje utječe na odnose između Azerbajdžana i Armenije?,3
"Kada je u pitanju vožnja taksijem u gradu Charlotte, što bi moglo uzrokovati dodatne naknade?",2
"Prema odlomku, što bi se moglo smatrati nedostatkom života u gradu Charlotte ako imate djecu?",2
"Prije dolaska Španjolaca, tko je vladao sjevernim dijelom Čilea?",4
"Prema odlomku, što se od navedeno nije dogodilo 1810.?",2
Kako ljudi mogu doći do udaljenih sela u regiji Ligurija?,3
Što znači talijanski naziv „Cinque Terre”?,1
"Prema odlomku, koji je tip čizme prikladan za potencijalno skliske zimske uvjete?",2
Što od navedenog neće povećati trenje na ledenim cestama u zimskim uvjetima?,4
Što su od navedenog sličnosti između Havaja i Cookovih otoka?,3
Što od navedenog ne opisuje točno Cookove otoke?,3
Koja od navedenih rendžerskih postaja nudi dva tipa smještaja?,1
"Prema odlomku, gdje možete rezervirati parkirnu dozvolu ako želite platiti gotovinom, a ne karticom?",2
"Prema odlomku, koja se vrsta skijanja odvija na strmijim terenima?",4
"Prema odlomku, što bi moglo pomoći skijašima koji se bave skijanjem u zaleđu, a koji žele ostvariti veće brzine?",3
Što je teško putnicima koji dožive šok od povratka u svoju zemlju?,4
"Prema odlomku, kojoj vrsti putnika šok od povratka u svoju zemlju može biti posebice težak?",2
Što bi od navedenog ljuti ne bi trebali raditi kada su u pitanju losovi?,3
"Prema odlomku, koja od navedenih tvrdnji o losovima nije točna?",1
"Prema odlomku, što od navedenog može predstavljati najmanju opasnost za putnike po pustinji?",1
Što od navedenog nije spomenuto kao potencijalna opasnost za putnike po pustinji?,4
"Prema odlomku, populacija koje skupine je bila znatno pogođena nakon dolaska istraživača?",3
"Prema odlomku, koji jezik su govorili pripadnici naroda Karibi?",4
Kome bi se mogle pripisati zasluge za popularizaciju skijanja kao rekreacijske aktivnosti?,2
"Prema odlomku, kada je približno skijanje prvi put priznato kao sport?",4
Što se od navedenog obično povezuje s najvećim otokom uz istočnu obalu Afrike?,3
Što nije karakteristično za najmanje istočnoafričke otoke? ,3
"Prema odlomku, kako neke izrazito tradicionalne crkve proslavljaju Uskrs?",2
"Kako bi se izbjegli određeni zahtjevi pri ulasku u Ekvador, građani Kube moraju prvo imati što?",2
Za što nisu namijenjeni putni zahtjevi Ekvadora?,1
Što bi od navedenog moglo koštati više u stranoj državi nego kod kuće?,2
Što bi mogao biti potencijalni rizik pri kupnji okvira luksuznih marki u stranoj zemlji?,3
"Kada je u pitanju upotreba valute na Falklandskim otocima, koja je od navedenih tvrdnji točna?",4
"Prema odlomku, kada putujete na Falklandske otoke iz Sjedinjenih Država, gdje bi određeni način plaćanja koji nije kreditna kartica mogao biti posebno koristan?",3
Koji događaj nije povezan s proslavom festivala hramova?,1
Gdje je moguće vidjeti ukrašene slonove?,3
"Prema odlomku, što je od navedenog najvjerojatniji način uštede na zrakoplovnim kartama poslovne ili prve klase?",1
"Prema odlomku, što bi bilo gubitak vremena tražiti ako rezervirate zrakoplovne karte određene klase?",3
Što se ne treba uračunati pri usporedbi ukupne cijene puta u Afriku s cijenom puta oko svijeta?,2
"Prema odlomku, raznovrsniji izbor čega postaje dio ponude samoposluga?",1
Koja bi pogodnost koju nude određene samoposluge mogla biti privlačna kupcu koji kupuje gotovu hranu?,4
Što od navedenog Belgijanci i Švicarci koji govore francuski možda ne bi razumjeli?,3
Što od navedenog nije isto u Francuskoj kao u Belgiji ili Švicarskoj?,2
U kojem slučaju vam vjerojatno neće biti ponuđena cijena za ožalošćene?,3
Što je istina o cijenama za ožalošćene?,4
Kada upotreba samostalnog GPS uređaja može biti zgodnija od aplikacije za navigaciju GPS-om?,3
Što nije dobar razlog za upotrebu aplikacije za navigaciju GPS-om u odnosu na samostalan uređaj?,1
"Prema odlomku, kako možete zajamčiti da ćete pronaći najprikladniji brod?",3
"Prema odlomku, što se od navedenog ne upotrebljava kao taktika da bi gosti nastavili igrati igre na sreću?",1
"Prema odlomku, što bi pametni igrači igara na sreću trebali izbjegavati?",1
"Prema odlomku, koji se dio govora piše velikim slovom u sredini rečenice?",2
"Prema odlomku, što bi pisanje imenica velikim slovom moglo učiniti još težim?",3
Koja gesta u ruralnim dijelovima Malezije znači „dođi”?,2
"Prema odlomku, koja gesta može značiti „vrati se”?",1
"Prema odlomku, što uzrokuje pukotine?",2
"Prema odlomku, što od navedenog mogu skrivati snježni nasipi?",1
"Prema odlomku, pri posjetu koje lokacije bi putnici morali poduzeti dodatne mjere predostrožnosti?",2
Što od navedenog ne savjetuje turistima u Gomi?,1
Kada će dozvola za kampiranje za datum u kolovozu biti dostupna?,3
Koje je načelo na snazi u svrhu zaštite kanjona?,4
Što će se od navedenog najmanje vjerojatno naći u vrsti hotela opisanih u odlomku?,4
"Na temelju informacija iz odlomka, koje bi se od navedenih ponuda najvjerojatnije našle kao prioriteti hotelskih gostiju?",2
"Prema odlomku, što bi putnici koji posjećuju Grenland trebali izbjegavati?",4
"Prema odlomku, što bi od navedenog moglo biti problematično za nepripremljene putnike koji posjećuju Grenland?",3
Što se od navedenog sada upotrebljava kao središnji trg?,1
"Prema odlomku, što od navedenog se ne nalazi u prostoru Jardín de la Unión?",2
"Prema odlomku, koja bi se od navedenih tvrdnji o dnevnom planiranju smatrala netočnom?",4
"Prema odlomku, kada je za dnevno planinarenje potrebno vrlo malo pripreme?",2
Što je drugačije na visoravnima u okruzima Rogland ili Agder u odnosu na ostatak Norveške?,4
"Prema odlomku, što od navedenog ne bi bilo tipično za Norvešku?",2
Kada bi turisti zainteresirani za skijanje trebali posjetiti brdske stanice?,1
"Prema odlomku, kada je obično najviše turista u brdskim stanicama?",3
Što biste trebali izbjegavati ako želite pronaći brod koji traži pomoć?,4
Što biste trebali raditi u marinama kada tražite brod na kojemu je potrebna pomoć?,1
Koja bi lokacija bila privlačna turistima koje zanima kolonijalna povijest otoka?,1
Koja bi lokacija bila privlačna turistima kojima su prioritet veličanstvene panorame?,4
"Što pojedina sedla imaju, a što može smanjiti rizik da se jahačevo stopalo zaglavi u stremenu?",2
Koje svojstvo jahaćih čizmi pomaže povećati sigurnost jahača pri upotrebi stremena?,3
Što se nudi putnicima putem mreža za razmjenu smještaja?,1
"Prema odlomku, koja od navedenih tvrdnji u vezi s mrežama za razmjenu smještaja nije točna?",1
"Prema odlomku, koja se vrsta gostiju najvjerojatnije može pronaći u dijeljenim hostelskim sobama?",1
"Prema odlomku, tko će najvjerojatnije odsjesti u hostelu?",2
"Prema odlomku, koja od navedenih tvrdnji točno opisuje bacanje bumeranga?",4
Što se od navedenog uglavnom upotrebljava u javanskoj kuhinji?,3
"Prema odlomku, kako se zarazna bolest širi?",1
"Prema odlomku, što nije poznato kao uzrok infektivne bolesti?",1
U kojem bi slučaju odabir mrežnog proxy poslužitelja ispred osobnog pružatelja VPN-a bilo dovoljno za korisnika?,3
"Prema odlomku, koja od navedenih tvrdnji o VPN-ovima i mrežnih proxy poslužitelja nije točna?",4
Što vam omogućuje korištenje uslugama telefonske tvrtke daleko od vašeg neposrednog okruženja?,1
"Prema odlomku, što treba biti učinjeno kako bi se mogli primiti određeni pozivi?",1
Što od navedenog ne opisuje točno izgovor talijanskih riječi?,4
Koja od navedenih karakteristika Izmira potiče prije modernog vremena?,4
Što od navedenoj nije točna karakteristika Izmira?,2
Riječ hanami odnosi se na gledanje čega?,1
Tko je održavao prve zabave posvećene gledanju trešnjina cvijeta?,3
"Prema odlomku, koji će od navedenih aspekata Jeruzalema najvjerojatnije privući turiste?",1
Što se od navedenog ne spominje u odlomku kao nešto po čemu je Jeruzalem poznat?,2
"Prema odlomku, koja vrsta putnika ne bi imala koristi od kupnje karte džoker?",2
Koja tvrdnja ne opisuje točno Nacionalni park Kruger?,3
Što će od navedenog najvjerojatnije uzrokovati opasnost za planinare na strmijim dijelovima planine?,1
Koja od navedenih tvrdnji ne odražava točno uspon na planinu Machu Picchu opisan u odlomku?,2
"Prema odlomku, što od navedenog nije osnovni sastojak Majorkanske kuhinje?",3
"Na temelju informacija u odlomku, koja tvrdnja o načinu pripreme hrane hangi nije točna?",1
Što od navedenog nije spomenuto kao tipičan način zagrijavanja rupe u tlu?,1
Što može rezultirati posebnim odobravanjem redovnika ili redovnice?,1
Koji od navedenih odjevnih predmeta najvjerojatnije neće moći posuditi u samostanu? ,1
Kada posjetitelji imaju najveću priliku vidjeti zvijezde pri posjetu antarktičkim područjima?,3
Kada satelitski telefon nije održiva zamjena za mobilni telefon?,1
Kada satelitski telefon ima prednost u odnosu na mobilni?,2
Sukob oko čega navedenog doveo je do stvaranja Republike Transnistrije?,2
"Što od navedenog Republika Transnistria ima, a što je različito od ostatka Moldavije?  ",4
"Prema odlomku, kada je potrebno posjetiti Montevideo ako se želi izbjeći vjetrovito vrijeme?",3
"Prema odlomku, kada je potrebno posjetiti Montevideo ako preferirate hladniju klimu?",4
"Prema odlomku, što se od navedenog povezuje s uvaženim crtačima grafita za razliku od vandalizma?",1
Koji aspekt glazbenih festivala neki od njihovih posjetitelja smatraju ključnim dijelom tog čitavog iskustva?,2
"Prema odlomku, čemu bi posjetitelji festivala trebali dati prednost ako žele kampirati što bliže glazbi?",4
"Prema odlomku, što bi posjetitelji trebali izbjegavati pri potrazi noćnog života u sjevernom Novom Meksiku?",2
"Prema odlomku, gdje će posjetitelji najvjerojatnije pronaći dobro poznatu zabavu u sjevernom Novom Meksiku?",3
Putnici koji paze na troškove željet će izbjeći koju vrstu pića?,4
"Na temelju područja opisanog u odlomku, koja bi od navedenih narudžbi pića mogla zbuniti konobara?",4
Tko je započeo razdoblje kolonizacije koje je trajalo tri stoljeća?,4
"Prema odlomku, što je najbolji način da se svidite Parižanima?",3
"Prema odlomku, što se od navedenog ne smatra stereotipnom osobinom Parižana?",3
Koja je pogodnost prvog razreda u putničkim vlakovima MetroRail u Cape Townu?,2
"Prema odlomku, što ima svaka osoba koja putuje na posao vlakom u Cape Townu?",4
Što od navedenog životinjske štetočine najvjerojatnije neće učiniti?,4
Gdje se mogu kupiti telefonske kartice?,3
Kako se može pristupiti opcijama s boljim cijenama poziva koje nude neke kartice?,2
"Prema odlomku, koje od navedenih drveća nije uobičajeno u Nacionalnom parku Plitvička jezera?",2
Koja se od navedenih rijetkih vrsta životinja može pronaći u Nacionalnom parku Plitvička jezera?,4
"Prema odlomku, čemu zapravo služe regionalni kodovi?",2
"Prema odlomku, što je od navedenog laž u vezi s regionalnim kodovima koju redovito šire medijske tvrtke?",2
"Kada ulazite u svoju domovinu, koji je postupak obično neformalan?",1
Što biste od navedenog morali znati prije ulaska u svoju domovinu?,2
"Prema odlomku, obilje čega omogućuje penjačima neprestano otkrivanje novih smjerova u dolini Cochamó?",4
"Na temelju informacija navedenih u odlomku, tko pokriva većinu prekooceanskih ruta na južnoj polutci?",2
Koji savez avioprijevoznika pokriva najmanji broj prekooceanskih prijelaza na južnoj polutci?,4
Koja je organizacija naslijedila organizaciju Global Running Tours?,2
"Prema odlomku, organizacija Go Running Tours pomaže u povezivanju koliko različitih organizacija pružatelja usluga uz trčanje",3
Što turisti moraju napraviti ako se nadaju dobrom pogledu na geparde?,3
"Prema odlomku, koju će vrstu životinja posjetitelji najvjerojatnije susresti tijekom safarija vozilom?",2
"Prema odlomku, što smanjuje troškove po turi?",2
"Prema odlomku, tko će najvjerojatnije osigurati najbolju cijenu ture?",1
"Prema odlomku, što je doprinijelo svjetskoj slavi San Francisca?",1
"Prema odlomku, koja od navedenih tvrdnji o San Franciscu nije točna?",4
"Prema odlomku, koja vrsta putnika najvjerojatnije neće imati koristi od korištenja uslugama putničkog agenta?",2
Što od navedenog nije spomenuto u odlomku kao pogodnost rezervacije putem putničkog agenta?,1
"Prema odlomku, što aplikacije za prijevod teksta u stvarnom vremenu ne mogu učiniti?",4
Što omogućuje izvanmrežne prijevode?,3
Što od navedenog nije pokretač lavina?,1
"Prema odlomku, što od navedenog čini lavine?",3
"Prema odlomku, koji su sastojci osnova jela curry?",2
Kokosovo se mlijeko u curryju u određenim regijama ponekad upotrebljava umjesto kao zamjena kojeg sastojka?,3
Zašto je potrebno vijuganje oko Transantarktičkih planina da bi se stiglo do visoravni?,3
Što je označeno zastavicama duž staze South Pole Traverse?,3
Što je spomenuto u odlomku kao nešto na što bi turisti morali paziti pri istraživanju Južnoafričke Republike?,4
"Prema odlomku, što bi se smatralo lošim savjetom za turiste koji žele istražiti Južnoafričku Republiku automobilom?",2
Što od navedenog nije spomenuto u odlomku kao potencijalna opasnost ostavljanja torbi bez nadzora?,3
Što nije spomenuto u odlomku u vezi s nošenjem droge?,4
Koja vrsta pića nije spomenuta kao nešto što možete pokušati napraviti sami ako provodite godišnji odmor kod kuće?,3
Što od navedenog trebate posjetiti tijekom godišnjeg odmora koji provodite kod kuće ako je vaš grad poznat po kulturi ispijanja pića?,3
Gdje se nalaze skulpture golubica?,2
Za koju vrstu vize može biti potreban dokaz o dovoljnim novčanim sredstvima?,4
Kome će najvjerojatnije biti potrebna produljena viza?,3
Kada biste trebali posebno pripaziti na komarce?,3
"Prema odlomku, čega biste se trebali suzdržati kako biste izbjegli komarce dok se vozite kroz prašumu?",1
"Prema odlomku, koja od navedenih tvrdnji o Sundarbansu nije točna?",2
