question,gpt_answer
إيه الحاجة من الحاجات دي مش بتعبر عن دافع لاستخدام الإنترنت للمشاركة الشخصية؟,1
توقفت أوروبا الغربية عن الاعتماد بشكل كبير على التأثيرات وبدأت تطوير أسلوبها الخاص؟,1
استخدام الزراير لربط الملابس كان نتيجة لإيه؟ ,3
حسب القطعة، إيه من الحاجات دي اللي بتعتبر حل ممكن للمشاكل البيئية على المدى الطويل؟,3
حسب القطعة، أي حل من الحلول دي مش علاج عرضي للقضايا البيئية؟,2
في أي بلد كانت أول حرب في أوروبا أتقال إن قضيتها المركزية كانت عن موازنة الطاقة ومالهاش سياق ديني؟,4
أيه الحرب اللي أحياناً بتتوصف بإنها الحرب الدينية الأخيرة؟,1
إيه من الجوانب دي الخاصة بالكنيسة الكاثوليكية ما تمش التدقيق فيها؟,3
حسب القطعة، مين اللي اتقتل في فرساي؟,4
أي حاجة من الحاجات دي ما فرضتهاش العامة على الملك والملكة؟,3
إيه من الحاجات دي كانت مش نتيجة حرب بحرية بريطانية غير تقليدية؟,3
إيه البيان اللي مش بيوصف حصار البحرية البريطانية لألمانيا بشكل مظبوط؟,4
بناءً على القطعة، مين اللي محتمل أكتر يكون مصاب بالتصلب المتعدد؟,1
حسب القطعة، المشاركين في النشاط المنتظم بيحتاجوا دعم زيادة ليه؟,1
حسب القطعة، إزاي المبارزة بتتلعب عادة؟,4
حسب القطعة، إيه من الحاجات دي بتعتبر أقوى مؤشر على التسمم الداخلي؟,4
حسب القطعة، إيه هي أول خطوة مناسبة لتقييم الضحية؟,1
أي جملة من الجمل دي مش بتعكس بشكل صحيح عملية فحص الضحية؟,1
إيه التغيير اللي عملته الثورة الفرنسية وكان له تأثير كبير على المواطنين من الطبقة العاملة؟,2
بعد الثورة الفرنسية، كان النجاح في الجيش والمهن التانية أقل احتمالاً على أساس أيه؟,2
إيه هي الخدمة العامة اللي بيتقال عنها إنها بتسبب غضب شديد في الدول المتقدمة؟,3
حسب القطعة، إيه اللي ممكن يتقال عن أنظمة النقل العام؟,3
حسب القطعة، إيه من المواضيع دي ممكن تكون صعبة القياس بسبب عدم القدرة على توقع السائقين؟,4
إيه من الحاجات دي بيستخدم عند تمثيل تدفق المرور حسابيا؟,4
إيه اللي استخدمه هيرشي وتشيس عشان يزرعوا حمضهم النووي؟ ,1
القدرة على انتقال الطفرة للنسل بتعتمد على إيه؟,1
بناءً المعلومات الواردة في القطعة، إيه اللي مش بتعتمد عليه التأثيرات المختلفة للطفرة؟,1
إيه اللي ما كانش سبب للاحتفاظ بالماعز في الثقافات القديمة؟,3
الهدف من لعبة الجولف هو أخد كمية قليلة من إيه؟,2
في ملعب جولف، فين بيتم قص العشب؟,2
إيه هو الغرض المعتاد من التجربة؟,1
حسب القطعة، إيه اللي مش بيساعد في توجيه البحث العلمي؟,1
حسب القطعة، أي عبارة من العبارات دي غلط عن الإعصار؟,3
بناءً على القطعة، أي عبارة من العبارات دي بتوصف معظم الأعاصير بدقة؟,4
إيه اللي بدأ البشر يعملوه في القرن الستاشر؟,4
من إمتى البشر بيعملوا مكبرات باستخدام العدسات؟,3
بناءً على القطعة، إيه اللي بيوضحه الكهف بتاع محمد عن ممارساته وقيمه الروحية؟,1
حسب القطعة، إيه هو أول استخدام للحديد؟,4
حسب القطعة، ليه العجلات الخشب اتبدلت بالعجلات الحديد؟,4
حسب القطعة، إيه اللي شكل شخصية الأفراد خلال الفترة الرومانسية؟,2
أي عبارة من العبارات دي اللي مش بتعكس فكرة عامة عن الإلزامية التكنولوجية؟ ,1
حسب القطعة، إيه اللي مش مرتبطة بقوة شد القوس؟,4
حسب القطعة، إيه اللي بيرتبط بصوت أهدا؟,3
الحفريات بتوضح إن الإيدين اتكيفت في النهاية عشان تستخدم أساسا في إيه؟,1
إيه اللي بيوصف عقلة أصابع الشمبانزي بدقة؟ ,3
الانتقاء بيزيل التباين الجيني الجديد من أي مجموعة؟,1
إيه هي العملية المسؤولة عن إضافة التنوع الجيني؟,3
بناءً على المعلومات اللي في القطعة، إيه من الأطعمة دي لازم الشمبانزي يأكلها لحل مشكلة البروتين؟,3
حسب القطعة، أي مشكلة من المشاكل دي مش ناتجة عن نقص الأحماض الأمينية الأساسية؟,1
إزاي أعضاء ثقافة فرعية معينة يظهروا ارتباطهم بالجماعة؟,4
حسب النظرية الموجودة في القطعة، إيه اللي ممكن يحصل لطفل بيتبع أقلية عرقية معروف إنها متورطة في سلوكيات خطيرة؟,2
حسب القطعة، معرفة الطفل بالصور النمطية العرقية ممكن يكون له تأثير على إيه من الحاجات دي؟,2
حسب القطعة، إي أسلوب من الأساليب دي اللي مش متوافق مع تربية طفل همجي؟,2
حسب القطعة، أي عبارة من العبارات دي اللي بتوصف السلوك الهمجي عند الأطفال بدقة؟,2
بناءً على القطعة، إيه من الممارسات دي مش متوافقة مع الزراعة المعتمدة اللي هدفها تكفية القوت.,2
إيه من الحاجات دي بيوصف بدقة ممارسة الزراعة اللي هدفها كسب الرزق؟,3
زيارة المتحف بتندرج تحت أي فئة من فئات السياحة؟,3
حسب القطعة، إيه اللي ممكن يبقي أولوية بالنسبة للمسافرين اللي هدفهم الاستمتاع؟,2
إيه المذكور في القطعة إنه ساعد في تخفيف الخوف من التغيير في الكنيسة المحلية؟,1
حسب القطعة، فهم تاريخ الشخص ممكن يساعد في إيه؟,3
أي جملة من الجمل دي بتوصف بشكل دقيق طريقة التعليم بعد الحداثة؟,4
أي جملة من الجمل دي مش بتعكس بشكل دقيق طريقة التعلم في عصر ما بعد الحداثة؟,2
بعد الاستيقاظ المتعمد خلال فترة النوم العادية، إي اللي هيتداخل مع عملية انقطاع النوم؟,3
إيه من الحاجات دي مش وصف دقيق لانقطاع النوم؟,4
لما المخ بيحاول يتحكم في الحلم الواعي بشكل متكرر، إيه اللي بيزيد؟,4
إيه من الآثار السلبية دي ممكن تسببها الأحلام الواضحة المتكررة على الجسم؟,2
حسب القطعة، إزاي بتتشابه الفرق التقليدية والفرق الافتراضية؟,1
بناءً على القطعة، إيه الجملة اللي بتتعلق بالفرق التقليدية والافتراضية اللي مش صحيحة؟,1
إيه من الحاجات دي مش بتركز عليه نظريات المحتوى؟,2
إيه من الحاجات دي مش بتطبق قاعدة التلت؟,2
إيه من الحاجات دي مش بتوصف تنسيق التصوير الفوتوغرافي ب35 ملم؟,3
حسب القطعة، بما إن المصنعين بيزودوا جودة إنتاج العدسات، إزاي تطورت عدسات الزوم؟,3
بناءً على المعلومات اللي في القطعة، إمتى ممكن تبقي عدسة التكبير أفضل من العدسة الرئيسية؟,4
أيه من الحاجات دي مش وصف دقيق للصوفية؟,4
حسب القطعة، إيه من المواضيع دي التصوف مش بيركز عليها؟,2
حسب القطعة، مين اللي ممكن يكون أسس مجتمع زراعي؟,3
حسب القطعة، المجموعة اللي اصطادت المواس كانت أول سكان أي موقع؟,2
في أي سيناريو هيكون استخدام أسلوب بيورلاند في فن الأوريغامي مفيد لفنان الأوريغامي؟,1
إيه من الحالات دي مش بتوصف أوريغامي بيورلاند؟,1
حسب القطعة، إيه هو الموقع اللي مش مرتبط بحضارة وادي السند؟,3
إيه اللي مش مذكور في القطعة كاسم محتمل لحضارة العصر البرونزي؟,1
حسب القطعة، إيه من الجوانب دي بيوفر فايدة طويلة الأجل؟,1
حسب القطعة، إيه من الحاجات دي ممكن الشخص يديها أولوية لو كان تركيزه على الفوائد الفردية؟,4
حسب القطعة، مين اللي غطى جزء كبير من تكاليف الحرب؟,4
إيه الفترة اللي كانت قبل عصر فرسان المعبد؟,3
إيه هي الفترة اللي جت بعد عصر فرسان المعبد؟,1
إيه هو العلاج أو الإجراء الطبي اللي مش مذكور إن الأطباء والجراحين كانوا بيستخدموه في الإمبراطورية الرومانية؟,1
حسب القطعة، إيه من الحاجات دي مش من التطورات اللي حصلت في المجال الطبي في الإمبراطورية الرومانية؟,2
القدرة على الرؤية بتعتمد على إيه؟,1
إيه اللي بيعتمد عليه اختلاف بنية العين بين الكائنات الحية؟,2
حسب القطعة، أي جملة من الجمل دي عن السيخية مش بيعبر عن الدين ده بدقة؟,2
حسب القطعة، إيه من الحاجات دي بيعتبر جانب أساسي من نظام معتقدات السيخ؟,1
حسب القطعة، إيه اللي ممكن الأطفال المصابون باضطراب نقص الانتباه يواجهوا صعوبة في التركيز عليه؟,1
حسب القطعة، ليه الأطفال المصابون باضطراب نقص الانتباه بيميلوا إنهم يقعوا في سلوكيات في خطر كتير؟,4
بناءً على المعلومات اللي في القطعة، إيه من الحاجات دي مش مثال على طريقة الساقلات؟,3
إيه اللي بيصف بالضبط مبدأ السقالات؟,2
حسب القطعة، إيه هي ميزة ماي سبيس التي يمكن أن تساعد الطلاب اللي بيقابلوا صعوبة في القراءة؟,1
حسب القطعة، إيه من الحاجات دي ما كانش جزء من استجابة كروتشوف لأعمال الشغب اللي عملها العمال؟,3
إيه من الحاجات دي ما كانش سبب للعنف في بولندا؟,4
حسب القطعة، إيه اللي ما أثرش على العلاقات بين الاتحاد السوفيتي والولايات المتحدة؟,2
إيه من الحجات دي مش بيوصف بالظبط الغرض من إرسال النبضات العصبية في جميع أنحاء الجسم؟,1
إيه اللي ممكن نلاقيه في هضبة الجيزة؟,1
إيه الغرض من الهرم الأكبر؟,2
مين المسؤول عن معرفتنا بالحرق اللي دمر المعبد؟,3
إيه هو الكلام الدقيق اللي بيتعلق بإعادة بناء معبد أرتميس؟,2
حسب القطعة، إمتى كانت أقرب فترة مشي فيها نوع من الكائنات على قدمين؟,1
إيه من الأنواع دي بيمشي على قدمين بشكل منتظم؟,2
البحرية الألمانية كانت بتحاول تنجز إيه خلال الحرب العالمية التانية؟,2
بناءً على المعلومات اللي في القطعة، مين اللي حصل على أكبر نجاح في الحرب البحرية خلال حملة شمال الأطلسي؟,1
إيه اللي مكانش موجود لما استخدم الاشوريين سلاح الفرسان؟,1
أزاي كانوا بيحاربوا بسلاح الفرسان؟,3
حسب القطعة، فين مش هتلاقى مواطن بابلي عادي؟,4
إيه من اللي جاي مخصص للكهنة؟,2
إمتى الملك توت عنخ آمون أخد شهرة؟,3
إيه اللي خلى الملك توت عنخ آمون ملك مصري مشهور؟,1
إيه اللي الشاعر اليوناني هوموروس ما قدرش يعمله؟,2
مين هو اليوناني المشهور المعروف بحاجة تانية غير الأدب؟,3
العائلة العبرية قضت معظم وقتها فين؟,1
إيه اللي ما كانش مهم جدا للعائلة اليهودية؟,3
إيه من الحجات دي مش بيتوصف بالفرق بين الدول الإسكندنافية؟,2
مين اللي استقر في الأول في غرينلاند؟,1
إيه هي المجموعة اللي بتفضّل تناول الطعام من غير كراسي؟,3
إيه من الحاجات دي مش جزء من وليمة رومانية قديمة؟,4
بناءً على القطعة، إيه من الحاجات دي مش محتمل يكون لها تأثير دائم؟,2
حسب القطعة، إيه اللي بيسبق الأمة؟,3
أي جملة من الجمل دي عن دروكيال ديزونج مش صحيحة؟,1
أي جملة من الجمل دي بتوصف بالظبط نتيجة الحريق في دروكيال ديزونج؟,1
أي جملة من الجمل دي عن كمبوديا صح؟,4
أي جملة من الجمل دي بتوصف غزوات كمبوديا بدقة؟,4
إيه من الحاجات دي ما عملتهوش شركة الهند الشرقية الهولندية لما كانت في تايوان؟,4
عملت إيه معاهدة شيمونوسكي؟,4
أزاي بيتم قياس مستوى الأس الهيدروجيني للمادة الكيميائية؟,3
إيه اللي أتشال من أيونات الهيدروجين؟,4
أي عبارة من العبارات دي مش بيوصف بدقة كبرياء الأسود؟,3
أي جملة من الجمل دي مش بتوصف سلوك الأسود بشكل صحيح؟,4
الأرانب فريسة منتشرة لأي نوع من الحيوانات المفترسة؟,3
القطط الصغيرة بتصطاد عادة إيه من دول؟,1
إيه من الحاجات دي مش جزء من طريقة صيد أسيلوت؟,4
إيه من الحاجات دي مش بتوصف أصلوت بشكل دقيق؟ ,3
إيه من الحاجات دي مش بتعتبر أكبر نقطة قوة للنمور؟,1
حسب القطعة، إيه الفرق بين النمور والأسود؟,2
حسب القطعة، إيه اللي عمله روبرت هوك قبل البيولوجيين التانيين؟,3
إيه معنى أصل كلمة «خلية»؟,2
حسب القطعة، معظم الحيوانات تقدر تعمل إيه؟,2
حسب القطعة، إيه اللي معظم الحيوانات مش بتمتلكه؟,3
إيه اللي بيساعد النباتات في عملية البناء الضوئي؟,4
إيه اللي البشر بيخرجوه في الزفير وبتاخده النباتات في الشهيق؟,4
حسب القطعة، أي مثال من الأمثلة دي بتعوق التطور؟,1
أي جملة من الجمل دي مش بتوصف بالظبط عملية التنوع؟ ,1
أي جزء من الجهاز الدوري بيوصل الدم للقلب؟,4
إيه هيا أصغر أنابيب في الدورة الدموية؟,1
قدرة الحشرة على تني أجنحتها لورا بتزود إيه؟,2
إيه اللي مش مذكور في القطعة على أنه بيتأثر بقدرة الحشرة على الطيران؟,2
إيه من الصفات دي مش بتتعلق بالديناصورات؟,1
إيه من الميزات دي مش بيعتبر صفة مشتركة بين الطيور والديناصورات؟,3
حسب القطعة، أيه الجزء اللي ممكن الترايسراتوبس ياكله من نبات السيكاسية؟,2
حسب القطعة، إيه اللي الديناصور ترايسيراتوبس كان غالبا بيأكله؟ ,2
حسب القطعة، أي رياضة من الرياضات دي من المحتمل تكون أكتر شعبية في أقصى شمال إيطاليا؟,3
بناءً على المعلومات الواردة في القطعة، أي رياضة من الرياضات دي كسبت فيها إيطاليا بطولة العالم؟,1
بعد أي حدث بقت أجزاء معينة من لوكسمبورغ بلجيكية؟,2
إيه من الحاجات دي أثر على حياد لوكسمبورغ؟,1
كم كيلومتر مربع من مساحة تركيا في أوروبا؟,4
حسب القطعة، طول تركيا كام ميل؟,4
اللغة اللاتينية بتستخدم في إيه في الفاتيكان؟,1
في الفاتيكان، اللغة الإيطالية مش بتستخدم في إيه؟,3
حسب القطعة، إيه اللي بيستفيد من خلط الصوت على أجهزة الكمبيوتر المتطورة؟,1
حسب القطعة، معظم المنازل اللي ظهرت فيها مراحيض فيها شطاف كانت فين؟,1
فى أي موقع من المواقع دي موجودة أنظمة الصرف الصحي المتطورة؟,1
إيه من الحاجات دي بيتسبب في دوران المتزلج؟,2
حسب القطعة، إيه بتوصف بدقة التجويف الموجود على شفرة التزلج الجليدى الحديثة؟,3
حسب القطعة، إيه هي العملية اللي بتسمح للذرات بتخلص من الطاقة الزائدة من الضوء؟,2
إيه اللي بيخلي الذرة تطلع فوتون؟,2
حسب القطعة، إيه اللي بيخلي المصباح يتوقف عن العمل؟,3
إيه من الحاجات دي ممكن تكون خطيرة لو لمستها وقت تغيير اللمبة؟,3
حسب القطعة، إيه اللي بيحصل لما النواة بتنشق؟,2
إيه من الحاجات دي بتعكس مكالمات طويلة المدى إلى الأرض,2
إيه اللى بيستخدم لوضع تلسكوب في الفضاء؟,2
إيه اللي لازم تأخذ بالك منه في الأحداث الدورية عشان تلاحظ مرور الوقت؟,2
حسب القطعة، أي جانب من جوانب الأحداث بيستخدم فيها الوقت للمقارنة؟,1
حسب القطعة، إيه اللي بيعتبر مناسب لوريث العرش؟,4
بناءً على المعلومات اللي في القطعة، تشارلز كان أول واحد عمل إيه؟,3
أسطول تريغفاسون كان من أي بلد؟,4
في أي وقت في التاريخ ألمانيا كان لها تأثير ثقافي قوي على إستونيا؟,3
إيه اللي تأثرت بيه اللغة الإستونية؟,2
حسب القطعة، إيه هو سبب تذبذب عدد المتكلمين باللغة الهندية؟,1
إيه من الكلام ده صحيح في اللغتين الهندية والأوردية؟,2
إيه من الحاجات دي مش حقيقة جدا عن الأبجدية الهونغولية؟,2
الأبجدية هونمين جيونغيوم اتغيرت في النهاية لإيه؟,2
حسب القطعة، إيه هي اللغات اللي أتأثرت بالسنسكريتية؟,4
حسب القطعة، تم تقليل استخدام اللغة السنسكريتية بسبب أيه؟,4
حسب القطعة، أي عبارة من العبارات دي بتعبر بدقة عن الجاذبية على آيو؟,4
حسب القطعة، أي جملة من الجمل دي بتوصف طبقة القمر الخارجية بدقة؟,3
حسب القطعة، قشرة القمر أكبر سمك ليها فين؟,3
بناءً على القطعة، إيه اللي بيعتقده بعض الناس؟,3
إيه اللي بيبقى رقيق كلما ابتعدت عن مركز الشمس؟,3
حسب القطعة، أي جزء من الشمس ممكن نشوفه من الأرض؟,3
إيه من الملاحظات دي ساعدت في تأكيد نظرية كوبرنيكوس؟,1
إيه من الحاجات دي لاحظها جاليليو جاليلى سنة 1610؟,2
حسب القطعة، نهر الأمازون بيجمع المية من فين؟,1
أي ميزة من الميزات دي مش بتاعت نهر الأمازون؟,3
أي نوع من الأعمال اللي اتذكرت في القطعة اللي بتوظف أقل عدد من الفنزويليين؟,3
حسب القطعة، إيه هي القطاعات اللي بتوظف أكبر عدد من الفنزويليين؟,1
حسب القطعة، الاندماج بيسمح للنجوم بإيه؟,3
إيه من الحاجات دي ممكن يعمله مفاعل اندماج مفيد؟,4
إيه هو التركيب الكيميائي للميه؟,4
لما تتشكل المياه، إيه اللي حيبقى زي ما هو؟,1
حسب القطعة، إيه ما كانتش مشكلة للولايات ال13 لما حاولت تطبق قوانين معينة؟,1
حسب القطعة، أي عبارة من العبارات دي بيعبر بدقة عن حالة الحكومة المركزية خلال الحرب الثورية؟,3
أزاي انكتبت الكلمات على ظهر إعلان الاستقلال؟,3
سنغافورة مشهورة بإيه من الحاجات دي؟,1
إيه هي فاندا ميس جواكيم؟,2
حسب القطعة، إيه صفة أهرامات الجيزة اللي ما أدهشتش المصريين في عصر الدولة الحديثة؟,1
حسب القطعة، الحيوانات العشبية بتسافر منين علشان تدور على المطر؟,2
حسب القطعة، إيه المنطقة اللي بتغادر منها الحيوانات العشبية في وقت قريب من أبريل؟,1
عملية سيلون كانت غزو لأي بلد؟,2
ألمانيا سمت الهجوم على بريطانيا إيه؟,2
إيه اللي مش مذكور عن خطة إيطاليا للاستيلاء على الدول الأفريقية؟,3
حسب القطعة، إيه كان هدف إيطاليا الأساسي في الحرب؟,1
مين عمل صداقات مع الغزاة؟,2
مين هم الحلفاء اللي شاركوا في عملية دراغون؟,1
إيه هي التكنولوجيا اللي بتطور الغواصات علشان تتنقل تحت الماء؟,4
لما استخدمت أول مرة، كان نطاق الغواصات محدود جداً في إيه؟,3
حسب القطعة، مين اللي خالف اتفاقية؟ ,4
إيه اللي الجيش الأحمر ما نفذهوش؟,3
إيه اللي حصل لكبير المهندسين للجيش الإيطالي العاشر؟,3
إيتالو بالبو اتقتل فين؟,4
حسب القطعة، أي طريقة من الطرق دي بتعتبر جزء مهم من التأمل التبتي؟,3
حسب القطعة، أزاي بيتم تنشيط الشاكرات خلال «مركز» التأمل التبتي؟,2
مين اللي قدم الأغنية الدينية التانية خلال البرنامج؟,4
حسب القطعة، مين اللي قدم أغنية دينية وقت تقديم الأكل؟,1
إيه هو العرض قبل الأخير خلال الأمسية؟,1
إيه جنسية اليساندرو سافينا؟,4
بناءً على القطعة، أي جملة من الجمل دي غلط؟,1
حسب القطعة، مين اللي قال حاجة عن درجة الحرارة اللي مش مريحة؟,2
فين كان انقطاع الكهرباء بسبب نشاط تسونامي؟,1
حسب القطعة، إزاي أتأثرت تونغا بقطع الكهرباء؟,4
إمتى كانت الشرطة قادرة تستخدم جهاز الرادار بتاعها لتسجيل سرعة قيادة جوني ريد؟,1
حسب القطعة، ليه كان صعب على شرطة نيوزيلندا تسجيل سرعة جوني ريد؟,2
فين كان مركز الزلزال بالنسبة لبوتي؟,2
إيه اللي حصل خلال أعمال الشغب في أبو غريب؟,4
ليه السجون العراقية بقت مشهورة؟ ,4
إيه هي نوعية الأحداث اللي كانت بتتعمل في ملعب الحرب التذكاري في ماوي؟,3
مين اللي أخيراً قدم تفسير عن إلغاء الحدث؟,2
مين اللي كتير من سكان بيشكيك اعتقدوا إنه مسؤول عن عمليات النهب؟,3
مين اللي وجه اللوم للمتظاهرين الجنوبيين على النهب؟,1
إمتى تجربة رينج زادت المبيعات؟,1
إمتى قرر جيمي سيمينوف بدء تشغيل رينج,1
قدمت كل حلقة من حلقات ريدينغ راينبو توصيات للأطفال عشان إيه؟,4
إيه اللي ممكن يكون ساهم في إلغاء سلسلة ريدينغ راينبو,1
إيه من الحاجات دي ما كانتش حجة من المسؤولين في أمستردام والمتحف بخصوص الشجرة؟,2
وفقًا لرئيس المفتشين في الجمعية الملكية لمنع القسوة على الحيوانات، التفتيشات لازم تكون قياسية لإيه؟,1
حسب القطعة، إيه اللي ممكن يساعد في ترسيخ أهمية الرفق بالحيوان لعمال المجازر الأسترالية؟,1
حسب القطعة، إيه هو شغل الشخص اللي اعتقل؟,1
حسب القطعة، لما كانت الأخبار بتنتشر عن اعتقال تاني، كانت هناك جنازات لضحايا عددهم كام؟,2
ردًا على الاحتجاجات، أي دولة ما استمرتش في اتفاقية اكتا اللي وقعت عليها؟,2
حسب القطعة، أي دولة من الدول دي قررت تأجيل الانضمام لاتفاقية اكتا؟,4
كم عدد الأشخاص اللي أصيبوا بسبب حوادث ارتفاع حرارة الأي بود؟,1
مين اللي قال أن حوادث ارتفاع درجة الحرارة مش خطيرة جدا؟,4
خلال خطابه، إيه اللي قاله ستيف جوبز إن شركة أبل هتعيد اختراعه؟,2
إيه الغرض من خطاب ستيف جوبز اللي استمر لمدة ساعتين؟,3
إيه اللي أعلنته كريستينا فرنانديز دي كيرشنر في مسرح الأرجنتين؟,1
أين أعلنت كريستينا فرنانديز دي كيرشنر عن نيتها الترشح؟,3
إيه هي النتايج اللي توصلت ليها اكما بخصوص بيغ براذر؟,1
إيه هي المعايير اللي لازم تتطابق معها الوسائط علشان تعتبر محتوى على الإنترنت؟,2
مين زعيم الحزب الليبرالي الأسترالي؟,2
ليه أستراليا ما عندهاش بالفعل صناعة طاقة نووية؟,1
أي متزلج تنافس بمساعدة مرشد؟,3
إيه هي البلد اللي حصلت على المركز العاشر في سوبر جي لفئة المرأة الدائمة؟,1
حسب القطعة، أي بيان عن بليك مش دقيق؟,2
بناءً على القطعة، إيه من الحاجات دي ما حصلتش لبليك؟,1
إيه اللي مش بيستعمل فيه صندوق الاحتباس الحراري العالمي التابع للأمم المتحدة؟,2
حسب القطعة، إيه اللي الأمم المتحدة بتتمنى المحافظة عليه؟,3
إيه من الحاجات دي اللي ما قالش عليها ألبرت موشانجا إنه أمر لسه لازم يتوافق عليه؟,2
حسب القطعة، ليه ممكن يبدأ التداول في يوليو؟,2
حسب القطعة، عن صحيفة أتلانتا جورنال-كونستيتيوشن اتهمت مسؤولين التعليم بإيه؟,3
بناءً على المعلومات اللي في القطعة، إيه اللي ما وردش ذكره في تقرير صحيفة Atlanta Journal-Constitution؟,4
حسب القطعة، إيه المعلومات المعروفة بعد التفجير؟,2
من وقت انضمامه لمانشستر سيتي سنة 2017، كم مباراة لعبها جيسوس؟,4
إيه النادي اللي جيسوس حصل على 27 مليون جنيه مقابل انضمامه له؟,2
أي عبارة من العبارات دي مش صح عن ضيوف الفندق؟,3
حسب القطعة، أي جملة من الجمل الجاية صح؟,2
بناءً على القطعة، إيه المعلومات غير المؤكدة عن التصادم؟,3
حسب القطعة، إيه اللي لسه لازم يتحدد بخصوص التصادم؟,4
حسب القطعة، باتن كان في المركز الكام في المرة الواحدة اللي كان فيها في قائمة أغنى أمريكيين؟,3
باتن اتبرع لإيه من دول؟,2
إيه اللي ما كانش جزء من مشروع القانون اللي وقع عليه الحاكم آرنولد شوارزنيغر؟,3
حسب القطعة، مين اللي فاته الحاجات اللي اتقالت؟,3
حسب القطعة، إيه اللي بينطبق على تجربة ميلر في الجلسة؟,2
مين اللي اقترح عمل تعديلات على قانون الهواء النظيف؟,3
