question,gpt_answer
"wefqaan llfqrh, ay jez' men nebat seykaseyat qed yakelh aletrayesratewbes 3la alarejh?",1
"wefqaan llfqrh, ay men ataly men alemrejh an yakelh aletrayesratewbes? ",2
"wefqaan llfqrh, men alemrejh an theza ay men aleryadat atalyh besh'ebeyh was'eh fi alemnateq aleshemaleyh men eyetaleya?",3
"bena'an 3la alema3elewmat alewaredh fi alfqrh, ay men aleryadat atalyh fazet bebtewlh al'ealem leyetaleya?",1
b3d ay hedth asebhet ajeza' ma3eyenh men lewkesmebwergh beljeykeyh?,2
ay men ma yely ather 3la heyad lewkesmebwergh?,1
kem keylewmetr merb' men mesahh terkeya alejemaleyh fi awerweba?,4
"wefqaan llfqrh, kem yeblegh tewl terkeya balameyal teqreybaan?",1
lemaza testekhedm alelghh alelateyneyh fi medyenh alvatican?,1
"fi medyenh Vatican, ma aledy la tusetkhedm alelghh aleyetaleyh feyh?",3
"wefqaan llfqrh, ay men ataly hew men fewa'ed mezj aleswet 3la ajhezh alekmebyewter alemtetwerh?",1
"wefqaan llfqrh, fi ay mekan thetwey ghalebyh alemnazel 3la meraheyd ma3 aleyh tesreyf?",1
fi ay men alemwaq' atalyh 'euther 3la shebkat serf shey metqedmh?,1
ay mema yely yetsebb fi dewran alemtezlej?,1
"wefqaan llfqrh, ay mema yely yesf bedqh alejwef alemwejwed 3la shefrh aletzelj 3la alejleyd alhedyethh?",3
"wefqaan llfqrh, ma hey al3malyh alety tesmh lelderat baletkhels men aletaqh aleza'edh men aledw'?",4
ma aledy yej'el aledrh teb'eth fewtewnaan?,3
"wefqaan llfqrh, ma aledy sey'edey fi alenhayh ela tewqef alemsebah alekherba'ey 3an al3mal?",3
ay mema yely qed yekwen lemsh khetraan athena' asetbedal alemsebah alekherba'ey?,1
"wefqaan llfqrh, mada yhedth 3anedma tenqesm alenwah?",2
ay mema yely y3kus neda'at b'eyedh alemda let'ewed ela alared,2
ay men hedh testekhedm lewd' telsekweb fi alefda'?,2
ma aledy yejb melahezth beshan hedth dewrey ltteb' merwer alwqet?,2
"wefqaan llfqrh, ma hew janeb alhedth aledy yusetkhedm lemqarenh alewqet?",2
"wefqaan llfqrh, ay mema yely y'etebr nemwedjeyaan lewreyth al'eresh?",4
"bena'an 3la alema3elewmat alewaredh fi alfqrh, kan Charles awel men f'el maza?",3
men ay beld kan asetwel teryeghefasewn?,4
fi ay weqt men aletareykh marest alemaneya tatheyraan theqafeyaan qewyaan 3la esetwenya?,3
bemada tathert alelghh alasetwenyh?,2
"wefqaan llfqrh, yetqelb 3dd alemthedtheyn alaselyeyn balhendeyh bena'an 3la ay 3amel?",1
ay men ataly hey jemlh sheyhh 7wl alelghetyen alhendeyh walaredyh?,2
ay mema yely leys heqyeqh deqyeqh 3an abejdeyh alhanejwel?,3
tem tegheyyer alabejdeyh Hunmin Jeongeum fi alenhayh ela mada?,2
"wefqaan llfqrh, ma hey al lughat alety tathert balelghh alesneskeryetyh?",2
"wefqaan llfqrh, teqles asetkhedam alelghh alesneskeryetyh besbeb mada?",4
"wefqaan llfqrh, ay men alejmel atalyh hey jemlh deqyeqh feyma yet'eleq balejadebyh 3la ayew?",2
"wefqaan llfqrh, ay men al'ebarat atalyh tesf bedqh aletbeqh alekharejyh lelqemr?",3
"wefqaan llfqrh, ayen hey qishrat alqamar alakether sumkan?",3
"bena'an 3la alemfeqrh, ay mema yely y'eteqdh b3d alenas?",3
ma aledy yesbh areq kelma anetqelt b'eyedaan 3an merkez aleshems?,3
"wefqaan llfqrh, ay jez' men aleshems mer'ey men alared?",3
ayun men alemlahezat atalyh alety sa'edet 3la takeyd nezreyh Copernicus?,1
ayun men ataly lahezh ghaleyleyw ghaleyley sana 1610?,2
"wefqaan llfqrh, men ayen yejma3 nher al Amazon alemyah?",1
ay leqb la yunesb ela nher al Amazon?,3
ma hew mejal al3mal alemdekwer fi alfqrh waledy yewzef aqel 3dd men alefnezweyleyyen?,3
"wefqaan llfqrh, ay men aleqta'eat atalyh tewzef akebr 3dd men alefnezweyleyyen?",1
"wefqaan llfqrh, ma aledy yesmh alanedmaj lelnejwem bef'elh?",3
ay mema yely seyunesha mefa'el anedmaj mefyed?,2
ma hew aletrekyeb alekyemya'ey lelma'?,3
"3anedma yetgheyr shekl alema', ma aledy seybeqa kema hew?",1
"wefqaan llfqrh, ay mema yely lm yekn mesheklh lelwelayat alethelath 'esherh 3nd mhawelh ferd qewaneyn ma3eyenh?",4
"wefqaan llfqrh, ay jemlh ta3kes bedqh halh alhekwemh alemrekzeyh khelal alherb alethewreyh?",1
keyf tekteb aleklemat alemwejwedh 3la zher e3lan alasetqelal?,3
teshether senghafewrh bay mema yely?,1
ma hey faneda meys jewkewyem?,2
"wefqaan llfqrh, ma hey sefh aheramat alejyezh alety lm yekn men alemhetmel an yet'ejeb menha alemseryewn fi alemmelkh alejdeydh?",1
"wefqaan llfqrh, men ayen thajer alheywanat al'eashebh s'eyaan wera' alametar?",2
"wefqaan llfqrh, ma hey alemnetqh alety teghader menha akili i al a3shab fi weqt ma hewaley Naysan?",2
kanet 3malyh ased alebher ghezwaan lay beld?,1
mada asemt alemaneya alhejwem 3la beryetaneya?,2
ma aledy lm yedker kekhetwh derweryh fi kheth eyetaleya lelasetyela' 3la alebledan alaferyeqyh?,2
"wefqaan llfqrh, ma aledy a'etebr alhedf alasasey leyetaleya men alherb?",1
men aqam 3laqat wedyh ma3 aleghezah?,2
men hem alhelfa' alemsharekwen fi 3malyh deraghewn?,1
tesbeb tetweyr ay teknewlewjeya fi bed' aleghewasat fi alesfer thet alema'?,4
"khelal asetkhedamha alawel, kan netaq aleghewasat mhedwedaan jedaan fi ay mejal?",3
"wefqaan llfqrh, men aledy anethek alatefaqeyh? ",4
ay mema yely lm yenfedh alejyesh alahemr?,3
mada hedth lelqa'ed al3am leljeysh al'easher aleyetaley?,3
ayen qetl Italo Balbo?,4
"wefqaan llfqrh, ay men aletqenyat atalyh jez' mhem men aletamel aletbety?",3
"""wefqaan llfqrh, keyf yetm tensheyt aleshakerat athena' """"merkez"""" aletamel aletbety?""",2
men qedm alaghenyh aledyenyh alethaneyh khelal alebrenamej?,4
"wefqaan llfqrh, men qedm aghenyh deyneyh athena' teqdeym alet3am?",1
ma hew al'ered qebl alakheyr fi alemsa'?,1
ma hey jenseyh Alessandro Safina?,4
"bena'an 3la alfqrh, ay men alejmel atalyh gheyr sheyhh?",4
"wefqaan llfqrh, men aledy adela bet'eleyq beshan mestewa alherarh gheyr alemreyh?",2
ayen kan henak aneqta' fi aletyar alekherba'ey besbeb neshat teswenamey?,1
"wefqaan llfqrh, keyf tathert tewnegha baneqta' aletyar alekherba'ey?",4
meta temkent alesherth men asetkhedam ajhezh aleradar alekhash bhem letsejyel ser'eh qeyadh jewney reyd?,1
"wefqaan llfqrh, lemaza kan men ales'eb 3la sherth neywezyelneda tesjeyl ser'eh jewney reyd?",2
ayen temrekz alezlezal balensebh le Butte?,2
mada hedth khelal a'emal aleshegheb fi abew gheryeb?,4
lemaza aketseb alesjen al'eraqey sema3eh sey'eh? ,4
ma new' alhedth aledy kan men alemqerr 3aqdh fi esetad alherb aletdekarey fi mawey?,3
men qedm fi alenhayh tefseyraan beshan elegha' alhedth?,2
men y'eteqd al3adid men sekan Bishkek anhem mes'ewelwen 3an alenheb?,3
men aleqa balelwem 3la alemtezaheryen men alejnewb fi a'emal alenheb?,1
meta shhedt Rineg zeyadh fi alembey'eat?,1
meta qerr Jamie Siminoff bed' Ring?,1
qedmet kel helqh men helqat reydeynej reynebw tewseyat lelatefal beshan mada?,4
ma aledy qed yekwen sahem fi elegha' selselh reydeynej reynebw?,1
ay mema yely lm yekn hejh qedmha alems'ewelwen 3an amesterdam walemthef feyma yet'eleq baleshejrh?,4
"wefqana lekbeyr mefteshey alejma3eyh alemlekyh lemn' aleqsewh 3la alheywanat (RSPCA), yejb an tekwen 3malyat aletfetyesh qeyaseyh lay mema yely?",4
"wefqaan llfqrh, ma aledy yemken an yesa'ed fi terseykh ahemyh r'eayh alheywanat leda 'emal alemselkh alasetraleyyen?",1
"wefqaan llfqrh, ma hey mhenh aleshekhes aledy tem a'eteqalh?",1
"wefqaan llfqrh, beynema kanet alakhebar tentesher 3an a'eteqal akher, aqeymet jenazat lekm men aledhaya ?",2
"redaan 3la alahetjajat, ay dewlh lm temdey qedmaan fi atefaqeyh mekafhh aletzeyyef aletjareyh alemweq'eh ?",2
"wefqaan llfqrh, ay men alebledan atalyh qerret tajeyl 3malyh alanedmam ela atefaqeyh mekafhh aletzeyyef aletjareyh?",4
kem 3dd alashekhas aledyen aseybewa netyejh hewadeth herarh ay bewd aleza'edh?,1
men qal en hewadeth alherarh aleza'edh lm tekn khetyerh lelghayh?,4
"khelal khetabh, ma aledy qal Steve Jobs en s7erkh Apple set'eyed akhetra'eh?",2
ma hew alegherd men khetab Steve Jobs aledy asetmer sa'eteyn?,3
mada a'elent Cristina Fernandez de Kirchner fi alemserh alarejnetyeny?,1
ayen a'elent Cristina Fernandez de Kirchner 3an neytha aletreshh?,3
ma hey neta'ej theqyeq hey'eh alatesalat wale3lam alasetraleyh feyma yet'eleq bebrenamej alakh alakebr?,1
ma hey alema3eayeyr alety yejb an tenderj thet alewsa'et heta yetm a'etebarha mhetwa 3la alenetrent?,2
men hew z'eyem alhezb alelyebraley alasetraley?,2
lemaza la temtelk asetraleya balef'el sena'eh taqh newweyh?,2
ay metzelj tenafes bemsa'edh mershed?,3
ay dewlh ahetlet alemrekz al'easher fi betwelh sewber jey lef'eh alensa' fi wed' alewqewf?,1
"wefqaan llfqrh, ay jemlh jewl Blake leyset deqyeqh?",2
"bena'an 3la alfqrh, ay mema yely lm yhedth lebleyk?",3
ma aledy len yestekhedm feyh sendewq alahetbas alherarey aletab' lel-umam al-muta7ida?,1
"wefqaan llfqrh, ma aledy tamel alamem alemthedh fi eneqadh?",3
ay mema yely lm yesteshhed bh alebret mewteshanegha keshey' la yezal yet'eyen alatefaq 3aleh?,3
"wefqaan llfqrh, lemaza yemken an tebda aletjarh fi yewleyw?",2
"wefqaan llfqrh, ma aledy athemt bh sheyfh Atelaneta Jourenal-Conestitution mewzefy alta3lem?",3
"bena'an 3la alema3elewmat alewaredh fi alfqrh, ma aledy lm yedker fi teqreyr Atelaneta Jourenal-Conestitution?",4
"wefqaan llfqrh, ma hey alema3elewmat alema3erewfh b3d aletfejyer?",4
"mundhu anedmamh ela Manchester City fi 3am 2017, kem 3dd alembareyat alety khadha heysews?",4
ma hew alenadey aledy hesl menh heysews 3la reswem qedrha 27 milyun jenyh esetrelyeny lelanedmam eleyh?,1
ayun jemlh 3an deywef alenzel gheyr sheyhh?,2
"wefqaan llfqrh, ay men alejmel atalyh sheyh?",3
"bena'an 3la alfqrh, ma hey alema3elewmat 7wl aletsadem gheyr ma3ekedh?",3
"wefqaan llfqrh, ma aledy la yezal yet'eyen thedyedh feyma yet'eleq baletsadem?",4
"wefqaan llfqrh, fi ay merkez hel baten dat merh beqa'emh aghena alameryekyeyn?",3
lay men ataly tebr' Batten?,2
ma aledy leys jez'aan men mesherw' aleqanewn aledy weq'eh alhakem Arnold Schwarzenegger?,3
"wefqaan llfqrh, men fath alasheya' alety qeylet?",3
"wefqana llfqrh, ay mema yely yentebq 3la tejrebh Miller fi jelsh alasetma'e?",2
"""men aqetrh ejera' tegheyrat 3la """"qanewn alhewa' alenzeyf""""?""",3
"""men dhed an """"qanewn alhewa' alenzeyf"""" kan yestekhedm kheylh qebl alanetkhabat?""",1
mada kewnet merkeba hemd alesyanewreyk walemyelameyn 3anedma tefa3la ma3 b'edhema aleb3d fi bewl aleqtet?,3
ma aledy asetkhedm alebahethewn alethelyel aletyefy balash'eh thet alhemra' lemlahezth?,2
"""men ashar ela Luna basem """"alemlekh alemtetrefh""""?""",1
"""men ashar ela Luna 3la anha """"gheryebh alatewar""""?""",2
ma aledy lm yhedth lelsa'eq alemtewret fi alhadeth?,2
ma aledy lm yekn shey'eaan barezaan fi teryeqh l'eb jenweb eferyeqya khelal betwelh alerjeby?,1
"wefqaan llfqrh, meta beda ada' jenweb eferyeqya fi alethesn?",4
"wefqaan llfqrh, ay men alejmel atalyh la ta3kes bedqh aqetsad As-sin?",4
"wefqaan llfqrh, meta yemken an yetjawez alenatej alemhely alejemaley lelseyn alewlayat alemthedh?",2
mada aqetrh Hu an tef'el alebledan alenameyh?,4
ma aledy lm yedkerh Hu?,4
lemn men ataly qal Veerman en alewd' lm yekn jeydaan?,1
"besbeb alad'ea', men seytewla menseb hekwemh Huhne?",1
men seytewla dewr wezyer ala'emal fi b3d alad'ea'?,1
mada yeshej' fenaney alada' alejmhewr 3la aleqyam bh khelal awebra Camille Saint-Saens?,1
men yedkhen seja'er alhesheysh beshekl asasey athena' alawebra?,3
"""ma hew alasem alakher lel """"alesyer fi alefda'"""" aledy qam bh leywenwef?""",3
qad Leonov alejz' aleswefyety men ay mhemh?,2
men aseyb fi alhadeth?,1
mada hedth lelashekhas alemtewretyen fi alhadeth?,2
kan al'elema' al3amelwen fi alebrenamej yamelwen fi melahezh alathar alenajemh 3an ay mema yely?,4
kan al'elema' yelahezwen madh ayun men ataly?,4
"bena'an 3la alfqrh, ma aledy la yenteqdh alemhafezwen?",1
men yenteqd 'eqewd e'eadh ale'emar lejhewd aleghathh alety yebdelha e'esar Katrina?,2
"wefqaan llfqrh, ayen setkewn aladewa' men alemrekbh alefda'eyh setaredset mer'eyh awelaan?",2
"wefqaan llfqrh, setsejl alemrekbh alefda'eyh reqmaan qeyaseyaan lay mema yely?",3
ma hey 3laqh al-doktora Malar Balasubramanian be Saroja Balasubramanian?,4
ayen tem al'ethewr 3la jethh Sara Balasubramanian?,3
3la mada asethewdet eBay,3
ma aledy tes'ea eBay letheqyeqh men khelal alasethewad?,1
"wefqaan llfqrh, men lm yetfa'el ma3 alesjena' aledyen beqwa fi alefna' b3d aleqtal?",1
ay mema yely tesbeb fi alenhayh fi teraj' alesjena' 3an a'emal aleshegheb?,2
"fi ray ayh alelh 'eley khamen'ey, ma aledy yejb an tetherr menh dewlh eyeran?",4
"wefqaan llfqrh, men a'eterf betatheyrat al'eqewbat 3la alaqetsad aleyeraney?",1
ay men ataly leys jez'aan men 3malyh aletsewyet fi fernesa?,4
ayen yesheyr alenakhebwen ela mershhhem alemkhetar?,2
ma aledy def' Allen lebd' bheth lemdh themaney senwat 3an Musashi?,4
"wefqaan llfqrh, ma aledy anefq 3aleh Allen mebleghaan kebyeraan men amewalh?",2
"wefqaan llfqrh, men alemhetmel an y'edey ay mema yely ela zerwef khetrh fi alemsen' w7wlh?",1
ay mema yely leys men nesa'eh aleslamh alemqetrhh lelsekan alemhelyeyn b3d alhadeth fi alemsen'e?,3
"wefqaan leldektewr Moll, ma hew akether ma yetheyr aleqleq beshan XeDR-TeB?",4
kem 3dd alemreda aledyen aseybewa balemtegheyr alejdeyd waledyen tem aletaked men anhem 3amelwen fi mejal aler'eayh alsa7i7?,2
ma new' aletqenyh alety yestekhedmha nezam NextGen?,1
keyf yefyed NextGen meraqeby al7araka alejweyh beshekl mebasher?,2
"wefqaan llfqrh, ma aledy lm yenteqd alema3erekhewn mekteb aletheqyeqat alefyedraley besbeb terkeyzh 3aleh?",2
mada tejber mebaderh alefhesh mekteb aletheqyeqat alefyedraley 3la aleqyam bh?,4
mada hedth lesyarh aletefa' alety asetjabet lethetm JAS 39C Gripen? ,2
"b3d thetm JAS 39C Gripen, tem eghelaq alemtar amam mada?",1
lemn qedm Brzezinski alemshewrh khelal alethewrh aleyeraneyh?,3
men sheghel menseb mesteshar alamen aleqwemy heta 3am 1977?,2
ay mema yely la y3kus bedqh mesyerh Bobek ma3 Partizan Belgrade?,1
ayun men ataly jemlh sheyhh 7wl tareykh Bobek ma3 Partizan Belgrade?,1
"wefqaan llfqrh, ma hey alekhaseyh alety temyez Hesperonychus 3an Velociraptor?",2
"""ma3ena """"Hesperonychus' meshetq men ay khaseyh jesdeyh leda heda alenw'e?""",1
ayun men alejmel atalyh alemt'eleqh betelaq alenar sheyh?,4
ayu men alejmel hew alhedth aledy weq' feyh etelaq alenar deqyeqh?,1
"wefqaan llfqrh, ma hew aleqleq alawely beyn alems'ewelyen 7wl Luno?",1
"wefqaan llfqrh, ay men alejmel atalyh 7wl thekm lewnew gheyr sheyh?",1
fi ay 3aqd 7aslat Al-Jaza2ir 3la alastqelal?,2
ayen lm yetm terkeyb shashat aletlefzeywen lemrasem alejnazh?,4
ayen aqeymet merasem alejnazh?,3
"b3d alanefjar, men aledy 'ewelj men esabat khetyerh?",2
men abelgh 3an tesreb aleghaz?,1
"wefqaan llfqrh, kem 3dd alashekhas aledyen leqwa hetfhem fi alhejwem?",2
men aledy feshel fi etelaq alenar fi weqt ma athena' alhejwem?,2
ay men aleryadat atalyh tem aletsewyet 3aleha letbeqa kharej alebrenamej alawelmeby?,1
ay men aleryadat atalyh sewtet aleljenh alawelmebyh aledwelyh letdemyenha fi alal'eab?,3
qam Arthur Guinness fi alasel betajeyr St James’ Gate Brewery lekm sana?,4
hewaley kem melyar dewlar tedrha Guinness kel 3am?,3
kem 3dd beldan alal ette7ad al Europiy alety tem alet'eref 3la feyrews H5N1 feyha?,3
ayen tem alet'eref 3la ahedth halh men feyrews H5N1?,1
meta kanet akher mewajhh lhayety ma3 alemred qebl alanetshar aledy sebbh qewat hefz aleslam?,1
sahemt alenfayat men ay mewq' fi anetshar alemred?,2
ma aledy tekhett alhekwemh alayerlendeyh lef'elh?,2
ma aledy kan qanewneyaan ma3eqetaan fi ayerlenda?,4
ma hew sebb aletheqyeq ma3 alejaney alemshetbh bh?,1
"3nd tegheyyer alelafeth, ma aledy lm yef'elh alemshetbh bh?",3
"wefqaan llfqrh, ay mema yely lm yethem bh alema3elem alenejleyzey karenw?",2
"wefqaan llfqrh, men lm yuakhed rheynh men qebl rewlanedw meynedweza?",3
"bena'an 3la alfqrh, ay alerha3an lm yetm aletaked men etelaq serahhem mebkeraan?",1
"wefqaan llfqrh, men aledy yejma3 aletweqy'eat led'em teqneyn zewaj alemthelyeyn fi alebrazeyl?",1
lemn seyqedm alemhetjewn 'ereydethem?,3
"wefqaan lerwayh Armand Versace, ma aledy hedth mebasherh qebl an yebda alheshed fi aletfa'el 3la aletqes?",3
"wefqaan le Versace, meta bedat aqewa aleryah?",1
"qebl feryed, kem 3dd al'ewasef alekbera alety sujelt sherq 35 derjh gherbaan?",2
"3anedma kan feryed mewjewdaan baleqreb men jezr aleras alakhedr, fi ay atejah kan yetjh?",4
ay mema yely lh ser'eat aser' men sabeqyh?,1
ma hew derwery leky yekwen 802.11n metwafeqaan ma3 802.11b?,4
kem 3dd alahedath alety kan 3la alefa'ez balemyedaleyh aledhebyh alawelmebyh alesbahh feyha fi dewrh al'eab alekwemnewleth?,2
lemaza lm yekn alefa'ez balemyedaleyh aledhebyh alawelmebyh yetnawel adewyh lalemh?,3
"wefqaan llfqrh, ma aledy kan yemken an y'edey ela alaretbak beshan neshat alezlezal?",1
"wefqaan llfqrh, meta hedth tegheyyer fi alemrhelh?",3
ay men alejmel atalyh 7wl alemsebar aleqmery Chandrayaan-1 gheyr sheyhh?,1
ay men al'ebarat atalyh tesf alemsebar aleqmery bedqh?,2
"bena'an 3la alfqrh, ma hew ejera' alhemayh men alemred aledy seytem tenfeydh akheyraan?",1
keyf yenteql alemred ela alebsher?,1
yemken an y'edey feshel alejmelh alethaneyh ela ay netyejh?,4
"wefqaan llfqrh, meta hedfet alejmelh alethaneyh?",3
"""lemn tem tesreyb """"wetha'eq benma""""?""",1
"wefqaan llfqrh, men aledy ad'et aleshafh alebreytaneyh anh kan yedyer al3adid men alesherkat alemsetkhedmh lekhefa' aletherwh?",3
ay men hewadeth aleta'erat atalyh kan bha akebr 3dd men alewfeyat?,1
ay mema yely leys sebbaan let3dd alhewadeth alejweyh alety teq' fi eyeran?,3
ay mema yely lm yedrej fi teqreyr feryeq derash al'eraq?,2
lem yheth feryeq derash al'eraq fi teqreyrh 3la ay mema yely?,1
"wefqaan lelsherth, men kan y'etebr aleyd aleymena le Provenzano?",2
"bena'an 3la alema3elewmat alewaredh fi alfqrh, ma hew sebb wefah Falcone?",1
ay mema yely leys ahed awesmh Hitoshi Saito?,3
ayen temken Iwasaki men tejneb akhed alew'ewed?,1
men hajem Iwasaki?,3
meta anha Alonso sebaqh?,4
ma aledy def' Schumacher ela enha' sebaqh mebkeraan?,4
"wefqaan llfqrh, mhemh men hey aleferaj bekfalh 3an alema3eteqleyn?",2
"wefqa lelamer aletqeyyedy alema3eqet alemdekwer fi alfqrh, ma aledy yejb alesmah bh lelma3eteqleyn lahetjazhem lemdh tezyed 3an 24 sa'eh?",4
"wfqaan llfa8arh, ma alsbb aldy lm yustkhdm ltfsyr el'3a2 jawlat al-e3ada?",2
lmada a3etbr aldblwmasywn fi nhayh almtaf jawlat al-e3ada 3'yr drwryh?,3
mn yqadam al-khadamat al-qada2iyya llmanatiq al-qabaliyya FATA?,2
"""ayun mn aljml altalyh 7wl """"al-wukala2 al-siyasiyyin"""" llmanatiq al-qabaliyya FATA lys shyhaan?""",4
le ay ja2ezh rush7t Emma Stone?,3
ma hy alja2ezh alty lm yursh7 alfylm lha?,2
ay mma yly bqy 8yd altshghyl b3d alzlzal?,2
"wfqaan llfa8arh, ay mn altaly ta3ara9' ll9'arar bsbb alzlzal?",1
"wfqaan llfa8arh, ay mn al8a9'aya altalyh 3'yr mdrjh fi al-wathi8a?",2
ay mma yly lys mn m6aleb Falas6yn?,2
fi ay bld drs Ma al8anwn?,1
"wfqaan llfa8arh, f2n munasrh ay dawlh sa3edt fi fwz Ma fi alantkhabat?",2
"kma wrd fi alfa8arh, lda mn 3emlt Carolyn Wilson 8bl mghadrh al-madina?",3
"m3 b8a2 arb3 sba8at fi almaosem, mn fi almarkz alrabe3 fi al-butula?",4
"b3d alsba8 almazkur fi alfa8arh, km 3dd aln8a6 alty ymtlkha Kahne fi btwlh al-butula?",1
"wf8aan llfa8arh, km mrha shhd alnas tsa8t alnyazk alty thbt lahqaan anha mn asl mrykhy?",2
"kma zkr fi alfa8arh, ma alshyh 7wl alskhwr alty wujd anha mrykhyh alasl?",1
mta t8a3Ad Schumacher?,2
mta a6eyb Massa?,1
"wfqaan llfa8arh, kyf sy2ethr altrtyb 3la shrkh AOL?",3
ay mma yly 8d yntahy b3d altrtyb aljdyd?,3
km 3dd alash5as al8tla fi alhjwm alzayn lm ykwnwa mn dbat alshurta?,3
mn abl3' 3n almshtbh bh almz3wm fi alhjwm?,1
"bsbb mkanh Florida kwlayh alfa2ez ya25d kul shy2, ma alazy au3ety le Mitt Romney?",3
"wfqaan llfa8arh, ma hy nsbh alaswa6 alty 7sl 3lyha Gingrich fi alant5abat altmhydyh?",2
"wfqaan llfa8arh, mn alazy lm ystmr fi altrsh7 b3d nta2ej almu2tmr al7zby?",2
"wfqaan llfa8arh, mn athna 3ela mrsh7 a5ar b2d ntyjh almu2tmr al7zby?",2
