question,gpt_answer
Ndi munyengo iti imene owulutsa ndege wamantha angakhale ndi kuthekera komvetsetsa magwiridwe ntchito amkati mwa ndege?,2
"Malingana ndi ndimeyi, ndi ziti mwaizi zimene wapaulendo okhala tcheru ndi mtengo amapamga pamapeto?",3
"Malingana ndindimeyi, kodi apaulendo azipanga chani pachiyambi kuti apeze mitengo yabwino yokwelera ndege?",2
Ndi nthawi yanji imene nzako akunera kutsagana ndi katundu wotumizidwa?,3
"Malingana ndi ndimeyi, Tikamafuna kusankha ndege imene yayenda kwambiri kuti tikhale nayo mu m'mgirizano , ndiziti mwaizi zimene tikuyenera kuika patsogolo?",4
"Malingana ndindimeyi, Ndi ndani amene angapereke ma poyitsi opangitsa kukwera ndege motsika mtengo?",4
"Malingana ndi ndimeyi, ndi chani mwa zotsatilazi zomwe zingaononge kuthekera kwa thupi kuzindikira zinthu chifukwa cha kumwa mowa mwauchidakwa?",2
"Malingana ndi ndimeyi, ndi chani chimene chingachepetse zotsatila zomwe mowa ungawononge?",3
Kodi mitengo yokwera yakatundu ilipati ku Amsterdam?,1
Ndi chifukwa chani dera la Canal lili malo oti osankhidwa ngati a cholowa chadziko a UNESCO,1
"Malingana ndi ndimeyi, ndiziti mwa izi zimapangitsa kukayendera Phnom Krom kukhala kwaphindu?",1
"Malingana ndi ndimeyi, chowayeneleza alendo kuti alowe kuPhnom Krom ndichani?",3
"Malingana ndi ndimeyi, ndi chani mwa izi zomwe zingalepheletsa alendo kuyendera Antarctica?",1
Alendo omwe alindi chidwi chokwera mapiri akhoza kukaona mbali iti ya Antartica?,3
Kodi ndikuti kumene malo a zinthu zakale zowonetsera angapezeke movutilako?,2
Kodi chofufuzira chamakono cha telesikopu chikhoza kukhala kuti chikusungidwa kuti?,1
"Malingana ndi ndimeyi, ndi malo ati amphepete mwanyanja omwe angakhale ndi magombe opanda phokoso?",3
"Malingana ndindimeyi, ndikuti kumene kukhoza kukhala ndondomeko zoteteza osambira m’madzi?",2
"M'mene zafotokozeledwa m'ndimeyi Pamane akuyendera madera, ndi ziti mwazotsatilazi zomwe zikanaoneka ngati zosayenera?",3
Ndiziti mwazotsatilazi zomwe zikufotokoza ziyankhulo zalingua francas?,1
Ndi mawu ati amene sakufotokoza molondola za ziyankhulo zothandizila?,1
"Malingana ndi ndimeyi, ndi chani chomwe apaulendo akuyenera kufufuza za bwato lawo mu nyengo yozizira?",1
"Malingana ndi ndimeyi, ngati wapaulendo akuyenda nthawi yotentha, ndichani chomwe angathe kupewa?",2
Ndi chifukwa chani chiyankhulo cha chiCatalan nchimagwiritsidwa ntchito pafupafupi pazolengeza komanso pa zizindikiro ku Barcelona?,2
Ndi ziti mwaziyankhulo zotsatilazi zomwe zimagwiritsidwa mu ndondomeko ya Metro ku Barcelona popanga zolengeza pafupipafupi?,2
"Malingana ndi ndimeyi, Ndiziti mwazothandizila zotsatilazi zomwe sangaziike patsogolo pa pamwamba pakama labwino ndi chakudya cha m’mawa?",4
"Kutengera ndi ndimeyi, ndi ziti mwa izi yomwe simfundo yeniyeni ya mpikisano wapakati pa mwanaalilenji wa B ndi B?",1
"Malingana ndim'ndimeyi, ndi ziti mwa izi zome sizidzachitika  ku Beijing mchaka cha 2022",2
"Malingana ndi mmene zafotokozeledwa m'ndimeyi,ndi ziti mwazotsatilazi zome sizizalandilidwa ndi Beijing mchaka cha 2022",1
Ndi ndani amene ali pachiopsezo kuti akhoza kutenga chinfine cha mbalame chotchedwa avian influenza?,3
"Malingana ndi ndimeyi, ndi ndemanga iti yomwe zikufotokoza molondola za chimfine cha mbalame?",3
Kodi chimalumukiza nyanja yoyera-ngalande ya Baltic ndi chani?,3
"Malingana ndi ndimeyi, ndi mtundu wanji wagalimoto omwe anthu akhoza kumatengelapo ziphaso zapaulendo kutinso asasokoneze apaulendo?",2
"Malingana ndindimeyi, Ndi nthawi iti imene chaunzika chako chikhoza kuonedwa utakwera sitima yolowa ndikutuka dziko lina?",4
Ndimavuto ati mwaotsatilawa omwe alindikuthekera kukwera pamene mukukhala kumalo otentha a Singapore?,1
Ndi ndani amene akhoza kumapewa kudya mikate yaku German?,1
Ndizopangira zakudya zanji zanyengo zomwe amapangira mikate ya ku German?,1
"Malingana ndi ndimeyi, ndi mfundo iti mwa izi yomwe siyoyenele kuchita paulendo woti mwapanga kale ndondomeko yazachuma?",3
"Malingana ndi ndimeyi, Ndi ndani amene akhoza kukhala ndi vuto kuyenda ndindondomeko yandalama yochepa?",3
Ndi mfundo iti mwazotsatilazi yomwe sikufotokoza molondola za kayendedwe pakati pa Marion ndi Fairmont?,3
"Malingana ndi ndimeyi, ndiziti mwaizi zomwe zikuyenera kukhala nkhawa ya oyendetsa omwe akuyenda?",3
Ndiziti mwazotsatilazi zomwe sizimaloleredwa kuyamba masewera a canyoneering,1
Ndiziti mwazotsatilazi zomwe zikhoza kukhala zofunikira ku chionetsera cha masewera opambana a canyon?,4
"Malingana ndi ndimeyi, ndi chani chimene chingamuthandize munthu amene akukonzekera kumanga masasa mugalimoto yake?",2
"Malingana ndi ndimeyi, Ndi chani chimene opangira misasa m’galimoto angafune apewe ngati akufuna kukhala pamalo poti sadzipezeka kudzera pa radar?",3
"Kutengera zimene zafotokozeledwa m'ndimeyi, ndi ndani amene anamanga Casablanca kachiwiri?",4
Anazemba mzinda wamakono wa Casablanca kutsatira chivomelezi ndi ndani?,2
"Malingana ndi ndimeyi, kodi Sintra anadziwika bwanji pakati pa anthu amaiko ena?",3
Ndi chani chimene sichimavomelezedwa ndi Armenia?,4
Ndichani chimene chikupitilira kusokoneza ubale wapakati pa Azerbaijan ndi Armenia?,4
"Pamene ukutenga taxi ku Charlotte, ndi chani chimene chingapangitse kuti mtengo uwonjezeredwe?",2
"Malingana ndi ndimeyi, ndichani chomwe chikhoza kuoneka kuti ndichochepa kuti ukhale ku Charlotte ndi ana?",2
"Spain isanatenge ulamuliro, ndi ndani amene amalamulira kumpoto kwa Chile?",4
"Malingana ndi ndimeyi, ndiziti mwazotsatilazi zomwe sizinachitike mu chaka cha 1810?",2
Kodi anthu angafikile bwanji madera akumidzi a chigawo cha Liguria?,3
Mawu a chi italian a ‘Cinque Terre’ amaimilira chani?,1
"Malingana ndi ndimeyi, ndi mtundu uti wansapato yomwe ikuyenela kuvalidwa mu nyengo yozizira komanso misewu yoterera?",4
Ndi ziti mwazotsatirazi zomwe singathandize kuonjera chikoka pa misewu ya madzi owundana/musewu ya ayezi munyengo yozizira?,4
Ndi ziti mwazotsatirazi zomwe zikufanana molondola za Hawaii ndi zilumba cha Cook?,3
Ndi ziti mwazotsatirazi zomwe sizikufotokoza molondola za zilumba za Cook?,3
Ndiziti mwazotsatila za malo a alenje omwe amapeleka mitundu iwiri yamalo ogona kuti anthu asakhape?,1
"Malingana ndi ndimeyi, ndikuti kumene ukhoza kusungitsa chilolezo chako choyendera kumalo osungilako zinyama zosiyanasiyana ngati umafuna ulipile ndalama m’malo mwa ngongole",2
"Malingana ndi ndimeyi, ndi kayendedwe ka pa ayisi kamtudu wanji kamene kamachitika pa malo otsika kwambiri",1
"Malingana ndi ndimeyi,ndi chani chimene chingathandize Backcountry skiera",3
Apaulendo amene akumana ndi chikhalidwe chatsopano amavutika kupanga chani?,1
"Malingana ndi ndimeyi, kukumana ndi chikhalidwe chatsopanokukhoza kukhala kovuta kwa anthu ati apaulendo?",1
Ndiziti mwazotsatilazi zomwe anthu akuyenera kupewa kupanga ndi nyama yotchedwa mphalapala?,2
"Malingana ndidimeyi, ndi mawu ati mwaawa omwe siolondola okhudza nyama yotchedwa Mphalapala?",1
"Malingana ndi ndimeyi, ndi ziti mwaizi zomwe zikhoza kukhala chiopsezo cha munthu amene akuyenda m’chiplulu?",1
Ndiziti mwaizi zomwe sizinatchulidwe ngati chiopsezo chothekera cha anthu oyenda kuchipululu?,4
"Malingana ndi ndimeyi, ndi chiwelengo cha gulu la anthu ati limene linakhudzika ndi kufika kwa ofufuza?",3
"Malingana ndi 'ndimeyi, ndi chiyankhula chiti chimene chimayankhulidwa ndi ma Caribe?",4
Angapatsidwe udindo wotchukitsa masewera apa ayisi kuti akhale masewera osangalatsa ndi ndani?,2
"Malingana ndi ndimeyi, ndi nthawi yanji imene masewera apa ayisi anadziwika ngati masewera anthu onse?",3
Ndiziti mwazotsatirazi zomwe zimagwirizana ndi chilumba chachikulu ku m’mawa kwa magombe a africa?,3
Ndichani chime sichinali chifuniro cha zilumba zing'onozong'ono za ku m’mawa kwa africa? ,3
"Malingana ndi ndimeyi, kodi pasaka imasangalalidwa bwanji maka mwachikhadwe mumakachisi?",2
"Pofuna kupewa zinthu zina zokuyeneraza kulowa dziko la Ecuador, mzika yaku Cuba imayenela kukhala ndi chani pachiyambi?",2
Kodi zoyeneleza kupita dziko la Ecuador sizinapangidwile chani?,1
Ndi ziti mwazotsatilazi zomwe zikhoza kukwera mtengo mudziko laini kusiyana ndi dziko lakwanu?,2
Ndi chani chomwe chikhoza kukhala chiopsezo chogula maferemu apamwamba dziko laini?,3
"Pankhani yogwiritsa ntchito ndalama ya dziko la Falklands, ndi mawu ati mwaotsatirawa omwe siwolondola?",3
"Malingana ndi ndimeyi, poyenda ulendo wopita ku Falklands kuchoka ku United States, Ndikuti kumene kungakhale kothandiza kwambiri kulipira ndi ndalama osati khadi la ngongole?",3
Ndi chochitika chiti chimene chimayendelana ndi zikondwelero chapakachisi?,3
Kodi njobvu zokongoletsedwa zikhoza kuonedwa kuti?,1
"Malingana ndi ndimeyi, ndi njira iti mwa izi yomwe ndi njira yotheka kupulumutsa ndalama pamene mwalipira ndege gawo la bizinesi kapena loyamba lapamwamba?",1
"Malingana ndi ndimeyi, ndi chani chimene chingakhale chotaitsa nthawi kufufuza ukamagula tikiti yotsikilako mtengo?",1
Ndi chani chimene suyenera kuonkhetsera limodzi pamene ukusiyanitsa mtengo wonse wopita ku Africa ndi mtengo wozungulira dziko lonse lapansi?,1
"Malingana ndindimeyi, ndi chani chimene masitolo akuluakulu akuyamba kupeleka mofuna kupeleka mwayi osankha zosiyansiyana",1
Ndi zabwino zanji zomwe zimapelekedwa ndi amasitolo akuluakulu zomwe zikhoza kupangitsa anthu kumagula zakudya zophika kale?,4
Ndiziti mwazotsatilazi zomwe sizingavetsetseke ndi anthu oyankhula chifalansa a mtundu wa chiBelgian ndi chiSwiss?,2
Ndi ziti mwazotsatilazi zomwe sichimodzimodzi mu dziko France ngati m’mene zilili ku maiko a Belgium kapena Switzerland?,2
Ndi muzochitika ziti zimene sungapatsidwe mtengo wonyamulira maliro?,3
Ndichani chomwe chili cholondola chokhudza mitengo yamaliro?,1
Ndinthawi yanji imene kugwiritsa ntchito mapu amakono a GPS oima pawokha ngati a pafoni kukhoza kukhala kwabwino kwambiri kusiyana ndi mapu a GPS ogula amagalimoto?,3
Ndi chani chomwe sichifukwa chabwino kugwiritsa ntchito mapu a GPS ogula am’magalimoto kusiyana ndi mapu amakono a GPS oima pawokha ngati a pafoni?,1
"Malingana ndi ndimeyi,kodi ungatsimikize bwanji kuti waikidwa muchombo chogwirizana choyeneleka?",3
"Malingana ndi ndimeyi, Ndiziti mwazotsatilazi zimene sizigwilitsidwa ntchito popangitsa alendo kupanga njuga?",1
"Malingana ndi ndimeyi, ndi chani chomwe osewera njuga ayenela kupewa?",1
"Malingana ndi ndimeyi, ndi mau ati opezeka muchiganizo amene amatchulidwa pakati pa chiganizo?",1
"Malingana ndi'ndimeyi,ndichani chomwe chingapangitse kulemba zilembo zikuluzikulu kwa aneni kupangitse kukhala zovuta?",3
"M'madera akumidzi a Malaysia, ndi zizindikiro ziti zomwe zimasonyeza tabwerani kuno?",1
"Malingana ndi ndimeyi, ndi chizindikiro chiti chimene chingathandauze kuti tabwelerani?",2
"Malingana ndi ndimeyi, ndi chani chimene chimayambitsa mikwingwirima?",3
"Malingana ndi ndimeyi, ndi ziti mwazotsatilazi zimene zikhoza kubisidwa ndi mlatho wa ayisi",1
"Malingana ndi dimeyi, apaulendo akuyenera kutenga njira iti yowonjezera asanakaonene madera ati?",2
Ndiziti mwazotsatilazi zomwe sizingakhale zabwino kwa alendo okawona Goma?,1
Ndiliti limene chilolezo chokhalira choyamba mwezi wa ogasiti chingapezeke?,2
Ndi ndondomeko yanji yomwe ilipo yoteteza ma golodi?,4
Ndi ziti mwazotsatilazi chomwe chili ndikuthekera kochepa kopezeka munyumba zogonamo zomwe zakambidwa mu m'ndimeyi?,4
"Kutengera ndi zimene za fotokozeledwa m’ndimeyi, ndi ziti mwazotsatilazi zomwe alendo akunyumba yogona alendo angaiike kumapeto?",4
"Malingana ndindimeyi, ndi ziti zimene anthu amene akukaona ku Greenland akuyenera kupewa?",4
"Malingana ndindimeyi, ndiziti mwazotsatilazi zomwe zikhoza kukhala vuto la anthu apaulendo omwe sanakonzekele kuyenda ku Greenland?",3
Ndi ziti mwazotsailazi zomwe zikugwiritsidwa ntchito ku central plaza,1
"Malingana ndi ndimeyi, ndi ziti mwazotsatilazi zomwe sizipezeka ku malo a Jardín de la Unión?",4
"Malingana ndi ndimeyi,ndiziti mwazotsatilazi zimene sizolondola zokhudza masewera a hiking oyenda mitunda italiitali?",4
"Malingana ndi ndimeyi, ndi nthawi iti imene masewera oyenda mitunda itali itali imafunikila chikonzero chochepa?",2
Kodi kusiyana ka zikweza za Rogaland kapena Agder mosiyanitsa ndi ku Norway konse ndichani?,4
"Malingana ndi ndimeyi, ndi ziti mwazotsatilazi zimene sizingakhale za chilendo ku dziko la Norway?",3
Ndi nthawi iti yomwe alendo omwe ali ndi chidwi cha masewera a Skii angakaendele malo okwelera mapiri?,1
"Malingana ndi ndimeyi, ndi nyengo iti imene alendo amakhala ochuluka ku malo a Hill",3
Ndi chani chimene mukuyenera kupewa ngati mukukhulupilira kuti mupeza bwato lomwe likufuna chithandizo?,4
Ndichani chimene uyenera kupanga pakati pa a marinas pamene ukufufuza bwato limene likufuna chithandizo,3
Ndi malo ati amene angatenge mtima alendo kuti akaone chilumba cha mbiri yachitsamunda?,1
Ndi malo ati amene angatenge mtima alendo omwe amaika patsogolo maonekedwe odabwitsa?,4
Kodi zishalo zina zili ndi chani chimene chimathandizila kuti woyendetsa asadwetse phazi lake muzotchingira zampando wapahachi?,2
Ndimajombo opangidwa ndi zizindikiro ziti omwe munthu wokwera hachi amavala zomwe zimalimbikitsa chitetezo chawokwera,3
Ndi chani chimene chimapelekedwa kwa alendo kudzera m'malo ochezela alendo,1
"Kutengera ndi m'mene zafotokozeledwa m'ndimeyi, ndi ziti mwazotsatilazi zokhudza m'malo ochezela alendo chomwe sichoona?",3
"Malingana ndi mmene zafotokozeledwa m'ndimeyi, ndi mtundu wa alendo ato omwe sizingatheke kupezeka mu malo agulu?",3
"Kutengera zimene zafotokozeledwa m'ndimeyi, ndi ndani amene alindikuthekera kokakhala kumalo agulu?",2
"Malingana ndi mmene zafotokozeledwa m'ndimeyi, ndi mawu ati mwaotsatilawa amene akufotokoza molondola zoponya boomerang?",4
Ndi ziti mwazotsatilazi zomwe zimagwiritsidwa ntchito kwambiri mu zakudya za chiJavanese,3
"Monga mmene zafotokozeledwa m'ndimeyi, matenda opatsilana amafalikira bwanji?",1
"Monga mmene zafotokozeledwa m'ndimeyi, Ndi chani chomwe sichikudziwika kuti chimayambitsa matenda opatsilana?",1
Ndimuzochitika ziti zimene kusankha wokulowerani mmalo mwanu pa intaneti kusiyanitsa ndi kukhala ndi netiweki yachinsinsi yawekha ya VPN kungakhale kokwanira?,2
"Monga mmene zafotokozeledwa m'ndimeyi,ndimawu ati mwaotsatilawa okhudza netiweki yachinsinsi yawekha ya VPN ndi yokhala ndiwokulowera mmalo mwako pa intaneti omwe siolondola?",4
Chimaloleza munthu wina kugwiritsa ntchito foni ya kampani pamene atuluka mmalo ogwililako ntchito?,1
"Monga mmene zafotokozeledwa m'ndimeyi, ndichani chimene chikuyeneleka kupangidwa kuti muthu alandile mafoni ena",1
Ndi ziti mwazotsatilazi zomwe sizikufotokoza molondola za matchulidwe a mawu a chiyankhulo cha Italian?,1
Ndi ziti mwazotsatilazi zomwe zili chikhalidwe cha mzinda wa Izmir chomwe chinayambira masiku amakono asanafike/masiku ano asanafike,4
Ndi ziti mwazotsatilazi zomwe zisali zolondola zachikhalidwe cha mzinda wa Izmir?,2
Mawu oti hanami amasonyeza kuona kwa chani?,1
Ndi ndani amene anapngitsa chikondwelero choyamba chosangala powona maluwa achipatso cha atcheri,3
"Monga mmene zafotokozeledwa m'ndimeyi, ndi ziti mwazotsatira zochitika za yerusalemu zomwe sizingatheke kukopa alendo?",1
Ndi ziti mwazotsatitazi zomwe sizinakambidwe m'ndimeyi ngati chithu chimene yelusalemu imadziwikira,2
"M'mene zafotokozeledwa mndimeyi, ndi gulu liti la alendo omwe sangapindule pogula khadi lachilolezo chonera nyama zosungidwa kukhalo ndi zina lotchedwa wild khadi ndi ati?",2
Ndi mawu ati amene sakufotokoza molondola zamalo osungilako nyama zakutchire otchedwa Kruger Nationanal Park,3
Ndiziti mwazotsatilazi zomwe zili ndi kuthekera kodzetsa chiopsezo kwa okwerawa mmadera onse otsetseleka amphirilo?,1
Ndi ziti mwamawu otsatilawa omwe sakufotokoza molondola za chitunda cha phiri la Machu Picchu zomwe zafotokozeledwa m'ndimeyi?,2
"M'monga zafotokozeledwa mu mndimeyi,ndichani mwaizi chomwe chisali chodalilika mu chakudya cha Majprcan?",3
"M'mene zafotokozeledwa mu mndimeyi, ndi mawu ati okhudza zakudya za hangi omwe sioonaa?",1
Ndi ziti mwazotsatilazi zomwe sizinatchulidwe ngati njira yanthawi zonse yotenthetsera ya dzenje la hangi?,1
Ndi chani chimene chingakhale chotsatila chodziwika mwapedela kuchokwera kwa a nsembe kapena a sisitere?,1
Ndi zovala ziti mwazotsatilazi zomwe singapezeke kuti mubwereke kwa ansembe? ,1
Ndi nthawi iti yomwe alendo akhoza kukhala ndi mwayi woona nyenyezi pamene akuyendera madera a Antarctic?,3
Ndi nthawi iti yomwe foni ya setillite siingasinthanitsidwe mmalo mwa foni yam'manja?,1
Ndi nthawi iti yomwe foni ya setillite ingafunikile kuposa foni yam'manja?,2
Ndi mikangano ya ziti yomwe inadzetsa dziko la Transnistria kukhala loyima palokha?,2
Ndi ziti mwazotsatilazi zomwe dziko la Transnistria lilinazo zomwe ndizosiya ndi ena onse a Moldova?  ,4
"M'monga zafotokozeledwa mu mndimeyi, ndi nthawi iti imene apaulendo akuyenera kuyendera dera la Montevideo ngati akufuna kupewa nyengo yamphepo?",3
"M'monga zafotokozeledwa mu mndimeyi,ndi thawi iti imene apaulendo angathe kukayendera dela la Montevideo ngati ayandikira pang'ono ku nyengo yozizira?",1
"M'monga zafotokozeledwa mu mndimeyi, ndiziti mwazotsailazi zomwe zingagwirizane ndi waluso la zojambulazambula motsutsana ndikuwononga zinthu?",1
Ndi muzigawo ziti zachikondwelero cha nyimbo chomwe anthu ena okaonerela amaona ngati ndi gawo lofunikira kwambiri pazochitikaz?,2
"M'monga zafotokozeledwa mu mndimeyi,ndi chani chimene wokaonelera chokondwelerochi akuyenera kuika patsogolo ngati akufuna kumanga misasa pafupi ndi pomwe akusewera nyimbo?",4
"M'monga zafotokozeledwa mu mndimeyi, ndikuti kumene alendo ochokera maderakapena maiko ena akuyenera kupewa akafuna kukasangalala usiku/moyo wausiku kumpoto kwa dera latsopano la Mexico?",2
"M'monga zafotokozeledwa mu mndimeyi, ndikuti kume alendo angathe kupeza kupeza zosangalatsa zodziwika bwino kumpoto kwa dera latsopano la Mexico?",3
Apaulendo okhala ndi nthumazi ya ndondomeko yawo yachuma/ndalama akhoza kufuna kupewa zakumwa ziti?,4
"Kutengera ndi mmene zafotokozeledwa m'ndimeyi, ndi kuitanitsa kwa zakakumwa ziti komwe kungasokonezedwe ndi okupatsilani zakumwa?",4
"Kukhala kopitilira zaka mazana atatu, munye ya utsamunda kunayambitsidwa ndi gulu liti?",4
"M'monga zafotokozeledwa mu mndimeyi, kodi ndi njira yanji yomwe ingapangitse mbadwa ya france kut akusangalalire kapena kumasuka",3
"M'monga zafotokozeledwa mu mndimeyi, ndiziti mwazotsatilazi zomwe sizitengedwa ngati khalidwe lolakwika la mbadwa?",3
Ndi ubwino wanji wokhala gulu lapamwamba loyambirira ku MetroRail mzinda wotchedwa cape tawuni,2
"M'monga zafotokozeledwa mu mndimeyi, ndichani chome sitima iliyonse yapamtunda kudera la cape tawuni ikhala nacho?",4
Ndi ziti mwazotsatilazi zomwe tizilombo toyambitsa mmatenda muzinyama sitingathe kuononga?,4
Kodi ndikuti kumene mungagule makhadi a foni yolipiliratu?,3
Kodi mitengo yabwino yoimbira foni imaperekedwa bwanji pa makhadi ena ogwiritsidwa ntchito?,2
"M'monga zafotokozeledwa mu mndimeyi, ndi mitengo yanji mwayotsatilayi yomwe sipezeka kwambiri m'dera losungulako nyama zakutchire lotchedwa Plitvice Lakes national park?",2
Ndi ziti mwazitsatira zosowa zomwera izi zomwe zikhoza kupezeka ku dera losungulako nyama zakutchire lotchedwa nyanja ya Plitvice?,3
"M'monga zafotokozeledwa mu mndimeyi, ndi chani chimene kwenikweni chizindikilo cha kodi ya chamchigawo imathandiza ndi chani?",2
"M'monga zafotokozeledwa mu mndimeyi, ndiziti mwazotsatilazi zomwe lili bodza zokhudza chizindikilo cha kodi chamchigawo kuti zimayendetsedwa ndi makampani ofalitsa nkhani?",2
"Mukafika kwanuko, ndi ndondomeko it imene imakhala yosalongosoka?",2
Ndiziti mwazotsatilazi zomwe mukuyenela kudziwa musanafika mdziko lanu?,2
"M'monga zafotokozeledwa mu mndimeyi, ndikuchuluka kwachani kumene kumalola okwera mapiri kupeza njira zina zatsopano mosasitha mkatikati mwa chigwa cha Cochamó?",4
"Kutengela ndi zimene zafotokozeledwa mu mndimeyi, ndi ndani amene wayenda madera a mbiri akum'wera kwa dziko lapansi?",2
Ndimgwirizano wakampani ya ndege iti omwe umalipira ndalama zochepa zodutsira panyanja akum'wera kwa dziko lapansi?,1
Ndibungwe liti lowona zamaulendo lomwe linapambana mumpikisano wa zoona maulendo wadziko lonse?,2
"M'monga zafotokozeledwa mu mndimeyi, bungwe la Go Running Tours limalumikizitsa magulu aamabungwe angati owona zamaulendo?",1
Ndichani chimene mlendo akuyenera kuchita ngati akuyembekezera kuti aone mmene cheetah amawonera?,3
"Kutengela mmene zafotokozeledwa m'ndimeyi, ndi mtundu wanyama iti yomwe alendo akuyenela kukonzeka kukumana nayo nthawi ya ulendo woyenda pagalimoto woona nyama",2
"M'monga zafotokozeledwa mu mndimeyi, ndichani chimene chingachepetse ntengo wandalama zaulendo?",2
