question,gpt_answer
"Go ya ka temana, ke ditharollo dife tše di latelago tšeo di ka se tšewego e le kalafo ya dika tša ditaba tša tikologo?",2
Ke nageng efe yeo e bilego ntwa ya mathomo kua Yuropa yeo go bego go thwe taba ya yona e bohlokwa e tswalana le tekatekano ya maatla go e na le go ba le boemo bja bodumedi?,4
Ke ntwa efe yeo ka dinako tše dingwe e hlalošwago e le ntwa ya mafelelo ya ‘ bodumedi’?,1
Ke dibopego dife tše di latelago tša kereke ya Catholic tšeo di bego di sa lekolwe?,3
"Go ya ka temana, ke mang yo a bolailwego kua Versailles?",4
Ke efe ya tše di latelago yeo e sa kago ya gapeletšwa go kgoši le kgošigadi ka sehlopha sa bahlola-mpherefere?,3
Ke efe ya tše di latelago yeo e bego e se mafelelo a ntwa ya Britian ya madira a ka lewatleng yeo e sa tlwaelegago?,3
Ke polelo efe yeo e sa hlalošego ka tsela yeo go nepagetšego go thibelwa ga madira a ka lewatleng a Britain kgahlanong le Germany?,4
"Go ya ka temana ye, ke mang yo a ka lemogago ka bolwetši bjo bja Multiple Sclerosis bo ka go direga kudu?",1
"Go ya ka temana ye, batšeakarolo mo tiragalong ya ka mehla ba nyaka thekgo ye ntši mabapi le eng?",1
"Go ya ka temana, mo go fencing gantši go bapalwa bjang?",4
"Go ya ka temana, ke efe ya tše di latelago yeo e ka bago sešupo se maatla kudu sa mpholo wa ka gare?",4
"Go ya ka temana ye, ke kgato ege ya mathomo ya maleba ge go hlahlobja motšwasehlabelo?",1
Naa ke efe ya dipolelo tšeo di latelago yeo e sa laetšego gabotse tshepedišo ya go hlahloba motšwasehlabelo?,1
Ke fe ya diphetogo tšeo di thlohleleditšwego ka phetogo ya French yeo e bilego le khuetšo e kgolo go badudi ba sehlopha sa bašomi?,1
"Ka morago ga phetogo ya French, katlego ya tša sešoleng le ya go thopša ga naga e be esa kgonegi gore e theilwe godimo ga eng?",4
Ke tirelo efe ya setšhaba yeo go thwego e hlola go se kgotsofale kudu dinageng tšeo di hlabologilego?,3
"Go ya ka temana, ke eng seo se ka šomišwago ka ditshepedišo tša dinamelwa tša bohle?",3
"Go ya ka temana, ke efe ya tše di latelago yeo e ka bago boima go e kala ka lebaka la go tsebje e sa le ka pela ka baotledi?",4
Ke fe ya tše di latelago yeo e šomišwago ge e emelwa moela wa sephethephethe ka dipalo?,4
Naa Hershey le Chase ba dirišitše eng go tsenya DNA ya bona? ,1
Bokgoni bja gore phetogo ya diphedi e fetišetšwe go bana bo ithekgile ka eng?,1
"Go ya ka tshedimošo ye e theilwego godimo ga temana ye e filwego, ke eng seo ditlamorago tšeo di fapafapanego tša diphetogo tša leabela di sa ithekgego ka tšona?",3
Ke efe ya tše di latelago yeo e bego e se lebaka la gore ditirišo tša bogologolo tša setšo di beye dipudi?,3
Nepokgolo ya golf ke go tšea tefo ye nenyane ya eng?,1
"Lefelong la golf, ka kae moo mabjang a segilwego ka boripana?",2
Naa ke morero o mofe o tlwaelegilego wa teko?,2
"Go ya ka temana , ke eng seo se sa thušego go hlahla ga nyakišišo ya mahlale?",1
"Go ya ka temana, ke polelo efe mabapi le madimo a magolo yeo e sego ya nnete?",3
"Go ya ka temana, ke efe ya dipolelo tšeo di latelago di hlalošago gabotse ka bontši bja madimo a magolo?",2
Ke dife tša tše di latelago tšeo batho ba thomilego go di dira ka lekgolo la bo 16 la mengwaga?,4
Ke nako ye kaaka’ng batho ba godiša dilo ba diriša dilense?,1
"Go ya ka temana ye, legaga la Muhammad le reng ka mekgwa ya gagwe ya semoya goba ditekanyetšo?",1
"Go ya ka temana, tšhipi e be e dirišetšwa eng pele?",3
"Go ya ka temana ye, ke ka lebaka la eng maotwana a kota a ile a tšeelwa legato ke maotwana a tšhipi?",3
"Go ya ka temana, ke eng seo se bopilego batho ka o tee ka o tee nakong ya Romanticism?",3
Naa ke efe ya dipolelo tše di latelago yeo e sa bontšhego kgopolo ya kakaretšo ya boikemišetšo bja theknolotši? ,1
"Go ya ka temana,ke efe ya tše di latelago yeo e sa amanego le go goga ga bow?",4
"Go ya ka temana, ke efe ya tše di latelago yeo e amanago le modumo o boleta?",3
Di fossil di bontšha gore diatla mafelelong di ile tša tlwaela gore di dirišwe kudukudu bakeng sa go lateng tše dife?,2
Ke efe ya tšeo di latelago yeo e hlalošago gabotse ka di-phalanges tša chimpanzee? ,3
Kgetho e tloša phapano ye mpsha ya leabela go tšwa letamong le lefe?,1
Ke tshepedišo efe yeo e tšeago maikarabelo ka go oketša phapano ya dikarolwana tša leabela?,1
"Go ya ka tshedimošo yeo e le go ka temaneng, ke dilo dife tšeo motho wa mathomo a swanetšego go di ja go rarolla “ bothata bja diprotheine’’?",3
"Go ya ka temana, ke mathata afe ao latelago ao a hlotšego ke go hlokego ya amino acids ye bohlokwa?",2
Maloko a setšo se senyenyane se se itšego gantši se bontšha bjang tswalano ya tšona le sehlopha?,4
"Go ya ka kgopolokgolo yeo e tšweleditšwego temaneng, ke eng seo se ka diregago ka ngwana yo a e bapetšago le sehlopha se senyenyane sa morafo seo se bonwago ka tsela yeo fošagetšego ka lebaka la go tsenela boitshwaro bjo bo tšhošetšago",2
"Go ya ka temana, tsebo ya ngwana ya dipono tše di fošagetšego tša morafi di ka ba le khuetšo go tše dife tša tše di latelago?",2
"Go ya ka temana, ke efe ya tše di latelago yeo go ka se bego le kgonagalo ya gore e sepelelane le kgodišo ya ngwana wa naga?",2
"Go ya ka temana, ke efe ya tše di latelago yeo e hlalošago ka nepo ya boitshwaro bja tšweletšo ya bana?",2
"Go ya ka temana, ke mekgwa efe ye e latelago yeo e sa sepelelanego le temo ye e lebanego le go iphediša?",2
Ke efe ya tše di latelago yeo e hlalošago ka nepo mokgwa wa temo wa go iphediša?,2
Go etela musiamo go ka wela ka tlase ga legoro lefe la boeti?,3
"Go ya ka temana, ke eng seo e ka bago selo seo se ka tlago pele ga basepedi ba boithabišo?",2
Ke eng seo se boletšwego temaneng bjalo ka selo seo se thušitšego go fokotša poifo ya phethogo ka gare ga kereke ya lefelong leo?,1
"Go ya ka temana,go hwetša kwešišo ya histori ya motho ka noši go ka thuša ka eng?",3
Ke efe ya dipolelo tšeo di latelago yeo e hlalošago ka nepo mokgwa wa go ithuta wa ka morago ga sebjalebjale?,2
Ke fefe ya dipolelo tše di latelago yeo e sa laetšego ka nepo mokgwa wa go ithuta wa ka morago ga sebjalebjale?,2
"Ka morago ga go tsoga ka morero nakong ya boroko bjo bo tlwaelegilego, ke efe ya tšeo e bego e tla šitiša tshepedišo ya go šitiša boroko?",1
Ke efe ya tše di latelago yeo e sego tlhalošo ye e nepagetšego ya go šitiša boroko?,4
"Ge bjoko bo dutše bo leka go lora ka mo go kwagalago gantši, ke eng seo se oketšegilego?",1
Ke ditlamorago dife tše mpe tša tše di latelago tšeo go lora ka mo go kwalago gantši go ka bago le tšona mmeleng?,1
"Go ya ka temana, dihlopha tše di tlwaelegilego le dihlopha tša kgonthe di swana bjang?",1
"Go ya ka temana, ke polelo efe mabapi le dihlopha tša mmele le tša go bonagala tšeo e sego tša nnete?",3
Ke efe ya tše di latelago yeo e sego selo seo dithuto tša diteng di lebišitšwe go sona?,1
Ke efe ya tše di latelago yeo e sego selo sa pušo ya boraro?,2
Ke efe ya tše di latelago yeo e sa hlalošego sebopego sa go tšea diswantšho sa 35mm?,3
"Go ya ka temana ye, ge batšweletši ba dula ba oketša boleng bja tšweletšo ya lense, dilense tša go godiša di kaonafaditšwe bjang?",3
"Go ya ka tsebišo ye mo temaneng,ke neng moo lense ya go godiša e ka kgethwago go feta lense ya prime?",4
Ke efe ya tše di latelago yeo e bego e ka se tšeiwe bjalo ka tlhalošo yeo e nepagetšego ya bodumedi bja sephiri?,4
"Go ya ka temana, ke efe ya tše di latelago yeo e sego nnete ka bodumedi bja diphiri?",2
"Go ya ka temana, ke mang yo a ka bago a thomile mokgahlo wa temo?",3
"Go ya ka temana, sehlopha seo se bego se tsoma di moas e be e le badudi ba mathomo ba lefelo lefe?",2
Ke boemong bofe bja gop diriša mokgwa wa Pureland wa oragami go be go tla hola foltara ye?,4
Ke efe ya tše di latelago yeo e sa hlalošego ka mo go nepagetšego ga origami ya naga ya pureland?,1
Go ya ka temana ke lefelo lefe leo le sa tswalanego le tlhabologo ya Indus Valley?,3
Ke fe ya tše di latelago yeo e sa bolelwago bjalo ka leina leo le ka bago gona la Tlhabologo ya mehla ya Bronze yeo e ahlaahlilwego mo temaneng ye?,4
"Go ya ka temana, ke efe ya tše di latelago yeo e tšweletšago mohola wa nako ye telele?",1
"Go ya ka temana ye, ke efe go tše di latelago yeo motho a ka e beago pele ge eba a nyaka go šetša mehola ya ka pela?",2
Go ya ka temana ke mang yo a ilego a akaretša karolo ye bohlokwa ya ditshenyagalelo tša ntwa?,4
Ke nako efe yeo e tlilego pele ga ma-Templars?,3
Ke nako efe yeo e tlilego ka morago ga ngwaga ya ma-Templars?,1
Ke kalafo efe goba tshepedišo efe ya tša kalafo yeo go sa bolelwago e le yeo e bego e dirišwa ke dingaka le dingaka tša go bua nakong ya Mmušo wa ma-Roman?,1
Go ya ka temana ye ke efe ya tše di latelago yeo e sa akaretšwago ke tšwelopele yeo e dirilwego lefapheng la tša kalafo nakong ya Mmušo wa ma-Roman?,2
Bokgoni bja go bona bo ithekgile ka eng?,2
Go fapana ga sebopego sa mahlo magareng ga diphedi go ithekgile ka eng?,2
"Go ya ka temana,ke polelo efe mabapi le bo Sikhism yeo e sa tšweletšego bodumedi ka mo go nepagetšego?",1
"Go ya ka temana, ke fe ya tše di latelago yeo e tšewago e le karolo ya motheo ya tshepedišo ya tumelo ya Sikh?",1
"Go ya ka temana, ke eng seo bana bao ba nago le bothata bja bolwetši bja tlhaelelo ya tshepedišo ya kgopolo go sona?",1
"Go ya ka temana, ke ka lebaka la eng bana bao ba nago le bolwetši bja go hloka tlhokomelo ba na le phišegelo ya go tsenela maitshwaro a kotsi?",4
"Go ya ka tshedimošo yeo e le go mo temaneng, ke efe ya tšeo di latelago e sego mohlala wa scaffolding?",3
Ke efe ya tše di latelago yeo e sa hlalošego gabotse kgopolo ya scaffolding?,2
"Go ya ka temana, ke diripa dife tša MySpace yeo e ka holago baithuti bao ba nago le bothata bja go bala?",3
"Go ya ka temana,ke efe ya tše di latelago yeo e bego e se karolo ya phetholo ya Krushchev go meferefere ya bašomi?",3
Ke efe ya tše di latelago e bego e se sebakwa sa meferefere kua Poland?,4
"Go ya ka temana,ke efe ya tše di latelago yeo e sa amago dikamano magareng ga USSR le USA?",2
Ke efe ya tše di latelago yeo e sa hlalošego ka mo go nepagetšego morero wa go romela tshepedišo ya methapo ya ditšhika ka gare ga mmele?,1
Ke eng seo se ka hwetšwago kua The Giza Plateau?,1
Morero wa Pyramid ye kgolo e be e le ofe?,2
Ke mang yo a tšeago maikarabelo ka tsebo ya rena ka mothuši wa go fiša tempele?,3
Ke polelo efe yeo e nepagetšego mabapi le go agwa leswa ga tempele ya Artemis,2
"Go ya temana ye, go bile neng ya mathomo yeo mohuta o ka bago o sepetše ka maoto a mabedi?",1
Ke efe ya mehuta ye e bego e sepela ka mehla ka maoto a mabedi?,2
Ke eng seo madira a ka lewatleng a German a bego a leka go se fihlilela nakong ya ntwa ya II ya lefase,2
"Go ya ka tshedimošo yeo e filwego temaneng,ke mang yo a bilego le katlego ye kgolo ka ntwa ya madira a ka lewatleng nakong ya lesolo la North Atlantic?",1
Ke eng seo se bego se se gona ge Ma-Assyrians ba be ba phethagatša tšhomišo ya sefapano?,1
Dintwa tšeo di dirišago sefapano di lwewa bjang?,3
"Go ya ka temana, ke kae moo o bego o kase hwetše moagi wa Babylonian yo a tlwaelegilego?",4
Ke tše dife ya tše di latelago yeo e bego e beetšwe baperisita ka mo go kgethegilego?,2
Naa kgoši Tutankhamun o ile a tuma neng?,3
Ke eng seo se dirilego gore Kgoši Tutankhamun e be Moegipita yo a tsebegago kudu?,1
Ke eng seo seriti sa Mo-Greek Homer se bego se sa kgone go se dira?,2
Ke mo-Greek ofe yo a tsebjago ka selo se sengwe ntle le dipuku?,3
Laba la Ma-Hebrew le be le fetša nako e ntši kae?,1
Ke eng seo se bego se se bohlokwa kudu go le lapa la Hebrew?,3
Ke efe ya tše di latelago yeo e sa hlalošwego e le phapano magareng ga dinaga tša Scandinavian?,3
Ke mang a ilego a dula Greenland pele?,1
Ke sehlopha sefe seo se ka ratago go ja ntle le ditulo?,3
Ke fe ya tše di latelago yeo e bego e kase be karolo ya monyanya wa bogologolo wa Roma?,4
"Go ya ka temana, ke efe ya tše di latelago yeo go sa bonagalego e tla ba le khuetšo ya go ya go ile?",2
"Go ya ka temana, ke eng seo seo se tlago pele ga setšhaba?",2
Ke polelo efe mabapi le Drukgyal Dzong yeo e sego ya therešo?,3
Ke polelo efe yeo e hlalošago ka mo go nepagetšego ka ditlamorago tša mollo kua Drukgyal Dzong?,3
Ke efe ya dipolelo tše di latelago mabapi le Cambodia yeo e lego therešo?,4
Ke efe ya dipolelo tše di latelago yeo e hlalošago ka mo go nepagetšego ka ditlhaselo tša Cambodia?,4
Ke fe ya tše di latelago yeo khamphani ya Dutch East India e sa kago ya se dira nakong ya ge ba be ba le Taiwan?,4
Naa tumelelano ya Shimonoseki e hlomilwe eng?,1
Boemo bja PH bja khemikhale bo lekantšwe bjang?,3
Ke eng seo se ilego sa tlošwa go tšwa go di-ion tša Hydrogen?,4
Ke efe ya dipolelo tše di latelago yeo e sa hlalošego ka nepo boikgantšho bja di-ion?,3
Ke efe ya dipolelo tše di latelago yeo e sa hlalošego ka nepo boitshwaro bja di-ion?,4
Mebutla ke phoofolo ye e tlwaelegilego ya mohuta ofe wa phoofolo yeo e jago diphoofolo?,1
Dikatse tše nnyane ka setlwaedi di tsoma ke efe ya tše di latelago?,1
Ke efe ya tše di latelago yeo e sego karolo ya mokgwa wa go tsoma wa ocelot?,4
Ke efe ya tše di latelago yeo e sa hlalošego ocelot ka nepo? ,3
Ke efe ya tše di latelago yeo e ka se tšewego e le maatla a magolo a nkwe?,1
"Go ya ka temana, ke efe ya tše yeo e lego phapano magareng ga dinkwe le ditau?",2
"Go ya ka temana ye, Robert Hooke o ile a dirang pele ga ditsebi tše dingwe tša thutaphedi?",1
Naa lentšu le la sele le tšwa kae gomme le ra goreng?,2
"Go ya ka temana, bontši bja diphoofolo di na le bokgoni bja go dira eng?",2
"Go ya ka temana, ke eng seo diphoofolo tše dingwe di se nago tšona?",3
Ke eng seo se thušago dimela ka tshepedišo ya photosynthesis?,4
Ke eng seo batho ba se ntšhago moya seo dibjalo di se hemago?,4
"Go ya ka temana, ke mehlala efe yeo e latelago yeo e bego e tla šitiša tshepedišo ya tšwelelelo?",1
Ke efe ya dipolelo tše di latelago yeo e sa hlalošego ka nepo tshepedišo ya go hlola mehuta ya diphedi? ,1
Ke karolo efe ya tshepedišo ya go elela ga madi yeo e tlišago madi pelong?,1
Ke diphaephe dife tšeo e lego tše dinyenyane kudu tshepedišong ya go elela ga madi?,1
Bokgoni bja khunkhwane bja go phutha maphego a tšona morago bo oketša ke efe ya tše di latelago?,2
Ke efe ya tše di latelago yeo e sa bolelwago temaneng bjalo ka selo seo se amago ke bokgoni bja khunkhwane bja go fofa?,2
Ke efe ya dimelo tše di latelago yeo e sa tswalanego ka tlwaelo le di-dinosaur?,2
Ke efe ya tše di latelago yeo ka setlwaedi e sa tšewego bjalo ka seka se se abelenago dinonyana le dinosaur?,3
"Go ya ka temana, ke karolo efe ya sebjalo sa cycad seo go nago le kgonagalo ya gore Triceraptops e je?",2
"Go ya ka temana, ke efe ya tše di latelago yeo go nago le kgonagalo e kgolo ya gore Triceratops e je? ",2
"Go ya ka temana ye, ke dipapadi dife tšeo di latelago tšeo go bonagalago di tla ratwa kudu dileteng tše dintši tva ka leboa la Italy?",3
"Go ya tshedimošo yeo e filwego temaneng,ke dipapadi dife go tše di latelago tšeo di thopilego sefoka sa lefase sa Italy?",1
Ka morago ga tiragalo efe moo dikarolo tše itšego tša Luxembourg di ilego tša fetoga tva Belgian?,2
Ke efe ya tše di latelago yeo e ilego ya kgoma go se tšee lehlakore ga Luxembourg?,1
Ke dikhilomithara tše kae tša sekwere tva palomoka ya lefelo la Turkey tšeo di lego Yuropa?,1
"Go ya ka temana yeo, Turkey e ka ba dikhilomithara tše kae ka botelele?",1
Leleme la se-Latin le šomišetšwang motseng wa Vatican?,1
"Motseng Vatican, ke eng seo se Italian se sa dirišetšwago sona?",3
"Go ya ka temana, ke efe ya tše di latelago yeo e kgolago ke go tswaka medumo go dikhomphutara tše di raraganego?",1
"Go ya ka temana ye, bontši bja magae ao lefelong lefe ao a bego a ena le dintlwana tša boithomelo tšeo di hlatswago?",1
Ke mafelong a mafe a a latelago ao go ilego gwa hwetšwa ditshepedišo tše di tšwetšego pele tša go ntšha ditšhila?,1
Ke efe ya tše di latelago yeo e dirago gore mo-skater a retologo?,1
"Go ya ka temana yeo, ke efe ya tše di latelago yeo e hlalošago ka mo go nepagetšego sekoti seo se lego legare la ice skate ya mehleng ya bjale?",2
"Go ya ka temana, ke tshepedišo efe yeo e dumelelago di atom go fediša maatla a feteletšego seetšeng?",4
Ke eng seo se se dirago gore atom e ntšhe photon?,2
"Go ya ka temana, ke eng seo se tlago feleletša se dira gore tleloupu ya lebone e kgaotše go šoma?",3
Ke efe ya tše di latelago yeo e ka bago kotsi go e kgoma ge o tšeela lebone legato,3
"Go ya temana, go direga eng ge nucleus e arogane?",2
Ke efe ya tše di latelago yeo e bontšhago dipitšo tša bokgole bjo botelele morago fase lefaseng,2
Ke efe ya tšeo di dirišetšwago go bea telescope lefaufaung?,2
Ke fe yeo e swanetšego go lemogwa ka ga tiragalo ya modikologo e le gore go nyakišišwa go feta ga nako?,2
"Go ya ka temana, ke lehlakore lefe la tiragalo leo nako e šomišwago go bapetša?",1
"Go ya ka temana ye, ke efe ya tše di latelago yeo e tšewago e le yeo e tlwaelegilego go mojalefa wa setulo sa bogoši?",2
"Go ya ka tshedimošo yeo e filwego temaneng,Charles e bile wa mathomo go dira eng?",3
Ke nageng efe ya sehlopha sa dikepe sa Trygvasson se tšwa kae?,4
Ke nakong efe historing yeo Germany e ilego ya ba le tutuetšo ye maatla ya setšo go Estonia?,2
Leleme la se-Estonia le ile la tutuetšwa ke eng?,2
"Go ya ka temana ye, palo ya baboledi ba setlogo ba Se-Hindi e a fetogafetoga go ithekga ka lebaka le lefe?",1
Ke efe ya tše di latelago yeo e lego polelo ya therešo mabapi le maleme a Se-Hindi le a Se-Urdu,2
Ke efe ya tše di latelago yeo e sego therešo ye e nepagetšego mabapi le ditlhaka tša Hangeul,2
Dialfabete tša Hunmin Jeongeum di ile tša feleletša di fetotšwe go ba eng?,2
"Go ya ka temana, ke polelo efe yeo e tutueditšwego ke Sanskrit?",4
"Go ya ka temana, tšhomišo ya Sanskrit e ile ya fokotšwa go fihla go eng?",1
"Go ya ka temana, ke efe ya tše di latelago yeo e lego polelo ye e nepagetšego mabapi le maatlakgogedi godimo ga lo?",2
"Go ya ka temana, ke efe ya dipolelo tše di latelago yeo e hlalošago ka mo go nepagetšego ka ntle ga ngwedi ka morago?",3
"Go ya ka temana, ke kae moo legogo la Ngwedi le lego le le koto kudu?",4
"Go ya ka temana, ke efe ya tše di latelago yeo e dumelwago ke ba ba itšego?",3
Ke eng seo se bago se se sesane ge o tšwela pele go tloga bogareng bja letšatši?,3
"Go ya ka temana, ke karolo efe ya letšatši yeo e bonagalago gotšwa Lefaseng?",3
Ke efe ya dilo tše di latelago tšeo di hlokometšwego yeo e thušitšego go tlišetša kgopolo ya Copernicus?,1
Ke efe ya tše di latelago yeo ilego ya bonwa ke Galileo Galilei ka 1610?,2
"Go ya ka temana yeo, Noka ya Amazon e kgoboketša meetse kae?",1
Ke theto efe yeo e sa bolelwago gore e bakilwe ke Noka ya Amazon?,3
Ke mothaladi ofe wa mošomo wo o boletšwego temaneng wo o thwalago palo e nyenyane ya ma-Venezuela?,3
"Go ya ka temana, ke mafapha afe go a a latelago ao a thwalago palo ye kgolo kudu ya ma-Venezuela?",1
"Go ya ka temana, ke eng seo fusion e dumelelago dinaledi go dira?",3
Ke fe ya tše di latelago yeo reacor ya go kopanya e nago le mohola wo e ka o hlolago?,2
Sebopego sa dikhemikhale tša meetse ke eng?,3
Ge meetse a fetoga dibopego ke eng seo se tlago go dula se le bjalo?,1
"Go ya ka temana ye, ke efe ya tše di latelago yeo e bego e se taba ya dinaga tše lesometharo ge di be di leka go gapeletša melao ye itšego?",1
"Go ya ka temana, ke polelo efe yeo e bontšhago ka mo go nepagetšego go boemo bja mmušo wa bogareng nakong ya Ntwa ya Phetogelo?",3
Mantšu ao a lego ka morago ga kgoeletšo ya Tokologo a ngwadilwe bjang?,2
Singapore e tumile ka eng ya tše di latelago?,1
Vanda Mohumagatšana Joaquim ke eng?,2
"Go ya ka temana yeo, ke seka sefe sa diphiramiti tša Giza seo go bego go sa bonagale se tla makatšwa ke ba-Egipita ba Mmušo o Mofsa?",3
"Go ya ka temana ye, diphoofolo tše di latelago tše di jago dimela di tloga kae di phegelela dipula?",2
"Go ya ka temana ye, ke lefelo lefe leo diphoofolo tša go ja dimela fela di tlogago go lona dinakonyaneng tša bo Aporele?",1
Operation Sealion e be e le tlhaselo ya naga efe?,1
Ke lebaka la eng Jeremane e ile ya bitša tlhaselo go Britain?,2
Ke eng seo se sa bolelwago bjalo ka kgato ye e nyakegago mo leanong la Italy la go thopa dinaga tša Afrika?,2
"Go ya ka temana yeo ,ke eng seo se bego se lebelelwa e le morero o mogolo wa Italy wa ntwa?",1
Ke mang yo a ilego a hloma ditswalano tša bogwera le bahlasedi?,2
Ke dife tšeo di bego di akaretšwa go Operation Dragoon?,1
Tlhabollo ya theknolotši efe yeo e dirilego gore dikepe tša ka fase ga meetse di thome go sepela ka fase ga meetse?,4
"Nakong ya go diriša ga mathomo, dikepe tša fase ga meetse di be di na le le lefelo le le lekanyeditšwego kudu lefelong lefe?",1
