question,gpt_answer
ايش من اللي جاي ما يوصف بالضبط الغرض من إرسال النبضات العصبية في جميع أنحاء الجسم؟,1
ايش اللي ممكن نلقاه في هضبة الجيزة؟,1
ايش الغرض من الهرم الأكبر؟,2
مين المسؤول عن معرفتنا بالحرق اللي دمر المعبد؟,3
ايش هو الكلام الدقيق اللي يتعلق بإعادة بناء معبد أرتميس؟,2
حسب القطعة، متى كانت أقرب فترة مشى فيها نوع من الكائنات على قدمين؟,1
ايش من الأنواع هذي يمشي على قدمين بشكل منتظم؟,2
البحرية الألمانية كانت تحاول تنجز ايش خلال الحرب العالمية الثانية؟,2
على حسب المعلومات الموجودة في القطعة، مين اللي حقق أكبر نجاح في الحرب البحرية خلال حملة شمال الأطلسي؟,1
ايش اللي ما كان موجود يوم استخدم الاشوريين سلاح الفرسان؟,1
كيف كانوا يحاربون بسلاح الفرسان؟,3
حسب القطعة، وين ما راح تلقى مواطن بابلي عادي؟,1
ايش من اللي جاي مخصص للكهنة؟,2
متى حقق الملك توت عنخ آمون الشهرة؟,3
ايش اللي خلى الملك توت عنخ آمون ملك مصري مشهور؟,1
ايش اللي الشاعر اليوناني هوموروس ما قدر يسويه؟,2
مين العلم اليوناني المشهور بحاجة ثانية غير الأدب؟,3
العائلة اليهودية قضت معظم وقتها وين؟,1
ايش اللي ما كان مهم جدا للعائلة اليهودية؟,3
ايش من اللي جاي ما يعبر عن الفرق بين الدول الإسكندنافية؟,2
مين اللي استقر في الأول في جرينلاند؟,1
أي مجموعة يفضلون تناول الطعام من غير كراسي؟,3
ايش من الأشياء هذي مب جزء من وليمة رومانية قديمة؟,4
على حسب القطعة، اي من الأشياء هذي مب محتمل يكون لها تأثير دائم؟,2
حسب القطعة، ايش اللي يسبق الأمة؟,3
أي جملة من الجمل هذي عن دروكيال هذيزونج مب صحيحة؟,1
أي جملة من الجمل هذي توصف بالضبط نتيجة الحريق في دروكيال دزونج؟,1
أي جملة من الجمل هذي عن كمبوديا صح؟,4
أي جملة من الجمل هذي توصف غزوات كمبوديا بدقة؟,4
أي من الأشياء هذي ما سوتها شركة الهند الشرقية الهولندية يوم كانت في تايوان؟,4
ايش أسست معاهدة شيمونوسيكي؟,4
كيف يتم قياس مستوى أس الهيدروجين للمادة الكيميائية؟,3
ايش اللي انشال من أيونات الهيدروجين؟,4
أي عبارة من العبارات هذي ما توصف بدقة كبرياء الأسود؟,3
أي جملة من الجمل هذي ما توصف سلوك الأسود بشكل صحيح؟,4
الأرانب فريسة منتشرة لأي نوع من الحيوانات المفترسة؟,3
القطط الصغيرة عادة تصيد أي من هذولي؟,1
أي من الأشياء هذي مب جزء من طريقة صيد الأسيلوت؟,4
أي من الأشياء هذي ما توصف الأسيلوت بشكل دقيق؟ ,3
ايش من الأشياء هذي ما يعتبر أكبر قوة للنمور؟,2
حسب القطعة، ايش الفرق بين النمور والأسود؟,2
حسب القطعة، ايش اللي سواه روبرت هوك قبل البيولوجيين الثانيين؟,3
ايش هو أصل كلمة «خلية»؟,2
حسب القطعة، معظم الحيوانات وش تقدر تسوي؟,2
حسب القطعة، ايش اللي معظم الحيوانات ما تمتلكه؟,3
ايش اللي يساعد النباتات في عملية البناء الضوئي؟,4
ايش اللي البشر يخرجونه في الزفير وبتاخده النباتات في الشهيق؟,4
حسب القطعة، أي مثال من الأمثلة هذي تعوق عملية التطور؟,1
أي جملة من الجمل هذي ما توصف عملية التنوع بالضبط؟ ,1
أي جزء من الجهاز الدوري يجيب الدم للقلب؟,4
ايش أصغر أنابيب في الدورة الدموية؟,1
قدرة الحشرة على انها تثني أجنحتها لورا تزيد من ايش؟,2
ايش اللي مب مذكور في القطعة على إنه يتأثر بقدرة الحشرة على الطيران؟,2
ايش من الصفات هذي ما يتعلق بالديناصورات؟,2
اي من الميزات هذي ما يعتبر صفة مشتركة بين الطيور والديناصورات؟,3
حسب القطعة، أي جزء من نبات السيكاد ممكن الديناصور الثلاثي ياكله؟,2
حسب القطعة، ايش اللي الديناصور الثلاثي كان غالبا بياكله؟ ,2
حسب القطعة، أي رياضة من الرياضات هذي من المحتمل تكون أكثر شعبية في أقصى شمال إيطاليا؟,3
بناءً على المعلومات اللي في القطعة، أي رياضة من الرياضات هذي كسبت بطولة العالم لإيطاليا؟,1
بعد أي حدث صارت أجزاء معينة من لوكسمبورغ بلجيكية؟,2
اي من الأشياء هذي أثر على حياد لوكسمبورغ؟,1
كم كيلومتر مربع من مساحة تركيا في أوروبا؟,1
حسب القطعة، طول تركيا كم ميل؟,4
في ايش تستخدم اللغة اللاتينية في مدينة الفاتيكان؟,1
في الفاتيكان، اللغة الإيطالية ما تستخدم في ايش؟,1
حسب القطعة، ايش اللي يستفيد من خلط او مزج الصوت على أجهزة الكمبيوتر المتطورة؟,1
حسب القطعة، معظم البيوت اللي ظهرت فيها مراحيض فيها سيفون كانت وين؟,1
فى أي موقع من المواقع هذي موجودة أنظمة الصرف الصحي المتطورة؟,1
ايش اللي يخلي المتزلج يلف؟,1
حسب القطعة، ايش اللي يوصف بدقة التجويف الموجود في شفرة التزلج الجليدى الحديثة؟,3
حسب القطعة، ايش هي العملية اللي تسمح للذرات انها تتخلص من الطاقة الزائدة من الضوء؟,4
ايش اللي يتسبب في انبعاث الفوتون من الذرة؟,2
حسب القطعة، ايش اللي يخلي اللمبة تتوقف عن العمل؟,3
أي من الأشياء هذي ممكن تكون خطيرة لو لمستها وقت تغيير اللمبة؟,3
حسب القطعة، وش اللي يصير اذا انقسمت النواة؟,2
اي من الأشياء هذي تعكس مكالمات طويلة المدى إلى الأرض,2
ايش اللي يستخدم لوضع تلسكوب في الفضاء؟,2
إيش اللى لازم تنتبه له في الفعاليات الدورية عشان تلاحظ مرور الوقت؟,2
حسب القطعة، أي جانب من جوانب الأحداث نستخدم فيه الوقت للمقارنة؟,1
حسب القطعة، ايش اللي يعتبر مناسب لوريث العرش؟,2
بناء على المعلومات اللي في القطعة، تشارلز كان أول واحد يسوي ايش؟,3
أسطول تريغفاسون كان من أي دولة؟,4
فى أي وقت فى التاريخ ألمانيا كان لها تأثير ثقافي قوي على إستونيا؟,3
ايش اللي تأثرت بها اللغة الإستونية؟,2
حسب القطعة، ايش هو سبب تذبذب عدد المتكلمين باللغة الهندية؟,1
اي من العبارات هذي صحيح في اللغتين الهندية والأردية؟,2
أي من الأشياء هذي ما تعتبر حقيقة دقيقة عن الأبجدية الهونغولية؟,2
الأبجدية هنمن جونجوم تغيرت في النهاية لايش؟,2
حسب القطعة، ايش هي اللغات اللى تأثرت بالسنسكريتية؟,4
حسب القطعة تم تقليل استخدام اللغة السنسكريتية بسبب ايش؟,4
حسب القطعة، أي عبارة من العبارات هذي تعبر بدقة عن الجاذبية على آيو؟,4
حسب القطعة، أي جملة من الجمل هذي يوصف طبقة القمر الخارجية بدقة؟,3
حسب القطعة، وين أكبر سمك لقشرة القمر؟,3
على حسب القطعة ايش اللي يعتقده بعض الناس؟,3
ايش اللي يصير رقيق كلما ابتعدت عن مركز الشمس؟,3
حسب القطعة، أي جزء من الشمس ممكن نشوفه من الأرض؟,3
ايش من الملاحظات هذي ساعدت في تأكيد نظرية كوبرنيكوس؟,1
اي من الأشياء هذي لاحظها جاليليو جاليلى سنة 1610؟,2
حسب القطعة، نهر الأمازون من يجمع الموية؟,1
أي ميزة من الميزات هذي مب لنهر الأمازون؟,3
أي نوع من الأعمال في القطعة يوظف أقل عدد من الفنزويليين؟,3
حسب القطعة، ايش القطاعات اللى توظف أكبر عدد من الفنزويليين؟,1
حسب القطعة، الاندماج يسمح للنجوم بايش؟,3
ايش ممكن يتكون من مفاعل اندماج مفيد؟,4
ايش هو التركيب الكيميائي للمياه؟,4
لما تتشكل المياه، ايش اللي يبقى زي ما هو؟,1
حسب القطعة، ايش اللي ما كان مشكلة للولايات ال13 لما حاولت تطبق قوانين معينة؟,1
حسب القطعة، أي عبارة من العبارات هذي يعبر بدقة عن حالة الحكومة المركزية خلال الحرب الثورية؟,3
كيف انكتبت الكلمات خلف إعلان الاستقلال؟,3
سنغافورة مبهورة بايش من الأشياء هذي؟,1
ايش هي فاندا انسة جواكيم؟,2
حسب القطعة، ايش صفة أهرامات الجيزة اللي ما أدهشت المصريين في عصر الدولة الحديثة؟,3
حسب القطعة، الحيوانات العشبية تسافر من وين عشان تدور على المطر؟,2
حسب القطعة، ايش المنطقة اللي تغادر منها الحيوانات العشبية في وقت قريب من أبريل؟,1
عملية سيلون كانت غزو لأي دولة؟,2
وش سمت ألمانيا الهجوم على بريطانيا؟,2
ايش اللى مب مذكور عن خطة ايطاليا للاستيلاء على الدول الأفريقية؟,3
حسب القطعة، ايش كان هدف إيطاليا الأساسي في الحرب؟,1
مين بنى صداقات مع الغزاة؟,2
مين هم الحلفاء اللي شاركوا في عملية دراجون؟,1
ايش هي التكنولوجيا اللي تطور الغواصات عشان تبحر تحت الماء؟,3
لما استخدمت أول مرة، كان نطاق الغواصات محدود جداً في ايش؟,3
حسب القطعة، مين اللي خالف الاتفاقية؟ ,4
ايش اللي الجيش الأحمر ما نفذه؟,3
ايش اللي حصل لكبير المهندسين للجيش الايطالي العاشر؟,3
إيتالو بالبو انقتل وين؟,4
حسب القطعة، أي طريقة من الطرق هذي تعتبر جزء مهم من التأمل التبتي؟,3
حسب القطعة، كيف يتم تنشيط الشاكرات خلال «مركز» التأمل التبتي؟,2
مين اللي قدم الأغنية الدينية الثانية خلال البرنامج؟,4
حسب القطعة، مين اللي قدم أغنية دينية وقت تقديم الأكل؟,1
ايش هو ثاني آخر عرض خلال الأمسية؟,1
ايش جنسية اليساندرو ساوينا؟,4
حسب القطعة، أي جملة من الجمل هذي غلط؟,1
حسب القطعة، مين اللي قال حاجة عن درجة الحرارة اللي مب مريحة؟,2
وين حصل انقطاع الكهرباء بسبب نشاط تسونامي؟,1
حسب القطعة، كيف تأثرت تونغا بقطع الكهرباء؟,4
متى قدرت الشرطة تستخدم أسلحة الرادار حقتها لتسجيل سرعة قيادة جوني ريد؟,1
حسب القطعة، ليه كان صعب على شرطة نيوزيلندا تسجيل سرعة جوني ريد؟,2
وين كان مركز الزلزال بالنسبة لبوتي؟,2
ايش اللي حصل خلال أعمال الشغب في أبو غريب؟,4
ليه اشتهرت السجون العراقية؟ ,4
ايش هي نوعية الأحداث اللي كانت تصير في ملعب الحرب التذكاري في ماوي؟,3
مين اللي أخيراً قدم تفسير عن إلغاء الحدث؟,2
مين اللي كثير من سكان بيشكيك اعتقدوا إنه مسؤول عن عمليات النهب؟,3
مين اللي وجه اللوم للمتظاهرين الجنوبيين على النهب؟,1
متى زادت تجربة رينج المبيعات؟,1
متى قرر جيمي سيمينوف بدء تشغيل رينج؟,1
قدمت كل حلقة من حلقات ريدينغ راينبو توصيات للأطفال عن ايش؟,4
ايش اللي ممكن يكون ساهم في إلغاء سلسلة ريدينغ راينبو؟,1
أي من الأشياء هذي ما كانت حجة من المسؤولين في أمستردام والمتحف بخصوص الشجرة؟,2
وفقًا لرئيس المفتشين في الجمعية الملكية لمنع القسوة على الحيوانات، التفتيشات لازم تكون معيارية لأيش؟,2
حسب القطعة، ايش اللي ممكن يساعد في ترسيخ أهمية الرفق بالحيوانات في أذهان عمال المذابح الأستراليين؟,1
حسب القطعة، ايش هو شغل الشخص اللي اعتقل؟,1
حسب القطعة، لما كانت الأخبار تنتشر عن اعتقال ثاني، كان فيه جنازات لضحايا عددهم كم؟,2
ردًا على الاحتجاجات، أي دولة ما استمرت في اتفاقية اكتا اللي وقعت عليها؟,2
حسب القطعة، أي دولة من الدول هذي قررت تأجيل الانضمام لاتفاقية اكتا؟,4
كم عدد الأشخاص اللي أصيبوا بسبب حوادث ارتفاع حرارة الأيبود؟,1
مين اللي قال ان حوادث ارتفاع درجة الحرارة مب خطيرة جدا؟,4
خلال خطابه، ايش اللي قال ستيف جوبز إن شركة أبل بتعيد اختراعه؟,2
ايش الغرض من خطاب ستيف جوبز اللي استمر لمدة ساعتين؟,3
ايش اللى أعلنته كريستينا فرنانديز دي كيرشنر في مسرح الأرجنتين؟,1
وين أعلنت كريستينا فرنانديز دي كيرشنر عن نيتها الترشح؟,3
ايش هي النتايج اللي توصلت لها اكما بخصوص الأخ الكبير؟,1
ايش هي المعايير اللي لازم تتطابق معها الوسائط عشان تعتبر محتوى على الإنترنت؟,2
مين زعيم الحزب الليبرالي الأسترالي؟,2
ليه استراليا ما عندها صناعة طاقة نووية؟,4
أي متزلج تنافس بمساعدة مرشد؟,3
ايش الدولة اللي حصلت على المركز العاشر في سوبر جي لفئة المرأة الدائمة؟,1
حسب القطعة، أي بيان عن بليك مب دقيق؟,2
حسب القطعة، أي من الأشياء هذي ما صارت لبليك؟,3
ايش اللي ما راح يستعمل فيه صندوق الاحتباس العالمي التابع للأمم المتحدة؟,2
حسب القطعة، ايش اللي تتمنى الأمم المتحدة إنقاذه؟,3
اي من الأشياء هذي اللي ما قال عليها ألبرت موشانجا إنه أمر لسه لازم يوافقون عليه؟,1
حسب القطعة، ليه ممكن يبدأ التداول في يوليو؟,2
حسب القطعة، بأيش اتهمت صحيفة أتلانتا جورنال-كونستيتيوشن مسؤولين التعليم؟,3
بناءً على المعلومات الواردة في القطعة، ايش اللي ما ورد ذكره في تقرير جريدة أتلانتا-إنستيتيوشن,4
حسب القطعة، ايش المعلومات المعروفة بعد التفجير؟,4
من وقت انضمامه لمانشستر سيتي سنة 2017، كم مباراة لعبها جيسوس؟,4
ايش النادي اللي جيسوس حصل على 27 مليون جنيه مقابل انضمامه له؟,2
أي عبارة من العبارات هذي مب صح عن ضيوف الفندق؟,4
حسب القطعة، أي من الجمل هذي صح؟,3
حسب القطعة، ايش المعلومات غير المؤكدة عن التصادم؟,1
حسب القطعة، ايش اللي لسه لازم يتحدد بخصوص التصادم؟,4
حسب القطعة، باتن قد احتل أي مركز في قائمة أغنى الأمريكان؟,3
باتن اتبرع لأي من هذول؟,2
ايش اللي ما كان جزء من مشروع القانون اللي وقع عليه الحاكم آرنولد شوارزنيجر؟,3
حسب القطعة، مين اللي فاته الأشياء اللي انقالت؟,3
حسب القطعة، ايش اللي ينطبق على تجربة ميلر في الجلسة؟,2
مين اللي اقترح عمل تعديلات على قانون الهواء النظيف؟,3
مين اللي كشف إن قانون الهواء النظيف كان مستخدم كحيلة قبل الانتخابات؟,1
ايش اللي تكون لما مركبات السيانوريك اسيد والميلامين تفاعلت مع بعض في بول القطة؟,3
الباحثين استخدموا الفحص الطيفي للأشعة تحت الحمراء عشان يشوفون ايش؟,2
مين اللي قال إن لونا «ملكة التطرف»؟,4
مين اللي وصف لونا ب«الفظاعة»؟,4
ايش اللي ما حصل للسائق المتورط في الحادث؟,3
ايش اللي ما كان مميز في طريقة لعب جنوب افريقيا خلال بطولة الرجبي؟,3
حسب القطعة، متى بدأ أداء جنوب أفريقيا يتحسن؟,4
حسب القطعة، أي جملة من الجمل هذي ما تعكس اقتصاد الصين بشكل صحيح؟,4
حسب القطعة، متى ممكن إجمالي الناتج المحلي للصين يتجاوز الولايات المتحدة؟,2
ايش اللي اقترحه هو على الدول النامية إنها تسويه؟,4
ايش اللي هو ما ذكره هو؟,4
فيرمان قال لمين إن الوضع مب زين؟,1
بسبب الادعاء، مين اللي يتولى منصب هوهني في مجلس الوزراء؟,1
مين اللي يتولى منصب وزير الأعمال بعد الادعاء؟,1
ايش اللي الفنانين شجعوا الجمهور يسوونه خلال أوبرا كاميل سانت ساينز؟,1
مين اللي يدخن سيجارة حشيش أكثر خلال عرض الأوبرا؟,3
ايش الاسم الثاني لـ «المشي في الفضاء» اللي عمله ليونوف؟,3
ليونوف قاد السوفييت في أي مهمة؟,2
مين اللي أصيب في الحادثة؟,1
ايش اللي حصل للناس اللي في الحادثة؟,2
العلماء اللي يشتغلون في المشروع يتمنون يشوفون آثار ايش؟,2
العلماء كانوا يراقبون ايش من الأشياء هذي؟,4
بناء على القطعة، ايش اللي ما انتقده المحافظين؟,3
مين اللى انتقد عقود إعادة الإعمار لجهود إغاثة إعصار كاترينا؟,2
حسب القطعة، وين راح تبين الأضواء من المركبة الفضائية ستاردست أول شيء؟,2
حسب القطعة، المركبة الفضائية تبغى تحقق رقم قياسي لايش من الأشياء هذي؟,3
ايش علاقة الدكتور مالار بالاسوبراميان بساروجا بالاسوبرامانيان؟,2
وين لقوا جثة سارة بالاسوبرامانيان؟,3
ايش اللي استحوذ عليه موقع اي باي؟,3
ايش اللي إيباي يبغى يحققه من خلال الاستحواذ؟,2
حسب القطعة، مين اللي ما تفاعل مع الزوار اللي قعدوا في الفناء بعد القتال؟,1
ايش من الأشياء هذي أدى في النهاية لتراجع السجناء عن أعمال الشغب؟,2
في رأي آية الله علي خامنئي، إيران لازم تحرر نفسها من ايش؟,4
حسب القطعة، مين اعترف بأثر العقوبات على الاقتصاد الإيراني؟,1
ايش من الأشياء هذي مب جزء من عملية التصويت في فرنسا؟,4
وين يختار الناخبين لمرشحهم المفضل؟,2
ايش اللي خلى الين يبدأ بحثه لمدة ثمان سنين عن موساشي؟,4
حسب القطعة، ألين صرف جزء كبير من فلوسه في ايش؟,2
حسب القطعة، ايش اللي ممكن يؤدي لظروف خطيرة داخل المصنع وحوله؟,1
أي من الأشياء هذي ما يعتبر نصائح سلامة مقترحة للسكان المحليين بعد الحادث اللي حصل في المصنع؟,3
طبقاً للدكتور مول، ايش الأكثر إثارة للقلق عن السل المقاوم للأدوية؟,4
كم عدد المرضى اللي أصيبوا بالمتحور الجديد وتم التأكد من إنهم من العاملين في قطاع الرعاية الصحية؟,2
ايش نوع التكنولوجيا اللى يستخدمها نظام NextGen؟,1
كيف NextGen بيفيد بشكل مباشر مراقبين حركة الجو؟,2
حسب القطعة، ايش اللي المؤرخين ما انتقدوا تركيز مكتب التحقيقات الفيدرالي عليه؟,3
ايش اللي تفرضه مبادرة الفحش على مكتب التحقيقات الفيدرالي؟,4
ايش اللي حصل لسيارة الإطفاء اللى تعاملت مع حادث تحطم جاس 39 جريبين؟ ,2
بعد تحطم جاس 39 سي جريبين، تم إغلاق المطار عن ايش؟,1
بريجينسكي قدم توجيهات لمين خلال الثورة الإيرانية؟,3
مين اللي مسك منصب مستشار الأمن القومي لين سنة 1977؟,1
اي من الأشياء هذي ما تعكس بشكل دقيق مسيرة بوبيك المهنية مع بارتيزان بلجراد؟,1
أي جملة من الجمل هذي عن تاريخ بوبيك مع بارتيزان بلغراد صحيحة؟,1
حسب القطعة، ايش هي الصفة اللى تميز هيسبرونيتشوس عن الفيلوسيرابتور؟,2
معنى الاسم «هسبرونايكس» مشتق من أية خصائص فيزيائية لهذا النوع؟,1
أي جملة من الجمل هذي بخصوص إطلاق النار صحيحة؟,4
ايش هي الجملة الصحيحة بخصوص الحدث اللي وقع فيه إطلاق النار؟,1
حسب القطعة، ايش هي أول حاجة أقلقت المسؤولين بخصوص لونو؟,3
حسب القطعة، أي جملة من الجمل هذي عن انهيار لونو مب صحيحة؟,2
في اي عقد حققت الجزائر الاستقلال؟,3
في اي مكان ما تم تجهيز شاشات التلفزيونات للجنازة؟,1
الجنازة كانت وين؟,3
بعد الانفجار، مين اللي تعالج من جروح خطيرة؟,2
مين اللي بلغ عن تسرب الغاز؟,1
حسب القطعة، كم عدد القتلى في الهجوم؟,2
مين الى فشل في اطلاق النار في وقت ما خلال الهجوم؟,2
ايش من الرياضات هذي صوتوا انها تستبعد من البرنامج الأولمبي؟,3
أي رياضة من الرياضات هذي صوتت اللجنة الأولمبية الدولية غنها تدخل في الألعاب؟,3
ارثر غينيس أجر مصنع الخمور سانت جيمس جيت كم سنه؟,4
كم مليار دولار تدخلها مجلة جينيس كل سنة؟,3
كم عدد دول الاتحاد الأوروبي اللي تم رصد فيروس H5N1 فيها؟,3
وين تم تحديد الحالة الأخيرة المصابة بفيروس H5N1؟,1
متى كانت آخر مرة واجهت هايتي المرض قبل انتشاره عن طريق قوات حفظ السلام؟,1
فضلات أي موقع ساهمت في انتشار المرض,2
لأيش تخطط الحكومه الأيرلندية؟,2
ايش اللي كان مؤقت قانونيا في أيرلندا؟,4
لأي سبب يتم التحقيق في المشتبه فيه؟,1
اثناء تغيير اللوحة، ايش اللي قام به المشتبه فيه؟,1
حسب القطعة، ايش اللي ما اتهم فيه مدرس اللغة الإنجليزية كارنو؟,2
حسب القطعة، مين اللي رولاندو مندوزا ما خذاه رهينة؟,4
بناءً على القطعة، مين هم الرهائن اللي ما تأكد إطلاق سراحهم بدري؟,1
حسب القطعة، مين اللى جمع التوقيعات لدعم تقنين زواج المثليين في البرازيل؟,1
لمين يقدم المحتجين عريضتهم؟,3
حسب رواية أرماند فيرساشي، ايش اللي صار قبل ما الناس يبدون يتعاملون مع أحوال الطقس؟,3
حسب فيرساشي، متى بدأت الرياح الأقوى؟,1
قبل فريد، كم عدد العواصف الكبيرة اللي تسجلت شرق الـ35 درجة غرب؟,2
لما كان فريد قريب من جزر الرأس الأخضر، كان يتحرك في أي اتجاه؟,4
أي من هذول يتميز بسرعات أعلى من اللي قبلها؟,1
ايش الضروري ل 802.11n عشان يرجع يتوافق مع 802.11b؟,4
كم فعالية كان مفروض يسبح فيها الفايز بالميدالية الذهبية الأولمبية في دورة ألعاب الكومنولث؟,2
ليه الفايز بالميدالية الذهبية الأولمبية ما كان ياخد مسكن للألم؟,4
حسب القطعة، ايش اللي كان ممكن يسبب ارتباك حول النشاط الزلزالي؟,1
حسب القطعة، متى حصل تغيير الطور؟,3
أي جملة من الجمل هذي عن مسبار القمر تشاندرايان-1 غلط؟,1
أي من الجمل هذي توصف المسبار القمري بدقة؟,2
حسب القطعة، أي إجراء من إجراءات الوقاية ضد المرض بيتم تنفيذه في الآخر؟,3
كيف المرض ينتقل للبشر؟,1
فشل الجملة الثانية ممكن يؤدي إلى ايش؟,2
حسب القطعة، متى حذفت الجملة الثانية؟,3
لمين تم تسريب اوراق بنما؟,2
حسب القطعة، مين اللي ادعت الصحافة البريطانية إنه يدير العديد من الشركات المستخدمة في إخفاء الثروات؟,3
أي حادثة من حوادث الطيارات كان فيها أكبر عدد من الوفيات؟,3
أي من الأشياء هذي مب سبب لكثرة الحوادث الجوية اللى تصير في ايران؟,2
ايش من المواضيع هذي ما كانت ضمن تقرير مجموعة دراسة العراق؟,2
ايش من المواضيع هذي ما حثت عليها مجموعة دراسة العراق في تقريرها؟,1
حسب الشرطة، مين اللي كان الدراع اليمين لبرووينزانو؟,2
بناءً على المعلومات اللي في القطعة، ايش سبب موت فالكون؟,1
اي من الجوائز هذي مب من جوائز هيتوشي سايتو؟,2
في أي مكان تجنب ايواسكي أخذ النذور؟,2
مين اللي هاجم ايواساكي؟,3
متى ألونسو خلص السباق؟,1
ايش اللي خلى شوماخر ينهي السباق بدري؟,4
حسب القطعة، على مين كفالة المعتقلين؟,4
طبقاً لأمر الاعتقال المؤقت المذكور في القطعة، المفروض يسمح للمعتقلين بالحصول على ايش عشان يتم احتجازهم أكثر من 24 ساعة؟,4
حسب القطعة، ايش السبب غير المذكور لشرح تأجيل الجولة الثانية من الانتخابات؟,4
ليش الدبلوماسيين اعتبروا إعادة الانتخابات مو ضرورية؟,3
مين اللي يقدم خدمات قضائية للمناطق القبلية الخاضعة للإدارة الاتحادية؟,2
بخصوص (الوسطاء السياسيين) للمناطق القبلية الخاضعة للإدارة الاتحادية أي عبارة من العبارات هذي خطأ؟,4
ايش الجائزة اللي ترشحت لها إيما ستون؟,3
ايش الجائزة اللي الفيلم ماترشح لها؟,2
أي جهة من هذول باقي شغالين بعد الزلزال؟,4
حسب القطعة، أي من ذول تعرض للتدمير بسبب الزلزال؟,3
حسب القطعة، أي من الأمور هذي غير موجود في الوثيقة؟,2
أي من ذي الحاجات مو من المطالب الفلسطينية؟,2
ايش الدولة اللى درس فيها ما القانون؟,1
حسب القطعة، أي بلد تأييده ساعد ما في فوزه في الانتخابات؟,4
مثل ما هو مذكور في القطعة، كارولين ويلسون اشتغلت لصالح مين قبل ما تترك المدينة؟,2
مع وجود أربع سباقات في الموسم مين راح يحتل المركز الرابع في بطولة السائقين؟,4
بعد السباق اللي انذكر في القطعة، كم نقطة أحرزها كاهني في بطولة السائقين؟,1
حسب القطعة، كم مرة الناس شافوا سقوط النيازك اللي ثبت بعدها إنها أصلا من المريخ؟,2
حسب ماذكر في القطعة، ايش الصح بالنسبة للصخور اللي ثبت إنها في الأصل من المريخ؟,4
متى اعتزل شوماخر؟,2
متى أصيب ماسا؟,1
حسب القطعة، ايش راح يكون تأثير التنظيم على AOL؟,3
أي من هذي الحاجات ممكن ينتهي بعد التنظيم الجديد؟,3
كم عدد الأشخاص اللي قتلوا في الهجوم وما كانوا من ضباط الشرطة؟,2
مين اللي بلغ عن المشتبه به في الهجوم؟,1
على أساس انو فلوريدا هي ولاية يحصل الفائز فيها على كل شيء، ايش اللي تم منحه لميت رومني؟,3
حسب القطعة، كم نسبة الأصوات اللي حصل عليها جينجريتش في الانتخابات الأولية؟,2
حسب القطعة، مين اللي ما استمر في الترشح بعد نتيجة مؤتمر الحزب؟,2
حسب القطعة، مين اللي تكلم في حق مرشح ثاني بعد نتيجة مؤتمر الحزب؟,2
ايش هو المكان الوحيد اللي راح تسوى العرض فيه قبل سنة 2015؟,1
المحطة وصفت العرض بإنه من أي مستوى؟,3
ايش اللي جمعه ديفيد هيدلي وساعد جدًا في هجوم الجماعة المسلحة؟,1
ايش وسيلة المواصلات اللي استخدمتها الجماعة المسلحة عشان تسافر لمومباي؟,3
أي عبارة من العبارات هذي جات في القطعة وبتعكس بوضوح نتيجة مباراة نادال وراونيتش المفتوحة في بريزبان؟,1
حسب القطعة، ايش موقف مباراة نادال وراونيتش بعد الإرسال الأول؟,2
