question,gpt_answer
Waarvoor word die Latynse taal in die Vatikaanstad gebruik?,1
Waarvoor word Italiaans nie in die Vatikaanstad gebruik nie?,3
Watter van die volgende baat volgens die uittreksel by klankvermenging op gesofistikeerde rekenaars?,1
In watter plek het die meeste huise volgens die uittreksel spoeltoilette gehad?,1
In watter van die volgende plekke is gevorderde rioolstelsels ontdek?,1
Watter van die volgende laat ’n skaatser draai?,1
Wat is volgens die uittreksel ’n akkurate beskrywing van die holte aan die lem van ’n moderne ysskaats?,3
Wat is volgens die uittreksel die proses wat atome in staat stel om van oortollige energie uit lig ontslae te raak?,4
Wat laat ’n atoom ’n foton vrystel?,2
Wat sal volgens die uittreksel uiteindelik ’n gloeilamp laat ophou werk?,3
Watter van die volgende kan gevaarlik wees om aan te raak terwyl ’n gloeilamp vervang word?,3
Wat gebeur volgens die uittreksel wanneer ’n nukleus gesplyt word?,2
Watter van die volgende weerkaats langafstand oproepe na die aarde toe?,2
Watter van die volgende word gebruik om ’n teleskoop in die ruimte te plaas?,2
Waarvan moet jy oor ’n sikliese gebeurtenis kennis neem om die verloop van tyd te kan volg?,2
Watter aspek van ’n gebeurtenis word volgens die uittreksel deur die gebruik van tyd vergelyk?,1
Watter van die volgende word volgens die uittreksel as tipies van ’n troonopvolger beskou?,2
Wat het Charles volgens inligting in die uittreksel eerste gedoen?,4
Van watter land het Trygvasson se vloot gekom?,4
Wanneer in die geskiedenis het Duitsland ’n sterk kulturele invloed oor Estonië uitgeoefen?,3
Waardeur is die Estoniaanse taal beïnvloed?,2
Watter faktor veroorsaak volgens die uittreksel die wisseling in die getal Hindi-sprekers?,1
Watter van die volgende is ’n korrekte stelling oor die Hindi- en Urdu-tale?,2
Watter van die volgende is nie ’n akkurate feit oor die Hangeul-alfabet nie?,2
Na wat is die alfabet Hunmin Jeongeum uiteindelik verander?,2
Watter tale is volgens die uittreksel deur Sanskrit beïnvloed?,4
As gevolg waarvan het die gebruik van Sanskrit volgens die uittreksel afgeneem?,4
Watter van die volgende is volgens die uittreksel ’n akkurate stelling oor die swaartekrag op Io?,4
Watter van die volgende stellings is volgens die uittreksel ’n akkurate beskrywing van die maan se buitelaag?,3
Waar is die maan se kors volgens die uittreksel die dikste?,3
Watter van die volgende glo sekere mense volgens die uittreksel?,3
Wat word dunner hoe verder jy van die son se middelpunt beweeg?,3
Watter deel van die son is volgens die uittreksel van die aarde af sigbaar?,3
Watter van die volgende waarnemings het Copernicus se teorie help bevestig?,1
Watter van die volgende het Galileo Galilei in 1610 waargeneem?,2
Waarvandaan kry die Amasonerivier volgens die uittreksel water?,1
Watter eer kom nie die Amasonerivier toe nie?,3
"Watter soort werk wat in die uittreksel genoem word, neem die minste Venezolane in diens?",3
Watter van die volgende sektore neem volgens die uittreksel die meeste Venezolane in diens?,1
Wat kan sterre volgens die uittreksel danksy smelting doen?,3
Watter van die volgende sal ’n bruikbare fusiereaktor skep?,2
Wat is die chemiese samestelling van water?,4
Wat bly dieselfde wanneer water van vorm verander?,1
Watter van die volgende was volgens die uittreksel nie ’n kwessie vir die dertien state toe hulle sekere wette probeer afdwing het nie?,1
Watter stelling is volgens die uittreksel ’n akkurate weergawe van die sentrale regering se toestand tydens die Revolusie?,3
Hoe is die woorde agterop die Verklaring van Onafhanklikheid geskryf?,3
Vir watter van die volgende is Singapoer bekend?,1
Wat is die Vanda Miss Joaquim?,2
Aan watter eienskap van die Giza-piramide sou Egiptenare van die Nuwe Koninkryk volgens die uittreksel hulle waarskynlik nie verwonder het nie?,1
Waarheen trek herbivore volgens die uittreksel om reën te soek?,3
Uit watter gebied vertrek herbivore volgens die uittreksel rondom April?,1
Watter land is tydens “Operation Sealion” ingeval?,2
Wat het Duitsland die aanval op Brittanje genoem?,2
Wat word nie genoem as ’n noodsaaklike stap in Italië se plan om Afrika-lande te verower nie?,2
Wat was volgens die uittreksel Italië se hoofdoelwit met die oorlog?,1
Wie het ’n vriendelike verhouding met die invallers bewerkstellig?,2
Watter Geallieerdes was by Operasie Dragonder betrokke?,1
Danksy die ontwikkeling van watter tegnologie kon duikbote onder die water begin vaar?,4
Op watter gebied was duikbote se reikwydte baie beperk?,3
Wie het volgens die uittreksel ’n ooreenkoms verbreek? ,4
Watter van die volgende is nie deur die Rooi Leër uitgevoer nie?,3
Wat het met die hoofingenieur van Italië se Tiende Leër gebeur?,3
Waar het Italo Balbo gesneuwel?,4
Watter van die volgende tegnieke is volgens die uittreksel ’n belangrike deel van Tibetaanse meditasie?,3
Hoe word chakras volgens die uittreksel tydens die middelpunt van Tibetaanse meditasie geaktiveer?,2
Wie het tydens die program die tweede gewyde lied uitgevoer?,4
Wie het volgens die uittreksel tydens die offerande van voedsel ’n gewyde lied uitgevoer?,1
Wat was die tweede laaste uitvoering van die aand?,1
Wat is Alessandro Safina se nasionaliteit?,4
Watter van die volgende stellings is volgens die uittreksel nie waar nie?,1
Wie het volgens die uittreksel ’n opmerking oor die ongemaklike hittevlak gemaak?,2
Waar was daar weens ’n tsunami ’n kragonderbreking?,1
Hoe is Tonga volgens die uittreksel deur die kragonderbreking geraak?,4
Wanneer kon die polisie hul radarpistole gebruik om Jonny Reid se spoed te meet?,1
Hoekom was dit volgens die uittreksel vir Nieu-Seeland se polisie moeilik om Jonny Reid se spoed te meet?,2
Waar was die sentrum van die aardbewing in verhouding tot Butte?,2
Wat het tydens die oproer in Abu Ghraib gebeur?,4
Hoekom het die Irakese tronk berug geword? ,4
Watter soort geleentheid is in die Maui se oorloggedenkteken-stadion gehou?,3
Wie het uiteindelik ’n verduideliking vir die kansellering van die geleentheid gegee?,2
Wie het verskeie inwoners van Bishkek gedink was vir die plundering verantwoordelik?,3
Wie het betogers uit die suide vir die plundering geblameer?,1
Wanneer het Ring ’n toename in verkope beleef?,1
Wanneer het Jamie Siminoff besluit om Ring te begin?,1
Waarvoor gee elke episode van Reading Rainbow vir kinders aanbevelings?,4
Wat het dalk bygedra tot die beëindiging van die Reading Rainbow-reeks?,1
Watter van die volgende was nie ’n argument wat amptenare van Amsterdam en die museum oor die boom aangevoer het nie?,2
Vir watter van die volgende moet inspeksies volgens die hoofinspekteur van die RSPCA standaard wees?,4
Wat sal volgens die uittreksel help om die belangrikheid van dierewelsyn by Australiese slagpaalwerkers in te prent?,1
Watter werk het die mens wat gearresteer is volgens die uittreksel gedoen?,1
Hoeveel slagoffers is volgens die uittreksel begrawe terwyl nuus oor nog ’n arrestasie versprei het?,2
Watter land het in reaksie op protesoptogte nie met die ondertekende ACTA-verdrag voortgegaan nie?,2
Watter van die volgende lande het volgens die uittreksel besluit om lidmaatskap van ACTA uit te stel?,4
Hoeveel mense is beseer weens voorvalle van iPods wat oorverhit?,1
Wie het gesê die oorverhitting is nie te ernstig nie?,4
Wat het Steve Jobs in sy toespraak gesê sal Apple opnuut uitvind?,2
Wat was die doel van Steve Jobs se twee uur lange toespraak?,3
Wat het Cristina Fernandez de Kirchner in die Argentynse Teater aangekondig?,1
Waar het Cristina Fernandez de Kirchner haar voorneme om te staan aangekondig?,3
Wat was die ACMA se bevinding oor Big Brother?,1
Aan watter eienskappe moet media voldoen om as internetinhoud beskou te word?,2
Wie is die leier van Australië se Liberale Party?,2
Hoekom het Australië nog nie ’n kernkragindustrie nie?,4
Watter skiër het met die hulp van ’n gids meegeding?,3
Watter land was tiende in die Super-G vir die vroue se staande klas?,1
Watter stelling oor Blake is volgens die uittreksel nie akkuraat nie?,2
Watter van die volgende het volgens die uittreksel nie met Blake gebeur nie?,3
Waarvoor sal die VN se internasionale fonds vir aardverwarming nie gebruik word nie?,2
Wat wil die VN volgens die uittreksel graag spaar?,3
Watter van die volgende is nie deur Albert Muchanga genoem as iets waaroor nog besluit moet word nie?,1
Hoekom kan handel volgens die uittreksel in Julie begin?,2
Waarvan het die Atlanta Journal-Constitution volgens die uittreksel opvoeders beskuldig?,3
Wat is volgens inligting in die uittreksel nie in die Atlanta Journal-Constitution se verslag genoem nie?,2
Watter inligting is volgens die uittreksel oor die bomaanval bekend?,2
In hoeveel wedstryde het Jesus gespeel sedert hy in 2017 hy Manchester City aangesluit het?,4
Watter klub het Jesus ’n fooi van £27 miljoen gegee om aan te sluit?,2
Watter stelling oor die hostelgaste is nie waar nie?,4
Watter van die stellings is volgens die uittreksel waar?,3
Watter inligting oor die botsing is volgens die uittreksel nie onseker nie?,2
Wat moet volgens die uittreksel nog oor die botsing vasgestel word?,4
Hoe hoog was Batten voorheen volgens die uittreksel op die lys van rykste Amerikaners?,3
Aan watter van die volgende het Batten skenkings gedoen?,2
Wat was nie deel van die wet wat deur goewerneur Arnold Schwarzenegger onderteken is nie?,3
Wie het volgens die uittreksel nie alles gehoor wat gesê is nie?,3
Watter van die volgende is volgens die uittreksel waar oor Miller se ervaring tydens die verhoor?,2
Wie het voorgestel dat die Skoon Lug-wetsontwerp gewysig moet word?,3
Wie het dit weerlê dat die Skoon Lug-wetsontwerp as ’n foefie voor die verkiesing gebruik word?,2
Wat het die verbindings sianuriensuur en melamien gevorm toe hulle in kat-urine met mekaar gereageer het?,3
Wat het navorsers deur middel van infrarooi spektroskopie waargeneem?,2
Wie het na Luna as “Queen of Extreme” verwys?,4
Wie het Luna as ’n frats beskryf?,2
Wat het nie gebeur met die bestuurder wat by die botsing betrokke was nie?,3
Wat was nie iets omtrent Suid-Afrika se spel wat tydens die rugbytoernooi uitgestaan het nie?,3
Wanneer het Suid-Afrika se spel volgens die uittreksel begin verbeter?,4
Watter van die volgende stellings is volgens die uittreksel nie ’n akkurate weergawe van China se ekonomie nie?,4
Wanneer kan Chinese GDP volgens die uittreksel die Verenigde State s’n verbysteek?,2
Wat stel Hu voor moet ontwikkelende lande doen?,4
Wat het Hu nie genoem nie?,4
Vir watter van die volgende lyk die situasie volgens Veerman nie goed nie?,2
Wie sal weens die verhoor Huhne se kabinetpos oorneem?,1
Wie sal na die verhoor die rol van Besigheidsminister oorneem?,1
Wat moedig spelers die gehoor aan om tydens Camille Saint-Saens se opera te doen?,1
Wie rook hoofsaaklik dagga tydens die opera?,3
Wat is ’n ander naam vir die ruimtewandeling wat Leonov gedoen het?,3
Op watter sending het Leonov die Sowjet-deel gelei?,2
Wie is in die ongeluk beseer?,1
Wat het met die mense gebeur wat by die insident betrokke was?,2
"Wetenskaplikes wat aan die projek gewerk het, het gehoop hulle sou die effek van watter van die volgende kon waarneem?",2
Watter van die volgende se materie het wetenskaplikes waargeneem?,4
Wat word volgens die uittreksel nie deur konserwatiewes gekritiseer nie?,3
Wie kritiseer die rekonstruksiekontrakte vir Orkaan Katrina se noodlenigingsfonds?,2
Waar sal die ligte van die Stardust-ruimtetuig volgens die uittreksel eerste sigbaar wees?,2
Vir watter van die volgende sal die ruimtetuig volgens die uittreksel ’n rekord opstel?,3
Hoe was dr. Malar Balasubramanian familie van Saroja Balasubramanian?,2
Waar is Sara Balasubramanian se lyk gevind?,3
Wat het eBay gekoop?,3
Wat wil eBay met die aanskaffing probeer bereik?,2
Wie het volgens die uittreksel nie gekommunikeer met die gevangenes wat na die geveg in die binneterrein gebly het nie?,2
Watter van die volgende het die gevangenes uiteindelik laat ophou oproer maak?,2
Waarvan moet die land Iran hom na Ayatollah Ali Khamenei se mening bevry?,4
Wie het volgens die uittreksel die effek van sanksies op Iran se ekonomie erken?,1
Watter van die volgende is nie deel van Frankryk se stemprosedure nie?,4
Waar dui kiesers hul verkose kandidaat aan?,2
Wat het Allen met ’n agt jaar lange soektog na die Musashi laat begin?,4
Waaraan het Allen volgens die uittreksel ’n beduidende bedrag van sy geld bestee?,2
Watter van die volgende het volgens die uittreksel waarskynlik tot die gevaarlike toestand in en om die aanleg gelei?,1
Watter van die volgende is nie een van die veiligheidswenke wat na die insident by die aanleg aan plaaslike inwoners gegee is nie?,3
Wat is volgens dr. Moll die kommerwekkendste oor XDR-TB?,4
"Hoeveel van die pasiënte wat die nuwe variant opgedoen het, is as gesondheidspersoneel bevestig?",2
Watter soort tegnologie gebruik die NextGen-sisteem?,1
Hoe word lugverkeerbeamptes regstreeks deur NextGen bevoordeel?,2
Watter fokus van die FBI is volgens die uittreksel nie deur geskiedkundiges gekritiseer nie?,3
Wat doen die FBI se obseniteitinisiatief?,4
Wat het gebeur met die brandweerwa wat op die ongeluk van die JAS 39C Gripen gereageer het? ,2
Waarvoor was die lughawe gesluit nadat die JAS 39C Gripe neergestort het?,1
Vir wie het Brzezinski tydens die Irannese Revolusie raad gegee?,3
Wie was tot 1977 in die pos van nasionale sekuriteitsraadgewer?,2
Watter van die volgende is nie ’n akkurate weergawe van Bobek se loopbaan by Partizan Belgrade nie?,1
Watter stelling oor Bobek se geskiedenis by Partizan Belgrade is waar?,1
Watter eienskap onderskei volgens die uittreksel die Hesperonychus van die Velociraptor?,2
Van watter fisieke eienskap is die betekenis van “Hesperonychus” afgelei?,1
Watter van die volgende stellings oor die skietvoorval is waar?,4
Watter stelling is akkuraat oor die geleentheid waar die skietvoorval plaasgevind het?,1
Wat was volgens die uittreksel die aanvanklike vrees van amptenare oor die Luno?,3
Watter van die volgende stellings oor die Luno se onklaarheid is volgens die uittreksel nie waar nie?,2
In watter dekade het Algerië onafhanklike geword?,3
Waar is televisieskerms nie vir die begrafnis geïnstalleer nie?,4
Waar is die begrafnis gehou?,3
Wie is na die ontploffing vir ernstige beserings behandel?,2
Wie het die gaslekkasie aangemeld?,1
Hoeveel mense het volgens die uittreksel in die aanval gesterf?,2
Wie se wapen het in ’n stadium tydens die aanval gefaal?,2
Watter van die volgende sporte is uit die Olimpiese program gestem?,3
Vir watter van die volgende sporte het die Internasionale Olimpiese Komitee gestem om by die spele ingesluit te word?,3
Vir hoeveel jaar het Arthur Guinness oorspronklike die St James’ Gate Brouery gehuur?,4
Sowat hoeveel biljoen dollars is Guinness se jaarlikse opbrengs?,3
In hoeveel lande van die Europese Unie is die H5N1-virus geïdentifiseer?,3
Waar is die laaste geval van die H5N1-virus geïdentifiseer?,1
Wanneer was Haïti se laaste ervaring van die siekte voor die verspreiding wat deur die vredesmagte veroorsaak is?,1
Watter plek se rommel het tot die verspreiding van die siekte bygedra?,2
Wat beplan die Ierse regering?,2
Wat was tydelik wettig in Ierland?,4
Waarvoor word die vermeende oortreder ondersoek?,1
Wat het die verdagte nie gedoen toe die teken verander is nie?,3
Waarvan uit die volgende is die Engelse tutor Karno volgens die uittreksel nie beskuldig nie?,2
Wie is volgens die uittreksel deur Rolando Mendoza as gyselaar gehou?,1
Watter gyselaars se vroeë vrylating is volgens die uittreksel nie bevestig nie?,1
Wie het volgens die uittreksel in Brasilië handtekeninge versamel tot steun van wettige huwelike van dieselfde geslag?,1
Vir wie wil die protesteerders hul petisie gee?,3
Wat het volgens Armand Versace se weergawe gebeur net voor die skare op die weer begin reageer het?,3
Wanneer het die sterk wind volgens Versace begin waai?,1
Hoeveel groot storms is voor Fred oos van 35 ͦW opgeteken?,3
In watter rigting het Fred beweeg toe dit naby die Kaap Verde-eilande was?,4
Watter van die volgende is vinniger as hul voorgangers?,1
Hoekom is dit nodig dat 802.11n agteruit versoenbaar met 802.11b moet wees?,4
Aan hoeveel nommers sou die Olimpiese goue medaljehouer op die Statebondspele deelneem?,1
Hoekom het die Olimpiese goue medaljehouer nie medikasie vir sy pyn gebruik nie?,4
Wat het volgens die uittreksel moontlik tot verwarring oor die aardbewings gelei?,1
Wanneer het die faseverandering volgens die uittreksel plaasgevind?,3
Watter van die volgende stellings oor die Chadrayaan-1 se Maan Impak Ruimtetuig is nie waar nie?,1
Watter van die volgende stellings is akkurate beskrywings van die maantuig?,2
Watter soort beskerming teen die siekte sal volgens die uittreksel laaste toegepas word?,3
Hoe word die siekte na mense oorgedra?,1
Wat kan die gevolg van die tweede sin se mislukking wees?,2
Wanneer is die tweede sin volgens die uittreksel verwyder?,1
Aan wie is die “Panama Papers” uitgelek?,2
Wie het die Britse pers volgens die uittreksel beweer het baie van die maatskappye bestuur wat gebruik is om rykdom weg te steek?,3
Watter van die volgende vliegongelukke het die meeste sterftes gehad?,1
Watter van die volgende is nie ’n rede vir die baie lugongelukke in Iran nie?,2
Watter van die volgende was nie ingesluit in die Irak-studiegroep se verslag nie?,2
Watter van die volgende is nie deur die Irak-studiegroep in sy verslag aanbeveel nie?,1
Wie was volgens die polisie as Provenzano se regterhand beskou?,2
Wat was volgens inligting in die uittreksel die oorsaak van Falcone se dood?,1
Watter van die volgende is nie een van Hitoshi Saito se lofbetuigings nie?,1
Waar het Iwasaki dit reggekry om ’n huwelik vry te spring?,2
Wie het Iwasaki aangeval?,3
Wanneer het Alonso ophou jaag?,invalid
Hoekom het Schumacher vroeg ophou jaag?,4
Wie se werk is dit volgens die uittreksel om borgtog vir gearresteerdes vas te stel?,4
Wat moet gearresteerdes hê ingevolge die tydelike interdik wat in die uittreksel genoem word voordat hulle langer as 24 uur aangehou kan word?,4
Watter rede is volgens die gedeelte nie gebruik om die gekanselleerde uitklopverkiesing te verduidelik nie?,2
Waarom is die afloop uiteindelik deur diplomate onnodig geag?,3
Wie verskaf regsdienste vir FATA?,2
"""Watter van die volgende stellings oor FATA se """"Politiese Agente"""" is nie waar nie?""",3
Vir watter toekenning is Emma Stone genomineer?,3
Vir watter toekenning is die fliek nie genomineer nie?,2
Watter van die volgende het in werking gebly na die aardbewing?,4
Watter van die volgende het volgens die gedeelte skade opgedoen as gevolg van die aardbewing?,1
Watter van die volgende kwessies is volgens die gedeelte nie in die dokument ingesluit nie?,2
Watter van die volgende is nie een van Palestina se eise nie?,2
In watter land het Ma regte gestudeer?,1
Voorspraak vir watter land het volgens die gedeelte Ma se verkiesingsoorwinning gehelp?,4
Vir wie het Carolyn Wilson soos in die gedeelte genoem gewerk voordat sy die dorp verlaat het?,3
"Met vier wedrenne oor in die seisoen, wie is in die vierde plek van die jaerskampioenskap?",4
"Na die wedren wat in die gedeelte genoem word, hoeveel punte het Kahne in die jaerskampioenskap?",1
Hoeveel keer het mense volgens die gedeelte al vallende meteoriete gesien wat later van Mars afkomstig blyk te wees?,2
"Soos in die gedeelte genoem, wat is waar van die rotse wat gevind is wat van Mars afkomstig is?",4
Wanneer het Schumacher afgetree?,2
Wanneer is Massa beseer?,1
Hoe sal die reëling volgens die gedeelte AOL affekteer?,3
Watter van die volgende kan dalk eindig ingevolge die nuwe reëling?,3
"Hoeveel mense wat in die aanval dood is, was nie polisieoffisiere nie?",3
Wie het die vermeende verdagte in die aanval gerapporteer?,1
"As gevolg van Florida se status as ’n wenner-van-alles staat, wat is aan Mitt Romney toegeken?",3
Watter persentasie van die stemme het Gingrich volgens die gedeelte in die verkiesing gehad?,2
Wie het volgens die gedeelte nie verder deelgeneem ná die uitslae van die koukus nie?,2
Wie het volgens die gedeelte met lof van ’n ander kandidaat gepraat ná die uitslag van die koukus?,2
Waar was die enigste plek waar die optrede voor 2015 vertoon is?,1
Die stasie beskryf die optrede met watter soort draai?,2
Wat het David Headley ingesamel wat uiteindelik die militante groep se aanval gehelp het?,1
Watter vervoermiddel het die militante groep gebruik om na Mumbai te reis?,3
"Watter stelling weergee die uitslag van Nadal en Raonic se Brisbane Ope-wedstryd wat in die gedeelte genoem word, akkuraat?",1
Wat was volgens die gedeelte die stand van Nadal en Raonic se wedstryd na die eerste afslaan?,2
Watter taalprogram is nie by die drie nuwe Naked News-uitsendings ingesluit nie?,3
Waar sal die nuwe Naked News-uitsendings volgens die gedeelte nie beskikbaar wees nie?,3
Hoeveel deelnemers het nie die Groot Slalom voltooi nie?,4
Watter van die volgende stellings weergee die resultate van die wedrenne by die Kampioenskappe akkuraat?,2
Watter van die volgende het die NBA besluit om op te skort?,1
Wat het volgens die gedeelte gelei tot die NBA se kommer rakende die virus?,4
Wie het die wendoel vir die Washington Capitals in die wedstryd teen die Atlanta Thrashers aangeteken?,1
Wie het sy 60ste doel van die seisoen tydens die Capitals vs. Thrashers-wedstryd gemaak?,3
Wanneer het Northern Rock bank ondersteuning van die goewerment nodig gehad?,4
Watter van die volgende stellings beskryf volgens die gedeelte Virgin Group se handelinge met Northern Rock bank akkuraat?,2
Watter nasie word soos in die gedeelte genoem geraak deur die ondertekening van die Kyoto klimaatsooreenkoms?,1
Die voormalige regering van Australië het gedink die bekragtiging van Kyoto sou skade berokken aan wat?,2
Vir watter program is die skuts in die roete gewerf?,4
Watter stelling weergee nie die plaagbeheer proef akkuraat nie?,1
Waar is die skeuring volgens die gedeelte gevind?,2
Wat het volgens die gedeelte vroeër as verwag gebeur?,2
Wat sal ’n speler moet doen om bewegings tydens ’n videospeletjie te manipuleer?,4
Wat was ontwerp om soos ’n televisie afstandbeheerder te lyk?,2
Wat was nie in die jongste verslag van Xinhua-nuusagentskap vermeld nie?,2
Wat was nie in Xinhua-nuusagentskap se vroegste verslag vermeld nie?,4
Wat was deur Sara Danius gedurende die radio program aangekondig?,4
Wie kon nie bereik word nie?,4
"""Wie het kommentaar gelewer op die belofte dat dit """"’n groot stap"""" is?""",3
Hoeveel seëls het Słania vir verskeie lande vervaardig?,4
Wat is volgens die gedeelte die waarskynlike oorsaak van voortgesette lekkasie uit die tenk se luggate?,3
Hoekom het die ontlaskleppe oopgegaan?,2
Hoe hoog is die water tans in die Negende Wyk?,3
Wat het tydens Orkaan Katrina in die Negende Wyk plaasgevind?,3
Watter van die volgende is nie deur Hamilton bevestig nie?,2
Wat is iets wat wetenskaplikes wil uitvind?,4
Watter rol het die plaaslike polisie volgens die gedeelte in die sluiting gespeel?,3
Wat het met die moltreinstasie ingange gebeur tydens die sluiting?,1
Wat het volgens die gedeelte nie gebeur voordat die fotograaf deur die voertuig getref is nie?,4
Wat het die fotograaf probeer doen voordat hy deur ’n voertuig getref is?,2
Watter stelling beskryf nie die president se toestand akkuraat nadat hy positief vir die virus getoets het nie?,1
Watter van die volgende stellings oor die president is volgens die gedeelte waar?,3
Wanneer is volgens die gedeelte verwag dat die Tropiese Sikloon Gonu sou voortgaan om te verswak?,2
Hoe vinnig was die winde op die hoogtepunt van die Tropiese Sikloon Gonu?,3
Watter van die volgende word nie as ’n kenmerk van Karenia brevis beskou nie?,3
Watter van die volgende kan Karena brevis nie doen nie?,2
Watter van die volgende het volgens die gedeelte nie plaasgevind as gevolg van die orkaan Felicia nie?,4
Watter stelling oor orkaan Felicia is vals?,2
Watter stelling weergee die uitslag van die 2009 Hongaarse Grand Prix akkuraat?,3
Wanneer het die ongeluk gebeur?,1
Watter van die volgende het volgens die gedeelte minder tyd geneem as wat navorsers oorspronklik geglo het?,1
Watter van die volgende was nie deur navorsers gerapporteer nie?,3
Waar gaan CowParade plaasvind?,2
Watter van die volgende stellings beskryf CowParade akkuraat?,4
Wat het veroorsaak dat Rusland die gebruik van II-76's opgeskort het?,2
Wat is die II-76?,3
Wie het die skrywerspan vir Die Simpsons gehuur?,2
Wie het volgens Fluke vir haar positiewe kommentaar en aanmoedigings gestuur?,4
Waaroor wou sommige mense volgens die gedeelte nie hê vroue moet praat nie?,3
Watter planeetliggaam is volgens die gedeelte die mees dinamies?,1
"Op watter planeetliggaam is riviere en mere wat uit ’n deursigtige vloeistof bestaan, geïdentifiseer?",2
Wat van hierdie vindings is nie die gevolg van die veerontdekking nie?,4
Wat het die dinosourus vere nie gehad nie?,2
Watter van die volgende stellings oor ZMapp is nie waar nie?,2
Watter van die volgende stellings beskryf die PALM verhoor akkuraat?,3
Waar dink navorsers sal die nuwe skyfie die sinvolste wees?,1
Watter metode sal gebruik word om die diagnostiese hulpmiddel te bou?,2
Watter stelling volgens die gedeelte is nie waar oor lobatarpe nie?,4
Watter teorie rakende die landvorms dui volgens die gedeelte aan dat daar geologiese aktiwiteit op die maan plaasvind?,1
Waarvan sal daar volgens die gedeelte nie meer van wees tot die aanklag nie?,1
Wat is volgens die gedeelte nie ’n huidige probleem vir robbejagters nie?,4
"Bykomend tot ys, wat anders affekteer reddingspogings?",2
Watter oortuiging het Roberts weerhou om te bevestig?,3
Watter onderwerp het Roberts gevoel was te oneties om te bespreek?,4
Waar skyn die twee ligstrale?,1
Wanneer word nuwe wolkekrabbers volgens die gedeelte op die grond gebou?,4
Watter inligting dui daarop dat Die Sewe Susters grotte is?,1
Hoe word die termiese gedrag van die Sewe Susters waargeneem?,1
Watter stelling oor die verdagte is volgens die gedeelte nie waar nie?,4
Watter inligting rakende die aanval is deur die owerhede bevestig?,2
Watter spanne sal in die wedstryd op Ellis Park speel?,3
Waar speel die Springbokke hul volgende wedstryd?,3
Met watter van die volgende het die ruimtestasie tydens die missie gesukkel?,2
Wat was volgens die gedeelte die doel van die ruimtestasie se missie?,3
Watter van die volgende stellings oor die saak is nie waar nie?,4
