question,gpt_answer
남부 지역 시위대의 약탈에 대해 비난한 사람들은 누구입니까?,1
링의 매출은 언제 증가했는가?,1
제이미 시미노프 (Jamie Siminoff)는 언제 링을 시작하기로 결심했는가?,1
리딩 레인보우는 에피소드마다 아동들에게 무엇을 추천했습니까?,4
리딩 레인보우 시리즈가 취소된 이유는 무엇입니까?,1
다음 중 암스테르담시와 박물관 관계자들이 이 나무에 관해 주장한 내용이 아닌 것은 무엇인가?,2
"동물 학대 방지를 위한 왕립협회(RSPCA)의 최고 책임자에 따르면, 다음 중 어느 것에 대한 조사가 일반적이어야 합니까?",4
"지문에 따르면, 호주 도살장 근로자들에게 동물 복지의 중요성을 확고히 인식시키는 데 도움이 될 수 있는 것은 무엇입니까?",1
"지문에 따르면, 체포된 사람의 직업은 무엇인가?",1
"지문에 따르면, 또 다른 체포 소식이 퍼지는 동안 몇 명의 희생자에 대한 장례식이 열리고 있었는가?",2
시위에 대응하여 서명한 ACTA 협정을 추진하지 않은 국가는 어디인가?,2
"지문에 따르면, 다음 중 ACTA 가입 절차를 보류하기로 결정한 국가는 어디인가?",4
iPod 과열 사고로 다친 사람은 몇 명인가?,1
과열 사고가 그다지 심각하지 않다고 말한 사람은 누구인가?,4
스티브 잡스가 연설에서 애플이 재발명할 것이라고 말한 것은 무엇입니까?,2
스티브 잡스가 2시간 동안 연설한 목적은 무엇이었습니까?,3
크리스티나 페르난데스 데 키르치네르(Cristina Fernandez de Kirchner)가 아르헨티나 극장에서 발표한 것은 무엇인가?,1
크리스티나 페르난데스 데 키르치네르(Cristina Fernandez de Kirchner)는 어디에서 출마 의사를 밝혔는가?,3
빅브라더에 대한 ACMA의 조사 결과는 무엇입니까?,1
미디어가 인터넷 콘텐츠로 간주되려면 어떤 조건에 부합해야 합니까?,2
호주 자유당의 대표는 누구입니까?,2
호주에 아직 원자력 발전 산업이 없는 이유는 무엇입니까?,4
가이드의 도움을 받아 출전한 스키선수는 누구인가?,3
여자 스탠딩 클래스의 슈퍼-G에서 10위를 차지한 국가는 어디인가?,1
"지문에 따르면, 블레이크에 관한 다음의 내용 중 옳지 않은 것은 무엇입니까?",2
"지문에 따르면, 다음 중 블레이크에게 일어나지 않은 일은 무엇입니까?",3
다음 중 유엔 지구 온난화 기금의 용도가 아닌 것은 무엇인가?,2
"지문에 따르면, 유엔이 구하고자 하는 것은 무엇인가?",3
다음 중 알버트 무창가가 아직 합의가 필요한 사항으로 언급하지 않은 것은 무엇입니까?,2
"지문에 따르면, 7월에 교역을 시작할 수 있는 이유는 무엇입니까?",2
"지문에 따르면, 애틀랜타 저널 컨스티튜션(Atlanta Journal-Constitution)은 교육 관계자들과 관련된 어떤 혐의를 제기했는가?",1
"지문에 나온 정보에 따르면, 다음 중 애틀랜타 저널 컨스티튜션(Atlanta Journal-Constitution)의 보고서에 언급되지 않은 사항은 무엇인가?",4
"지문에 따르면, 폭탄 테러 이후 알려진 내용은 무엇인가?",3
"2017년 맨체스터 시티에 합류한 이후, 제수스는 몇 경기에 출전했는가?",4
제수스가 입단비로 2700만 파운드를 받은 클럽은 어디인가?,1
호스텔 투숙객에 대한 다음 내용 중 사실이 아닌 것은 무엇입니까?,4
"지문에 따르면, 다음 중 맞는 내용은 무엇입니까?",3
"지문에 따르면, 충돌에 관한 다음의 정보 중 확실하지 않은 것은 무엇입니까?",1
"지문에 따르면, 충돌에 관해 아직 알아내지 못한 것은 무엇입니까?",4
베튼은 한때 미국 내 부자 순위에서 몇 위에 올랐는가?,3
다음 중 베튼이 기부한 단체는 어디인가?,2
다음 중 아놀드 슈워제네거 주지사가 서명한 법안에 포함되지 않은 항목은 무엇인가?,3
"지문에 따르면, 말을 듣지 못한 사람은 누구입니까?",3
"지문에 따르면, 밀러의 청문회 경험 중 사실인 것은 무엇입니까?",2
대기 오염 방지법' 개정을 제안한 사람은 누구인가?,3
대기 오염 방지법'이 선거전의 일환으로 이용되고 있다고 반박한 사람은 누구인가?,1
시아누르산과 멜라민이 고양이 소변에서 서로 반응하면 어떤 화합물이 형성됩니까?,3
연구자들이 적외선 분광법(FTIR)을 사용해서 관찰한 것은 무엇인가?,2
루나를 “Queen of Extreme”이라고 말한 사람은 누구입니까?,4
"""루나를 """"기이하다""""고 말한 사람은 누구입니까?""",2
다음 중 충돌 사고에 연루된 운전자에게 발생하지 않은 일은 무엇인가?,3
럭비 토너먼트 중 남아프리카 공화국의 게임 플레이에서 두드러지지 않았던 점은 무엇입니까?,3
"지문에 따르면, 남아프리카 공화국의 경기가 개선되기 시작한 것은 언제입니까?",4
"지문에 따르면, 중국의 경제 규모에 관한 다음 설명 중 정확하지 않은 것은 무엇입니까?",4
"지문에 따르면, 중국의 GDP는 언제 미국을 제칠 것으로 예상됩니까?",2
후 주석이 개발도상국에 제안한 것은 무엇인가?,4
후 주석이 언급하지 않은 것은 무엇인가?,4
다음 중 리차드 비어만(Richard Veerman)이 상황이 좋지 않다고 말한 것은 무엇인가?,2
기소로 사임한 후네(Huhne)의 내각 직책은 누가 맡게 됩니까?,1
기소 이후 사업부 장관직을 누가 맡게 됩니까?,3
카미유 생상(Camille Saint-Saens)의 오페라를 공연하는 공연자들이 관객에게 권장하는 행동은 무엇인가?,1
오페라 공연 중 주로 마리화나를 피우는 사람은 누구인가?,3
레오노프가 수행한 '우주 유영'의 다른 이름은 무엇인가?,3
레오노프는 어느 임무에서 소비에트 쪽을 이끌었는가?,2
충돌 사고로 부상을 입은 사람은 누구인가?,1
사고에 관련된 사람들은 어떻게 되었는가?,2
프로그램에 참여한 과학자들은 다음 중 무엇에 의한 영향을 관찰하려고 했는가?,4
과학자들은 다음 중 어디에 있는 물질을 관찰했는가?,4
"지문에 따르면, 보수적인 태도를 취하는 사람들이 비판하지 않은 것은 무엇입니까?",2
카트리나 태풍의 구호 활동을 위한 재건 계약을 비판하는 사람들은 누구입니까?,2
"지문에 따르면, Stardust 우주선의 빛이 처음 보이는 장소는 어디입니까?",2
"지문에 따르면, 우주선은 다음 중 어떤 기록을 세울 예정입니까?",3
말라라 발라수브라마니아 박사는 사로자 발라스브라마니안 (Saroja Balasubramanian)과는 어떤 관계입니까?,2
사로자 발라스브라마니안 (Saroja Balasubramanian)의 시신이 발견된 곳은 어디입니까?,3
eBay가 인수한 회사는 어디입니까?,3
eBay가 이 인수를 통해 달성하려는 목표는 무엇입니까?,2
"지문에 따르면, 전투 후 마당에 남아 있던 수감자들과 접촉하지 않은 사람은 누구인가?",4
다음 중 수감자들이 결국 폭동을 해산한 이유는 무엇인가?,2
"아야톨라 알리 카메네이에 따르면, 이란은 무엇으로부터 자유로워야 합니까?",4
"지문에 따르면, 제재가 이란 경제에 미치는 영향을 인정한 사람은 누구입니까?",1
다음 중 프랑스의 투표 과정에 해당하는 것이 아닌 것은 무엇입니까?,4
유권자는 선택한 후보를 어디에 표시합니까?,2
알렌이 8년 동안 무사시를 찾기 시작한 이유는 무엇인가?,4
"지문에 따르면, 엘런은 무엇을 위해 상당한 자금을 투자했는가?",2
"지문에 따르면, 다음 중 발전소 내부와 주변에서 위험을 초래할 가능성이 있는 것은 무엇인가?",2
다음 중 발전소 사고 이후 인근 주민에게 권장하는 안전수칙이 아닌 것은 무엇인가?,3
"몰 박사에 따르면, 다음 중 XDR-TB에 관한 가장 우려되는 사항은 무엇입니까?",4
새로운 변종 감염자 중 병원 근로자로 확인된 환자는 몇 명입니까?,2
NextGen 시스템이 사용하는 기술은 어떤 기술인가?,1
NextGen은 항공관제사에게 어떤 직접적인 혜택을 주는가?,2
"지문에 따르면, 역사가들은 FBI가 집중하고 있다고 비판하지 않은 것은 무엇인가?",3
외설 방지책 자금은 FBI에 어떤 영향을 미쳤습니까?,4
JAS 39C 그리펜의 추락에 대응한 소방차는 어떻게 됐습니까? ,2
JAS 39C 그리펜의 추락 이후 공항은 무엇 때문에 폐쇄되었습니까?,1
브레진스키는 이란 혁명 동안 누구를 보좌했습니까?,3
1977년까지 국가 안보담당 대통령 보좌관을 맡은 사람은 누구입니까?,2
파르티잔 베오그라드에서 보벡의 경력에 관한 다음 설명 중 잘못된 것은 무엇입니까?,1
파르티잔 베오그라드와 관련된 보벡의 역사에 관한 다음 설명 중 옳은 것은 무엇입니까?,1
"지문에 따르면, 헤스페로니쿠스와 벨로시랩터를 구분하는 특징은 무엇입니까?",2
헤스페로니쿠스라는 이름은 종의 어떤 신체적 특징에서 유래되었습니까?,1
총격 사건에 관한 다음 설명 중 사실인 것은 무엇인가?,4
총격 사건이 일어난 장소에 관한 다음 설명 중 옳은 것은 무엇입니까?,1
"지문에 따르면, 초기에 직원들이 루노호에 관해 우려한 사항은 무엇인가?",3
"지문에 따르면, 루노호의 고장에 관한 다음 설명 중 사실이 아닌 것은 무엇인가?",2
알제리아가 독립한 것은 언제입니까?,3
장례식을 위해 텔레비전 스크린이 설치되지 않은 곳은 어디입니까?,4
장례식은 어디에서 열렸습니까?,3
폭발 후 중상으로 치료를 받은 사람은 누구입니까?,2
가스 누출을 신고한 사람은 누구입니까?,1
"지문에 따르면, 공격으로 사망한 사람은 몇 명입니까?",2
공격 중 누구의 총기가 발사되지 않았습니까?,2
다음 중 올림픽 종목에서 제외된 스포츠는 무엇입니까?,3
다음 중 국제올림픽위원회(IOC)가 올림픽에 포함하도록 투표한 스포츠는 무엇입니까?,3
아서 기네스는 세인트 제임스 게이트 브루어리를 원래 몇 년 동안 임대했습니까?,4
기네스(Guinness)가 연간 벌어들이는 매출은 얼마입니까?,3
유럽 연합의 몇 개국에서 H5N1 바이러스가 확인되었습니까?,3
H5N1 바이러스가 가장 최근에 발견된 나라는 어디입니까?,1
평화 유지군에 의해 확산되기 전 아이티에 마지막으로 질병이 확산된 것은 언제였습니까?,1
질병 확산의 원인이 된 폐기물은 어느 곳에서 나왔습니까?,2
아일랜드 정부의 계획은 무엇인가?,2
다음 중 아일랜드에서 일시적으로 합법이었던 것은 무엇인가?,4
용의자는 어떤 혐의로 조사를 받고 있습니까?,1
용의자가 표지판을 변경할 때 하지 않은 일은 무엇입니까?,3
"지문에 따르면, 다음 중 영어 과외교사 카르노(Karno)가 기소되지 않은 혐의는 무엇인가?",1
"지문에 따르면, 롤란도 멘도자가 인질로 잡지 않은 사람은 누구인가?",3
"지문에 따르면, 일찍 풀려난 것으로 확인되지 않은 인질은 누구인가?",1
"지문에 따르면, 브라질에서 동성 결혼 합법화를 지지하기 위해 서명을 받고 있는 사람은 누구입인가?",1
시위대는 누구에게 청원서를 제출할 계획인가?,3
"Armand Versace의 설명에 따르면, 사람들이 날씨에 반응하기 직전에 무슨 일이 일어났는가?",3
베르사체에 따르면 강풍은 언제 시작되었는가?,1
프레드 이전에 35°W의 동쪽에서 출현한 것으로 기록된 주요 허리케인은 몇 개인가?,4
프레드가 카보베르데 섬 인근에 도달했을 때 어느 방향으로 움직이고 있었는가?,4
다음 중 이전 세대보다 속도가 더 빠른 것은 무엇입니까?,1
802.11n이 802.11b에 대한 이전 버전 호환성을 제공하려면 무엇이 필요합니까?,4
코먼웰스 게임에서 올림픽 금메달리스트는 몇 개의 경기에 참가해야 했는가?,2
올림픽 금메달리스트가 통증 때문에 약을 먹지 않은 이유는 무엇인가?,4
"지문에 따르면, 다음 중 지진 활동에 관한 혼란을 야기할 수 있는 것은 무엇입니까?",1
"지문에 따르면, 언제 변화가 발생했습니까?",3
찬드라야안-1의 달 탐사선에 대한 다음 설명 중 사실이 아닌 것은 무엇입니까?,1
다음 중 달 탐사선에 대한 설명으로 옳은 것은 무엇입니까?,1
"지문에 따르면, 질병에 대한 보호 조치 중 마지막으로 시행될 조치는 무엇입니까?",3
이 질병을 사람에게 옮기는 매개체는 무엇입니까?,1
두 번째 문장이 통과되지 않아 초래될 수 있는 결과는 무엇인가?,2
"지문에 따르면, 두 번째 문장은 언제 삭제되었는가?",1
“파나마 페이퍼스(Panama Papers)”는 누구에게 유출되었는가?,2
"지문에 따르면, 영국 언론은 재산을 은폐하는 데 사용되는 많은 회사를 누가 관리하고 있다고 주장했는가?",3
다음 중 가장 많은 사망자가 발생한 항공기 사고는 무엇입니까?,1
다음 중 이란에서 수많은 항공기 사고가 발생하는 원인이 아닌 것은 무엇입니까?,2
다음 중 이라크 스터디 그룹의 보고서에 들어있지 않은 내용은 무엇입니까?,2
다음 중 이라크 스터디 그룹이 보고서에서 촉구하지 않은 것은 무엇입니까?,1
경찰에 따르면 프로벤자노의 오른팔로 간주되는 사람은 누구입니까?,2
"지문에 나온 정보에 따르면, 팔코네가 사망한 원인은 무엇입니까?",1
다음 중 사이토 히토시의 업적이 아닌 것은 무엇인가?,2
이와사키가 결혼할 뻔했던 나라는 어디인가?,2
누가 이와사키를 공격했는가?,3
알론소는 언제 경기를 끝냈는가?,2
슈마허가 경기를 일찍 끝낸 이유는 무엇이었는가?,4
"지문에 따르면, 체포된 사람들의 보석금을 책정하는 것은 누구의 일입니까?",4
"지문에 언급된 임시 접근 금지 명령에 따르면, 수감자를 24시간 이상 구금하려면 먼저 무엇이 있어야 합니까?",4
다음 중 지문에서 언급하지 않은 결선 투표 취소 이유는 무엇입니까?,2
외교관들이 결선 투표가 불필요하다고 판단한 이유는 무엇입니까?,3
누가 FATA에 사법 체제를 제공하는가?,2
"""FATA의 """"정치 운동원""""에 대한 다음 설명 중 사실이 아닌 것은 무엇인가?""",3
엠마 스톤은 무슨 상 후보에 올랐는가?,3
이 영화가 후보에 오르지 않은 상은 무엇인가?,2
다음 중 지진 발생 후에도 운영되고 있는 것은 무엇입니까?,4
다음 중 지진으로 인해 피해를 입은 것은 무엇입니까?,3
다음 중 문서에 포함되지 않은 문제는 무엇입니까?,2
다음 중 팔레스타인의 요구 사항이 아닌 것은 무엇입니까?,2
마(Ma)는 어느 나라에서 법을 공부했는가까?,1
다음 중 어느 나라에 대한 옹호가 마의 선거 승리에 도움이 되었는가?,4
캐롤린 윌슨은 마을을 떠나기 전에 어디에서 일했습니까?,3
시즌 내 4번의 레이스가 남은 가운데 드라이버스 챔피언십 4위는 누구인가?,4
칸은 드라이버스 챔피언십에서 몇 점을 받았는가?,1
다음 중 원래 화성에서 온 것으로 입증된 운석이 떨어지는 것이 몇 번이나 목격되었는가?,2
원래 화성에서 온 것으로 확인된 바위에 대한 다음 설명 중 사실인 것은 무엇인가?,4
슈마허는 언제 은퇴했습니까?,2
마사는 언제 다쳤습니까?,1
조치가 AOL에 어떤 영향을 미칩니까?,3
다음 중 새로운 조치에 따라 끝날 수 있는 것은 무엇입니까?,3
공격으로 사망한 사람 중 경찰관이 아닌 사람은 몇 명입니까?,3
누가 공격 혐의자를 밝혔습니까?,1
플로리다의 승자 독식 원칙에 따라 미트 롬니에게 주어진 것은 무엇입니까?,3
깅리치는 예비선거에서 몇 퍼센트의 득표율을 달성했습니까?,2
다음 중 간부 회의 결과가 나온 후 캠페인 운동을 중단한 사람은 누구입니까?,2
다음 중 간부 회의 결과가 나온 후 누가 다른 후보를 칭찬했습니까?,2
2015년 이전에는 어디에서 이 프로가 단독으로 진행되었습니까?,1
방송국에서는 이 프로에 대해 어떤 인물이 나온다고 소개합니까?,2
데이빗 헤들리이 수집한 것 중 무장 단체의 공격에 도움이 된 것은 무엇입니까?,1
무장 단체가 뭄바이로 이동할 때 이용한 교통 수단은 무엇입니까?,3
다음 중 지문에 언급된 나달과 라오니치의 브리즈번 오픈 경기 결과에 대한 정확한 설명은 무엇입니까?,1
첫 서브 이후 나달과 라오닉의 경기는 어떻게 되었는가?,4
새로 신설된 세 개의 네이키드 뉴스 방송에 포함되지 않은 언어 프로그램은 무엇입니까?,3
어디에서 새로운 네이키드 뉴스를 볼 수 없습니까?,3
대회전 경기에서 몇 명의 선수가 결승선을 통과하지 못했습니까?,3
다음 중 챔피언십 경기 결과에 대한 정확한 설명은 무엇입니까?,2
다음 중 NBA가 중단하기로 결정한 것은 무엇입니까?,1
다음 중 바이러스에 대한 NBA의 우려를 불러일으킨 것은 무엇입니까?,4
애틀랜타 트래셔스와 워싱턴 캐피털즈의 경기에서 결승골을 넣은 사람은 누구인가?,1
캐피털즈 대 트래셔스 경기에서 시즌 60번째 골을 넣은 사람은 누구입니까?,3
노던록 은행은 언제 정부의 지원을 필요로 했습니까?,4
다음 중 버진그룹과 노던 락 은행의 거래에 대한 설명으로 옳은 것은 무엇입니까?,2
교토의정서 서명의 영향을 받는 나라는 어디입니까?,3
