question,gpt_answer
Ikuphi okulandelayo okungavezi isikhuthazo sokusebenzisa i-inthanethi ukuzibandakanyeni komuntu siqu?,4
Kunini lapho intshonalanga Yurophu yayeka ukuthembela emathonyeni wokuphila yase iqala eyayo inkambo yokuphila?,4
Ukusebenza izinkinobho ukubopha izimpahla kwaveza miphi imiphumela? ,3
"Ngokusho kwesiqephu, ikuphi okulandelayo ocatshangelwayo okungaba isombululo ezinkingeni zemvelo?",3
"Ngokusho kwesiqephu, iziphi izinto ezilandelayo ekungeke zicatshangelwe njenge zinto ezingalapha izinkinga zemvelo?",1
Iliphi izwe lokuqala laseYurophu lapho indaba yalo yayixile ekulinganiseni kwamandla kuzenkolo?,1
Iyiphi impi kwesinye isikhathi ichawe ngokuthi impi yenkolo?,1
Ikuphi olandelayo okuthile kwesonto lamaKatolica okungazange kwaxekwa?,3
"Ngokusho kwesiqephu, ubani owabulawa eVersailles?",4
Ikuphi okulandelayo okungazange kwenziwa ngenkani eNkosini neNdlovukazi yayo?,3
Ikuphi okulandelayo okungazange kwaba umphumela wempi ekungasetshenziswanga kwamasosha empini yaseBritain?,3
Imuphi umusho ongaqinisekisiwe ochaza ukuvimbezela kwemikhumbi yezimpi yeBrithani kumaJalimani?,1
"Ngokuya kwalomusho, kungafanela bani ukuhlolwa okunengi kweSclerosis?",1
"Ngokusho kwesiqephu, abahlanganyelo bomsebenzi othile badinga ukuba basekelwe kuphi?",1
"Ngokusho kwesiqephu, ifencing idalwa njani?",1
"Ngokuya komusho, ikuphi okulandelayo okunamdla okuveziwe okungaba yishefu yangaphakathi?",4
"Ngokusho kwesiqephu, isiphi isinyathelo sokuqala esiqondile okumelwe usithathe ukuze uhlole isisulu?",1
Ikuphi okulandelayo okungakanembi okukhuluma ngokuthi olinyaziwe kumelwe ahlolwe njani?,2
Yiluphi ishintso olwenziwa iFrench Revolution okwaba nomthelela omuhle kubantu abasebenza kahle?,2
"Ukulandela iFrench Revolution, ukuphumelela kwamasosha nabanye ezengini elithile kwakusekelwe kuphi?",1
Yimuphi umsebenzi womphakathi obangela ukuthi ungajabulisi emazweni athuthukile?,3
"Ngokusho kwesiqephu, kungathiwani ezokuthutha zomphakathi?",3
"Ngokusho kwesiqephu, ikuphi okungaba nzima ukulinganisa ngenxa yezenso ezingakalindeleki kwabashayeli?",4
Ikuphi okulandelayo okusebenzayo uma uveza ukuhamba kwe-traffic ngokwezibalo?,4
Basebenzise ini uHershey noChase ukufaka iDNA? ,1
Ukwazi ukushintsha kwezakhi zofuzo bese kudluliselwa kwenye into ephilayo ukuze kwenzeke kuncike kuphi?,1
"Ngokuya kolwazi olunikeze yilesi sigaba, ukuhlukahlukana nemiphumela kwezakhi zofuzo azincikanga kuphi?",2
Yikuphi okulandelayo okwakungeson isizathu amasiko wasendulo agcine izimbuzi?,4
Umgomo wegalofu ukuba uthathe inani elincani lani?,2
"La kudlalwa khona igalofu, utshani busikwa kuphi kancani?",2
Kwakuyini injongo yalolucgwaningo?,2
"Ngokusho kwesiqephu, yini engasizi ukuze ihole ugcwaningo lwesayensi?",1
"Ngokusho kwesiqephu, isiphi isitatimende esikhuluma ngesiphepho esinamdla kakhulu okungelona iqiniso?",4
"Ngokuya kwalesi sigaba, yimuphi umusho oqondile ochaza iziphepho ezinamandla?",2
Yikuphi okulandelayo okuqala okwenziwe abantu kusukela ngokhulu lesi-16?,4
Kusikhathi esingakanani lapho abantu bebesebenzisa amalensi ukukhulisa izinto abazibonayo?,1
"Ngokuya kwalesi sigaba, umhume kaMuhammad uchaza kanjani izinto zakhe zomoya namsiko?",1
"Ngokusho kwesiqephu, insimbi yayisetshenziselwani ekuqaleni?",4
"Ngokusho kwesiqephu, kungani amasondo wokhuni akhishwa kwafakwa wensimbi?",3
"Ngokusho kwesiqephu, yini eyakha abantu ngesikhathi seRomanticism?",2
Ikuphi okulandelayo okungavezi umbono we-technological determinism? ,1
"Ngokusho kwesiqephu, yikuphi okulandelayo okubonisa ukuthi akuhlobene neze nokudonsa umnsalo?",2
"Ngokusho kwesiqephu, ukuphi okulandelayo okuhlotshaniswa umsindo omnene?",3
Izinsalelo zamathambo ziveza ukuthi izandla zajwayela ukwenza muphi umsebenzi ojwayelekile?,3
Ikuphi okulandelayo okuchaza ngokunembile isandla se-chimpanzee? ,3
Ukukhetha kususa kuphi ukuhluka okusha kwe-genetic kwi-pool?,4
Iyiphi into enomsebenzi wokugcwaliselela i-genetic variation?,3
"Ngokuya kwemininingwane okulesi siquphu, ikuphi okulapha okumelwe kudliwe uhlobo oluthile lwabantu ukuze kuxazulule ikinga “ye-protein”?",3
"Ngokusho kwesiqephu, iziphi izikinga ezibalwe lana azibangeni ukungatholi okubalulekile kwe-amino acids?",2
Kunganjani abantu be-subculture ngokwesinye isikhathi bagqamisa isizathu sokuba kuleli qembu?,1
"Ngokuya kwalombono ovezwe lana, kungenzeka ini kumntwana ophawulwe izimpawu zobandlululo okuhambisana nomcabango ojwayelekile ekuhileleni ekuziphatheni okuhambisana nakho?",2
"Ngokusho kwesiqephu, ulwazi lomntwana alaziyo ngobandlululo okujwayelekile kungaba nomthelela kuziphi izinto ezilandelayo?",2
"Ngokusho kwesiqephu, ikuphi okulandelayo okungeke kuhambisane nokukhulise komntwana oyisilwane?",2
"Ngokusho kwesiqephu, ikuphi okuqondile okuchaza ukuphatha kwesilwane komntwana?",1
"Ngokuya kwalomusho, iziphi izinto ezingenzeki njalo esiphathelene ukulima kwasekhaya?",2
Ikuphi okulandelayo okunembile okuchaza ukwenza ezolimo kwasemakhaya?,1
Ukuvakashela imnyuziyami kuwela ngaphansi kwasi isigaba kwezokuvakasha?,3
"Ngokusho kwesiqephu, iyiphi into esemqoka kwabavakashi kwezokuzijabulisa?",2
Yini eshiwo kulesi sigaba okuyinto enganciphisa uvalo lweshintso kumasonto asendaweni?,1
"Ngokusho kwesiqephu, ukuzuza umando womuntu kusiza kuphi?",1
Ikuphi okulandelayo okuqhaza kahle ngokunembile ipostmodern yokufunda?,4
Ikuphi okulandelayo akuvezi kahle ngokunembile indlela yamanje yokufundisa?,2
"Ngemva kokuvuka ngenhloso phakathi nesikhathi sokulala, ikuphi okulandelayo okuzophazamisa isimiso sokulala?",3
Ikuphi okulandelayo okungaqondile okuchaza ukuphazamisa ukulala?,4
"Njengoba igqondo izama ukuveza amaphupho ngendlela ecacile, kuphakama ini?",1
Ikuphi okulandelayo okungalimaza ukucacisa amaphupho emzimbeni?,2
"Ngokusho kwesiqephu, afana ngani amaqembu ahlangana ngokoqobo nalawa ahlangana kuzinto zokuxhumana?",1
"Ngokuya kwalesi siqephu, ikuphi okuveziwe okungelona iqiniso mayelana namaqembu abonana ngokoqobo nalawa ahlangaza ezinkundleni zokuxhumana?",2
Ikuphi okulandelayo okubonisa ukuthi okuqukhethwe imibono akuxilanga kulokhu?,4
Ikuphi okulandelayo okungewona umthetho wesihloko sesithathu?,2
Ikuphi okulandelayo okungacazi i-35mm esithombeni?,2
"Ngokusho kwesiqephu, njengoba abenzi bamalensi bakhuphula izinga layo, amalensi asondeza izinto eduze athuthukiswe njani?",3
"Ngokuya kwalemininigwane elapha esigabeni, kunini lapho ilensi esondezayo ukusetshenjiswa kunama lensi aphuma phambili?",3
Ikuphi okulandelayo okungeke kunembe ekuchazeni i-Mysticism?,4
"Ngokusho kwesiqephu, ikuphi okulandelayo okungekona ukugxilisa kwiMysticism?",3
"Ngokusho kwesiqephu , ubani oqale ezolimo emphakathi?",3
"Ngokusho kwesiqephu, iqembu elazingela imoas bebabuya kuyiphi indawo?",2
Isiphi isimo esingavumela indlela ye-origamu yePureland izuzise ifolda?,1
Ikuphi okulandelayo okungachazi ngokunembile iPureland origami?,4
"Ngokuya kwamomusho, iyiphi indawo engahlanganisiwe ne-Indus Valley Civilization?",3
Ikuphi okulandelayo okungashiwongo okungekhe kube ithuba legama leBronze Age Civilization okukhulunywe ngakho esigabeni?,3
"Ngokusho kwesiqephu, yikuphi okulandelayo kumelela into ezuzisayo yesikhathi eside?",1
"Ngokusho kwesiqephu, yikuphi umuntu angakubeka kuqala uma ukugxila kwakhe kusezintweni angazizuza ngesikhathi esifushane?",1
"Ngokusho kwesiqephu, ubani owakhokhela izindleko zempi?",4
Isiphi isikhathi esafika ngaphambi kweminyaka yeTemplars?,3
Isiphi isikhathi esafika ngemva kweTemplars?,1
Ikuphi ukulashwa okungavezwanga okwasetshenjiswa abodokotela banahlinzi ngesikhathi sombuso wamaRoma?,1
"Ngokusho kwesiqephu, ikuphi okungeke kwanikelwa udomo ekuthuthukiseni ezokwelapha ngesikhathi sokubuso amaRoma?",1
"Ingabe ukubona, noma ukukwazi ukubona kuncike kuphi?",1
Ukwakheka kweso kwezinto ezizizungezile ezincani zixhomeke kuphi?,1
"Ngokuya kwalomusho, isiphi isitatimende isikhuluma ngoSikhism esingaqondanga esiveza inkolo?",2
"Ngokuya kwalesi sigaba, ikuphi okulandelayo okucatshangelwa ukuthi umgogotla wokukholwa kweSikh?",1
"Ngokusho kwesiqephu, abantwana abanenkinga yokuzwa bangakuthola kunzima ukuxila kuphi?",1
"Ngokusho kwesiqephu, kungani abantwana abanenkinga wokuzwa bangaze bazifake enkinga yokuziphatha okuyingozi?",4
"Ngokuya kwalemininigwane kulesi sigaba, yikuphi okulandelayo okungekona isibonelo se-scaffolding?",3
Ikuphi okulandelayo okungachazi ngokuqondile umbono we- scaffolding?,2
"Ngokusho kwesiqephu, iMySpace ingabasiza njani abafundi laba abakuthola kunzima ukufunda?",3
"Ngokusho kwesiqephu, ikuphi okulandelayo bekungekona ukusabela kwakaiKrushchev esitelekeni?",3
Ikuphi okulandelayo bekungeyona imbangela yesiteleka sasePoland?,4
"Ngokusho kwesiqephu, ikuphi okulandelayo okungazange kumoshe ubudlelwane phakathi neUSSR neUSA?",2
Ikuphi okulandelayo okungacazi ngokuqondile injongo yenzinzwa yokuthumela ama-impulse emzimbeni wonke?,1
Yini etholakala kuGiza Plateau?,1
Kwakuyini injongo yeGreat Pyramid?,2
Umthwalo wemfanelo kabani ukuze sazi ukuthi i-arsonist iyamosha ithempeli?,3
Isiphi isitatimende esiqondile mayelana nokukwakhiwa kabusha kwethempeli likaArtemis?,2
"Ngokusho kwesiqephu, kwakukuni lapho izilwane zaqala ukuhamba ngezinyawo ezimbil?",1
Hlobo luni lwezilwane ezahamba ngezinyawo ezimbili?,4
Ibutho lamasosha aselwandle azama ukwenzani ngesikhathi seWWII?,2
"Ngokuya kwalemniningwane enikeziwe esigabeni, ubani owaphumelela kangcono empini yaseNyakatho Atlantic Campaign?",1
Yini ebeyingekho ngesikhathi AmaAsiriya athatha indawo?,1
Beziliwa kanjani izimpi ebezinezinqola zokulwa?,3
"Ngokusho kwesiqephu, kukuphi lapho ongeke uthole umuntu owaseBhabhiloni?",4
Ikuphi okulandelayo kwanzelwa ngokuqondile amapristi?,2
Inkosi uTutankhamun waluthola nini udumo?,3
Yini eyenza Inkosi uTutankhamun waduma njenge Nkosi yaseEgibhite?,1
Imbongi yaseGreek uHomer yini ebeyimuhlulwa ukuyenza?,2
Yimuphi umuGrikhi odumile owazelwa okunye ngaphandle kwezincwadi?,3
Umdeni wesiHebheru bebacitha isikhathi kuphi?,3
Yini okungabalulekanga emdenini wamaHebheru?,3
Yikuphi okulandelayo okungachazi umahluko phakathi kweScandanavia nezinye iziwe?,2
Ngubani owahlelwa e-Greenland kuqala?,1
Iliphi iqembu elikhetha ukudla ngaphandle kokusebenzisa izitulo?,3
Ikuphi okulandelayo okungeyona inxenye yedile laseRoma lakudala?,4
"Ngokuya kwalesi sigaba, ikuphi okulandelayo okungeke kuhlala isikhathi eside?",2
"Ngokusho kwesiqephu, yini eyeza kuqala kunesizwe?",1
Isiphi isitatimende okungesona iqiniso ngoDrukgyal Dzong?,3
Ikuphi okulandelayo okuchaza imiphulela yomlimo eDrukgyal Dzong?,1
Ikuphi okulandelayo ngeCambodia kuyiqiso?,4
Ikuphi okulandelayo kuchaza kahle ukuvinjezelwa kweCambodia?,4
Ikuphi okulandelayo okungeziwa iDutch East India Company ngesikhathi baseTaiwan?,1
Isivumelwani seShimonoseki saqnisa ini?,4
Amazinga wepH wekhemikhali akaliswa njani?,3
Yini eyakhishwa kuHydrogen ions?,4
Ikuphi okulandelayo okungachazi ngokunembile amabhubesi?,1
Ikuphi okulandelayo okungachazi ngokunembile ukuziphatha kamabhubesi?,4
Abonogwaja bathanda ukuzingelwa iziphi izilwane?,1
Amakati amancane athanda ukuzingela kuphi okulandelayo?,1
Ikuphi okulandelayo okungekona inxenye yokuzingela kwe-ocelot?,4
Ikuphi okulandelayo okungachazi ngokunembile nge-ocelot? ,3
Ikuphi okulandelayo okungekhe kwathiwa ingwe iyakwazi ukukwenza kahle?,1
"Ngokusho kwesiqephu, yimuphi umehluko phakathi kwebhbesi nengwe?",2
"Ngokusho kwesiqephu, ikuphi okwenziwe uRobert Hooke ngaphambi kokuba kwenziwe amabiologist?",3
Umsuka waleli gama elithi seli lisho ukuthini?,2
"Ngokuya kwalesi sigaba, izilwane zinekhona lokwenza ini?",2
"Ngokusho kwesiqephu, izilwane eziningi azinani?",3
Ikuphi okuvuza isitshalo ngesikhathi se-photosynthesis?,3
Ukuphi okuphishwa abantu okuthathwa izilwane?,4
"Ngokusho kwesiqephu, iziphi izibonelo eziveziwe ezingaphazamisa uhlelo lokuziphendukela kwemvelo?",1
Ikuphi okulandelayo akuchazi ngokunembile uhlelo lwezinto eziphilayo umazihlukana phakathi ukuzi zizimele? ,1
Iyiphi inxenye ejikelezayo ehambisa igazi enhliziweni?,4
Yimaphi amathubu amancani lawa ajikeleza umzimba wonke?,1
Ikhono lenambuzane elikwazi ukugoqa izimpiko zayo emuva inyusa kuphi okulandelayo?,2
Ikuphi okulandelayo okungavezwanga kulesi sigaba okubonisa ukuthi ikhono lokundiza lezinambuzane lithintekile?,1
Iziphi izici ezilandelayo ezingahltshaniswanga nama-dinosaurs?,1
Ikuphi okulandelayo okungajwayelekanga okwabelana nezici ezifanayo kwezinyoni nama dinosaurs?,3
"Ngokusho kwesiqephu, iyiphi ingxenye yesitshalo ye-cycad okungenzeka iTriceratops iyidle?",2
"Ngokusho kwesiqephu, ikuphi okulandelayo okungenzeka iTriceratops? ",2
"Ngokusho kwesiqephu, iyiphi imidlalo ethandekayo nedumile enyakatho yezifunda ze-Italy?",3
"Ngokuya ngemininingwane enikeziwe, iwuphi umdlalo owanqobela ubuqawe bomhlaba be-Italy?",1
Ngemva kwamuphi umcimbi inxenye yeLuxembourg yaba iBelgian?,1
Ikuphi okulandelayo okwathinta ukungathathi uhlangothi kweLuxembourg?,1
Amakhilomitha ayingakhi waseTurkey ase-Europe?,1
"Ngokuya kwesigaba, i-Turkey ingama mayila ayingakhi?",4
Yiluphi ulwimi lwesiLathini esetshenjiswa eVatican City?,1
"EVatican City, yini okuyisiNtaliyana okungasetshenjiswa?",1
"Ngokusho kwesiqephu, yikuphi okulandelayo okuzuzisa ukuhlanganisa umculo kumakhompuyutha asezingeni eliphezulu?",1
"Ngokusho kwesiqephu, inengi lezindlu ezinama-toilet aflashayo zikuyiphi indawo?",1
Iziphi izindawo ezilandelayo ezatholwa zithuthukile ohlelweni lokucululwa indle?,1
Ikuphi okulandelayo okubangela ukuba i-skater sijike?,1
"Ngokusho kwesiqephu,ikuphi okulandelayo okuchaza ngokunembile umgodi okublade yesi-skate zamanje?",2
"Ngokusho kwesiqephu, iluphi uhlelo oluvumela ama-atomu asuse amandla amanengi angadingekile emhlanyweni?",1
Yini ebangela i-athomu ikhiphe i-photon?,2
"Ngokusho kwesiqephu, yini engabangela ukuba isibani sokukhanyisa sikagezi singasebenzi?",3
Ikuphi okulandelayo okungaba yingozi mawukuthinta njengoba mawushintsha isibani?,3
"Ngokuya kwalesi sigaba, kwenzekani uma i-nucleus ihlukana?",2
Yikuphi okulandelayo kuveza ukuthintana okukude okubuyela Emhlabeni,2
Yikuphi okulandelayo okusetshenjiselwa ukubeka i-telescope ku-space?,2
Ikuphi okulandelayo okumelwe kuqaphelwe nge-cyclical event ukuze ubone ukudlula kwesikhathi?,2
"Ngokusho kwesiqephu, isiphi isice sento isikhathi esiqhathanisa naso?",1
"Ngokusho kwesiqephu, ikuphi okulandelayo kucatshangelwa okujwayelekile kwendlalifa esikhundleni?",2
"Ngokuya ngalolulwazi olunikeziwe, uCharles bekungowokuqala ukwenza ini?",3
Iliphi izwe lakuvela khona imikhumbi kaTrygvasson?,4
"Ngisiphi isikhathi emladweni, amaJalimane aququzela isiko e-Estonia?",1
Ulwimi lwase Estonia lwathonywa yini?,2
"Ngokuya kwalomusho, inani labantu abakhuluma isiHindi luyashintshashitsha ngenxa yaliphi iqiniso?",1
Ikuphi okulandelayo okuliqiniso ngamalimu wesiHindo nesiUrdu?,2
Ikuphi okulandelayo okunganembile ngeqiniso leHangeul alphabet?,2
I-alphabet elithi Hunmin Jeongeum lashintsha laba yini?,2
"Ngokusho kwesiqephu, iluphi ulwimi olwathonywa iSanskrit?",4
"Ngokusho kwesiqephu, ukusebenzisa iSanskirt kwasuswa ngenxa yasiphi isizathu?",4
"Ngokusho kwesiqephu, ikuphi okuyiqiniso mayelana namandla adonsela phansi ku-lo?",4
"Ngokusho kwesiqephu, yikuphi okulandelayo okuyiqiniso okuchaza ilingaphandle lenyanga?",3
"Ngokusho kwesiqephu, ingabe uqweqwe lweNyanga luwugqinsi kuphi?",3
"Ngokuya kwalomusho, ikuphi okulandelayo okukholelwa abantu abathile?",1
Ikuphi okunciphayo mawukususa kude maphakathi kwelanga?,3
"Ngokusho kwesiqephu, yiluphi uhlangothi lwelanga oluvela emhlabeni?",3
Yikuphi okulandelayo okubhekiwe kusize kwaqinisekisa umbono kaCopernicus?,1
Yikuphi okulandelayo okwabonwa uGalileo Galilei ngo-1610?,2
"Ngokusho kwesiqephu, iAmazon River iwathatha kuphi amanzi?",1
Ikujphi ukuhlonishwa okungabangelwanga i-Amazon River?,3
Yimuphi umsebenzi okukhulunywa ngakho emushweni ongaqashi inani lanasebenzi?,3
"Ngokuya kwesiqephu, iyiphi imikhakha elandelayo eqasha inani labantu abanengi eVenezuela?",1
"Ngokusho kwesiqephu, ukuhlangana kuvumelana izinkanyezi ukuba zenze ini?",3
Ikuphi okulandelayo okuyi fusion reactor okungabalusizo ekwenzeni ini?,4
Iyiphi ikhemikhali edala amanzi?,4
"Uma manzi ashintsha isimo sawo, yini engashintshi?",1
"Ngokusho kwesiqephu, ikuphi okulandelayo kwakungeyona ikinga nge-sizwe seshumi nantathu njengoba kuzama ukuphoqa umthetho?",1
"Ngokusho kwesiqephu, ukuphi okuyiqiniso okuveza imiso sikahumeleni phakathi nesikhati nempi yokulwela Inkuleleko?",3
Amazwi asemuva kweDeclaration of Independence abhalwe kanjani?,3
ISingapore idume ngaziphi izinto ezilandelayo?,1
Yini iVanda Miss Joaquim?,2
"Ngokusho kwesiqephu, isiphi esimo seGiza pyramids ebesengeke sicaze i-New Kingdom Egyptians?",3
"Ngokusho kwesiqephu, izilwane ezidla uhlaza zisuka kuphi ukuze zithole imvula?",2
"Ngokusho kwesiqephu, iyiphi indawo lapho izilwane ezidla imifino eziyishiyayo ngo-April?",4
Uhlelo lweSealion bewukuvinjezelwa kwayiphi ilizwe?,2
Ukuhlaselwa kwamaBrithani iJalimane yakubuza ngokuthi yini?,2
Yini okungavezwanga njengoba kusinyathelo esibalukile ohlelweni lwase-Italy lokuvimbezela amazwe wase-Africa?,3
"Ngokusho kwesiqephu, kwakuyini umgomo we-Italy ngempi?",1
Ubani owasungula ubudlelwane bobungani nabahlaseli?,2
Obani okungabasizi lohlelo lweDragoon?,1
Ukuthuthukiswa kwezobucwepheshe kubangele ukuba ama-submarine akwazi ukuhamba ngaphansi kwamanzi?,4
"Ukusetshenjiwa kwawo kokuqala, ama-submarine bekanobubanzi obulinganiswe kuyiphi indawo?",3
"Ngokusho kwesiqephu, ubani owaphula isivumelwano? ",4
Ikuphi okulandelayo okungazange kwathwalwa iRed Army?,3
Kwenzekani ngoEngineer-in-Chief we-Italian Tenth Army?,3
Wabulawela kuphi uItalo Balbo?,4
"Ngokuya kwaloshu, iziphi izindlela ezilandelayo okuyinto ebalulekile yokuzindla kweTibetan?",1
"Ngokusho kwesiqephu, ama-chakras avuleka kanjani “phakathi” nokuzindla kweTibetan?",2
Ubuni othule ingoma yesibili phakathi nomhlangano?,4
"Ngokusho kwesiqephu, ubani othule ingoma ngesikhathi kunikelwa ukudla?",1
Ubani odlale ekugcineni ebusuku?,2
Uvela kuliphi izwe uAlessandro Safina?,4
"Ngokuya kwalomusho, isiphi isitatimende okungesona iqiniso?",1
"Ngokusho kwesiqephu, ubani owabeka umbono mayelana namazinga okushisa angathandeki?",2
Ugesi ucime kuphi ngenxa kokubakhona kwe-tsunami?,1
"Ngokusho kwesiqephu, iTonga yathinteka kanjani ekuhambeni kukagesi?",4
Kunini lapho amaphoyisa akwazi ukusebenzisa izibhamu zabo zokubona isivivini sika Jonny Reid?,1
"Ngokusho kwesiqephu, kungani kwakunzima ngamaphoyisa ase-New Zealand ukuba abone isivinini sikaJonny Reid?",1
Ukuzama zama komhlaba bekukuphi eButte?,2
Kwenzekani ngesiteleka esiseAbu Ghraib?,4
Kungani ijele lase Iraqi naqala ukusatshwa kakhulu? ,4
Hlobo luni lomcimbi okwakumelwe libe khona eMaui's War Memorial Stadium?,3
Ubani owanikeza isizathu mayelana nokukhanselwa komcimbi?,2
Abahlali abambalwa beBishkek bacabanga ukuthi ubani imbangela yokuphanga?,3
Obani abasole ababikishi ababuya ngase-ningizimu ngokuphanga?,1
Kunini lapho uRing ebona ukunyuka kwama kwezokuthengisa?,1
Kunini lapho uJamie Simioff ecabange ukuqala iRing?,1
Uhlelo ngalunye lweReading Rainbow linikeze abantwana maphi amacebiso?,4
Yini eyaholela ekuthenini ihlelo leReading Rainbow livalwe?,1
Ikuphi okulandelayo kwakungekona ukubanga okwenziwa abaphathi be-Amsterdam nemnuziyamu maqondana nesihlahla?,2
"Ngokuya kwesikhulu esihlolayo seRSPCA, ukuhlola kumelwe kube into ekhona njalo ngenxa yaziphi izizathu ezilandelayo?",1
"Ngokusho kwesiqephu, yini engasiza iqinise ukubaluleka kwenhlalakahle yezilalwane kubahlinzi base-Australia?",1
"Ngokusho kwesiqephu, uyini umsebenzi womuntu oboshiwe?",1
"Ngokusho kwesiqephu, njengoba izindaba bezigcwele ngokunye ukuboshwa,kwakukhona imigcwabo yezisulu eziyingakhi?",2
"Ngokuphendula isiteleka, yiliphi izwe elingazange liqhubeke ngesivumelwano esisayiniwe seACTA?",2
"Ngokusho kwesiqephu, yimaphi amazwe alandelayo anquma ukuyekela inqubo yokujoyina i-ACTA?",4
Bangaki abantu abalimala ngemiphumela yokushisa kakhulu kwama iPod?,1
Ubani owathi izigameko zokushisa kakhulu azikababuleki?,4
"Phakathi nenkulumo, utheni uSteve Jobs nge-Apple mayelana nokwenziwa futhi?",1
