question,gpt_answer
"Segons el text, quina de les següents opcions descriu correctament el forat de la fulla d’un patí modern?",3
"Segons el text, quin és el procés que permet als àtoms eliminar l’excés d’energia de la llum?",4
Què fa que un àtom emeti un fotó?,2
"Segons el text, què pot fer que una bombeta deixi de funcionar?",3
Quin dels següents elements podria ser perillós tocar mentre es canvia una bombeta?,3
"Segons el text, què ocorre quan es divideix un nucli?",2
Quin aparell retorna a la Terra les trucades de llarga distància?,2
Què s’utilitza per col·locar un telescopi en l’espai?,2
Què ha de tenir-se en compte sobre un esdeveniment cíclic per determinar el pas del temps?,2
"Segons el text, quin aspecte d’un esdeveniment es compara amb el temps?",1
"Segons el text, quin dels següents aspectes es considera típic d’un hereu al tron?",2
"Segons la informació del text, en què va ser Charles el primer?",3
De quin país era la flota de Trygvasson?,4
En quin moment de la història Alemanya va exercir una forta influència cultural a Estònia?,2
Què va influir en l’idioma estonià?,2
"Segons el text, quin factor influeix en el nombre de parlants nadius d’hindi?",1
Quina de les següents afirmacions és certa sobre l’hindi i l’urdú?,2
Quina de les següents afirmacions no és una dada correcta sobre l’alfabet hangul?,2
Quin nom va rebre finalment l’alfabet Hunmin Jeongeum?,2
"Segons el text, quins idiomes han rebut la influència del sànscrit?",4
"Segons el text, a què es deu la dissipació del sànscrit?",4
"Segons el text, quina de les següents afirmacions és correcta en relació amb la gravetat d'Io?",4
"Segons el text, quina de les següents afirmacions descriu correctament la capa exterior de la Lluna?",4
"Segons el text, on és més gruixuda l’escorça de la Lluna?",3
"Segons el text, en quina de les següents afirmacions creuen més persones?",3
Què es dilueix com més ens allunyem del centro del Sol?,3
"Segons el text, quina part del Sol es pot veure des de la Terra?",3
Quina de les següents observacions va permetre afirmar la teoria de Copèrnic?,1
Quin dels següents fenòmens va observar Galileu Galilei el 1610?,2
"Segons el text, d’on recull l’aigua el riu Amazones?",1
Quin títol no s’atribueix al riu Amazones?,3
Quin dels sectors esmentats en el text té menys empleats veneçolans?,3
"Segons el text, quin dels següents sectors compta amb el major nombre d’empleats veneçolans?",1
"Segons el text, què permet fer la fusió a les estrelles?",3
Quina de les següents coses crearia un reactor de fusió funcional?,4
Quina és la composició química de l’aigua?,4
"Quan l’estat físic de l’aigua canvia, què roman igual?",1
"Segons el text, quin dels següents no va ser un problema per als tretze estats a l’hora d’imposar certes lleis?",1
"Segons el text, quina afirmació reflecteix correctament la situació del govern central durant la Guerra de la Independència?",3
Com estan escrites les paraules del darrere de la Declaració d’Independència?,3
Per quin dels següents motius és conegut Singapur?,1
Què és la Vanda Miss Joaquim?,2
"Segons el text, quina qualitat de les piràmides de Gizeh no causava admiració entre els egipcis de l'Imperi Nou?",1
"Segons el text, des d’on viatjaven els herbívors a la recerca de pluges?",2
"Segons el text, de quina zona parteixen els herbívors cap a l'abril?",4
Quin país es va envair en l’Operació Lleó Marí?,2
Com va anomenar Alemanya a l’atac contra Gran Bretanya?,2
Què no s’esmenta com a pas necessari en el pla d’Itàlia per conquistar països africans?,2
"Segons el text, quin era el principal objectiu d’Itàlia en la guerra?",1
Qui va establir relacions amistoses amb els invasors?,2
Qui eren els aliats implicats en l’Operació Drac?,1
Quina tecnologia va permetre que els submarins comencessin a viatjar sota l’aigua?,4
"Durant el seu primer ús, en quina àrea tenien els submarins un abast molt limitat?",3
"Segons el text, qui va violar un acord? ",4
Quina de les següents accions no va dur a terme l’Exèrcit Roig?,3
Què va passar amb el enginyer en cap del desè exèrcit italià?,3
On va ser assassinat Italo Balbo?,4
"Segons el text, quina de les següents tècniques és una part important de la meditació tibetana?",3
"Segons el text, com s’activen els txakres al “centre” de la meditació tibetana?",2
Qui va presentar la segona cançó devota durant el programa?,4
"Segons el text, qui va presentar una cançó devota durant l’ofrena d’aliments?",1
Quina va ser la penúltima actuació de la nit?,1
De quina nacionalitat és Alessandro Safina?,4
"Segons el text, quina de les següents afirmacions no és certa?",1
"Segons el text, qui va fer un comentari sobre el desagradable nivell de calor?",2
On va haver-hi un tall del subministrament elèctric degut al tsunami?,1
"Segons el text, com va afectar el tall del subministrament elèctric Tonga?",4
Quan va poder la policia utilitzar els seus radars per mesurar la velocitat de conducció de Jonny Reid?,1
"Segons el text, per què li va resultar difícil a la policia de Nova Zelanda mesurar la velocitat de Jonny Reid?",2
On va tenir lloc l’epicentre del terratrèmol a Butte?,2
Què va ocórrer durant la revolta d’Abu Ghraib?,4
Per què s’esdevingué coneguda la presó iraquiana? ,4
Quin tipus d’esdeveniment s’anava a celebrar a l’estadi War Memorial de Maui?,3
Qui va donar una explicació sobre la cancel·lació de l’esdeveniment?,2
"Segons el residents de Bishkek, qui va ser el responsable del saqueig?",3
Qui va culpar els manifestants del sud dels saquejos?,1
Quan es va disparar les vendes de Ring?,1
Quan va decidir Jamie Siminoff posar en marxa Ring?,1
Què recomanava als infants cada episodi de Reading Rainbow?,4
Què pot haver contribuït a la cancel·lació de la sèrie Reading Rainbow?,1
Quin dels següents arguments no van presentar les autoritats d’Amsterdam o del museu en relació amb l’arbre?,2
"Segons un inspector en cap de la RSPCA, quina d'aquestes coses s'hauria d'inspeccionar sempre?",4
"Segons el text, què podria ajudar a consolidar la importància del benestar animal per als treballadors dels escorxadors australians?",1
"Segons el text, a què es dedica la persona detinguda?",1
"Segons el text, mentre es difonia la notícia d’una altra detenció, de quantes víctimes se celebraven funerals?",2
"En resposta a les protestes, quin país no va seguir endavant amb el seu acord ACTA signat?",2
"Segons el text, quin dels següents països ha decidit ajornar el procés d’adhesió a l’ACTA?",4
Quantes persones van resultar ferides a conseqüència dels incidents de sobreescalfament de l’iPod?,1
Qui va dir que els incidents de sobreescalfament no eren molt greus?,4
"Durant el seu discurs, què va dir Steve Jobs que Apple anava a reinventar?",2
Quin era l’objectiu del discurs de dues hores de Steve Jobs?,3
Què va anunciar Cristina Fernandez de Kirchner al Teatre de l’Argentina?,1
On va anunciar Cristina Fernandez de Kirchner la seva intenció de presentar-se?,3
Quines van ser les conclusions de l’ACMA en relació amb Big Brother?,1
Quins paràmetres han de complir els continguts per considerar-se d’Internet?,2
Qui és el líder del Partit Liberal d’Austràlia?,2
Per què Austràlia no té encara una indústria d’energia nuclear?,4
Quin esquiador va competir amb l’ajuda d’un guia?,3
Quin país va acabar desè en la categoria de peu femenina al Super-G?,1
"Segons el text, quina afirmació sobre Blake no és correcta?",2
"Segons el text, quina de les següents coses no li va ocórrer a Blake?",3
A què no es destinarà el fons de l’ONU per a l’escalfament global?,2
"Segons el text, què pretén salvar l’ONU?",3
Quin dels següents punts no va citar Albert Muchanga com una cosa sobre la qual s’havia d’arribar a un acord?,1
"Segons el text, per què l'activitat comercial pot començar al juliol?",2
"Segons el text, de què acusava l'Atlanta Journal-Constitution els funcionaris d'ensenyament?",3
"D’acord amb la informació del text, què és el que no s’esmenta en l’informe de l'Atlanta Journal-Constitution?",4
"Segons el text, quina informació es coneix després de l’atemptat?",2
"Des que va fitxar pel Manchester City el 2017, en quants partits ha jugat Jesus?",4
Quin club va pagar per Jesus 27 milions de lliures esterlines?,2
Quina afirmació sobre els hostes de l’hostal no és certa?,4
"Segons el text, quina de les següents afirmacions és certa?",3
"Segons el text, quina informació sobre la col·lisió no és incerta?",2
"Segons el text, què queda per determinar en relació amb la col·lisió?",4
"Segons el text, quina posició ocupava Batten en la llista dels estatunidencs més rics?",3
A quina de les següents organitzacions va fer Batten una donació?,2
Què no formava part de la llei signada pel governador Arnold Schwarzenegger?,3
"Segons el text, qui no parava esment a les coses que es deien?",3
"Segons el text, quina de les següents afirmacions és certa sobre l’experiència de Miller en la vista?",2
Qui va suggerir que es revisés la “llei de l’aire net”?,3
Qui va refutar que la “llei de l’aire net” s’utilitzés com a acte de propaganda precampanya?,2
Què van formar els compostos àcid cianúric i melamina en reaccionar entre si en l’orina de gat?,3
Què van observar els investigadors amb espectroscòpia infraroja?,2
Qui es va referir a Luna com la “Reina d’Extreme”?,4
Qui va qualificar Luna de “freaky”?,2
Què no li va ocórrer al conductor implicat en l’accident?,2
Què va ser el que més va destacar del joc de Sud-àfrica durant el torneig de rugbi?,1
"Segons el text, quan va començar a millorar el nivell de joc de Sud-àfrica?",4
"Segons el text, quina de les següents afirmacions no reflecteix correctament l’economia de la Xina?",4
"Segons el text, quan podria superar el PIB de la Xina el dels Estats Units?",2
Què va suggerir Hu que fessin els països en vies de desenvolupament?,4
Què és el que no va esmentar Hu?,4
"Per a quin dels següents casos la situació no era bona, segons Veerman?",2
"A causa del processament, qui ocuparà el lloc de Huhne al gabinet?",1
Qui assumirà el càrrec de ministre de Comerç després del processament?,1
Què volen els artistes que faci el públic durant l’opera de Camille Saint-Saens?,1
Qui fuma porros principalment durant l’òpera?,3
Quin altre nom rep el “passeig espacial” que va realitzar Leonov?,3
Quina missió va dirigir Leonov?,2
Qui va resultar ferit en l’accident?,1
Què va passar amb les persones implicades en l’accident?,2
Els científics que treballaven en el programa esperaven observar els efectes causats per quina de les següents opcions?,2
Quina matèria observaven els científics?,4
"Segons el text, què és el que no critiquen els conservadors?",3
Qui critica els contractes de reconstrucció en els esforços d'ajut per a l’huracà Katrina?,2
"Segons el text, on es veuran primer les llums de la nau Stardust?",2
"Segons el text, en quin aspecte batrà la nau un rècord?",3
Quina relació tenia la Dra. Malar Balasubramanian amb Saroja Balasubramanian?,2
On es va trobar el cos de Sara Balasubramanian?,3
Què ha adquirit eBay?,3
Què pretén eBay amb aquesta adquisició?,2
"Segons el text, qui no va interactuar amb els reclusos que van romandre al pati després dels combats?",4
Quin dels següents factors va fer finalment que els presos desistissin de l’avalot?,2
"Segons l’opinió de l’aiatol·là Ali Khamenei, de què ha d’alliberar-se l’Iran?",4
"Segons el text, qui va admetre els efectes de les sancions en l’economia iraniana?",1
Quina de les següents opcions no forma part del procés de votació a França?,4
On indiquen els votants el candidat triat?,2
Què va portar Allen a iniciar una cerca de vuit anys del Musashi?,4
"Segons el text, en què va gastar Allen gran part dels seus diners?",2
"Segons el text, quina de les següents situacions va provocar situacions de perill en la planta i els seus voltants?",1
Quin dels següents no forma part dels consells de seguretat suggerits als residents locals després de l’incident de la planta?,3
"Segons el Dr. Moll, què és el més preocupant de la XDR-TB?",4
Quants pacients afectats per la nova variant eren treballadors sanitaris?,2
Quin tipus de tecnologia utilitza el sistema NextGen?,1
En què beneficia NextGen els controladors aeris?,2
"Segons el text, quina cosa en què es va centrar l'FBI no han criticat els historiadors?",3
Què obliga a fer a l'FBI la iniciativa obscena?,4
Què va passar amb el vehicle de bombers que va acudir a l’accident del Saab 39 Gripen? ,2
"Després de l’accident del Saab 39 Gripen, a què es va tancar l’aeroport?",1
A qui va oferir assessorament Brzezinski durant la Revolució Islàmica?,3
Qui va ocupar el càrrec d’Assessor per a la Seguretat Nacional fins al 1977?,2
Quina de les següents opcions no reflecteix la trajectòria de Bobek amb el Partizan del Belgrad?,1
Quina afirmació sobre la història de Bobek amb el Partizan de Belgrad és correcta?,1
"Segons el text, quina característica diferència a l’Hesperonychus del Velociraptor?",2
De quina característica física es deriva el significat d’“Hesperonychus”?,1
Quina de les següents afirmacions sobre el tiroteig és certa?,4
Quina afirmació sobre el lloc on es va produir el tiroteig és correcta?,1
"Segons el text, quina va ser la preocupació inicial de les autoritats en relació amb el Luno?",3
"Segons el text, quina de les següents afirmacions sobre l’avaria del Luno no és certa?",2
En quina dècada va obtenir Algèria la independència?,3
On no es van col·locar pantalles de televisió per a la cerimònia fúnebre?,4
On es va celebrar la cerimònia fúnebre?,3
"Després de l’explosió, qui va ser atès per ferides greus?",2
Qui va informar de la fuga de gas?,1
"Segons el text, quantes persones van morir en l’atemptat?",2
A qui li va fallar l’arma durant l’atac?,3
Quin dels següents esports es va eliminar del programa olímpic?,3
Quin esport va votar el Comitè Olímpic Internacional per a la seva inclusió en el Jocs?,3
Durant quants anys Arthur Guinness va signar una concessió per a la Cerveseria St James’ Gate?,4
Quants milers de milions de dòlars ingressa Guinness cada any?,3
En quants països de la Unió Europea s’ha identificat el virus H5N1?,3
On s’ha identificat l’últim cas del virus H5N1?,1
Quan va ser l’última vegada que es va detectar la malaltia a Haití abans de la propagació causada per les forces de pau?,1
De quin lloc procedien els residus que van contribuir a la propagació de la malaltia?,2
Què té pensat fer el govern irlandès?,2
Què fou temporalment legal a Irlanda?,4
Per què s’investiga el sospitós?,1
Què és el que no va fer el sospitós en modificar el rètol?,3
"Segons el text, de quin del següents fets no s’acusa el tutor d’anglès Karno?",2
"Segons el text, a qui no va prendre com a ostatge Rolando Mendoza?",3
"Segons el text, quins ostatges no es van confirmar com alliberats ràpidament?",1
"Segons el text, qui està recollint firmes per donar suport a la legalització del matrimoni entre persones del mateix sexe al Brasil?",1
A qui presentaran els manifestants la seva petició?,3
"Segons el relat d’Armand Versace, què va ocórrer just abans que la multitud comencés a reaccionar al clima?",3
"Segons Versace, quan van començar els vents més forts?",1
"Abans del Fred, quantes tempestes importants es van registrar a l’est dels 35ºO?",3
"Quan el Fred es trobava prop de les illes de Cap verd, cap a quina direcció es movia?",4
Quin dels següents té major velocitat que els seus predecessors?,1
Què és necessari perquè 802.11n sigui retrocompatible amb 802.11b?,4
En quantes proves havia de nedar el guanyador de la medalla d’or olímpic en els Jocs de la Commonwealth?,1
