question,gpt_answer
କକ୍ଷପଥରେ ନ୍ୟୁକ୍ଲିୟସକୁ ପରିକ୍ରମା କରୁଥିବା କଣିକାଗୁଡ଼ିକରେ କେଉଁ ପ୍ରକାରର ଚାର୍ଜ ଥାଏ?,3
ନ୍ୟୁକ୍ଲିୟସ୍ କେଉଁ କଣିକାକୁ ନେଇ ଗଠିତ?,1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଫାଇଭ୍ ବିଟ୍ ବାଇନାରୀ ନମ୍ବରର ଉଦାହରଣ?",3
ଦୁଇ ଅଙ୍କ ବିଶିଷ୍ଟ ସଂଖ୍ୟାକୁ ଆଉ କ’ଣ କୁହାଯାଏ?,1
ଛାତ୍ର ବ୍ଲଗିଂର ପ୍ରାଥମିକ ଲାଭ ଭାବରେ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅନୁଚ୍ଛେଦରେ ଉଲ୍ଲେଖ କରାଯାଇ ନାହିଁ?,3
ବ୍ଲଗିଂର ନିମ୍ନଲିଖିତ ଦିଗଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି ଛାତ୍ରଛାତ୍ରୀମାନଙ୍କ ଲେଖା ଦକ୍ଷତା ବୃଦ୍ଧି ପାଇଁ ପ୍ରେରଣାଦାୟକ ବୋଲି ଦର୍ଶାଯାଇଛି?,2
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଛାତ୍ରମାନଙ୍କ ପାଇଁ ଅସନ୍ତୁଳିତ ଯୋଗାଯୋଗର ଫାଇଦା ନୁହେଁ? ,2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଆସିଙ୍କ୍ରୋନସ୍ ଯୋଗାଯୋଗର ନିମ୍ନଲିଖିତ ଦିଗଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି ଛାତ୍ରମାନଙ୍କ ପାଇଁ ନମନୀୟ ନୁହେଁ?",4
ମଧ୍ୟଯୁଗୀୟ ଦୁର୍ଗଗୁଡ଼ିକ ସହିତ ଜଡ଼ିତ ହୋଇପାରିବା ଭଳି ଅନୁଚ୍ଛେଦରେ କ’ଣ ଉଲ୍ଲେଖ କରାଯାଇ ନାହିଁ?,3
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଦୁର୍ଗର ଧ୍ୱଂସାବଶେଷ ମଧ୍ୟରୁ ଆବିର୍ଭାବ ହେବା ଭଳି ଗନ୍ଧ ବା ଶବ୍ଦ ଭାବରେ ଉଲ୍ଲେଖ କରାଯାଇ ନାହିଁ?,3
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି କିର୍ବି ମୁକ୍ସଲୋ ଦୁର୍ଗର ସଠିକ ବର୍ଣ୍ଣନା ଅଟେ?,2
ନିମ୍ନଲିଖିତ ନିର୍ମାଣ ବୈଶିଷ୍ଟ୍ୟଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି କିର୍ବି ମୁକ୍ସଲୋ ଦୁର୍ଗ ପାଇଁ ଅନୁଚ୍ଛେଦରେ ବର୍ଣ୍ଣିତ ସମୟ ଅବଧି ପାଇଁ ଅସାଧାରଣ ବୋଲି ବିବେଚନା କରାଯିବ?,2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଆଗାମୀ ସିଜନ୍ ପାଇଁ ପ୍ରସ୍ତୁତ ହେଉଥିବା ଜଣେ ଧାବକଙ୍କ ପାଇଁ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅଧିକ ଲାଭଦାୟକ ହେବ?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଜଣେ ପ୍ରଥମ ଶ୍ରେଣୀ ଅଧା ମାଇଲ୍ ଧାବକଙ୍କ ପାଇଁ ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁଟି ଅତ୍ୟନ୍ତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ?",2
"ଜଣେ କ୍ରୀଡାବିତ୍‌ଙ୍କ ପାଇଁ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି କେବଳ ପୁଷ୍ଟିକର ଖାଦ୍ୟ ଖାଇବାର ଅଭ୍ୟାସ ମାଧ୍ୟମରେ ହାସଲ ହୋଇପାରିବ ନାହିଁ?",3
"ଅନୁଚ୍ଛେଦ ଉପରେ ଆଧାର କରି, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଯୁବ କ୍ରୀଡାବିତ୍‌ମାନଙ୍କୁ ସେମାନଙ୍କ ଖେଳରେ ଅଧିକ ଉପଭୋଗ କରିବାର ଉପାୟ ଭାବରେ ପରାମର୍ଶ ଦିଆଯାଇ ନ ଥାଏ?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଜଣେ ମଧ୍ୟମ ଦୂରତା ଧାବକ କାହିଁକି ମହଙ୍ଗା ଉପକରଣ କ୍ରୟ କରିପାରନ୍ତି?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ମଧ୍ୟମ ଦୂରତା ଦୌଡ଼ କ’ଣ ଆବଶ୍ୟକ କରେ?",3
କିଏ ନାଭିକୀୟ ଚୂମ୍ବକୀୟ ରିଜୋନାନ୍ସ ଆବିଷ୍କାର କଲା? ,3
ମେଡିକାଲ ଇମେଜିଙ୍ଗ ରିଜୋନାନ୍ସ ପାଇଁ କେଉଁ ବର୍ଷ ପ୍ରଥମ ପେଟେଣ୍ଟ ପ୍ରଦାନ କରାଯାଇଥିଲା? ,2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଅନ୍ୟମାନଙ୍କର ଶାରୀରିକ କାର୍ଯ୍ୟକୁ ବ୍ୟାଖ୍ୟା କରିବା ପାଇଁ ମଣିଷର କାହା ବିଷୟରେ ଏକ ଦୃଢ଼ ବୁଝାମଣା ରହିବା ଉଚିତ୍?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଉଦ୍ଦେଶ୍ୟ ବୁଝିବା ମଣିଷକୁ କ’ଣ କରିବାକୁ ସାହାଯ୍ୟ କରେ?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି AI ର ମୂଳ ଉଦ୍ଦେଶ୍ୟର ସଠିକ ସାରାଂଶ ଅଟେ?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି AI ସହିତ ଜଡ଼ିତ?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅଭିନ୍ନ ଚିନ୍ତାଧାରା ଥିବା ଜଣେ ବ୍ୟକ୍ତିଙ୍କର ଶକ୍ତି?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅଭିନ୍ନ ଚିନ୍ତାଧାରା ମାନସିକତାର ଧ୍ୟାନକେନ୍ଦ୍ର ଭାବରେ ବିବେଚନା କରାଯାଏ ନାହିଁ?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁଟି ମାଇକ୍ରୋ-ଏକ୍ସପ୍ରେସନ୍ ଭାବରେ ବିବେଚନା କରାଯିବ ନାହିଁ?",4
ମାଇକ୍ରୋ-ଏକ୍ସପ୍ରେସନ୍ ବ୍ୟାଖ୍ୟା ବିଷୟରେ ନିମ୍ନଲିଖିତ ଉକ୍ତିଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି ସତ୍ୟ ନୁହେଁ?,3
ନବଜାଗରଣ (ରେନେସାନ୍ସ) ର ପରିଣାମସ୍ୱରୂପ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅଧିକ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ହୋଇପଡ଼ିଲା? ,2
"ନବଜାଗରଣ (ରେନେସାନ୍ସ)ର ପରିଣାମ ସ୍ୱରୂପ, ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁଟି ଉପରେ କମ୍ ଗୁରୁତ୍ୱ ଦିଆଗଲା?",1
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ସମ୍ପର୍କ ଜାରି ରଖିବା ପାଇଁ ଇଣ୍ଟରନେଟ୍ ବ୍ୟବହାର କରିବାକୁ ଏକ ପ୍ରେରଣା ଭାବରେ ପ୍ରତିଫଳିତ କରେ ନାହିଁ?,3
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ବ୍ୟକ୍ତିଗତ ସଂପୃକ୍ତି ପାଇଁ ଇଣ୍ଟରନେଟ୍ ବ୍ୟବହାର କରିବାକୁ ଏକ ପ୍ରେରଣା ଭାବରେ ପ୍ରତିଫଳିତ କରେ ନାହିଁ?,invalid
ପଶ୍ଚିମ ୟୁରୋପ କେବେ ପ୍ରଭାବ ଉପରେ ଅଧିକ ନିର୍ଭର କରିବା ବନ୍ଦ କରି ନିଜର ଶୈଳୀ ବିକାଶ କରିବା ଆରମ୍ଭ କଲା?,1
ପୋଷାକ ଟାଇଟ କରି ବାନ୍ଧିବା ପାଇଁ ବୋତାମ ବ୍ୟବହାର କରିବା କାହାର ଫଳାଫଳ ଥିଲା? ,1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ପରିବେଶ ସମସ୍ୟାର ଏକ ଦୀର୍ଘସ୍ଥାୟୀ ସମାଧାନ ଭାବରେ ବିବେଚନା କରାଯାଏ?",3
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ସମାଧାନ ମଧ୍ୟରୁ କେଉଁଟି ପରିବେଶ ସମସ୍ୟାର ଲକ୍ଷଣଗତ ଚିକିତ୍ସା ଭାବରେ ବିବେଚନା କରାଯିବ ନାହିଁ?",2
ୟୁରୋପରେ କେଉଁ ଦେଶରେ ପ୍ରଥମ ଯୁଦ୍ଧ ହୋଇଥିଲା ଯାହାର କେନ୍ଦ୍ରୀୟ ପ୍ରସଙ୍ଗ ଧାର୍ମିକ ପ୍ରସଙ୍ଗ ହେବା ପରିବର୍ତ୍ତେ ଶକ୍ତି ସନ୍ତୁଳନ ସହ ଜଡ଼ିତ ବୋଲି କୁହାଯାଉଥିଲା?,4
କେଉଁ ଯୁଦ୍ଧକୁ ବେଳେବେଳେ ଶେଷ 'ଧାର୍ମିକ ଯୁଦ୍ଧ' ବୋଲି ବର୍ଣ୍ଣନା କରାଯାଏ?,1
କ୍ୟାଥଲିକ ଚର୍ଚ୍ଚର ନିମ୍ନଲିଖିତ ଦିଗଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି ଯାଞ୍ଚ କରାଯାଉ ନ ଥିଲା?,2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଭର୍ସାଲେସରେ କାହାର ହତ୍ୟା କରାଯାଇଥିଲା?",4
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି କରିବା ପାଇଁ ବିଶୃଙ୍ଖଳ ଜନତାଙ୍କ ଦ୍ୱାରା ରାଜା ଏବଂ ରାଣୀଙ୍କୁ ବାଧ୍ୟ କରାଯାଇ ନଥିଲା?,3
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ବ୍ରିଟେନର ଅଣପାରମ୍ପରିକ ନୈବାହିନୀ ଯୁଦ୍ଧର ଫଳାଫଳ ନ ଥିଲା?,3
କେଉଁ ବିବୃତ୍ତି ଜର୍ମାନୀ ବିରୁଦ୍ଧରେ ବ୍ରିଟେନର ନୌସେନା ଅବରୋଧକୁ ସଠିକ୍ ଭାବରେ ବର୍ଣ୍ଣନା କରେ ନାହିଁ?,4
"ଅନୁଚ୍ଛେଦ ଉପରେ ଆଧାର କରି, କାହା ପାଇଁ ମଲ୍ଟିପଲ୍ ସ୍କ୍ଲେରୋସିସ୍ ରୋଗ ନିର୍ଣ୍ଣୟ କରାଯିବାର ସମ୍ଭାବନା ଅଧିକ?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିୟମିତ କାର୍ଯ୍ୟକଳାପରେ ଅଂଶଗ୍ରହଣକାରୀମାନେ କ’ଣ ପାଇଁ ଅଧିକ ସମର୍ଥନ ଆବଶ୍ୟକ କରୁଥିଲେ?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ସାଧାରଣତଃ ଫେନ୍‌ସିଂ କିପରି ଖେଳାଯାଏ?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଆଭ୍ୟନ୍ତରୀଣ ବିଷାକ୍ତତାର ସବୁଠାରୁ ବଳିଷ୍ଠ ସୂଚକ ହେବ?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଜଣେ ପୀଡ଼ିତଙ୍କର ସମୀକ୍ଷା କରିବାବେଳେ ଉପଯୁକ୍ତ ପ୍ରଥମ ପଦକ୍ଷେପ କ’ଣ?",1
ନିମ୍ନଲିଖିତ ଉକ୍ତିଗୁଡ଼ିକ ମଧ୍ୟରୁ କେଉଁଟି ପୀଡିତଙ୍କୁ ଯାଞ୍ଚ କରିବାର ପ୍ରକ୍ରିୟାକୁ ସଠିକ୍ ଭାବରେ ପ୍ରତିଫଳିତ କରେ ନାହିଁ?,1
ଫରାସୀ ବିପ୍ଳବ ଦ୍ୱାରା ହୋଇଥିବା କେଉଁ ପରିବର୍ତ୍ତନ ଶ୍ରମିକ  ଗୋଷ୍ଠୀର ନାଗରିକଙ୍କ ଉପରେ ଆଖିଦୃଶିଆ ପ୍ରଭାବ ପକାଇଥିଲା?,2
"ଫରାସୀ ବିପ୍ଳବ ପରେ, ସାମରିକ ଏବଂ ଅନ୍ୟାନ୍ୟ ବୃତ୍ତିରେ ସଫଳତା କାହା ଉପରେ ଆଧାରିତ ହେବାର ସମ୍ଭାବନା କମ୍ ଥିଲା?",4
ବିକଶିତ ଦେଶଗୁଡ଼ିକରେ କେଉଁ ସରକାରୀ ସେବା ସବୁଠାରୁ ଅଧିକ ଅସନ୍ତୋଷ ସୃଷ୍ଟି କରେ ବୋଲି କୁହାଯାଏ?,3
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ସାଧାରଣ ପରିବହନ ବ୍ୟବସ୍ଥା ବିଷୟରେ କ’ଣ କୁହାଯାଇପାରେ?",3
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଡ୍ରାଇଭରମାନଙ୍କ ଅପ୍ରତ୍ୟାଶିତତା ହେତୁ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଆକଳନ କରିବା କଷ୍ଟକର ହୋଇପାରେ?",4
ଗାଣିତିକ ଭାବରେ ଏକ ଟ୍ରାଫିକ୍ ଷ୍ଟ୍ରିମ୍ ବର୍ଣ୍ଣନା କରିବାବେଳେ ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ବ୍ୟବହୃତ ହୁଏ?,4
ହର୍ଷେ ଏବଂ ଚେଜ୍ ସେମାନଙ୍କର DNA ଲାଗୁ କରିବା ପାଇଁ କ’ଣ ବ୍ୟବହାର କଲେ? ,1
ଏକ ପରିବର୍ତ୍ତନ ପାଇଁ ପରବର୍ତ୍ତୀ ପିଢ଼ୀକୁ ପଠାଯିବାର କ୍ଷମତା କାହା ଉପରେ ନିର୍ଭର କରେ?,1
"ଅନୁଚ୍ଛେଦରେ ଦିଆଯାଇଥିବା ତଥ୍ୟ ଉପରେ ଆଧାର କରି, ପରିବର୍ତ୍ତନର ବିଭିନ୍ନ ପ୍ରଭାବଗୁଡ଼ିକ କାହା ଉପରେ ନିର୍ଭର କରେ ନାହିଁ?",3
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ପ୍ରାଚୀନ ସଂସ୍କୃତିରେ ଛେଳି ରଖାଯିବାର କାରଣ ନୁହେଁ?,3
ସର୍ବନିମ୍ନ କ'ଣ ନେବା ଗଲ୍ଫର ଲକ୍ଷ୍ୟ ଅଟେ?,2
"ଏକ ଗଲ୍ଫ କୋର୍ସରେ, କେଉଁଠାରେ ଘାସ ଛୋଟ କରି କଟାଯାଏ?",invalid
ଏକ ପରୀକ୍ଷଣର ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କ’ଣ?,1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ବୈଜ୍ଞାନିକ ଅନୁସନ୍ଧାନକୁ ମାର୍ଗଦର୍ଶନ କରିବାରେ କ’ଣ ସାହାଯ୍ୟ କରେ ନାହିଁ?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଟର୍ନାଡୋଗୁଡ଼ିକ ବିଷୟରେ କେଉଁ ବକ୍ତବ୍ୟ ସତ୍ୟ ନୁହେଁ?",3
"ଅନୁଚ୍ଛେଦ ଉପରେ ଆଧାର କରି, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅଧିକାଂଶ ଟର୍ନାଡୋକୁ ସଠିକ୍ ଭାବରେ ବର୍ଣ୍ଣନା କରେ?",4
16ତମ ଶତାବ୍ଦୀରେ ମନୁଷ୍ୟ ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁଟି କରିବା ଆରମ୍ଭ କଲା?,4
କେବେଠାରୁ ମଣିଷ ଲେନ୍ସ ବ୍ୟବହାର କରି ବସ୍ତୁଗୁଡ଼ିକର ଆବର୍ଦ୍ଧନ କରିଆସୁଛି?,3
ଅନୁଚ୍ଛେଦ ଉପରେ ଆଧାର କରି ମହମ୍ମଦଙ୍କ ଗୁମ୍ଫା ତାଙ୍କର ଆଧ୍ୟାତ୍ମିକ କାର୍ଯ୍ୟ ବା ମୂଲ୍ୟବୋଧ ବିଷୟରେ କ’ଣ କହିଥାଏ?,1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ପ୍ରଥମେ ଲୁହା କ’ଣ ପାଇଁ ବ୍ୟବହୃତ ହେଲା?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, କାଠ ଚକଗୁଡ଼ିକ ବଦଳରେ କାହିଁକି ଲୁହା ଚକ ବ୍ୟବହାର କରାଗଲା?",4
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ରୋମାଂଟିସିଜିମ ଯୁଗରେ ବ୍ୟକ୍ତିବିଶେଷମାନେ କାହା ଉପରେ ଅଧିକ ଗୁରୁତ୍ୱ ଦେଉଥିଲେ?",2
ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ବୈଷୟିକ ନିର୍ଣ୍ଣୟ ବିଷୟରେ ଏକ ସାଧାରଣ ଧାରଣା ପ୍ରତିଫଳିତ କରେ ନାହିଁ? ,3
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଧନୁ ଟାଣିବା ସହିତ ଜଡ଼ିତ ନୁହେଁ?",1
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନ ମଧ୍ୟରୁ କେଉଁଟି ଅପେକ୍ଷାକୃତ ନରମ ଶବ୍ଦ ସହିତ ଜଡିତ?",3
ଜୀବାଶ୍ମଗୁଡ଼ିକ ଦର୍ଶାଏ ଯେ ହାତଗୁଡ଼ିକ ଶେଷରେ ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁ କାମରେ ବ୍ୟବହୃତ ହେବା ପାଇଁ ଅଭ୍ୟସ୍ତ ହୋଇଗଲା?,1
ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କେଉଁଟି ଏକ ଶିମ୍ପାଞ୍ଜିର ହାତ ଆଙ୍ଗୁଠିର ଛୋଟ ଛୋଟ ହାଡ଼ଗୁଡ଼ିକୁ ସଠିକ୍ ଭାବରେ ବର୍ଣ୍ଣନା କରେ? ,3
ଚୟନ କେଉଁ ପୁଲରୁ ନୂଆ ଆନୁବଂଶିକ ପରିବର୍ତ୍ତନକୁ ଅପସାରଣ କରେ?,4
ଆନୁବଂଶିକ ପରିବର୍ତ୍ତନ ଯୋଗ କରିବା ପାଇଁ କେଉଁ ପ୍ରକ୍ରିୟା ଦାୟୀ?,3
"ଅନୁଚ୍ଛେଦରେ ଥିବା ସୂଚନା ଉପରେ ଆଧାର କରି, “ପ୍ରୋଟିନ୍ ସମସ୍ୟା” ସମାଧାନ ପାଇଁ ଗୋଟିଏ ନର-ବାନର ସଦୃଶ ପ୍ରାଣୀ ଏଥି ମଧ୍ୟରୁ କେଉଁଟି ଖାଇବା ଉଚିତ୍?",3
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଅତ୍ୟାବଶ୍ୟକ ଆମିନୋ ଏସିଡ୍ ଅଭାବରୁ ହୋଇ ନ ଥାଏ?",1
ଏକ ନିର୍ଦ୍ଦିଷ୍ଟ ଉପ-ସଂସ୍କୃତିର ଲୋକମାନେ ପ୍ରାୟତଃ ଗୋଷ୍ଠୀ ସହିତ ସେମାନଙ୍କର ସଙ୍ଗଠନକୁ କିପରି ସୂଚିତ କରନ୍ତି?,4
"ଅନୁଚ୍ଛେଦରେ ଉପସ୍ଥାପିତ ତତ୍ତ୍ୱ ଅନୁଯାୟୀ, ଏକ ଶିଶୁର କ’ଣ ହୋଇପାରେ ଯିଏ ଏଭଳି ଏକ ଜାତିଗତ ସଂଖ୍ୟାଲଘୁ ସମ୍ପ୍ରଦାୟର ଅଟେ, ଯାହା ବିପଦପୂର୍ଣ୍ଣ ଆଚରଣରେ ଲିପ୍ତ ରହୁଛି ବୋଲି ବଦ୍ଧମୂଳ ଧାରଣା ରହି ଆସିଛି?",2
"ଅନୁଚ୍ଛେଦ ଅନୁୟାୟୀ, ଜାତିଗତ ଋଢ଼ିବାଦୀ ଧାରଣା ବିଷୟରେ ଏକ ଶିଶୁର ଜ୍ଞାନ ନିମ୍ନୋକ୍ତ ମଧ୍ୟରୁ କାହା ଉପରେ ପ୍ରଭାବ ପକାଇପାରେ?",2
"ଅନୁଚ୍ଛେଦ ଅନୁଯାୟୀ, ନିମ୍ନଲିଖିତ ମଧ୍ୟରୁ କେଉଁଟି ଜଣେ କମ୍ ମିଳାମିଶା କରୁଥିବା ଛୋଟ ପିଲାର ପ୍ରତିପୋଷଣରେ ନିୟମିତ ଘଟିବାର ସମ୍ଭାବନା ନାହିଁ?",2
