question,gpt_answer
ካብዞም ዝስዕቡ ኣብነታት ተፈጥሮ-መሰረት ዝገበረ ንጥፈት ቱሪዝም ዘይኮነ ኣየናይ እዩ?,3
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ስርዓት መጓዓዝያ መሰረታዊ ኣየናይ እዩ?,1
እቶም ኣብ ኑክልየስ ዝዘውሩ ንጥረ ነገራት ኣየናይ ዓይነት ኤልክትሪካዊ ምልኣት እዩ ዘለዎ?,2
እቲ ኑክልየስ ብኣየኖት ዓይነት ንጥረ ነገራት ዝቖመ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ኣብነታት ሓሙሽተ ቢት ክልተኣዊ ቝጽሪታት ዘለዎ ኣየናይ እዩ?,1
ክልተኣዊ-ኣሃዝ እንታይ ተባሂሎም እውን ይጽውዑ?,1
ካብዞም ዝስዕቡ ኣብቲ ጽሑፍ ከም ቀዳሞት ረብሓታት ናይ ተምሃሮ ጽሑፋት ዘይተገለጹ ኣየኖት እዮም?,1
ካብዞም ዝስዕቡ ኣረኣእያታት ተምሃሮ ናይ ምጽሓፍ ክእለቶም ንምምሕያሽ ከም መነቓቕሒ ጽሑፋት ተገይሮም ዝግለጹ ኣየኖት እዮም?,2
ካብዞም ዝስዕቡ ጥቕሚታት ዘይሰማማዕ ዝርርብ ንተምሃሮ ዘይኮኑ ኣየኖት እዮም? ,2
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ኣረኣእያታት ዘይሰማማዕ ዝርርብ ንተምሃሮ ተዓጻጻፍቲ ዘይኮኑ ኣየኖት እዮም?,3
ኣብ ማእከላይ ዘመን ምስ ዝነበሩ ህንጻታት ክተኣሳሰር ይኽእል እዩ ተባሂሉ ኣብቲ ጽሑፍ ዘይተገለጸ እንታይ እዩ?,2
ካብዞም ዝስዕቡ ኣብቲ ጽሑፍ ኣብ ዑናታት ግምቢ ኽእምት ዝኽእል ሽታ ወይ ድምጺ ተገይሮም ዘይተገለጹ ኣየኖት እዮም?,2
ብዛዕባ ግምቢ ኪርቢ ሙክስሎይ ቕኑዕ መግለጺ ዝህብ ኣየናይ እዩ?,2
ኣብ እዋን ግምቢ ኪርቢ ሙክስሎይ ኸም ልሙድ ገይርካ ዝረአ ኣየናይ ካብዚ ዝስዕብ መዳያት ህንጸት እዩ ኣብቲ ጽሑፍ ተገሊጹ ዘሎ?,2
ብመሰረት እቲ ጽሑፍ፡ ሓደ ጐያዪ ነቲ ዝመጽእ ወቕቲ ኺዳሎ ኸሎ ካብዞም ዝስዕቡ ኣዝዩ ጠቓሚ ዝኸውን ኣየናይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ንሓደ ፍርቂ ማይል ርሒቑ ዚጐዪ ጐያዪ ኣየናይ እዩ ኣዝዩ ኣገዳሲ?,3
ንሓደ ኣትሌት፡ ካብዞም ዝስዕቡ ብኣመጋግባ ጥራይ ክብጻሕ ዘይከኣል ኣየናይ ኢዩ?,3
ኣብቲ ጽሑፍ እቲ ተመርኲስካ፡ መንእሰያት ኣትሌታት ኣብ ስፖርቶም ዝያዳ ሓጐስ ዝረኽቡሉ መንገዲ ኸም ዝዀነ ገይርካ ዘይሕሰብ ኣየናይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ሓደ ኣብ ማእከላይ ርሕቐት ዝጐዪ ጐያዪ ዝያዳ ኽቡር መሳርሒታት ኣቕሓ ክዕድግ ዝኽእል ስለምንታይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ጎያዪ ማእከላይ ርሕቐት እንታይ የድልዮ?,1
ኑክልየሳዊ ማግነታዊ ሓይሊ ዝረኸበ መን እዩ? ,3
ኣብ ኣየናይ ዓመት እዩ ንመጀመርታ ግዜ ናይ ሕክምና ምስላዊ ሓይሊ ፍቓድ እተዋህበ? ,1
ብመሰረት እቲ ጽሑፍ፡ ደቂ ሰባት ንኣካላዊ ተግባራት ናይ ካልኦት ንምትርጓም ብዛዕባ እንታይ እዮም ኣጸቢቖም ክርድኡ ዘለዎም?,2
ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ዕላማ ምፍላጥ ሰባት እንታይ ክገብሩ ይሕግዞም?,2
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ቅኑዕ ጽማቝ ሓሳባት ቀንዲ ዕላማ ናይ ኣርተፊሻዊ ኣስተውዕሎ ኣየናይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ኣርተፊሻዊ ኣስተውዕሎ ካብዞም ዝስዕቡ መብዛሕትኡ ግዜ ምስ ኣየናይ እዩ ዝተሓሓዝ?,2
ብመሰረት እቲ ጽሑፍ፡ ሓደ እተፈላለየ ኣተሓሳስባ ዘለዎ ሰብ ካብዚ ዝስዕብ ኣየናይ ብርታዐ እዩ ዘለዎ?,1
ብመሰረት እቲ ጽሑፍ፡ ነየናይ ካብዚ ዝስዕብ ናይ ዝተፈላለየ ኣተሓሳስባ ሓንጎል እዩ ኸም ዘተኵር ገይርካ ዘይርአ?,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ንንእሽቶ ኣገላልጻ ኣብ ግምት ዘየእቱ ኣየናይ እዩ?,2
ካብዞም ዝስዕቡ ብዛዕባ ትርጉም ንእሽቶ ኣገላልጻ ትኽክል ዘይኮነ ኣየናይ እዩ?,3
ብውጽኢት ተሃድሶ ካብዞም ዝስዕቡ ኣየናይ እዩ ዝያዳ ኣገዳሲ ዝኾነ? ,4
ብውጽኢት ተሃድሶ፡ ካብዞም ዝስዕቡ ኣብ ኣየናይ እዩ ዝነኣሰ ትዂረት ተገይሩ?,2
ካብዞም ዝስዕቡ ብቐጻሊ ርክብ ንምምስራት ኢንተርነት ንትኽጥቀም ዘይድርኽ መነቓቕሒ ኣየናይ እዩ?,2
ካብዞም ዝስዕቡ ንውልቃዊ ተሳትፎ ኢንተርነት ንትኽጥቀም ዘይድርኽ መነቓቕሒ ኣየናይ እዩ?,2
ምዕራባዊ ኣውሮጳ ኣብ ጽልዋታት ምትእምማን ኣቋሪጻ ናይ ገዛእ ርእሳ ኣገባብ ከተማዕብል ዝጀመረት መዓስ እዩ?,1
ክዳውንቲ ንምእሳር መላጉም ምጥቃም ናይ ምንታይ ውጽኢት እዩ? ,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ንኣከባብያዊ ጉዳያት ክዓቢ ዝኽእል ነባሪ ፍታሕ ከም ዝዀነ ጌርካ ዝርአ ኣየናይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ መፍትሒታት ንኣከባብያዊ ጉዳያት ከም ምልክት ሕክምና ጌርካ ዘይርአ ኣየናይ እዩ?,1
ሃይማኖታዊ ሓሳባት ነይሩዎ ዘይኮነስ ቐንዲ ጉዳይ ምስ ሚዛን ስልጣን እተተሓሓዘ ምዃኑ ዝንገረሉ ኣብ ኣውሮጳ ዝተኻየደ ናይ መጀመርታ ውግእ ኣበየነይቲ ሃገር እዩ ነይሩ?,4
ሓድሓደ ግዜ ኣየናይ ውግእ እዩ ናይ መወዳእታ 'ሃይማኖታዊ ውግእ' ተባሂሉ ዚጽዋዕ?,1
ካብዞም ዝስዕቡ መዳያት ናይ ካቶሊካዊት ቤተ-ክርስትያን ብጥንቃቐ ዘይተመርመረ ጉዳይ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ኣብ ቨርሳይለስ እተቐትለ መን እዩ?,3
ካብዞም ዝስዕቡ ንንጉስን ንንግስትን በቶም ጭፍራ ዘይተገደዱ ኣየኖት እዮም?,1
ካብዞም ዝስዕቡ ብሰንኪ እቲ ኣብ ብሪጣንያ እተገብረ ዘይልሙድ ውግእ ባሕረኛታት ዘይኮነ ኣየናይ እዩ?,1
ኣየናይ ምሉእ ሓሳብ እዩ ነቲ ሓይሊ ባሕሪ ብሪጣንያ ኣብ ልዕሊ ጀርመን ዝገበረቶ ዕንቅፋት ብልክዕ ዘይገልጾ?,3
ብመሰረት እቲ ጽሑፍ፡ ማልቲፕል ስክለሮሲስ ዝብሃል ሕማም ዝያዳ ኣብ መን እዩ ክፍለጥ ዝኽእል?,1
ብመሰረት እቲ ጽሑፍ፡ እቶም ስሩዕ ንጥፈታት ዝገብሩ ተሳተፍቲ ንምንታይ ዝያዳ ደገፍ የድልዮም?,1
ብመሰረት እቲ ጽሑፍ፡ መብዛሕትኡ ግዜ ጸወቲ ጉራዴ ብኸመይ እዩ ዝጽወት?,4
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ እቲ ዝሓየለ ሓባሪ ውሽጣዊ መርዚ ኣየናይ እዩ?,2
ብመሰረት እቲ ጽሑፍ፡ ንሓደ ግዳይ ክትግምግሞ ኸለኻ እቲ ናይ መጀመርታ ግቡእ ስጉምቲ እንታይ እዩ?,2
ካብዞም ዝስዕቡ ሓሳባት ነቲ ግዳይ ናይ ምምርማር መስርሕ ብልክዕ ዘየንጸባርቕ ኣየናይ እዩ?,4
ካብቲ ሰውራ ህዝቢ ፈረንሳ ዘበገሶ ለውጥታት ኣብቶም ሸቃሎ ደርባዊ ኣፈላላይ ዓብዪ ጽልዋ ዘሕደረ ኣየናይ እዩ?,2
ንሰውራ ህዝቢ ፈረንሳ ስዒቡ፡ ኣብ ወተሃደራዊ ዀነ ኣብ ካልእ ሞያ ዝተረኽበ ዓወት ኣብ ምንታይ እተመርኰሰ ኣይነበረን?,1
ኣብ ዝማዕበላ ሃገራት ንዝህሉ ዘይዕጉብነት ምኽንያት ከም ዝኾነ ዝንገረሉ ህዝባዊ ኣገልግሎት ኣየናይ እዩ?,3
ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ስርዓት ህዝባዊ መጓዓዝያ እንታይ ክብሃል ይኽእል?,1
ብመሰረት እቲ ጽሑፍ፡ መራሕቲ ማካይን ክግመቱ ብዘይምኽኣሎም ካብዞም ዝስዕቡ ንምግምጋም ኣጸጋሚ ክኸውን ዝኽእል ኣየናይ እዩ?,1
ንፈነወ ትራፊክ ብሕሳባዊ መንገዲ ኽትውክል ከለኻ ካብዞም ዝስዕቡ ኣብ ጥቕሚ ዝውዕል ኣየናይ እዩ?,2
ሄርሼይን ቼዝን ዲኤንአይኦም ንምትካል እንታይ ገይሮም? ,4
ምልዋጥ ናብ ውሉዳት ናይ ምምሕልላፍ ክእለት ኣብ ምንታይ እዩ ዚምርኰስ?,1
ብመሰረት እቲ ኣብቲ ጽሑፍ ዘሎ ሓበሬታ፡ ምልዋጥ ዘምጽኦም እተፈላለዩ ሳዕቤናት ኣብ ምንታይ ዘይምርኰስ እዩ?,3
ካብዞም ዝስዕቡ ጥንታዊ ባህልታት ኣጣል ዝሕዘሉ ዝነበረ ምኽንያት ኣየናይ እዩ?,2
ዕላማ ጎልፍ ሒደት መጠን ምውሳድ ናይ ምንታይ እዩ?,1
ኣብ ሓደ ጎልፍ ዝመላለሰሉ ቦታ እቲ ሳዕሪ ኣበይ እዩ ዚቝረጽ?,2
ፈተነ ዝግበረሉ ልሙድ ዕላማ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ስነ-ፍልጠታዊ ምርምር ንምግባር ዘይሕግዝ እንታይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ህቦብላ ንፋስ ዝገልጽ ሓቂ ዘይኰነ ሓሳብ ኣየናይ እዩ?,1
ኣብዚ ጽሑፍ እዚ ተመርኲስካ፡ ካብዞም ዝስዕቡ ሓሳባት ንመብዛሕትኦም ህቦብላታት ብልክዕ ዝገልጽ ኣየናይ እዩ?,1
ደቂ ሰባት ኣብ መበል 16 ክፍለ ዘመን ነየናይ ካብዞም ዝስዕቡ ነገራት እዮም ኪገብሩ ጀሚሮም ?,2
ደቂ ሰሰባት ንሌንሳት ተጠቒሞም ንነገራት ከጒልሑ ኻብ ዚጅምሩ ኽንደይ ዓመት ኮይኑ ኣሎ?,2
ኣብዚ ጽሑፍ እዚ ተመርኲስካ፡ በዓቲ መሓመድ ብዛዕባ መንፈሳዊ ልምድታቱ ወይ ስነ-ምግባራዊ ስርዓታቱ እንታይ ይብል?,1
ብመሰረት እቲ ጽሑፍ፡ ሓጺን ንመጀመርታ ግዜ ንምንታይ እዩ ዜገልግል ነይሩ?,2
ብመሰረት እቲ ጽሑፍ፡ ስለምንታይ እዮም ብዕንጨይቲ እተሰርሑ ቸርኬታት ካብ ብሓጺን እተሰርሑ ቸርኬታት ክትክኡ ተደልዮም?,1
ብመሰረት እቲ ጽሑፍ፡ ኣብ እዋን ፍቕሪ ንውልቀ ሰባት ዝቐርጾም እንታይ እዩ?,2
ካብዞም ዝስዕቡ ሓሳባት ኣየናይ እዩ ብዛዕባ ተክኖሎጅያዊ ወሳኒነት ሓፈሻዊ ሓሳብ ዘየንጸባርቕ? ,2
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ምስቲ ቐስቲ ምስ ምስሓብ ዘይተሓሓዝ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ምስ ህዱእ ድምጺ ዝተሓሓዝ ኣየናይ እዩ?,2
ኣሰረ-ህይወት ከም ዝሕብሮ ኣብ መወዳእታኡ ኣእዳው ብቐዳምነት ካብዞም ዝስዕቡ ነየናይ እየን ተለማሚደን?,1
ካብዞም ዝስዕቡ ኣቃውማ ኣዕጽምቲ ኣእዳው ናይ ቺምፓንዚ ብልክዕ ዚገልጾ ኣየናይ እዩ? ,3
ምርጫ ሓድሽ ጂናዊ ምቅይያር ካብ ኣየናይ ጉድጓድ የወግድ?,1
ናይ ዘርኢ ለውጢ ኸም ዚህሉ ዚገብር መስርሕ ኣየናይ እዩ?,2
"""ብመሰረት እቲ ኣብቲ ጽሑፍ ዘሎ ሓበሬታ፡ ሓደ ኻብዚኣቶም ነቲ """"ጸገም ፕሮቲን"""" ንምፍታሕ ክብላዕ ዘለዎ ኣየናይ እዩ?""",2
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ብሰንኪ ሕጽረት ኣድላዪ ኣሚኖ ኣሲድ ዝመጽኡ ጸገማት ዘይኰነ ኣየናይ እዩ?,1
ኣባላት ሓደ ንኡስ ባህሊ መብዛሕትኡ ግዜ ምስታ ጉጅለ ዘለዎም ርክብ ዘመልክቱ ብኸመይ መንገዲ እዮም?,4
ብመሰረት እቲ ኣብዚ ጽሑፍ እዚ ተገሊጹ ዘሎ ኽልሰ-ሓሳብ፡ ሓደ ኣብ ሓደ ዘስግእ ተግባር ከም እተጸምደ ገይርካ ዝረአ ሒደት ዓሌታዊ ጽልኢ ዘለዎ ቖልዓ እንታይ ከጋጥሞ ይኽእል?,2
ብመሰረት እቲ ጽሑፍ፡ ሓደ ቖልዓ ብዛዕባ ዓሌታዊ ኣረኣእያ ዘለዎ ፍልጠት ኣብ ኣየናይ ካብዚ ዚስዕብ ጽልዋ ኺህልዎ ይኽእል?,1
ብመሰረት እቲ ጽሑፍ፡ ኣየነይቲ እያ ምስ ኣተዓባብያ ሓደ ሕማቕ ጠባይ ዘለዎ ቖልዓ ዘይትሰማማዕ?,4
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ኣየናይ እዩ ንቖልዑ ዘርእይዎ ዘስካሕክሕ ጠባይ ብልክዕ ዚገልጽ?,2
ኣብዚ ጽሑፍ እዚ ተመርኲስካ፡ ኣየናይ ካብዞም ዝስዕቡ ልምድታት እዩ ምስ ካብ ኢድ ናብ ኣፍ ዝኾነ ሕርሻ ዘይሰማማዕ?,3
ካብዞም ዝስዕቡ ኣየናይ እዩ ነቲ ካብ ኢድ ናብ ኣፍ ናይ ሕርሻ ልምዲ ብልክዕ ዝገልጾ?,1
ናብ ቤተ-መዘክር ምብጻሕ ኣበየናይ ዓይነት ቱሪዝም እዩ ዝምደብ?,3
ብመሰረት እቲ ጽሑፍ፡ ናይ መዘናግዒ ተጓዝቲ ቀዳምነት ዝህብዎ ነገር እንታይ ክኸውን ይኽእል?,2
ኣብቲ ተጠቒሱ ዘሎ ጽሑፍ ኣብ ውሽጢ እታ ቤተ-ክርስትያን ዝነበረ ፍርሒ ንምንካይ ከም ዝሓገዘ እተገልጸ እንታይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ታሪኽ ሓደ ሰብ ምርዳእ ብምእንታይ ክሕገዝ ይኽእል?,1
ካብዞም ዝስዕቡ ሓሳባት ብዛዕባ ድሕረ-ዘበናዊ ኣገባብ ትምህርቲ ብልክዕ ዝገልጽ ኣየናይ እዩ?,4
ካብዞም ዝስዕቡ ሓሳባት ብዛዕባ ኣቀራርባ ድሕረ-ዘበናዊ ኣገባብ ትምህርቲ ብልክዕ ዘይገልጽ ኣየናይ እዩ?,3
ኣብ እዋን ስሩዕ ድቃስ ብዕላማ ድሕሪ ምብርባርና፡ ካብዚኣቶም ኣየናይ እዩ ነቲ ድቃስ ዘቋርጽ መስርሕ ዘተዓናቕፎ?,1
ካብዞም ዝስዕቡ ብዛዕባ ምኹላፍ ድቃስ ብልክዕ ዘይገልጽ ኣየናይ እዩ?,3
ሓንጎል ብተደጋጋሚ ሕልሚ ክሓልም ክፍትን እንከሎ፡ እንታይ እዩ ዝውስኽ?,1
ካብዞም ዝስዕቡ ኣሉታዊ ጽልዋታት ኣብ ሰውነትና ብተደጋጋሚ ክሕለም ዝፍተን ኣየናይ እዩ?,2
ብመሰረት እቲ ጽሑፍ፡ ልሙዳት ጉጅለታትን ሓሳባዊ ጉጅለታትን ከመይ ኢሎም ይመሳሰሉ?,3
ኣብዚ ጽሑፍ እዚ ተመርኲስካ፡ ብዛዕባ ኣካላውን ሓሳባውን ጉጅለታት ጃቂ ዘይኮነ ኣየናይ እዩ?,2
ካብዞም ዝስዕቡ ኣብ ናይ ትሕዝቶ ክልስ-ሓሳብ ዘተኮረ ዘኮነ ኣየናይ እዩ?,1
ክብዞም ዝስዕቡ ንናይ ሳልሳይ ሕጊ ዘይገዝእ ኣየናይ እዩ?,2
ካብዞም ዝስዕቡ ኣየናይ እዩ ነቲ 35 ሚ.ሜ ዝልክዑ ፎቶግራፍ ዘይገልጾ?,3
ብመሰረት እቲ ጽሑፍ፡ ኣፍረይቲ ምህርቲ ሌንሳት ጽሬቱ እንዳወስኸ ብዝከደ ቁጽሪ፡ መጒልሒ ሌንሳት ብኸመይ እንዳተመሓየሹ መጺኦም?,3
ብመሰረት እቲ ኣብቲ ጽሑፍ ዘሎ ሓበሬታ፡ ሓደ ዙም ዝግበር ሌንስ ካብቲ ቀንዲ ሌንስ ዝምረጸሉ ግዜ መዓዝ እዩ?,3
ካብዞም ዝስዕቡ ኣየናይ እዩ ብዛዕባ መንፈሳዊነት ቅኑዕ መግልጺ ተገይሩ ዘይውሰድ?,4
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ናይ መንፈሳዊነት ትዂረት ዘይኮነ ኣየናይ እዩ?,3
ብመሰረት እቲ ጽሑፍ፡ ማሕበረሰብ ሕርሻ መን ጀሚሩዎ ክኸውን ይኽእል?,1
ብመሰረት እቲ ጽሑፍ፡ እቶም ንማኦስ ዝሃድኑ ዝነበሩ ጉጅለ ቀዳሞት ተቐማጦ ኣበይ እዮም ነይሮም?,2
ነቲ ኣብ ፕዩርላንድ ዝርከብ ሜላ ኦሪጋሚ ምጥቃም ነየናይ መሕቘፊ ወረቐት ይጠቕም?,4
ካብዞም ዝስዕቡ ንፕዩርላንድ ኦሪጋሚ ብልክዕ ዘይገልጽ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ምስ ስልጣነ ስንጭሮ ኣኢንዱስ ዘተሓሓዝ ኣየናይ እዩ?,1
ካብዞም ዝስዕቡ ንመዋእል ስልጣነ ነሓስ ክኸውን ዝኽእል ስም ተገይሩ ኣብቲ ጽሑፍ ዘይተገለጸ ኣየናይ እዩ?,2
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ነባሪ ጥቕሚ ዘምጽእ ኣየናይ እዩ?,3
ብመሰረት እቲ ጽሑፍ፡ ሓደ ሰብ ብኡ ንብኡ ኣብ ዝረኽቦ ረብሓ እንተድእ ኣተኲሩ ካብዞም ዝስዕቡ ነየናይ ቀዳምነት ክህብ ይኽእል?,3
ብመሰረት እቲ ጽሑፍ፡ ንእተወሰነ ወጻኢታት ናይቲ ኲናት ዝሽፍኖ መን እዩ?,4
ቅድሚ መዋእል ቴምፕላር ዝመጽእ ግዜ ኣየናይ እዩ?,3
ድሕሪ መዋእል ቴምፕላር ዝመጽእ ግዜ ኣየናይ እዩ?,1
ዶክትራትን ምጥባሕቲ ዝገብሩ ሓካይምን ኣብ እዋን ሃጸያዊት ግዝኣት ሮማ ይጥቀምሉ ከምዝነበሩ ዘይተገልጸ ሕክምናዊ ፍወሳ ኣገባብ ኣየናይ እዩ?,4
ብመሰረት እቲ ጽሑፍ፡ ካብቶም ኣብ ግዜ ሃጸያዊት ሮማ ኣብ ዓውዲ ሕኽምና ዝተራእየ ዕቤት ዘይተገልጸ ኣየናይ እዩ?,3
ንምርኣይ ክእለት ኣበይ እዩ ዝምርኮስ?,1
ኣብ መንጎ ኣካላት ዘሎ ኣፈላላይ ኣቃውማ ዓይኒ ኣብ ምንታይ እዩ ዝምርኮስ?,2
ብመሰረት እቲ ጽሑፍ፡ ብዛዕባ ሲኪዝም ዝገልጽ ሓሳብ ንሃይማኖት ብልክዕ ዘገለጾ ኣየናይ እዩ?,2
ብመሰረት እቲ ጽሑፍ፡ ማእከል መዳይ እምነት ሲክ ገይርካ ዝርአ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ እቶም ኣቓልቦ ናይ ምግባር ጸገም ዘለዎም ቖልዑ ኣብ ምንታይ ከትኲሩ እዩ ዝኸብዶም?,1
ብመሰረት እቲ ጽሑፍ፡ ኣቓልቦ ናይ ምግባር ጸገም ዘለዎም ቖልዑ ስለ ምንታይ እዮም ኣብ ሓደገኛ ነገራት ክጽመዱ ዝደልዩ?,1
ብመሰረት እቲ ኣብቲ ጽሑፍ ሓበሬታ፡ ካብዞም ዝስዕቡ ናይ መደያይቦ ኣብነት ዘይኮን ኣየናይ እዩ?,1
ካብዞም ዝስዕቡ ንስነ-ሓሳብ መደያይቦ ብልክዕ ዘይገልጾ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ኣየነይቲ ዓምዲ ማይ ስፔስ እያ ነቶም ናይ ምንባብ ጸገም ዘለዎም ተምሃሮ ክትጠቕሞም ትኽእል?,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ኣካል ናይቲ ክሩሽቼቭ ሰራሕተኛ ዘበገሶ ናዕቢ ዝሃቦ መልሲ ዘይኮነ ኣየናይ እዩ?,1
ጠንቂ ነቲ ኣብ ፖላንድ እተላዕሉ ናዕቢታት ዘይኮነ ኣየናይ እዩ?,1
ብመሰረት እቲ ጽሑፍ፡ ካብዞም ዝስዕቡ ነቲ ኣብ መንጎ ሶቭዬት ሕብረትን ሕቡራት መንግስታት ኣመሪካን ዝነበረ ርክባት ዘይጸለዎ ኣየናይ እዩ?,4
ካብዞም ዝስዕቡ ንዕላማ ናይ መትኒ ድራኸታት ኣብ ሙሉእ ኣካላት ብልክዕ ዘይገልጾ ኣየናይ እዩ?,3
ኣብ ከበሳ ጊዛ እንታይ ክርከብ ይኽእል?,4
ናይቲ ዓብዪ ፒራሚድ ዕላማ እንታይ እዩ ነይሩ?,2
ናይቲ ኮነ ኢሉ ገዛ ዘቓጽል ሰብ ነቲ ቤት-መቕደስ ዘዕነዎ ዘለና ኣፍልጦ መን እዩ ተሓታቲ?,1
ብዛዕባ ዳግማይ ምህናጽ ንቤት-መቕደስ ናይ ኣርተሚስ እቲ ቕኑዕ መግለጺ እንታይ እዩ?,2
ብመሰረት እቲ ጽሑፍ፡ ዓልየታት ብኽልተ እግሮም ክኸዱ ዝጀመሩሉ ናይ መጀመርታ ግዜ መዓስ ነይሩ?,1
ካብዞም ዓልየታት ብቐጻሊ ብኽልተ ኣእጋሮም ዝኸዱ ዝነበሩ ኣየኖት እዮም?,1
ኣብ ካልኣይ ኩናት ዓለም እቲ ናይ ጀርመን ሓይሊ ባሕሪ እንታይ ክፍጽም ይፍትን ነይሩ?,3
ኣብቲ መግለጺ ዝተወሃበ ሓበሬታ ምርኩስ ብምግባር፡ ኣብ እዋን ናይ ሰሜናዊ ኣትላንቲክ ወፍሪ ኣብ ናይ ሓይሊ ባሕሪ ዉግእ ዝለዓለ ዝተዓወተ መን ነይሩ?,2
እቶም ኣስርያዉያን ጥቕሚ ናይ ፈረስ ሰራዊት ኣብ ዝጀመሩሉ እንታይ ኣይነበረን?,1
ናይ ፈረስ ሰራዊት ዝጥቐሙ ዉግእ ብኸመይ ይገጥሙ?,3
ብመሰረት እቲ ጽሑፍ፡ ማእከላይ ዜጋ ባቢሎናዊ ዘይትረኽበሉ ኣበይ እዩ?,4
ካብዞም ዝስዕቡ ብፍሉይ ንኣቕሽሽቲ ዝምልከቱ ኣየኖት እዮም?,1
