question,gpt_answer
በምንባቡ መሰረት ከሚከተሉት ውስጥ በመጪው ወቅት ለሩጫ ለሚዘጋጅ ሯጭ ይበልጥ የሚጠቅመው የትኛው ነው?,2
በምንባቡ መሰረት ከሚከተለው ውስጥ ለመጀመሪያ-ክፍል ግማሽ-ማይል ሯጭ ይበልጥ የሚጠቅመው የትኛው ነው?,2
ለአንድ አትሌት ከሚከተሉት ውስጥ በአመጋገብ ልማዶች ብቻ ሊሳካ የማይችለው የትኛው ነው?,1
በምንባቡ መሰረት ወጣት አትሌቶች በስፖርታቸው ላይ የበለጠ ደስታ የማግኛ መንገድ እንደሆነ የማይመከረው የትኛው ነው?,2
በምንባቡ መሰረት የመካከለኛ ርቀት ሯጭ ይበልጥ ውድ የሆነ ዋጋ ያለው መሳሪያ ለምን ይገዛል?,1
በምንባቡ መሰረት መካከለኛ ርቀት ሯጭ የሚያስፈልገው ምንድን ነው?,3
የኒውክለር ማግኔቲክ አስተጋብኦን ማነው ያገኘው? ,3
ለሕክምና ምስል አስተጋብዖ ለመጀመሪያ ጊዜ የአዕምሯዊ ንብረትነት የተሰጠው በየትኛው አመተ ምህረት ነበር? ,2
በምንባቡ መሰረት የሰው ልጆች የሌሎችን አካላዊ እንቅስቃሴዎች ለመተርጎም ጠንካራ ግንዛቤ ሊኖራቸው የሚገባው ስለ ምንድን ነው?,2
በምንባቡ መሰረት ዓላማን መረዳት የሰው ልጆች ምን እንዲያደርጉ ያግዛቸዋል?,1
በምንባቡ መሰረት የኤአይ ዋና አላማ ትክክለኛ ማጠቃለያ የሆነው የትኛው ነው?,4
በምንባቡ መሰረት ከሚከተሉት ውስጥ ኤአይ አብዛኛውን ጊዜ የሚጎዳኘው ከየቱ ጋር ነው?,3
በምንባቡ መሰረት የኮንቨርጀንት አስተሳሰብ አካሄዶች ያለው ሰው ጥንካሬ የቱ ነው?,4
በምንባቡ መሰረት የኮንቨርጀንት አስተሳሰብ ትኩረት እንደሆነ የማይቆጠረው የትኛው ነው?,2
በምንባቡ መሰረት ከሚከተሉት ውስጥ ጥቃቅን መግለጫዎች እንደሆነ የማይቆጠረው የትኛው ነው?,4
ከሚከተሉት መግለጫዎች ውስጥ ስለ ጥቃቅን መግለጫዎች አተረጓጎም እውነት ያልሆነው የትኛው ነው?,1
ከሚከተሉት ውስጥ በህዳሴው ምክንያት በጣም አስፈላጊ የሆነው የትኛው ነው? ,2
በህዳሴው ምክንያት ከሚከተሉት ውስጥ ያነሰ አጽንዖት የተሰጠው ለየትኛው ነው?,1
ከሚከተሉት ውስጥ ግንኙነቶችን ለመቀጠል በይነመረብን መጠቀም ማበረታታት የማያሳየው የትኛው ነው?,3
ከሚከተሉት ውስጥ ለግል ተሳትፎ በይነመረብን መጠቀም ማበረታታት የማያሳየው የትኛው ነው?,1
ምዕራብ አውሮፓዎች ተጽዕኖ መፍጠር ላይ በከባዱ መተማመናቸውን ትተው የራሳቸውን ዘይቤ መገንባት የጀመሩት መቼ ነው?,1
ልብሶችን ለማጥበቅ አዝራሮችን መጠቀም ከምን የመነጨ ነው? ,3
በምንባቡ መሰረት ከሚከተሉት ውስጥ ለከባቢ አየር ችግሮች አስፈላጊ የረጅም ጊዜ መፍትሄ እንደሆነ የሚቆጠረው የትኛው ነው?,3
በምንባቡ መሰረት ከሚከተሉት መፍትሔዎች ውስጥ የከባቢ አየር ችግሮች ምልክታዊ ህክምና እንደሆነ የማይቆጠረው የትኛው ነው?,2
ማዕከላዊ ችግሩ ከኃይማኖታዊ አገባብ ይልቅ ከኃይል ሚዛን ጋር የሚገናኝ እንደሆነ የሚነገርለት በአውሮፓ ለመጀመሪያ ጊዜ ጦርነት የተካሄደባት ሀገር የትኛዋ ናት?,4
አንዳንድ ጊዜ እንደ የመጨረሻው “ሀይማኖታዊ ጦርነት” የሚገለጸው ጦርነት ምን ነበር?,1
ከሚከተሉት የካቶሊክ ቤተ ክርስቲያን ክፍሎች ውስጥ በጥብቅ ያልተመረመረው የትኛው ነው?,1
በምንባቡ መሰረት ቨርሳይስ ላይ የተገደሉት ማን ነበሩ?,4
ከሚከተሉት ውስጥ በስብስብ ቡድኑ በንጉሱ እና ንግስቷ ላይ ያልተገደደው የትኛው ነው?,3
ከሚከተሉት ውስጥ የብሪታኒያ ያልተለመደ የባህር ኃይል ጦርነት ውጤት ያልሆነው የትኛው ነው?,3
የትኛው መግለጫ ነው የብሪታኒያ የጀርመን ባህር ኃይል እገዳን በትክክል የማይገልጸው?,4
በምንባቡ መሰረት ከአንድ በላይ ስክለሮሲስ በምርመራ ሊገኝ የሚችልበት እድል የሚሰፋው ለማን ነው?,1
በምንባቡ መሰረት በመደበኛ እንቅስቃሴ ላይ ያሉ ተሳታፊዎች ይበልጥ ድጋፍ ያስፈለጋቸውን ለምን ነበር?,1
በምንባቡ መሰረት ሻሞላ አብዛኛውን ጊዜ የሚጫወቱቱ እንዴት ነው?,4
በምንባቡ መሰረት ከሚከተሉት ውስጥ የውስጥ መመረዝ ጠንካራ አመልካች የሆነው የትኛው ነው?,4
በምንባቡ መሰረት ጉዳተኛ ሲገመገም የመጀመሪያው ተገቢ እርምጃ ምንድን ነው?,1
ከሚከተሉት መግለጫዎች ውስጥ ተጎጂን የመገምገም ሂደት በትክክል የማይገልጸው የትኛው ነው?,2
ከሚከተሉት በፈረንሳይ አብዮት የተነሱ ለውጦች ውስጥ በሰራተኛው መደብ ህዝብ ላይ ከባድ ተጽዕኖ የነበረው የትኛው ነው?,2
ከፈረንሳይ አብዮት በኋላ በውትድርና እና በሌሎች ዘርፎች ውስጥ ስኬት ሊመጣ የሚችልበት ምክንያት የመሆን እድሉ ያነሰው የትኛው ነው?,4
ባደጉ አገራት ውስጥ በጣም ቅሬታ ይፈጥራል ተብሎ የሚነገርለት የሕዝብ አገልግሎት የትኛው ነው?,3
በምንባቡ መሰረት ስለ ሕዝብ ትራንስፖርት ስርዓቶች ምን ሊባል ይችላል?,3
በምንባቡ መሰረት ከሚከተሉት ውስጥ በሹፌሮች የማይተነበይ ባህሪ ምክንያት ሊከብድ የሚችለው የትኛው ነው?,4
ከሚከተሉት ውስጥ የትራፊክ ፍሰት በሒሳብ ሲገለጽ የሚያገለግለው የትኛው ነው?,4
ሀርሺ እና ቼስ ዲኤንኤያቸውን ለመትከል የተጠቀሙት ምንድን ነው? ,1
ቅይርታ ወደ ዘር እንዲተላለፍ የሚመረኮዝበት ነገር ምንድን ነው?,1
በምንባቡ ውስጥ በተሰጠው መረጃ መሰረት የተለያዩ አይነት ቅይርታዎች ተጽዕኖ የማይመረኮዘው ምን ላይ ነው?,2
ከሚከተሉት ውስጥ የጥንት ባህሎች ፍየሎችን የሚያቆዩበት ምክንያት ያልሆነው የትኛው ነው?,2
የጎልፍ ግብ የምንን አነስተኛ መጠን ማግኘት ነው?,2
በጎልፍ ሜዳ ላይ ሳር አጥሮ የሚቆረጠው የት ነው?,2
የሙከራ የተለመደ አላማ ምንድን ነው?,1
በምንባቡ መሰረት ሳይንሳዊ ምርምርን ለመምራት የማያግዘው የትኛው ነው?,1
በምንባቡ መሰረት ስለ አውሎ ነፋስ ትክክል ያልሆነው መግለጫ የትኛው ነው?,3
በምንባቡ መሰረት ከሚከተሉት መግለጫዎች ውስጥ አብዛኛዎቹን አውሎ ነፋሶች የሚገልጸው የትኛው ነው?,4
ከሚከተሉት ውስጥ ሰዎች በ 16ኛው ክፍለ ዘመን ማድረግ የጀመሩት የትኛውን ነው?,4
ሰዎች ሌንሶችን በመጠቀም ቁሶችን ማጉላት ከጀመሩ ምን ያህል ጊዜ ሆኗል?,1
በምንባቡ መሰረት የመሀመድ ዋሻ ስለ መንፈሳዊ ልምምዶች ወይም እሴቶች ምን ይላል?,1
በምንባቡ መሰረት ብረት ለመጀመሪያ ጊዜ ጥቅም ላይ የዋለው ለምን ነበር?,3
በምንባቡ መሰረት የእንጨት ጎማዎች በብረት ጎማዎች የተተኩት ለምን ነበር?,2
በምንባቡ መሰረት በሮማንቲሲዝም ክፍለ ጊዜ ላይ ግለሰቦችን ያነጸው ምን ነበር?,2
ከሚከተሉት መግለጫዎች ውስጥ ቴክኖሎጂካዊ ቁርጠኝነትን አጠቃላይ ሀሳብ የማያንጸባርቀው የትኛው ነው? ,2
በምንባቡ መሰረት ከሚከተሉት ውስጥ ደጋኑን ከመሳብ ጋር የማይጎዳኘው የትኛው ነው?,1
በምንባቡ መሰረት ከተረጋጋ ድምጽ ጋር የሚጎዳኘው የትኛው ነው?,1
ከሚከተሉት ውስጥ ቅሪተ አካሎች እንደሚያሳዩት እጆች በስተመጨረሻም በዋነኝነት ለምን ጥቅም ላይ እንዲውሉ ነው የሚላመዱት?,1
ከሚከተሉት ውስጥ የቺምፓንዚዎችን ጣት አጥንቶችን በትክክል የሚገልጸው የትኛው ነው? ,2
መምረጥ ከየትኛው ገንዳ ላይ ነው አዲስ የዘረ መል ልዩነትን የሚያስወግደው?,1
የዘረ መል ልዩነትን ማከል ስራው የሆነው የትኛው ነው?,1
በምንባቡ ውስጥ ባለው መረጃ መሰረት ሰበስተኔዎች “የፕሮቲን ችግር”ን ለመቅረፍ መመገብ ያለባቸው ምንድን ነው?,3
በምንባቡ መሰረት ከሚከተሉት ችግሮች ውስጥ በአስፈላጊ አሚኖ አሲድ እጥረት ምክንያት የማይከሰተው የትኛው ነው?,3
የውስን ንዑስ ባህል አባላት ከቡድኑ ጋር ያላቸውን ቁርኝት አብዛኛውን ጊዜ የሚያመለክቱት እንዴት ነው?,4
በምንባቡ ውስጥ በቀረበው ጽንሰ ሐሳብ መሰረት አስፈሪ ባህሪ እንዳላቸው ተደርገው በሚቆጠሩ አናሳ ዝርያዎች ውስጥ በሚካተት ልጅ ላይ ምን ሊደርስ ይችላል?,2
በምንባቡ መሰረት ከሚከተሉት ውስጥ የአንድ ልጅ የብሄር አመለካከት እውቀት በየትኛው ላይ ተጽዕኖ ያሳርፋል?,2
በምንባቡ መሰርት ከሚከተሉት ውስጥ የስድ ልጅን ከማነጽ ጋር ወጥ የመሆን እድሉ ያነሰው የትኛው ነው?,2
በምንባቡ መሰረት ከሚከተሉት ውስጥ በልጅ ላይ የስድነት ባህሪን በትክክል የሚገልጸው የትኛው ነው?,2
በምንባቡ መሰረት ከሚከተሉት ልማዶች ውስጥ መቆያን ካማከለ ግብርና ጋር ወጥ ያልሆነው የትኛው ነው?,2
ከሚከተሉት ውስጥ የመቆያ ግብርና ልማድን በትክክል የሚገልጸው የትኛው ነው?,4
ቤተ መዘክርን መጎብኘት በየትኛው የቱሪዝም ምድብ ስር ይወድቃል?,3
በምንባቡ መሰረት ለመዝናናት በሚጓዙ ሰዎች ቅድሚ የሚሰጠው ምን ሊሆን ይችላል?,2
በአካባቢው ቤተ ክርስቲያን ውስጥ የለውጥ ፍርሃት እንዲቀንስ የረዳው በምንባቡ ውስጥ ምን ተጠቅሷል?,1
በምንባቡ መሰረት የራስን ታሪክ መረዳት ምን ሊረዳ ይችላል?,3
ከሚከተሉት መግለጫዎች ውስጥ የድህረ ዘመናዊውን የመማር አካሄዶች በትክክል የሚገልጸው የትኛው ነው?,4
ከሚከተሉት መግለጫዎች ውስጥ የድህረ ዘመናዊነት የመማሪያ አካሄድን በትክክል የማይገልጸው የትኛው ነው?,2
በተለመደው የእንቅልፍ ጊዜ ውስጥ ሆን ተብሎ ከተነቃ በኋላ ከእነዚህ ውስጥ የትኛው በእንቅልፍ መቋረጥ ሂደት ውስጥ ጣልቃ ይገባል?,4
ከሚከተሉት ውስጥ ስለ እንቅልፍ መቋረጥ ትክክለኛ ገለጻ ያልሆነው የትኛው ነው?,4
አንጎል ብዙ ጊዜ ግልጽ ህልምን ለማየት ሲሞክር ምን ይጨምራል?,4
ከሚከተሉት አሉታዊ ተፅእኖዎች ውስጥ የትኛው ተደጋጋሚ ግልጽ ህልም በሰውነት ላይ ሊኖረው ይችላል?,4
በምንባቡ መሰረት የተለመዱ ቡድኖች እና ምናባዊ ቡድኖች የሚመሳሰሉት እንዴት ነው?,1
በምንባቡ መሰረት አካላዊ እና ቨርቹዋል ቡድኖችን በተመለከተ የትኛው መግለጫ እውነት አይደለም?,1
ከሚከተሉት ውስጥ የይዘት ጽንሰ ሐሳቦች ያማከሉት ያልሆነው የትኛው ነው?,1
ከሚከተሉት ውስጥ የሶስተኞች ህግ ቁስ ያልሆነው የትኛው ነው?,2
ከሚከተሉት ውስጥ የ 35 ሚሜ ፎቶግራፍ ቅርጸትን የማይገልጸው የትኛው ነው?,3
በምንባቡ መሠረት አምራቾች የሌንስ ምርትን ጥራት ሲጨምሩ የማጉያ ሌንሶች እንዴት ነው የተሻሻሉት?,3
በምንባቡ ውስጥ ባለው መረጃ መሰረት የማጉያ ሌንሶች ከዋና ሌንሶች በላይ መቼ ሊመረጡ ይችላሉ?,3
ከሚከተሉት ውስጥ የመንፈሳዊነት ትክክለኛ መግለጫ ተደርጎ የማይወሰደው የትኛው ነው?,1
በምንባቡ መሠረት ከሚከተሉት ውስጥ የመንፈሳዊነት ትኩረት ያልሆነው የትኛው ነው?,2
በምንባቡ መሰረት የግብርና ማህበረሰብን ጀምሮ ሊሆን የሚችለው ማነው?,3
በምንባቡ መሰረት ሞአዎችን ያደነው ቡድን የየትኛው አካባቢ የመጀመሪያ ሰፋሪዎች ነበሩ?,2
የኦሪጋሚ ፒዩርላንድ ዘዴን መጠቀም በየትኛው ሁኔታ ነው አቃፊውን የሚጠቅመው?,2
ከሚከተሉት ውስጥ የፕዩርላንድ ኦሪጋሚን በትክክል የማይገልጸው የትኛው ነው?,3
በምንባቡ መሰረት ከኢንዱስ ሸለቆ ስልጣኔ ጋር የማይጎዳኘው የትኛው ነው?,2
ከሚከተሉት ውስጥ በምንባቡ ውስጥ ለተብራራው የነሐስ ዘመን ሥልጣኔ ስም ሊሆን እንደሚችል ያልተገለጸው የትኛው ነው?,4
በምንባቡ መሰረት እንደ የረጅም ጊዜ ጥቅምን የሚያመጣው የትኛው ነው?,1
በምንባቡ መሰረት አንድ ሰው ፈጣን ጥቅም ላይ ካተኮረ ከሚከተሉት ውስጥ ለየትኛው ቅድሚያ ይሰጣል?,4
በምንባቡ መሰረት የጦርነቱን ወጪ ሰፊ ክፍል የሸፈነው ማነው?,2
ከቴምፕላሮች ዘመን በፊት የትኛውም ክፍለ ጊዜ ነበር የመጣው?,3
ከቴምፕላሮች ዘመን በኋላ የትኛው ክፍለ ጊዜ ነው የመጣው?,1
በሮማ ኢምፓየር ጊዜ በዶክተሮች እና የቀዶ ጥገና ሐኪሞች ጥቅም ላይ እንደዋለ ያልተጠቀሰው ሕክምና ወይም የሕክምና ሂደት የትኛው ነው?,1
በምንባቡ መሰረት በሮም ግዛት ዘመን በሕክምናው መስክ ለተደረጉት እድገቶች ከሚከተሉት ውስጥ ያልተጠቀሰው የትኛው ነው?,3
የማየት ችሎታ በምን ላይ የተመረኮዘ ነው?,1
በፍጥረታት መካከል የአይን ቅርጽ ልዩነት የሚመረኮዘ በምን ላይ ነው?,2
በምንባቡ መሰረት የትኛው መግለጫ ነው ስለ ሲኪዝም ሀይማኖት በትክክል የማያንጸባርቀው?,2
በምንባቡ መሰረት ከሚከተሉት ውስጥ የሲክ እምነት ስርዓት ዓብይ ክፍል የሆነው የትኛው ነው?,1
በምንባቡ መሰረት የትኩረት ጉድለት ህመም ያለባቸው ህጻናት ምን ላይ ማተኮር ይከብዳቸዋል?,1
በምንባቡ መሰረት የትኩረት ጉድለት ህመም ያለባቸው ህጻናት አደጋ ባለው ባህሪዎች ውስጥ የሚሳተፉት ለምንድን ነው?,4
በምንባቡ ውስጥ ባለው መረጃ መሰረት ከእነዚህ ውስጥ የስካፎልዲንግ ምሳሌ ያልሆነው የትኛው ነው?,3
ከሚከተሉት ውስጥ የስካፎልዲንግን ጽንሰ ሀሳብ በትክክል የማይገልጸው የትኛው ነው?,3
በምንባቡ መሰረት የማንበብ ችግር ላለባቸው ተማሪዎች የትኛው የ MySpace ባህሪ ነው የሚጠቅማቸው?,3
በምንባቡ መሰረት ከሚከተሉት ውስጥ ለሰራተኞች አመጽ የክሩሽኬቭ ምላሽ አካል ያልሆነው የትኛው ነው?,3
ከሚከተሉት ውስጥ ፖላንድ ውስጥ የአመጽ ምክንያት ያልሆነው የትኛው ነው?,4
በምንባቡ መሰረት ከሚከተሉት ውስጥ በሶቪዬት ህብረት እና በአሜሪካ መካከል ባለው ግንኙነት ላይ ተጽዕኖ ያላመጣው የትኛው ነው?,2
ከሚከተሉት ውስጥ የነርቭ ግፊቶችን በሰውነት ውስጥ የመላክ ዓላማን በትክክል የማይገልጸው የትኛው ነው?,1
በጊዛ አምባ ላይ ምን ሊገኝ ይችላል?,1
የታላቁ ፒራሚድ አላማ ምን ነበር?,2
ቤተ መቅደሱን ያፈረሰውን የእሳት ቃጠሎ እንድናውቅ ያደረገን ማነው?,invalid
የአርተሚስ ቤተ መቅደስን በድጋሚ መገምባት በተመለከተ ትክክለኛው መግለጫ የትኛው ነው?,2
በምንባቡ መሰረት አንድ ዝርያ ለመጀመሪያ ጊዜ በሁለት እግሮች ሊራመድ የቻለው መቼ ነበር?,1
ከእነዚህ ዝርያዎች ውስጥ አብዝቶ በሁለት እግሮች የተራመደው የትኛው ነው?,4
የጀርመን የባህር ኃይል በሁለተኛው አለም ጦርነት ላይ ማሳካት የፈለገው ግብ ምን ነበር?,2
በምንባቡ ውስጥ በተሰጠው መረጃ መሰረት በሰሜን አትላንቲክ ዘመቻ ወቅት በባህር ኃይል ጦርነት የበለጠ ስኬታማ የነበረው ማን ነበር?,1
አሲሪያኖች ፈረሶችን መጠቀም ሲጀምሩ ያልነበረው ምን ነበር?,1
ፈረሰኞችን የተጠቀሙባቸው ጦርነቶች እንዴት ነበር የሚደረጉት?,3
በምንባቡ መሰረት መደበኛ የባቢሎኒያን ዜጋን የማያገኙበት የት ነው?,4
ከሚከተሉት ውስጥ በግልጽ ለቄሶች የታሰበው የትኛው ነው?,2
ንጉስ ቱታንክማን ታዋቂነትን ያገኘው መቼ ነበር?,3
ንጉስ ቱታንክማን በጣም ታዋቂ የግብጽ ንጉስ ያደረገው ምን ነበር?,1
ታላቁ ገጣሚ ሆመር ማድረግ ያልቻለው ምን ነበር?,1
የትኛው ታዋቂ ግሪክ ነበር ከስነ ጽሑፍ ውጪ በሌላ ነገር የሚታወቀው?,3
የእብራይስጥ ቤተሰብ አብዛኛውን ጊዜያቸውን ያሳለፉት የት ነበር?,1
ለእብራይስጥ ቤተሰብ በጣም አስፈላጊ ያልነበረው ምን ነበር?,3
ከሚከተሉት ውስጥ በስካንዲኔቪያን አገሮች መካከል እንደ ልዩነት ያልተገለፀው የትኛው ነው?,2
በቅድሚያ በግሪንላንድ የሰፈረው ማን ነበር?,1
ያለ መቀመጫ መመገብ የሚመርጠው ቡድን የትኛው ነው?,2
ከሚከተሉት ውስጥ የጥንቷ ሮማን የድግስ ምግብ አካል ያልሆነው የትኛው ነው?,4
በምንባቡ መሰረት ከሚከተሉት ውስጥ ዘላቂ ተጽእኖ ሊኖረው የሚችልበት እድሉ ያነሰው የትኛው ነው?,2
በምንባቡ መሰረት ከብሔር ምን ይቀድማል?,1
ስለ ድሩክሃል ዞንግ ትክክል ያልሆነው መግለጫ የትኛው ነው?,4
በድሩክግያል ዞንግ የተከሰተው እሳትን ውጤት በትትክክል የሚገልጸው የትኛውው መግለጫ ነው?,1
ስለ ካምቦዲያ ትክክለ የሆነው መግለጫ የትኛው ነው?,4
ከሚከተሉት መግለጫዎች ውስጥ የካምቦዲያን ወረራ በትክክል የሚገልጸው የትኛው ነው?,4
ከሚከተሉት ውስጥ የደች ምስራቅ ኢንዲያ ኩባኒያ ታይዋን ውስጥ በነበራቸው ጊዜ ውስጥ ያላደረጉት የትኛውን ነው?,4
የሺሞኖሴኪ ስምምነት የመሰረተው ምን ነበር?,1
የአንድ ኬሚካል የፒኤች ደረጃ የሚለካው እንዴት ነው?,3
ከሃይድሮጂን አዮኖች ምንድን ነው የተወገደው?,4
ከሚከተሉት መግለጫዎች ውስጥ የአንበሳዎች መንጋን በትክክል የማይገልጸው የትኛው ነው?,3
ከሚከተሉት መግለጫዎች ውስጥ የአንበሶችን ባህሪ በትክክል የማይገልጸው የትኛው ነው?,4
ጥንቸሎች የተለመደ ታዳኝ የሆኑት ለየትኛው አዳኝ ነው?,1
ከሚከተሉት ውስጥ ትናንሽ ድመቶች በተለምዶ የሚያድኑት የትኛውን ነው?,1
ከሚከተሉት ውስጥ የኦሴሎትt የአደን ዘዴ አካል ያልሆነው የትኛው ነው?,1
ከሚከተሉት ውስጥ ኦሴሎትን በትክክል የማይገልጸው የትኛው ነው? ,3
ከሚከተሉት ውስጥ የነብር ትልቁ ጥንካሬ እንደሆነ የማይቆጠረው የትኛው ነው?,2
በምንባቡ መሰረት በነብሮች እና አንበሶች መካከል ያለው ልዩነት የትኛው ነው?,2
በምንባቡ መሰረት ሮበርት ሁክ ከሌሎች ባዮሎጂስቶች አስቀድሞ ምንድን ነበር ያደረገው?,1
“ህዋስ” የሚለው ቃል መነሻ ምን ነበር?,2
በምንባቡ መሰረት አብዛኛዎቹ እንስሳቶች ምን የማድረግ ብቃት ነው ያላቸው?,2
በምንባቡ መሰረት አንዳንድ እንስሳቶች የሌላቸው ምንድን ነው?,3
እጽዋት በፎቶሴዘሲስ ሂደት ላይ የሚያግዛቸው ምንድን ነው?,4
ሰዎች የሚያስወጡት እጽዋቶች የሚያስገቡት ምንድን ነው?,4
በምንባቡ መሰረት ከሚከተሉት ምሳሌዎች ውስጥ የዝግመተ ለውጥን ሂደት ያስተጓጓላል?,1
ከሚከተሉት መግለጫዎች ውስጥ የስፔሺዬሽን ሂደትን በትክክል የማይገልጸው የትኛው ነው? ,1
ደምን ወደ ልብ የሚያመጣው የደም ዝውውር ስርዓት ክፍል የትኛው ነው?,4
በደም ዝውውር ስርዓት ውስጥ ትንሾቹ ቱቦዎች የትኞቹ ናቸው?,1
ከሚከተሉት ውስጥ የነፍሳት ክንፎቻቸውን ወደ ኋላ የማጠፍ ችሎታ የሚጨምረው የትኛውን ነው?,2
ከሚከተሉት ውስጥ በነፍሳት የመብረር ችሎታ ተጽዕኖ ያደረበት ነገር ተብሎ በአንቀጹ ውስጥ ያልተጠቀሰው የትኛው ነው?,2
ከሚከተሉት ባህሪዎች ውስጥ በተለምዶ ከዳይኖሰሮች ጋር የማይዛመደው የትኛው ነው?,2
ከሚከተሉት ውስጥ በተለምዶ በወፎች እና ዳይኖሰሮች መካከል የሚጋራ ባህሪ እንደሆነ የማይቆጠረው የትኛው ነው?,3
በምንባቡ መሰረት ትራይሴራቶፕስ የትኛውን የሳይካድ ተክል ክፍል ሊበላ ይችላል?,1
በምንባቡ መሰረት ከሚከተሉት ውስጥ ትራይሴራቶስ ሊበላው የሚችልበት እድል የሚሰፋው የትኛው ነው? ,2
በምንባቡ መሰረት ከሚከተሉት ስፖርቶች ውስጥ በጣሊያን ሰሜናዊ አካባቢዎች ይበልጥ ታዋቂ ሊሆን የሚችለው የትኛው ነው?,3
በምንባቡ ውስጥ በተሰጠው መረጃ መሰረት ከሚከተሉት ስፖርቶች ውስጥ ለጣሊያን የአለም ሻምፒዮና ያሸነፈው የትኛው ነው?,1
ከየትኛው ክስተት በኋላ የተወሰኑ የሉክሰምበርግ ክፍሎች ቤልጂየም የሆኑ?,2
ከሚከተሉት ውስጥ በሉክሰምበርግ ገለልተኝነት ላይ ተጽዕኖ ያመጣው የትኛው ነው?,1
