question,gpt_answer
"aandolanko jawafma, kun deshley uniharuko dastakhat gariyeko acta samjhautasanga aghi badhena?",2
"anuchhed anusar, nimna madhey kun deshharuley actasanga samel huney prakriyamaa dhilai garye?",4
ipod atyadhik tateka ghatnaley kati jana manisharu ghaitey bhaye?,1
kasley atyadhik tateka ghatnaharu dherai gambhir hudaina bhanera bhaney?,4
"usko bhasan dauran, steve jobsley appleley ke punah awishkar garneycha bhaneka thiye?",2
steve jobko dui-ghanta lamo bhasanko udeshya ke thiyo?,3
agrentineko theatrema Cristina Fernandez Dee Kirchanarley ke ghoshana garin?,1
Cristina Fernandez Dee Kirchanarley ummedwarko lagi uthney manasaya kaha ghosana garin?,2
big bradarko sambandhama acmako nishkarshaharu ke thiye?,1
internet samagri bhanera maninako lagi meida kun mapdanda antargat parnuparcha?,2
australia liberal partyko neta ko hun?,1
australiasanga pahiley nai anawik shakti udhyog kina chaina?,2
kun skierley margadarshako maddatley pura gare?,3
mahilaharuko standing super-G ma dashaun sthanma kun deshley sampanna garyo?,1
"anuchhed anusar, blakebarey kun kathan satya hoina?",2
"anuchhedko adharma, nimna madhye blakelai ke bhayena?",3
sanyukta rashtrasanghle vishwawyapi ushnata kosh keko lagi prayog hudaina?,1
"anuchhed anusar, sanyukta rashtrasangh ke bachauney asha rakheko cha?",3
nimna madhey kun albert muchangaley kehi kura ajhai sammat hunu parney awashyak cha bhanera ullekhit gareko chaina?,1
"anuchhed anusar, wyapar kina julyma suru hunasakcha?",2
"anuchhed anusar, atlanta journal-constitutionley shikshya adhikariharulai keko dosh lagaye?",3
"anuchhedma dieko jankariko adharma, atlanta journal-Constitutionko reportma ke ullekhit chaina?",4
"anuchhed anusar, bum wisfot pachi ke jankari thaha vayo?",2
"2017 ma manchester cityma samel bhayepachi, jesusley katiwata khel khele?",4
jesusley kun clubma samel vayeko bapat £27 million shulka prapta gare?,2
hostelka pahunaharubarey kun kathan satya hoina?,4
"anuchhed anusar, nimna madhey kun kathan satya hoina?",4
"anuchhedko adharma,thakkarbarey kun jankari nischit chaina?",3
"anuchhed anusar, thakkarbarey ajhai ke nishchit garna awashak cha?",4
"anuchhed anusar, battenley ekpatak sabaibhanda dhani amerikiharuko suchima kun sthan ogateko thiyo?",3
nimna madhey kunma battenley dan gare?,2
yi madhye kun governor arnold schwarzeneggerdwara hastakshar gariyeko kanunko bhag hoina?,3
"anuchhed anusar, kasley vaniyeka chijharu chuttaye?",3
"anuchhed anusar, nimna mandhey kun sunwaiko bela millerko anubhavbarey satya ho?",2
“swachcha hawasambadhi ein” lai samsodhan garnuparcha vanera kasley sujhav garyo?,3
“swachcha hawasambadhi ein” chunabh purwi tamasha ho vanera kasley khandan garyo?,invalid
cyanuric acid ra melamine yaugikharuley ke banaye jaba tiniharu biraloko pisabma ekarkasanga pratikriya garye?,3
anusandhankartaharuley infrared spectroscopy ke awalokan garna prayog gare?,2
lunalai kasley “atyadhiktako rani” bhanera sambodhit garyo?,4
kasley lunalai “vichitra” bhanera sambodhit garyo?,2
durghatnama samlagna bhaeko chalaklai ke bhayena?,2
rugby pratiyogitako dauran south africako khelbarey kun kura le dhyan akarshit garena?,1
"anuchhed anusar, south africako khel kahiley dekhi sudhrina thalyo?",4
"anuchhed anusar, nimna madhey kun kathanley chinko arthatantra sahi tarikaley jhalkaudaina?",4
"anuchhed anusar, kahiley chinko gdpley sanyukta rajya americalai ucchincha?",2
huley vikasonmukh deshharulai ke garna sujhav diye?,4
hule ke ullekh garenan?,1
nimna madhey kunko lagi Bhermanle paristhiti ramro chaina bhane?,2
"muddako karan, kasley huhneko mantrimandal ko pad linecha?",3
muddako khulasasangai wyapar mantriko bhumika kasley dharana garnechha?,1
camille saint-Saensko opera dauran kalakarharuley shrotalai ke garna protsahit garchan?,3
operako dauraan kasley ganjaharu seven garchhan?,3
leonovley pradarsan gareko “spacewak” ko arko nam ke ho?,3
leonovley sobhiyat sanghako abhiyanko kun bhagko netritwa gareko thiye?,2
durghatnama ko ghaitey bhayeka thiye?,1
durghatanama samlagna manisharulai ke bhayo?,1
nimna madhey kunwapat bhayeka asarharu awalokan garna karyakramma kaam gariraheka waigyanikharuley asha gariraheka chan?,4
nimna madhey kun padhartha vaigyanikharuley awlokan gariraheka chan?,4
"annuchedko adharma, kattarpanthiharule kun kurako alochana gardainan?",2
aandhibehari katrinako rahat prayatnaharukolagi punarnirman thekkaharuko alochanha kasley gariraheko cha?,2
"anuchhed anusar, kahabata stardust antariksha yanka battiharu pahiley dekhincha?",2
"anuchhed anusar, antariksha yanley nimna madhey keko kirtiman kayam gardacha?",3
dr. Maller Balasubramaniamko Saroja Balasubramaniansaga ke sambandha thiyo?,3
Sara Balasubramanianko shab kaha fela pareko thiyo?,3
ee-bele ke prapta garyo?,3
yo adhigrahanbata ee-bele ke khojiraheko cha?,2
"anuchhed anusar, yuddha-pachi parisarma rahane bandiharusita kasle kurakani garena?",1
nimna madhey akhirkaar keley garda bandiharu danga garnabata pachi sare?,2
"ayatola ally khamaneiko vicharmaa, iran deshley afulai kebata mukta garaunu pardacha?",4
"anuchhed anusar, kasley iranko arthatantrama pratibandhako asarharu swikar garyo?",1
nimna madhey kun franceko matadan prakriyako bhag hoina?,4
matadatale uniharule chayan gariyeka ummedwarlai kaha ankit garchhan?,2
allenlai musasiko aath-barsha khoj suru garna kun kurale prerit garyo?,3
"anuchhed anusar, allenley unko dheraijaso dhan kema kharcha garyo?",2
"anuchhed anusar, nimna madhey kun kura plantbhitra ra warpar khatarapurna awasthako karan thiyo?",1
plantko ghatana pachi nimna madhey kun kura sthaniya basindaharulai sujhav gariyeko suraksha sallahaharu hoina?,3
"dr. mollko anusar, xdr-tb sambandhi sabaibhanda chintajank kura kun ho?",4
naya sanskaran bata sankramit bhaeka biramiharu madhey kati jana swasthyakarmi bhayeka pusti vayo?,2
nextgen pranalile kasto prakarko prawidhi prayog garcha?,1
nextgenley kasari vayu traffic niyantrakharulai sidhai faida gardacha?,1
"anuchhedko anusar, itihaskarharule fbilai ke ma kendrit bhaeko karan alochana gareka chainan?",2
fbi lai ashlilata pahal le ke garna badhya garcha?,4
jas 39c gripen durghatnako pratikriya garne agni niyantrak sawarilai ke bhayo? ,2
"jas 39c gripen durghatna bhayepachi, wimansthal keko lagi banda gariyo?",1
iranko krantiko samayma brajejinskile kaslai margadarshanko prastaw gare?,3
1977 samma rashtriya suraksha sallaharko pad kasley samhalyo?,1
nimna madhey kunle partijan belgradesangako karyakalko sahi tarikale varnan gardaina?,1
partijan belgradesangako bobekko itihasbarey kun kathan satya ho?,1
"anuchhed anusar, kun viseshtaley Hesperonicuslai bhelosireptarbata chuttaucha?",2
“Hesperonicus” ko artha tyo prajatiko kun sharirik viseshtabata utpanna gariyeko ho?,1
nimna madhey golibari sambandhi kun kathan satya ho?,4
nimna madhey golibari ghatana sambandhi bhayeko thaubare kun kathan thik cha?,1
"anuchhed anusar, adhikariharu lai luno ko bare suruwati chinta ke thiyo?",2
"anuchhed anusar, nimna madhey lunoko kharabibare kun kathan satya hoina?",2
kun dashak ma algeriale swatantrata prapata garyo?,3
antyeshti samharoko lagi kaha television screenharu sthapana gariyeko thiyena?,4
antyeshti samharo kaha gariyo?,3
"wisfotan bhae pachhi, gambhir chotpatakko lagi kaslai upachar gariyo?",1
gyaans chuwahat kasley report garyo?,1
"anuchhed anusar, akrmanma kati jana manis mariye?",1
akramanko dauran kunai samayma kasko hatiyarley kam garena?,2
nimna madhey kun khellai olympic karyakrambata hataiyo?,3
nimna madhey kun khellai antarrashtriya olympic samitile khelharuma smawesh garne matadan garey?,3
arthur guinessley st. james gate brewery kati barshako lagi bhadama liye?,1
harek barsha guinessley lagbhag kati billion dalar kamaucha?,3
europeli sanghko katiwata rashtrama h5n1 virusko pahichan bhaeko cha?,3
h5n1 virusko antimpatak pushti kaha bhaeko thiyo?,1
shanti senaharule rog sarna aghi haiti ma yo rogko sankraman antim palta kahile bhaeko thiyo?,1
kun sthanko phohorley rog sarnama yogdaan garyo?,2
iris sarkarle ke garney yojana gardai cha?,3
irelandma ke asthai rupma vaidh thiyo?,4
sankha gariyeko apradhilai keko lagi anusandhan garindai cha?,3
chinahalai parimarjan garda doshiley ke garena?,1
"anuchhed anusar, nimna madhey keko lagi angreji shikshaklai dosh lagaena?",2
"anuchhed anusar, ronaldo mendozad le kaslai bandhakko rupma rakhenan?",4
"anuchhedko adharma, kun bandhakharulai chito riha gariyo bhanera pushti gariyena?",1
"anuchhed anusar, brazilma samalingi vivahako samarthanko lagi kasley hastakshararu sankalan gardai chan?",1
andolankariharuley uniharuko nivedan kaslai dinchan?,3
"Armand Bharsacheko anusar, bhidle mausamko pratikriya garna thik aghi ke bhayo?",1
"Bharsache anusar, sabaibbanda baliyo aandhi kahiley suru bhayo?",1
"fredbhanda aghi, 35°W ko purvama katiwata mukhya aandhiberi record gariaka thiye?",2
"jaba fred cape verde tapuharuko najik awasthit huda, tyo kun disatira sariraheko thiyo?",4
nimna madhey kunko tesko purvavartiharu bhanda druta gati cha?,1
802.11nlai 802.11bsanga pachhadipatti sangat huna keko awashyakta chha?,4
olympic swarna padak vijetaley rashtramandal khelkudma katiota pratiyogitaharuma paudi khelne thiyo?,2
olympic swarna padak vijetaley afnp pidako lagi kina ausadhi khairaheko thiyena?,4
"anuchhed anusar, bhukampa gatiwidhaibare keley bhram srijana garna sakthyo?",1
"anuchhed anusar, charan parivartan kahile ghatyo?",3
nimna kathanharu madhey chandraayaan-1 ko chandra jaanchbare kun sahi hoina?,1
nimna kathanharu madhey kunley chandra jaanchlai sahi tarikale varnan garcha?,2
"anuchhedko adharma, rog viruddha kun surakshako upaya antimma lagu hunecha?",3
rog manavma kasari sarcha?,1
doshro wakyako asafaltale kasto parinaam nimtyauna sakcha?,2
"anuchhed anusar, doshro wakya kahiley hataieko thiyo?",3
“panama papers” kaslai pradan garieko thiyo?,2
"anuchhed anusar, Britis patrikale kasle dhan lukauna dherai companyharu vyawasthapan gardai thiyo vanera daabi garyo?",3
nimna vimaan durghatanaharu madhey kunma sabaibhanda badhi mrityu vayo?,1
nimna madhey kun iranma hune adhiansha durghatanako karan hoina?,2
nimna madhey kun vishaya iraq study groupko reportma smawesh chaina?,4
nimna madhey kun vishaya iraq study groupko reportle agraha gareko thiyena?,1
"prahariko anusar, probhenjanoko dahiney-hat kaslai maninthiyo?",2
"anuchhedma diyeko jankariko adharma, falconko mrityuko karan ke thiyo?",1
nimna madhey kun hitoshi saitoko le praapta gareko samman madhey ek hoina?,3
iwasakile kaha pratigya garna baata jogina safal bhaye?,1
iwasakilai kasle hamla garyo?,3
alonsole afno daud kahile samapta gare?,1
ke karanley shumacharle afno daud chito samapta gare?,2
"anuchhed anusar, pakrau pareka manisharu ko jamanat kasle tokyo?",4
"anuchhedma ullekh gariyeko aasthai nirodhak aadesh anusaar, 24 ghantabhanda badhi rakhnakolagi pakrau pareka manisharulai ke rakhna anumati dinuparcha?",4
Anuchhed anusaar raddha garieko runoff laai vyaakhya garnu kun kaaran prayog garieko thiena?,2
Kutnitigyaharule antata kina runoff laai anawashyak thaane?,3
FATA kaa laagi nyayik sewaharu kasle pradan garchha?,2
FATA ko “raajnitik agentharu” sambandhi nimna madhye kun kathan galat cha?,1
Emma Stone le kun awardko laagi manonayan prapta garinn?,3
Ukta chalchitra kun awardko laagi manonayan bhaena?,2
Tala ullekh garieka madhya kun chahi bhukampa pachhi sanchalan maa rahe?,4
"Anuchhed anusar,tala kaa madhye kesle bhukampa maa kshyati behyore?",3
"Annuchhed anusar, tala kaa madhye kun bisaya kagajat maa ullekh gariyeka chainan?",2
Tala madhye kun Palestine ko maag haina?,2
Ma le kun muluk maa kaanun ko adhyayan gare?,1
"Anuchhed anusar, kun deshle wakalat gareka kaaran Ma le nirvachan jitna safal bhayin?",4
"Anuchhed maa ullekh gariye anusar, Carolyn Wilson le sahar janu pahile kaska laagi kaam garin?",3
"Season maa char race haru baaki huda, Drivers’ Championship ko chautho sthan maa ko chha?",4
"Anuchhed maa ullekh gariyeko race anusar, Drivers’ Championship maa Kahne ko kati angka raheko chha?",1
"Anuchhed anusar, kati patak manis harule awalokan gareko ulka pinda haru pachhi mangal graha maa utpatti bhaeko pramanit bhaeka chan?",4
"Anuchhed maa ullekh bhaye anusar, mangal graha maa utpatti bhaeka chattan baare kun kura sacho ho?",4
Schumacher le kahile sanyas liye?,1
Massa kahile ghaaite bhaye?,1
"Anuchhed anusar, yasto wyawastha le AOL lai kasari asar garnecha?",3
Naya byabastha pachhi tala madhya kun chai antya hune chha?,3
Aakraman maa maarieka kati jana prahari thiyenan?,2
aakraman ko aaropit lai kasle report garyo?,1
"Florida maa jitne le sabai rajya paune hunale, Mitt romni lai ke pradan gariyo?",3
"Anuchhed anusar, Gingrich le praathamik nirwachan maa kati pratishat vote prapta gare?",2
"Anuchhed anusar, caucus ko natija pachhi kasle daud lai nirantarta dienan?",2
"Anuchhed anusar, caucus ko natija pachhi kasle arko umwedwaar ko prashansa gare?",2
2015 agadi karyakram pradarshan garieko ek matra thaau kun thiyo?,1
Station le karyakram le kasto spin bhaeko warnan garchha?,1
David Headley le antata ke prapta gare jasle ladaku samuhako akraman lai sahayog garyo?,1
Mumbai pugna ladaku samuhale kun yaatayaat ko saadhan ko prayog gare?,3
Kun wakya le Nadal ra Raonic ko Brisbane Open match ko natija lai sahi rupma pratibimbit garchha?,1
"Anuchhed anusar, pahilo serve pachhi Nadal ra Raonic ko match ko kun sthan thiyo?",2
Teen naya Naked News prasaran maa kun bhasa ko karyakram samaawesh garieko chhaina?,3
"Anuchhed anusar, naya Naked News ko prashaasaran kaha uplabdha hune chhainan?",3
Giant Slalom lai kati jana pratishpardhi le sampanna garenan?,4
Yea madhye kun wakya le Championship ko race ko natija lai sahirup maa pratibimbit garchhan?,2
Yea madhye NBA le ke sthagit garne nirnaya garyo?,1
"Anuchhed anusar, ke kaaran le virus ko baarema NBA ko chaso nimtyayo?",4
Atlanta Thrashers birudda ko khel ma Washington capitals ka lagi kasle nirnayak goal gare?,1
Capitals ra thrasaers ko khelma kasle season ko 60au goal gare?,3
Northern rock bank lai sarkar baata kahile sahayata awashyak bhayo?,4
"Anuchhed anusar, yea madhye kun wakya le northern rock bank sanga samuha ko kaarobar lai sahi rupmaa vyaakhya garchha?",2
"Anuchhed maa ullekh bhae anusar, kyoto mausam samjhauta maa hastantaran garnaale kun muluk lai asar garyo?",1
Australia ko purva sarkar le kyoto ko anumodan le kaslai noksan garne batayo?,2
Trail maa shooter harulai kun karyakramko laagi bharti garieko thiyo?,4
kun vakya le kit niyantran trial lai sahi rupmaa pratibimbit gardaina?,1
"Anuchhed anusar, vibhajan kaha bhetiyo?",1
"Anuchhed anusar, apekshya gare bhanda aghi ke bhayo?",2
Video game maa chal niyantran garna kheladi le ke garnu parchha?,4
Television remote jasto dekhina ke design garieko thiyo?,2
Xinhua samachar agency ko pachhillo report maa kun kura ullekh garieko thiena?,2
Xinhua samachar agency ko suru ko report ma ke ullekhit garieko thiena?,1
Radio karyakram maa Sara Danius le ke ghoshana garin?,4
Ko sanga sambarka bhaena?,4
Kasle pratibadhata laai “ek pramukh kadam” bhaeko tipani garnu bhayo?,3
Slania le vibhinna muluk haruka lagi kati tikat utpadan gare?,4
"Anuchhed anusar, tanky vent bata ninrantar chuhawat hune sambhawat kaaran ke ho?",3
Relief valve haru kina khule?,2
Haal ninth waad maa pani kati mathi cha?,3
Katrina toofan ko belama ninth ward maa ke ghatana bhayo?,3
tala ullekh garie madhye kun chahi Hamilton le pushti garenan?,4
Vaigyanik haru ke patta lagauna chanchan?,4
"Anuchhed anusar, banda garaunu maa sthaniya prahari le ke bhumika khele?",3
Banda ko samay ma tube pravesh dwaar lai ke bhayo?,1
"Anucched anusar, photographer laai gaaadi le hirkaunu aghi ke bhaeko thiena?",4
Photographer laai gadi le hirkaaunu aghi ke garne prayas gardai thie?,3
Yea madhye kun wakya le virus sankraman pachhi rashtrapati ko avastha sahi ruple bataudaina?,1
"Anuchhed anusar, tala dieko madhye rashtrapati ko baare kun wakya sahi ho?",3
"Anuchhed anusar, tropical cyclone gonu kahile kamjor hune apeksha garieko chha?",2
Tropical cyclone gonu charam bindu maa pugdaa hawa ko gati kati dherai thiyo?,3
Yea madhye kun chaahi karenia brevis ko viseshta maani daina?,3
