question,gpt_answer
"Vastavalt sellele lõigule, milline väide ei kehti Hiina majandusele?",4
"Vastavalt sellele lõigule, millal võib Hiina SKT USA omast mööduda?",2
Mida soovitas Hu arenevatel riikidel teha?,4
Mida Hu ei maininud?,4
Kelle jaoks polnud Veermani sõnul olukord hea?,2
Kes võtab süüdistuse tõttu Huhne kabinetikoha üle?,1
Kes süüdistuse järel äriministri ameti üle võtab?,1
Mida soovitavad esinejad publikul teha Camille Saint-Saens‘i ooperi ajal?,1
Kes peamiselt suitsetab kanepiplärusid ooperi ajal?,3
Millise teise nimetusega on tuntud Leonovi kosmosekäik?,3
Mis osa missioonist Leonov juhtis?,2
Kes kokkupõrkes vigastada sai?,1
Mis juhtus avariis osalenud inimestega?,2
Mille mõjusid lootsid programmis osalenud teadlased jälgida?,2
Mille mateeriat teadlased uurisid?,4
"Vastavalt sellele lõigule, mida konservatiivid ei kritiseeri?",3
Kes kritiseerib orkaan Katrina järgse taastamisehituse lepinguid?,2
"Vastavalt sellele lõigule, kus hakkab Stardusti kosmoselaeva valgus kõigepealt paistma?",2
"Vastavalt sellele lõigule, mis rekordi kosmoselaev teeb?",3
Kuidas oli dr Malar Balasubramanian seotud Saroja Balasubramanianiga?,2
Kust leiti Sara Balasubramaniani surnukeha?,3
Mille ostis eBay?,3
Mida loodab eBay selle ostuga saavutada?,2
"Vastavalt sellele lõigule, kes ei suhelnud vangidega, kes jäid pärast kaklust siseõuele?",1
Mille tõttu lõpetasid vangid kokkuvõttes mässamise?,2
Millest peaks ajatolla Ali Khamenei sõnul Iraan end vabastama?,4
"Vastavalt sellele lõigule, kes tunnistas, et sanktsioonidel on mõju Iraani majandusele?",3
Mis järgmistest pole osa Prantsusmaa valimisprotsessist?,4
Kuidas märgivad valijad oma valitud kandidaadi?,2
Mis pani Alleni kaheksa aastat Musashit otsima?,4
"Vastavalt sellele lõigule, millele kulutas Allen suure hulga oma rahast?",2
"Vastavalt sellele lõigule, mis põhjustas ohtlikud tingimused jaamas ja selle ümber?",1
Milline neist ei olnud kohalikele antud ohutusnõuanne pärast intsidenti jaamas?,3
Mis on dr Molli sõnul kõige murettekitavam XDR-TB juures?,4
Mitu uue variandiga nakatunud patsienti olid tervishoiutöötajad?,2
Mis tehnoloogiat kasutab NextGeni süsteem?,1
Kuidas aitab NextGen lennudispetšereid?,2
"Vastavalt sellele lõigule, millele on FBI keskendunud, mida ajaloolased pole kritiseerinud?",3
Mida sunnib nilbuste initsiatiiv FBI-d tegema?,4
"Mis juhtus tuletõrjeautoga, mis sõitis JAS 39C Gripeni avariikohta? ",2
Kellele või millele suleti lennujaam pärast JAS 39C Gripeni avariid?,1
Keda juhendas Brzezinski Iraani revolutsiooni ajal?,3
Kes oli riikliku julgeoleku nõunik aastani 1977?,2
Milline väide Bobeki karjääri kohta Belgradi Partizanis ei vasta tõele?,1
Milline väide Bobeki ajaloo kohta Belgradi Partizanis vastab tõele?,1
"Vastavalt sellele lõigule, mis tunnus eristab Hesperonychus’t Velociraptor’ist?",2
Mis füüsilisele tunnusele viitab liigi nimi „Hesperonychus“?,1
Millised väited tulistamise kohta vastavad tõele?,4
Milline väide tulistamise kohta vastab tõele?,1
"Vastavalt sellele lõigule, mille pärast muretsesid ametnikud Luno osas alguses?",3
"Vastavalt sellele lõigule, millised väited Luno rikke kohta ei vasta tõele?",2
Mis kümnendil iseseisvus Alžeeria?,3
Kuhu ei seatud üles televiisoriekraane matusetseremoonia ülekandmiseks?,4
Kus peeti matusetseremooniat?,3
Kelle raskeid vigastusi raviti pärast plahvatust?,2
Kes gaasilekkest teada andis?,1
"Vastavalt sellele lõigule, kui palju inimesi rünnakus surma sai?",2
Kelle relv tõrkus tulistamast teatud hetkel keset rünnakut?,2
Mis spordiala hääletati olümpiaprogrammist maha?,3
Millise spordiala lisas rahvusvaheline olümpiakomitee hääletusega mängude hulka?,3
Mitmeks aastaks üüris Arthur Guinness algselt St James’ Gate‘i pruulikoja?,4
Umbes mitu miljardit dollarit toob Guinness iga aasta sisse?,3
Mitmes Euroopa Liidu riigis on H5N1 viirus leitud?,3
Kust leiti viimati H5N1 viirus?,1
"Millal puutus Haiti viimati selle haigusega kokku enne, kui rahuvalvajad seda levitama hakkasid?",1
Mis asukoha jäätmed aitasid haiguse levikule kaasa?,2
Mida kavatseb Iiri valitsus teha?,2
Mis oli Iirimaal ajutiselt legaalne?,4
Milles süüdlast kahtlustatakse?,1
Mida kahtlusalune märki muutes ei teinud?,3
"Vastavalt sellele lõigule, milles inglise tuutorit Karnot ei süüdistatud?",1
"Vastavalt sellele lõigule, keda Rolando Mendoza pantvangi ei võtnud?",2
"Vastavalt sellele lõigule, milliste pantvangide varasemat vabastamist ei kinnitatud?",1
"Vastavalt sellele lõigule, kes kogub allkirju samasooliste abielu legaliseerimiseks Brasiilias?",1
Kellele protestijad oma petitsiooni annavad?,3
"Mis juhtus Armand Versace sõnul otse enne seda, kui rahvas hakkas ilmale reageerima?",3
Millal algasid Versace sõnul kõige tugevamad tuulepuhangud?,1
Mitu suurt tormi enne Fredi on täheldatud 35°W-st idas?,3
"Kui Fred paiknes Roheneemesaare lähistel, siis mis suunas see liikus?",4
Millel on eelkäijast suuremad kiirused?,1
"Mis on 802.11n puhul vajalik, et see oleks tagasiühilduv 802.11b-ga?",4
Mitmel võistlusel pidi olümpia kuldmedalist Rahvaste Ühenduse mängudel võistlema?,1
Miks ei võtnud kuldmedalist ravimeid valu leevendamiseks?,4
"Vastavalt sellele lõigule, mis võis põhjustada segadust maavärina osas?",1
"Vastavalt sellele lõigule, millal leidis aset faasimuutus?",3
Milline väide Chandrayaan-1 kuusondi kohta ei vasta tõele?,1
Milline väide kuusondi kohta vastab tõele?,2
"Vastavalt sellele lõigule, milline haigusevastane meede võetakse kasutusele viimasena?",3
Kuidas kandub haigus üle inimestele?,1
Mis võib olla teise lause ebaõnnestumise tulemuseks?,2
"Vastavalt sellele lõigule, millal teine lause kustutati?",2
Kellele lekitati Panama paberid?,2
"Vastavalt sellele lõigule, kes haldas briti pressi sõnul mitmeid firmasid, mis rikkusi varjasid?",3
Millisel lennuõnnetusel järgmistest oli kõige rohkem surmajuhtumeid?,3
"Milline neist ei ole põhjus, miks Iraanis palju lennuõnnetusi toimub?",2
Millist järgmistest ei lisatud Iraagi töörühma aruandesse?,2
Mida Iraagi töörühm oma aruandes ei soovitanud tungivalt?,1
Keda pidas politsei Provenzano paremaks käeks?,2
"Vastavalt sellele lõigule, mis oli Falcone surma põhjuseks?",1
Milline järgmistest ei ole Hitoshi Saito saavutus?,2
Kus õnnestus Iwasakil vande andmisest kõrvale hoida?,2
Kes ründas Iwasakit?,3
Millal katkestas Alonso võidusõidu?,2
Mille tõttu katkestas Schumacher võidusõidu?,4
"Vastavalt sellele lõigule, kelle tööks on arreteeritutele kautsjone määrata?",4
"Vastavalt selles lõigus mainitud ajutisele lähenemiskeelule, mille võimalus peab arreteeritutel olema, et neid võiks hoida kinni kauem kui 24 tundi?",4
"Vastavalt sellele lõigule, millise põhjusega ei seletatud ärajäänud teist valimisvooru?",2
Miks pidasid diplomaadid lõppkokkuvõttes teist vooru mittevajalikuks?,3
Kes osutab FATA-le õigusabi teenuseid?,2
Milline järgmistest väidetest FATA „poliitiliste agentide“ kohta ei vasta tõele?,1
Millisele auhinnale nomineeriti Emma Stone?,3
Millisele auhinnale seda filmi ei nomineeritud?,2
Milline järgmistest jäi pärast maavärinat tööle?,4
"Vastavalt sellele lõigule, milline järgmistest objektidest sai maavärina tõttu kahju?",3
"Vastavalt sellele lõigule, milline järgmistest teemadest ei ole lisatud dokumenti?",2
Milline järgnevatest ei kuulu Palestiina nõudmiste hulka?,2
Millises riigis õppis Ma õigusteadust?,1
"Vastavalt sellele lõigule, millise riigi propageerimine aitas kaasa Ma valimisvõidule?",4
"Nagu on öeldud selles lõigus, kus töötas Carolyn Wilson enne linnast lahkumist?",3
"Kui hooaja lõpuni on jäänud neli sõitu, kes on võidusõitjate meistrivõistlustel neljandal kohal?",4
Mitu punkti on Kahnel pärast lõigus mainitud sõitu võidusõitjate meistrivõistlustel?,1
"Vastavalt sellele lõigule, mitu korda on inimesed olnud tunnistajaks langevatele meteoriitidele, mis on hiljem osutunud Marsilt pärinevateks?",2
"Nagu on selles lõigus mainitud, kuidas on lood kivimitega, mis on leitud olevat pärit Marsilt?",4
Millal Schumacher pensionile läks?,2
Millal Massa vigastada sai?,1
"Vastavalt sellele lõigule, kuidas see kokkulepe mõjutab AOL-i?",3
Milline järgnevatest võib lõppeda pärast uut korraldust?,3
Kui paljud rünnakus hukkunud inimesed ei olnud politseiametnikud?,3
Kes teatas väidetava rünnakus kahtlustatava kohta?,1
"Tänu sellele, et Florida on „võitja saab kõik“ osariik, mis anti Mitt Romneyle?",3
"Vastavalt sellele lõigule, mitu protsenti häältest sai Gingrich eelvalimistel?",2
"Vastavalt sellele lõigule, kes ei jätkanud kandideerimist pärast ettevalmistava kogu tulemuste selgumist?",2
"Vastavalt sellele lõigule, kes kõneles kiitvalt teisest kandidaadist pärast ettevalmistava kogu tulemust?",2
"Kus oli ainus koht, kus see saade enne 2015. aastat linastus?",1
Millise kiiksuga kirjeldab jaam seda saadet?,2
"Mida kogus David Headley, mis lõppkokkuvõttes aitas kaasa sõdurirühma rünnakule?",1
Millise transpordivahendi abil sõdurirühm Mumbaisse sõitis?,3
Milline väide kajastab täpselt selles lõigus mainitud Nadali ja Raonici Brisbane Openi mängu tulemust?,1
Milline oli selle lõigu järgi Nadali ja Raonici mängu seis pärast esimest servi?,2
Milline keeleprogramm ei kuulu kolme uue Naked Newsi saate hulka?,3
"Vastavalt sellele lõigule, kus ei ole uued Naked Newsi saated kättesaadavad?",3
Mitu võistlejat ei lõpetanud Giant Slalomit?,3
Milline järgmistest väidetest kajastab täpselt võidusõidu tulemusi meistrivõistlustel?,2
Millise järgmistest otsustas NBA peatada?,1
Millest tulenes selle lõigu kohaselt NBA mure seoses viirusega?,4
Kes lõi Washington Capitalsi võiduvärava mängus Atlanta Thrashersi vastu?,1
Kes lõi Capitals vs. Thrashers mängus oma hooaja 60. värava?,3
Millal vajas Northern Rocki pank valitsuse toetust?,4
Milline järgmistest väidetest kirjeldab selle lõigu kohaselt täpselt Virgin Groupi suhteid Northern Rocki pangaga?,2
"Millist riiki mõjutab Kyoto kliimakokkuleppe allkirjastamine, nagu on kirjas selles lõigus?",1
"Austraalia endine valitsus arvas, et Kyoto protokolli ratifitseerimine kahjustab mida?",2
Millise programmi jaoks värvati laskurid rajale?,4
Milline väide ei kajasta täpselt kahjuritõrje katset?,1
Kust leiti selle lõigu kohaselt lõhe?,1
Mis juhtus selle lõigu järgi oodatust varem?,2
"Mida peab mängija tegema, et juhtida oma liigutusi videomängu ajal?",4
"Mis oli disainitud nii, et see näeks välja nagu televiisori kaugjuhtimispult?",2
Mida ei mainitud Xinhua uudisteagentuuri viimases aruandes?,2
Mida ei öeldud Xinhua uue agentuuri kõige varasemas aruandes?,2
Mille kuulutas Sara Danius välja raadiosaate ajal?,4
Kellega ei olnud võimalik ühendust võtta?,4
"Kes kommenteeris, et lubadus on „suur samm“?",3
Mitu postmarki valmistas Słania erinevatele riikidele?,4
"Mis on selle lõigu kohaselt tõenäoline põhjus, et paagi ventilatsiooniavadest jätkub leke?",3
Miks avanesid kaitseventiilid?,2
Kui kõrge on praegu vesi Ninth Wardi linnaosas?,3
Mis toimus orkaan Katrina ajal Ninth Wardi linnaosas?,3
Millist järgmistest väidetest Hamilton ei kinnitanud?,2
"Mis on see, mida teadlased tahavad välja selgitada?",4
Millist rolli mängis selle lõigu kohaselt kohalik politsei sulgemisel?,3
Mis juhtus metroo sissepääsudega sulgemise ajal?,1
"Mis ei juhtunud selle lõigu kohaselt enne, kui fotograaf sõidukiga kokku põrkas?",4
"Mida üritas fotograaf teha, enne kui sõiduk talle otsa sõitis?",2
Milline väide ei kirjelda täpselt presidendi seisundit pärast positiivset testitulemust viirusele?,1
Milline järgmistest väidetest presidendi kohta on selle lõigu kohaselt õige?,3
Millal pidi troopiline tsüklon Gonu selle lõigu kohaselt jätkama nõrgenemist?,2
Kui kiired olid tuuled troopilise tsükloni Gonu haripunktis?,3
Millist järgmistest omadustest ei peeta Karenia brevis’e tunnuseks?,3
Mida järgmistest ei suuda Karena brevis teha?,2
Milline järgmistest sündmustest ei toimunud orkaani Felicia tagajärjel?,4
Milline väide orkaani Felicia kohta on vale?,2
Milline väide kajastab täpselt 2009. aasta Ungari Grand Prix’ tulemust?,3
Millal toimus kokkupõrge?,1
"Millele järgnevatest kulus selle lõigu kohaselt vähem aega, kui teadlased algselt arvasid?",1
Millest järgnevate hulgast ei ole teadlased teatanud?,3
Kus toimub CowParade?,2
Milline järgmistest väidetest kirjeldab täpselt CowParade'i?,4
"Mis põhjustas selle, et Venemaa peatas II-76 kasutamise?",2
Mis on II-76?,3
Kes palkas Simpsonite stsenaristide meeskonna?,2
"Fluke'i sõnul, kes saatis talle positiivseid kommentaare ja julgustust?",4
"Millest ei soovinud selle lõigu kohaselt mõned inimesed, et naised räägiksid?",3
Milline planeet on selle lõigu kohaselt kõige dünaamilisem?,1
Millisel planeedi pinnal on tuvastatud läbipaistvast vedelikust koosnevad jõed ja järved?,2
Milline neist leidudest ei ole sulgede avastamise tulemus?,4
Mida ei olnud dinosauruste sulestikul?,2
Milline järgmistest väidetest ZMappi kohta ei vasta tõele?,2
Milline järgmistest väidetest kirjeldab täpselt PALM-uuringut?,3
Kus võiks teadlaste arvates uus kiip olla kõige olulisem?,1
Millist meetodit kasutatakse diagnostikavahendi konstrueerimiseks?,3
Milline väide lohkjate astangute kohta ei vasta tõele?,4
"Milline teooria seoses pinnavormidega viitab selle lõigu kohaselt sellele, et Kuu peal toimub geoloogiline tegevus?",4
Mida rohkem ei tule selle lõigu järgi enne süüdistuse esitamist?,1
Mis ei ole selle lõigu kohaselt hülgeküttide praegune probleem?,4
Mis veel mõjutab päästetöid peale jää?,2
Millist veendumust Roberts hoidus kinnitamast?,3
"Millist teemat pidas Roberts liiga ebaeetiliseks, et seda arutada?",4
Kuhu paistavad need kaks valgusvihku?,1
Millal ehitatakse selle lõigu kohaselt sinna uusi pilvelõhkujaid?,4
"Milline teave viitab sellele, et Seitse õde on koopad?",1
Kuidas jälgitakse Seitsme õe termilist käitumist?,1
Milline väide kahtlusaluse kohta ei vasta tõele selle lõigu kohaselt?,4
Millist teavet rünnaku kohta on ametiasutused kinnitanud?,2
Millised meeskonnad mängivad matšil Ellis Parkis?,3
Kus mängivad Springboksid oma järgmise mängu?,3
Milline järgmistest asjadest tekitas kosmosejaama missiooni ajal probleeme?,2
Mis oli selle lõigu kohaselt kosmosejaama missiooni eesmärk?,3
Milline järgmistest väidetest juhtumi kohta ei vasta tõele?,4
Milline järgmistest väidetest kirjeldab juhtumit täpselt?,4
Millise klubi eest hakkas Vidal selle lõigu järgi kolm hooaega tagasi mängima?,3
Mitu mängu on Vidal Barça eest mänginud?,1
Kes oli mängus vastasvõistkond?,2
Miks Jarque hotellis peatus?,3
Miks ei oleks Jakarta geofüüsika agentuur andnud hoiatust?,4
Mida põhjustas selle lõigu kohaselt maavärin?,1
Millised neist motiveerivad Päikese ja kõigi teiste tähtede tegevust?,3
Kuidas määratakse tähe Rossby arv?,1
"Kui suur protsent küsitletutest toetab, et Austraalia muutuks kohe vabariigiks?",2
Millal peaks Julie Gillardi sõnul Austraaliast saama vabariik?,2
Millise organisatsiooni suhtes on algatatud kohtulik uurimine?,3
Millise komisjoni juht on Cliff Stearns?,4
Mis ei juhtunud Šveitsi naisega selle lõigu järgi?,2
Milline ettevõte sai 2007. aastal Taiwani säästva arengu auhinna?,3
Mis on ASUS Eee PC?,2
Kes vastutab kadunud postidokumentide eest?,3
Kes esitas selle lõigu kohaselt vabanduse seoses kadunud dokumentidega?,4
Millal pidi Del Potro oma õlaprobleemiga tegelema?,3
Milline oli esimese tie break‘i tulemus?,1
Kes konkreetselt puutus patsiendiga kokku selle lõigu järgi?,2
Millist kinnitust ei andnud kuberner selle lõigu järgi Texase kodanike poole pöördudes?,4
Millise uudiste paroodiaallika lõid kaks endist UW tudengit?,4
Milline neist ei kuulu lõigu kohaselt Onioni uudiste paroodiaimpeeriumi alla?,2
Mis oli lõigu järgi politsei valve all?,3
"Mis ajal palus politsei meeleavaldajatel liikuda, et vältida edasist liikluskoormust?",4
Mis vastab tõele dr Ehud Ur'i tehtud uuringute kohta?,2
Mille suhtes on dr Ur selle lõigu kohaselt skeptiline?,2
Milline järgmistest väidetest ei kirjelda täpselt lennu CG4684 allakukkumist?,3
Mis põhjustas lennu CG4684 maandumise katkestamise?,4
Milline järgmistest väidetest Franciszek Kowali kogemuse kohta on selle lõigu põhjal õige?,2
Miks on keeruline hinnata troopilise tormi Danielle võimalikku mõju?,3
Milline järgmistest väitest troopilise tormi Danielle kohta ei vasta tõele selle lõigu kohaselt?,4
"Vastavalt sellele lõigule, mis peab enne ülemaailmse epideemia tekkimist selle haigusega juhtuma?",1
Kui kaugel Fujianist see taifuun oli?,3
Kes tervitas George W. Bushi tema saabumisel Aasiasse?,4
Millal rääkis president Aasia kaubanduse laienemisest?,3
Milline järgmistest eesmärkidest on selle lõigu kohaselt valitsuse üldine eesmärk?,4
Mida teatas valitsus?,1
Milline teave on selle lõigu kohaselt teada?,1
Milline väide protestide kohta ei vasta tõele?,3
Kes soovitas viimasel CEPil tagasi astuda?,3
Mida ei toeta avalduse kohaselt USA Gymnastics pärast Nassari sportlaste kuritarvitamist?,1
Milline on avalduse kohaselt nii USA Gymnastics'i kui ka Ameerika Ühendriikide Olümpiakomitee peamine eesmärk edaspidiseks?,4
"Kuhu oli laev teel, kui vahejuhtum toimus? ",3
"Milline asjaolu ei vasta tõele, mis puudutab selles lõigus mainitud laeva?",2
Kes tegi avalduse USA vägede kohta?,1
Milline riik võttis avalduse kohaselt endale vastutuse vangistatud võitlejate valvamise eest?,4
Mis arvatakse olevat õnnetuse põhjus?,2
Millisel maastikul toimus õnnetus?,4
Mida loodavad ametnikud üleujutuse tulemusel?,1
Millist neist mõjutas tammi ehitamine püsivalt?,4
Kes andis selle lõigu kohaselt Ameerika Ühendriikidele teavet võimalike rünnakute kohta?,3
Milline järgmistest väidetest kirjeldab täpselt äärmuslaste väidetavat rünnakuplaani?,3
Kes järgmistest inimestest ei ole jurist?,4
Millist inimrühma ei mainita Kreeka juriidilise kogukonna skandaali osalisena?,3
Mitu väravat kaotas India?,2
Milline oli selle lõigu kohaselt mänguvoorude kõige kõrgem skoor?,1
Milline järgmistest asjaoludest ei ole Adam Cuerdeni pettumuse põhjuseks?,1
Mis on selle lõigu kohaselt saidilt kustutatud?,1
Millist neist ei toeta Amir Khan selle lõigu kohaselt?,1
Millist alljärgnevat toetab Amir Khan vaatamata oma isiklikule arvamusele selle lõigu kohaselt?,1
Millal suri Peter Lenz?,3
Kes on Xavier Zayat?,2
Millises olukorras oleks murelikul lendajal tõenäoliselt kasulik mõista õhusõiduki sisemust?,2
Mida peaks hinnateadlik reisija sellele lõigule tuginedes tegema viimasena?,4
"Mida peaksid reisijad selle lõigu kohaselt kõigepealt tegema, et kindlustada endale parimad võimalikud lennupiletite hinnad?",2
Millal peab saatja olema koos saadetisega?,3
"Tuginedes sellele lõigule, mida peaksite allianssi kuuluva püsikliendipaketi valimisel eelistama?",1
Kes võiks selle lõigu kohaselt pakkuda rohkem püsikliendipunkte?,4
Milline järgmistest meeltest võib selle lõigu kohaselt liigse alkoholitarbimise tõttu kahjustuda?,2
"Nagu on öeldud selles lõigus, mis võiks potentsiaalselt vähendada alkoholi kahjulikku mõju?",3
Kus on kinnisvara väärtus Amsterdamis kõige kõrgem?,1
Miks on Kanali linnaosa määratud UNESCO maailmapärandi nimistusse?,1
Milline järgmistest asjaoludest muudab selle lõigu kohaselt Phnom Kromi külastamise väärtuslikuks?,1
Mis on selle lõigu kohaselt külastajatele Phnom Kromi sisenemiseks vajalik?,3
Milline järgmistest asjaoludest võib selle lõigu kohaselt takistada turistil Antarktika külastamist?,4
Millist Antarktika piirkonda võiks mägironimisest huvitatud turist külastada?,2
"Kus on kõige vähem tõenäoline, et seal asub moodsa aja eelne observatoorium?",3
Kus asub tõenäoliselt kaasaegne teadusteleskoop?,4
Milline piirkond oleks selle lõigu kohaselt parim rahulikuks rannapäevaks?,3
Kus on lõigu kohaselt ujumistingimused tõenäoliselt kõige ohutumad?,2
Millist järgmistest asjadest peetakse tekstis kirjeldatud koha külastamisel ebasobivaks?,2
Milline neist kirjeldab lingua franca keeli?,4
Milline väide ei kirjelda täpselt abikeeli?,1
"Mida peaks reisija lõigu kohaselt kontrollima, kui tema kruiis on talvel?",1
"Kui reisija kruiis on suvel, siis mida ta võib vastavalt sellel lõigule vältida?",2
Miks kasutatakse Barcelonas sageli katalaani keelt siltide ja teadaannete puhul?,2
Millist järgmistest keeltest kasutatakse Barcelona metroosüsteemis regulaarsete teadete edastamiseks?,2
Milline järgmistest mugavustest ei ole selle lõigu põhjal tõenäoliselt esmatähtis kõrgetasemelise majutusasutuse jaoks?,4
Milline järgmistest ei ole selle lõigu põhjal üks peamisi konkurentsitegureid luksuslike majutusasutuste vahel?,1
Milline järgmistest võistlustest ei toimu selle lõigu kohaselt 2022. aastal Pekingis?,2
Millist järgmistest võistlustest korraldab selle lõigu kohaselt Peking 2022. aastal?,2
Kellel on suurim risk haigestuda linnugrippi?,3
Milline järgmistest väidetest kirjeldab selle lõigu kohaselt täpselt linnugrippi?,3
Mida ühendab Valge mere – Läänemere kanal?,3
"Millise sõidukitüübi kohta võiks selle lõigu järgi passe koguda nii, et reisijat mitte segada?",2
Millal võidakse teie isikut tõendavat dokumenti selle lõigu kohaselt kontrollida mõnes piiriüleses rongis?,4
Milline järgmistest probleemidest tekib kõige tõenäolisemalt Singapuri kõrgtroopilises piirkonnas viibides?,3
Kes võiks hoiduda Saksa küpsetiste söömisest?,1
Millist koostisosa peetakse Saksa küpsetiste hooajaliseks elemendiks?,3
"Milline järgmistest nõuannetest ei ole selle lõigu kohaselt soovituslik, et reisida väikese eelarvega?",3
Kellel võib selle lõigu kohaselt olla raske reisida väga minimaalse eelarvega?,4
Milline järgmistest väidetest ei kirjelda täpselt Point Marioni ja Fairmonti vahelist sõitu?,3
Milline neist peaks selle lõigu kohaselt olema Buffalo-Pittsburgi maanteel sõitvate sõidukijuhtide peamine mureküsimus?,3
"Milline järgmistest ei ole nõutav, et alustada kanjonisõitu?",2
Mis järgmistest võib olla vajalik edukaks kanjoniretkeks?,4
"Mis oleks selle lõigu kohaselt abiks inimesele, kes plaanib telkida oma autos?",2
"Mida võiksid vagunelamuga sõitjad selle lõigu kohaselt vältida, kui nad soovivad jääda märkamatuks?",3
Kes ehitas selle lõigu kohaselt Casablanca teist korda uuesti üles?,4
Kes hülgas moodsa Casablanca linna pärast looduskatastroofi?,2
Kuidas saavutas Sintra selle lõigu kohaselt välismaalaste seas tunnustuse?,3
Mida Armeenia ei tunnusta?,4
Mis mõjutab jätkuvalt Aserbaidžaani ja Armeenia suhteid?,4
Mis võib Charlotte'is taksot võttes kaasa tuua lisatasu?,2
Mida võiks selle lõigu kohaselt pidada lastega Charlotte'is elamise puuduseks?,2
Kes kontrollis enne hispaanlaste saabumist Tšiili põhjaosa?,4
Milline järgmistest sündmustest ei toimunud selle lõigu kohaselt 1810. aastal?,2
Kuidas pääsevad inimesed Liguuria piirkonna kaugetesse küladesse?,3
Mida tähendab itaalia keeles „Cinque Terre“?,1
Millist tüüpi saapad sobivad selle lõigu kohaselt potentsiaalselt libedates talveoludes?,2
Milline neist ei aitaks parandada haardumist jäistel teedel talvistes tingimustes?,4
Milline järgnevatest on täpne sarnasus Hawaii ja Cooki saarte vahel?,3
Milline järgmistest väidetest ei iseloomusta täpselt Cooki saari?,3
Milline järgmistest pargivahi majadest pakub kahte tüüpi majutusvõimalusi?,1
