question,gpt_answer
"Hashingiwe ku makuru yatanzwe mu nyandiko, ni iki inkurikizi zitandukanye z’ihinduranya zidashingiraho?",3
Ni iyihe mpamvu mu zikurikira itari yo yatumaga imico ya kera yorora ihene?,3
Intego ya golufe ni ugufata ingano nke y’iki?,2
"Mu kibuga cya golufe, ni hehe ibyatsi bikemurwa bikagirwa bigufi?",2
Intego isanzwe y’ubushakashatsi ni iyihe?,2
"Hashingiwe ku nyandiko, ni iki kitagenga ubushakashatsi bwa siyansi?",1
"Hashingiwe ku nyandiko, ni iyihe mvugo kuri serwakira itari ukuri?",3
"Hashingiwe ku nyandiko, ni iyihe mu mvugo mu zikurikira isobanura neza nyinshi muri serwakira?",4
Ni iki mu bintu bikurikira abantu batangiye gukora mu kinyejana cya 16?,4
Abantu bamaze igihe kingana iki batubura ibintu bakoresheje jumeli?,3
"Hashingiwe ku nyandiko, ni iki ubuvumo bwa Muhammad buvuga ku buzima bwe bw’imyizerere cyangwa indangagaciro?",1
"Hakurikijwe inyandiko, ni iki icyuma cyakoreshejwe bwa mbere?",2
"Hashingiwe ku nyandiko, kuki imitende y’ibiti yasimbujwe iy’ibyuma?",4
"Hashingiwe ku nyandiko, ni iki cyahinduye abantu mu gihe cya Romantisisime?",2
Ni iyive mu mvugo zikurikira itagaragaza igitekerezo rusange cy’ihame ry’uko ibintu byose bihatswe n’ikoranabuganga? ,1
"Hashingiwe ku nyandiko, ni iki mu bikurikira kidafitanye isano no gukurura agaheto?",1
"Hashingiwe ku nyandiko, ni iki mu bikurikira gifitanye isano n’ijwi ryoroheje?",1
Amagufwa y’intoki agaragaza ko amaboko yaje kwisanisha kugira ngo mu buryo bw’ibanze akoreshwe iki muri ibi bikurikira?,2
Ni iki mu bikurikira gisobanura neza udukonjo tw’inguge? ,3
Ihitamo rivana guhinduka kw’isano ndanga mu kihe gice?,4
Ni kihe gice gishinzwe kongeraho isano ndanga?,2
"Hahingiwe ku makuru ari mu nyandiko, ni iki muri ibi inguge yarya kugira ngo ikemure “ikibazo cya poroteyine”?",3
"Hashingiwe ku nyandiko, ni ikihe mu bibazo bikurikira kidaterwa no kubura aside zo mu gifu za ngombwa?",2
Ni gute abagize umuco muto runaka basobanura kwihuza n’itsinda?,4
"Hashingiwe mu ihame ryavuzwe mu nyandiko, byagendekera bite umwana wisanisha n’ubwoko nyamuke buvugwaho kugira imyitwarire ishyira abandi mu kaga?",2
"Hashingiwe ku nyandiko, ubumenyi bw’umwana bw’ibyiciro by’ubwoko bushobora kugira ingaruka kuki mu bikurikira?",2
"Hashingiwe ku nyandiko, ni iki mu bikurikira kidashobora gukomeza mu kurera umwana w’inyagasozi?",2
"Hashingiwe ku nyandiko, ni iki mu bikurikira gisobanura neza imyitwarire yinyagasozi mu bana?",2
"Hashingiwe ku nyandiko, ni iyihe mu migirire ikurikira idakomeza ku buhinzi bugamije gutunga abantu?",2
Ni iki mu bikurikira gisobanura neza imikorere y’ubuhinzi bwo gutunga abantu?,4
Gusura inzu ndangamurage bishobora kuba mu kihe cyiciro cy’ubukerarugendo?,3
"Hashingiwe ku nyandiko, ni iki gishobora kuza ku mwanya wa mbere ku bagenzi bagamije kuruhuka mu mutwe?",2
Ni iki cyavuzwe mu nyandiko nk’ikintu cyafashije kugabanya ubwoba bw’impinduka mu itorero ryawe?,4
"Hashingiwe ku nyandiko, kunguka ubusobanuro bw’amateka y’umuntu ku giti cye bishobora gufasha iki?",3
Ni iyihe mu mvugo zikurikira isobanura neza uburyo bugezweho bwo kwiga?,4
Ni iyihe mu mvugo zikurikira idahuye n’uburyo bwo kwiga bugezweho?,2
"Nyuma y’igihe cyo kwicura ku bushake, ni iki muri ibi birogoya ibitotsi?",3
Ni iki mu bikurikira kidasobanura neza kirogoya y’ibitotsi?,4
"Uko ubwonko bugerageza kenshi kurota ibyo uzi, ni iki cyiyongera?",1
Ni izihe ngaruka mbi mu zikurikira zishobora gutuma ukunda kurota ibyo uzi ku mubiri?,4
"Hashingiwe ku nyandiko, ni gute amatsinda y’imbona nkubone n’amatsinda yo kuri interineti ateye kimwe?",1
"Hashingiwe ku nyandiko, ni iyihe mvugo yerekeye amatsinda y’imbona nkubone n’ayo kuri interineti atari ukuri?",3
Ni ikihe mu bikurikira kitari ikintu mahame y’ubumenyi ashingiyeho?,4
Ni iki mu bikurikira kitari igikoresho cy’itegeko ry’itatu?,1
Ni iki mu bikurikira kidasobanura mm35 z’imiterere y’ifoto?,3
"Hashingiwe ku nyandiko, uko abakora mu nganda bongera ireme ry’amaso ya kamera, amaso ya kamera akurura amashusho ari kure yavuguruwe ate?",3
"Hashingiwe ku makuru ari mu nyandiko, ni ryari amaso ya kamera akurura amafoto ya kure yaba ngombwa kurusha amaso ya kamera asanzwe?",4
Ni iki mu bikurikira bishobora kudafatwa nk’ubusobanuro bw’ukuri bw’amayobera?,4
"Hakurikijwe inyandiko, ni iki mu bikurikira kitibanda ku mayobera?",2
"Hakurikijwe inyandiko, ni nde ushobora kuba yaratangije sosiyete y’ubuhinzi?",3
"Hashingiwe ku nyandiko, itsinda ryahigaga moas bari abaturage ba mbere ba he?",2
Ni mu bihe bihe gukoresha uburyo bwa Pureland ya origami bigirira akamaro ukora ibizingo?,4
Ni iki mu bikurikira kidasobanura neza Pureland Origami?,1
"Hakurikijwe inyandiko, ni he hadafitanye isano n’Iterambere ry’Ikibaya cya Indus?",3
Ni iki mu bikurikira kitavuzwe nk’izina rishoboka ry’Igihe cy’Iterambere ry’Umuringa ryaganiriwe mu nyadiko?,3
"Hakurikijwe inyandiko, ni iki mu bikurikira gitanga inyungu y’igihe kirekire?",1
"Hasingiwe ku nyandiko, ni iki mu bikurikira umuntu ashobora gushyira imbere iyo ibyo yibandaho bifite inyungu z’ako kanya?",4
"Hashingiwe ku nyandiko, ni nde wishyuye igice kinini cy’amafaranga yakoreshejwe mu ntambara?",4
Ni ikihe gihe cyaje mbere y’imyaka ya Templars?,3
Ni ikihe gihe cyaje nyuma y’imyaka ya Templars?,1
Ni ubuhe buvuzi cyangwa uburyo bukorwamo bitavuzwe nk’uko byakoreshwaga n’abaganga babaga mu gihe cy’Ubwami bw’Abaroma?,1
"Hashingiwe ku nyandiko, ni iki mu bikurikira kititirirwa iterambere ryagezweho mu buvuzi mu gihe cy’Ingoma y’Abaroma?",2
Ubushobozi bwo kurora buterwa n’iki?,1
Ni iki imiterere itandukanye y’ijisho hagati y’ibinyabuzima bishingiyeho?,2
"Hashingiwe ku nyandiko, ni iyihe mvugo yerekeye Sikhim itagaragaza neza idini?",1
"Hashingiwe ku nyandiko, ni iki mu bikurikira gifatwa nk’igice cy’ingenzi cy’uburyo bw’imyizerere ya Sikh?",1
"Hashingiwe ku nyandiko, ni iki kigora abana bafite indwara yo kudatega amatwi?",1
"Hashingiwe ku nyandiko, kuki abana bafite indwara yo kudatega amatwi kwishora mu myitwarire iteza amakuba?",4
"Hashingiwe ku makuru ari mu nyandiko, ni iki muri ibi kitari urugero rwo gufasha mu myigire?",3
Ni ikihe mu bikurikira kidasobanura neza inyito yo gufasha mu myigire?,3
"Hashingiwe ku nyandiko, ni ikihe kirango cya MySpace gishobora kugirira akamaro abanyeshuri bagorwa no gusoma?",3
"Hakurikijwe inyandiko, ni iki mu bikurikira kitari igice cy’igisubizo cya Krushchev ku myigaragambyo y’abakozi?",3
Ni iki mu bikurikira kitari impamvu y’imyigaragambyo muri Polonye?,4
"Hashingiwe ku nyandiko, ni iki mu bikurikira kitagize ingaruka ku mibanire hagati ya Leta Zunze Ubumwe z’Abasoviyeti na Leta Zunze Ubumwe za Amerika?",2
Ni iki mu bikurikira kidasobanura neza impamvu yo kohereza umusuniko w’imyakura mu mubiri?,1
Ni iki gishobora kuboneka mu Kibaya cya Giza?,1
Ni iyihe yari intego ya Piramide Nini?,2
Ninde ubazwa ibyo tuzi bya rutwitsi wasenye urusengero?,1
Ni iyihe mvugo y’ukuri yerekeye kongera kubaka urusengero rwa Arutemi?,2
"Hashingiwe ku nyandiko, ni ryari hambere umuntu ashobora kuba yaragendeye ku maguru abiri?",1
Ni nde muri aba bantu wagenderaga ku maguru abiri mu buryo buhoraho?,2
Ni iki ingabo z’Ubudage zirwanira mu mazi zageragezaga kugeraho mu ntambara ya II y’isi?,2
"Hashingiwe ku makuru yatanzwe mu nyandiko, ni nde watsinze cyane mu ntambara yo mu mazi mu icengezamatwara rya Atalantika y’Amajyaruguru?",1
Ni iki kitabayeho ubwo Ashuri yashyiragaga mu bikorwa ikoreshwa ry’abanyamafarasi?,1
Intambara zikoresha amafarashi zirwanwa zite?,3
"Hashingiwe ku nyandiko, ni he udashobora kubona impuzandengo y’abaturage b’Abababiloni?",4
Ni ibiki mu bikurikira byari byihariye ku batambyi?,2
Ni ryari Umwami Tutankhamun yabaye ikimenyabose?,3
Ni iki cyatumye Umwami Tutankamunu amenyekana cyane nk’Umwami wa Misiri?,1
Ni iki umusizi w’Umugereki Homer atabashaga gukora?,2
Ni iki Ubugereki bwamamayeho kitari ubuvanganzo?,3
Ni he umuryango w’Abaheburayo wamaze igihe cyawo kinini?,4
Ni iki kitari ingenzi cyane ku muryango w’Abaheburayo?,3
Ni iki mu bikurikira kidasobanurwa nk’itandukaniro ry’ibihugu byo muri Sikandinave?,2
Ni bande babanje gutura muri Greenland?,1
Ni irihe tsinda rishobora gufata amafunguro ya ku mugoroba nta ntebe?,3
Ni ikihe mu bikurikira kidashobora kuba igice cy’iminsi mikuru w’Abaroma ba Cyera?,4
"Hashingiwe ku nyandiko, ni iki mu bikurikira gishobora kutagira ingaruka zirambye?",2
"Hashingiwe ku nyandiko, ni iki kibanziriza igihugu?",3
Ni iyihe mvugo yerekeye Drukgyal Dzong itari ukuri?,1
Ni iyihe mvugo isobanura neza ingaruka z’umuriro kuri Drukgyal Dzong?,1
Ni iyihe mvugo mu zikurikira yerekeye Kamboje y’ukuri?,4
Ni iyihe mvugo mu zikurikira isobanura neza igitero cya Kamboji?,4
Ni iki mu bikurikira Sosiyete ya Dutch East India itakoze igihe yari muri Tayiwani?,4
Ni iki Amasezerano ya Shimonoseki yashyizeho?,4
Urwego rwa pH rw’ibinyabutabire rupimwa rute?,3
Ni iki cyakuwe muri Hydrogene ion?,4
Ni iyihe mvugo mu zikurikira idasobanura neza umukumbi w’intare?,3
Ni iyihe mvugo mu zikurikira idasobanura neza imyitwarire y’intare?,4
Inkwavu ni umuhigo rusange w’ubuhe bwoko bw’inyamaswa irya izindi?,3
Injangwe nto zikunze guhiga iki mu bikurikira?,1
Ni iki mu bikurikira kitari mu bigize uburyo bwo guhiga bw’imondo?,4
Ni iki mu bikurikira kidasobanura neza imondo? ,3
Ni iki mu bikurikira kidashobora gufatwa nk’imbaraga zikomeye z’urusamagwe?,1
"Hashingiwe ku nyandiko, ni iki mu bikurikira gitandukanya ibisamagwe n’intare?",2
"Hashingiwe ku nyandiko, ni iki Robert Hooke yakoze mbere y’abandi bahanga mu by’ibinyabuzima?",1
Ni iki inkomoko y’ijambo “akanyangingo” isobanura?,2
"Hashingiwe ku nyandiko, inyamaswa nyinshi zifite ubushobozi bwo gukora iki?",2
"Hashingiwe ku nyandiko, ni iki inyamaswa zimwe zidafite?",3
Ni iki gifasha mu mikorere ya fotosinteze?,4
Ni iki abantu bahumeka basohora ibimera byinjiza?,4
"Hashingiwe ku nyandiko, ni iki mu ngero zikurikira gishobora guhagarika uburyo habaho impinduka?",1
Ni iyihe mvugo mu zikurikira idasobanura neza uburyo bwo kwirema k’ubwoko? ,1
Ni ikihe gice cy’urwungano rw’amaraso kizana amaraso mu mutima?,4
Ni iyihe miyoboro mito kurusha iyindi mu rwungano rw’amaraso?,1
Ubushobozi bw’agakoko bwo kuzingira inyuma amababa yako bwongera iki mu bikurikira?,2
Ni iki mu bikurikira kitagaragajwe mu nyandiko nk’ikintu cyagizweho ingaruka n’ubushobozi bw’udukoko bwo kuguruka?,1
Ni iyihe mu miterere ikurikira idasanzwe ihuzwa na dinozoro?,2
Ni iki mu bikurikira gifatwa nk’imiterere rusange isangiwe y’inyoni na dinozoro?,3
"Hashingiwe ku nyandiko, ni ikihe gice cy’ibimera byitwa saikadi dinazoru zo mu bwoko bwa Tiriseratopu zishobora kurya?",2
"Hashingiwe ku nyandiko, ni iki mu bikurikira dinazoru zo mu bwoko bwa Tiriseratopu zishobora kurya? ",2
"Hashingiwe ku nyandiko, ni iyihe muri siporo zikurikira ishobora kuba imenyerewe cyane mu bice by’amajyaruguru y’igihugu cy’Ubutariyani?",3
"Hashingiwe ku makuru yatanzwe mu nyandiko, ni iyihe muri siporo zikurikira yatwaye Igikombe cy’Isi cya FIFA mu Butariyani?",1
Ni nyuma y’ikihe kintu cyabaye bimwe mu bice bya Luxembourg mu bihe byashize ariko biba iby’Ububiligi?,2
Ni iki mu bikurikira cyagize ingaruka ku kuba Luxembourg yagumye igerageza kuba iguhugu kitivanga?,1
Igihugu cya Turukiya mu Burayi gifite kilometero kare zingahe?,1
"Hashingiwe ku nyandiko, igihugu cya Turukiya gifite kilometero zingahe?",1
Ururimi rw'Igitaliyani rukoreshwa iki mu mujyi wa Vatikani?,4
"Mu mujyi wa Vatikani, ni iki Igitaliyani kidakoreshwa mo?",3
"Hashingiwe ku nyandiko, ni iki mu bikurikira cyungukira kuri mudasobwa zihambaye kugira ngo zitunganye kandi zihuze amajwi?",1
"Hashingiwe ku nyandiko, ni he hari umusarani ukoresha amazi hafi ya buri nzu?",1
Ni akahe gace mu dukurikira kari gafite uburyo bwo gutwara imyanda y’amazi?,1
Ni iki mu bikurikira gituma ugendera kuri siketi ahindukira?,1
"Hashingiwe ku nyandiko, ni iki mu bikurikria gisobanura neza umwobo uri kuri siketi igenderwaho ku rubura?",3
"Hashingiwe ku nyandiko, ni gute atome bagomba kuvanaho ingufu z’inyogera bakuye mu rumuri?",2
Ni iki gituma atome irekura photon?,1
"Hashingiwe ku nyandiko, itara ntirigikora kubera iki?",3
Ni iki mu bikurikira gishobora guteza ibyago ugikozeho mu gihe itara ritanga urumuri noneho rikeneye gusimbuzwa?,3
"Hashingiwe ku nyandiko, bigenda bite gucamo intimatima?",2
Ni iki mu bikurikira kigaragaza iyo uhamagaye umuntu uri mayili ibihumbi n’ibihumbi,2
Ni iki muri ibi gikoreshwa mu gushyira telesikopi mu kirere?,2
Ni iki kigomba kwitabwaho ku gikorwa cyisubiramo mu rwego rwo kugaragaza itambuka ry’igihe?,2
"Dushingiye ku nyandiko, ni ikihe gice cy’ikintu igihe gikoreshwa mu buryo tugereranya?",1
"Dushingiye ku nyandiko, ni iki mu bikurikira gifatwa mu buryo busanzwe k’uragwa ingoma?",2
"Hashingiwe ku makuru yatanzwe mu nyandiko, Charles ni we wabaye uwa mbere kugira gute?",3
Ubwato bw’intambara bwari buyobowe na Olafe Tirivasone bwavaga mu kihe gihugu?,4
Ni mu kihe gihe mu mateka Esitoniya y’amajyaruguru yari yibasiwe bikomeye n’umuco w’Ubudage?,3
Ururimi rusanzwe rw’Ikinya Esitoniya rwagizweho ingaruka n’iki?,3
"Hashingiwe ku nyandiko,umubare w’abantu bavuga Igihinde uhinduka bitewe n’iki?",1
Ni iyihe mvugo y’ukuri ku ndimi z’Igihinde na Urudu mu zikurikira?,2
Ni iki mu bikurikira kitari amakuru mpamo ku nyuguti za Hangeul ?,2
Inyuguti za Hunmin Jeongeum zaje guhindurwamo iki?,2
"Hashingiwe ku nyandiko, ni izihe ndimi zabyawe na Sanskrit?",4
"Hashingiwe ku nyandiko, Sanskrit rwagiye rucika kubera iki?",4
"Hashingiwe ku nyandiko, ni iyihe mvugo mu zikurikira y’ukuri ku birebana n’ingufu za cya lo ?",4
"Hashingiwe ku nyandiko, ni iyihe mvugo mu zikurikira isobanura neza Igice cy’inyuma cy’Ukwezi?",2
"Hashingiwe ku nyandiko, ni hehe amagaragamba y’ukwezi ari menshi cyane?",3
"Hashingiwe ku nyandiko, muri ibi bikurikira abantu bamwe bibaza?",3
Ni iki kigenda kiba gike uko ugenda ujya kure y’ihuriro ryo hagati ry’izuba?,3
"Hashingiwe ku nyandiko, ni ikihe gice cy’izuba kigaragara uri mu Isi?",3
Ni iki mu bikurikira byabonywe byafashije mu gushimangira Igitekerezo cya Copernicus?,1
"Ni iki Galileo Galilei, umuhanga w’Umutariyani mu by’ikirere yakoresheje ngo arebe mu w’1610?",2
"Hashingiwe ku nyandiko, ni hehe uruzi rwa Amazone rukusanya amazi?",1
Ni irihe kuzo ridahabwa Uruzi rwa Amazone?,3
Ni akahe kazi kavugwa mu nyandiko gakoresha umubare muke w’abanyavenezuwela?,3
"hashingiwe ku nyandiko, ni ikihe mu bice bikurikira gikoresha umubare munini w’Abanyavenezuwela?",1
"Hashingiwe ku nyandiko, guhuzwa gutuma inyenyeri zikora iki?",3
Ni iki mu bikurikira guhuzwa kw’ibinyabutabire byarema?,4
Ni ikihe kinyabutabire kigize uruvangavange rw’amazi?,4
"Iyo amazi ahinduye imiterere, ni iki kidahinduka?",1
"hashingiwe ku nyandiko, ni iki mu bikurikira kitari ikibazo kuri leta cumi n’eshatu iyo hageragezwa gushyirwaho amategeko amwe n’amwe ku ngufu?",1
"Hashingiwe ku nyandiko, ni iyihe mvugo igaragaza neza uko ubutegetsi bukuru bwari bumeze mu gihe cy’intambara ya Revolisiyo?",3
Amagambo yari yaranditswe ku gitabo cy’ Itangaza ry’ubwigenge yari yanditse ate?,3
Singapuru izwiho ibiki mu bikurikira?,1
Vanda Miss Joaquim ni iki?,2
"Hashingiwe ku nyandiko, ni irihe reme rya piramide za Giza bitashobokaga ko ritangarirwa n’Abanyamisiri bo mu Bwami Bushya?",3
"Hashingiwe ku nyandiko, ni he inyamaswa z’indyabyatsi zerekeza zigiye gushaka imvura?",3
"Hashingiwe ku nyandiko, ni he inyamaswa z’indyabyatsi ziva rimwe na rimwe ahagana muri Mata?",4
Operation Sealion yari igitero cyo mu kihe gihugu?,2
Ubudage bwise bute igitero cyagabwe ku Bwongereza?,2
Ni iki kitavuzwe nk’intambwe y’ingenzi muri gahunda y’Ubutaliyani yo gufata ibihugu byo muri Afurika?,2
"Hashingiwe ku nyandiko, ni iki cyafatwaga nk’intego y’ibanze y’intambara y’Ubutaliyani?",1
Ni nde wagiranye imibanire ya gicuti n’abateye?,2
"""Ni ibihe bihugu byishyize hamwe byagize uruhare mu gitero cyiswe """"""""Operation Dragoon""""""""?""",1
Iterambere ry’irihe koranabuhanga ryatumye amato ya gisirikare agendera munsi y’amazi atangira kugendera munsi y’amazi?,4
"Ubwo bayakoreshaga bwa mbere, ubwato bwa gisirikare bugendera munsi y’amazi bwarasaga mu ntera nto mu kihe gice?",3
"Hashingiwe ku nyandiko, ni nde warenze ku masezerano? ",4
Ni ibihe mu bikurikira bitakozwe na Red Army?,3
Ni iki cyabaye k’Umuyobozi Mukuru w’Ingabo zo mu Mutwe wa Cumi z’Abataliyani?,3
Balubo yiciwe he?,4
"Hashingiwe ku nyandiko, ni izihe muri tekinike zikurikira zigize igice cy’ingenzi cyo gutekereza kw’Abanyatibetani?",3
"Hashingiwe ku nyandiko, chakra zashyizwe zite mu gihe cyo “hagati” cyo gutekereza bw’Abatibetani?",2
Ni nde werekanye indirimbo y’abihaye imana muri gahunda?,1
"Hashingiwe ku nyandiko, ni nde werekanye indirimbo y’abihaye imana mu gihe cyo gutanga amafunguro?",1
Ni iki cyakozwe kibanziriza icya nyuma ku mugoroba?,1
Ni ubuhe bwenegihugu bwa Alessandro Safina?,4
"Hashingiwe ku nyandiko, ni iyihe mvugo mu zikurikira itari ukuri?",1
