question,gpt_answer
Kua pehea te roa o te whakamahinga o te tangata i te whakarahi i ngā ahanoa mā te whakamahi i ngā karu?,3
"I runga i te waahanga, he aha te korero a te ana o Muhammad mo ana mahi wairua, tikanga ranei?",1
"E ai ki te wāhanga nei, he aha te rino i whakamahia mo te tuatahi?",3
"E ai ki te wāhanga nei, he aha i whakakapia ai nga wīra rākau e nga wīra rino?",3
"E ai ki te wāhanga nei, he aha te āhua o te tangata i te wā o te Romanticism?",2
Ko tēhea o ngā kīanga e whai ake nei e kore e whakaata i tētahi ariā whānui o te whakatau hangarau? ,1
"E ai ki te wāhanga nei, ko tēhea o ēnei kāore i te pāhono ki te tō i te kopere?",1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei e pāhono ana ki te oro mārire ake?",3
E whakaatu ana ngā kōhatu i ngā ringa i te mutunga ka huri hei whakamahi i te nuinga mō te aha?,1
Ko tēhea o ēnei kōrero e tino whakaahua ana i ngā kōhao o te chimpanzee? ,2
Ka tangohia e te tīpakonga ngā rerekētanga iranga hou mai i tēhea puna?,1
He aha te tukanga e whai mana ana ki te tāpiri i te rerekētanga iranga?,3
"I runga anō i te mōhiohio i roto i te wāhanga, ko tēhea o ēnei e tika ana kia kai te primate hei whakaoti i tētahi raruraru “raruraru pūmua”?",3
"E ai ki te wāhanga nei, ko tēhea o ngā raruraru e whai ake nei kāore i te puta mai i te kore o ngā waikawa amino hira?",1
Me pēhea te tikanga o ngā mema o tētahi ahurea iti ki te tohu i tō rātou hononga ki taua rōpū?,4
"E ai ki te ariā e whakaaturia ana i roto i te wāhanga, he aha te mea ka tupu ki te tamaiti e tohu ana ki te iwi iti e whakaarohia ana mo te mahi i te whanonga whakawehi?",2
"E ai ki te whārangi, ko te mōhio o te tamaiti ki ngā āhuatanga ā-iwi ka whai pānga ki tēhea o ēnei?",2
"E ai ki te wāhanga nei, ko tehea o ēnei e kore e ōrite ki te whakatipu i tētahi tamaiti mohoao?",2
"E ai ki te wāhanga nei, ko tēhea o ngā kupu e whai ake nei e whakaahua tika ana i te whanonga mohoao o ngā tamariki?",2
"I runga anō i te wāhanga, ko tēhea o ngā mahi e whai ake nei e kore e ōrite ki te ahuwhenua whaiaro?",2
Ko tehea o ēnei e whakaahua tika ana i te mahi ahuwhenua?,4
Ko te haere ki tētahi whare taonga ka uru ki roto ki te momo tūruhi?,3
"E ai ki te wāhanga nei, he aha pea te mea tuatahi mo te hunga haere whakangahau?",2
He aha te mea e whakahuatia ana i roto i te wāhanga hei mea i āwhina ki te whakaiti i te wehi ki te huringa i roto i te hahi o te rohe?,1
"E ai ki te wāhanga nei, he aha te āwhina o te mōhio ki te hītori o tētahi?",3
Ko tēhea o ngā kōrero e whai ake nei e whakaahua tika ana i te huarahi whai muri o te mātauranga?,2
Ko tēhea o ngā kōrero e whai ake nei e kore e whakaatu tika ana i tētahi huarahi ako whai muri i te ao hou?,2
"I muri i te whakaoho i te wā o te moe noa, ko tēhea o ēnei e ārai i te tukanga whakaware i te moe?",2
Ko tehea o ēnei kōrero e kore e tika te whakaahua i te whakaware i te moe?,4
"I te mea e ngana ana te roro ki te moemoea mārama i te nuinga o te wā, he aha te mea ka nui ake?",4
Ko tehea o ngā pānga kino e whai ake nei ka pā ki te tinana i ngā moemoea mārama maha?,2
"E ai ki te wāhanga nei, he aha te ōritetanga o ngā kapa tuku iho me ngā kapa mariko?",1
"I runga anō i te wāhanga nei, he teka te kōrero e pā ana ki ngā rōpū tūturu me ngā rōpū tūturu?",3
Ko tehea o ēnei e whai ake nei ehara i te mea e arotahi ana ki ngā ariā ihirangi?,2
Ko tēhea o ēnei e whai ake nei ehara i te kaupapa o te ture o ngā tuatoru?,1
Ko tēhea o ēnei e whai ake nei kāore e whakaahua i te hōputu whakaahua 35mm?,3
"E ai ki te wāhanga nei, i te mea e whakapiki ana ngā kaiwhakanao i te kounga o te hanga i ngā karu, he pēhea te whakapai ake i ngā karu whakaata?",3
"I runga anō i ngā mōhiohio i roto i te wāhanga, i te wā e pai ake ai te arotahi whakaata i te arotahi matua?",1
Ko tehea o ēnei e kore e kiia he whakaahuatanga tika o te Mysticism?,4
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei ehara i te kaupapa o te Mysticism?",2
"E ai ki te wāhanga nei, tērā pea i tīmataria he iwi ahuwhenua?",3
"E ai ki te wāhanga nei, ko te rōpū i rapu i te moa ko nga tangata tuatahi o tēhea tauwāhi?",2
I roto i tehea āhuatanga ka whai hua te whakamahi i te tikanga Pureland o te origami ki te kōpaki?,3
Ko tehea o ēnei e kore e tika te whakaahua i te Pureland origami?,1
"E ai ki te wāhanga nei, ko tēhea tauwāhi kāore i te pāhono ki te Tūmatanuitanga o te Awaawa o Indus?",3
Ko tēhea o ēnei e whai ake nei kāore i whakahuatia hei ingoa pea mō te Bronze Age Civilization e kōrerotia ana i te wāhanga nei?,4
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei he painga roa?",1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei ka manakē pea tētahi tangata mēnā kei runga i ngā painga inamata tō rātou arotahi?",4
"E ai ki te wāhanga nei, nāna i hipa tētahi wāhanga nui o nga utu whawhai?",4
He aha te wā i mua i te wā o nga Templars?,3
Ko tēhea wā i puta mai i muri i te pakeketanga o nga Templars?,1
He aha te rongoā kāore i whakahuatia e whakamahia ana e nga tākuta me nga tākuta i te Emepaea o Roma?,1
"E ai ki te wāhanga nei, ko tēhea o ēnei kāore i takea mai i nga kōkiri i mahia i te papa rongoā i te wā o te Emepera o Roma?",3
E whakawhirinaki ana te kaha ki te kite ki te aha?,1
He aha te rerekētanga o te hanganga o te kanohi i waenganui i ngā rauropi?,2
"E ai ki te wāhanga nei, ko tehea korero mo te Sikhism kare i te whakaatu tika i te karakia?",1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei e whakaarotia ana he aronga uho o te pūnaha whakapono o Tīmata?",1
"E ai ki te wāhanga nei, he aha te mea e uaua ai te arotahi o ngā tamariki e mate ana i te mate āta whakaaro?",1
"E ai ki te wāhanga nei, he aha ngā tamariki whai Pānga Whakamate, ka uru ki ngā whanonga mōrearea?",4
"I runga anō i ngā mōhiohio i roto i te whārangi, ko tēhea o ēnei ehara i te tauira o te papa?",3
Ko tēhea o ēnei kōrero e kore e tino whakaahua i te ariā o te papa?,3
"E ai ki te wāhanga nei, ka whai painga pea te āhuahira MySpace ki ngā ākonga e raruraru ana ki te pānui?",3
"E ai ki te wāhanga nei, ko tēhea o ēnei ehara i te wāhanga o te urupare a Krushchev ki nga whakararuraru a te kaimahi?",3
Ko tehea o ēnei e whai ake nei ehara i te take o nga tutu i Poland?,4
"E ai ki te wāhanga nei, ko tēhea o ēnei kāore i pā ki te pānga i waenganui i te USSR me te Amerika?",2
Ko tehea o ēnei kōrero e kore e tino whakaahua i te take o te tuku i ngā pūkaha ki te tinana?,1
He aha ka kitea i Te Giza Plateau?,4
He aha te take o te Piramidi Nui?,2
Ko wai te kawenga mo to tatou mōhiotanga mo te kaiwhakatuma i whakangaro i te temepara?,3
He aha te kōrero tika e pā ana ki te hanga anō i te temepara o Aretemi?,2
"E ai ki te wāhanga nei, i te wā tata tonu ka haere te momo i runga i nga waewae e rua?",1
Ko tēhea o ēnei momo e haere tonu ana i runga i ngā waewae e rua?,2
He aha te mea i ngana ai te ope moana Tiamana ki te whakatutuki i te Pakanga Tuarua o te Ao?,2
"I runga anō i ngā mōhiohio i homai i roto i te wāhanga, ko wai i tino angitu ki te pakanga moana i te wā o te pakanga ki te Raki o Atalani?",1
He aha te mea i kore i te wā i whakatinanahia ai e ngā Āhiria te whakamahi i te kaieke hoiho?,1
Me pēhea te whawhai i ngā pakanga e whakamahi ana i te karaka?,3
"E ai ki te wāhanga nei, kaore koe e kite i tētahi tangata whenua o Babylonian wawaenga?",4
Ko tehea o ēnei e whai ake nei i whakaritea mo nga tohunga?,2
Nō whea i rongonui ai a Kingi Tutankhamun?,3
He aha i hanga ai a Kingi Tutankhamun hei kingi rongonui o Ihipa?,1
He aha te mea kihai i taea e te kaituhi Kariki a Homer?,2
Ko tehea Kariki rongonui e mōhiotia ana mō tētahi mea atu i te tuhinga?,3
I hea te nuinga o te wā i noho ai te whānau Hiperu?,1
He aha te mea kihai i tino nui ki te whānau Hiperu?,3
Ko tehea o ēnei e whai ake nei kāore i te whakaahuatia hei rerekētanga i waenganui i ngā whenua o Scandinavia?,2
Ko wai i noho tuatahi ki Greenland?,1
Ko tēhea rōpū e pai ake ana ki te kai me te kore he tūru?,3
Ko tehea o ēnei e whai ake nei e kore e waiho hei wāhanga o te hakari o Roma o mua?,4
"I runga anō i te whakawhitinga, ko tēhea o ēnei e whai ake nei kāore e taea te pānga mau tonu?",2
"E ai ki te wāhanga nei, he aha i mua i te iwi?",3
Ko tēhea kōrero mo te Drukgyal Dzong ehara i te pono?,1
Ko tēhea kōrero e tino whakaahua ana i te putanga o te ahi i te Drukgyal Dzong?,1
Ko tehea o ngā kōrero e whai ake nei e pā ana ki Cambodia?,3
Ko tēhea o ngā kōrero e whai ake nei e tino whakaahua ana i ngā whakaekenga o Cambodia?,4
Ko tēhea o ēnei kāore i mahia e te Kamupene o Īnia ki te Rāwhiti o Hōnea i roto i to rātau wā i Taiwana?,4
He aha te whakataunga o te Tiriti o Shimonoseki?,4
He pēhea te taumata pH o te ine matū?,3
He aha i tangohia mai i ngā ions Hydrogen?,1
Ko tehea o ngā kōrero e whai ake nei e kore e tika te whakaahua i te hui o nga raiona?,1
Ko tehea o ngā kōrero e whai ake nei e kore e tika te whakaahua i te whanonga o nga raiona?,4
He kai noa iho ngā rākau mō te aha te momo kaiwhaiwhai?,1
Ko tehea o ēnei e tino whaia ana e ngā ngeru iti?,1
Ko tēhea o ēnei e whai ake nei ehara i te wāhanga o te tikanga hopu a te ocelot?,4
Ko tehea o ēnei kōrero e kore e tika te whakaahua i te ocelot? ,3
Ko tēhea o ēnei e kore e kiia ko te kaha nui o te taikaha?,1
"E ai ki te wāhanga nei, ko tēhea o nga rerekētanga i waenganui i nga tākaro me nga raiona?",2
"E ai ki te wāhanga nei, he aha te mahi a Robert Hooke i mua i ētahi atu kaimātai koiora?",1
"""He aha te take o te kupu """"pūtau"""" te tikanga?""",2
"E ai ki te wāhanga nei, ko te nuinga o nga kararehe e āhei ana ki te mahi i te aha?",2
"E ai ki te wāhanga nei, he aha ētahi kararehe kāore i a ia?",3
He aha ngā tipu e āwhina ana i te tukanga whakaahua?,4
He aha te āhua o te tangata e tipu ana i te tāpu?,2
"E ai ki te wāhanga nei, ko tēhea o ngā tauira e whai ake nei e aukati i te tukanga kunenga?",1
Ko tehea o ngā kōrero e whai ake nei e kore e tino whakaahua i te tukanga o te whakatū? ,1
Ko tēhea wāhanga o te pūnaha whakaheke toto e kawe i te toto ki te ngakau?,2
Ko tēhea ngā ngongo iti rawa i roto i te pūnaha whakaheke toto?,3
Ko te āheinga o te ngārara ki te takahi i ōna parirau ki muri e whakanui ana i tēhea o ēnei?,2
Ko tehea o ēnei e kore e whakahuatia i roto i te wāhanga hei mea e pā ana ki te kaha rere o te ngārara?,2
Ko tēhea o ngā āhuatanga e whai ake nei kāore i te pāhono nuitia ki ngā dinosaur?,2
Ko tēhea o ēnei kāore i te whakaarotia noatia hei āhuatanga tiritiri o ngā manu me ngā dinosaur?,3
"E ai ki te wāhanga nei, ko tēhea wāhanga o te tipu cycad tērā pea ka kai tētahi Triceratops?",1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei ka tino kai te Triceratops? ",2
"E ai ki te wāhanga nei, ko tēhea o ngā hākinakina e whai ake nei e tino manakohia ana i ngā rohe ki te raki o Itari?",3
"I runga anō i ngā mōhiohio i homai i roto i te wāhanga, ko tēhea o ngā hākinakina e whai ake nei i toa i tētahi whakataetae ao mō Itari?",1
I muri i te aha i riro ai ētahi wāhanga o Luxembourg hei wāhanga o Peeke?,2
Ko tēhea o ēnei āhuatanga e pā ana ki te tōrangapū o Luxembourg?,2
E hia ngā kiromita tapawha o te rohe katoa o Turkey kei Uropi?,4
"E ai ki te wāhanga nei, e hia ngā māwhiti te roa o Tāke?",4
He aha te reo Rātini e whakamahia ana i Vatican City?,1
"I roto i te Vatican City, he aha te kore e whakamahia ai te reo Itari?",1
"E ai ki te wāhanga nei, ko tēhea o ngā painga e whai ake nei mai i te whāranu oro i runga i ngā rorohiko mātauranga?",1
"E ai ki te wāhanga nei, ko te nuinga o nga kāinga i whakaaturia ai e te tauwāhi nga whare taonga e hīrere ana?",1
I whea o ngā wāhi e whai ake nei i kitea ai ngā pūnaha waipiro matatau?,1
Ko tēhea o ēnei e ārahi ana i te Skater kia huri?,1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei e whakamārama ana i te hāngai i runga i te rau o tētahi hukapapa o nāianei?",1
"E ai ki te wāhanga nei, He aha te tukanga e āhei ai ngā ngota ki te whakakore i te pūngao o te marama?",2
He aha te take o te ngota hai whakaputa whakaahua?,2
"E ai ki te wāhanga nei, he aha te take o te pūrama mārama kia mutu te mahi?",3
Ko tehea o ēnei e taea te mōrearea ki te pa ki te whakakapi i tētahi pōtae?,3
"E ai ki te wāhanga nei, he aha te mea ka wehea te karihi?",3
Ko tēhea o ēnei e whakaatu ana i ngā waea tawhiti ki te Ao,3
Ko tēhea o ēnei e whakamahia ana hei tuku i tētahi pouaka whakaata ki te mokowā?,2
He aha te mea me mōhio e pā ana ki tētahi kaupapa hurihuri hei whai i te haere o te wā?,2
"E ai ki te wāhanga nei, he aha te āhua o tētahi takahanga e whakamahia ana hei whakataurite?",2
"E ai ki te wāhanga nei, Ko tehea o ēnei e kiia ana he tauira mō tētahi kaiwhiwhi o te torona?",4
"I runga anō i ngā mōhiohio i hoatu i roto i te wāhanga, ko Charles te tuatahi ki te mahi i te aha?",3
Nō tēhea whenua te kaipuke a Trygvasson?,4
He aha te wā i roto i te hītori i whakamahia ai e Tiamana he āhuatanga ahurea kaha ki Estonia?,3
He aha te take i puta ai te reo Estonian?,3
"E ai ki te wāhanga nei, ko te maha o ngā tukuoro Hīni māori e tārere ana i runga anō i tēhea āhuatanga?",3
Ko tēhea o ēnei kōrero e tika ana mō te reo Hindi me te reo Urdu?,2
Ko tēhea o ēnei kōrero e kore e tika mō te reta Hangeul?,2
I te mutunga ka hurihia te reta Hunmin Jeongeum ki te aha?,2
"E ai ki te wāhanga nei, ko ēhea ngā reo i whakaawetia e Sanskrit?",4
"E ai ki te wāhanga nei, i whakahekea te whakamahinga o te Sanskrit nā te aha?",1
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei he tauākī tika e pā ana ki te tō ā-papa i Io?",4
"E ai ki te wāhanga nei, ko tēhea o ngā tauākī e whai ake nei e whakamārama tika ana i te apa whakawaho o te Marama?",3
"E ai ki te wāhanga nei, kei hea te kirinuku o te Marama te mātotoru rawa?",3
"I runga anō i te whakawhitinga, ko tēhea o ēnei e whakaponotia ana e ētahi tāngata?",3
He aha te mea ka māmā ake i a koe e neke atu ana i te pokapū o te Rā?,3
"E ai ki te wāhanga nei, ko tēhea wāhanga o te rā e kitea ana i te Whenua?",3
Ko tehea o ngā kitenga e whai ake nei i āwhina ki te whakapumautia i te ariā a Copernicus?,1
Ko tehea o ēnei mea i kitea e Galileo Galilei i te tau 1610?,2
"E ai ki te wāhanga nei, no hea te awa o Amazon e kohi wai ai?",1
Ko tēhea accolade ehara i te take ki te Awa o Amazon?,3
Ko tehea rārangi mahi e whakahuatia ana i roto i te wāhanga e mahi ana i te iti rawa o nga Venezuelan?,3
"E ai ki te wāhanga nei, ko tēhea o ngā wāhanga e whai ake nei e whakamahi ana i te nuinga nui rawa o ngā Venezuelan?",1
"E ai ki te wāhanga nei, he aha te hononga e āhei ai ngā whetū ki te mahi?",3
Ko tehea o ēnei e whai hua ana hei hanga i tētahi pūkaha pūtaiao?,1
He aha te hanganga matū o te wai?,4
"Ka huri ngā āhua o te wai, he aha te mea ka noho tonu?",1
"E ai ki te wāhanga nei, Ko tehea o ēnei e whai ake nei kāore i te take mō ngā kāwanatanga tekau mā toru i te wa e ngana ana ki te whakatakoto i ētahi ture?",2
"E ai ki te wāhanga nei, Ko tēhea kōrero e whakaatu tika ana i te āhua o te kāwanatanga pokapū i te wā o te Pakanga Whakawhitiwhiti?",3
Me pēhea te tuhi i ngā kupu i te taha o muri o te Whakapuakanga Mātauranga?,3
Ko tehea o ngā mea e whai ake nei e mōhiotia ana a Singapore?,1
He aha te Vanda Miss Joaquim?,2
"E ai ki te wāhanga nei, He aha te kounga o ngā pirimeti o Giza e kore e miharo ki ngā Ihipiana o te Emepaea Hou?",3
"E ai ki te wāhanga nei, nō whea ngā kai otaota e haere mai ana ki te whai i ngā ua?",1
"E ai ki te wāhanga nei, He aha te rohe e wehe atu ai ngā kai otaota i tētahi wā i te marama o Āperira?",1
He whakaekenga a Operation Sealion ki tēhea whenua?,2
He aha te ingoa o Tiamana mo te whakaeke ki Britain?,2
He aha te mea e kore e whakahuatia hei taahiraa e hiahiatia ana i roto i te mahere a Itari ki te hopu i nga whenua o Awherika?,2
"E ai ki te wāhanga nei, he aha te take tuatahi o Itari mo te whawhai?",1
Ko wai i whakapūmau i ngā whanaungatanga hoa ki ngā kaiwhawhai?,2
Ko wai nga Allies i roto i te Mahi Tarakona?,1
Na te whanaketanga o te hangarau i tīmata ai ngā kaipuke moana ki te haere i raro i te wai?,1
"I te wā o to rātau whakamahinga tuatahi, he iti rawa te whānuitanga o ngā kaipuke moana i roto i tehea rohe?",3
"E ai ki te wāhanga nei, nāna i tūkino te whakaaetanga? ",4
Ko tēhea o ēnei e whai ake nei kāore i mahia e te Rōpū Whero?,1
He aha te mea i tupu ki te Engineer-i-Chief o te Italian Tenth Army?,3
I hea i patua ai a Italo Balbo?,4
"E ai ki te wāhanga nei, ko tēhea o ngā pūkenga e whai ake nei he wāhi hira o te whakaaroaro o Tibetan?",3
"""E ai ki te wāhanga nei, me pehea te mahi o nga chakras i roto i te """"pokapū"""" o te whakaaroaro Tibetan?""",2
Ko wai i whakatangi i te waiata tapu tuarua i te hōtaka?,4
"E ai ki te wāhanga nei, nāna i whakatakoto he waiata whakangākau i te wā o te whakahere kai?",1
He aha te whakaaturanga tuarua whakamutunga o te ahiahi?,1
He aha te iwi o Alessandro Safina?,4
"I runga anō i tēnei wāhanga, ko tēhea o ngā kōrero e whai ake nei ehara i te mea pono?",2
"E ai ki te wāhanga nei, nāna i kōrero e pā ana ki te taumata wera haumaru?",2
I hea i puta ai te mate hiko nā te mahi o te tsunami?,1
"E ai ki te wāhanga nei, i pēhea te pānga o Tonga e te Outage hiko?",4
Nō whea i taea ai e te pirihimana te whakamahi i ō rātou pupuhi radar hei tātai i te tere o te taraiwa a Jonny Reid?,1
"E ai ki te whārangi, he aha i uaua ai te pirihimana o Aotearoa ki te whakarite i te tere o Jonny Reid?",2
He aha te wāhi o te rū e pā ana ki Butte?,2
He aha i puta i te wa o te tutu i Abu Ghraib?,1
He aha i rongonui ai te whare herehere o Iraki? ,4
He aha te momo huihuinga i tū ki te War Memorial Stadium o Maui?,3
Nā wai i whakamārama e pā ana ki te whakakorenga o te takahanga?,2
Ko wai te hunga e whakaaro ana ko etahi o nga kainoho o Bishkek te kawenga mo te pahua?,3
Ko wai i whakapae i nga kaiwhakahaere o te tonga mo te parakete?,1
No hea i nui ake ai te hokohoko o te wheako rīngi?,1
I te wā i whakatau ai a Jamie Siminoff ki te tīmata i te Ring?,1
I whakawhiwhia e ia wāhanga o Reading Rainbow ngā taunakitanga a ngā tamariki mō te aha?,4
He aha pea te take i whakakorea ai te raupapa Reading Rainbow?,1
Ko tehea o ēnei e whai ake nei ehara i te tautohe i puta mai i ngā rangatira o Amsterdam me te whare taonga e pā ana ki te rākau?,2
"E ai ki tētahi kaitiaki matua mō te RSPCA, he aha te mea e tika ana kia tirohia?",4
"E ai ki te wāhanga nei, he aha te āwhina ki te whakakaha i te hiranga o te oranga ora kararehe ki nga kaimahi o Ahitereiria?",1
"E ai ki te wāhanga nei, he aha te mahi a te tangata i hopukina?",1
"E ai ki te wāhanga nei, i te wā e hora ana te rongo mo tētahi atu hopunga, ka puritia nga nehunga mo te tokomaha o nga tūpāpaku?",4
"Hei whakautu ki ngā whakahe, ko tēhea whenua kāore i haere whakamua ki tana kirimana ACTA kua hainatia?",2
"E ai ki te wāhanga nei, ko ēhea o ngā whenua e whai ake nei i whakatau kia whakatārewa i te tukanga uru ki ACTA?",4
E hia ngā tāngata i whara i te mutunga o ngā aitua whakawera rawa o te iPod?,1
Ko wai i kī ko ngā aitua whakawera nui kāore i tino nui?,4
"I a ia e korero ana, he aha ta Steve Jobs i kii ai ka whakahoutia e Apple?",2
He aha te take o te kōrero e rua haora a Steve Jobs?,3
He aha te korero a Cristina Fernandez de Kirchner i te Whare Tapere o Argentina?,1
I whakapuaki a Cristina Fernandez de Kirchner i tōna hiahia ki te oma?,2
He aha ngā kitenga a ACMA e pā ana ki Big Brother?,1
He aha ngā tawhā me āhei ai ngā pāpāho ki te whakaarohia he ihirangi ipurangi?,2
Ko wai te kaiārahi o te Pāti Liberal o Ahitereiria?,2
He aha i kore ai e whai ahumahi pūngao karihi a Ahitereiria?,2
Ko wai te kaieke ski i whakataetae me te āwhina a tētahi kaiarahi?,3
Ko tēhea whenua i whakaoti i te tekau o ngā whakataetae Super-G mō ngā wāhine e tū ana?,2
"E ai ki te wāhanga nei, ko tēhea kōrero mo Blake ehara i te tika?",2
"I runga anō i te wāhanga, ko tēhea o ngā mea e whai ake nei kāore i puta ki a Blake?",1
He aha e kore ai e whakamahia te tahua o te UN mō te pāmahana o te ao?,1
"E ai ki te wāhanga, he aha te mea e tumanako ana te UN ki te whakaora?",3
Ko tehea o ēnei e whai ake nei kāore i whakahuahia e Albert Muchanga hei mea e hiahiatia ana kia whakaaetia?,4
"E ai ki te wāhanga nei, he aha te take e tīmata ai te tauhokohoko i a Hōngongoi?",2
"E ai ki te wāhanga nei, he aha te mea i whakapae ai te Atlanta Journal-Constitution ki ngā apiha mātauranga?",3
"I runga anō i ngā mōhiohio i hoatu i roto i te wāhanga, he aha te mea kihai i whakahuatia i roto i te pūrongo o te Atlanta Journal-Constitution?",3
"E ai ki te wāhanga nei, he aha ngā mōhiohio e mōhiotia ana e whai ana i te poho?",2
"Mai i tana taunga ki Manchester City i te tau 2017, e hia ngā tukinga i takaro ai a Ihu?",4
Ko tēhea karapu i whiwhi ai a Ihu i te utu £27 miriona mo te hono?,1
Ko tēhea kōrero e pā ana ki ngā manuhiri o te whare noho kore he pono?,4
"E ai ki te wāhanga nei, ko tēhea o ngā tauākī e whai ake nei e pono ana?",3
"I runga anō i te whakawhitinga, he aha te mōhiohio mo te tutukitanga ehara i te rangirua?",1
"E ai ki te wāhanga nei, he aha tonu te tikanga kia whakatauria e pā ana ki te tutukitanga?",4
"E ai ki te wāhanga nei, ko tēhea wāhi i puritia e Batten i runga i te rārangi o ngā Kaiāwhina Taunaki rawa?",3
Ko tēhea o ēnei i whai ake nei i hoatu e Batten he koha?,2
He aha te mea kāore i te wāhanga o te pire i hainatia e te Kawana a Arnold Schwarzenegger?,3
"E ai ki te wāhanga nei, ko wai i hapa i nga mea e kōrerotia ana?",2
"E ai ki te wāhanga nei, ko tēhea o ēnei e whai ake nei e pono ana ki te wheako o Miller i te whakarongo?",2
Nā wai i huatau kia mahia ngā arotakenga ki te 'Ture Hau Mā'?,3
"""Ko wai i whakakāhore i te whakamahinga o te """"Ture Hau Mā"""" hei mahi pōti tōmua?""",1
He aha te āhua o te waikawa cyanuric me te melamine i a rātau e mahi tahi ana i roto i te waikura ngeru?,3
He aha ngā mea i kitea e ngā kairangahau mā te pūāhua infrared?,2
"""Ko wai e kōrero ana ki a Luna ko te """"Queen of Extreme""""?""",4
"""Ko wai e kōrero ana ki a Luna he """"hē""""?""",2
He aha kāore i pā ki te atekōkiri i roto i te hinga?,2
He aha te mea kāore i tino kitea i roto i te tākaro a Awherika ki te Tonga i te wā o te whakataetae whutupaoro?,1
"E ai ki te wāhanga nei, i te tīmatanga o te kēmu a Āwherika ki te Tonga ki te whakapai ake?",4
"E ai ki te wāhanga nei, ko tēhea o ngā kōrero e whai ake nei kaore e whakaata tika ana i te āhua o te mahi o Haina?",4
"E ai ki te wāhanga nei, ina hipa atu te GDP o Haina i Te Hononga o Amerika?",1
He aha te whakaaro a Hu kia mahia e nga whenua whanaketanga?,4
He aha kāore i kōrerotia e Hu?,4
Ko tehea o ēnei e kī ana a Veerman kāore te āhuatanga i te pai?,1
"Nā te whakawakanga, ko wai ka tango i te tūranga kāwanatanga a Huhne?",1
Ko wai ka riro i a ia te tūranga Minita Pakihi i muri i te whakawakanga?,1
He aha te mea e akiaki ana nga kaiwhakaari i te hunga whakarongo ki te mahi i roto i te opera a Camille Saint-Saens?,1
