question,gpt_answer
"दिए गए गद्यांश के आधार पर, मल्टीपल स्केलेरोसिस विकसित करने की सबसे अधिक संभावना किसके पास है?",1
"गद्यांश के अनुसार, प्रतिभागियों को नियमित गतिविधि में अधिक समर्थन की आवश्यकता क्यों है?",1
"गद्यांश के अनुसार, चाकू से लड़ने का खेल कैसे खेला जाता है?",4
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा आंतरिक विषाक्तता का सबसे अच्छा संकेत है?",4
"गद्यांश के अनुसार, पीड़ित का मूल्यांकन करते समय पहले क्या किया जाना चाहिए?",1
निम्नलिखित में से कौन सा कथन पीड़ित को सत्यापित करने की प्रक्रिया को सही ढंग से सूचित नहीं करता है?,1
फ्रांसीसी क्रांति द्वारा लाए गए परिवर्तनों में श्रमिक वर्ग के नागरिकों पर क्या महत्वपूर्ण प्रभाव पड़ा?,2
"फ्रांसीसी क्रांति के बाद, सेना और अन्य व्यवसायों में सफलता का आधार क्या है?",4
किस सार्वजनिक सेवा को विकसित देशों में सबसे अधिक असंतोष का कारण कहा जाता है?,3
"गद्यांश के अनुसार, सार्वजनिक परिवहन प्रणालियों के बारे में क्या कहा जा सकता है?",3
"गद्यांश के अनुसार, ड्राइवरों की अप्रत्याशितता के कारण निम्नलिखित में से किसे मापना मुश्किल है?",4
जब निष्पक्ष यातायात गणितीय रूप से निर्दिष्ट होता है तो निम्नलिखित में से किसका उपयोग किया जाता है?,4
हर्षे और सीसेम ने अपने डीएनए रिकॉर्ड करने के लिए क्या उपयोग किया?,1
वंशजों को भेजे गए उत्परिवर्तन की प्रभावशीलता पर क्या निर्भर करता है?,1
"दिए गए पैराग्राफ में दी गई जानकारी के आधार पर, उत्परिवर्तन के विभिन्न प्रभाव किस पर निर्भर करते हैं?",1
प्राचीन संस्कृतियों द्वारा भेड़ ों को पालने के कारणों में से कौन सा कारण निम्नलिखित में से एक नहीं है?,2
गोल्फ के खेल का लक्ष्य किस बात का माप लेना है?,2
"गोल्फ कोर्स पर, थोड़ी सी घास कहाँ कटी हुई है?",2
प्रयोग का सामान्य उद्देश्य क्या है?,1
"गद्यांश के अनुसार, यहां वैज्ञानिक अनुसंधान का मार्गदर्शन करने में क्या मदद नहीं करता है?",1
"गद्यांश के अनुसार, चक्रवातों के बारे में कौन सा कथन सत्य नहीं है?",3
"दिए गए पैराग्राफ के आधार पर, निम्नलिखित में से कौन सा कथन अधिकांश चक्रवातों का सटीक वर्णन करता है?",4
16 वीं शताब्दी में मनुष्यों ने निम्नलिखित में से क्या करना शुरू किया था?,4
मनुष्य वस्तुओं को देखने के लिए लेंस का उपयोग कब से कर रहे हैं?,3
"दिए गए इस अंश के आधार पर, मुहम्मद की गुफा उनकी आध्यात्मिक इच्छाओं के बारे में क्या कहती है?",1
"गद्यांश के अनुसार, लोहे का उपयोग सबसे पहले किस लिए किया गया था?",2
"गद्यांश के अनुसार, लकड़ी के पहियों को लोहे के पहियों से बदलने की क्या आवश्यकता है?",4
"दिए गए गद्यांश के अनुसार, रोमांटिकतावाद की अवधि में व्यक्तियों को किसने आकार दिया?",2
निम्नलिखित में से कौन सा कथन तकनीकी नियतिवाद की सामान्य अवधारणा को नहीं दर्शाता है?,1
"गद्यांश के अनुसार, धनुष खींचने का निम्नलिखित में से कौन सा भाग किससे संबंधित नहीं है?",2
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा कम शोर से जुड़ा हुआ है?",3
जीवाश्म किसके साथ दिखाते हैं कि हाथ मुख्य रूप से उपयोग के लिए उपयुक्त हैं?,1
निम्नलिखित में से कौन सा एक चिंपांज़ी की उंगली की हड्डियों का सटीक वर्णन करता है?,3
किस श्रेणी से चयन नए आनुवंशिक संस्करण को हटा ता है?,4
आनुवंशिक अंतर जोड़ने के लिए कौन सी प्रक्रिया जिम्मेदार है?,3
"""दिए गए पैराग्राफ में दी गई जानकारी के आधार पर, """"प्रोटीन समस्या"""" को हल करने के लिए एक जानवर को इनमें से कौन सा खाना चाहिए?""",3
"गद्यांश के अनुसार, निम्नलिखित में से कौन अमीनो एसिड की कमी के कारण समस्याएं पैदा नहीं करता है?",1
किसी विशेष उपसंस्कृति में सदस्य समूह के साथ संचार को कैसे संदर्भित करते हैं?,4
"दिए गए पैराग्राफ में प्रस्तुत सिद्धांत के अनुसार, एक बच्चे के साथ क्या हो सकता है जो एक जातीय अल्पसंख्यक के साथ पहचान करता है जिसे नस्लीय रूप से संशोधित किया गया है?",2
"गद्यांश के अनुसार, निम्नलिखित में से किसका नस्लीय पैटर्न के बच्चे के ज्ञान पर प्रभाव पड़ेगा?",2
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा लौह बच्चे की परवरिश के साथ मेल खाने की संभावना नहीं है?",2
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा लौह बच्चों में व्यवहार का सटीक वर्णन करता है?",2
"दिए गए परिच्छेद के आधार पर, निम्नलिखित में से कौन सी प्रथा निर्वाह खेती के अनुरूप नहीं है?",2
निम्नलिखित में से कौन सा सही रूप से निर्वाह खेती अभ्यास का वर्णन करता है?,2
संग्रहालय का दौरा किस प्रकार के पर्यटन के अंतर्गत आता है?,3
"गद्यांश के अनुसार, मनोरंजक पर्यटकों की प्राथमिकता क्या होगी?",2
उस अंश में क्या उल्लेख किया गया है जिसने स्थानीय चर्च के भीतर परिवर्तन के भय को कम करने में मदद की है?,1
"गद्यांश के अनुसार, किसी के इतिहास को समझने में क्या मदद करता है?",3
निम्नलिखित में से कौन सा सीखने के लिए उत्तर आधुनिक दृष्टिकोण का सटीक वर्णन करता है?,4
निम्नलिखित में से कौन सा उत्तर आधुनिक शिक्षण दृष्टिकोण को सटीक रूप से प्रतिबिंबित नहीं करता है?,2
"नींद के समय से किसी उद्देश्य के लिए जागने के बाद, इनमें से कौन नींद की गड़बड़ी में हस्तक्षेप करता है?",3
निम्नलिखित में से क्या नींद की गड़बड़ी का सटीक स्पष्टीकरण नहीं है?,4
क्या बढ़ता है जब आपका मस्तिष्क स्पष्ट रूप से जानता है कि रात में कितनी बार और सपने देखने की कोशिश करता है?,4
निम्नलिखित में से कौन सा अक्सर उज्ज्वल सपने देखने वाले शरीर पर नकारात्मक प्रभाव डालता है?,2
"गद्यांश के अनुसार, नियमित टीमें और आभासी टीमें समान कैसे हैं?",1
"दिए गए गद्यांश के आधार पर, नियमित और आभासी टीमों के बारे में कौन सा कथन सत्य नहीं है?",2
निम्नलिखित में से कौन सामग्री सिद्धांतों को पसंद नहीं करता है?,2
निम्नलिखित में से कौन सा पदार्थ का एक तिहाई नहीं है?,3
निम्नलिखित में से कौन 35 मिमी फोटो डिजाइन का वर्णन नहीं करता है?,3
"गद्यांश के अनुसार, ज़ूम लेंस में सुधार कैसे किया गया है, क्योंकि निर्माता लेंस उत्पादन की गुणवत्ता बढ़ाते हैं?",3
"दिए गए पैराग्राफ में दी गई जानकारी के आधार पर, आप उच्च गुणवत्ता वाले लेंस पर ज़ूम लेंस कब पसंद करेंगे?",3
निम्नलिखित में से किसे आध्यात्मिकता की उचित व्याख्या नहीं माना जाता है?,2
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा आध्यात्मिकता के केंद्र में नहीं है?",2
"गद्यांश के अनुसार, कृषक समुदाय की शुरुआत किसने की होगी?",3
"दिए गए अंश के अनुसार, मोआ का शिकार करने वाला समूह पहला बसने वाला कहाँ था?",2
किन परिस्थितियों में ओरिगामी की प्योरलैंड विधि का उपयोग फ़ोल्डर को लाभ पहुंचाएगा?,4
निम्नलिखित में से किसे प्योरलैंड ऑरिकेमी के रूप में सटीक रूप से वर्णित नहीं किया गया है?,1
"गद्यांश के अनुसार, कौन सा स्थान सिंधु घाटी सभ्यता से जुड़ा नहीं है?",3
निम्नलिखित में से किसका उल्लेख कांस्य युग सभ्यता के संभावित नाम के रूप में नहीं किया गया है जिसकी चर्चा परिच्छेद में की गई है?,3
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा दीर्घकालिक लाभ देता है?",1
"दिए गए परिच्छेद के अनुसार, निम्नलिखित में से किसे प्राथमिकता दी जानी चाहिए यदि ध्यान तत्काल लाभ पर है?",4
"दिए गए अंश के अनुसार, युद्ध खर्चों का एक महत्वपूर्ण हिस्सा किसने वहन किया?",4
टेम्पलर की पूर्व-आयु अवधि क्या है?,3
टेम्पलर के युग के बाद कौन सा समय आया?,1
वह चिकित्सा उपचार या प्रक्रिया क्या है जिसका उल्लेख रोमन साम्राज्य के दौरान डॉक्टरों और सर्जनों द्वारा किए जाने के रूप में नहीं किया गया है?,1
"दिए गए परिच्छेद के अनुसार, रोमन साम्राज्य के दौरान चिकित्सा के क्षेत्र में प्रगति के लिए निम्नलिखित में से कौन जिम्मेदार नहीं है?",3
देखने की क्षमता किस पर निर्भर करती है?,1
जीवों के बीच आंखों की संरचना में भिन्नता किस पर निर्भर करती है?,2
"गद्यांश के अनुसार, सिख धर्म पर कौन सा कथन धर्म को सटीक रूप से चित्रित नहीं करता है?",2
"गद्यांश के अनुसार, निम्नलिखित में से किसे सिख धर्म प्रणाली का महत्वपूर्ण पहलू माना जाता है?",1
"दिए गए गद्यांश के अनुसार, ध्यान घाटे के विकार वाले बच्चों के लिए किस पर ध्यान केंद्रित करना मुश्किल है?",1
"गद्यांश के अनुसार, ध्यान घाटे के विकार वाले बच्चे जोखिम भरे व्यवहार में क्यों संलग्न होते हैं?",4
"गद्यांश में दी गई जानकारी के आधार पर, इनमें से कौन सा मचान का उदाहरण नहीं है?",3
निम्नलिखित में से कौन सा मचान की अवधारणा का सटीक वर्णन नहीं करता है?,3
"गद्यांश के अनुसार, माईस्पेस में कौन सी सुविधा उन छात्रों को लाभान्वित करेगी जिन्हें पढ़ने में परेशानी होती है?",1
"गद्यांश के अनुसार, निम्नलिखित में श्रमिकों के दंगों पर कृष्णचेव की प्रतिक्रिया क्या नहीं कहती है?",3
निम्नलिखित में से कौन सा पोलैंड में दंगों का कारण नहीं है?,4
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा यूएसएसआर और यूएसए के बीच संबंधों को प्रभावित नहीं करता है?",2
निम्नलिखित में से कौन पूरे शरीर में तंत्रिका लालसा को प्रसारित करने के उद्देश्य का सटीक वर्णन नहीं करता है?,1
गीज़ा पठार पर क्या पाया जा सकता है?,1
महान पिरामिड का उद्देश्य क्या है?,2
किसने हमारी जानकारी के अनुसार आग लगाकर मंदिर को नष्ट किया?,invalid
आर्टेमिस के मंदिर के पुनर्निर्माण के बारे में रिपोर्ट क्या है?,2
"गद्यांश के अनुसार, प्रजाति दो पैरों पर कब चल सकती थी?",4
इनमें से कौन सी प्रजाति दो पैरों पर हुई?,1
द्वितीय विश्व युद्ध के दौरान जर्मन नौसेना ने क्या करने की कोशिश की थी?,2
"दिए गए गद्यांश की जानकारी के आधार पर, उत्तरी अटलांटिक अभियान के दौरान नौसैनिक युद्ध में सबसे सफल कौन था?",1
जब अश्शूरियों ने घुड़सवार सेना का इस्तेमाल किया तो क्या गायब था?,1
घुड़सवार सेना का उपयोग करके लड़ाई कैसे आयोजित की जाती है?,3
"दिए गए गद्यांश के अनुसार, आप औसत बेबीलोन नागरिक कहाँ नहीं पा सकते हैं?",4
निम्नलिखित में से क्या विशेष रूप से पुजारियों के लिए है?,2
राजा तूतनखामुन को कब प्रसिद्धि मिली?,3
किस घटना ने राजा तूतनखामुन को मिस्र के प्रसिद्ध राजा में बदल दिया?,1
ग्रीक कवि होमर क्या नहीं कर सकता था?,2
वह किस प्रसिद्ध ग्रीक साहित्य को साहित्य के अलावा किसी और चीज के लिए जानते हैं?,3
हिब्रू परिवार ने अपना समय कहाँ बिताया?,1
इब्रानी परिवार के लिए क्या महत्वपूर्ण नहीं है?,3
निम्नलिखित में से किसे स्कैंडिनेवियाई देशों के बीच अंतर के रूप में वर्णित नहीं किया गया है?,2
ग्रीनलैंड में सबसे पहले कौन बसा?,1
कौन सा समूह कुर्सियों के बिना खाना पसंद करेगा?,3
निम्नलिखित में से कौन प्राचीन रोमन पर्व का हिस्सा नहीं था?,4
"दिए गए पैराग्राफ के आधार पर, निम्नलिखित में से किसके परिणामस्वरूप दीर्घकालिक उपयोगी स्थिति होने की संभावना नहीं है?",2
"दिए गए परिच्छेद के अनुसार, राष्ट्रों के अग्रदूत क्या थे?",3
ट्रूकिल जोंग के बारे में कौन सा कथन सत्य नहीं है?,4
कौन सी रिपोर्ट ड्रकाई के कारण जोंग में लगी आग का सटीक वर्णन करती है?,3
कंबोडिया के बारे में निम्नलिखित में से कौन सा कथन सत्य नहीं है?,2
कौन सा कथन कंबोडिया के आक्रमणों का सटीक वर्णन करता है?,4
डच ईस्ट इंडिया कंपनी ने ताइवान में रहते हुए निम्नलिखित में से क्या नहीं किया?,4
शिमोनोसेकी ने संधि में क्या स्थान लिया?,4
रासायनिक pH स्तर को कैसे मापा जाता है?,3
हाइड्रोजन आयनों से क्या निकाला गया था?,4
निम्नलिखित में से कौन सा कथन शेरों के गौरव का सही वर्णन नहीं करता है?,3
निम्नलिखित में से कौन सा कथन शेरों के व्यवहार का सही वर्णन नहीं करता है?,4
खरगोश किस प्रकार के शिकारी के लिए आम शिकार हैं?,3
निम्नलिखित में से छोटी बिल्लियाँ आमतौर पर शिकार करती हैं?,1
निम्नलिखित में से क्या एसिलोट्स के शिकार पैटर्न का हिस्सा नहीं है?,4
निम्नलिखित में से कौन सा सही रूप से एसिलॉट्स का वर्णन नहीं करता है?,3
निम्नलिखित में से किसे बाघ की सबसे बड़ी ताकत नहीं माना जाता है?,2
"दिए गए गद्यांश के अनुसार, बाघ और शेर के बीच क्या अंतर है?",2
"दिए गए अंश के अनुसार, रॉबर्ट हुक ने अन्य जीवविज्ञानियों से पहले क्या किया?",1
कोशिका की उत्पत्ति क्या है?,2
"दिए गए गद्यांश के अनुसार, अधिकांश जानवरों में क्या करने की क्षमता होती है?",2
"गद्यांश के अनुसार, कुछ जानवरों में क्या कमी है?",3
प्रकाश संश्लेषण की प्रक्रिया में पौधों की क्या मदद करता है?,4
मनुष्य क्या उत्सर्जित करते हैं जो पौधे सांस लेते हैं?,4
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा उदाहरण विकास की प्रक्रिया को रोकता है?",1
निम्नलिखित में से कौन सा कथन व्यंग्य की प्रक्रिया का सही वर्णन नहीं करता है?,4
संचार प्रणाली का कौन सा हिस्सा हृदय की ओर रक्त लाता है?,4
परिसंचरण प्रणाली में सबसे छोटी ट्यूब कौन सी हैं?,1
निम्नलिखित में से कौन सा कीट के पंखों को पीछे की ओर मोड़ने की क्षमता को बढ़ाता है?,2
पैराग्राफ में निम्नलिखित में से किसका उल्लेख एक कीट की उड़ने की क्षमता से प्रभावित के रूप में नहीं किया गया है?,2
निम्नलिखित में से कौन सा आमतौर पर डायनासोर से जुड़ा नहीं है?,2
निम्नलिखित में से किसे आम तौर पर पक्षियों और डायनासोर की साझा विशेषता नहीं माना जाता है?,3
"गद्यांश के अनुसार, युग्मनज के पौधे के किस भाग को ट्राइसेराटॉप्स द्वारा खाए जाने की संभावना है?",1
"गद्यांश के अनुसार, निम्नलिखित में से किसके ट्राइसेराटॉप्स खाने की अधिक संभावना है?",2
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा इटली के सबसे उत्तरी क्षेत्रों में व्यापक रूप से लोकप्रिय है?",3
"गद्यांश में दी गई जानकारी के आधार पर, निम्नलिखित में से किस खेल ने इटली के लिए विश्व चैम्पियनशिप जीती?",1
किस घटना के बाद लक्ज़मबर्ग के कुछ हिस्से बेल्जियम बन गए?,2
निम्नलिखित में से किसने लक्ज़मबर्ग की तटस्थता को प्रभावित किया?,1
तुर्की के कुल क्षेत्रफल का कितना वर्ग किलोमीटर यूरोप में है?,4
"गद्यांश के अनुसार, तुर्की कितने मील लंबा है?",1
वेटिकन सिटी में लैटिन भाषा किसके लिए उपयोग की जाती है?,1
"वेटिकन सिटी में, इतालवी का उपयोग किस लिए नहीं किया गया था?",3
"गद्यांश के अनुसार, परिष्कृत कंप्यूटरों पर ध्वनि मिश्रण से निम्नलिखित में से किसे लाभ होता है?",1
"दिए गए गद्यांश के अनुसार, किस स्थान पर अधिकांश घरों में शौचालय हैं?",1
निम्नलिखित में से किस स्थान पर बेहतर सीवरेज सिस्टम की खोज की गई थी?,1
निम्नलिखित में से क्या स्कीयर की वापसी का कारण बनता है?,1
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा आधुनिक बर्फ के स्लेग के ब्लेड में गुहा का सटीक वर्णन करता है?",3
"दिए गए गद्यांश के अनुसार, वह कौन सी प्रक्रिया है जो परमाणुओं को प्रकाश से अतिरिक्त ऊर्जा को हटाने की अनुमति देती है?",4
परमाणु फोटॉन जारी करने का कारण क्या है?,1
दिए गए पैराग्राफ के अनुसार प्रकाश बल्ब के काम करना बंद करने का क्या कारण है?,3
प्रकाश बल्ब को प्रतिस्थापित करते समय निम्नलिखित में से किसे छूना खतरनाक है?,3
"गद्यांश के अनुसार, जब एक नाभिक विभाजित होता है तो क्या होता है?",2
निम्नलिखित में से कौन सा विकल्प पृथ्वी पर वापस आने वाली लंबी दूरी की कॉल को दर्शाता है,2
अंतरिक्ष में टेलीस्कोप रखने के लिए इनमें से किसका उपयोग किया जाता है?,2
"समय बीतने से क्या देखा और दर्शाया जा सकता है, एक सर्पिल घटना जो खुद को दोहराती है?",2
"गद्यांश के अनुसार, घटनाओं के किस पहलू की तुलना करने के लिए हमारे द्वारा समय का उपयोग किया जाता है?",1
"गद्यांश के अनुसार, सिंहासन पर बैठने के लिए उत्तराधिकारियों के लिए निम्नलिखित में से कौन सा सामान्य माना जाता है?",2
"दी गई जानकारी के आधार पर, चार्ल्स ने पहले क्या किया?",2
ट्रिगवेसन का बेड़ा किस देश का था?,4
किस अवधि के दौरान जर्मनी ने एस्टोनिया में सांस्कृतिक प्रभाव डाला?,3
एस्टोनियाई भाषा किससे ली गई है?,2
"गद्यांश के अनुसार, हिंदी को अपनी मातृभाषा के रूप में बोलने वाले लोगों की संख्या किस कारक के आधार पर भिन्न होती है?",1
हिंदी और उर्दू भाषाओं के बारे में निम्नलिखित में से कौन सा कथन सही है?,2
हंगुल लेखन के बारे में निम्नलिखित में से कौन सा सटीक सत्य है?,4
अंत में हनमिन के ज़ांगियम ने क्या बदल दिया?,2
दिए गए परिच्छेद के अनुसार संस्कृत को किन भाषाओं का प्रभाव माना जाता है?,4
"दिए गए गद्यांश के अनुसार,  किस कारण से संस्कृत का प्रयोग कम हुआ है?",4
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा लो पर गुरुत्वाकर्षण के बारे में सटीक कथन है?",1
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा कथन चंद्रमा की बाहरी परत का सटीक वर्णन करता है?",4
"दिए गए परिच्छेद के अनुसार, चंद्रमा की परत सबसे मोटी कहाँ होगी?",3
"गद्यांश के आधार पर, निम्नलिखित में से किस पर कुछ लोगों का विश्वास है?",3
"आप सूर्य के केंद्र से जितना दूर जाते हैं, वह क्या पतला हो जाता है?",3
"गद्यांश के अनुसार,  पृथ्वी से सूर्य का कौन-सा भाग दिखाई देता है?",3
कोपरनिकस के प्रमेय की पुष्टि करने के लिए निम्नलिखित में से किसे माना जाना चाहिए?,1
गैलीलियो गैलिली ने 1610 में निम्नलिखित में से किसे नोटिस किया था?,2
"गद्यांश के अनुसार, अमेज़न नदी के लिए पानी कहाँ से आता है?",1
किस सम्मान का श्रेय अमेज़न नदी को नहीं दिया जाता है?,3
"वेनेज़ुएला किस क्षेत्र में गद्यांश के अनुसार,  कम संख्या में काम करते हैं?",1
"गद्यांश के अनुसार, वेनेजुएला के लोग किस क्षेत्र में बड़ी संख्या में काम करते हैं?",1
"गद्यांश के अनुसार, संलयन सितारों को क्या करने की अनुमति देता है?",3
निम्नलिखित में से कौन सा एक उपयोगी संलयन रिएक्टर निर्मित करेगा?,2
पानी की रासायनिक स्थिति क्या है?,4
"जब जल रूप बदलता है, तो क्या वही रहेगा?",1
"परिच्छेद के अनुसार, कुछ कानूनों को लागू करने की कोशिश करते समय तेरह राज्यों के लिए निम्नलिखित में से कौन सा मुद्दा नहीं था?",1
"परिच्छेद के अनुसार, कौन सा कथन क्रांतिकारी युद्ध के दौरान केंद्र सरकार की स्थिति को सटीक रूप से दर्शाता है?",3
स्वतंत्रता की घोषणा के पीछे शब्द कैसे लिखे गए हैं?,3
सिंगापुर निम्नलिखित में से किसके लिए प्रसिद्ध है?,1
वांडा मिस जोआकिम क्या है?,2
"परिच्छेद के अनुसार, न्यू किंगडम मिस्रवासियों द्वारा गीज़ा पिरामिडों की किस गुणवत्ता पर अचंभित होने की संभावना नहीं थी?",1
"परिच्छेद के अनुसार, वर्षा का पीछा करने के लिए शाकाहारी कहाँ से यात्रा करते हैं?",1
