question,gpt_answer
"Sumala kang Armand Versace, unsa ang direktang nahitabo sa wala pa nagsugod ang crowd og react sa panahon?",3
"Sumala sa Versace, kanus-a nagsugod ang pinakakusog nga mga hangin?",1
"Sa dili pa si Fred, pila ka major nga mga bagyo ang na-rekord sa east sa 35°W?",2
"Samtang nahimutang si Fred duol sa Cape Verde, unsang direksyon kini nagpadulong?",4
Hain sa mosunod ang mas paspas og gipaspason kaysa sa mga predecessor niini?,1
Unsa ang kinahanglan para sa 802.11n aron majong backwared compatible sa 802.11?,4
Pila ka mga event sa Olympics nagka gold medal ang Commonwealth Games?,invalid
Nganong wala nagtumar og medikasyon ang Olympic gold medalist para sa iyang kasakit?,4
"Sumala sa istorya, unsa kaha ang hinungdan sa kalibog mahitungod sa kalihokan sa linog?",1
"Sumala sa istorya, kanus-a nahitabo ang usa ka phase change?",3
Hain sa mosunod nga mga pahayag bahin sa lunar probe ni Chandrayaan-1 ang dili tinuod?,1
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa lunar probe?,2
"Base sa istorya, unsang lakang sa pagpanalipod batok sa sakit ang pinakaulahing ipatuman?",1
Sa unsang paagi ibalhin ang sakit ngadto sa mga tawo?,1
Ang ikaduhang sentence nagpahinabog ikaduhang sentence failure?,4
"Sumala sa istorya, kanus-a na-delete ang ikaduhang mensahe?",3
Para kang kinsa gi-leak ang “Panama Papers”?,2
"Sumala sa istorya, kinsa ang gibasol sa British press nga nagdumala sa daghang mga kompanya nga gigamit aron tagoan kini?",3
Hain sa mosunod nga aksidente sa aircraft dunay lainlaing pagkamatay?,1
Hain sa mosunod ang dili rason para sa daghang aksidente sa hangin nga nahitabo sa Iran?,2
Hain sa mosunod ang wala nalakip sa report gikan sa Iraq Study Group?,2
Hain sa mosunod ang wala napugos sa Iraq Study Group sa taho niini?,1
"Sumala sa pulis, kinsa ang gikonsiderar ingong tuong kamot ni Provenzano?",2
"Base sa impormasyon nga gihatag sa istorya, unsa ang hinungdan sa pagkamatay ni Falcone?",1
Hain sa mosunod ang dili usa sa mga pasidungog ni Hitoshi Saito?,1
Diin nakahimo si Iwasaki sa paglikay og paghimog panaad?,2
Kinsa ang niatake kang Iwasaki?,3
Kanus-a gitapos ni Alonso ang iyang lumba?,1
Unsay nagpasayo kang Schumacher sa pagtapos sa iyang lumba?,4
"Sumala sa istorya, kang kinsang trabaho ang pag set og bail para sa mga naaresto?",4
"Sumala sa temporaryo nga mando nga gihisgotan sa istorya, unsa ang itugot nga magunitan sa mga naaresto aron mahuptan sila og mas dugay sa 24 oras?",1
"Sumala sa istorya, unsa nga rason ang wala gamita aron ipatin-aw ang nakanselang eleksyon?",2
Nganong gihunahunang wala kinahanglana ang eleksyon sa mga diplomat?,3
Kinsa ang nagtaganag serbisyong hudisyal para sa FATA?,2
Hain sa mosunod nga mga pahayag bahin sa “Mga Ahente sa Pulitika” sa FATA ang dili tinuod?,4
Unsang award na-nominate si Emma Stone?,3
Para sa unsang award nanominate ang salida?,1
Hain sa mosunod ang nagpabiling naglihok pagkahuman sa linog?,4
"Sumala sa istorya, hain sa mosunod ang nakasinati og kadaot tungod sa linog?",1
"Sumala sa istorya, hain sa mosunod nga mga isyu ang walay labot sa dokumento?",2
Hain sa mosunod ang dili labot sa mga gipangayo sa Palestine?,2
Sa unsang nasod nag-eskwela og law si Ma?,1
"Sumala sa istorya, adbokasiya sa unsang nasod ang nakatabang sa pagdaog ni Ma sa eleksyon?",4
"Sigun sa gihisgotan sa istorya, kinsa ang gitrabahoan ni Carolyn Wilson sa wala pa mibiya sa lungsod?",3
"Sa upat ka lumba nga nahibilin nga season, kinsa ang naa sa ika-upat nga place sa Drivers’ Chamionship",4
"Human sa lumba nga gihisgotan sa istorya, pila ka mga puntos ang duna si Kahne sa Driver’s Championship",1
"Sumala sa istorya, pila ka higayon nakita sa mga tawo ang nangatagak nga bulalakaw og dayon sa ulahi napamatud-an nga gikan sa Mars?",2
"Sigun sa istorya, unsa ang tinuod nga mga bato nga giingon nga gikan sa Mars?",4
Kanus-a niretiro si Schumacher?,2
Kanus-a nasamdan si Massa?,1
"Sumala sa istorya, sa unsang paagi makaapekto sa AOL ang paagi?",3
Hain sa mosunod ang lagmit matapos human ang bag-ong paagi?,3
Pila ka mga tawo ang namatay sa pagpangatake nga dili mga opisyal sa pulis?,3
Kinsa ang nag-report sa giingong suspetsado sa pagpangatake?,1
"Tungod sa estado sa Florida ingong nadaog-sa-tanan nga estado, unsay gihatag kang Mitt Romney?",3
"Sumala sa istorya, pila ka porsyento sa boto ang nakuha ni Gingrich sa pangunang eleksyon?",2
"Sumala sa istorya, kinsa ang wala nipadayon pagkahuman sa resulta sa caucus?",2
"Sumala sa istorya, kinsa ang dunay gisulting maayo bahin sa laing kandidato human ang resulta sa caucus?",2
Diin ang bugtong lugar nga na-feature ang show sa wala pa ang 2015?,1
Ang istasyon naghulagway sa show ingong dunay unsang klaseng spin?,2
Unsa ang natapok ni David Headley nga sa kataposan nitabang sa pag-atake sa militanteng grupo?,1
Unsang paagi sa transportasyon ang gigamit sa militanteng mga grupo aron mobiyahe ngadto sa Mumbai?,3
Unsang pahayag ang tukmang nagpakita sa resulta sa Brisbaene Open nga sangka ni Nadal ug Raonic nga gihisgotan sa istorya?,1
"Sumala sa istorya, unsa ang standing sa sangka ni Nadal ug Raonic pagkahuman sa unang pag-serve?",2
Unsang programa sa linggwahe ang wala naapil sa tulo ka bag-ong Naked News nga mga broadcast?,3
"Sumala sa istorya, diin dili mahimong available ang  mga pag-broadcast sa bag-ong Naked News?",3
Pila ka mga kakompetensya ang wala makahuman sa Giant Slalom?,4
Hain sa mosunod nga mga pahayag ang tukmang nagpakita sa mga resulta sa mga lumba sa Kampeyonato?,2
Hain sa mosunod ang gi-desisyonan sa NBA nga isuspindi?,1
"Sumala sa istorya, unsay misangpot sa mga kabalaka sa NBA mahitungod sa virus?",4
Kinsa ang naka-iskor sa pagdaug-sa-dula nga goal para sa Washington Capitals sa dula batok sa Atlanta Thrashers?,1
Kinsa ang naka-iskor sa ika-60 nga goal sa season panahon sa Capitals vs. Thrashers nga dula?,3
Kanus-a gikinahanglan sa Bangko sa Northern Rock ang suporta gikan sa gobyerno?,4
"Sumala sa istorya, hain sa mosunod nga mga pahayag ang tukmang naghulagway sa dealings sa Virgin Group sa Northern Rock nga bangko?",2
"Sigun sa giingon sa istorya, unsang nasora ang naapektuhan sa pagpirma sa kasabotan sa klima sa Kyoto?",3
Ang kanhing gobyerno sa Awstralya naghunahuna nga ang pag-aprubar sa Kyoto makapahinabo og kadaot sa unsa?,2
Para sa unsang programa gi-rekluta ang mga tigpusil para sa trail?,4
Unsang pahayag ang dili tukmang nagpakita sa trial sa pagpugong sa peste?,1
"Sumala sa istorya, diin nakita ang pagbuak?",1
"Sumala sa istorya, unsay nahitabo mas sayo kaysa sa gipaabot?",2
Unsay kinahanglang buhaton sa usa ka player aron mamanipula ang mga lihok panahon sa usa ka video game?,4
Unsa ang gidisenyo nga mahimong susama tan-awon sa remote sa telebisyon?,2
Unsa ang wala gipahayag sa pinakaulahing taho gikan sa Xinhua ahensya sa balita?,2
Unsay wala gipahayag sa pinakasayong taho sa ahensya sa balita sa Xinhua?,1
Unsay gi-anunsyo ni Sara Danius panahon sa programa sa radyo?,4
Kinsa ang dili makontak?,4
Kinsa ang nikomento sa saad ingong “usa ka dakong lakang”?,3
Pila ka mga selyo ang nahimo ni Słania para sa lainlaing mga nasod?,4
"Sumala sa istorya, unsa ang lagmit nagpahinabo sa padayong paghungaw gikan sa mga lungag sa tangke?",3
Nganong naabli ang mga balbula sa pagpahungaw?,2
"Sa kasamtangan, unsa ka taas ang tubig sa Ninth Ward?",3
"Panahon sa Bagyong Katrina, unsay nahitabo sa Ninth Ward?",3
Hain sa mosunod ang wala gikumpirma ni Hamilton?,4
Unsay gustong mahibaloan sa mga siyentista?,4
"Sumala sa istorya, unsa ang role nga gidula sa lokal nga pulis sa pagpasira?",3
Unsay nahitabo sa mga sudlanan sa tubo panahon sa pagsira?,1
"Sumala sa istorya, unsa ang wala mahitabo sa wala pa naigo og sakyanan ang photographer?",4
Unsa ang gisulayan sa photographer nga himoon sa wala pa siya naigo og sakyanan?,2
Unsang pahayag ang dili tukmang naghulagway sa kondisyon sa presidente pagkahuman nga nagpositibo sa virus?,1
"Sumala sa istorya, hain sa mosunod nga pahayag bahin sa presidente ang tinuod?",3
"Sumala sa istorya, kanus-a gidahom nga padayong mohinay ang Tropical Cyclone Gonu?",2
Unsa ka kusog ang mga hangin sa peak sa Tropical Cyclone Gonu?,3
Hain sa mosunod ang wala nakonsiderar ingong kinaiya sa Karenia brevis?,3
Hain sa mosunod ang dili mabuhat sa Karena brevis?,2
"Sumala sa istorya, hain sa mosunod ang wala nahitabo ingong resulta sa Bagyong Felicia?",4
Unsang pahayag bahin sa Bagyong Felicia ang dili tinuod?,2
Unsang pahayag ang tukmang nagpakita sa resulta sa 2009 Hungarian Grand Prix?,3
Kanus-a nahitabo ang bangga?,1
"Sumala sa istorya, hain sa mosunod ang mikabat og mas mubong oras kaysa sa orihinal nga gituohan sa mga tigdukiduki?",1
Hain sa mosunod ang wala nataho sa mga tigdukiduki?,3
Diin nahibato ang CowParade?,2
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa CowParade?,4
Unsay nagpahinabo sa pagkasuspinde sa paggamit sa II-76s?,2
Unsa ang II-76?,3
Kinsa ang nag-hire sa team sa manunulat para sa The Simpsons?,2
"Sumala kang Fluke, kinsa ang nagpadala kaniya og positibong mga komento ug pagdasig?",4
"Sumala sa istorya, unsay dili gusto sa pipila ka mga tawo nga istoryahan sa mga babaye?",3
"Sumala sa istorya, unsang planetaryong lawas ang pinakadinamiko?",1
Ang mga suba ug linaw nga dunay transparent nga likido naila sa unsang planetaryong lawas?,2
Hain niini nga mga finding ang dili resulta sa pagdiskubre sa balhibo?,4
Unsay wala sa mga balhibo sa dinosaur?,2
Hain sa mosunod nga mga pahayag bahin sa ZMapp ang dili tinuod?,2
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa pagsuway sa PALM?,3
"Sa hunahuna sa mga tigdukiduki, asa mahimong mas hinungdanon ang bag-ong chip?",1
Unsang paagi ang gamiton aron mahimo ang himan sa padayagnos?,2
"Sumala sa istorya, unsang pahayag bahin sa lobate scarps ang dili tinuod?",4
"Sumala sa istorya, unsang teyorya bahin sa mga patag sa yuta ang nagpakita nga dunay paglihok sa yuta nga nahitabo sa bulan?",1
"Sumala sa istorya, unsay dili mahitabo hangtod sa pagsumbong?",1
"Sumala sa istorya, unsa ang dili kasamtangang problema para sa mga tig-selyo?",4
"Dugang pa sa ice, unsa pa ang nag-apekto sa mga paningkamot sa pag-rescue?",2
Unsang pagtuon ang gilikayan ni Roberts sa pag-validate?,3
Unsang topiko ang gibati ni Robers nga etikal ra kaayo para hisgotan?,2
Asa nagsidlak ang duha ka silaw sa kahayag?,1
"Sumala sa istorya, kanus-a ginatukod ang bag-ong mga skyscraper sa site?",4
Unsang impormasyon ang nagsugyot nga ang Ang Pito ka Mag-igsoon nga Babaye maoy langub?,1
Sa unsang paagi ang init nga kinaiya sa Pito ka Mag-igsoon nga Babaye gi-obserbahan?,1
"Sumala sa istorya, unsang pahayag bahin sa suspitsado ang dili tinuod?",4
Unsang impormasyon bahin sa pag-atake ang nakumpirma sa mga awtoridad?,2
Unsang team ang moduwa sa laban sa Ellis Park?,3
Asa moduwa ang Springboks sa ilang sunod nga laban?,3
Hain sa mosunod ang naproblemahan sa estasyon sa kawanangan panahon sa misyon?,2
"Sumala sa istorya, unsa ang tumong sa misyon sa space station?",3
Hain sa mosunod nga mga pahayag bahin sa kaso ang dili tinuod?,4
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa kaso?,4
"Sumala sa istorya, para sa unsang club unang nagduwa si Vidal sulod sa tulo ka season nga milabay?",1
Pila ka duwa ang naduwa ni Vidal para sa Barça?,1
Kinsa ang kontra nga team sa duwa?,2
Nganong nagpuyo si Jarque sa hotel?,3
Nganong dili mu-isyu og pasidaan ang geophysics nga ahensya sa Jakarta?,4
"Sumala sa istorya, unsay gipahinabo sa linog?",1
Hain niini ang magdasig sa kalihokan sa Adlaw ug sa tanang uban pang mga bituon?,4
Sa unsang paagi madeterminar ang Rossby number?,1
Unsang porsyento sa mga tawo nga na-survey ang nagsuporta sa Australia nga mahimo dayong usa ka republika?,2
"Sumala kang Julie Gillard, kanus-a dapat mahimong republika ang Australia?",2
Unsang organisasyon ang ilalom sa legal nga imbestigasyon?,3
Si Cliff Stearns ang pangulo sa unsang committee?,4
"Sumala sa istorya, unsa ang wala nahitabo sa Swiss nga babaye?",2
Unsang kompanya ang gi-awardan sa Taiwan Sustainable Award niadtong 2007?,3
Unsa ang ASUS Eee PC?,2
Kinsa ang responsable para sa nawalang mga postal nga dokumento?,3
"Sumala sa istorya, kinsa ang nag-isyu ug pasaylo mahitungod sa nawalang mga dokumento?",4
Kanus-a gikinahanglan ni Del Porto nga i-address ang isyu sa iyang abaga?,3
Unsa ang resulta sa unang tie break?,1
"Sumala sa gipahayag sa istorya, kinsa, espisipiko, ang na-ekspose sa pasyente?",2
"Sumala sa istorya, unsang pasalig ang wala himoa sa gobernador sa pag-address sa mga lungsoranon sa Texas?",4
Unsang news parody source ang gihimo sa duha ka kanhing mga estudyante sa UW?,4
"Sumala sa istorya, hain niini ang wala nalakip sulod sa imperyo sa parody sa balita sa The Onion?",2
"Sumala sa istorya, unsa ang gi-gwardyahan sa pulis?",3
Unsang orasa gihangyo sa mga pulis ang mga nagprotesta nga mobalhin aron malikayan ang dugang pagdagsang sa trapiko?,4
Unsay tinuod bahin sa panukiduki nga gihimo ni Dr. Ehud Ur?,2
"Sumala sa istorya, sa unsa nagduhaduha sa Dr. Ur?",1
Hain sa mosunod nga mga pahayag ang dili tukmang naghulagway sa crash sa Flight CG4684?,1
Unsay nagtukmod sa Flight CG4684 nga i-abort ang landing niini?,4
"Base sa istorya, hain sa mosunod nga mga pahayag bahin sa kasinatian ni Franciszek Kowal ang tinuod?",2
Nganong lisod sukdon ang posibleng epekto sa Bagyong Danielle?,3
"Sumala sa istorya, hain sa mosunod nga pahayag bahin sa Tropical Storm nga Danielle ang dili tinuod?",4
"Sumala sa istorya, unsa ang gisugyot nga mahitabo sa mga sakit sa dili pa kini magpahinabo og kalibotang epidemya?",1
"Sumala sa istorya, unsa ka layo ang bagyo gikan sa Fujian?",3
Kinsa ang miabiabi kang George W. Bush sa iyang pag-abot sa Asia?,3
Kanus-a mi-istorya ang presidente bahin sa expansion sa trade sa Asia?,3
"Sumala sa istorya, hain sa mosunod ang katibuk-ang tumong sa gobyerno?",4
Unsa ang gi-anunsyo sa gobyerno?,1
"Sumala sa istorya, unsang impormasyon ang nahibaloan?",1
Unsang pahayag bahin sa mga protesta ang dili tinuod?,3
Kinsa ang nagsugyot nga mu-resign ang kataposang CEP?,3
"Sumala sa pahayag, unsay wala gisuportahan sa USA Gymnastics pagkahuman sa pag-abuso ni Nassar sa mga atleta?",1
"Sumala sa pahayag, unsa ang pangunang goal sa parehong USA gymnastics ug sa United States Olympic Committee sa umaabot?",4
Asa padulong ang barko pagkahitabo sa insidente? ,3
Hain ang dili tinuod nga kamatuoran mahitungod sa barko nga gihisgotan sa istorya?,2
Kinsa ang naghatag sa pahayag bahin sa mga tropa sa Estados Unidos?,4
"Sumala sa pahayag, unsang nasora ang nag-abaga sa responsibilidad sa pag-gwardya sa mga nadakpang manggugubat?",4
Unsa ang gituohang hinungdan sa crash?,2
Sa unsang klaseng dalan nahitabo ang crash?,2
Unsa ang gipanghinaot sa mga opisyal ingong resulta sa baha?,1
Hain sa mosunod ang permanenteng naapektohan sa pagtukod sa dam?,4
"Sumala sa istorya, kinsa ang naghatag og intel sa United States bahin sa posibleng pag-atake?",3
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa giingong planong pag-atake sa mga ekstremista?,3
Hain sa mosunod ang mga tawo ang dili usa ka abogado?,4
Unsang grupo sa mga tawo ang wala gihisgotan ingong bahin sa iskandalo sulod sa legal nga komunidad sa Grego?,3
Pila ka mga wicket ang nawala sa India?,1
"Sumala sa istorya, unsa ang pinakataas nga iskor sa mga inning?",1
Hain sa mosunod ang dili hinungdan sa kahigawad ni Adam Cuerden?,1
"Sumala sa istorya, unsa ang gitangtang gikan sa site?",1
"Sumala sa istorya, hain sa mosunod ang wala gisuportahan ni Amir Khan?",1
"Sumala sa istorya, hain sa mosunod ang suportahan ni Amir Khan bisan pa sa iyang personal nga opinyon?",3
Kanus-a namatay si Peter Lenz?,3
Kinsa si Xavier Zayat?,2
Sa unsang sitwasyon lagmit makabenepisyo ang usa ka mabalak-ong manlulupad gikan sa pagsabot sa pagkagama sa usa ka aircraft?,2
"Base sa istorya, hain sa mosunod ang kataposang himoon sa usa ka magpapanaw nga price-conscious?",3
"Sumala sa istorya, unsa ang kinahanglang unang buhaton sa mga magpapanaw aron masiguro ang pinakamaayong presyo sa flight nga posible?",2
Kanus-a kinahanglan ang kauban nga mouban sa delivery?,3
"Base sa istorya, hain sa mosunod ang unahon kon magpili og Frequent Flyer nga airline sa alyansa?",4
"Sumala sa istorya, kinsa ang lagmit nga magtanyag og mas kanunay nga mga puntos sa flyer?",4
"Sumala sa istorya, hain sa mosunod nga mga sense ang maguba tungod sa sobrang pagkonsumo og alkohol?",2
"Sigun sa gihisgotan sa istorya, unsa ang potensyal nga makapakunhod sa makadaot nga mga epekto sa alkohol?",3
Asa pinakataas ang value sa mga propriedad sa Amsterdam?,1
Nganong giila ang Canal District ingong usa ka UNESCO World Heritage Site?,1
"Sumala sa istorya, hain sa mosunod ang magpahimo sa pagbisita sa Phnom Krom nga mapuslanon?",1
"Sumala sa istorya, unsa ang gikinahanglan para makasulod ang mga bisita sa Phnom Krom?",3
"Sumala sa istorya, hain sa mosunod ang makapugong sa mga turista sa pagbisita sa Antarctica?",1
Ang usa ka turista nga interesado nga mag-mountaineer kinahanglang mobisita gyud sa unsang bahin sa Antarctica?,2
Asa dili lagmit mabutang ang usa ka pre-modern observatory?,3
Asa lagmit mabutang ang usa ka modernong research telescope?,4
"Sumala sa istorya, unsang lugar ang pinakamaayo para sa usa ka hilom nga beach day?",3
"Sumala sa istorya, asa lagmit ang pinakaluwas nga mga kondisyon sa paglangoy?",2
"Samtang mobisita sa lokasyon nga gihulagway sa istorya, hain sa mosunod ang pagaisipon ingong dili angay?",2
Hain niini ang naghulagway sa lingua francas nga mga pinulongan?,4
Unsang pahayag ang dili tukmang naghulagway sa auxiliary nga mga pinulongan?,2
"Sumala sa istorya, unsay kinahanglang susihon sa pasahero kon ang ilang cruise maoy sa tingtugnaw?",1
"Sumala sa istorya, kon ang cruise sa pasahero maoy sa ting-init, unsay posible nilang malikayan?",2
Nganong kanunay gamiton ang Catalan para sa senyas ug mga anunsyo sa Barcelona?,2
Hain sa mosunod nga mga pinulongan ang gigamit sa Metro system sa Barcelona para sa regular nga mga anunsyo?,2
"Base sa istorya, hain sa mosunod nga mga amenity ang dili lagmit unahon sa usa ka high end nga bed and breakfast?",4
"Base sa istorya, hain sa mosunod ang dili usa sa pangunang puntos sa kompetisyon tali sa maluho nga mga B&B?",1
"Sumala sa istorya, hain sa mosunod ang dili himoon sa Beijing sa 2022?",2
"Sumala sa istorya, hain sa mosunod ang i-host sa Beijing sa 2022?",2
Kinsa ang dunay pinakataas og risgo nga matakdan sa avian influenza?,3
"Sumala sa istorya, hain sa mosunod nga mga pahayag ang tukmang naghulagway sa bird flu?",1
Unsay gikonektar sa White Sea-Baltic Canal?,3
"Sumala sa istorya, unsang klase sa sakyanan ang lagmit kolektahan og pasaporte aron dili mabalda ang mga pasahero?",2
"Sumala sa istorya, kanus-a lagmit inspeksyonon ang imong ID sa pipila ka mga cross-border nga tren?",4
Hain sa mosunod nga mga isyu ang lagmit motumaw samtang nagpuyo sa hataas nga tropiko nga lugar sa Singapore?,3
Kinsa ang lagmit gustong molikay og kaon og German pastries?,1
Unsang sangkap ang gikonsiderar nga seasonal nga elemento sa German pastries?,3
"Base sa istorya, hain sa mosunod ang dili usa ka gisugyot nga tip para sa pagbyahe nga dunay budget?",3
"Sumala sa istorya, kinsa lagmit ang maglisod og byahe sa usa ka gamay kaayo nga badyet?",2
Hain sa mosunod nga mga pahayag ang dili tukmang naghulagway sa drive tali sa Point Marion ug Fairmont?,3
"Sumala sa istorya, hain niini ang mahimong pangunang kabalaka sa mga driver mga mobyahe sa Buffalo-Pittsburg nga highway?",3
Hain sa mosunod ang dili kinahanglanon aron mosugod og canyoneering?,2
Hain sa mosunod ang lagmit kinahanglan para sa usa ka malamposong canyoning excursion?,4
"Sumala sa istorya, unsay makatabang sa usa ka tawo nga nagplanong magkamping sa ilang sakyanan?",1
"Sumala sa istorya, unsay kahay gustong likayan sa mga car camper kon gusto nilang dili mabalda?",3
"Sumala sa istorya, kinsa ang nagtukod balik sa Casablanca sa ikaduhang higayon?",4
Kinsa ang mibiya sa modernong siyudad sa Casablanca human ang katalagman?,2
"Sumala sa istorya, giunsa pagkadawat og pag-ila ag Sintra taliwala sa mga langyaw?",3
Unsa ang wala giila sa Armenia?,4
Unsay nagpadayon og apekto sa relasyon tali sa Azerbaijan ug Armenia?,3
"Samtang nagsakay og taxi sa Charlotte, unsa ang pwedeng mosangpot og dugang bayad?",2
"Sumala sa istorya, unsa ang pwedeng makonsiderar ingong downside sa pagpuyo sa Charlotte nga dunay pamilya?",2
"Sa wala pa miabot ang Spanish, kinsa ang nagkontrol sa amihanang bahin sa Chile?",4
"Sumala sa istorya, hain sa mosunod ang wala mahitabo sa 1810?",2
Sa unsang paagi maadtoan sa mga tawo ang mga lagyo nga baryo sa rehiyon sa Liguria?,3
Unsang gipasabot sa Italian nga terminong ‘Cinque Terre’?,1
"Sumala sa istorya, unsang klase sa botas ang angayan para sa potensyal nga danglog nga kondisyon sa tingtugnaw?",2
Hain niini ang dili makatabang nga mapauswag ang traction sa yelohon nga mga dalan panahon sa mga kondisyon sa tingtugnaw?,4
Hain sa mosunod ang tukmang pagkapareho sa Hawaii ug the Cook Islands?,3
Hain sa mosunod ang dili tukmang naghulagway sa Cook Islands?,3
Hain sa mosunod nga mga ranger station ang nagtanyag og duha ka klase sa mga opsyon sa kapuy-an?,1
"Sumala sa istorya, asa ka pwedeng makareserba og park permit kon gusto nimong mogamit og cash imbes nga credit?",2
"Sumala sa istorya, unsang klase sa skiing ang gihimo sa mas tungasong dalan?",1
"Sumala sa istorya, unsay lagmit makatabang sa backcountry skiers kinsa gustong mas mopaspas?",3
Ang mga bumabyaheng nakasinati og re-entry shock naglisod og buhat sa unsa?,4
"Sumala sa istorya, ang re-entry shock mahimong mas lisod sa unsang klase sa bumabyahe?",2
Hain sa mosunod ang kinahanglang likayan sa mga tawo nga buhaton sa usa ka moose?,2
"Sumala sa istorya, hain sa mosunod nga mga pahayag bahin sa moose ang dili tinuod?",1
"Sumala sa istorya, hain sa mosunod ang pinaka dili delikado para sa usa ka bumabyahe sa disyerto?",1
Hain sa mosunod ang wala gihisgotan ingong potensyal nga hulga para sa mga bumabyahe sa disyerto?,4
Sumala sa istorya. unsang populasyon sa grupo ang naapektuhan pag-ayo pagkahuman sa pag-abot sa mga explorer?,3
"Sumala sa istorya, unsang pinulongan ang gisulti sa mga Caribes?",4
Kinsa ang pwedeng ikredito sa pagpasikat sa skiing ingong usa ka recreational nga kalihokan?,2
"Sumala sa istorya, mga kanus-a naila ang skiing ingong usa ka sport?",4
Hain sa mosunod ang tipikal nga nalangkit sa pinakadakong isla sa eastern African coast?,3
Unsa ang dili hiyas sa mas gamayng mga kapuloan sa Sidlakang Africa? ,3
"Sumala sa istorya, giunsa pagselebrar sa uban ang Easter ilabina sa tradisyonal nga mga simbahan?",2
"Aron malikayan ang pipila ka mga kinahanglanon samtang mosulod sa Ecuador, ang Cuban nga pumuluyo kinahanglang dunay unsa?",4
Sa unsa wala gidisenyo ang mga kinahanglanon sa pagbyahe sa Ecuador?,1
Hain sa mosunod ang mas modako ang gasto sa laing nasod kaysa sa balay?,2
Unsa lagmit ang usa ka potensyal nga risgo sa pagpalit og high-end nga mga frame sa usa ka langyawng nasod?,3
"Mahitungod sa paggamit og currency sa Falklands, hain sa mosunod nga mga pahayag ang dili tinuod?",2
"Base sa pahayag, kon mobiyahe sa Falklands gikan sa Estados Unidos, hain lagmit ang mahimong mas mapuslanon ang porma sa pagbayad gawas sa kredit kard?",3
Unsang mga event ang wala nalangkit sa selebrasyon sa mga piyesta sa templo?,1
Asa pwedeng makita ang dunay dekorasyong mga elepante?,3
"Sumala sa istorya, hain sa mosunod ang lagmit pinakamaayong paagi sa pag-save og kwarta sa negosyo o sa first class nga airfare?",1
"Sumala sa istorya, sa asa makalas ang imong oras sa pagpangita og magbook og specipikong mga fare class?",1
Unsa ang dili kinahanglang madugang samtang nagkompara sa total nga fare quote padulong sa Africa gamit ang usa ka round-the-world nga fare?,3
