question,gpt_answer
Mugore ripi pakabudiswa gwaro raipa mvumo yekushandisa mifananidzo pachishandiswa imaging resonance? ,2
"Maererano nezvataurwa mundima, vanhu vanofanira kunyatsonzwisisa chii kuti vakwanise kuziva maitiro evanhu kuti anorevei?",2
"Maererano nendima, kunzwisisa vavariro dzevamwe kunobatsira vanhu kuitei?",1
"Maererano nendima, ndeipi pfupiso yechinangwa chikuru cheAl?",4
"Maererano nendima, AI inonyanya kushandiswa pachii?",3
"Maererano nendima, ndezvipi zvakanakira munhu anogona kusanganisa pfungwa?",4
"Maererano nendima, ndechipi chinhu chisingaitwi nemunhu anogona kusanganisa pfungwa?",2
"Maererano nendima, ndechipi pane zvinotevera chinganzi haasi mafambiro euso epanguva pfupi?",4
Ndechipi pane zvinotevera chisiri chechokwadi panyaya yemafambiro euso epanguva pfupi?,3
Ndezvipi zvakabva zvakanyanya kukosha nekuda kweRenaissance? ,2
"Panguva yeRenaissance, ndezvipi zvanga zvisisanyanyi kukosheswa pane zvinotevera?",1
Ndezvipi pane zvinotevera zvisingaratidzi chido chekuti indaneti ishandiswe kuenderera mberi kwehukama?,3
Ndechipi pane zvinotevera chisingaratidzi chido chekushandisa indaneti kupinda kwedungamunhu muzvinhu?,1
Nyika dzekumadokero kweEurope dzakatanga riini kusavimba nedzimwe nyika uye kutanga kuita zvadzinoda?,1
Kutanga kuvhara hembe nemabhatani kwakatanga panguva ipi? ,4
"Maererano nendima, ndechipi pane zvinotevera chinganzi chinoshanda pakugadzirisa kuchengeteka kwenharaunda kwenguva refu?",3
"Maererano nendima, ndechipi pane zvinotevera chinganzi hakusi kugadzirisa matambudziko enharaunda?",2
Munyika ipi makaitika hondo yekutanga yekuEurope yaiva nechinangwa chekuenzanisa masimba panzvimbo pechikonzero chekusiyana kwezvitendero?,4
Ndepi hondo inotsanangurwa ‘sehondo yechitendero’ yekupedzisira?,1
Ndezvipi zvinhu pamaitiro eChechi yeKaturike zvisina kunyatsoongororwa?,4
"Maerererano nendima, ndiani akaurayiwa kuVersailles?",4
Ndezvipi pane zvinotevera zvisina kumanikidzwa kuti Mambo kana kuti Mambokadzi aite nemhomho?,2
Ndechipi pane zvinotevera chisina kukonzerwa nenzira dzisingabvumirwi dzakashandiswa neuto reBritain remumvura?,3
Mashoko api asingatsananguri nemazvo chikonzero chakaita kuti Britain itadzise ngarava dzeGermany kufamba?,2
"Maererano nendima, vanhu vezera ripi vanogona kuva ne denda reSclerosis?",1
"Maerarano nendima, vari kubatanidzwa muchiito chenguva dzese vanoda kutsigirwa pachii?",1
"Maererano nendima, fencing inowanzotambwa sei?",4
"Maererano nendima, ndechipi chinhu chikuru chinoratidza kuti munhu anwa poison?",4
"Maererano nendima, ndezvipi zvinofanira kutanga kuitwa panenge pachiongororwa munhu?",1
Ndechipi chinhu chisinganyatsoratidzi nzira yekuongorora munhu?,1
Ndezvipi zvakachinjwa neRupinduko rweFrance zvakanyanya kubatsira vanhu vanoenda kumabasa?,2
"Pashure peRupinduko rweFrance, kubudirira munyaya dzehondo uye mamwe mabasa kwaisazonyanya kubva pachii?",2
Ndechipi chinhu chinoita kuiti vanhu vemunyika dzakabudirira vatsutsumwe?,3
"Maererano nendima, chii chingataurwa nezvezvekufambisa zveruzhinji?",3
"Maererano nendima, chii chisingakwanisi kuyerwa zviri nyore nekuda kwehunhu hwevatyairi husingagone kufungidzirwa zvine chokwadi chakakwana?",4
Ndechipi pane zvinotevera chinonyatsoshanda pakuratidza mafambiro emotokari mumugwagwa pachishandiswa masvomhu?,4
Hershey naChase vakashandisa chii pakuisa DNA yavo? ,1
Kushanduka kwemumbeu yababa neyaamai kuchitapudzirwa kuvana kunotsamira pai?,1
"Tichitarisa zviri mundima, kushanduka hakunei nechii?",2
Ndechipi pane zvinotevera chisiri chikonzero chaiita kuti vanhu vetsika dzekare vapfuye mbudzi?,3
Chinangwa chemutambo wegorofu ndechekuva nechii chishoma?,2
"Munhandare inotambirwa gorofu, ndepapi panochekererwa uswa nechepasi?",2
Chinangwa cheongororo ndechei?,1
"Maererano nendima, ndezvipi zvisingabatsiri patsvakurudzo dzinoitwa nevezvesayenzi?",1
"Maererano nendima, ndechipi chisiri chokwadi pamusoro pemadutumupengo anonzi tornado?",3
"Maererano nezvataurwa mundima, ndeapi mashoko anotsanangura nemazvo zvakaita matornado?",4
Ndezvipi zvakatanga kuitwa nevanhu mumakore ekuma1500 ava kunopera?,4
Vanhu vava nenguva yakareba sei vachishandisa marenzi kukudza zvinhu?,3
"Maererano nendima, bako raMuhammad rinoratidzei nezvekunamata kwake kana kuti zvaaikoshesa?",1
"Maererano nendima, simbi yaishandiswa pakugadzira chii pakutanga?",1
"Maererano nendima, nei mavhiri emapuranga akatsiviwa nemavhiri esimbi?",4
"Maererano nendima, chii chakachinja mafungiro evanhu panguva yechiRomanticism ?",3
Pane zvinotevera ndeapi mashoko asingaratidzi technological determinism? ,1
"Maererano nendima, ndechipi pane zvinotevera chisingaenderani nekutangira kwaunenge wakabata wodhonza?",1
"Maererano nendima, ndechipi pane zvinoteera chinoenderana nekunzwikira pasi kwechiridzwa?",3
Zvakacherwa mumatongo zvinoratidza kuti maoko akazopedzisira ava kushandiswa pakudii pane zvinotevera?,1
Ndeapi mashoko pane anotevera anotsanangura chaizvo zvakaita mabhonzo emaoko nemakumbo echimupanzi? ,2
Sarudzo inobvisa kusiyana kutsva kwemajini kubva muchikamu chipi?,4
Chiitiko chipi chinokonzera kuwedzera kwekusiyana kwemajini?,3
"Maererano nezviri mundima, chii chinofanira kudyiwa nemhuka kana zvimupanzi kuti zvigadzirise “dambudziko remapuroteini”?",3
"Maererano nendima, nderipi risiri dambudziko rinokonzerwa nekushayikwa kwemaasidi?",3
Vanhu vane tsika dzinenge dzakabva mutsika dzeruzhinji vanowanzoita sei kuti varatidze kuti ndeveboka ripi?,4
"Maererano nezvataurwa mundima, chii chinogona kuitika kumwana anenge ari werudzi runenga ruine vanhu vashoma runovengwa nekuda kweunhu hweutsinye?",2
"Maererano nendima, kuziva kunoita vana zverudzi uye zvekushorwa kwemarudzi kunobatabata chii pane zvinotevera?",2
"Maererano nendima, ndechipi pane zvinotevera chisingaenderani nevana vanodaidzwa kuti mhuka chaidzo?",2
"Maererano nezviri mundima, ndezvipi pane zvinotevera zvinonyatsotaura zvinoitwa nevana vanoratidza umhuka?",2
"Maererano nendima, ndezvipi pane zvinotevera zvisingaenderani nekurimira kuzviriritira?",2
Ndezvipi pane zvinotevera zvinonyatsotsanangura murimi anorima zvekuti iye nemhuri yake vangorarama?,1
Kushanyira miziyamu kungaiswa muchikwata chipi chekushanya?,3
"Maererano nendima, ndechipi chinonyanya kukosheswa nevashanyi vanenge vachiona nzvimbo?",2
Ndezvipi zvataurwa mundima sechinhu chinobatsira kuti vanhu vasatya kuchinja zvinhu muchechi?,2
"Maererano nendima, kunzwisisa nhoroondo yako kunobatsira pachii?",1
Ndezvipi pane zvinotevera zvinotsanangura nemazvo nzira dzekudzidza dzemunguva yemberi?,4
Pane zvinotevera ndeapi mashoko asingaratidzi kudzidza kwemunguva yemberi?,2
"Pashure pekunge wamuka kuwirirana nezvaunenge waronga, zvii zvinogona kuzokukanganisa kuti uzorara?",4
Ndezvipi pane zvinotevera zvatingati hazvitsananguri chinonzi kuvhiringidzwa uchinge wakarara?,4
"Pfungwa padzinenge dzichiedza kurota zvinhu zvakajeka kakawanda, chii chinowedzera?",2
Ndechipi chinhu chisina kunaka kana ukagara uchirota zvinhu zvakanyanya kujeka?,2
"Maererano nendima, matimu anoita zvinhu nenzira dzagara dzichishandiswa nezvikwata zvepaindaneti akafanana papi?",1
"Maererano nendima, mashoko api asiri echokwadi pamusoro peboka rinoshanda richionana neboka rinoshandira paindaneti?",2
"Pane zvinotevera, ndezvipi zvisingaratidzi zvinhu zvinozoita kuti munhu aite chimwe chinhu?",4
"Pane zvinotevera, ndezvipi zvisingaenderani nemutemo wekutora mapikicha unonzi rule of thirds?",1
"Pane zvinotevera, chii chisingaenderani nemhando yemufananidzo inonzi 35mm?",3
"Maererano nendima, vanogadzira michina pavari kuwedzera kuvandudza malens, izvi zviri kuvandudzawo sei mazoom lens?",3
"Maererano nemashoko ari mundima, ndepapi pazvinenge zviri nani kushandisa zoom lens pane prime lens?",1
"Maererano nezvinotevera, ndezvipi zvisingarevi zvinhu zvemashipiriti?",4
"Maererano nendima, ndezvipi pane zvinotevera zvisinganyanyi kusimbiswa nevezvemashiripiti?",2
"Maeranano nendima, ndiani akatanga nyaya yekuti vanhu varime vakabatana munharaunda imwe chete?",3
"Maererano nendima, boka raivhima moas raiva ndiro rekutanga kugara munzvimbo ipi?",2
Kushandisa nzira yekuPureland yeorigami kwaibatsira sei pakupeta?,4
Ndezvipi pane zvinotevera zvisingatsananguri nemazvo Pureland origami?,1
"Maererano nendima, ndeipi nzvimbo isinei nekufambira mberi kwezvinhu kuIndus Valley?",3
"Sezviri mundima, nderipi zita risingaenderani nekufambira mberi kwaiita zvinhu panguva yeBronze Age?",1
"Maererano nendima, ndezvipi zvinobatsira kwenguva refu pane zvinotevera?",1
"Maererano nendima ino, ndezvipi pane zvinotevera zvinogona kukosheswa nemunhu kana achida zvinhu zvinomubatsira ipapo ipapo?",4
"Maerarano nendima, ndiani akabhadhara mari yakawanda pane zvaidiwa muhondo?",4
Inguva ipi yakatanga yasvika tisati tasvika panguva yemaTemplar?,3
Inguva ipi yakazouya pashure penguva yemaTemplars?,1
Ndeipi nzira yekurapa kana kuti kuopareta isina kutaurwa kuti yaishandiswa navanachiremba uye vaya vaivhiya munguva yeutongi hweRoma?,1
"Maererano nendima, pane zvinotevera, ndekupi kufambira mberi mune zvekurapa kusina kubva kuUtongi hweRoma?",2
Simba rekukwanisa kuona rinobva pai?,1
Kusiyana kwakaita zvakaita maziso ezvinhu kunobva pai?,2
"Maererano nendima, ndeapi mashoko pamusoro pechitendero chechiSikhism asiri echokwadi?",1
"Maererano nendima, ndechipi pazvinotevera chiri muzongoza wedzidziso dzeSikh?",1
"Maererano nendima, vana vane Attention Deficit Disorder vanoomerwa nekuitei?",1
"Maererano nendima, nei vana vane Attention Deficit Disorder vachiita zvinhu zvinogona kuvakuvadza?",4
"Maererano nezviri mundima, ndeupi usiri muenzaniso wescaffolding?",3
Ndezvipi pane zvinotevera zvisingatsananguri zvakarurama zvinoitwa pascaffolding?,3
"Maererano nezviri mundima, ndechipi chinhu chiri paMySpace chinogona kubatsira vadzidzi pakuverenga?",3
"Maererano nendima, ndezvipi zvisina kuitwa naKrushchev kuvashandi vairatidzira?",3
Ndechipi chisina kukonzera vanhu kuti varatidzire muPoland?,4
"Maererano nendima, ndezvipi pane zvinotevera zvisina kukanganisa kuwirirana kweUSSR neUSA?",2
Ndezvipi zvisiri zvechokwadi panyaya yechinangwa chekutumira kunoita manerves mashoko kumuviri wese?,1
Chii chinowanikwa paGiza Plateau?,1
Chinangwa chePiramidhi Hombe chaiva chei?,2
Ndiani akaita kuti tizive nezvemunhu akapisa temberi?,3
Ndeapi mashoko echokwadi panyaya yekuvakwazve kwetemberi yaAtemisi?,2
"Maererano nendima, ndiriini pakatanga makudo kufamba nemakumbo maviri?",1
Ndechipi chinhu chaifamba nemakumbo maviri?,4
Ndezvipi zvaiedza kuitwa neGerman panguva yeHondo Yenyika Yechipiri?,2
"Kubva pamashoko ari mundima, ndiani akabudirira zvakanyanya muhondo yemumvura panguva yeNorth Atlantic Campaign?",1
Ndechipi chaisavako vaAsiriya pavakatanga kushandisa mabhiza muhondo?,1
Hondo dzinenge dziine mabhiza dzinorwiwa sei kuti dzinyatsobudirira?,3
"Maererano nendima, ndekupi kwausingawani munhu wekuBhabhironi?",4
Ndezvipi zvaiitwa nevapristi chete?,2
Ndepapi pakanyanya kukurumbira Mambo Tutankhamun ?,3
Chii chakaita kuti Mambo Tutankhamun anyanye kuzivikanwa pamadzimambo ekuIjipiti?,1
Chii chakanga chisingakwanisi kuitwa nanyanduri wechiGiriki ainzi Homer?,1
Ndeupi munhu wechiGiriki anozivikanwa nechimwe chinhu kunze kwekunyora nyaya?,3
Mhuri yechiHebheru yaiita nguva yakawanda iri pai?,1
Chii chaisakosheswa nemhuri yechiHebheru?,3
Ndechipi pane zvinotevera chisingasiyanisi nyika dzekuScandinavia?,4
Ndivanaani vaigara muGreenland pakutanga?,1
Iboka ripi revanhu vanofarira kudya vasina kugara pamacheya?,3
"Pane zvinotevera, ndezvipi zvaisawanika pazvekudya zvevanhu vekuRome vekare?",4
"Kubva mundima, ndezvipi zvaisanyanya kukosheswa zvekuti zvingatadza kuchinja zvinhu kwenguva refu?",2
"Maererano nendima, chii chinotanga chavapo nyika isati yavapo?",3
Ndechipi chisiri chokwadi nezveDrukgyal Dzong?,1
Ndeapi mashoko echokwadi pamusoro pezvakaitika pashure pemoto wepaDrukgyal Dzong?,3
Ndeapi mashoko echokwadi pamusoro peCambodia?,4
"Pamashoko anotevera, ndeapi echokwadi pamusoro peCambodia?",1
Ndezvipi pane zvinotevera zvisina kuitwa nekambani yeDutch East India payaiva muTaiwan?,2
Gwaro rechibvumirano raShimonoseki raiva rei?,4
Uwandu hwepH hwekemikari hunoyerwa sei?,3
Chii chakabviswa mumaHydrogen ions?,4
Ndezvipi pane zviri pasi apa zvisiri zvechokwadi pamusoro peboka reshumba?,3
Ndezvipi pane zviri pasi apa zvisiri zvechokwadi pamusoro peunhu hweshumba?,3
Tsuro dzinowanzodyiwa nemhuka dzipi?,3
Katsi diki dzinowanzovhima chii pane zvinotevera?,1
Ndeipi pane zvinotevera isiri nzira yeocelot yekuvhima?,1
Ndezvipi pane zvinotevera zvisiri zvechokwadi nezveocelot? ,3
Ndezvipi zvinganzi hazvikwanisi kuitwa netiger?,1
"Maererano nendima, musiyano upi uripo pakati petiger neshumba?",2
"Maererano nendima, Robert Hooke akaita chii chisati chaitwa nevanoongorora zvinhu zvipenyu?",1
Shoko rekutanga rekuti “sero” rinorevei?,2
"Maererano nendima, mhuka dzakawanda dzinokwanisa kuitei?",2
"Maererano nendima, dzimwe mhuka hadzina chii?",3
Chii chinobatsira miti panoitika photosynthesis?,4
Imhepo ipi inobudiswa nevanhu inodiwa nemiti?,4
"Maererano nendima, chii pane zvinotevera chaikwanisa kukanganisa evolution?",1
Ndeapi mashoko pane anotevera asiri echokwadi panyaya yekuchinja kwezvinhu? ,1
Ndechipi chinhu chinounza ropa kumoyo parinenge richitenderera mumuviri?,4
Itsinga dzipi diki pane dzese dzinoshanda pakutenderera kweropa?,1
Kukwanisa kunoita zvipembenene kupeta mapapiro kunowedzera chii pane zvinotevera?,2
Chii chisina kutaurwa mundima kuti chinokanganiswa nekukwanisa kunoita zvipembenene kubhururuka?,2
"Pane zvinotevera, ndezvipi zvisingawanzoitwa nerimwe boka remadinosaur?",2
Ndechipi pane zvinotevera chisingaitwi neshiri uye rimwe boka remadinosaur?,3
"Maererano nendima, mhuka inonzi Triceratop inogona kudya chii pacycad?",2
"Maererano nendima, mhuka inonzi Triceratop inogona kudya chii kunyanya? ",2
"Maererano nendima, masipotsi api ane mukurumbira chaizvo munzvimbo dzekumaodzanyemba dzeItaly?",3
"Maererano nemashoko ari mundima, mutambo upi wakahwinwa neItaly mumakwikwi epasi rese nezviitiko zvemaOlympic?",1
Zvikamu zveLuxembourg chakazosvika sei pakuva mativi eBelgium ezuva ranhasi?,2
Chii chakakanganisa Luxembourg pakuva nyika isina divi rainotsigira?,1
Turkey inotora mamaira mangani kupinda muEurope?,1
"Maererano nezviri mundima, Turkey inofukidza nzimbo yemamaira mangani?",4
Ndeupi mutauro wechiLatin unoshandiswa muVatican City?,1
"MuVatican City, mutauro wekuItaly haushandiswi pachii?",3
"Maererano nendima, pane zvinotevera ndezvipi zvinonyanya kubatsirwa nemimhanzi inonyanya kurekodhiwa vanhu achishandisa makombiyuta ehunyanzvi kuti agadzirise nekusanganisa ruzha pamwe chete?",1
"Maererano nendima, iguta ripi raiva ne inenge imba yega yega yaiva nechimbuzi chekugweja?",1
Ndekupi kwaiwanikwa urongwa hwekurasa tsvina hwemhando yepamusoro?,1
Ndechipi pane zvinotevera chinoita chinobatsira munhu kuti achinje kwekunanga paanenge achisandisa chekutsvedza muchando (skates)?,1
"Maererano nendima, ndechipi pane zvinotevera chinotsanangura chinhu chakaita banga pane zvekufambisa pamusoro pechando?",1
"Maerano nendima, chinoita kuti maatomu abvise simba rakawedzerwa rakabva pachiedza?",2
Chii chinoita kuti atomu rizobudisa photon?,2
"Maererano nendima, chii chinozokonzera kuti girobho rimire kushanda?",3
Ndechipi chinogona kukuvadza paunenge uchichinja girobhu?,1
"Maererano nendima, chii chinoitika kana nucleus ikatsemuka?",2
Chii chinoita kuti mashoko atumirwe achisvika kumunhu ari kure panyika,2
Chii chinoshandiswa pakuendesa teresikopu muchadenga?,2
Chii chinokosha kana tichida kucherechedza kuti zvinhu zvipi zvinogara zvichiitika?,2
"Maererano nendima, nguva inoenzaniswa nechii pachinhu chinoitika?",2
"Maererano nendima, chii chaitariswa pamunhu aizotevera pachigaro?",2
"Maererano nemashoko ari mundima, Charles aifanira kutanga aita chii?",1
Ngarava dzaTrygvasson dzaibva kupi?,4
Panguva ipi munhoroondo apo vanhu vekuEstonia vainyanya kutevedzera tsika dzekuGermany?,3
Mutauro wekuEstonia waibva pachii?,2
"Maererano nendima, uwandu hwevanhu vanotaura chiHindi nerurimi rwaamai hunosiyana nekuda kwei?",1
Ndechipi chokwadi pamusoro pemutauro wechiHindi nechiUrdu?,2
Ndechipi chisiri chokwadi paarufabheti yeHangeul?,2
Arufabheti yaHunmin Jeongeum yakazochinjwa kunzii?,2
"Maererano nendima, mitauro ipi yakabva paSanskrit?",4
"Maererano nendima, mitauro yechiSanskirt yakazopera nekuda kwei?",4
"Maererano nendima, ndeapi mashoko akarurama panyaya yesimba rekukwevera zvinhu pasi pamwedzi unonzi lo?",2
"Maererano nendima, ndeapi mashoko anonyatsotaura zvakaita kunze kweMwedzi?",2
"Maererano nendima, crust yeMwedzi yakakora papi?",1
"Maererano nendima, vakawanda vanoda kuzonzwa kuti chii?",1
Chii chinoita chichitetepa paunenge uchibva nechepakati peZuva?,3
"Maererano nendima, chikamu chipi chiri pazuva chinooneka uri panyika?",3
Ndechipi pane zvinotevera chakaratidza kuti Copernicus theory ndeyechokwadi?,1
Chii chakazivikanwa naGalileo Galilei muna 1610?,2
"Maererano nendima, Rwizi rwaAmazon rwunotora mvura kubva kupi?",1
Ndezvipi zvisiri zvechokwadi paRwizi Amazon?,1
Ibasa ripi rinoitwa nevanhu vakawanda vekuVenezuela?,4
"Maererano nendima, vanhu vekuVenezuela vanopiwa mabasa nevanhu vanoita nezvechii?",1
"Maererano nendima, kusangana kwemaelements kunobatsira pakuita kuti nyeredzi dziitei?",3
"Pane zvinotevera, ndechipi chinogadzirwa nefusion reactor?",4
Mvura inogadzirwa nechii?,4
"Mvura painochinja ichienda mune chimwe chimiro, chii chisingachinji pairi?",1
"Maererano nendima, ndechipi chinhu chaisanetsa pamatunhu 13 paaiedza kugadzira mimwe mitemo?",2
"Maererano nendima, mashoko api anotaura chokwadi panyaya yezvaiitwa nehurumende pairwiwa hondo yerusununguko?",3
Mashoko ari kweChiziviso Cherusununguko akanyorwa sei?,3
Singapore inonyanya kuzivikanwa nechii?,1
Chii chinonzi Vanda Miss Joaquim?,2
"Maererano nendima, chii chaiva pamapiramidhi eGiza chaisazoshamisa umambo hutsva hwekuIjipiti?",1
"Maererano nendima, mhuka dzinodya masora dzinofamba sei dzichitevera kunonaya?",3
"Maererano nendima, mhuka dzinodya masora chete dzinobva munzvimbo dzipi mumwedzi yaApril?",4
Operation Sealion yaiva yekupinda munyika ipi nechisimba?,2
Izita ripi rakashandiswa neGermany pakurwisa kwayakaita Britain?,2
Ndezvipi zvaionekwa neItaly zvisina maturo pakutora nyika dzekuAfrica?,4
"Maererano nendima, chinangwa chikuru chekurwa kwaiita Italy chaiva chei?",1
Ndivanaani vakaita ushamwari nevapambi?,2
Mibatanidzwa ipi yemauto yaiva muOperation Dragoon?,1
Kufambira mberi kupi kwakaita kuti pave nengarava dzinofambira pasi pemvura?,4
"Ngarava dzepasi pemvura padzakatanga kushandiswa, ndezvipi zvainge zvakaoma?",3
"Maererano nendima, ndiani akaputsa chibvumirano? ",4
Ndezvipi pane zvinotevera zvisina kuitwa neRed Army?,3
Chii chakaitika kuna Injiniya mukuru weUto Rechigumi reItaly?,3
Italo Balbo akaurayirwa kupi?,4
"Maererano nendima, ndezvipi zvinokosha pane zvinotevera pakudzamisa pfungwa kwechiTibetan?",3
"Maererano nendima, simba rechakras rinomutswa sei panguva yekudzamisa pfungwa kwechiTibetan?",2
Ndiani anoimba rwiyo rwekuzvipirira rwechipiri papurogiramu yacho?,4
"Maererano nendima, ndiani anoimba rwiyo rwekuratidza kuzvipira pakupa chibayiro chezvekudya?",1
"Pamitambo miviri yekupedzisa, ndeupi unotanga waitwa usiku hwacho tisati tasvika kune wekupedzisira?",1
Alessandro Safina anobva kupi?,4
"Maererano nendima, ndechipi chisiri chokwadi?",1
"Maererano nendima, ndiani akataura nezvekusagadzikana kwake nekuda kwekupisa?",1
Ndekupi kwakaenda magetsi pakaitika tsunami?,1
"Maererano nendima, Tonga yakakanganiswa sei nekuenda kwemagetsi?",4
Mapurisa akakwanisa kushandisa radar pakubata Jonny Reid paakanga achimhanya zvakadii?,1
"Maererano nendima, nei mapurisa ekuNew Zealnd akatadza kubata kumhanya kwaiita Jonny Reid?",invalid
Kudengenyeka kwenyika kwakaitika kure zvakadini kubva paButte?,2
Chii chakaitika pakaitka zhowe zhowe paAbu Ghraib?,1
Nei jeri rekuIraq rakaita mbiri? ,4
Chiitiko chipi chaida kuitwa paMaui's War Memorial Stadium?,3
Ndiani akazotaura chikonzero chekukanzurwa kwechiitiko chacho?,2
"Pavanhu vemuBishkek, vakati kuti vaifunga kuti ndiani ainge atora zvinhu nechisimba?",3
Ndiani akapa mhosva vanhu vairatidzira vekuchamhembe kuti ndivo vakatora zvinhu nechisimba?,1
Ring yakawedzera riini kutengerwa?,3
Jamie Siminoff akasarudza kutanga Ring riini?,1
Chikamu chimwe nechimwe cheReading Rainbow chaikurudzira vana kuitei?,4
Chii chingave chakaita kuti zvikamu zvinotevedzana zveReading Rainbow zvizokanzurwa?,1
Ndechipi pane zvinotevera chaisaitiswa nharo pakati peAmsterdam nemiziyamu panyaya yemuti?,3
"Maererano namukuru weRSPCA, zvinhu zvinofanira kuongororwa ndezvipi pane zvinotevera?",4
"Maererano nendima, chii chinogona kubatsira pakukoshesa mabatirwo akanaka emhuka padzinourayiwa nevashandi vanoshanda pamaabattoir ekuAustralia?",1
"Maererano nendima, munhu akasungwa aiva munhu rudzii?",1
"Maererano nendima, nhau padzanga dzichitenderera nezvemumwe munhu ainge asungwa, panguva imwe chete vanhu vangani vainge vachichemwa?",3
"Pakupindura vanhu vairatidzira, inyika ipi isina kuenderera mberi nechibvumirano chayakasaina cheACTA?",2
"Maererano nendima, inyika dzipi dzakasarudza kumbomira kuita zveACTA?",4
Vanhu vangani vakakuvadzwa nekuda kwekupisa kwemaiPod?,1
Ndiani akataura kuti vanhu ava havana kunyanya kukuvara nenyaya yekupisa uku?,4
"Paakataura, Steve Jobs akati Apple yakanga ichizotangidza kugadzira chii?",2
Chinangwa chezvakataurwa naSteve Jobs kwemaawa maviri chaiva chei?,3
Cristina Fernandez de Kirchner akazivisa chii paArgentine Theatre?,1
Cristina Fernandez de Kirchner akazivisa kuti aizokwikwidza ari kupi?,3
Ndezvipi zvakawanikwa neACMA pamusoro peBig Brother?,1
"Mavhidhiyo, mifananidzo nezvimwewo zvinofanira kunge zvakaita sei kuti zvizonzi ndezvepandaneti?",2
Ndiani mutungamiriri weAustralia Liberal Party?,2
Nei Australia isina kambani inogadzira simba renyukureya?,2
Ndiani anoita zvemutambo wekudonha kubva muchadenga akakwikwidza achibatsirwa?,3
Inyika ipi yakaita nhamba 10 mumakwikwi eSuper-G evakadzi?,1
"Maererano nendima, mashoko api pamusoro paBlake asiri echokwadi?",2
"Maererano nezviri mundima, chii chisina kuitika kuna Blake?",3
Mari yeU.N. yekupisa zvakanyanya kwepasi haishandiswi pachii?,2
"Maererano nendima iyi, U.N. iri kutarisira kuchengetedza chii?",3
