premise,hypothesis,gpt_label
"Même si l'avion était en feu, pourquoi est-ce que, est-ce qu'il euh, brûlerait et fondrait à travers une composante de plomb pour que le rayonnement s'échappe.",La radiation s'échapperait d'un composant en plomb après l'incendie de l'avion.,0
"Même si l'avion était en feu, pourquoi est-ce que, est-ce qu'il euh, brûlerait et fondrait à travers une composante de plomb pour que le rayonnement s'échappe.",Le rayonnement ne fuirait pas lors d'un incendie.,2
"Voici le sergent-major chef Clem Francis, retraité de l'US Air Force.",Le chef est retraité de l'US Air Force.,0
"Voici le sergent-major chef Clem Francis, retraité de l'US Air Force.",Le chef a récemment pris sa retraite il y a quelques semaines.,0
"Voici le sergent-major chef Clem Francis, retraité de l'US Air Force.",Le chef d'état-major de l'Armée de l'air Américaine a débuté sa carrière juste cette semaine.,1
"Eh bien, c'est arrivé là où deux ou trois appareils arrivent en une semaine et je ne savais pas où ils volaient.",Plus d'un avion arrive chaque semaine.,0
"Eh bien, c'est arrivé là où deux ou trois appareils arrivent en une semaine et je ne savais pas où ils volaient.",L'augmentation du trafic aérien est gênante.,1
"Eh bien, c'est arrivé là où deux ou trois appareils arrivent en une semaine et je ne savais pas où ils volaient.",Il n'y a jamais aucun avion qui arrive.,2
Ils avaient déjà eu leur entraînement pour les combinaisons pressurisées et ça m'a pris du temps si tu mets une combinaison pressurisée complète.,Ça prends jusqu'à trois mois pour finir l'apprentissage sur l'utilisation d'une combinaison spatiale complète.,1
Ils avaient déjà eu leur entraînement pour les combinaisons pressurisées et ça m'a pris du temps si tu mets une combinaison pressurisée complète.,L'entraînement pour utiliser une combinaison à pression complète prend beaucoup de temps.,0
Ils avaient déjà eu leur entraînement pour les combinaisons pressurisées et ça m'a pris du temps si tu mets une combinaison pressurisée complète.,Nous pourrions vous entraîner à utiliser une combinaison à pression d'ici la fin de la journée.,1
"Je veux dire qu'il n'y avait aucun danger à aller à l'intérieur avec la bombe parce qu'elle n'aurait pas explosé, quelle que soit la force avec laquelle elle avait heurté le sol.",La bombe avait été désactivée par le pilote.,1
"Je veux dire qu'il n'y avait aucun danger à aller à l'intérieur avec la bombe parce qu'elle n'aurait pas explosé, quelle que soit la force avec laquelle elle avait heurté le sol.",La bombe n'avait aucune chance d'exploser.,0
"Je veux dire qu'il n'y avait aucun danger à aller à l'intérieur avec la bombe parce qu'elle n'aurait pas explosé, quelle que soit la force avec laquelle elle avait heurté le sol.",Il y avait un fort risque que la bombe explose.,2
Et en quoi ça ressemble exactement à ce que j'essaie de faire.,Je ne sais pas à quoi ça ressemble pour vous.,1
Et en quoi ça ressemble exactement à ce que j'essaie de faire.,"J'essaye de faire ça, manifestement.",0
Et en quoi ça ressemble exactement à ce que j'essaie de faire.,J'essaie de finir mon projet la semaine prochaine.,1
"Mais de toutes façons, les animaux se sauveraient tout le temps, surtout les chèvres.",Les chèvres s'échappaient de la grange tous les jours.,1
"Mais de toutes façons, les animaux se sauveraient tout le temps, surtout les chèvres.",Les chèvres s'échappaient souvent.,0
"Mais de toutes façons, les animaux se sauveraient tout le temps, surtout les chèvres.",Les chèvres ont été gardées saines et sauves.,0
Les portes étaient fermées lorsque nous sommes entrés.,Toutes les portes étaient ouvertes.,2
Les portes étaient fermées lorsque nous sommes entrés.,Nous avions les clés avec nous.,1
Les portes étaient fermées lorsque nous sommes entrés.,Nous sommes entrés même si les portes étaient fermées à clé.,1
"Donc, j’ai juste eu à prendre les totaux et à essayer de les mettre sous forme graphique.",J'ai confiance en le fait que je n'ai besoin de trouver que les totaux pour résoudre ça.,0
"Donc, j’ai juste eu à prendre les totaux et à essayer de les mettre sous forme graphique.",Je n'ai aucune idée de ce qu'il faut faire avec les totaux s'il vous plaît donnez-moi plus de détails pour comprendre ce chaos.,2
"Donc, j’ai juste eu à prendre les totaux et à essayer de les mettre sous forme graphique.",Je vais le calculer d'après les résultats.,0
et cela est en grande partie dû au fait que les mères prennent de la drogue,Les mères sont des toxicomanes.,0
et cela est en grande partie dû au fait que les mères prennent de la drogue,"Les mères n'ont pas de prescriptions, ni de médicaments.",2
et cela est en grande partie dû au fait que les mères prennent de la drogue,Les mères se droguent.,0
"oui, c'est vraiment joli, a-t-il plu",La pluie ne me dérange pas.,1
"oui, c'est vraiment joli, a-t-il plu",Il est beau et pluvieux.,0
"oui, c'est vraiment joli, a-t-il plu",C'est tellement horrible avec le soleil sans fin.,2
oh quelle est la valeur de la vie humaine et si vous pouvez réhabiliter quelqu'un ou non,Toutes les vies valent de faire une cure de désintoxication et d'avoir une deuxième chance.,0
oh quelle est la valeur de la vie humaine et si vous pouvez réhabiliter quelqu'un ou non,Aucun être humain ne mérite d'être réhabilité.,2
oh quelle est la valeur de la vie humaine et si vous pouvez réhabiliter quelqu'un ou non,"Indépendamment de la réhabilitation, la vie en vaut la peine.",0
tu as un problème sérieux de raisonnement,Je n'ai jamais vu ce genre de problème de câblage auparavant.,1
tu as un problème sérieux de raisonnement,Le câblage n'est pas le problème.,1
tu as un problème sérieux de raisonnement,Il y a un problème causé par ce câblage étrange.,1
"Ça a l’air très marrant, ouais. Je trouve que c’est incroyable tout ce qu’ils autorisent à faire.",Je ne suis pas du tout surpris qu'ils aient été indulgents.,0
"Ça a l’air très marrant, ouais. Je trouve que c’est incroyable tout ce qu’ils autorisent à faire.",Je suis surpris qu'ils vous laissent prendre de la nourriture et des boissons là-dedans.,0
"Ça a l’air très marrant, ouais. Je trouve que c’est incroyable tout ce qu’ils autorisent à faire.",Je suis surpris de ce qu'ils ont pu s'en tirer.,0
"oh mais de toute façon, mes enfants ont vingt-et-un et vingt-quatre ans maintenant, donc je n'ai pas à",Je n'en ai pas besoin parce que mes enfants ont plus de vingt ans.,0
"oh mais de toute façon, mes enfants ont vingt-et-un et vingt-quatre ans maintenant, donc je n'ai pas à",Je pourrais les avoir parce qu'ils sont proches en âge.,1
"oh mais de toute façon, mes enfants ont vingt-et-un et vingt-quatre ans maintenant, donc je n'ai pas à","Je dois le faire, dans la mesure où ils ont tous deux dix et onze ans.",2
"oui les gens qui, qui pourraient être au travail à tout moment ou dont les décisions pourraient être assombries si elles devaient prendre une décision","Ouais, des gens qui pourraient ne pas être capables de prendre les meilleures décisions.",0
"oui les gens qui, qui pourraient être au travail à tout moment ou dont les décisions pourraient être assombries si elles devaient prendre une décision","Oui, des gens qui n'ont peut-être pas faim.",1
"oui les gens qui, qui pourraient être au travail à tout moment ou dont les décisions pourraient être assombries si elles devaient prendre une décision","Ouais, les gens dont les facultés de décision ne sont jamais affaiblies.",2
"il ne sont pas encore là, il sont toujours en visite, ils sont en voyage depuis la fin des années soixante",Ils sont en tournée depuis 1970.,0
"il ne sont pas encore là, il sont toujours en visite, ils sont en voyage depuis la fin des années soixante",Ils adorent les tournées.,1
"il ne sont pas encore là, il sont toujours en visite, ils sont en voyage depuis la fin des années soixante",Ils ont récemment terminé leur tournée.,1
comment feriez-vous de l'aérobic,Peux-tu nous expliquer comment tu faisais de l'aérobic?,1
comment feriez-vous de l'aérobic,Je m'intéresse à l'aérobic parce-que j'ai besoin d'une activité cardiovasculaire.,1
comment feriez-vous de l'aérobic,Veuillez arrêter de parler d'aérobic.,2
"eh bien, elle est bien celle-là, je n'avais pas pensé à ça, oui",C'est une idée stupide que j'ai rejeté la semaine dernière.,1
"eh bien, elle est bien celle-là, je n'avais pas pensé à ça, oui",C'est un bon point.,0
"eh bien, elle est bien celle-là, je n'avais pas pensé à ça, oui",Le paradoxe que vous mentionnez est un bon point.,1
garderie deux jours par semaine ils l'appellent le jour des personne âgées mais elle va au centre des personnes âgées.,La garderie est ouverte tous les jours pour les enfants de moins de cinq ans seulement.,2
garderie deux jours par semaine ils l'appellent le jour des personne âgées mais elle va au centre des personnes âgées.,Ils les laissent en effet sortir plus de deux fois par semaine si les personnes âgées sont d'accord.,1
garderie deux jours par semaine ils l'appellent le jour des personne âgées mais elle va au centre des personnes âgées.,"Il s'agit d'une garderie pour personnes âgées, mais on l'appelle le centre pour personnes âgées.",0
c'était leur objectif oh,C'est ce qu'ils avaient essayé de faire.,0
c'était leur objectif oh,Ce n'était jamais ce qu'ils voulaient.,2
c'était leur objectif oh,Ils ont réalisé leur objectif.,0
Le contrôle des armes à feu passe par les deux mains,La moitié de tous les ratés d'armes à feu résultent d'une utilisation à une main.,1
Le contrôle des armes à feu passe par les deux mains,La meilleure façon d'appliquer le contrôle des armes est d'utiliser les deux pieds.,2
Le contrôle des armes à feu passe par les deux mains,Il faut vous servir des deux mains si vous voulez pratiquer la maitrise des armes à feu.,0
"et euh tout à coup il arrive de quelque part, je ne sais pas d'où il arrive mais","Je ne sais pas d'où ça vient, mais c'est rapide.",0
"et euh tout à coup il arrive de quelque part, je ne sais pas d'où il arrive mais",Ça vient vite mais je ne sais d'où.,0
"et euh tout à coup il arrive de quelque part, je ne sais pas d'où il arrive mais",Ça vient comme de la mélasse et je sais exactement quand ça va arriver.,2
"non, en fait je ne le connais même pas, je ne pense pas",Je n'en sais pas grand-chose.,0
"non, en fait je ne le connais même pas, je ne pense pas",Je suis ignorant en matière d'amour.,0
"non, en fait je ne le connais même pas, je ne pense pas",Je l'étudie depuis plusieurs années.,2
oui elle était formidable vous savez elle,Je pense qu'elle sait qu'elle était géniale.,1
oui elle était formidable vous savez elle,"Non, elle était horrible.",2
oui elle était formidable vous savez elle,"Oui, elle était très bonne.",0
"oui, il a suggéré de seulement prendre une euh, une serpillère comme on utiliserait",Il a suggéré d'acheter un aspirateur.,2
"oui, il a suggéré de seulement prendre une euh, une serpillère comme on utiliserait",Il a suggéré de trouver une serpillière.,0
"oui, il a suggéré de seulement prendre une euh, une serpillère comme on utiliserait",Il voulait nettoyer le sang avec une vadrouille,0
"c'est vraiment pas terrible dans le coin, nous venons d'avoir une fusillade sur l'autoroute à trois pâtés de maisons de chez nous",La fusillade a eu lieu à au moins 100 miles de chez moi.,2
"c'est vraiment pas terrible dans le coin, nous venons d'avoir une fusillade sur l'autoroute à trois pâtés de maisons de chez nous",La fusillade a eu lieu proche de ma maison et m'a suffisamment effrayé pour m'empêcher de sortir.,0
"c'est vraiment pas terrible dans le coin, nous venons d'avoir une fusillade sur l'autoroute à trois pâtés de maisons de chez nous","Il y a eu une fusillade près de chez moi, c'est vraiment pas bon par ici.",0
euh-huh c'est vrai c'est c'est pas vraiment euh cohérent,"Je ne suis pas d'accord avec toi, c'est très consistent.",2
euh-huh c'est vrai c'est c'est pas vraiment euh cohérent,Je pense que tu as peut-être raison au sujet de sa cohérence.,1
euh-huh c'est vrai c'est c'est pas vraiment euh cohérent,Tu as raison de ne pas être cohérent.,0
J'essaye de m'accrocher,Je tente de rester accroché.,0
J'essaye de m'accrocher,Je fais vraiment de mon mieux.,0
J'essaye de m'accrocher,Je vais tourner la page et ne jamais regarder en arrière.,2
Nous encadrons notre entrée dans l'avenir technologique.,Nous construisons les précurseurs nécessaires à un avenir technologique.,0
Nous encadrons notre entrée dans l'avenir technologique.,"Nous construisons des transistors, donc notre futur sera géré par l'intelligence artificielle.",1
Nous encadrons notre entrée dans l'avenir technologique.,Nous voulons empêcher la technologie de réussir.,1
"Par exemple, au maximum, tous les gènes virent au violet.","Au maximum, seulement la moitié des gènes peuvent devenir violets.",2
"Par exemple, au maximum, tous les gènes virent au violet.",Il est possible que les gènes changent de couleur.,0
"Par exemple, au maximum, tous les gènes virent au violet.","Parfois, les gènes peuvent aussi devenir bleus.",2
Daniel Yamins est un jeune brillant mathématicien.,M. Yamins est excellent en maths.,0
Daniel Yamins est un jeune brillant mathématicien.,M. Yamins se concentre sur la géométrie algébrique.,1
Daniel Yamins est un jeune brillant mathématicien.,M. Yamins's eat un grand artiste mais un un piètre mathématicien.,2
"Et si c'est le cas, sont-ils souvent près de cette frontière ?",Je sais qu'ils ne se déplacent jamais près de la frontière.,2
"Et si c'est le cas, sont-ils souvent près de cette frontière ?","Je veux savoir, sont-ils souvent en Angleterre ?",1
"Et si c'est le cas, sont-ils souvent près de cette frontière ?",L'orateur souhaitait clarifier combien de fois ils avaient presque atteint leur limite.,1
"Et il y a, je pense, un indice moléculaire que la biosphère se construit de façon persistante dans le régime de survie pour un ensemble de lignées se propageant.",La biosphère change énormément.,0
"Et il y a, je pense, un indice moléculaire que la biosphère se construit de façon persistante dans le régime de survie pour un ensemble de lignées se propageant.",La biosphère change en fonction de la température.,1
"Et il y a, je pense, un indice moléculaire que la biosphère se construit de façon persistante dans le régime de survie pour un ensemble de lignées se propageant.",La biosphère ne change jamais.,2
"Avec ce saut, un cristal normal ne peut pas encoder beaucoup d'informations.",Les cristaux réguliers sont un support de stockage d'informations à très haute densité.,2
"Avec ce saut, un cristal normal ne peut pas encoder beaucoup d'informations.",Les cristaux réguliers ne sont pas très utiles pour coder l'information.,0
"Avec ce saut, un cristal normal ne peut pas encoder beaucoup d'informations.",Il y a d'autres types de crystaux qui sont très utiles pour l'encodage d'informations géographiques par l'utlisation des faisceaux laser.,1
"Par conséquent, les adultes n'ont pas besoin d'enseigner aux enfants d'âge préscolaire à faire semblant, comme ils le font parfois en les aidant à maîtriser des puzzles ou d'autres tâches similaires.",Les enfants d'âge préscolaire sont naturellement plus doués pour résoudre des énigmes que pour jouer à des jeux de simulation.,1
"Par conséquent, les adultes n'ont pas besoin d'enseigner aux enfants d'âge préscolaire à faire semblant, comme ils le font parfois en les aidant à maîtriser des puzzles ou d'autres tâches similaires.",Les enfants en âge préscolaire n'ont pas besoin d'autant d'aide pour apprendre comment faire semblant.,0
"Par conséquent, les adultes n'ont pas besoin d'enseigner aux enfants d'âge préscolaire à faire semblant, comme ils le font parfois en les aidant à maîtriser des puzzles ou d'autres tâches similaires.",Les enfants d'âge préscolaire n'ont pas les aptitudes de raisonnement spatial nécessaires pour reconstituer les puzzles sans l’aide d’un adulte.,1
[Cette nation a été] conçue dans la liberté et dédiée à la proposition que tous les hommes sont créés égaux.,Les notes par rapport à cette proposition ont été enregistrées dans plusieurs documents supplémentaires.,1
[Cette nation a été] conçue dans la liberté et dédiée à la proposition que tous les hommes sont créés égaux.,Certains croyaient que tous les gens sont égaux.,0
[Cette nation a été] conçue dans la liberté et dédiée à la proposition que tous les hommes sont créés égaux.,Cette nation a été fondée sur la croyance que certaines personnes sont meilleures que d'autres.,2
Dois-je le féliciter davantage ?,Je suis presque sûr que je dois le battre pour ses échecs.,2
Dois-je le féliciter davantage ?,Je me demande s'il a besoin de plus de reconnaissance de ma part.,0
Dois-je le féliciter davantage ?,Devrais-je le féliciter davantage pour sa performance au piano ?,0
Les théories de réseau de rotation peuvent être construites dans différentes dimensions.,D'autres dimensions peuvent être utilisées pour élaborer des théories sur les réseaux de spin.,0
Les théories de réseau de rotation peuvent être construites dans différentes dimensions.,Les réseaux Spin sont très utiles pour les technologies de stockage de données.,1
Les théories de réseau de rotation peuvent être construites dans différentes dimensions.,Les réseaux de spin ne peuvent être imaginés dans des dimensions différentes.,2
"(frénétiquement) Non, non, je ne veux pas que tu meurs!",Je ne veux pas que tu meurs !,0
"(frénétiquement) Non, non, je ne veux pas que tu meurs!",Je m'en fous si tu meurs !,2
"(frénétiquement) Non, non, je ne veux pas que tu meurs!",Je serais très fâché si tu mourais !,0
Il fut pendu en public le 19 mars 1875 à San Jose en Californie.,La Californie effectuait des exécutions publiques jusqu'en 1875.,0
Il fut pendu en public le 19 mars 1875 à San Jose en Californie.,Il a été acquitté de tout acte répréhensible et libéré.,2
Il fut pendu en public le 19 mars 1875 à San Jose en Californie.,Il a été pendu pour sédition et vol de chevaux.,1
"Dans le régime chaotique, la mer verte scintillante percole.",La mer était d'un bleu profond et lisse comme du verre.,2
"Dans le régime chaotique, la mer verte scintillante percole.",La mer était remplie de petits poissons qui se cognaient contre le bateau.,1
"Dans le régime chaotique, la mer verte scintillante percole.",La mer était verte et semblait bouillonner.,0
Un ordre juridique entièrement nouveau aspirait à sortir de la tourmente des années 1860.,"Dans les années 1870, tout l'ordre juridique s'était effondré et le pays était en pleine anarchie.",2
Un ordre juridique entièrement nouveau aspirait à sortir de la tourmente des années 1860.,Les années 1860 furent une période tumultueuse.,0
Un ordre juridique entièrement nouveau aspirait à sortir de la tourmente des années 1860.,Le nouvel ordre juridique souhaitait étendre les droits du travail.,1
"Selon lui, toute forme de pensée supérieure apparaît d'abord dans la communication sociale, entre l'enfant et les représentants de sa culture dans une activité commune.",Les enfants sont incapables de partager des raisonnements supérieurs.,2
"Selon lui, toute forme de pensée supérieure apparaît d'abord dans la communication sociale, entre l'enfant et les représentants de sa culture dans une activité commune.",La pêche est une activité populaire partagée entre de nombreuses cultures différentes.,1
"Selon lui, toute forme de pensée supérieure apparaît d'abord dans la communication sociale, entre l'enfant et les représentants de sa culture dans une activité commune.",Partager des activités communes est parfois utile pour partager de plus hautes formes de raisonnement.,0
"Certains quartiers ont des rezadores ou des rezadoras, des chefs spirituels qui mènent la communauté au cours des prières lors des funérailles, lors des fêtes des saints et lorsque le prêtre n'était pas disponible.",Nulle des communautés n'avait des chefs spirituels qui n'étaient pas prêtres.,2
"Certains quartiers ont des rezadores ou des rezadoras, des chefs spirituels qui mènent la communauté au cours des prières lors des funérailles, lors des fêtes des saints et lorsque le prêtre n'était pas disponible.",Certains quartiers avaient des chefs spirituels qui n'étaient pas des prêtres.,0
"Certains quartiers ont des rezadores ou des rezadoras, des chefs spirituels qui mènent la communauté au cours des prières lors des funérailles, lors des fêtes des saints et lorsque le prêtre n'était pas disponible.",Certains des chefs spirituels avaient les cheveux noirs.,1
"Dans une pièce sociodramatique aussi, les opportunités d'agir et de coordonner différents roles aide sans doute les enfants a comprendre les similarités et différences entre les désirs, croyances et sentiments des gens.",Les enfants peuvent apprendre en quoi les gens sont semblables et différents.,0
"Dans une pièce sociodramatique aussi, les opportunités d'agir et de coordonner différents roles aide sans doute les enfants a comprendre les similarités et différences entre les désirs, croyances et sentiments des gens.",Les enfants peuvent voir à quel point différentes races sont différentes.,1
"Dans une pièce sociodramatique aussi, les opportunités d'agir et de coordonner différents roles aide sans doute les enfants a comprendre les similarités et différences entre les désirs, croyances et sentiments des gens.",Les enfants ne peuvent rien apprendre.,2
"La plus haute vertu de l'ordre constitutionnel allemand de l'après-guerre, alors, fût précisément la plus grande victime du régime nazi.",Le régime Nazi l'avait permis.,2
"La plus haute vertu de l'ordre constitutionnel allemand de l'après-guerre, alors, fût précisément la plus grande victime du régime nazi.",Le régime Nazi a tué tous ceux impliqués.,1
"La plus haute vertu de l'ordre constitutionnel allemand de l'après-guerre, alors, fût précisément la plus grande victime du régime nazi.",Le régime nazi l'a stoppé.,0
Sonja l'enfant a commencé à imiter les crises de sa fille.,Personne n'avait une crise de colère.,2
Sonja l'enfant a commencé à imiter les crises de sa fille.,Sonja est une enfant.,2
Sonja l'enfant a commencé à imiter les crises de sa fille.,Sonja était contrariée.,0
"6 Au cours des cinquante-cinq années qui ont précédé la guerre civile, la Cour a utilisé ce pouvoir avec parcimonie.",La tribunal a parfois utilisé ce pouvoir dans les décennies qui ont précédé la guerre civile.,0
"6 Au cours des cinquante-cinq années qui ont précédé la guerre civile, la Cour a utilisé ce pouvoir avec parcimonie.",Le Tribunal a utilisé ce pouvoir 4 fois durant les cinquante-cinq années menant à la Guerre civile.,0
"6 Au cours des cinquante-cinq années qui ont précédé la guerre civile, la Cour a utilisé ce pouvoir avec parcimonie.",La Cour a utilisé ce pouvoir 5 millions de fois dans les cinquante-cinq ans conduisant à la Guerre de Sécession.,2
"Je vous assure, monsieur, que j'ai été pleinement informé de tout cela.",Je vous ai dit que je suis au courant de tout.,0
"Je vous assure, monsieur, que j'ai été pleinement informé de tout cela.",C'est la mort de l'inspecteur dont j'ai été informé.,1
"Je vous assure, monsieur, que j'ai été pleinement informé de tout cela.",Il y a beaucoup de détails qui m'ont été cachés.,2
Les bruits perturbèrent capitaine Blood de ses songeries agacées.,Le Capitaine Blood était capable de penser à des choses qui le rendaient mécontent sans interruption.,2
Les bruits perturbèrent capitaine Blood de ses songeries agacées.,Les pensées du capitaine Blood furent interrompues par quelques bruits.,0
Les bruits perturbèrent capitaine Blood de ses songeries agacées.,Les cris du chiot sorti le capitaine de ses ruminations.,1
"Mais je ne peux pas oublier que lorsque je n'étais pas mieux loti qu'un esclave chez votre oncle, à la Barbade, vous m'avez traité avec une certaine gentillesse.",Tu m'as traité avec bonté quand j'étais un esclave à la Barbade.,0
"Mais je ne peux pas oublier que lorsque je n'étais pas mieux loti qu'un esclave chez votre oncle, à la Barbade, vous m'avez traité avec une certaine gentillesse.","Tu étais incroyablement cruel avec moi, et tu m'as traité bien pire que de la saleté.",2
"Mais je ne peux pas oublier que lorsque je n'étais pas mieux loti qu'un esclave chez votre oncle, à la Barbade, vous m'avez traité avec une certaine gentillesse.",Ton oncle me battait tous les jours quand il m'avait.,1
"Là, pas plus de trois milles plus loin, était la terre - un mur inégal de verdure vive remplissait l'horizon à l'ouest.",Un paysage luxuriant était en vue.,0
"Là, pas plus de trois milles plus loin, était la terre - un mur inégal de verdure vive remplissait l'horizon à l'ouest.",L'île dont ils s'approchaient était inhabitée.,1
"Là, pas plus de trois milles plus loin, était la terre - un mur inégal de verdure vive remplissait l'horizon à l'ouest.","Ils ne pouvaient voir aucune terre à des miles aux alentours, seulement un océan sans fin.",2
Je suis l'envoyé de Sa Majesté dans ces régions barbares et le proche parent de mon seigneur Sunderland.,"Sa Majesté a des envoyés, et je suis l'un d'entre eux.",0
Je suis l'envoyé de Sa Majesté dans ces régions barbares et le proche parent de mon seigneur Sunderland.,Sa Majesté m'a envoyé ici il y a une semaine.,1
Je suis l'envoyé de Sa Majesté dans ces régions barbares et le proche parent de mon seigneur Sunderland.,Je ne reçois pas des ordres de Sa Majesté.,2
"Je te le devais - ou je le croyais, dit-il.",Il n'a jamais pensé qu'il te devait quelque chose.,2
"Je te le devais - ou je le croyais, dit-il.",Il t'était redevable pour l'aide que tu lui a apportée en tant que mendiant sans le sous.,0
"Je te le devais - ou je le croyais, dit-il.",Il pensait te devoir quelque chose.,0
J'aurais dû mieux savoir que de venir si près de la Jamaïque la nuit.,J'ai voyagé près de la Jamaïque après le coucher du soleil.,0
J'aurais dû mieux savoir que de venir si près de la Jamaïque la nuit.,J'ai voyagé à Jamaïque au bord d'un grand bateau.,1
J'aurais dû mieux savoir que de venir si près de la Jamaïque la nuit.,Ma femme et mois sommes arrivés en Jamaïque en plein jour.,2
"Les pensées de Blood étaient tournées vers cela et d'autres préoccupations, tandis qu'il paressait sur la méridienne.",Blood a eu un rêve très banal sur son lit de jour.,1
"Les pensées de Blood étaient tournées vers cela et d'autres préoccupations, tandis qu'il paressait sur la méridienne.",Blood ruminait couché.,0
"Les pensées de Blood étaient tournées vers cela et d'autres préoccupations, tandis qu'il paressait sur la méridienne.",Blood pensait intensément à la dernière fois où il avait vu sa mère.,1
"Bien sûr, alors, je vais vous le dire.","Très bien, je vais t'en parler.",0
"Bien sûr, alors, je vais vous le dire.",Je reste motus et bouche cousue.,2
