premise,hypothesis,gpt_label
"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The Chief just recently retired a few weeks ago.,1
"This is Chief Master Sergeant Clem Francis, retired from the US Air Force.",The US Air Force Chief just started his career this week.,2
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,More than one aircraft arrive every week.,0
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,The increased aircraft traffic is troublesome.,1
Well it got to where there's two or three aircraft arrive in a week and I didn't know where they're flying to.,There are never any aircraft arriving.,2
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,It takes up to three months to complete training on the use of a full pressure suit.,1
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,Training to use a full pressure suit takes time.,0
They had already had their training in the full pressure suits and it taken me a while if you go into full pressure suits.,We could have you trained to use a full pressure suit by the end of the day.,2
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had been deactivated by the pilot.,1
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",The bomb had no chance of exploding.,0
"I want to say that there wasn't any danger of going in with the bomb because it would not explode, regardless of how hard it hit the ground.",There was a great danger of the bomb exploding.,2
And how about it looks like exactly what I'm trying to do.,I'm not sure what this looks like to you.,2
And how about it looks like exactly what I'm trying to do.,"I'm trying to do this, obviously.",0
And how about it looks like exactly what I'm trying to do.,I'm trying to finish my project in the next week.,1
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped from the barn every day.,1
"But anyway, the animals would get loose all the time, especially the goats.",The goats escaped often.,0
"But anyway, the animals would get loose all the time, especially the goats.",The goats were kept safe and secure.,2
The doors were locked when we went in.,All of the doors were open.,2
The doors were locked when we went in.,We had the keys with us.,1
The doors were locked when we went in.,We went in even though the doors were locked.,0
So I just had to take the totals and try and figure it like that.,I feel confident that the totals are all I need to get this figured out.,1
So I just had to take the totals and try and figure it like that.,I have no clue what to do with just the totals please give me more details to figure out this mess.,2
So I just had to take the totals and try and figure it like that.,I will calculate it based off of the totals.,0
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers are drug addicts.,0
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers aren't on any prescriptions or drugs.,2
and that's a lot of it is due to the fact that the mothers are on drugs,The mothers take drugs.,0
yeah it's real nice has it been raining,I do not mind the rain.,1
yeah it's real nice has it been raining,It is nice and rainy.,0
yeah it's real nice has it been raining,It is so horrible with the never ending sunshine.,2
oh what human life is worth and whether or not you can rehabilitate somebody,All lives are worth rehab and second chances.,2
oh what human life is worth and whether or not you can rehabilitate somebody,No humans deserve to be rehabilitated.,2
oh what human life is worth and whether or not you can rehabilitate somebody,Regardless of rehabilitation what life is worth it.,2
oh boy you do have a strange wiring problem there,I've never seen this kind of wiring problem before.,1
oh boy you do have a strange wiring problem there,The wiring isn't the issue.,2
oh boy you do have a strange wiring problem there,There's a problem caused by this odd wiring.,0
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm not at all surprised that they were leinient.,2
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised that they let you take food and drinks in there.,1
sounds like a lot of fun yeah it's amazing to me how how many things they would allow,I'm surprised what they could get away with.,0
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I do not need to because my children are over the age of twenty.,0
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I might have to since they are close in age.,1
oh but anyway anyway um my kids are now twenty one and twenty four so i don't have to,I must since they are both ten and eleven years old.,2
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be able to make the best judgment calls.",0
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people who might not be hungry.",1
yeah people who who could be at work at any time or whose decisions could be clouded if they had to make a decision,"Yeah, people whose decision faculties are never impaired.",2
no they're still they're still on tour they've been touring since late sixties,They have been touring since before 1970.,0
no they're still they're still on tour they've been touring since late sixties,They love touring.,1
no they're still they're still on tour they've been touring since late sixties,They recently ended their tour.,2
how would you do aerobics,Can you explain how you'd perform aerobics?,0
how would you do aerobics,I'm interested in aerobics because I need some cardiovascular activity.,1
how would you do aerobics,Please stop talking about aerobics.,2
well that's a good one i hadn't thought about that yeah,That's a dumb idea I discarded last week.,2
well that's a good one i hadn't thought about that yeah,That's a good point.,0
well that's a good one i hadn't thought about that yeah,The paradox you mention is a good point.,1
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,The day care is open every day for children under the age of five only.,2
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They do let them go more than twice a week if the senior citizens are up to it.,1
day care  two days a week they call it senior citizen day care but she goes to the senior citizen center,They refer to it as a senior day care but it is called the senior center.,0
that was their goal oh,That is what they had been striving for.,0
that was their goal oh,That was never what they wanted.,2
that was their goal oh,They achieved their goal.,1
gun control means using two hands,Half of all gun misfires result from single-hand use.,1
gun control means using two hands,The best way forward for gun control is to use both feet.,2
gun control means using two hands,Use both hands if you want to practice gun control.,0
and uh but it suddenly comes from somewhere i don't know where it comes from but,I do not know where it comes from but it is swift.,0
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes by fast but I kinda know where it may be coming from.,1
and uh but it suddenly comes from somewhere i don't know where it comes from but,It comes like molasses and I know exactly when it will be coming.,2
no in fact i'm not even familiar with it i don't think,I don't know much about it.,0
no in fact i'm not even familiar with it i don't think,I'm ignorant in matters of love.,2
no in fact i'm not even familiar with it i don't think,I've been studying it for years.,1
yeah she was great you know she,I think she knows that she was awesome.,1
yeah she was great you know she,No she was horrible.,2
yeah she was great you know she,Yes she was very good.,0
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested buying a vacuum.,2
yeah he suggested just getting uh um a uh um a mop like you would use,He suggested finding a mop.,0
yeah he suggested just getting uh um a uh um a mop like you would use,He wanted to clean up the blood with a mop.,1
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was at least 100 miles from where I live.,2
its really bad out here we just had a freeway shooting about three blocks from our house,The shooting was close to my house and it makes me scared to go outside.,1
its really bad out here we just had a freeway shooting about three blocks from our house,"There was a shooting close to my home, it is really not good in this area.",0
uh-huh that's true it is it's not really uh consistent,"I disagree with you, it is very consistent.",2
uh-huh that's true it is it's not really uh consistent,I think you may be correct about its consistency.,1
uh-huh that's true it is it's not really uh consistent,You are correct about it not be consistent.,0
i'm trying to hang in there,I am attempting to hang on.,0
i'm trying to hang in there,I really am doing my best.,1
i'm trying to hang in there,I will let go and never look back.,2
We gate our entry into the technological future.,We are building the precursors necessary for a technology future.,1
We gate our entry into the technological future.,"We build transistors, so our future will be run by AI.",1
We gate our entry into the technological future.,We want to prevent technology from succeeding.,2
"For example, at a maximum, all the genes turn purple.","At a maximum, only half of the genes can turn purple.",2
"For example, at a maximum, all the genes turn purple.",It's possible for the genes to switch color.,0
"For example, at a maximum, all the genes turn purple.",Sometimes the genes can turn blue too.,1
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins is great at math.,0
Daniel Yamins is a brilliant young mathematician.,Mr. Yamins's focus is algebraic geometry.,1
Daniel Yamins is a brilliant young mathematician.,"Mr. Yamins's is a great artist, but a terrible mathematician.",2
"And if so, are they often near that boundary?",I know they never travel near the boundary.,2
"And if so, are they often near that boundary?","I want to know, are they often in England?",2
"And if so, are they often near that boundary?",The speaker wanted clarification about how often they went near the boundary.,0
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes a lot.,1
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere changes according to the temperature.,1
"And there is, I think, a molecular clue that the biosphere is persistently coconstructing itself in the survivable regime for a propagating set of lineages.",The biosphere never changes.,2
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are a very high density information storage medium.,2
"With that leap, a regular crystal cannot encode much  information.",Regular crystals are not very useful for encoding information.,0
"With that leap, a regular crystal cannot encode much  information.",There are other kinds of crystals that are very useful for encoding geographic information using laser beams.,1
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers are naturally better at puzzle solving than at playing pretend games.,1
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers do not need as much help learning how to pretend.,0
"Consequently, adults do not need to  tutor  preschoolers in pretending, as they sometimes do when helping them master puzzles or other similar tasks.",Preschoolers lack the necessary spatial modeling skills to master puzzles on their own.,1
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Notes about this proposition were recorded in several additional documents.,1
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,Some people believed that all people are equal.,0
[This nation was] conceived in liberty and dedicated to the proposition that all men are created equal.,This nation was founded on the belief that some people are inherently better than others.,2
Should I be praising him more?,I'm pretty sure I need to beat him for his failures.,2
Should I be praising him more?,I'm wondering if he needs more appreciation from me.,0
Should I be praising him more?,Should I be praising him more for his piano performance?,1
Spin network theories can be constructed in dierent dimensions.,Other dimensions can be used to construct spin network theories.,0
Spin network theories can be constructed in dierent dimensions.,Spin networks are very useful for data storage technologies.,1
Spin network theories can be constructed in dierent dimensions.,Spin networks cannot be imagined in different dimensions.,2
"(frantically)  No, no, I don't want you to die!",I do not want you to die!,0
"(frantically)  No, no, I don't want you to die!",I don't care if you die!,2
"(frantically)  No, no, I don't want you to die!",I'd be very upset if you died!,1
"He was publicly hanged on March 19, 1875, in San Jose, California.",California was performing public executions as late as 1875.,0
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was acquitted of all wrong doing and sent on his way.,2
"He was publicly hanged on March 19, 1875, in San Jose, California.",He was hanged for sedition and horse thievery.,1
"In the chaotic regime, the twinkling green sea percolates.",The sea was deep blue and smooth as glass.,2
"In the chaotic regime, the twinkling green sea percolates.",The sea was filled with small fish that splashed against the boat.,1
"In the chaotic regime, the twinkling green sea percolates.",The sea was green and appeared to bubble.,0
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,By the 1870s all legal order had collapsed and the country was in complete anarchy.,2
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The 1860s were a tumultuous time.,0
An entirely new legal order was yearning to work its way clear from the turmoil of the 1860s.,The new legal order wished to expand labor rights.,1
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Children are incapable of sharing higher forms of thinking.,2
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Fishing is one popular activity shared among many different cultures.,1
"Any higher form of thinking, he pointed out,  rst appears in social communication, between the child and representatives of his or her culture as they engage in a joint activity.",Sharing common activities is sometimes helpful for sharing higher forms of thinking.,0
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",None of the neighborhoods had spiritual leaders who weren't priests.,2
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some neighborhoods had spiritual leaders who weren't priests.,0
"Some neighborhoods had rezadores or rezadoras, spiritual leaders who led the community in prayer for funerals, saints' day celebrations and whenever the priest was unavailable.",Some of the spiritual leaders had black hair.,1
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can learn how people are similar and different.,0
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can see how different races are different.,1
"In sociodramatic play as well, opportunities to act out and coordinate various roles probably help children grasp similarities and differences between people in desires, beliefs, and feelings.",Children can't learn anything.,2
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime allowed it.,2
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime killed everyone involved.,1
"The highest virtue of the postwar German constitutional order, then, was precisely the greatest casualty of the Nazi regime.",The Nazi regime stopped it.,1
Sonja the  child  began to mimic her daughter's tantrums.,Nobody was having a tantrum.,2
Sonja the  child  began to mimic her daughter's tantrums.,Sonja is a child.,0
Sonja the  child  began to mimic her daughter's tantrums.,Sonja was upset.,1
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court occasionally used this power in the decades leading up to the Civil War.,0
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 4 times in the fifty-five years leading up to the Civil War.,1
"6 In the fifty-five years leading up to the Civil War, the Court used this power sparingly.",The Court used this power 5 million times in the fifty-five years leading up to the Civil War.,2
"I assure you, sir, that I was fully informed of all.",I am telling you that I was given knowledge about everything.,0
"I assure you, sir, that I was fully informed of all.",It is the detective's death that I was informed about.,1
"I assure you, sir, that I was fully informed of all.",There are many details that were hidden from me.,2
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood was able to think his disgruntled thoughts without interruption.,2
The sounds disturbed Captain Blood from his disgruntled musings.,Captain Blood's thoughts were broken by some noises.,0
The sounds disturbed Captain Blood from his disgruntled musings.,The puppy's screams jolted the captain from his ruminations.,1
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",You treated me kindly when I was a slave in Barbados.,0
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.","You were incredibly cruel to me, and treated me worse than dirt.",2
"But I can't forget that when I was no better than a slave in your uncle's household in Barbados, ye used me with a certain kindness.",Your uncle beat me hard everyday when he owned me.,2
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",A lush landscape was within sight.,0
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.",The island they were approaching was uninhabited.,1
"There, not more than three miles away, was land--an uneven wall of vivid green that filled the western horizon.","They could not see any land for miles, only unending ocean.",2
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.","His Majesty has envoys, and I am one of them.",0
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",His Majesty sent me here about a week ago.,1
"I am His Majesty's envoy to these barbarous parts, and my Lord Sunderland's near kinsman.",I do not take orders from His Majesty.,2
"I owed it to you--or thought I did,  he said.",He never thought he owed you anything.,2
"I owed it to you--or thought I did,  he said.",He owed you for the help you gave him as a penniless beggar.,1
"I owed it to you--or thought I did,  he said.",He thought he owed you something.,0
I should have known better than to come so close to Jamaica by night.,I traveled near to Jamaica after the sun had set.,0
I should have known better than to come so close to Jamaica by night.,I traveled to Jamaica in a large boat.,1
I should have known better than to come so close to Jamaica by night.,My wife and I arrived in Jamaica in broad daylight.,2
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood slept a thoughtless dream on his day-bed.,2
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was ruminating while lying down.,0
Blood's thoughts were upon this and other things as he lounged there on the day-bed.,Blood was thinking hard about the last time he saw his mother.,1
"Sure, then, I'll be telling ye.","Alright then, I will tell you about it.",0
"Sure, then, I'll be telling ye.",I will not say a word to you.,2
"Sure, then, I'll be telling ye.",It is only because you promised not to repeat this that I am telling you.,1
Ah! And what way may that be?,Someone is asking which way to go.,0
Ah! And what way may that be?,The questioner is alone and has no one around to confer with.,1
Ah! And what way may that be?,The questioner is in a hurry and needs to know immediately the route to take.,1
I do not grant the King's commission lightly.,Granting the King's commission goes against my morals.,1
I do not grant the King's commission lightly.,I have given hard thought to the King's commission.,1
I do not grant the King's commission lightly.,I signed the warrant to grant the King's commission without a second thought.,2
He realized that he might have to retreat in a hurry.,He realized that he had all day to retreat.,2
He realized that he might have to retreat in a hurry.,He realized that he had to make a quick move.,0
He realized that he might have to retreat in a hurry.,"If he stayed in the same place, he would be discovered.",1
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She did not like that he had murdered many men in the past three years.,1
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke happily of his adventures and his personality.,2
"And yet he has been what he has been and done what he has done in these last three years,  said she, but she said it sorrowfully now, without any of her earlier scorn.",She spoke in sad tones.,0
I suppose that is after the fashion of your kind.,I assume that this is what your kind do.,0
I suppose that is after the fashion of your kind.,"I have read about your kind, and their culture.",1
I suppose that is after the fashion of your kind.,I take it that this is not common among your kind.,2
A frown rumpled her brow.,A huge grin was spread on her face.,2
A frown rumpled her brow.,She felt a sickening feeling in her stomach.,1
A frown rumpled her brow.,There was a frown on her face.,0
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her expression changed after she saw his face.,0
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",Her face lit up when she saw the frown on his face.,2
"She had been observing him with shining eyes, but at sight of his dejected countenance, and the deep frown that scarred his brow, her own expression changed.",She did not know if he was angry at her.,1
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.","Since the great gates were locked, he jumped over the fence, into the courtyard.",2
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",The great gates were the only entrance to the courtyard.,1
"Walking leisurely, he skirted the embattled wall, and passed through the great gates into the courtyard.",There were big gates that led into the courtyard.,0
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He thought someone would be going to the gallows.,0
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He was a sheriff who had captured a thief.,1
"You'll ruffle it to the gallows, no doubt,  he said contemptuously.",He whispered a way to escape the country in order to avoid jail.,2
How could I in honesty have detained them? It was in the bargain.,I could not bring myself to detain them.,0
How could I in honesty have detained them? It was in the bargain.,I detained them as soon as I saw them.,2
How could I in honesty have detained them? It was in the bargain.,"I would not have forgiven myself, if I had detained them.",1
I've been hunting him this year past.,I have been following him closely for a year without him knowing.,1
I've been hunting him this year past.,I have only been following him for close to a week.,2
I've been hunting him this year past.,Over the course of the past year I have been stalking him.,0
The museum is not strong on catalogues or labels,The museum does not like being labelled.,1
The museum is not strong on catalogues or labels,The museum is not a fan of brochures.,0
The museum is not strong on catalogues or labels,The strong point of the museum is the catalogues.,2
These open-air markets are also the most interesting places to shop in Beijing.,Beijing has open-air markets that include very interesting shops.,0
These open-air markets are also the most interesting places to shop in Beijing.,The open-air markets in Beijing are the most interesting in the world.,1
These open-air markets are also the most interesting places to shop in Beijing.,The strict laws in Beijing prohibit open-air markets within the city limits.,2
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach are always clean.,2
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water and the beach may be dirty.,0
"The largest bay on the northwest coast makes a fine harbor, but both the water and the beach can be dirty.",The water is dirty because of pollution.,1
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",None of the skyscrapers on the Golden Mile are banks.,2
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.",The skyscrapers on the Golden Mile are banks.,0
"Those skyscrapers are banks, and the street on which they stand has been nicknamed the Milla de Oro, or Golden Mile.","The skyscrapers on the Golden Mile are different types of businesses, including banks.",1
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada had safer skies.,0
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were free from missiles.,1
"Natural enough, then, that involvement in World War II began with a British Commonwealth Air Training Plan, using Canada's safer skies to prepare pilots for combat.",Canada's skies were more dangerous.,2
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They are bitter and resentful to everyone now that they have to share the coast.,2
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They have to share the coast with other people now.,1
"And they remain tolerant and helpful, even though they know that their lovely coast is no longer just theirs.",They used to own five hundred miles of coastal frontage.,1
"Kublai Khan erected his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures remain on display today.",Kublai Khan erected a capital in Taiwan.,2
"Kublai Khan erected his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures remain on display today.",Kublai Khan has treasures in Beijing.,0
"Kublai Khan erected his own capital in 1279 on the shores of Beijing's Beihai Lake, where some of his imperial treasures remain on display today.",Kublai Khan was a well respected man.,1
"Assimilating more easily with the Anglo community only Protestant schools accepted their children Eastern European Jews have  graduated  to wealthy Westmount or emigrated, again, to Toronto.",Eastern European Jews assimilate well with everyone.,2
"Assimilating more easily with the Anglo community only Protestant schools accepted their children Eastern European Jews have  graduated  to wealthy Westmount or emigrated, again, to Toronto.",The Jews are not wanted by the rest of the community.,1
"Assimilating more easily with the Anglo community only Protestant schools accepted their children Eastern European Jews have  graduated  to wealthy Westmount or emigrated, again, to Toronto.",The Jews assimilated easier with the Anglo community.,0
"If possible, familiarize yourself with the plot in advance.",Do not get into the plot in advance; it will spoil the fun later.,2
"If possible, familiarize yourself with the plot in advance.","Try to understand the plot in advance, if you can.",0
"If possible, familiarize yourself with the plot in advance.",You will find the class easier if you understand the plot of the book.,1
"His burial vaults, 27 m (88 ft) below ground, are made of marble and cover 1,200 sq m (13,000 sq ft).",He is buried more than 20m underground.,0
"His burial vaults, 27 m (88 ft) below ground, are made of marble and cover 1,200 sq m (13,000 sq ft).",He was an important public figure.,1
"His burial vaults, 27 m (88 ft) below ground, are made of marble and cover 1,200 sq m (13,000 sq ft).",His burial vaults are made from wood.,2
Remember to hide all portable possessions from the monkeys.,Hide your possessions from the monkeys.,0
Remember to hide all portable possessions from the monkeys.,"The monkeys are very interested in many things, including your posessions.",1
Remember to hide all portable possessions from the monkeys.,You do not need to hide your possessions from the monkeys.,2
"Some 1,400 years before the Palace of Estei was erected, Milreu was also the large country house of an eminent person.",Milreu was 10 miles from anything.,1
"Some 1,400 years before the Palace of Estei was erected, Milreu was also the large country house of an eminent person.",Milreu was out in the country.,0
"Some 1,400 years before the Palace of Estei was erected, Milreu was also the large country house of an eminent person.",Milreu was right in the heart of the city.,2
Sea temperatures vary between 18e and 24e C (64-75e F).,"Sea temperature are always changing, but they do not go below freezing temperature.",1
Sea temperatures vary between 18e and 24e C (64-75e F).,Sea temperatures are always at one fixed point all year-round.,2
Sea temperatures vary between 18e and 24e C (64-75e F).,"See temperatures are higher during the day, when it is warmer.",1
The Kinabalu national park is just one of six protected regions in the state.,The Kinabalu national park has ten elephants and six rhinos.,1
The Kinabalu national park is just one of six protected regions in the state.,"The state has protected regions, which include the Kinabalu national park.",0
The Kinabalu national park is just one of six protected regions in the state.,There is a total of three protected regions in the state.,2
You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will not see photographs.,2
You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will see photographs.,0
You'll see videos of Anne's story and of Amsterdam under occupation along with photographs and artifacts of the time.,You will see some of the first photographs.,1
"Treasure Beach is the only resort area to speak of, with just a handful of hotels stretching across three sandy bays.",There are not that many hotel options for people visiting Treasure Beach.,0
"Treasure Beach is the only resort area to speak of, with just a handful of hotels stretching across three sandy bays.",There is one four star hotel available for tourist who visit Treasure Beach.,1
"Treasure Beach is the only resort area to speak of, with just a handful of hotels stretching across three sandy bays.",Treasure Beach is one of the many resorts in the area.,2
"Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for diving, snorkeling, and other water sports.",It is always 100 degrees or hotter in the summer.,2
"Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for diving, snorkeling, and other water sports.",It's usually 75 in the summer.,1
"Summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for diving, snorkeling, and other water sports.",It's warm temperatures during the summer time.,0
"Among the ponds is one inhabited by  Visitors toss in coins in the hope of bouncing one off a turtle's head, a sure way of achieving good fortune.",People never throw money in because it's bad luck.,2
"Among the ponds is one inhabited by  Visitors toss in coins in the hope of bouncing one off a turtle's head, a sure way of achieving good fortune.",People throw coins in even though the sign says not to.,1
"Among the ponds is one inhabited by  Visitors toss in coins in the hope of bouncing one off a turtle's head, a sure way of achieving good fortune.",People throw coins into the water.,0
"The port town of Nafplio makes the perfect base for touring the area, or perhaps a spot to have lunch while on your tour.",Nafplio has a good view.,1
