premise,hypothesis,gpt_label
"Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo",Ikhasimende uCutty wenza u$10000 ngenyanga,1
"Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo",Kunekhasimende elibizwa ngoCutty,0
"Kwakunezinkomba zokungena nokuphuma kwemali etafuleni lami, yingenxa yalokho noCutty, igama lekhasimende lelo",Asinalo ikhasimende elibizwa ngoCutty,0
Intombazane engisizile iphuma ngale kwedolobha,Intombazane engifuna ingisize ihlala kude kakhulu,2
Intombazane engisizile iphuma ngale kwedolobha,Intombazane ezongisiza ihlala kumamayela awu-5 kude,2
Intombazane engisizile iphuma ngale kwedolobha,Akekho ongangisiza,2
"Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo",Bonke bavuma ukuthi bazosebenza emasimini,0
"Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo",Abakwazanga ukuvuma ukuthi ubani ozoya ensimini nolungele ukusebenza endlini,2
"Bahlukaniswa ngokuthi ubani ozosebenza emasimini nokuthi obani abazoba yizingane zasendlini, into ecishe ibenjalo",Abakwwazanga ukuvuma ukuthi ubani ozosebenza ensimini kakotini nokuthi ngubani ozosula phansi,0
"Babenezingane eziyisihlanu, eyodwa yazo yashona",Zonke izingane zabo zaphila,1
"Babenezingane eziyisihlanu, eyodwa yazo yashona",Uyedwa umntwana owashona kwabahlanu,0
"Babenezingane eziyisihlanu, eyodwa yazo yashona",Umntwana owashona wazalwa egula,0
"Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena",Ngesikhathi emtshela ukuthi akeze endaweni yokungena wayenezinyembezi emehlweni akhe,0
"Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena",Washesha wazisula izinyembezi emfa kokuphosa uJoe endaweni yokungena,0
"Wathi bekunezinyembezi ezehlayo emehlweni akhe waphinde wathi,wabe esethi kuJoe weza endaweni yokungena",Wayejabule ukubona uJoe waze waqala ukukhala,0
Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke,Ukushisa kungagcineka futhi ngesikhathi somlilo,0
Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke,Ukushisa kungaputshuka kungxenyana yensimbi emva kokusha kwendizamshini,0
Ngisho ngakuthiwa indizamshini yayivutha yayizosha bese iyancibilika iphume ngesivalo sensimbi ukuze ukushisa kuputshuke,ukushisa ngeke kuputshuke ngesikhathi somlilo,2
"Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS",INkosi ithathe umhlalaphansi kwezombutho wasemoyeni zaseUS,0
"Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS",INkosi isanda kuthatha umhlalaphansi emasontweni ambalwa adlule,2
"Lona nguSayitsheni omkhulu uClem Francis,osethathe umhlalaphansi kumbutho wezasemoyeni zaseUS",INkosi yezombutho yezomoya zaseUS uqale umsebenzi wakhe kulelisonto,2
Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi,Zingaphezu kweyodwa izindizamshini ezifikayo njalo ngesonto,2
Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi,Ukunyuka kwesiminyaminya sezindizamshini kuyinkinga,2
Kuya lapho kunezindizamshini ezimbili noma ezintathu ezifikayo ngesonto futhi angazi ukuthi zisuke zindizela kuphi,Azikho izindizamshini ezifikayo,2
Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele,Kuthatha izinyanga ezintathu ukuqeda ukuqeqeshwa ekusebenziseni amasuthi engcindezi aphelele,2
Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele,Ukuqeqesha usebenzisa amasuthi engcindezi aphelele kuthatha isikhathi,0
Bese bekwenzile ukuqeqeshwa kwabo kumasuthi engcindezi aphelele futhi kungithathe isikhathi uma uya kumasuthi engcindezi aphelele,Singenza ukuthi uqeqeshwe ukuthi usebenzise amasuthi engcindezi aphelele ekupheleni kosuku,0
"Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,",Ibhomu licishwe umshayeli webhanoyi,0
"Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,",Ibhomu lalingenalo ithuba lokuqhuma,0
"Ngifuna ukusho ukuthi bebungekho ubungozi bokungena nebhomu ngoba belingeke liqhume ngisho kuthiwa lishaye phansi kanzima kanjani,",Kwakukhona ubungozi obukhulu bokuqhuma kwebhomu,0
Kunjani ukuthi kubukeka engathi yini engizama ukuyenza,Anginaso isiqiniseko sokuthi kubukeka kanjani kuwena,0
Kunjani ukuthi kubukeka engathi yini engizama ukuyenza,Kuyabonakala ukuthi ngizama ukuyenza lento,0
Kunjani ukuthi kubukeka engathi yini engizama ukuyenza,Ngizama ukuqeda iphrojekthi yami ngesonto elizayo,1
"Kodwa vele, izilwane ziyadedeleka ngaso sonke isikhathi, ikakhulukazi izimbuzi",Izimbuzi ziyeqa eshedeni zonke izinsuku,0
"Kodwa vele, izilwane ziyadedeleka ngaso sonke isikhathi, ikakhulukazi izimbuzi",Izimbuzi ziyeqa njalo,0
"Kodwa vele, izilwane ziyadedeleka ngaso sonke isikhathi, ikakhulukazi izimbuzi",Izimbuzi bezigcinwe ziphephile futhi zivikelekile,1
Iminyango ibivaliwe ngesikhathi singena,Yonke iminyango ibivuliwe,0
Iminyango ibivaliwe ngesikhathi singena,Okhiye bebekuthina,2
Iminyango ibivaliwe ngesikhathi singena,Sangena phakathi yize noma iminyango yayikhiyiwe,2
Ngakho kwakumele ngithathe okuphelele bese ngiyazama futhi ngibone ngaleyondlela,Ngizwa nginethemba lokuthi okuphelele yikona engikudingayo ukuze ngithole kahle yonke lento,1
Ngakho kwakumele ngithathe okuphelele bese ngiyazama futhi ngibone ngaleyondlela,Anginalo ulwazi lokuthi ngenzenjani ngokuphelele nje ngicela unginike eminye imininingwane ukuze ngithole isisombululo senkinga,2
Ngakho kwakumele ngithathe okuphelele bese ngiyazama futhi ngibone ngaleyondlela,Ngizokubala ngsusela kokuphelele,0
futhi lokho kuningi umakuyiqiniso ukuthi omama badla izidakamizwa,Omama badla izidakamizwa,0
futhi lokho kuningi umakuyiqiniso ukuthi omama badla izidakamizwa,Omama izincwadimvume zemithi noma izidakamizwa,0
futhi lokho kuningi umakuyiqiniso ukuthi omama badla izidakamizwa,Omama bathatha izidakamizwa,0
yebo kiumnandi ukube belina,Anginankinga nemvula,2
yebo kiumnandi ukube belina,Kumnandi futhi liyana,0
yebo kiumnandi ukube belina,Kubi kakhulu nalelilanga elingapheli,0
oh ibiza malini impilo yomuntu nokuthi uzokwazi noma cha ungayihlumelelisa impilo yomuntu,Zonke izimpilo zifanelwe ukuhlunyeleliswa noma ithuba lesibili,2
oh ibiza malini impilo yomuntu nokuthi uzokwazi noma cha ungayihlumelelisa impilo yomuntu,Akekho umuntu ofanelwe ukuhlunyeleliswa isimilo,2
oh ibiza malini impilo yomuntu nokuthi uzokwazi noma cha ungayihlumelelisa impilo yomuntu,Ngaphandle kokuhlunyeleliswa kwesimilo impilo ifanelwe yini,2
oh mfana unenkinga lapho yokuxhunywa kwezintambo zikagesi okungajwayelekile,Angikaze ngiyibone le nkinga yaloluhlobo lokuxhuma izintambo zikagezi ngaphambilini,0
oh mfana unenkinga lapho yokuxhunywa kwezintambo zikagesi okungajwayelekile,Ukuxhunywa kwezintambo zikagesi akuyona inkinga,0
oh mfana unenkinga lapho yokuxhunywa kwezintambo zikagesi okungajwayelekile,Kunenkinga edalwa yiloku kuxhunywa kwezintambo zikagesi okungajwayelekile,0
"Kuzwakala kumnandi kakhulu, yebo kuyamangaza kumina ukuthi zingalki izinto abazivumelayo",Angimangali ukuthi babenozwelo,2
"Kuzwakala kumnandi kakhulu, yebo kuyamangaza kumina ukuthi zingalki izinto abazivumelayo",Ngiyamangala ukuthi banivumelile nathatha ukudla neziphuzo la,0
"Kuzwakala kumnandi kakhulu, yebo kuyamangaza kumina ukuthi zingalki izinto abazivumelayo",Ngiyamangala ukuthi baphunyulile,0
oh kodwa ke izingane zami sezinamashumi amabili nanye namashumi amabili nanye ngakho akumele,Akumele ngoba izingane zami sezingaphezu kweminyaka engamashumi amabili.,0
oh kodwa ke izingane zami sezinamashumi amabili nanye namashumi amabili nanye ngakho akumele,Mhlampe kumele ngikwenze ngoba iminyaka yabo isondelene,1
oh kodwa ke izingane zami sezinamashumi amabili nanye namashumi amabili nanye ngakho akumele,Kumele ngoba bobabili uneminyaka eyishumi noneminyaka eyishumi nanye,2
Yebo abantu abangaba emsebenzini noma yingasiphi isikhathi noma izinqumozabo ezingaba nenkinga uma kufanele benze izinqumo.,Yebo abantu kungenzeka bangakwazi ukukhetha kahle,1
Yebo abantu abangaba emsebenzini noma yingasiphi isikhathi noma izinqumozabo ezingaba nenkinga uma kufanele benze izinqumo.,Yebo kubantu okungenzeka ukuthi abalambile,1
Yebo abantu abangaba emsebenzini noma yingasiphi isikhathi noma izinqumozabo ezingaba nenkinga uma kufanele benze izinqumo.,Yebo abantu abanamakhono ezinqumo ababinankinga,0
cha basasohambweni balokhu behamba kusukela ngeminyaka yamashumi ayisithupha.,Bebelokhu behamba kusukela ungakashayi unyaka wezi-1970,1
cha basasohambweni balokhu behamba kusukela ngeminyaka yamashumi ayisithupha.,Ngiyakuthanda ukuhamba,1
cha basasohambweni balokhu behamba kusukela ngeminyaka yamashumi ayisithupha.,Basanda kuweda uhambo lwabo,2
ungawenza kanjani ama-aerobics?,Ungachaza ukuthi ungawenza kanjani ama-aerobics?,0
ungawenza kanjani ama-aerobics?,Nginentshisekelo yama-aerobics ngoba ngidinga engizokwenza okuzohambisa kahle igazi enhliziyweni,1
ungawenza kanjani ama-aerobics?,Ngicela uyeke ukukhuluma ngama-aerobics,2
Yebo kuhle lokho bengingakaze ngikucabange,Umbono obhedayo loyo ngiwuyekile ngesonto elidlule,0
Yebo kuhle lokho bengingakaze ngikucabange,Iphuzu elihle lelo,2
Yebo kuhle lokho bengingakaze ngikucabange,Ingwijikhwebu oyishilo iyiphuzu elihle,0
Ukunakekelwa emini izinsuku ezimbili ngesonto bakubiza ngokuthi ukunakekelwa emini izakhamuzi ezindala kodwa uya esikhungweni sezakhamizi ezindala,Ukunakekelwa emini kuvulwa zonke izinsuku ezinganeni ezingaphansi kweminyaka emihlanu kuphela,2
Ukunakekelwa emini izinsuku ezimbili ngesonto bakubiza ngokuthi ukunakekelwa emini izakhamuzi ezindala kodwa uya esikhungweni sezakhamizi ezindala,Bayabayekela beze izinsuku ezingaphezu kwezimbili uma izakhamizi ezindala zizokuvumela,2
Ukunakekelwa emini izinsuku ezimbili ngesonto bakubiza ngokuthi ukunakekelwa emini izakhamuzi ezindala kodwa uya esikhungweni sezakhamizi ezindala,Bakubiza ngokuthi usuku lokunakekela lwabadala kodwa kubizwa ngesikhungo sabadala,0
kwakuyinhloso yabo leyo,Yilokho akade benentshisekelo yakho,0
kwakuyinhloso yabo leyo,Lokho akukhona akade bekufuna,0
kwakuyinhloso yabo leyo,Bayifeza inhloso yabo,2
ukulawula isibhamu kusho ukusebenzisa izandla zombili,Uhhafu wazo zonke izibhamu ezigeja ukudubula imiphumela yokusebenzisa isandla esisodwa,0
ukulawula isibhamu kusho ukusebenzisa izandla zombili,Indlela yokuya phambili ukuze ulawule isibhamu ukusebenzisa izinyawo zombili,2
ukulawula isibhamu kusho ukusebenzisa izandla zombili,Sebenzisa izandla zombili uma uzifundisa ukulawula isibhamu,0
kodwa eh futhi sekuqhamuka manje kuvela kwenye indawo angazi ukuthi kuqhamukaphi,Angazi ukuthi kuqhamukaphi kodwa kuyashesha,0
kodwa eh futhi sekuqhamuka manje kuvela kwenye indawo angazi ukuthi kuqhamukaphi,Kuza ngokushesha kodwa engathi ngiyazi ukuthi kuqhamuka kuphi,0
kodwa eh futhi sekuqhamuka manje kuvela kwenye indawo angazi ukuthi kuqhamukaphi,Kuza njengosulubha futhi ngiyazi kahle ukuthi kuzoza nini.,2
cha okuseqinisweni angikujwayele futhi angicabangi,Angazi kakhulu ngakho,0
cha okuseqinisweni angikujwayele futhi angicabangi,Angizinaki izindaba zothando,0
cha okuseqinisweni angikujwayele futhi angicabangi,Sengiyifunde iminyaka,2
yebo wayelungile uyamazi,Ngicabanga ukuthi uyazi ukuthi uyamangaza,0
yebo wayelungile uyamazi,Cha wayebheda,2
yebo wayelungile uyamazi,Yebo wayenza kahle kakhulu,0
yebo waphakamisa ukuthi asebenzise imophu athanda ukuyisebenzisa,Waphakamisa ukuthi kuthengwe ivakhumu,0
yebo waphakamisa ukuthi asebenzise imophu athanda ukuyisebenzisa,Waphakamisa ukuthi kutholwe imophu,0
yebo waphakamisa ukuthi asebenzise imophu athanda ukuyisebenzisa,Wayefuna ukuhlanza igazi ngemophu,2
kubi ngampela lapha ngaphandle sekube nothelawayeka wokudubula ezindlini ezintathu eduze nendlu yethu,Kube nokudutshulwa okungenani kumamayela awu-100 kusuka la sihlala khona,1
kubi ngampela lapha ngaphandle sekube nothelawayeka wokudubula ezindlini ezintathu eduze nendlu yethu,Ukudubula kwakuseduze nasendlini kwangenza ngasaba ukuphumela emnyango,0
kubi ngampela lapha ngaphandle sekube nothelawayeka wokudubula ezindlini ezintathu eduze nendlu yethu,"Bekunokudubula eduze nasekhaya, asikho sihle isimo kulendawo",0
kuyiqiniso ayikho ngampela inhlalayenza,Angivumelani nawe ikhona inhlalayenza,2
kuyiqiniso ayikho ngampela inhlalayenza,Ngicabanga ukuthi uqinisile ngalenhlalayenza,0
kuyiqiniso ayikho ngampela inhlalayenza,Uqinisile ukuthi akuyona inhlalayenza,0
ngiyazama ukubekezela,Ngiyakucabanga ukulinda,2
ngiyazama ukubekezela,Ngizama ngakho konke okusemandleni,0
ngiyazama ukubekezela,Ngizoyiyeka yonke lento futhi ngeke ngibheke emuva,2
Sivula indawo yokungena kwikusasa lwezobuchwepheshe,Sakha izanduleli ezinesidingo zekusasa lwezobuchwepheshe,2
Sivula indawo yokungena kwikusasa lwezobuchwepheshe,"Sakha izidluliseli, ukuze ikusasa liphathwe yi-Al.",2
Sivula indawo yokungena kwikusasa lwezobuchwepheshe,Sifuna ukuvimba ezobuchwepheshe ukuthi zingaphumeleli,0
"Isibonelo, okuphezulu,konke okofuzo kujika kubebomvana","Okuphezulu,uhhafu kuphela wokofuzo ojika ubebomvana",0
"Isibonelo, okuphezulu,konke okofuzo kujika kubebomvana",Kungenzeka yini ukuthi okofuzo kushintshe umbala,1
"Isibonelo, okuphezulu,konke okofuzo kujika kubebomvana",Kwesinye isikhathi okofuzo kungashintsha kube luhlaza njengesibhakabhaka futhi,1
UDaniel Yamins ungungoti wezibalo ohlakaniphe kakhulu,UMnumzane Yamins muhle kakhulu ezibalweni,2
UDaniel Yamins ungungoti wezibalo ohlakaniphe kakhulu,UMnumzane Yamins ugxila ku-algebra negeometry,2
UDaniel Yamins ungungoti wezibalo ohlakaniphe kakhulu,UMnumzane Yamins uyiciko elihle kodwa uyabheda ezibalweni.,2
"Uma kunjalo, bajwayele ukjuba seduze nomngcele?",Ngiyazi abahambi baze bafike eduze nomngcele,2
"Uma kunjalo, bajwayele ukjuba seduze nomngcele?","Ngiyafuna ukwazi, bajwayele ukuba seNgilandi.",1
"Uma kunjalo, bajwayele ukjuba seduze nomngcele?",Usomlomo ubefuna ukucaciselwa ngokuthi bajwayele ukuhamba bafike eduze komngcele.,0
"Futhi kukhona, ngicabanga ulwazi lwenhlayiyana ukuthi ibhayosifiye iyaqhubeka nokuzakha yona ukuze ikwazi ukuphila esikhathini sokuphatha ukwandisa isethi yezozalo",Ibhayosifiye iyashintsha kakhulu,1
"Futhi kukhona, ngicabanga ulwazi lwenhlayiyana ukuthi ibhayosifiye iyaqhubeka nokuzakha yona ukuze ikwazi ukuphila esikhathini sokuphatha ukwandisa isethi yezozalo",Ibhayosifiye ishintsha ngokwamazinga okushisa,0
"Futhi kukhona, ngicabanga ulwazi lwenhlayiyana ukuthi ibhayosifiye iyaqhubeka nokuzakha yona ukuze ikwazi ukuphila esikhathini sokuphatha ukwandisa isethi yezozalo",Ibhayosifiye ayishintshi,0
Ngalokho kuxhuma ikhristali ejwayelekile ngeke ikwazi ukugcinangobumfihlo ulwazi oluningi,Amakhristali ajwayelekile anesisindo esikhulu njengendawo yokugcina ulwazi,2
Ngalokho kuxhuma ikhristali ejwayelekile ngeke ikwazi ukugcinangobumfihlo ulwazi oluningi,Amakhristali ajwayelekile awalona usizo kakhulu ekugcineni ngobumfihlo ulwazi.,2
Ngalokho kuxhuma ikhristali ejwayelekile ngeke ikwazi ukugcinangobumfihlo ulwazi oluningi,Kukhona ezinye izinhlobo zamakhristali ezisiza kakhulu ekugcineni ngobumfihlo ulwazi lwezezindawo esebenzisa imisebe,1
"Ekugcineni abantu abadala abadingi ukufundisa abantwana basenkulisa ukuthi bazenzise, njengoba bebuye benze uma bebasiza ukuhlanganisa amaphazili noma eminye imisebenzi ecishe ifane",Abantwana basenkulisa badalwe ukuthi benze kangcono ukuthi bahlanganise iphazili ukunokuthi badlale imidlalo yokuzenzisa,1
"Ekugcineni abantu abadala abadingi ukufundisa abantwana basenkulisa ukuthi bazenzise, njengoba bebuye benze uma bebasiza ukuhlanganisa amaphazili noma eminye imisebenzi ecishe ifane",Abantwana basenkulisa abadingi usizo olukhulu ekufundeni ukuthi bazenzise,0
"Ekugcineni abantu abadala abadingi ukufundisa abantwana basenkulisa ukuthi bazenzise, njengoba bebuye benze uma bebasiza ukuhlanganisa amaphazili noma eminye imisebenzi ecishe ifane",Abantwana basenkulisa abanawo amakhono adingekayo endawo ukuze bahlanganise kahle amaphazili ngokwabo,1
[Kulesisizwe] kwatholwa inkululeko nokuzimisela esiphakamisweni sokuthi wonke amadoda adalwe ngokulingana,Amanothi ngalesi siphakamiso aqoshwa kumadokhumenti engeziwe amaningana.,0
[Kulesisizwe] kwatholwa inkululeko nokuzimisela esiphakamisweni sokuthi wonke amadoda adalwe ngokulingana,Abanye abantu bakhokhelwa ukuthi bonke abantu bayalingana.,1
[Kulesisizwe] kwatholwa inkululeko nokuzimisela esiphakamisweni sokuthi wonke amadoda adalwe ngokulingana,Lesi sizwe satholwa sinenkolelo yokuthi abanye abantu bazalwa bengcono ukunabanye.,2
Kumele ngimuncome kakhulu?,nginesiqiniseko ukuthi ngidinga ukumushaya ngokuhluleka kwakhe.,2
Kumele ngimuncome kakhulu?,Ngiyazibuza ukuthi ngabe ufuna ukunconywa kakhulu yimi,0
Kumele ngimuncome kakhulu?,Kumele ngimuncome kakhulu ngokudlala kwakhe uphiyano,1
Amathiyori ohleloxhumana iSpin angasetshenziswa ukwakha ngezindlela ezahlukene,Ezinye izindlela zingasetshenziswa ukwakha amathiyori ohlelokuxhumana ispin,0
Amathiyori ohleloxhumana iSpin angasetshenziswa ukwakha ngezindlela ezahlukene,Izinhlelokuxhumana iSpin zisebenza kakhulu kwezobuchwepheshe bokugcina imininingo,1
Amathiyori ohleloxhumana iSpin angasetshenziswa ukwakha ngezindlela ezahlukene,Uhlelokuxhumana iSpin ngeke ulucabange ngezindlela ezahlukene,2
Cha cha angifuni ukuthi ufe.,Angifuni ufe!,0
Cha cha angifuni ukuthi ufe.,Anginandaba uma ufa!,0
Cha cha angifuni ukuthi ufe.,Ngiyodinwa kakhulu uma ufa!,0
Wahilelwa phambi komphakathi ngoNdasa kunyaka wezi-1875 eSan Jose eCalifornia,ICalifornia yayenza izigwebo zentambo esidlangalaleni kwaze kwashaya unyaka wezi-1875,0
Wahilelwa phambi komphakathi ngoNdasa kunyaka wezi-1875 eSan Jose eCalifornia,Wakhululwa kukhona konke okubi ayekwenzile wahanjiswa,0
Wahilelwa phambi komphakathi ngoNdasa kunyaka wezi-1875 eSan Jose eCalifornia,Wahilelwa ngokuvukela umbuso nokuntshontsha amahhashi,2
"Kulokho kuphatha okunezinkinga,kwakhanya ulwandle oluluhlaza oluchininekayo",Ulwandle lwaluluhlaza njengesibhakabhaka futhi lushelela njengengilazi.,1
"Kulokho kuphatha okunezinkinga,kwakhanya ulwandle oluluhlaza oluchininekayo",Ulwandle lwalugcwele izinhlanzi ezincane ezazimakiwe eceleni komkhumbi.,1
"Kulokho kuphatha okunezinkinga,kwakhanya ulwandle oluluhlaza oluchininekayo",Ulwandle lwaluluhlaza futhi lubukeka lunamagwebu.,1
Umyalelo wezomthetho wonke omusha wawufuna ukusebenza ngendlela yawo ecacile isuke esiphithiphithini sangonyaka wezi-1860,Ngonyaka wezi-1870 yonke imiyalelo yezomthetho yaphela izwe lalingesanambuso ngokugcwele,2
Umyalelo wezomthetho wonke omusha wawufuna ukusebenza ngendlela yawo ecacile isuke esiphithiphithini sangonyaka wezi-1860,Ngonyaka wezi-1860 kwakuyisikhathi sesiphithiphithi,0
Umyalelo wezomthetho wonke omusha wawufuna ukusebenza ngendlela yawo ecacile isuke esiphithiphithini sangonyaka wezi-1860,Umyalelo omusha wezomthetho ufisa ukwandisa amalungelo ezabasebenzi,0
"Noma yikuphi ukucabanga okuphezulu, akuvezile, kuvela ekuxhumaneni ngenhlalo yabantu phakathi kwengane nabamele yena noma isiko lakhe benza umsebenzi ngokuhlanganyela",Izingane azikwazi nokwabelana ngezindlela eziphakeme zokucabanga.,0
"Noma yikuphi ukucabanga okuphezulu, akuvezile, kuvela ekuxhumaneni ngenhlalo yabantu phakathi kwengane nabamele yena noma isiko lakhe benza umsebenzi ngokuhlanganyela",Ukudoba eminye yemisebenzi ejwayelekile okwabelwana ngawo kumasiko amaningi ahlukene.,2
"Noma yikuphi ukucabanga okuphezulu, akuvezile, kuvela ekuxhumaneni ngenhlalo yabantu phakathi kwengane nabamele yena noma isiko lakhe benza umsebenzi ngokuhlanganyela",Ukwabelana ngemisebenzi ejwayelekile kwesinye isikhathi kuyasiza ukuze kwabelwane ngezindlela eziphakeme zokucabanga.,1
"Abanye omakhelwane babenomthandazo, abaholi bakamoya abahola umphakathi ngomkhuleko emngcwabeni, ukugubha usuku lwabangcwele uma engekho umfundisi",Akekho komakhelwane onabaholi bakamoya abangebona abefundisi.,0
"Abanye omakhelwane babenomthandazo, abaholi bakamoya abahola umphakathi ngomkhuleko emngcwabeni, ukugubha usuku lwabangcwele uma engekho umfundisi",Abanye omakhelwane babenabo abaholi abangebona abefundisi.,0
"Abanye omakhelwane babenomthandazo, abaholi bakamoya abahola umphakathi ngomkhuleko emngcwabeni, ukugubha usuku lwabangcwele uma engekho umfundisi",Abanye abaholi bakamoya babenezinwele ezimnyama.,0
"Inhlaloziwici ezimangalisayo idlala indima nayo, ukuvela kwamathuba nokuchumanisa imisebenzi eyahlukene mhlampe kusiza izingane zibambe okufanayo nakwahlukile phakathi kwabantu abakufisayo, izinkolelo nemizwa",Izingane zingafunda ukuthi abantu bahlukene noma bafana kanjani.,2
"Inhlaloziwici ezimangalisayo idlala indima nayo, ukuvela kwamathuba nokuchumanisa imisebenzi eyahlukene mhlampe kusiza izingane zibambe okufanayo nakwahlukile phakathi kwabantu abakufisayo, izinkolelo nemizwa",Izingane zingabona ukuthi ukuhlukana kobuhlanga kuhlukene kanjani.,1
"Inhlaloziwici ezimangalisayo idlala indima nayo, ukuvela kwamathuba nokuchumanisa imisebenzi eyahlukene mhlampe kusiza izingane zibambe okufanayo nakwahlukile phakathi kwabantu abakufisayo, izinkolelo nemizwa",Izingane azikwaziukufunda noma yini.,2
"Igunya eliphezulu lomyalelo womthethosisekelo waseJalimani emva kwempi,kwakuyiyona ingozi enkulu yangesikhathi sesiphithiphithi saseNazi",Ukuphatha kweNazi kwayivumela,1
"Igunya eliphezulu lomyalelo womthethosisekelo waseJalimani emva kwempi,kwakuyiyona ingozi enkulu yangesikhathi sesiphithiphithi saseNazi",Ukuphatha kweNazi kwabulala wonke umuntu owayebandakanyeka,1
"Igunya eliphezulu lomyalelo womthethosisekelo waseJalimani emva kwempi,kwakuyiyona ingozi enkulu yangesikhathi sesiphithiphithi saseNazi",Ukuphatha kweNazi kwayinqanda,2
Ingane uSonja yaqala yalingisela ukuthukuthela kwezingane kwendodakazi yakhe,Akekho owayenokuthukuthela kwezingane,2
Ingane uSonja yaqala yalingisela ukuthukuthela kwezingane kwendodakazi yakhe,USonja yingane.,0
Ingane uSonja yaqala yalingisela ukuthukuthela kwezingane kwendodakazi yakhe,USonja uthukuthele.,0
