premise,hypothesis,gpt_label
அதனால் ஏன் என்று எனக்கு சரியாகத் தெரியவில்லை.,ஏன் இப்படி ஆனது என்று தெரியவில்லை.,0
"நான் மட்டுமே Uh, சோதனைக்கான கட்டுப்பாட்டு இயந்திரங்களை இயக்கியது, சிறிய உயரத்தில் அறைகளில்.",சோதனைகளுக்கு ஒழுங்குமுறையாளர்களை நடத்துவது எனக்கு மட்டும் பிடிக்கவில்லை.,2
"நான் மட்டுமே Uh, சோதனைக்கான கட்டுப்பாட்டு இயந்திரங்களை இயக்கியது, சிறிய உயரத்தில் அறைகளில்.",சிறிய உயரமான அறைகளில் பரிசோதனைகள் செய்யப்பட்டன.,0
"நான் மட்டுமே Uh, சோதனைக்கான கட்டுப்பாட்டு இயந்திரங்களை இயக்கியது, சிறிய உயரத்தில் அறைகளில்.",எங்களில் சிலர் சோதனைக்கான ஒழுங்குமுறை அதிகாரிகளை நடத்தி வந்தோம்.,2
"நான் Uh, தலைமை மாஸ்டர் சார்ஜென்ட், ரிக்சொன்னபடி ஓய்வு.",நான் இன்றுவரை உழைத்துக் கொண்டிருக்கிறேன்.,2
"நான் Uh, தலைமை மாஸ்டர் சார்ஜென்ட், ரிக்சொன்னபடி ஓய்வு.",2002-ல் நான் ஓய்வு பெற்றேன்.,1
"நான் Uh, தலைமை மாஸ்டர் சார்ஜென்ட், ரிக்சொன்னபடி ஓய்வு.",ரிக் நான் ஓய்வு என்று கூறினார்.,0
"என் மேஜையில் சில பணப்புழக்க கணிப்புகள் உள்ளன, ம், இம், இது போன்ற Cutty உள்ளது, அது வாடிக்கையாளரின் பெயர்.",Cutty என்ற வாடிக்கையாளர் மாதம் $10000 சம்பாதிக்கிறார்.,1
"என் மேஜையில் சில பணப்புழக்க கணிப்புகள் உள்ளன, ம், இம், இது போன்ற Cutty உள்ளது, அது வாடிக்கையாளரின் பெயர்.",ஒரு கிளையன்ட் பெயர் Cutty உள்ளது.,0
"என் மேஜையில் சில பணப்புழக்க கணிப்புகள் உள்ளன, ம், இம், இது போன்ற Cutty உள்ளது, அது வாடிக்கையாளரின் பெயர்.",நாங்கள் Cutty என்று எந்த வாடிக்கையாளர்கள் இல்லை.,2
எனக்கு உதவ முடியும் என்று பெண் நகரம் முழுவதும் உள்ளது.,நான் வாழ்க்கையிலிருந்து ஒரு வழி உதவி தேவை பெண்.,1
எனக்கு உதவ முடியும் என்று பெண் நகரம் முழுவதும் உள்ளது.,எனக்கு உதவ போகும் பெண் 5 மைல் தொலைவில் உள்ளது.,1
எனக்கு உதவ முடியும் என்று பெண் நகரம் முழுவதும் உள்ளது.,""""" ""எனக்கு உதவி செய்ய யாரும் இல்லை.""",2
"ஆனால் அவர்கள் யார் வயல் கரங்கள் மற்றும் யார் வீட்டு குழந்தைகள் என்பது பற்றி பிரிக்கப்பட்டனர், அது ஒரு வகையான -",அவர்கள் அனைவரும் வயல்களில் வேலை செய்வதாக ஒப்புக் கொண்டனர்.,2
"ஆனால் அவர்கள் யார் வயல் கரங்கள் மற்றும் யார் வீட்டு குழந்தைகள் என்பது பற்றி பிரிக்கப்பட்டனர், அது ஒரு வகையான -","யார் வயல் கை, யார் வீட்டில் இருக்கிறார்கள் என்பதை அவர்களால் ஒப்புக்கொள்ள முடியவில்லை.",2
"ஆனால் அவர்கள் யார் வயல் கரங்கள் மற்றும் யார் வீட்டு குழந்தைகள் என்பது பற்றி பிரிக்கப்பட்டனர், அது ஒரு வகையான -","பருத்தி வயலில் யார் வேலை செய்ய வேண்டும், யார் தரையை துடைக்க வேண்டும் என்பதை அவர்களால் ஒப்புக்கொள்ள முடியவில்லை.",1
"அதாவது, அவர்களுக்கு ஐந்து குழந்தைகள் மட்டுமே பிறந்தன, அவர்களில் ஒருவர் இறந்துவிட்டார்.",அவர்களின் குழந்தைகள் அனைவரும் உயிர் பிழைத்தனர்.,2
"அதாவது, அவர்களுக்கு ஐந்து குழந்தைகள் மட்டுமே பிறந்தன, அவர்களில் ஒருவர் இறந்துவிட்டார்.",ஐந்து குழந்தைகளில் ஒரு குழந்தை இறந்து விட்டது.,0
"அதாவது, அவர்களுக்கு ஐந்து குழந்தைகள் மட்டுமே பிறந்தன, அவர்களில் ஒருவர் இறந்துவிட்டார்.",இறந்த குழந்தை நோயுற்று பிறந்தது.,1
""""" ""என் கண்களிலிருந்து கண்ணீர் வழிந்தது,"" ""என்று அவர் கூறினார், பின்னர் ஜோ மண்டபத்தில் வந்தார் என்று அவர் கூறினார்.""",அவளை மண்டபத்திற்கு வரும்படி சொன்னபோது அவள் கண்களில் கண்ணீர் ததும்பியது.,0
""""" ""என் கண்களிலிருந்து கண்ணீர் வழிந்தது,"" ""என்று அவர் கூறினார், பின்னர் ஜோ மண்டபத்தில் வந்தார் என்று அவர் கூறினார்.""",ஜோவை மண்டபத்திலிருந்து தூக்கியெறிந்த பிறகு அவள் உடனடியாக கண்ணீரை துடைத்தாள்.,0
""""" ""என் கண்களிலிருந்து கண்ணீர் வழிந்தது,"" ""என்று அவர் கூறினார், பின்னர் ஜோ மண்டபத்தில் வந்தார் என்று அவர் கூறினார்.""",ஜோவைப் பார்த்து அவள் அவ்வளவு சந்தோஷப்பட்டதால் அழ ஆரம்பித்தாள்.,1
"விமானம் தீயில் எரிந்து கொண்டிருந்தால்கூட, அது ஏன் எரிந்து, கதிர்வீச்சு கசிவதற்கு ஒரு முக்கிய கூறு வழியாக உருகும்.",கதிர்வீச்சு ஒரு தீ நேரத்தில் கூட கட்டுப்படுத்தப்படலாம்.,1
"விமானம் தீயில் எரிந்து கொண்டிருந்தால்கூட, அது ஏன் எரிந்து, கதிர்வீச்சு கசிவதற்கு ஒரு முக்கிய கூறு வழியாக உருகும்.",விமானம் எரிந்தவுடன் கதிர்வீச்சு ஈய பாகத்திலிருந்து கசிந்து வெளியேறும்.,0
"விமானம் தீயில் எரிந்து கொண்டிருந்தால்கூட, அது ஏன் எரிந்து, கதிர்வீச்சு கசிவதற்கு ஒரு முக்கிய கூறு வழியாக உருகும்.",தீயின்போது கதிர்வீச்சு கசிந்து வெளியேறாது.,2
இவர் அமெரிக்க விமானப்படையில் இருந்து ஓய்வு பெற்ற தலைமை சார்ஜன்ட் கிளெம் பிரான்சிஸ் ஆவார்.,இவர் அமெரிக்க விமானப் படையில் பணியாற்றி ஓய்வு பெற்றவர்.,0
இவர் அமெரிக்க விமானப்படையில் இருந்து ஓய்வு பெற்ற தலைமை சார்ஜன்ட் கிளெம் பிரான்சிஸ் ஆவார்.,சில வாரங்களுக்கு முன்புதான் முதல்வர் பதவி விலகினார்.,1
இவர் அமெரிக்க விமானப்படையில் இருந்து ஓய்வு பெற்ற தலைமை சார்ஜன்ட் கிளெம் பிரான்சிஸ் ஆவார்.,அமெரிக்க விமானப் படை தளபதி இந்த வாரம் தனது பணியைத் தொடங்கினார்.,2
"அது ஒரு வாரத்தில் இரண்டு அல்லது மூன்று விமானங்கள் வரும் இடத்தை அடைந்தது, அவர்கள் எங்கு பறக்கிறார்கள் என்று எனக்குத் தெரியாது.",ஒவ்வொரு வாரமும் ஒரு விமானம் வந்து செல்கிறது.,0
"அது ஒரு வாரத்தில் இரண்டு அல்லது மூன்று விமானங்கள் வரும் இடத்தை அடைந்தது, அவர்கள் எங்கு பறக்கிறார்கள் என்று எனக்குத் தெரியாது.",அதிகரித்துவரும் விமான போக்குவரத்து சிக்கலானது.,1
"அது ஒரு வாரத்தில் இரண்டு அல்லது மூன்று விமானங்கள் வரும் இடத்தை அடைந்தது, அவர்கள் எங்கு பறக்கிறார்கள் என்று எனக்குத் தெரியாது.",எந்த விமானமும் வந்து சேராது.,2
"அவர்கள் ஏற்கனவே முழு அழுத்த உடைகளில் பயிற்சி பெற்றிருந்தனர், நீங்கள் முழு அழுத்த உடைகளில் சென்றால் எனக்கு சிறிது நேரம் எடுத்தது.",முழு அழுத்த உடையைப் பயன்படுத்துவது பற்றிய பயிற்சியை முடிப்பதற்கு மூன்று மாதங்கள் வரை எடுக்கிறது.,1
"அவர்கள் ஏற்கனவே முழு அழுத்த உடைகளில் பயிற்சி பெற்றிருந்தனர், நீங்கள் முழு அழுத்த உடைகளில் சென்றால் எனக்கு சிறிது நேரம் எடுத்தது.",முழு அழுத்த உடையைப் பயன்படுத்த பயிற்சி எடுப்பதற்கு நேரம் எடுக்கிறது.,0
"அவர்கள் ஏற்கனவே முழு அழுத்த உடைகளில் பயிற்சி பெற்றிருந்தனர், நீங்கள் முழு அழுத்த உடைகளில் சென்றால் எனக்கு சிறிது நேரம் எடுத்தது.",நாளின் முடிவில் முழு அழுத்த உடையை பயன்படுத்த நாங்கள் உங்களைப் பயிற்றுவித்திருக்கலாம்.,0
"நான் கூற விரும்புவது என்னவென்றால், அந்த குண்டு எவ்வளவு கடுமையாக தரையில் மோதினாலும் அது வெடிக்காது என்பதால் அதனுடன் போகும் ஆபத்து எதுவும் இல்லை என்பதுதான்.",அந்த வெடிகுண்டை விமானி செயலிழக்கச் செய்தார்.,1
"நான் கூற விரும்புவது என்னவென்றால், அந்த குண்டு எவ்வளவு கடுமையாக தரையில் மோதினாலும் அது வெடிக்காது என்பதால் அதனுடன் போகும் ஆபத்து எதுவும் இல்லை என்பதுதான்.",அந்த குண்டு வெடிக்க வாய்ப்பில்லை.,0
"நான் கூற விரும்புவது என்னவென்றால், அந்த குண்டு எவ்வளவு கடுமையாக தரையில் மோதினாலும் அது வெடிக்காது என்பதால் அதனுடன் போகும் ஆபத்து எதுவும் இல்லை என்பதுதான்.",குண்டு வெடிக்கும் அபாயம் இருந்தது.,2
நான் என்ன செய்ய முயற்சி செய்கிறேனோ அது போல எப்படி இருக்கிறது.,இது உங்களுக்கு எப்படி இருக்கும் என்று எனக்கு தெரியவில்லை.,2
நான் என்ன செய்ய முயற்சி செய்கிறேனோ அது போல எப்படி இருக்கிறது.,"நான் நிச்சயமாக, இந்த முயற்சி செய்கிறேன்.",2
நான் என்ன செய்ய முயற்சி செய்கிறேனோ அது போல எப்படி இருக்கிறது.,அடுத்த வாரத்தில் எனது திட்டத்தை முடிக்க முயற்சி செய்கிறேன்.,1
"ஆனால் எப்படியோ, விலங்குகள் எப்பொழுதும் தளர்ந்துவிடும், விசேஷமாக ஆடுகள்.",மாடுகள் ஒவ்வொரு நாளும் களஞ்சியத்திலிருந்து தப்பிச் சென்றன.,2
"ஆனால் எப்படியோ, விலங்குகள் எப்பொழுதும் தளர்ந்துவிடும், விசேஷமாக ஆடுகள்.",ஆடுகள் அடிக்கடி தப்பிச் சென்றன.,0
"ஆனால் எப்படியோ, விலங்குகள் எப்பொழுதும் தளர்ந்துவிடும், விசேஷமாக ஆடுகள்.",ஆடுகள் பாதுகாப்பாகவும் பாதுகாப்பாகவும் வைக்கப்பட்டன.,2
நாங்கள் உள்ளே சென்றபோது கதவுகள் பூட்டப்பட்டிருந்தன.,எல்லா கதவுகளும் திறந்திருந்தன.,2
நாங்கள் உள்ளே சென்றபோது கதவுகள் பூட்டப்பட்டிருந்தன.,சாவி எங்களிடம் இருந்தது.,2
நாங்கள் உள்ளே சென்றபோது கதவுகள் பூட்டப்பட்டிருந்தன.,கதவுகள் பூட்டப்பட்டிருந்த போதிலும் நாங்கள் உள்ளே சென்றோம்.,0
"எனவே, நான் மொத்தத்தை எடுத்து, அதை அப்படியே கணக்கிட முயன்றேன்.",இதை நான் கண்டுபிடிக்க வேண்டும் என்று நான் நம்புகிறேன்.,0
"எனவே, நான் மொத்தத்தை எடுத்து, அதை அப்படியே கணக்கிட முயன்றேன்.",இந்த மொத்த தொகையை வைத்து என்ன செய்வதென்று எனக்கு தெரியவில்லை. இந்த குழப்பத்தை புரிந்து கொள்ள தயவு செய்து மேலும் விவரங்களை எனக்குத் தாருங்கள்.,1
"எனவே, நான் மொத்தத்தை எடுத்து, அதை அப்படியே கணக்கிட முயன்றேன்.",நான் அதை கூட்டுத்தொகையின் அடிப்படையில் கணக்கிடுவேன்.,0
தாய்மார்கள் போதை மருந்துகளை உட்கொள்வதாலேயே இது சாத்தியமாகிறது,தாய்மார்கள் போதைப்பொருளுக்கு அடிமையானவர்கள்.,1
தாய்மார்கள் போதை மருந்துகளை உட்கொள்வதாலேயே இது சாத்தியமாகிறது,தாய்மார்கள் எந்த பரிந்துரைகள் அல்லது மருந்துகள் இல்லை.,2
தாய்மார்கள் போதை மருந்துகளை உட்கொள்வதாலேயே இது சாத்தியமாகிறது,தாய்மார்கள் போதை மருந்துகளை உட்கொள்கிறார்கள்.,0
ஆமாம் அது மழை பெய்திருக்கிறது,மழையை நான் பொருட்படுத்தவில்லை.,1
ஆமாம் அது மழை பெய்திருக்கிறது,""""" ""மழை பொய்த்துப் போய் நன்றாகப் பெய்யும்.""",2
ஆமாம் அது மழை பெய்திருக்கிறது,இது முடிவில்லாத சூரிய ஒளியுடன் மிகவும் கொடூரமானது.,2
ஓ மனித வாழ்க்கை என்ன மதிப்புள்ளது மற்றும் நீங்கள் யாரையாவது மறுவாழ்வு செய்ய முடியுமா இல்லையா,அனைத்து உயிர்களும் மறுவாழ்வு மற்றும் இரண்டாவது வாய்ப்பு தகுதியானவை.,1
ஓ மனித வாழ்க்கை என்ன மதிப்புள்ளது மற்றும் நீங்கள் யாரையாவது மறுவாழ்வு செய்ய முடியுமா இல்லையா,மனிதர்கள் யாரும் மறுவாழ்வு பெற தகுதியற்றவர்கள் அல்ல.,2
ஓ மனித வாழ்க்கை என்ன மதிப்புள்ளது மற்றும் நீங்கள் யாரையாவது மறுவாழ்வு செய்ய முடியுமா இல்லையா,மறுவாழ்வு எதுவாக இருந்தாலும் அது வாழ்க்கைக்கு தகுதியானது.,0
ஓ சிறுவன் நீங்கள் அங்கு ஒரு விசித்திரமான வயரிங் பிரச்சனை உள்ளது,இப்படி ஒரு பிரச்சனையை இதற்கு முன் நான் பார்த்ததே இல்லை.,1
ஓ சிறுவன் நீங்கள் அங்கு ஒரு விசித்திரமான வயரிங் பிரச்சனை உள்ளது,குழாய்கள் பிரச்னை அல்ல.,2
ஓ சிறுவன் நீங்கள் அங்கு ஒரு விசித்திரமான வயரிங் பிரச்சனை உள்ளது,இந்த வித்தியாசமான வயரிங் காரணமாக ஒரு பிரச்சனை உள்ளது.,0
"மிகவும் வேடிக்கையாக ஒலிக்கிறது ஆம், எவ்வளவு விஷயங்களை அவர்கள் அனுமதிப்பார்கள் என்பது எனக்கு ஆச்சரியமாக இருக்கிறது",அவர்கள் மெத்தனமாக இருந்ததில் எனக்கு எந்த ஆச்சரியமும் இல்லை.,2
"மிகவும் வேடிக்கையாக ஒலிக்கிறது ஆம், எவ்வளவு விஷயங்களை அவர்கள் அனுமதிப்பார்கள் என்பது எனக்கு ஆச்சரியமாக இருக்கிறது",நான் அவர்கள் அங்கு உணவு மற்றும் பானங்கள் எடுத்து நீங்கள் ஆச்சரியப்படுகிறேன்.,1
"மிகவும் வேடிக்கையாக ஒலிக்கிறது ஆம், எவ்வளவு விஷயங்களை அவர்கள் அனுமதிப்பார்கள் என்பது எனக்கு ஆச்சரியமாக இருக்கிறது",நான் அவர்கள் தப்பிக்க முடியும் என்று ஆச்சரியப்படுகிறேன்.,1
ஓ ஆனால் எப்படியும் என் குழந்தைகள் இப்போது இருபத்தி ஒன்று மற்றும் இருபத்தி நான்கு எனவே நான் செய்ய வேண்டும் இல்லை,என் பிள்ளைகளுக்கு இருபது வயதைத் தாண்டிவிட்டதால் நான் அவ்வாறு செய்யத் தேவையில்லை.,0
ஓ ஆனால் எப்படியும் என் குழந்தைகள் இப்போது இருபத்தி ஒன்று மற்றும் இருபத்தி நான்கு எனவே நான் செய்ய வேண்டும் இல்லை,"""அவர்கள் வயதானவர்கள் என்பதால் நான் அவ்வாறு செய்யவேண்டியிருக்கலாம்.""",1
ஓ ஆனால் எப்படியும் என் குழந்தைகள் இப்போது இருபத்தி ஒன்று மற்றும் இருபத்தி நான்கு எனவே நான் செய்ய வேண்டும் இல்லை,எனக்கு 10 வயது முதல் 11 வயது வரை ஆகிறது.,2
"ஆம், எந்த நேரத்திலும் வேலையில் இருக்கக் கூடியவர்கள் அல்லது அவர்கள் ஒரு முடிவை எடுக்க வேண்டியிருந்தால் அவர்களின் முடிவுகள் மங்கலாகலாம்.","ஆமாம், சிறந்த தீர்ப்பு அழைப்புகள் செய்ய முடியாது என்று மக்கள்.",2
"ஆம், எந்த நேரத்திலும் வேலையில் இருக்கக் கூடியவர்கள் அல்லது அவர்கள் ஒரு முடிவை எடுக்க வேண்டியிருந்தால் அவர்களின் முடிவுகள் மங்கலாகலாம்.","ஆமாம், மக்கள் பட்டினி இருக்கக்கூடாது.",0
"ஆம், எந்த நேரத்திலும் வேலையில் இருக்கக் கூடியவர்கள் அல்லது அவர்கள் ஒரு முடிவை எடுக்க வேண்டியிருந்தால் அவர்களின் முடிவுகள் மங்கலாகலாம்.","ஆம், தீர்மானம் எடுக்கும் திறமையுடையவர்கள் ஒருபோதும் குறைவுபடமாட்டார்கள்.",2
இல்லை அவர்கள் இன்னும் அவர்கள் சுற்றுப்பயணத்தில் உள்ளன அவர்கள் அறுபதுகளின் பிற்பகுதியில் இருந்து சுற்றுப்பயணம்,இவர் 1970 ஆம் ஆண்டுக்கு முன்பிருந்தே பணியாற்றி வருகிறார்.,2
இல்லை அவர்கள் இன்னும் அவர்கள் சுற்றுப்பயணத்தில் உள்ளன அவர்கள் அறுபதுகளின் பிற்பகுதியில் இருந்து சுற்றுப்பயணம்,இவர்கள் பயணம் செய்வது மிகவும் பிடிக்கும்.,1
இல்லை அவர்கள் இன்னும் அவர்கள் சுற்றுப்பயணத்தில் உள்ளன அவர்கள் அறுபதுகளின் பிற்பகுதியில் இருந்து சுற்றுப்பயணம்,சமீபத்தில் அவர்கள் சுற்றுப்பயணம் முடிவடைந்தது.,2
எப்படி ஏரோபிக்ஸ் செய்வீர்கள்?,நீங்கள் எப்படி ஏரோபிக்ஸ் செய்ய முடியும் என்று விளக்க முடியுமா?,1
எப்படி ஏரோபிக்ஸ் செய்வீர்கள்?,"எனக்கு ஏரோபிக்ஸ் மீது ஆர்வம் உள்ளது, ஏனென்றால் எனக்கு இதய செயல்பாடுகள் தேவை.",1
எப்படி ஏரோபிக்ஸ் செய்வீர்கள்?,தயவுசெய்து ஏரோபிக்ஸ் பற்றி பேசுவதை நிறுத்துங்கள்.,2
அது நான் நினைத்து பார்க்காத ஒரு நல்ல விஷயம்,நான் கடந்த வாரம் நிராகரித்து விட்டேன் என்று ஒரு மடத்தனமான யோசனை.,2
அது நான் நினைத்து பார்க்காத ஒரு நல்ல விஷயம்,அது ஒரு நல்ல புள்ளி.,0
அது நான் நினைத்து பார்க்காத ஒரு நல்ல விஷயம்,நீங்கள் குறிப்பிடும் முரண்பாடு ஒரு நல்ல புள்ளி.,0
"வாரத்தில் இரண்டு நாள் பராமரிப்பை மூத்த குடிமக்கள் பராமரிப்பு என்று அழைக்கிறார்கள், ஆனால் அவர் மூத்த குடிமக்கள் மையத்திற்கு செல்கிறார்.",ஐந்து வயதிற்குட்பட்ட குழந்தைகளுக்கு மட்டுமே தினசரி சிகிச்சை அளிக்கப்படுகிறது.,1
"வாரத்தில் இரண்டு நாள் பராமரிப்பை மூத்த குடிமக்கள் பராமரிப்பு என்று அழைக்கிறார்கள், ஆனால் அவர் மூத்த குடிமக்கள் மையத்திற்கு செல்கிறார்.",மூத்த குடிமக்கள் அதற்கு தகுதியானவர்களாக இருந்தால் அவர்கள் வாரத்திற்கு இருமுறைக்கு மேல் அவர்களை விட்டுவிடுகிறார்கள்.,1
"வாரத்தில் இரண்டு நாள் பராமரிப்பை மூத்த குடிமக்கள் பராமரிப்பு என்று அழைக்கிறார்கள், ஆனால் அவர் மூத்த குடிமக்கள் மையத்திற்கு செல்கிறார்.","அவர்கள் அதை ஒரு மூத்த பகல் பராமரிப்பு என்று குறிப்பிடுகிறார்கள், ஆனால் அது மூத்த மையம் என்று அழைக்கப்படுகிறது.",0
அதுதான் அவர்களின் குறிக்கோள்,அதற்காகத்தான் அவர்கள் பாடுபட்டு வந்தார்கள்.,1
அதுதான் அவர்களின் குறிக்கோள்,அவர்கள் விரும்பியது ஒருபோதும் நடக்கவில்லை.,2
அதுதான் அவர்களின் குறிக்கோள்,அவர்கள் தங்கள் இலக்கை அடைந்தனர்.,1
துப்பாக்கி கட்டுப்பாடு (gun control) என்பது இரண்டு கைகளைக் கொண்டதாகும்.,இதில் பாதி துப்பாக்கிகள் ஒற்றை கைப் பயன்பாட்டினால் ஏற்படுகிறது.,2
துப்பாக்கி கட்டுப்பாடு (gun control) என்பது இரண்டு கைகளைக் கொண்டதாகும்.,துப்பாக்கியைக் கட்டுப்படுத்துவதற்கான சிறந்த வழி இரண்டு கால்களையும் பயன்படுத்துவதாகும்.,2
துப்பாக்கி கட்டுப்பாடு (gun control) என்பது இரண்டு கைகளைக் கொண்டதாகும்.,துப்பாக்கிகளைக் கட்டுப்படுத்த விரும்பினால் இரண்டு கைகளையும் உபயோகியுங்கள்.,0
மற்றும் இம் ஆனால் அது திடீரென்று எங்கோ இருந்து வருகிறது.... அது எங்கிருந்து வருகிறது என்று எனக்குத் தெரியாது ஆனால்,"அது எங்கிருந்து வருகிறது என்று எனக்குத் தெரியாது, ஆனால் அது வேகமாக இருக்கிறது.",1
மற்றும் இம் ஆனால் அது திடீரென்று எங்கோ இருந்து வருகிறது.... அது எங்கிருந்து வருகிறது என்று எனக்குத் தெரியாது ஆனால்,"இது விரைவாக வருகிறது, ஆனால் அது எங்கிருந்து வருகிறது என்று எனக்குத் தெரியும்.",0
மற்றும் இம் ஆனால் அது திடீரென்று எங்கோ இருந்து வருகிறது.... அது எங்கிருந்து வருகிறது என்று எனக்குத் தெரியாது ஆனால்,"இது கரும்புச் செடிகளைப் போல வருகிறது, அது எப்போது வரும் என்பதை நான் சரியாக அறிவேன்.",2
உண்மையில் நான் அதை பற்றி கூட நான் நினைக்கவில்லை,எனக்கு அதைப் பற்றி அதிகம் தெரியாது.,0
உண்மையில் நான் அதை பற்றி கூட நான் நினைக்கவில்லை,காதல் விவகாரங்களில் நான் அறியாதவன்.,1
உண்மையில் நான் அதை பற்றி கூட நான் நினைக்கவில்லை,நான் அதை பல ஆண்டுகளாக படித்து வருகிறேன்.,1
ஆமாம்... அவள் நன்றாக இருந்தாள்...,அவள் அற்புதமானவள் என்று நான் நினைக்கிறேன்.,0
ஆமாம்... அவள் நன்றாக இருந்தாள்...,இல்லை. அவள் பயந்து நடுங்கினாள்.,2
ஆமாம்... அவள் நன்றாக இருந்தாள்...,"""ஆம், அவள் நல்லவளாக இருந்தாள்.",0
ஆமாம் அவர் இம் ஒரு uh உம் நீங்கள் பயன்படுத்த வேண்டும் போன்ற ஒரு துடைக்க பெற பரிந்துரைத்தார்,வாங்கி வைக்குமாறு அறிவுறுத்தினார்.,0
ஆமாம் அவர் இம் ஒரு uh உம் நீங்கள் பயன்படுத்த வேண்டும் போன்ற ஒரு துடைக்க பெற பரிந்துரைத்தார்,அவர் ஒரு துவாரகை கண்டுபிடிக்க பரிந்துரைத்தார்.,0
ஆமாம் அவர் இம் ஒரு uh உம் நீங்கள் பயன்படுத்த வேண்டும் போன்ற ஒரு துடைக்க பெற பரிந்துரைத்தார்,அவர் ஒரு துணி மூலம் இரத்தத்தை சுத்தம் செய்ய விரும்பினார்.,2
இது உண்மையில் மோசமானது இங்கே நாங்கள் எங்கள் வீட்டில் இருந்து மூன்று பிளாக் பற்றி ஒரு ஃப்ரீவே படப்பிடிப்பு இருந்தது,நான் வசிக்கும் இடத்திலிருந்து குறைந்தபட்சம் 100 மைல் தொலைவில் துப்பாக்கிச் சூடு நடத்தப்பட்டது.,2
இது உண்மையில் மோசமானது இங்கே நாங்கள் எங்கள் வீட்டில் இருந்து மூன்று பிளாக் பற்றி ஒரு ஃப்ரீவே படப்பிடிப்பு இருந்தது,""""" ""எனது வீட்டிற்கு அருகிலேயே துப்பாக்கிச் சூடு நடந்ததால் வெளியே செல்ல பயமாக இருந்தது.""",0
இது உண்மையில் மோசமானது இங்கே நாங்கள் எங்கள் வீட்டில் இருந்து மூன்று பிளாக் பற்றி ஒரு ஃப்ரீவே படப்பிடிப்பு இருந்தது,""""" ""என் வீட்டிற்கு அருகில் ஒரு படப்பிடிப்பு நடந்தது, இந்த பகுதியில் இது உண்மையில் நல்லதல்ல.""",0
uh-அது உண்மை அது இல்லை uh நிலையானது,"நான் உங்களோடு உடன்படவில்லை, இது மிகவும் உறுதியானது.",2
uh-அது உண்மை அது இல்லை uh நிலையானது,அதன் நிலைத்தன்மை குறித்து நீங்கள் சரியானதாக இருக்கலாம் என்று நான் நினைக்கிறேன்.,1
uh-அது உண்மை அது இல்லை uh நிலையானது,"நீங்கள் சொல்வது சரியே, அது நிலையானது அல்ல.",0
நான் அங்கு தொங்க முயற்சி செய்கிறேன்,தொடர முயற்சி செய்கிறேன்.,0
நான் அங்கு தொங்க முயற்சி செய்கிறேன்,உண்மையில் என்னால் முடிந்ததைச் செய்கிறேன்.,2
