premise,hypothesis,gpt_label
"Kaymi Fannie Flono. Ag--Augusta, GA, nisqanpim wiñarqa, taksaraq kasqan willakuykunamanta rimanqa.","Fannie Flono kaypim tarikun, Augusta, GA nisqanpi wiñasqanmantam imapas willakuykunata willawasun.",0
"Kaymi Fannie Flono. Ag--Augusta, GA, nisqanpim wiñarqa, taksaraq kasqan willakuykunamanta rimanqa.",Fannie Flono kayqaya kunan willaruwanchik ancha achka ruwayninkuna kaptinpas.,0
Chaynallataq pichqa U2 nisqan destacamentuta wischurqusqa.,Rimarqanim U2 nisqanwan.,2
Chaynallataq pichqa U2 nisqan destacamentuta wischurqusqa.,Mana punim U2 nisqanwanqa atipanakurqanichu.,2
Chaynallataq pichqa U2 nisqan destacamentuta wischurqusqa.,Destacamentokunawanmi U2 nisqanpaq sapa punchaw tawa chunka wata llamkarqani.,1
Ñuqallam qaykaqpipas llamkachiq karqani taqyachiqkunata chay cámaras de altitud en miniatura nisqanpi prueba ruwanapaq.,Manam ñuqata gustawarqachu sapallay chay prueba ruwanapaq takyachiqkuna llamkachiy.,0
Ñuqallam qaykaqpipas llamkachiq karqani taqyachiqkunata chay cámaras de altitud en miniatura nisqanpi prueba ruwanapaq.,Chay pruebakunam ruwakurqa chay cámaras de altitud en miniatura nisqanpi.,0
Ñuqallam qaykaqpipas llamkachiq karqani taqyachiqkunata chay cámaras de altitud en miniatura nisqanpi prueba ruwanapaq.,Hukniykum umallirqaniku chay pruebapaq takyachiqkunata.,2
"Ñuqam kani, kay, umalliq yachachiq sargento, samakuqña, Rick nisqanpi hina.",Llamkachkaniraqmi chay punchawpaq.,2
"Ñuqam kani, kay, umalliq yachachiq sargento, samakuqña, Rick nisqanpi hina.",2002 watatam lluqsikurqani.,2
"Ñuqam kani, kay, umalliq yachachiq sargento, samakuqña, Rick nisqanpi hina.",Rickmi nisurqanki ña llamkaymanta lluqsikusqayta.,0
"Flujo de caja nisqan imayna kanan yachay kachkanmi chaynallataq, uh, yaw, chay pipas maypas Cuttypaq, kaymi sutin rantiy munaqpa.",Cutty nisqan rantiy munaqmi 10000 dolarta sapa killa chaskin.,1
"Flujo de caja nisqan imayna kanan yachay kachkanmi chaynallataq, uh, yaw, chay pipas maypas Cuttypaq, kaymi sutin rantiy munaqpa.",Cutty sutiyuq rantiy munaqmi kachkan.,0
"Flujo de caja nisqan imayna kanan yachay kachkanmi chaynallataq, uh, yaw, chay pipas maypas Cuttypaq, kaymi sutin rantiy munaqpa.",Manam kapuwanchikchu Cutty sutiyuq rantiy munaqninchikqa.,2
Yanapawaqniy atiq sispasmi hatun llaqtapa waklawninpiraq tiyan.,Chay sipaspa yanapakuynin munasqaymi karupiraq tiyan.,2
Yanapawaqniy atiq sispasmi hatun llaqtapa waklawninpiraq tiyan.,Yanapawaqniy warmi warman 5 millas nisqan karupiraq tiyan.,1
Yanapawaqniy atiq sispasmi hatun llaqtapa waklawninpiraq tiyan.,Manam pipas kanchu yanapawaqniy.,2
"Ichaqa paykunaqa rakinanakusqam kachkarqaku chay pikunam pampapi makikuna chaynallataq pikunam wasipi warmakuna, kayna hinam karqa…",Llapallankum acuerdopi karqaku chay pampapi llamkanankupaq.,2
"Ichaqa paykunaqa rakinanakusqam kachkarqaku chay pikunam pampapi makikuna chaynallataq pikunam wasipi warmakuna, kayna hinam karqa…",Manam acuerdoman yaykuyta atirqakuchu chay pim pampapi maki kananpaq chaynallataq pim wasipi kananpaq.,0
"Ichaqa paykunaqa rakinanakusqam kachkarqaku chay pikunam pampapi makikuna chaynallataq pikunam wasipi warmakuna, kayna hinam karqa…",Manam acuerdopi kayta atirqakuchu chay pim algodón chakrapi llamkanqa chaynallataq pim wasipa pampanta aywinqa.,2
"Kunanmi chay Tercera SS, U2 Quick chaynallataq Blackbird nisqankunamanta rimariwasun.",Paymi manaña rimayta munanchu.,2
"Kunanmi chay Tercera SS, U2 Quick chaynallataq Blackbird nisqankunamanta rimariwasun.",Paymi kimsa hukniraq submarinokunamanta rimaqiwasun.,0
"Kunanmi chay Tercera SS, U2 Quick chaynallataq Blackbird nisqankunamanta rimariwasun.",Paymi kimsa imakunamantapas riman.,0
"Ñuqam niyta munani paykunapa nalla kasqanta, kayna hina, pichqa wawakuna. Hunkinmi wañulurqa.",Llapallan wawankunam kawsarirurqaku.,2
"Ñuqam niyta munani paykunapa nalla kasqanta, kayna hina, pichqa wawakuna. Hunkinmi wañulurqa.",Pichqa kaqmanta hunkin wawam wañururqa.,0
"Ñuqam niyta munani paykunapa nalla kasqanta, kayna hina, pichqa wawakuna. Hunkinmi wañulurqa.",Chay wañukuq warmam unquyniyuq paqarisqa.,0
"Chaynallataq, chayna punim, Androv Gromikov mana ima tapuytapas kutichirqachu, ichaqa llamapallan yachaykunam chay U2pa pelicula ruwasqanmanta kapuwarqaku.",Chay U2 nisqanmi achka peliculakunata hapirqaku.,2
"Chaynallataq, chayna punim, Androv Gromikov mana ima tapuytapas kutichirqachu, ichaqa llamapallan yachaykunam chay U2pa pelicula ruwasqanmanta kapuwarqaku.",Chay U2 nisqanmi huk waranqa peliculakunata yaku ukumanta huqarirqaku.,1
"Chaynallataq, chayna punim, Androv Gromikov mana ima tapuytapas kutichirqachu, ichaqa llamapallan yachaykunam chay U2pa pelicula ruwasqanmanta kapuwarqaku.","Manam archivo nisqa llamkay kapuwarqakuchu, chayraykum tantiyarqaniku.",2
"Ñawimantas wiqi sutusqa nirqam, chaymantañataq nirqa chay Joes risqa wasipa qipankama.","Wasipa qipanman qispinanpaq niptinmi, ñawinkunapi wiqi kachkasqa.",2
"Ñawimantas wiqi sutusqa nirqam, chaymantañataq nirqa chay Joes risqa wasipa qipankama.",Payqa utqaymanmi wiqinta pichakururqa Joeta wasi qipamanta wischurquspan.,0
"Ñawimantas wiqi sutusqa nirqam, chaymantañataq nirqa chay Joes risqa wasipa qipankama.",Paqway kusikuywan Joeta rikuspanmi waqayta qallaykurqa.,0
"Chay aeronave ratachkaptinpas, ¿imaynanpitaq kañakunman chaynallataq chullunman chay plomowan radiación mana yaykunanpaq componenteyuq kachkaspa?",Radiación nisqantaqa paqway nina rataypipas harkayqa atikunmanmi.,2
"Chay aeronave ratachkaptinpas, ¿imaynanpitaq kañakunman chaynallataq chullunman chay plomowan radiación mana yaykunanpaq componenteyuq kachkaspa?",Chay radiación nisqanmi chay hatun componentemanta suturunman avion kañakurquptin.,0
"Chay aeronave ratachkaptinpas, ¿imaynanpitaq kañakunman chaynallataq chullunman chay plomowan radiación mana yaykunanpaq componenteyuq kachkaspa?",Chay radiación nisqanqa manam sutunmanchu hatun ninawan kañaypiqa.,2
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Chay kamachikuqmi Estados Unidospa Fuerza Áerea nisqanmanta lluqsirqa.,0
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Chay kamachikuqmi chayllaraq iskay semana ima lluqsikurqa.,1
"Kaymi kamachiq yachachiq sargento Clem Francis, paymi Estados Unidospa fuerzas aéreas nisqanmanta lluqsirqa.",Estados Unidospa Fuerza Aereanpa kamachikuqninmi kay semanata qallaykun llamkayninta.,0
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Manam huk avionllachu chayamun sapa semana.,0
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Avionkunapa pawaynin miraymi ancha sasachakuyña.,0
"Chaynam riki, chayarqamun punim yaqapas iskay utaq kimsa aeronavekuna huk semanapi chayamunankama hinallataq mana yacharqanichu mayman pawasqanta.",Mana punim chayamunchu chulla avionpas.,2
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Kimsa killapim tukunku presión nisqa pachawan hinakuy yachayta.,2
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Presión nisqa pachawan hinakuy yachayqa unarinmi.,2
Paykunaqa ñam presurizado nisqan pachawan yachachisqaña karqaku chaynallataq unaytam sasata presurizado pachata ustukurqani.,Yachachiykikuman karqa presión pachawan punchaw tukuqta hinakuy yachanaykipaq.,0
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Bombataqa amacharqusqa pilotom.,2
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Bombaqa manam imaynatapas tuqyanmanchu.,0
"Niytaqa munani manam imapas manchakuy kanchu chay bombawan yaykuyqa, manam tuqyanmanchu, mayna kallpawan allpaman wichiykuspanpas.",Ancha manchakuymi karqa bomba tuqyarqunanmanta.,0
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,Manam sumaqtachu yachani chay rikupakusqaykita.,2
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,"Chaynamiki, chaytaqa ruwaykuchkanim.",0
Ichaya rikukun ñuqapa ruway atipasqay hinapas.,Tukuypaqmi kachkani llamkayniyta hamuq semanata.,2
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa kanchanmanta sapa punchawmi ayqikuqku.,0
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa sapa kutim ayqirqurqaku.,2
"Chayna hinam, uywakunaqa chinkarqunmanmi tukuy pacha, aswantaqa cabrakuna.",Cabrakunaqa ancha qarkasqam karqaku chaynallataq waqayuchasqa.,1
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Llapallan punkukunam kichasqa kachkarqa.,2
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Ñuqaykuwanmi llaveqa karqa.,2
Yaykuykuptiykuqa punkukunaqa wichqasqam kachkarqa.,Punku wichqasqa kachkaptinpas yaykurqanikum.,0
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,Llapan kasqantaqa sumaqtam yachachkani chaywanqa kayta allintam allicharusaq.,0
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,"Manam ancha imayna kay llapanwan ima rurayta, ama hina kaspayki aswanta imayna kasqanta yachaykachimuway kayta tukurunaypaq.",2
Chaynapim llapanta quqarinan karqa chaynallataq mallispa hinaspa allichacharunanrayku.,Llapanta qawarispachiki qurqusaq.,2
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.",Ancha kusikuywanmi quntasqanman kachkarqani chaymi punkupa patanta takarqamurqa.,2
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.","Mana allinta hinam qawachiwarqa, ichaqa sasachakuymanmi yaykuchisqaykutam yacharqaniku.",2
"Payqa hamurqa, punkuta kicharqa hinataqmi yuyani qipa qawasqayta chaynallataq uyay imayna qawakusqanta hinataq mana allinkasqanta qawarqani.",Uyallanpiqa qawaykuspay mana allin kasqanta yacharqani.,0
Hinaptinqa manam kawsay kapuwarqachu.,Manam huk wasi rantikunayqa kanchu.,2
Hinaptinqa manam kawsay kapuwarqachu.,Hun ranti wasillaymi kan.,2
Hinaptinqa manam kawsay kapuwarqachu.,Achka ranti wasim kachkan.,2
Chayqa manam payqa kikinmantaqa ruraqchu.,Payqa achka yanapatam chaskin.,2
Chayqa manam payqa kikinmantaqa ruraqchu.,"Payqa mikuywan, pachawanmi yanapata chaskin.",2
Chayqa manam payqa kikinmantaqa ruraqchu.,Payqa sapallanmi.,2
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramanoqa pampapi quñukuruspa qalay mana allin kachkarqa.,2
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramanoqa upallalla quchachawachkasqa.,2
"Chaynaqa ñuqaqa hamutarqani, Diosllay, Ramona chaypitaq kachkasqa.",Ramonaqa kurkunpa kachkarqa ñuqa simiy kicharisqa kachkaptiy.,2
¡Chiqaqtaqa allinllakasqa!,"Mikurqa achka mikuyta, ichaqa mana yasaynin yapakurqachu.",1
¡Chiqaqtaqa allinllakasqa!,Payqa mana anchatachu yasarqa.,2
¡Chiqaqtaqa allinllakasqa!,Payqa ancha kusisqa kachkarqa.,2
Chaymanta Augustapichu qiparqa imaynayá.,Payqa Augustapi awqunakuy chiqninikaymantapas hina yacharqa.,0
Chaymanta Augustapichu qiparqa imaynayá.,Payqa hina Augustapi Yacharqa.,0
Chaymanta Augustapichu qiparqa imaynayá.,Kamaslla Augustapa huklawninman ripukurqa.,2
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Manam imaytapas mayman risqanta tapurqanichu.,0
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Maypi kasqankutaqa mayman risqankuta yachanaykuta saqiwaqkum.,0
"Llapanchan rurasqayku…imaytapas mayman risqanta niwarqakuchu, base nisqamanta huklawman lluqsispa unay kamunankupaqpas.",Manam haykappipas mayman risqanta niwaqkuchu.,0
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Manam ñuqanchikpaqa imatapas payllanqachu.,2
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Wasipaqmi ñuqapaqwan wawqiypaqa payllachkanku.,2
Nirqaniku: kaypi qipanaykipaqmi payllachkaniku.,Wasiraykum payllachkanku.,2
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Kennedy nisqam tropa nisqanchikta misiles maskananpaq nirqa.,1
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Manam mayqi barcotapas harkanqakuchu awqanakuyta mana munaspa.,0
"Kusa, paqarinninpaq, chaynapunim, Kennedy presidentem, mm, Cubata bloquearurqa…ñuqanchikpa buquenchikmi huk Ruso barco Cubapa qawanman riqta qarkarurqa hinaspam misiles nisqakunata tarirurqaku",Iskay chunka misiles nisqatam tarirurqaku.,1
Imaynanpipas runan yaykun.,Sala tribunal nisqamanmi runa yaykururqa.,2
Imaynanpipas runan yaykun.,Habitación nisqamanmi runa yaykururqa.,0
Imaynanpipas runan yaykun.,Qipalawmanmi runa kallparurqa.,2
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunapa wasinkamanmi unaysusupi aparqani.,2
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunaqa iskayninkupura kuyakuqkunam karqaku.,0
"Mmm…Machuykuqa acncha ancha kuyakuqmi karqaku, yananpiqa taytaykunataqmi karqaku hinaptinqa chay pachaqa wak uraypi sumaq karqaniku.",Machuykunqa maniático nisqakuna karqaku chaymi mana wasinta riyta munarqanichu.,0
Manam pachay karqachu ima kaqpas ruranaypaq.,Aswan chisinyayta qinayta tukuyta atiyman karqa.,2
Manam pachay karqachu ima kaqpas ruranaypaq.,Llapachanta chay pachalla qinaruni.,2
Manam pachay karqachu ima kaqpas ruranaypaq.,Mana pacha llapan qinanaypaq haypawarqachu,2
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Bomba atómica nisqapaqa manam gatillo nisqa kanchu.,0
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Paymanta chamkasqa detonador nisqaqa Bombata detonan.,0
"Chay pachataqa runakunata paracaidas nisqata arma nuclear nisqa disparanan, hina bomba atomica tuqyachiq qinanankupaq yachachiy llamkayniy karqa.",Pisi kallpalluqllam Bomba atómica nisqapa gatillon chamkanaykipaq kanayki.,0
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Sapa kutim payaypa willakuyninwan kusikuq karqani.,2
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Payayqa manam warma kayninanta willakuyta munaqchu.,2
"Payaymi warmaraq kasqan watamanta willawaq karqa, chay kaq, ayllun imayna kaq kasqanmanta hinataq imayna chay pachapi kawsaymanta rimawarqa.",Payaymi pay warmaraq imayna ayllun kasqanmanta tukuy imata willawarqa.,0
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.",Manam ñuqaykupa pachaykupa astranautakunapa hinachu karqa.,0
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.","Pachaykuqa astronautakunapa hinam karqa, rupay achkichinallapaqa mana, ñuqaykupa qusninpamanmi karqa.",0
"Presión de avión nisqapam llapan pachayku karqa, chay astronautakuna hinakusqan hin, ñuqaykupaqa qusninpaman, qusninpaman qina karqa, botasniyuq, llapan, rupay achkichinapaq, chaypunirayku.",Munasqayki llimpisqapim pachaykita tariytaqa atiwaq.,2
"Karqataqmi, machuyqa manam allin runachu karqa.",Machuyqa idiota nisqam karqa.,2
"Karqataqmi, machuyqa manam allin runachu karqa.",Machuyqa mana allin runa racista nisqam karqa.,1
"Karqataqmi, machuyqa manam allin runachu karqa.",¡Machuyqa alllin runa imaynanpipas tarinaykim karqa!,2
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Manam piwanpas yacharqanikuchu.,2
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Bitánicos nisqakunawanmi pichqa punchakuna yacharqaniku.,2
"Kimsa chunka, tawa chunka U2 aviónkunam chayi pilotos chinosta yachachiyta qallarirurqaniku, paykunawan pilotos británicos nisqa, chay llapan tiqsi muyukunawan kuskanchakusqa kasqaykuwan.",Huk aswan soldado nisqakunawanmi yacharqaniku.,2
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Payqa manam rimawarqachu.,2
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Ima maskanaytam niwarqa.,2
"Chaynaqa, nin ari maskan, maskan kayta kaypi kay empresa nisqapi.",Información financiera nisqan maskanaytam payqa niwarqa.,0
Chinchay suyuman qispisqankutam pay nirqa.,Ñampi huk iskay sayasqankutam nirqa.,2
Chinchay suyuman qispisqankutam pay nirqa.,Sur lawman urasqankutam nirqa.,2
Chinchay suyuman qispisqankutam pay nirqa.,Chinchay suyuman risqankutam nirqa.,2
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Pachak aswannin rapiyuq kaq maytutaqa manam haykappipas likarqanichu.,2
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Manam achka maytutaqa likarqanichu.,0
"Hum, manam, chiqaqta kanaypaq, manam imaytapas likanay kaq maytuta likarqanichu.",Sapa punchawmi maytutaqa likani.,2
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,Wayqata saqirqani hinaspa manacháñuqapa sasachakuyniychu nirqani.,2
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,Departamentonmanmi wayqata aparqani.,2
Hina kaspaymi wayqata quqarirqani hina rirqani chay rinay law rinayman rirqani.,May kasqanmanmi wayqata aparqani.,2
Ancha allinsu kusikuymi hukniyaynin karqa.,Imayna kayninqa qalay sinchilla karqa.,2
Ancha allinsu kusikuymi hukniyaynin karqa.,Kusikusqamanta llakiman yaykururqa.,0
Ancha allinsu kusikuymi hukniyaynin karqa.,Imayana kasqan aswanta hukmanyarurqa.,2
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Manam yaxhay wasi escuelamanta rinaypaq aklasqachu karqani.,0
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Yachay wasi escuelaman rinaypaqmi akllawarqaku.,0
"Nawarqa, chay yachay wasi escuelaman rinaypaqmi chunka pichqayuq akllawarqaku, chay mana risaqchu, mana risaqchu.",Ñuqam candidato allin qawasqa chiqaq karqani.,2
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Achka runakunam examén nisqakunata mana atiqkuchu hinaspa U2 nisqata apawachiqkuchu.,0
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Achka yachaykunatam yachananku U2 nisqata manaraq pawachichkaspa.,0
"Achak cámara de altitud nisqatam yaykupananku, eh, manaraq U2 paway qallarichkaptin puriykuna utaq presión pachakunawan pawayta.",Ñawpaq punchawllatam U2 nisqaqa pawachinaykita saqisunki.,0
Hina chaytam ñuqa rurachkani.,Musuq material nisqatam qalaypaq wankuni.,2
Hina chaytam ñuqa rurachkani.,Hina imakunatam wakin huk revistakunata wankuni.,2
Hina chaytam ñuqa rurachkani.,Hina paykunapa chay imankunamantam rimachkani.,1
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Unidades militares nisqaqa manam embajador de TX nisqaqa kanmankuchu.,0
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Congreso de Estados Unidos nisqapim Unidad militar Embajadorkuna qinasqa karurqaku.,2
"Kaymi ñawpaq na karq, chaymi qanchis chunka pichqayuq watapi apakusqa, Embajadores de Texas kachkaptinmi legislatura de Texas, unidad de militar nisqata pawarachisqa.",Unidad Militarmi TX Embajadores sutinchasqa karqa.,0
sichum imapas ruray atinay kan.,Ñuqa ima rurayta atiyman.,2
sichum imapas ruray atinay kan.,Yacharqa mana ima ñuqa ruray atinay kaqta.,2
sichum imapas ruray atinay kan.,Ichapas qispikuy atinaypaq imallatapas rurayta atiyman karqa.,2
"Chiqniram chayta, hina sapa punchawmi paninman willaq karqa, chaytam nirqa, manam allintachu rurachkanki.",Payqa sapa kutim paninta kallpachaq.,0
"Chiqniram chayta, hina sapa punchawmi paninman willaq karqa, chaytam nirqa, manam allintachu rurachkanki.",Mana imaps panin ruray atisqantam sumaq chuyata saqirqa.,0
"Chiqniram chayta, hina sapa punchawmi paninman willaq karqa, chaytam nirqa, manam allintachu rurachkanki.",Payqa paninwanqa aswan rimaysapam karqa.,0
