premise,hypothesis,gpt_label
"મારો મતલબ કે તેમને ફક્ત પાંચ બાળકો હતા, તેમાંથી એક મૃત્યુ પામ્યો.",જે બાળકનું મોત થયું તે માંદગીમાં જન્મ્યો હતો.,1
"તેણીએ કહ્યું કે તેની આંખોમાંથી ફક્ત આંસુ આવી રહ્યા હતા અને તેણીએ કહ્યું, પછી તેણે કહ્યું કે જો પોર્ચ પર આવ્યો.",જ્યારે તેણે તેને પોર્ચ પર આવવાનું કહ્યું ત્યારે તેની આંખોમાં આંસુ આવી ગયા.,0
"તેણીએ કહ્યું કે તેની આંખોમાંથી ફક્ત આંસુ આવી રહ્યા હતા અને તેણીએ કહ્યું, પછી તેણે કહ્યું કે જો પોર્ચ પર આવ્યો.",તેણે જોને મંડપમાંથી બહાર કાઢ્યા પછી તરત જ આંસુ લૂછી નાખ્યા.,1
"તેણીએ કહ્યું કે તેની આંખોમાંથી ફક્ત આંસુ આવી રહ્યા હતા અને તેણીએ કહ્યું, પછી તેણે કહ્યું કે જો પોર્ચ પર આવ્યો.",તે જોને જોઈને એટલી ખુશ થઈ કે તે રડવા લાગી.,0
"જો વિમાન આગ પર પણ હતું, તો તે કેમ, તે સળગી જશે અને તે રેડિયેશન બહાર નીકળવા માટે લીડ ઘટક દ્વારા ઓગળી જશે.",આ રેડિયેશનને આગ દરમિયાન પણ અટકાવી શકાય છે.,2
"જો વિમાન આગ પર પણ હતું, તો તે કેમ, તે સળગી જશે અને તે રેડિયેશન બહાર નીકળવા માટે લીડ ઘટક દ્વારા ઓગળી જશે.",એરક્રાફ્ટ સળગી ગયા બાદ રેડિયેશન લીડ ઘટકમાંથી લીક થઈ જશે.,0
"જો વિમાન આગ પર પણ હતું, તો તે કેમ, તે સળગી જશે અને તે રેડિયેશન બહાર નીકળવા માટે લીડ ઘટક દ્વારા ઓગળી જશે.",આગ લાગી ત્યારે રેડિયેશન લીક નહીં થાય.,2
"આ ચીફ માસ્ટર સાર્જન્ટ ક્લેમ ફ્રાન્સિસ છે, જે યુએસ એરફોર્સમાંથી નિવૃત્ત થયા છે.",આ ચીફ અમેરિકન એરફોર્સમાંથી રિટાયર્ડ થયા છે.,0
"આ ચીફ માસ્ટર સાર્જન્ટ ક્લેમ ફ્રાન્સિસ છે, જે યુએસ એરફોર્સમાંથી નિવૃત્ત થયા છે.",થોડા અઠવાડિયા પહેલા જ ચીફ ઓફ સ્ટાફ નિવૃત્ત થયા હતા.,1
"આ ચીફ માસ્ટર સાર્જન્ટ ક્લેમ ફ્રાન્સિસ છે, જે યુએસ એરફોર્સમાંથી નિવૃત્ત થયા છે.",અમેરિકન એરફોર્સ ચીફે આ અઠવાડિયે જ પોતાની કારકિર્દીની શરૂઆત કરી છે.,2
"સારું, તે ત્યાં મળી જ્યાં બે કે ત્રણ વિમાનો આવે છે એક અઠવાડિયામાં અને મને ખબર નથી કે તેઓ ક્યાં ઉડી રહ્યા છે.",દર અઠવાડિયે એકથી વધુ વિમાન આવે છે.,0
"સારું, તે ત્યાં મળી જ્યાં બે કે ત્રણ વિમાનો આવે છે એક અઠવાડિયામાં અને મને ખબર નથી કે તેઓ ક્યાં ઉડી રહ્યા છે.",વધતી જતી એરક્રાફ્ટ ટ્રાફિકને મુશ્કેલી પડે છે.,1
"સારું, તે ત્યાં મળી જ્યાં બે કે ત્રણ વિમાનો આવે છે એક અઠવાડિયામાં અને મને ખબર નથી કે તેઓ ક્યાં ઉડી રહ્યા છે.",કોઈ વિમાન આવતું નથી.,2
તેઓએ પહેલેથી જ ફુલ પ્રેશર સૂટમાં તેમની તાલીમ લીધી હતી અને જો તમે પૂર્ણ પ્રેશર સૂટમાં જાઓ તો મને થોડો સમય લાગ્યો.,ફુલ પ્રેશર સૂટનો ઉપયોગ કરવાની તાલીમ પૂરી કરવા માટે ત્રણ મહિના સુધી સમય લાગે છે.,2
તેઓએ પહેલેથી જ ફુલ પ્રેશર સૂટમાં તેમની તાલીમ લીધી હતી અને જો તમે પૂર્ણ પ્રેશર સૂટમાં જાઓ તો મને થોડો સમય લાગ્યો.,સંપૂર્ણ દબાણ પોશાક વાપરવા માટે તાલીમ સમય લે છે.,0
તેઓએ પહેલેથી જ ફુલ પ્રેશર સૂટમાં તેમની તાલીમ લીધી હતી અને જો તમે પૂર્ણ પ્રેશર સૂટમાં જાઓ તો મને થોડો સમય લાગ્યો.,અમે તમને દિવસના અંત સુધીમાં સંપૂર્ણ દબાણનો પોશાક વાપરવાની તાલીમ આપી શક્યા હોત.,1
"હું કહેવા માંગુ છું કે બોમ્બ સાથે જવાનો કોઈ ખતરો નહોતો કારણ કે તે વિસ્ફોટ નહીં કરે, ભલે તે જમીન પર ગમે તેટલી જોરથી ફટકો મારે.",પાયલટે બોમ્બ ડિએક્ટિવેટ કરી દીધો હતો.,1
"હું કહેવા માંગુ છું કે બોમ્બ સાથે જવાનો કોઈ ખતરો નહોતો કારણ કે તે વિસ્ફોટ નહીં કરે, ભલે તે જમીન પર ગમે તેટલી જોરથી ફટકો મારે.",બોમ્બ ફાટવાની કોઈ શક્યતા ન હતી.,0
"હું કહેવા માંગુ છું કે બોમ્બ સાથે જવાનો કોઈ ખતરો નહોતો કારણ કે તે વિસ્ફોટ નહીં કરે, ભલે તે જમીન પર ગમે તેટલી જોરથી ફટકો મારે.",બોમ્બ બ્લાસ્ટ થવાનો ખતરો હતો.,2
અને કેવી રીતે તે બરાબર લાગે છે હું શું કરવાનો પ્રયાસ કરી રહ્યો છું.,મને ખાતરી નથી કે આ તમને કેવું લાગે છે.,1
અને કેવી રીતે તે બરાબર લાગે છે હું શું કરવાનો પ્રયાસ કરી રહ્યો છું.,"અલબત્ત, હું આ કરવાનો પ્રયાસ કરી રહ્યો છું.",1
અને કેવી રીતે તે બરાબર લાગે છે હું શું કરવાનો પ્રયાસ કરી રહ્યો છું.,હું આગામી અઠવાડિયામાં મારો પ્રોજેક્ટ પૂર્ણ કરવાનો પ્રયાસ કરી રહ્યો છું.,1
"પરંતુ તેમ છતાં, પ્રાણીઓ હંમેશા છૂટા પડતા, ખાસ કરીને બકરા.",રોજ વાછરડાંમાંથી ભેંસ નાસી છૂટતી હતી.,1
"પરંતુ તેમ છતાં, પ્રાણીઓ હંમેશા છૂટા પડતા, ખાસ કરીને બકરા.",ઘણીવાર બકરા ભાગી ગયા હતા.,0
"પરંતુ તેમ છતાં, પ્રાણીઓ હંમેશા છૂટા પડતા, ખાસ કરીને બકરા.",બકરાંને સલામત રાખવામાં આવ્યા હતા.,2
જ્યારે અમે અંદર ગયા ત્યારે દરવાજા ખુલ્લા હતા.,બધા દરવાજા ખુલ્લા હતા.,1
જ્યારે અમે અંદર ગયા ત્યારે દરવાજા ખુલ્લા હતા.,અમારી પાસે ચાવી હતી.,1
જ્યારે અમે અંદર ગયા ત્યારે દરવાજા ખુલ્લા હતા.,દરવાજો ખુલ્લો હોવા છતાં અમે અંદર ગયા હતા.,0
તેથી મારે માત્ર ટોટલ લેવું પડ્યું અને પ્રયત્ન કરવો પડ્યો અને આ રીતે તેનો આંકડો કાઢવો પડ્યો.,મને ખાતરી છે કે ટોટલ છે મને આ બહાર કાઢવાની જરૂર છે.,1
તેથી મારે માત્ર ટોટલ લેવું પડ્યું અને પ્રયત્ન કરવો પડ્યો અને આ રીતે તેનો આંકડો કાઢવો પડ્યો.,"માત્ર ટોટલનું શું કરવું તે મને સમજાતું નથી, કૃપા કરીને આ ગંદકીને સમજવા માટે વધુ વિગતો આપો.",1
તેથી મારે માત્ર ટોટલ લેવું પડ્યું અને પ્રયત્ન કરવો પડ્યો અને આ રીતે તેનો આંકડો કાઢવો પડ્યો.,હું ટોટલોના આધારે તેની ગણતરી કરીશ.,0
અને તે ઘણું છે આ હકીકતને કારણે કે માતાઓ ડ્રગ્સ લે છે,માતાઓ ડ્રગ્સના બંધાણી છે.,2
અને તે ઘણું છે આ હકીકતને કારણે કે માતાઓ ડ્રગ્સ લે છે,માતાઓ દવાઓ અથવા દવાઓ ઉપયોગ કરતા નથી.,2
અને તે ઘણું છે આ હકીકતને કારણે કે માતાઓ ડ્રગ્સ લે છે,માતાઓ ડ્રગ્સ લે છે.,0
હા તે વરસાદ પડ્યો છે તે ખરેખર સરસ છે,વરસાદથી મને કોઈ ફરક પડતો નથી.,2
હા તે વરસાદ પડ્યો છે તે ખરેખર સરસ છે,તે સુંદર અને વરસાદી છે.,0
હા તે વરસાદ પડ્યો છે તે ખરેખર સરસ છે,તે ક્યારેય અંત સૂર્ય સાથે ખૂબ ભયાનક છે.,1
ઓહ માનવ જીવન શું મૂલ્ય છે અને તમે કોઈનું પુનર્વસન કરી શકો છો કે નહીં,બધા જીવન પુનર્વસન અને બીજી તક વર્થ છે.,1
ઓહ માનવ જીવન શું મૂલ્ય છે અને તમે કોઈનું પુનર્વસન કરી શકો છો કે નહીં,કોઈ પણ વ્યક્તિ પુનર્વસનને લાયક નથી.,2
ઓહ માનવ જીવન શું મૂલ્ય છે અને તમે કોઈનું પુનર્વસન કરી શકો છો કે નહીં,"પુનર્વસન ગમે તે હોય, જીવન કેટલું મૂલ્યવાન છે.",1
"ઓહ છોકરા, ત્યાં તમને એક વિચિત્ર વાયરિંગ સમસ્યા છે",મેં આ પ્રકારનો વાયરિંગ પ્રોબ્લેમ ક્યારેય જોયો નથી.,1
"ઓહ છોકરા, ત્યાં તમને એક વિચિત્ર વાયરિંગ સમસ્યા છે",વાયરિંગ કોઈ મુદ્દો નથી.,2
"ઓહ છોકરા, ત્યાં તમને એક વિચિત્ર વાયરિંગ સમસ્યા છે",આ વિચિત્ર વાયરિંગને કારણે ત્યાં એક સમસ્યા છે.,0
"ખૂબ જ મજા જેવું લાગે છે હા, તે મારા માટે આશ્ચર્યજનક છે કે તેઓ કેટલી વસ્તુઓને મંજૂરી આપશે",મને નવાઈ નથી લાગતી કે તેઓ બેજવાબદાર હતા.,1
"ખૂબ જ મજા જેવું લાગે છે હા, તે મારા માટે આશ્ચર્યજનક છે કે તેઓ કેટલી વસ્તુઓને મંજૂરી આપશે",મને આશ્ચર્ય છે કે તેઓએ તમને ત્યાં ખોરાક અને પીણાં લેવા દીધા.,1
"ખૂબ જ મજા જેવું લાગે છે હા, તે મારા માટે આશ્ચર્યજનક છે કે તેઓ કેટલી વસ્તુઓને મંજૂરી આપશે",હું આશ્ચર્ય છું કે તેઓ શું છૂટકારો મેળવી શકે છે.,1
ઓહ પરંતુ ગમે તે રીતે ઉમ મારા બાળકો હવે 21 અને 24 છે તેથી મારે કરવાની જરૂર નથી,મારા બાળકોની ઉંમર વીસેક વર્ષથી વધુ હોવાથી મારે તેની જરૂર નથી.,0
ઓહ પરંતુ ગમે તે રીતે ઉમ મારા બાળકો હવે 21 અને 24 છે તેથી મારે કરવાની જરૂર નથી,"તેઓ ઉંમરની નજીક હોવાથી મારે કદાચ એમ કરવું પડે. """,2
ઓહ પરંતુ ગમે તે રીતે ઉમ મારા બાળકો હવે 21 અને 24 છે તેથી મારે કરવાની જરૂર નથી,તેઓ બંને દસ અને અગિયાર વર્ષના છે તેથી મારે કરવું જોઈએ.,2
"હા, એવા લોકો કે જેઓ કોઈપણ સમયે કામ પર હોઈ શકે છે અથવા જેમના નિર્ણયો અસ્પષ્ટ હોઈ શકે છે જો તેઓએ નિર્ણય લેવાનો હતો","હા, જે લોકો કદાચ શ્રેષ્ઠ નિર્ણય કૉલ કરવામાં સક્ષમ ન હોય.",1
"હા, એવા લોકો કે જેઓ કોઈપણ સમયે કામ પર હોઈ શકે છે અથવા જેમના નિર્ણયો અસ્પષ્ટ હોઈ શકે છે જો તેઓએ નિર્ણય લેવાનો હતો","હા, લોકો જે ભૂખ્યા ન હોઈ શકે.",1
"હા, એવા લોકો કે જેઓ કોઈપણ સમયે કામ પર હોઈ શકે છે અથવા જેમના નિર્ણયો અસ્પષ્ટ હોઈ શકે છે જો તેઓએ નિર્ણય લેવાનો હતો","હા, એવા લોકો જેમની નિર્ણય ક્ષમતા ક્યારેય નબળી પડતી નથી.",2
ના તેઓ હજુ પણ પ્રવાસ પર છે તેઓ છેલ્લાં છ દાયકાથી પ્રવાસ કરી રહ્યા છે,તેઓ 1970 થી પ્રવાસ કરી રહ્યા છે.,0
ના તેઓ હજુ પણ પ્રવાસ પર છે તેઓ છેલ્લાં છ દાયકાથી પ્રવાસ કરી રહ્યા છે,તેમને ફરવાનો શોખ હોય છે.,0
ના તેઓ હજુ પણ પ્રવાસ પર છે તેઓ છેલ્લાં છ દાયકાથી પ્રવાસ કરી રહ્યા છે,તાજેતરમાં જ તેમનો પ્રવાસ પૂરો થયો છે.,2
એરોબિક્સ કેવી રીતે કરવું,તમે એરોબિક્સ કેવી રીતે કરવું તે સમજાવી શકો છો?,1
એરોબિક્સ કેવી રીતે કરવું,મને એરોબિક્સમાં રસ છે કારણ કે મને થોડી કાર્ડિયોવાસ્ક્યુલર પ્રવૃત્તિની જરૂર છે.,1
એરોબિક્સ કેવી રીતે કરવું,કૃપા કરીને એરોબિક્સ વિશે વાત કરવાનું બંધ કરો.,1
"સારું, તે એક સારું છે મેં તે વિશે વિચાર્યું ન હતું હા",તે એક મૂર્ખ વિચાર છે જે મેં ગયા અઠવાડિયે ત્યજી દીધો હતો.,1
"સારું, તે એક સારું છે મેં તે વિશે વિચાર્યું ન હતું હા",તે એક સારો મુદ્દો છે.,1
"સારું, તે એક સારું છે મેં તે વિશે વિચાર્યું ન હતું હા",તમે જે વિરોધાભાસનો ઉલ્લેખ કરો છો તે એક સારો મુદ્દો છે.,1
અઠવાડિયામાં બે દિવસ તેઓ તેને વરિષ્ઠ નાગરિક દિવસની સંભાળ કહે છે પરંતુ તે વરિષ્ઠ નાગરિક કેન્દ્રમાં જાય છે,પાંચ વર્ષથી ઓછી ઉંમરના બાળકો માટે આ દિવસ ખુલ્લો છે.,2
અઠવાડિયામાં બે દિવસ તેઓ તેને વરિષ્ઠ નાગરિક દિવસની સંભાળ કહે છે પરંતુ તે વરિષ્ઠ નાગરિક કેન્દ્રમાં જાય છે,જો સિનિયર સિટીઝન આ માટે તૈયાર હોય તો તેઓ તેમને અઠવાડિયામાં બે થી વધુ વાર જવા દે છે.,1
અઠવાડિયામાં બે દિવસ તેઓ તેને વરિષ્ઠ નાગરિક દિવસની સંભાળ કહે છે પરંતુ તે વરિષ્ઠ નાગરિક કેન્દ્રમાં જાય છે,તેઓ તેને સિનિયર ડે કેર તરીકે વર્ણવે છે પરંતુ તેને સિનિયર સેન્ટર કહેવામાં આવે છે.,0
તે તેમનો ધ્યેય હતો,જેના માટે તેઓ મહેનત કરી રહ્યા હતા.,1
તે તેમનો ધ્યેય હતો,જે તેઓ ક્યારેય ઈચ્છતા ન હતા.,2
તે તેમનો ધ્યેય હતો,તેઓ પોતાના ધ્યેય સુધી પહોંચી ગયા છે.,1
બંદૂક નિયંત્રણ એટલે બે હાથનો ઉપયોગ કરવો,તમામ બંદૂકોમાંથી અડધા સિંગલ-હેન્ડ ઉપયોગના કારણે નિષ્ફળ જાય છે.,2
બંદૂક નિયંત્રણ એટલે બે હાથનો ઉપયોગ કરવો,બંદૂક નિયંત્રણ માટે સૌથી સારો રસ્તો બંને પગનો ઉપયોગ કરવાનો છે.,2
બંદૂક નિયંત્રણ એટલે બે હાથનો ઉપયોગ કરવો,જો તમે બંદૂક નિયંત્રણની પ્રેક્ટિસ કરવા માંગો છો તો બંને હાથનો ઉપયોગ કરો.,0
અને ઉહ પરંતુ તે અચાનક ક્યાંકથી આવે છે મને ખબર નથી કે તે ક્યાંથી આવે છે પરંતુ,"મને ખબર નથી કે તે ક્યાંથી આવે છે, પરંતુ તે ઝડપી છે.",1
અને ઉહ પરંતુ તે અચાનક ક્યાંકથી આવે છે મને ખબર નથી કે તે ક્યાંથી આવે છે પરંતુ,તે ઝડપથી આવે છે પરંતુ હું થોડું જાણું છું કે તે ક્યાંથી આવી શકે છે.,1
અને ઉહ પરંતુ તે અચાનક ક્યાંકથી આવે છે મને ખબર નથી કે તે ક્યાંથી આવે છે પરંતુ,તે કાકવી જેવું આવે છે અને હું જાણું છું કે તે ક્યારે આવશે.,2
"હકીકતમાં, હું તેની સાથે પરિચિત નથી",મને આ વિશે વધારે જાણકારી નથી.,1
"હકીકતમાં, હું તેની સાથે પરિચિત નથી",હું પ્રેમથી અજાણ છું.,1
"હકીકતમાં, હું તેની સાથે પરિચિત નથી",હું વર્ષોથી તેનો અભ્યાસ કરી રહ્યો છું.,2
"હા, તે મહાન હતો-તમે જાણો છો",મને લાગે છે કે તે જાણે છે કે તે અદ્ભુત હતી.,1
"હા, તે મહાન હતો-તમે જાણો છો","ના, તે ભયંકર હતી.",2
"હા, તે મહાન હતો-તમે જાણો છો","હા, તે ખૂબ જ સારી હતી.",2
"હા, તેમણે સલાહ આપી કે તમે ઉપયોગ કરતા હોય તેવા ઉમ ઉમ મોપ મેળવો",તેમણે વેન્ટિલેટર ખરીદવાનું સૂચન કર્યું હતું.,2
"હા, તેમણે સલાહ આપી કે તમે ઉપયોગ કરતા હોય તેવા ઉમ ઉમ મોપ મેળવો",તેમણે એક મચ્છર શોધવા માટે ભલામણ કરી.,2
"હા, તેમણે સલાહ આપી કે તમે ઉપયોગ કરતા હોય તેવા ઉમ ઉમ મોપ મેળવો",તે લોહીને મોપથી સાફ કરવા માંગતો હતો.,1
તે અહીં ખરેખર ખરાબ છે અમે ફક્ત અમારા ઘરથી ત્રણ બ્લોક્સમાં ફ્રીવે શૂટિંગ કર્યું,હું જ્યાં રહું છું ત્યાંથી ઓછામાં ઓછા 100 માઇલ દૂર ગોળીબાર થયો હતો.,2
તે અહીં ખરેખર ખરાબ છે અમે ફક્ત અમારા ઘરથી ત્રણ બ્લોક્સમાં ફ્રીવે શૂટિંગ કર્યું,શૂટિંગ મારા ઘરની નજીક હતું અને મને બહાર જવાથી ડર લાગે છે.,0
તે અહીં ખરેખર ખરાબ છે અમે ફક્ત અમારા ઘરથી ત્રણ બ્લોક્સમાં ફ્રીવે શૂટિંગ કર્યું,"મારા ઘરની નજીક શૂટિંગ થયું હતું, આ વિસ્તારમાં ખરેખર સારું નથી.",0
uh-હા તે સાચું છે તે ખરેખર સુસંગત નથી,"હું તમારી સાથે અસહમત છું, તે ખૂબ જ સુસંગત છે.",2
uh-હા તે સાચું છે તે ખરેખર સુસંગત નથી,મને લાગે છે કે તમે તેની સુસંગતતા વિશે સાચું કહી શકો છો.,2
uh-હા તે સાચું છે તે ખરેખર સુસંગત નથી,તમે સાચું કહો છો તે સુસંગત નથી.,0
હું ત્યાં રાખવાની કોશિશ કરું છું,હું ઊભા રહેવાનો પ્રયાસ કરી રહ્યો છું.,1
હું ત્યાં રાખવાની કોશિશ કરું છું,હું મારાથી બનતું બધું કરી રહ્યો છું.,1
હું ત્યાં રાખવાની કોશિશ કરું છું,હું તેને છોડી દઈશ અને પાછું વળીને જોઈશ નહીં.,2
અમે ટેકનોલોજીકલ ભવિષ્યમાં પ્રવેશ કરીએ છીએ.,અમે ટેકનોલોજીના ભવિષ્ય માટે જરૂરી અગ્રણીઓનું નિર્માણ કરી રહ્યા છીએ.,1
અમે ટેકનોલોજીકલ ભવિષ્યમાં પ્રવેશ કરીએ છીએ.,"અમે ટ્રાન્ઝિસ્ટર્સ બનાવીએ છીએ, તેથી અમારું ભવિષ્ય એઆઈ દ્વારા ચલાવવામાં આવશે.",1
અમે ટેકનોલોજીકલ ભવિષ્યમાં પ્રવેશ કરીએ છીએ.,અમે ટેકનોલોજીને સફળ થવાથી રોકવા માગીએ છીએ.,2
"ઉદાહરણ તરીકે, મહત્તમ, બધા જનીનો જાંબલી રંગ બની જાય છે.","મહત્તમ, માત્ર અડધા જનીનો જાંબલી બની શકે છે.",2
"ઉદાહરણ તરીકે, મહત્તમ, બધા જનીનો જાંબલી રંગ બની જાય છે.",જનીનો રંગ બદલવો શક્ય છે.,0
"ઉદાહરણ તરીકે, મહત્તમ, બધા જનીનો જાંબલી રંગ બની જાય છે.",ક્યારેક જનીનો રંગ પણ વાદળી થઈ જાય છે.,2
ડેનિયલ યામિન એક પ્રતિભાશાળી ગણિતશાસ્ત્રી છે.,શ્રી યામીન ગણિતમાં મહાન છે.,0
ડેનિયલ યામિન એક પ્રતિભાશાળી ગણિતશાસ્ત્રી છે.,શ્રી યામીનનું ધ્યાન બીજગણિતીય ભૂમિતિ પર કેન્દ્રિત છે.,1
ડેનિયલ યામિન એક પ્રતિભાશાળી ગણિતશાસ્ત્રી છે.,"શ્રી યામિન્સ એક મહાન કલાકાર છે, પરંતુ એક ભયાનક ગણિતજ્ઞ.",2
"જો એમ હોય, તો શું તેઓ ઘણી વાર એ સીમાની નજીક હોય છે?",હું જાણું છું કે તેઓ ક્યારેય સરહદની નજીક જતા નથી.,2
"જો એમ હોય, તો શું તેઓ ઘણી વાર એ સીમાની નજીક હોય છે?","હું જાણવા માંગું છું, શું તેઓ ઘણીવાર ઈંગ્લેન્ડમાં હોય છે?",1
"જો એમ હોય, તો શું તેઓ ઘણી વાર એ સીમાની નજીક હોય છે?",વક્તાએ પૂછ્યું કે તેઓ કેટલી વાર સરહદ પાસે જાય છે.,1
"અને ત્યાં છે, મને લાગે છે, એક મોલેક્યુલર ક્લૂ કે બાયોસ્ફિયર સતત સહનિર્માણ કરી રહ્યું છે જીવંત શાસન માં વંશના પ્રસાર માટે.",બાયોસ્ફિયર ખૂબ બદલાય છે.,1
