question,gemma3_answer
ਪੈਰੇ ਵਿੱਚ ਮੱਧਕਾਲੀਨ ਮਹਿਲ ਨਾਲ ਜੁੜੀ ਹੋ ਸਕਣ ਵਾਲੀ ਕਿਹੜੀ ਚੀਜ਼ ਦਾ ਜ਼ਿਕਰ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਹੈ?,1
ਪੈਰੇ ਵਿੱਚ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਵਿਕਲਪ ਦਾ ਜ਼ਿਕਰ ਗੰਧ ਜਾਂ ਧੁਨੀ ਵਜੋਂ ਨਹੀਂ ਕੀਤਾ ਗਿਆ ਜਿਸ ਨੂੰ ਮਹਿਲਾਂ ਦੇ ਖੰਡਰਾਂ ਦੇ ਵਿਚਕਾਰ ਮੰਨਿਆ ਜਾ ਸਕਦਾ ਹੈ?,3
ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਕਿਰਬੀ ਮਕਸਲੋ ਕੈਸਲ ਦਾ ਸਟੀਕ ਵਰਣਨ ਹੈ?,2
ਪੈਰੇ ਵਿੱਚ ਵਰਣਨ ਕੀਤੀ ਸਮਾਂ ਮਿਆਦ ਦੇ ਦੌਰਾਨ ਅੱਗੇ ਦਿੱਤੀਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਨਿਰਮਾਣ ਸੁਵਿਧਾ ਨੂੰ ਕਿਰਬੀ ਮਕਸਲੋ ਕੈਸਲ ਵਾਸਤੇ ਅਵੈਧ ਮੰਨਿਆ ਜਾਵੇਗਾ?,2
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਆਗਾਮੀ ਸੀਜਨ ਦੀ ਤਿਆਰੀ ਕਰਨ ਵਾਲੇ ਦੌੜਾਕ ਵਾਸਤੇ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਸਭ ਤੋਂ ਵੱਧ ਲਾਭਦਾਇਕ ਹੋਵੇਗਾ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਪਹਿਲੀ ਸ਼੍ਰੇਣੀ ਦੇ ਅੱਧੇ ਮੀਲ ਦੇ ਦੌੜਾਕ ਵਾਸਤੇ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਸਭ ਤੋਂ ਵੱਧ ਮਹੱਤਵਪੂਰਨ ਹੈ?",2
"ਇੱਕ ਅਥਲੀਟ ਵਾਸਤੇ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਸਿਰਫ਼ ਪੋਸ਼ਣ ਸੰਬੰਧੀ ਅਭਿਆਸਾਂ ਰਾਹੀਂ ਪ੍ਰਾਪਤ ਨਹੀਂ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ?",3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਨੌਜਵਾਨ ਅਥਲੀਟਾਂ ਨੂੰ ਆਪਣੀ ਖੇਡ ਵਿੱਚ ਵਧੇਰੇ ਆਨੰਦ ਲੈਣ ਦੇ ਤਰੀਕਿਆਂ ਵਜੋਂ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਸੁਝਾਅ ਨਹੀਂ ਦਿੱਤਾ ਗਿਆ ਹੈ?",2
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਇੱਕ ਮੱਧਮ ਦੂਰੀ ਦਾ ਦੌੜਾਕ ਬਹੁਤ ਜ਼ਿਆਦਾ ਮਹਿੰਗਾ ਉਪਕਰਣ ਕਿਉਂ ਖ਼ਰੀਦ ਸਕਦਾ ਹੈ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਮੱਧਮ ਦੂਰੀ ਦੀ ਦੌੜ ਵਾਸਤੇ ਕਿਸ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ?",3
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਗੂੰਜ ਦੀ ਖੋਜ ਕਿਸ ਨੇ ਕੀਤੀ? ,3
ਮੈਡੀਕਲ ਇਮੇਜਿੰਗ ਰੇਜੋਨੈਂਸ ਵਾਸਤੇ ਪਹਿਲਾ ਪੇਟੈਂਟ ਕਿਹੜੇ ਸਾਲ ਵਿੱਚ ਦਿੱਤਾ ਗਿਆ ਸੀ? ,2
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਦੂਜਿਆਂ ਨੂੰ ਸਰੀਰਕ ਕਾਰਵਾਈਆਂ ਦੀ ਵਿਆਖਿਆ ਕਰਨ ਵਾਸਤੇ ਮਨੁੱਖ ਨੂੰ ਕਿਸ ਦੀ ਗੂੜ੍ਹੀ ਸਮਝ ਹੋਣੀ ਚਾਹੀਦੀ ਹੈ?",2
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਇਰਾਦੇ ਨੂੰ ਸਮਝਣ ਨਾਲ ਮਹੁੱਖ ਨੂੰ ਕੀ ਕਰਨ ਵਿੱਚ ਮਦਦ ਮਿਲਦੀ ਹੈ?",1
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ AI ਦੇ ਮੁੱਖ ਉਦੇਸ਼ਾਂ ਦਾ ਸਾਰਾਂਸ਼ ਹੈ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਅਕਸਰ AI ਨਾਲ ਜੁੜਿਆ ਹੁੰਦਾ ਹੈ?",3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਅਭਿਸਾਰੀ ਸੋਚ ਪੈਟਰਨ ਵਾਲੇ ਵਿਅਕਤੀ ਦੀ ਮਜ਼ਬੂਤੀ ਹੈ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਵਿਕਲਪ ਨੂੰ ਅਭਿਸਾਰੀ ਸੋਚ ਵਾਲੀ ਮਾਨਸਿਕਤਾ ਦਾ ਕੇਂਦਰ ਨਹੀਂ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ?",2
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਸ ਨੂੰ ਸੂਖ਼ਮ-ਅਭੀਵਿਅਕਤੀ ਨਹੀਂ ਮੰਨਿਆ ਜਾਵੇਗਾ?",4
ਸੂਖ਼ਮ ਅਭੀਵਿਅਕਤੀ ਵਿਆਖਿਆ ਬਾਰੇ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਸਹੀ ਨਹੀਂ ਹੈ?,3
ਨਵ-ਚੇਤਨਾ ਦੇ ਨਤੀਜਨ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਸਭ ਤੋਂ ਵੱਧ ਮਹੱਤਵਪੂਰਨ ਹੈ? ,2
ਨਵ-ਚੇਨਤਾ ਦੇ ਨਤੀਜਨ ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਸ 'ਤੇ ਘੱਟ ਜ਼ੋਰ ਦਿੱਤਾ ਗਿਆ ਹੈ?,1
ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਸੰਬੰਧ ਜਾਰੀ ਰੱਖਣ ਵਾਸਤੇ ਇੰਟਰਨੈੱਟ ਦੀ ਵਰਤੋਂ ਦੀ ਪ੍ਰੇਰਣਾ ਨੂੰ ਨਹੀਂ ਦਰਸ਼ਾਉਂਦਾ ਹੈ?,3
ਅੱਗੇ ਦਿੱਤੀਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਵਿਅਕਤੀਗਤ ਭਾਗੀਦਾਰੀ ਵਾਸਤੇ ਇੰਟਰਨੈੱਟ ਦੀ ਵਰਤੋਂ ਕਰਨ ਦੀ ਪ੍ਰੇਰਣਾ ਨੂੰ ਨਹੀਂ ਦਰਸ਼ਾਉਂਦਾ ਹੈ?,1
ਪੱਛਮੀ ਯੂਰਪ ਨੇ ਕਦੋਂ ਪ੍ਰਭਾਵਾਂ 'ਤੇ ਬਹੁਤ ਵੱਧ ਭਰੋਸਾ ਕਰਨਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਅਤੇ ਆਪਣਾ ਸ਼ੈਲੀ ਵਿਕਾਸ ਕਰਨਾ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤਾ?,1
ਕੱਪੜਿਆਂ ਨੂੰ ਕਸਣ ਵਾਸਤੇ ਬਟਨਾਂ ਦੀ ਵਰਤੋਂ ਕਿਸ ਦਾ ਨਤੀਜਾ ਹੈ? ,3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰਕ, ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਵਿਕਲਪ ਨੂੰ ਵਾਤਾਵਰਣਿਕ ਮੁੱਦਿਆਂ ਵਾਸਤੇ ਵਿਵਹਾਰਕ ਲੰਬੇ ਸਮੇਂ ਦਾ ਹੱਲ ਮੰਨਿਆ ਜਾਂਦਾ ਹੈ?",3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਵਿਕਲਪ ਨੂੰ ਵਾਤਾਵਰਣਿਕ ਸਮੱਸਿਆਵਾਂ ਦਾ ਟੀਚਾਬੱਧ ਇਲਾਜ ਨਹੀਂ ਮੰਨਿਆ ਜਾਵੇਗਾ?",3
ਯੂਰਪ ਵਿੱਚ ਪਹਿਲਾ ਯੁੱਧ ਕਿਹੜੇ ਦੇਸ਼ ਵਿੱਚ ਹੋਇਆ ਸੀ ਜਿਸ ਦਾ ਮੁੱਧ ਧਾਰਮਿਕ ਸੰਦਰਭ ਦੀ ਬਜਾਏ ਸ਼ਕਤੀ ਸੰਤੁਲਨ ਨਾਲ ਸੰਬੰਧਿਤ ਦੱਸਿਆ ਗਿਆ ਸੀ?,4
ਕਿਹੜੇ ਯੁੱਧ ਨੂੰ ਆਖ਼ਰੀ “ਧਰਮ ਯੁੱਧ” ਕਿਹਾ ਜਾਂਦਾ ਹੈ?,1
ਕੈਥੋਲਿਕ ਚਰਚ ਦੇ ਅੱਗੇ ਦਿੱਤੇ ਪਹਿਲੂਆਂ ਵਿੱਚੋਂ ਕਿਹੜੇ ਪਹਿਲੂ ਦੀ ਛਾਣ-ਬੀਣ ਨਹੀਂ ਕੀਤੀ ਜਾ ਰਹੀ ਸੀ?,2
ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ ਵਰਸਾਇਲਸ ਵਿੱਚ ਕਿਸ ਦੀ ਹਿੱਤਿਆ ਕੀਤੀ ਗਈ ਸੀ?,4
ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਨਤੀਜਾ ਰਾਜਾ ਅਤੇ ਰਾਣੀ ਨੂੰ ਜਨਸਮੂਹ ਵੱਲੋਂ ਥੋਪਿਆ ਨਹੀਂ ਗਿਆ ਸੀ?,3
ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਬ੍ਰਿਟੇਨ ਦੇ ਗੈਰ-ਰਿਵਾਇਤੀ ਨੇਵਲ ਵਾਰਫੇਅਰ ਦਾ ਨਤੀਜਾ ਨਹੀਂ ਸੀ?,3
ਕਿਹੜਾ ਕਥਨ ਜਰਮਨੀ ਦੇ ਖ਼ਿਲਾਫ਼ ਬ੍ਰਿਟੇਨ ਦੀ ਸਮੁੰਦਰੀ ਸੈਨਾ ਰੁਕਾਵਟ ਦਾ ਸਟੀਕ ਵਰਣਨ ਨਹੀਂ ਕਰਦਾ ਹੈ?,4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਕਿਸ ਵਾਸਤੇ ਮਲਟੀਪਲ ਸਕੇਲੇਰੋਸਿਸ ਦਾ ਨਿਦਾਨ ਸਭ ਤੋਂ ਵੱਧ ਸੰਭਾਵਿਤ ਹੋਵੇਗਾ?",1
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਨਿਯਮਿਤ ਗਤੀਵਿਧੀ ਵਿੱਚ ਹਿੱਸਾ ਲੈਣ ਵਾਲਿਆਂ ਨੂੰ ਕਿਸ ਵਾਸਤੇ ਵੱਧ ਸਮਰਥਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈ?",1
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਤਲਵਾਰਬਾਜੀ ਆਮ ਤੌਰ 'ਤੇ ਕਿਵੇਂ ਖੇਡੀ ਜਾਂਦੀ ਹੈ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਆਂਤਰਿਕ ਜ਼ਹਿਰਵੇ ਦਾ ਸਭ ਤੋਂ ਮਜ਼ਬੂਤ ਸੰਕੇਤ ਹੋਵੇਗਾ?",4
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਪੀੜਿਤ ਦਾ ਆਂਕਲਨ ਕਰਦੇ ਸਮੇਂ ਉਚਿਤ ਪਹਿਲਾ ਕਦਮ ਕੀ ਹੈ?",1
ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਕਥਨ ਪੀੜਿਤ ਦੀ ਜਾਂਚ ਦੀ ਪ੍ਰਕਿਰਿਆ ਨੂੰ ਸਹੀ ਢੰਗ ਨਾਲ ਨਹੀਂ ਦਰਸ਼ਾਉਂਦਾ ਹੈ?,1
ਫ੍ਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ ਦੁਆਰਾ ਪ੍ਰੇਰਿਤ ਬਦਲਾਵਾਂ ਵਿੱਚੋਂ ਮਜ਼ਦੂਰ ਵਰਗ ਦੇ ਨਾਗਰਿਕਾਂ 'ਤੇ ਕਿਹੜਾ ਮਹੱਤਵਪੂਰਨ ਪ੍ਰਭਾਵ ਪਿਆ?,2
"ਫ੍ਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ ਤੋਂ ਬਾਅਦ, ਸੇਨਾ ਅਤੇ ਹੋਰ ਵਪਾਰਾਂ ਵਿੱਚ ਸਫਲਤਾ ਕਿਸ 'ਤੇ ਆਧਾਰਿਤ ਹੋਣ ਦੀ ਸੰਭਾਵਨਾ ਘੱਟ ਸੀ?",2
ਕਿਸ ਜਨਤਕ ਸੇਵਾ ਨੂੰ ਵਿਕਸਿਤ ਦੇਸ਼ਾਂ ਵਿੱਚ ਸਭ ਤੋਂ ਵੱਧ ਅਸੰਤੋਸ਼ ਦਾ ਕਾਰਨ ਕਿਹਾ ਜਾਂਦਾ ਹੈ?,3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਜਨਤਕ ਆਵਾਜਾਈ ਪ੍ਰਣਾਲੀਆਂ ਬਾਰੇ ਕੀ ਕਿਹਾ ਜਾ ਸਕਦਾ ਹੈ?",3
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਡ੍ਰਾਈਵਰਾਂ ਦੀ ਅਣਕਿਆਸਤਾ ਕਰਕੇ ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਸ ਦਾ ਅੰਦਾਜ਼ਾ ਲਾਉਣਾ ਮੁਸ਼ਕਲ ਹੋ ਸਕਦਾ ਹੈ?",1
ਗਣਿੱਤੀ ਤੌਰ 'ਤੇ ਟ੍ਰੈਫ਼ਿਕ ਸਟ੍ਰੀਮ ਦਾ ਪ੍ਰਤੀਨਿਧਤਵ ਕਰਦੇ ਸਮੇਂ ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਸ ਦੀ ਵਰਤੋਂ ਕੀਤੀ ਜਾਂਦੀ ਹੈ?,4
ਕੀ ਉਹਨਾਂ ਦੇ DNA ਨੂੰ ਇੰਪਲਾਂਟ ਕਰਨ ਵਾਸਤੇ ਹਰਸ਼ੇ ਅਤੇ ਚੇਸ ਨੇ ਕਿਸ ਵਰਤੋਂ ਕੀਤੀ? ,4
ਇੱਕ ਮਿਊਟੇਸ਼ਨ ਦੀਆਂ ਸੰਤਾਨਾਂ ਨੂੰ ਪਾਰਿਤ ਹੋਣ ਦੀ ਸਮਰੱਥਾ ਕਿਸ 'ਤੇ ਨਿਰਭਰ ਕਰਦੀ ਹੈ?,1
ਪੈਰੇ ਵਿੱਚ ਦਿੱਤੀ ਗਈ ਜਾਣਕਾਰੀ ਦੇ ਆਧਾਰ 'ਤੇ ਮਿਊਟੇਸ਼ਨਾਂ ਦੇ ਵੱਖ-ਵੱਖ ਪ੍ਰਭਾਵ ਕਿਸ 'ਤੇ ਨਿਰਭਰ ਨਹੀਂ ਕਰਦੇ ਹਨ?,1
ਅੱਗੇ ਦਿੱਤਿਆਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਕਾਰਨ ਸੀ ਕਿ ਪ੍ਰਾਚੀਨ ਸਭਿਆਚਾਰਾਂ ਵਿੱਚ ਬੱਕਰੀਆਂ ਰੱਖੀਆਂ ਜਾਂਦੀਆਂ ਸਨ?,1
ਗੋਲਫ ਦਾ ਟੀਚਾ ਕਿਸ ਦੀ ਘੱਟ ਤੋਂ ਘੱਟ ਮਾਤਰਾ ਲੈਣਾ ਹੈ?,2
"ਗੋਲਫ਼ ਕੋਰਸ 'ਤੇ, ਘਾਹ ਨੂੰ ਕਿੱਥੇ ਛੋਟਾ ਕੀਤਾ ਜਾਂਦਾ ਹੈ?",2
ਕਿਸੇ ਪ੍ਰਯੋਗ ਦਾ ਖ਼ਾਸ ਉਦੇਸ਼ ਕੀ ਹੈ?,1
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਵਿਗਿਆਨਕ ਸੋਧ ਨੂੰ ਨਿਰਦੇਸ਼ਤ ਕਰਨ ਵਿੱਚ ਕੀ ਮਦਦ ਨਹੀਂ ਕਰਦਾ ਹੈ?",1
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਝੱਖੜ (ਟਾਰਨੈਡੋਜ਼) ਬਾਰੇ ਕਿਹੜਾ ਕਥਨ ਸੱਚ ਨਹੀਂ ਹੈ?",3
