question,gemma3_answer
Midkee ka mid ah dhinacyada soo socda ee boloogyaynta ayaa lagu sheegay dhiirigelinta ardayda si ay u horumariyaan xirfadahooda qoraal?,1
Midkee ka mid ah kuwan soo socda oo aan faa'ido u lahayn isgaarsiinta isku midka ah ee ardayda? ,4
"Marka loo eego qoraalka, dhinacyada soo socda ee isgaarsiinta asynchronous midkee ayaan u dabacsanayn ardayda?",2
Maxaan qoraalka loogu xusin wax laga yaabo in lala xiriiriyo qalcadaha xilliga dhexe?,1
Kuwan soo socda kee baa aan qoraalka loogu xusin sida ur ama dhawaaq laga yaabo in lagu dhex qariyo burburka qalcad?,1
Kuwan hoose midkeebaa ah sifaynta saxda ah ee Qalcadda Kirby Muxloe ?,2
Midkeebaa sifooyinkan dhosmeed ee hoose loo tixgelin karaa inay caadi u tahay qalcadda Kirby Muxloe xilliga mudada lagu qeexay mariska?,3
"Sida ku cad qoraalka, kuwa soo socda kee baa ugu faa'iidada badan orodyahanka isu diyaarinaya xilli ciyaareedka soo socda?",4
"Sida ku cad qoraalka, kuwan soo socda keebaa muhiimad weyn u leh orodyahanka heerka koowaad ee nus-mayl-ka?",4
"Ciyaartooy ciyaaraha fudud, kuwan soo socda kee baan lagu gaari karin hab-dhaqannada nafaqeynta oo keliya?",3
"Iyada oo ku salaysan qoraalka, kee baa kuwan soo socda aan loo soo jeedin si ay dhallinyaradu ugu raaxeystaan ciyaartooda?",2
"Sida ku cad qoraalka, maxaa looga yaabaa in orodyahanka masaafada dhexe uu u iibsado qalab ka qaalisan?",4
"Sida ku xusan qoraalka, orodka masaafada dhexe maxay u baahantahay?",1
Yaa helay risonaanska bir-qabadka ee nukleerka? ,3
Sanadkee ayaa la bixiyay rukhsadii hinidisada ee ugu horaysay ee sawirqaadista caafimaad ee aaladda resonance? ,2
"Sida ku xusan qoraalka, maxay dadku u leeyihiin awood fahan wacan marka loo eego fasirida ficil jireedka dadka kale?",4
"Sida ku xusan qoraalka, fahanka ulajeedada dadka maxay bay ka caawisaa inay sameeyaan?",1
"Sida ku xusan qoraalka, kuwaan soo socda keebaa soo koobid saxa u ah ujeedada ugu wayn ee garaadka macmalka AI?",4
"Sida ku xusan qoraalka, kuwaan soo socda keebaa inta badan garaadka macmalka AI la xiriira?",2
"Sida ku xusan qoraalka, kuwaan soo socda keebaa ah awooda uu leeyahay qof leh hab fikiro isku dhow?",4
"Sida ku xusan qoraalka, kee kamida kuwaan soo socda oo aan loo tix galinayn inuu diirada saarayo habfikirka isku dhow?",2
"Sida ku xusan qoraalka, kuwaan soo socda kee baan loo tix gelinayn ishaaro-kooban?",4
Keebaa weedhahaan soo socda fasiraya muujinta-kooban ee aan runta ahayn?,2
Midkee kamida kuwaan soo socda ayaa noqday mid aad muhiim u ah natiijada ka dhalatay casriga horumarka? ,3
"Natiijada ka dhalatay casriga horumarka, kuwaan soo socda midkee ayaa culays yar lasaaray?",3
Midkee kamida kuwaan soo socda oo aan ka turjumayn dhiirigalinta isticmaalka internetka si loo sii wado xiriirada?,1
Midkee kamida kuwaan soo socda oo aan ka turjumayn dhiirigalinta isticmaalka internetka ee ku lug lahaaanshaha shaqsiyeed?,1
Goorma ayay galbeedka yurub joojiyeen ku tiirsanaanta saamayta oo ay bilaabeen hormarinta habkooda u gaarka?,1
Isticmaalka badhamada dharka lagu xidho natiijo ka dhalatay maxay bay ahayd? ,3
Keeba arrimaha soo socda ayaa ah kuwa inta badan ay u badan tahay inay soo baxaan inta ay sii joogaan dhulka kullaylaha ee dalka Singapore?,3
Yaa laga yaabaa inuu rabo inuu iska ilaaliyo cunista keega Jarmalka?,1
Maaddadee loo tixgaliyaa inay tahay shay marmar la isticmaalo marka la sameeynaayo keega Jarmal?,2
"Iyada oo ku saleysan marinka, kuwan soo socda midkee ayaan noqon doonin tilmaanta lagu taliyey ee miisaaniyada marka la safraayo?",2
"Sida ku muuqata ama ku cad tuduca, yaa laga yaabaa in ay ku adag tahay in uu ku safro miisaaniyad aad u yar?",2
Keebaa kamid ah bayaanada soo socda oo aan si sax ah u qeexin wadista u dhaxaysa Point Marion iyo Fairmont?,4
"Sida ku muuqata ama ku cad tuduca, Midkee ayaa noqon kara walaaca ugu weyn ee darawalada ku safraya wadada Buffalo-Pittsburg?",3
Kuwa soo socda kee baa loo baahnayn si uu u bilaabo safarka lagu safraayo goobaha dalxiiska ee canyoneering-ka?,2
Kuwan soo socda kee baa lagama maarmaan u noqon kara si uu socdaalka-dalxiiska u noqdo mid guul laga gaaro?,4
"Sida ku muuqata ama ku cad tuduca, maxaa caawin kara qof qorsheynaya inuu kaamka ku dhex galo baabuurkiisa?",2
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa looga baahanyahay in dadka gawaarida xeerada la imaanaya looga baahnayahay in aay iska ilaaliyaan hadii aay doonayaan in aay xarada gaari kusii wataan?",1
"Sida ku muuqata ama ku cad tuduca, yaa dib u dhisay Casablanca markii labaad?",4
Yaa ka tagay magaalada Casablanca ee casriga ah ka dib masiibadii dabiiciga ahayd?,2
"Sida ku muuqata ama ku cad tuduca, sidee Sintra ku heshay aqoonsiga ajaanibka dhexdooda?",3
Maxaa Armenia loo aqoonsanayn?,4
Maxaa weli saameynaya xiriirka ka dhexeeya Azerbaijan iyo Armenia?,4
"Markaad taksi ku raacdo Charlotte, maxaa keeni kara in laga qaado lacag dheeraad ah?",2
"Sida ku muuqata ama ku cad tuduca, maxaa loo qaadan karaa hoos u dhac ku yimaadda la noolaanshaha Charlotte carruurta?",2
"Ka hor inta uusan imaanin Isbaanishka, yaa maamuli jiray qaybta waqooyi ee Chile?",4
"Sida ku muuqata ama ku cad tuduca, Midkee ka mid ah kuwan soo socda oo aan dhicin 1810?",2
Sidee dadku u gaari karaan tuulooyinka fogfog ee baadiyaha ah ee gobolka Liguria?,3
Waa maxay macnaha erayga Talyaaniga 'Cinque Terre'?,1
"Sida ku muuqata ama ku cad tuduca, Kabo noocee ah ayaa ku habboon in la isticmaalo marka lagu jiro xaalada sambariiraxada ee jiilaalka?",2
Kee baa ka mid ah kuwan aan gacan ka geysan doonin hagaajinta jiidashada waddooyinka barafka ah inta lagu jiro xaaladaha qaboobaha?,4
Midkee ka mid ah kuwan soo socda ayaa si sax ah u qeexaya iskumid ahaanshaha u dhaxeeya Hawaii iyo Cook Islands?,3
Midkee kuwan soo socda aan si sax ah aan u qeexaynin Cook Islands?,2
Midkee ka mid ah dhismahan soo socda ayaa bixiya laba nooc oo xulasho hoy ah?,1
"Sida ku muuqata ama ku cad tuduca, halkee ka heli kartaa ogolaanshaha baarkinka haddii aad rabtid inaad isticmaasho lacag caddaan ah bedelkii deynta?",2
"Sida ku muuqata ama ku cad tuduca, Waa maxay nooca ciyaarta llagu dul ciyaaro barafka ee lagu sameeyo dhulka sare?",1
"Sida uu qabo tuduca, Maxaa caawin kara dadka baadiyada ee ku orda barafka ee raba in ay gaaraan xawaare sare?",3
Dadka socotada ah ee la kulma shoogga dib-u-soo-celinta waa maxay waxa ku adag inay sameeyaan?,4
"Sida ku muuqata ama ku cad tuduca, musaafir noocee ah ayaa laga yabaa in si gaar ah ugu adkaato shoogga dib-u-soo-celinta?",2
Kuwan soo socda kee bay tahay inay dadku iska ilaaliyaan inay ku sameeyaan faras duureedka?,1
"Sida ku muuqata ama ku cad tuduca, Keebaa bayaanada soo socda ee ku saabsan faras duureedka aan run ahayn?",1
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda keebaa ugu khatarta ugu ku keena socotada dhulka saxaraha ah?",4
Midkee ka mid ah kuwan soo socda oo aan lagu xusin khatarta ka iman karta socotada saxaraha?,1
"Sida ku muuqata ama ku cad tuduca, kooxdee bulshada kamid ah oo uu si weyn u saameeyay imaanshihi sahamiyeyaasha?",3
"Sida ku muuqata ama ku cad tuduca, Luuqdee ayay ku hadli jireen dadka Caribyada?",4
Yaa loo aqoonsan karaa inuu caan bixiyay skiing-ka oo shaaciyay inuu yahay waxqabad madadaalo ahaan loo ciyaaro?,2
"Sida ku muuqata ama ku cad tuduca, Waqti intee le'eg ayaa markii ugu horeysay ee skiing-ka loo aqoonsaday ciyaar ahaan?",4
Kuwan soo socda keebaa caadi ahaan la xidhiidhiyaa jasiiradda ugu weyn ee ka baxsan xeebaha bariga Afrika?,3
Waa maxay mida aan ahayn sifada jasiiradaha yar ee Bariga Afrika? ,3
"Sida ku muuqata ama ku cad tuduca, sidee Easter-ka loogu dabaaldegaa qaar ka mid ah kaniisadaha dhaqanka?",2
"Si looga fogaado shuruudaha qaarkood marka la gelayo Ecuador, waa maxay waxa muwaadin kuban ah laga rabo inuu marka hore haysto?",4
Maxay yihiin shuruudaha safarka Ecuador ee aan loogu talagelin oo qasabka ahayn?,3
Kuwa soo socda keebaa ka kharash badan ku bixi marka la joogo waddan shisheeye marka loo eego wadanka guriga?,2
Maxay noqon kartaa khatarta ka iman karta ka iibsashada Ookiyaalha ama muraayada indhaha ee heerka sare waddan shisheeye?,3
"Marka la eego isticmaalka lacagta Falklands, keebaa sax ah bayaanadan soo socda?",3
"Iyada oo ku saleysan tuduca, marka aad u safraysid Falklands adiga oo ka yimid Mareykanka, xagee laga yaabaa in nooc lacag-bixineed oo aan ahayn kaarka deynta ay faa'iido gaar ah leedahay?",3
Dhacdodee ayaan la xidhiidhin dabbaaldegga ciidaha macbudka?,3
Halkee lagu arki karaa maroodiyaal la qurxiyey ee la sharaxay?,3
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda keebaa ugu macquulsan ee lagu kaydini kara lacagta ganacsiga ama tikidka diyaarada heerka koowaad?",4
"Sida ku muuqata ama ku cad tuduca, Maxaa wakhti lumis ah in la raadiyo marka la buuxsanaayo heerarka qiimaha qaarkooda?",3
Maxaan loo baahnayn in lagu daro marka la barbardhigayo wadarta qiyaasta qiimaha iyo Afrika iyadoo la barbardhigayo qiimaha safarka adduunka oo dhan?,1
"Sida ku muuqata ama ku cad tuduca, Waa maxay waxa dukaamada waaweyn ey bilaabeen inay bixiyaan doorashooyin kala duwan oo badan?",1
Waa maxay adeegyada ay bixiyaan dukaamada waawayn qaarkood ee laga yaabaa inay soo jiidato macmiilka iibsanaya cunto diyaarsan?,4
Kuwa soo socda kee baa laga yaabaa inaynan fahmin Belgian-ka ku hadla Faransiiska iyo Swiss-ka?,3
Midkee ka mid ah kuwan soo socda oo aan la mid ahayn Faransiiska sida lan laga isticmaalo Belgium ama Switzerland?,3
Xaaladdee ayay u badan tahay in aan lagu siinin lacagta tacsiyada?,1
Maxaa ka run ah lacagta safarka tacsiyada?,4
Goorma ayaa isticmaalka qalabka GPS-ka ee aalada goonida ah uga fududaan karaa marka lala barbar dhigo app-ka hagista GPS-ka?,3
Waa maxay sababta aan wanaagsanayn ee isticmaalka aap-ka haga GPS-ka iyo habka lidka ku ah aaladda gooniga ah?,1
"Sida ku muuqata ama ku cad tuduca, sidee ku dammaanad qaadi kartaa in lagu waafajiyo markab ku habboon?",3
"Sida ku muuqata ama ku cad tuduca, Midkee kuwan soo socda aan loo isticmaalin xeelad ahaan xeeladaas oo ka caawinaayso inaad ku reebtid o martida dheelitaanka khamaarka?",1
"Sida ku muuqata ama ku cad tuduca, waa maxay waxyaabaha qofka khamaarka ku takhasusay aay tahay inuu iska ilaaliyo?",1
"Sida ku muuqata ama ku cad tuduca, Waa qaybtee qaybta hadalka ee lagu qoray xarfaha waaweyn jumlada dhexdeeda?",2
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa u qoritaanka Magacyada erayada, goobaha iyo dadka ka dhigi kara mid adag?",1
"""Qaybaha miyiga ee Malaysiya, tilmaantee la isticmaala si loo tilmaamo """"kaalay""""?""",2
"""Sida ku muuqata ama ku cad tuduca tilmaantee macnaheedu noqon karaa """"soo noqo""""?""",3
"Sida ku muuqata ama ku cad tuduca, maxaa sababa dildilaaca?",2
"Sida ku muuqata ama ku cad tuduca, kuwan Kee baa lagu qarin karaa barafka buundooyinka?",1
"Iyada oo ku saleysan marinka, socotada waa in ay qaataan taxadar dheeraad ah ka hor inta aysan booqan goobtee?",2
Midkee ka mid ah kuwan soo socda oo aan talo fiican u noqon doonin dalxiiska Goma?,1
Goorma ayaa la heli karaa ogolaanshaha dhulka miyiga ah ee aan la deganayn ee maalinta bilawga ah ee Ogoosto?,1
Waa maxay siyaasadda loo dejiyay si loo ilaaliyo dhulka dhagaxa ee canyonka?,4
Kuwan soo socda kee baa lacala laga yaaba in laga helo hudheellada lagu tilmaamay tuduca?,3
"Iyadoo lagu salaynayo xogta lagu soo bandhigay tuducda, midkee bixinta soo socda ayaa martida hoteeladu u badan tahay inay mudnaanta siiyaan?",2
"Sida ku muuqata ama ku cad tuduca, Maxaa la iska ilaalinayaa dadka safarka ah ee booqanaya Greenland?",4
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda kee baa u badan inuu dhib ku hayo socotada aan diyaarga ahayn ee booqanaya Greenland?",3
Midkee ka mid ah kuwan soo socda ayaa hadda loo isticmaalaa sidii central plaza?,1
"Sida ku muuqata ama ku cad tuduca, Keebaa kuwan soo socda aan laga helin Jardín de la Unión?",4
"Iyadoo lagu salaynayo tuducda, keebaa bayaanadan soo socda ee ku saabsan socod maalmeedka loo qaadan karaa inuu yahay mid khalad ah?",4
"Sida ku muuqata ama ku cad tuduca, Goorma ayuu socod maalmeedku u baahan yahay diyaargarow aad u yar?",2
Maxay kaga duwan tahay dhulalka fidsan ee Rogaland ama Agder marka lala barbar dhigo Norway inteeda kale?,3
"Sida ku muuqata ama ku cad tuduca, Midkee ayaan ahayn kuwan soo socda wax aan caadi ka ah Norway?",3
Goorma ayay tahay in dalxiisayaasha xiisaynaya ciyaarta barafka ee skiing-ka ay booqdaan saldhigyada buuraha?,1
"Sida ku muuqata ama ku cad tuduca, Goorma ayaa inta badan dalxiisayaasha ugu badan yihiin saldhigyada buuraha?",3
Maxaa loo baahanyahay inaad ka fogaataa inaad samayso haddii aad rajaynayso inaad hesho doon taas oo raadinaysa gargaar?,4
Maxaad samayn kartaa marka aad ku sugantahay agagaarka marinas oo aad raadinayso doon u baahan caawimaad?,1
Goobtee ayaa rafcaan u noqon doonta dalxiisyaasha xiisaynaya taariikhda gumeysiga jasiiradda?,1
Goobtee ayaa soo jiidan doonta dalxiiska mudnaanta siiya aragtiyaha cajiibka ah?,4
Maxay haystaan ​​qaar ka mid ah koorayaasha kuwaas oo ka caawinaya waxyaabaha yar ee khatarta ah in qofka fuushanaya qaybta uu saaranaayo cagtiisa?,2
Waa kuwee sifada aay leeyihiin kabaha dadka darawalada ama wadayaasha ah ee ka caawiya badbaadada darawalka marka la isticmaalayo qaybta hoose ee cagsaarka?,1
Maxaa la siiyaa socotada iyada oo loo marayo shabakadaha isweydaarsiga martigelinta?,1
"Iyada oo ku saleysan marinka, weedhaha soo socda ee ku saabsan shabakadaha isweydaarsiga martigelinta aan run ahayn?",1
"Sida ku muuqata ama ku cad tuduca, marti noocee ah ayaa ugu yaraan laga yaabaa in qolka hostel-ka la wadaago?",3
"Iyada oo ku saleysan marinka, yaa ugu badan inuu ku sii nagaado hostel-ka?",2
"Sida ku muuqata ama ku cad tuduca, keebaa ka mid ah bayaanada soo socda oo si sax ah u qeexayaa ciyaarta wax tuuryeeska ee boomerang-ka?",4
Midkee ka mid ah kuwan soo socda inta badan loo isticmaalo cunnada Javanese-ka?,3
"Sida ku muuqata ama ku cad tuduca, sidee buu cudurada faafa aay u faafaan?",1
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa aan la aqoon inuu keeno cudurada faafa?",2
Xaaladee ayey ka doorashada nidaamka galitaanka shabakada laga dooranaayo VPN-ka shakhsiyeed aay kala filnaani doontaa isticmaalaha?,2
"Sida ku muuqata ama ku cad tuduca, Keebaa bayaanadan soo socda ee ku saabsan VPN-yada iyo wakiillada shabakadda aan run ahayn?",4
Maxaa u ogolaanaya qof inuu isticmaalo shirkad telefoon meel ka baxsan aagooda ugu dhow?,2
"Sida ku muuqata ama ku cad tuduca, maxaa loo baahan karaa in la sameeyo si loo qabto wicitaanada qaarkood?",1
Kuwa soo socda keebaa aan si sax ah u qeexin ku dhawaaqida erayada Talyaaniga?,1
Midkee ka mid ah sifooyinka soo socda ee Izmir ee uu asal ahaan uu lahaani jiray kahor Maalmaha casriga ah ee hada la joogo?,3
Midkee ka mid ah kuwan soo socda oo aan sax ahayn oo ku saabsan dabeecadda Izmir?,1
Erayga xanami waxa loola jeedaa eegitaaka waxee?,1
Yaa martigeliyay xafladihii ugu horreeyay ee loogu talagalay daawashada ubaxyada cherry-ga?,3
"Sida ku muuqata ama ku cad tuduca, Midkee ka mid ah waxyaabaha soo socda ee ku saabsan Jerusalem ayaa ugu yaraan laga yabaa inay soo jiidato dalxiiska?",2
Kuwan soo socda kee baa lagu sheegin tuduca isaga oo ah wax aay wax Jerusalem caan aay ku tahay oo lagu yaqaano?,2
"Sida ku muuqata ama ku cad tuduca, Waa kuwee nooca socotada ah ee aan ka faa'iidaysan doonin iibsashada Kaarka lagu ciyaaro?",1
Bayaankee ayan si sax ah u qeexaynin Beerta Qaranka ee Kruger?,3
Kuwan soo socda kee baa ay u badantahay in ay khatar ku tahay dadka fuulaaya meelaha ku yaalla meelaha dhaadheer ee buurta?,1
Keebaa weedhahan soo socda aan si sax ah uga tarjumeynin kor u kaca buurta Machu Picchu ee lagu tilmaamay tuduca?,1
"Sida ku muuqata ama ku cad tuduca, Midkee ayaan ahayn cuntada ugu muhiimsan ee cunnada Majorcan-ka?",3
"Iyada oo ku saleysan macluumaadka ku jira tuduca, bayaankee ku saabsan cuntooyinka hangi-ga oo aan run ahayn?",2
Kuwan soo socdo midkee aan loo xusin inuu yahay qaab qaas ah oo la isticmaalo si lo kululeeyo godka hangi-ga?,1
Maxaa sababi kara aqoonsiga gaarka ah oo laga helo wadaadka ama haweenayda dhowrsoon?,1
Midkee ka mid ah alaabtan dharka ah soo socota ee aan suurtogalka ahayn in la helo si looga soo amaahdo keniisada? ,1
Goorma ayuu booqde heli karaa fursadaha ugu badan ee uu ku daawado xiddigaha marka uu booqanayo goobaha Antarctic?,3
Goorma ayuu talefanka dayax-gacmeedku noqon doonin beddelka talefanka gacanta?,3
Goorma ayuu talefanka dayax-gacmeedka uu noqoni lahaa mid laga door bido talefanka gacanta?,2
Isku dhacyada soo socda kee baa horseeday abuuritaanka ama aasaaska Jamhuuriyadda Transnistria?,2
Midkee ka mid ah kuwan soo socda ee Jamhuuriyadda Transnistria aay leedahay kaas oo ka duwan dhamaan Moldova inteeda kale?  ,3
"Sida ku muuqata ama ku cad tuduca, Goorma ayay tahay in socotada booqda Montevideo haddii ay rajeynayaan oo aay doonayaan inay ka fogaadaan xaaladaha dabaysha?",1
"Sida ku muuqata ama ku cad tuduca, Goorma ayay tahay in socotada booqanayo Montevideo haddii ay qayb ka yihiin cimillada qabow?",4
"Sida ku muuqata ama ku cad tuduca, midka soo socda ayaa la xidhiidhi doona farshaxanka waxa sawirka oo la aasaasay, oo ka soo horjeeda burburinta?",1
Waa maxay noocee xafladaha muusiga ayay ka-qaybgalayaasha qaarkood u haystaan ​​inay qayb muhiim ah ka yihiin waayo-aragnimada?,2
"Sida ku muuqata ama ku cad tuduca, maxaa la gudboon ka qaybqaataha xafladaha inay mudnaanta siiyaan haddii ay rabaan inay dagaan goobta u dhow muusigga?",4
"Sida ku muuqata ama ku cad tuduca, Halkee ayay tahay in booqdayaashu ay iska ilaaliyaan markay raadinayaan nolol cawaysnimo waqooyiga New Mexico?",2
"Sida ku muuqata ama ku cad tuduca, halkee waaye halka booqduhu ay u badan tahay in uu ka helo madadaalo caan ah ee waqooyiga New Mexico?",1
Safarrada ka taxadara miisaaniyada ayaa laga yaabaa inay rabaan inay iska ilaaliyaan nooca cabitaanka?,1
"Iyadoo lagu salaynayo aagga lagu sifeeyay tuducda, keebaa kamid ah dalabaadka soo socda ee cabitaanka ay u badan tahay inuu ku wareero kabalyeeriga?",1
"Isaga oo qaatay mudo saddex qarni ah, kooxee baa bilaawday xilligii gumeysiga?",4
"Sida ku muuqata ama ku cad tuduca, waa maxay habka ugu wanaagsan ee lagu heli karo Parisian si uu kuugu diiriyo?",3
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda kee baa loo tixgalinayn tayada cakiran ee Parisians?",2
Waa maxay faa'iidada Heerka Koowaad ee MetroRail ee Cape Town?,2
"Sida ku muuqata ama ku cad tuduca, muxuu haystaa tareen kasta oo dadka aay shaqada u raacan oo ku sugan Cape Town?",4
Midkee ka mid ah kuwan soo socda ayaa ah cayayaan xayawaan ah aan laga yaabin inuu sameeyo?,4
Xagee laga iibsan karaa kaadhadhka taleefoonada ee hore loo bixiyay?,3
Sidee loo helaa qiimaha wacitaanka ee kaadhadhka qaarkood?,1
"Sida ku muuqata ama ku cad tuduca, Geedaha soo socda kee baa ku yar beerta qaranka ee Plitvice Lakes?",1
Xayawaannada naadirka ah ee soo socda keebaa laga heli karaa beerta qaranka ee Plitvice Lakes?,4
"Sida ku muuqata ama ku cad tuduca, maxay kode-yada gobolku ka caawiyaan?",2
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda keebaa been ka sheegaya xeer-hoosaadka gobolka ee ay wadaan shirkadaha warbaahintu?",3
"Markaad imaanaysa dhulkaaga hooyo, habkee baa caadiyan aan rasmi ahayn?",4
Kuwan soo socda keebaa habboon inaad ogaato ka hor intaadan iman dalkaagi?,2
"Sida ku muuqata ama ku cad tuduca, Waa maxay faa'iidada u oggolaanaysa fuulayaasha inay si joogto ah u ogaadaan dariiqyo cusub oo gudaha Dooxada Cochamó ah?",4
"Iyadoo lagu salaynayo macluumaadka lagu sheegay tuduca, yaa daboolaya isgoysyada ugu badan ee nus-dhuleedka Koonfureed?",2
Isbahaysigee diyaaradeed ayaa daboolaya inta ugu yar ee ka gudubka badda ee nus-dhulka Koonfureed?,1
Waa kuwee ururka dalxiiska ee ku guulaystay Dalxiiska Orodka Caalamiga ah?,2
"Sida ku muuqata ama ku cad tuduca, Immisa hay'adood oo indho-indhayn ah oo kala duwan ayuu tartanka dalxiisayaasha ee Go Running uu ka caawiya inay isku xidhmaan?",3
Maxay tahay in dalxiise sameeyo haddii ay rajeynayaan aragtida ugu muuqa fiican ama ugu cadcad ee suurtagalka ah ee haramcadka?,1
"Sida ku salaysan tuduca, noocee ah xayawaan ah ayaa laga yaabaa in booqduhu uu la kulmo inta lagu jiro safarka safari ee gaariga?",2
"Sida ku muuqata ama ku cad tuduca, maxaa hoos u dhigi karo kharashka dalxiiska?",2
"Sida ku muuqata ama ku cad tuduca, yaa ay u badan tahay inuu xaqiijiyo heerka dalxiiska ugu fiican?",1
"Sida ku muuqata ama ku cad tuduca, maxaa ka qayb qaatay aqoonsiga caalamiga ah ee San Francisco?",1
"Sida ku muuqata ama ku cad tuduca, Keebaa weedhaha soo socda ee ku saabsan San Francisco oo aan run ahayn?",4
"Sida ku muuqata ama ku cad tuduca, Waa maxay nooca socotada ah ee aan laga yaabin in uu ka faa'iidaysto isticmaalka adeegyada wakiilka socdaalka?",4
Kuwan soo socda midkee aan lagu xusin tuducda inuu yahay faa'iidada laga helo iskadiwaangalinta loo maro wakiilka safarka?,4
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa aanay aaladaha turjumaanka qoraalka ee wakhtiga-dhabta awoodin?",4
Maxaa ogolaanaya turjumaada in lagu sameeyo qaab intarnet la’aan ah ama oflayn?,3
Kuwa soo socda kee baa aan kicinaynin ama aan keenaynin baraf badan?,1
"Sida ku muuqata ama ku cad tuduca, Kuwa soo socda kee baa u soo dhaca sida barafka?",3
"Sida ku muuqata ama ku cad tuduca, Waa kuwee maaddooyinka laga sameeyo curry-ga oo ah cunto aad u macaan?",3
waa kuwee maadada kujirto curry-ga ee mararka qaarkooda la isticmaalaa si loogu badalo caanaha qumbaha gobolada qaarkood?,3
Waa maxay sababta u leexashada agagaarka buurtaTransantarctic aay ugu baahantahay in la tago dhulka fidsan?,3
maxaa lagu summeeyay calamada ku teedsan dariiqa cirifka koonfureed?,3
Maxaan tuduca lagu xusin wax ay tahay in dalxiisayaashu ogaadaan marka ay u sahaminayaan Koonfurta Afrika?,1
"Sida ku muuqata ama ku cad tuduca, maxaa loo qaadan karaa in aay tahay tala xun oo la siiyo dalxiisayaasha raadinaya inay Koonfurta Afrika ku sahamiyaan ayaga oo isticmaalaya baabuur?",1
Keeba kuwa soo socda aan lagu xusin tuduca in uu yahay khatar ka dhalan karta ama ka iman karta in la tago bacahaaga iyaga oo aan cidina ilaalinayn?,3
Waa maxay waxa tuduca aan lagu xusin ee ku saabsan qaadashada daroogada?,1
Cabbitaan noocee ah ayaan loo xusin inuu yahay shay laisku dayi karo in lagu sameeyo guriga inta lagu jiro fasaxa?,3
Kuwan soo socda keebaa habboon inaad booqato inta lagu jiro fasaxa haddii magaaladaada ay caan ku tahay dhaqanka cabitaanka?,3
Halkee ayay farshaxannada ama sawirada qoolleyda aay ku yallaan?,2
Fiisaha noocee ah ayaa laga yaabaa inuu u baahdo qofka inuu bixiyo caddaynta taageero lacageed oo ku filan?,4
Yaa ay u badan tahay inuu u baahdo muda gororkisa fiisaha?,3
Goorma ayay tahay inaad si gaar ah uga digtoonaato kaneecada?,3
"Sida ku muuqata ama ku cad tuduca, maxaa la gudboon inaad iska ilaaliso inaad samayso si aad uga fogaato kaneecada marka aad dhex marayso kaynta roobka?",1
"Sida ku muuqata ama ku cad tuduca, Kee baa weedhahan soo socda ee ku saabsan Sundarbans aan run ahayn?",2
