question,gemma3_answer
"Kaj od naslednjega ni omenjeno v odlomku kot vonj ali zvok, ki bi si ga lahko predstavljali v grajskih ruševinah?",3
Kaj od naslednjega je točen opis gradu Kirby Muxloe?,2
"Katera od naslednjih lastnosti gradnje bi na gradu Kirby Muxloe veljala za neobičajno v obdobju, ki ga odlomek opisuje?",1
"Kaj od naslednjega bi glede na odlomek najbolj koristilo tekaču, ki se pripravlja na prihajajočo sezono?",4
Kaj od naslednjega je glede na odlomek najpomembnejše za vrhunskega tekača na pol milje?,2
Česa od naslednjega športnik ne more doseči zgolj s prehrambnimi navadami?,3
"Kaj od naslednjega glede na odlomek ni omenjeno kot predlog, kako lahko mladi športniki bolj uživajo v svojem športu?",2
Zakaj bi se glede na odlomek tekač na srednje proge lahko odločil za nakup dražjega kosa opreme?,1
Kaj je glede na odlomek potrebno za tek na srednje proge?,3
Kdo je odkril jedrsko magnetno resonanco? ,3
Katerega leta je bil izdan prvi patent za medicinsko slikanje z resonanco? ,2
"Kaj bi glede na odlomek morali ljudje dobro razumeti, da bi si lahko razlagali fizična dejanja drugih?",2
Kaj glede na odlomek razumevanje namena omogoča ljudem?,1
Kaj od naslednjega je glede na odlomek točen povzetek glavnega namena umetne inteligence?,4
S čim od naštetega se glede na odlomek umetna inteligenca pogosto povezuje?,3
Kaj od naslednjega je glede na odlomek prednost osebe z vzorci konvergentnega mišljenja?,4
Kaj od naslednjega naj glede na odlomek ne bi bilo v središču konvergentne miselnosti?,2
Kaj od naslednjega glede na odlomek ne velja za mikroizraz?,4
Katera od naslednjih trditev o tolmačenju mikroizraza ni resnična?,3
Kaj od naslednjega je postalo pomembno zaradi renesanse? ,3
Kaj od naslednjega se je začelo manj poudarjati zaradi renesanse?,1
Kaj od naslednjega ne odraža motivacije uporabe interneta za stalne odnose?,3
Kaj od naslednjega ne odraža motivacije uporabe interneta za osebno udeleženost?,1
Kdaj se je Evropa nehala močno opirati na vplive in začela razvijati lasten slog?,1
Zapenjanje oblačil z gumbi je posledica česa? ,3
Kaj od naslednjega glede na odlomek velja za učinkovito dolgoročno rešitev okoljskih vprašanj?,3
Katera od naslednjih rešitev glede na odlomek ne velja za simptomatsko reševanje okoljskih vprašanj?,2
"V kateri državi je prišlo do prve vojne, pri kateri naj bi šlo predvsem za ravnovesje moči, namesto da je imela versko ozadje?",4
Katera vojna je včasih opisana kot zadnja »verska vojna«?,1
Kateri od naslednjih vidikov katoliške cerkve ni bil pod drobnogledom?,2
Kdo je bil glede na odlomek umorjen v Versaillesu?,4
K čemu množica ni prisilila kralja in kraljico?,3
Kaj od naslednjega ni bilo posledica britanskega nekonvencionalnega pomorskega bojevanja?,3
Katera trditev ni točen opis britanske pomorske blokade Nemčije?,4
Pri kom bi bila glede na odlomek diagnoza multiple skleroze najbolj verjetna?,1
"V zvezi s čim so osebe, ki so se redno ukvarjale z dejavnostjo, glede na odlomek potrebovale več podpore?",1
Kako se glede na odlomek sabljanje običajno igra?,4
Kaj od naslednjega bi bil glede na odlomek najzanesljivejši znak notranje zastrupitve?,4
Kaj je glede na odlomek ustrezen prvi korak pri ocenjevanju žrtve?,1
Katera od naslednjih trditev ne odraža točno postopka za pregled žrtve?,1
"Katera od sprememb, ki jih je prinesla francoska revolucija, je pomembno vplivala na državljane iz delavskega razreda?",2
Uspeh v vojaškem in drugih poklicih je bil po francoski revoluciji manj odvisen od česa?,2
Katera javna storitev naj bi vzbujala največ nezadovoljstva v razvitih državah?,3
Kaj lahko glede na odlomek rečemo o sistemih javnega prevoza?,3
Kaj od naslednjega je glede na odlomek včasih težko oceniti zaradi nepredvidljivosti voznikov?,4
Kaj od naslednjega se uporablja pri matematičnem prikazovanju prometnih tokov?,4
S pomočjo česa sta Hershey in Chase vsadila svojo DNK? ,4
Od česa je odvisna sposobnost prenosa mutacije na potomce?,1
Od česa glede na informacije v odlomku različni učinki mutacij niso odvisni?,1
"Kaj od naslednjega ni bil razlog, zakaj so starodavne kulture gojile koze?",3
Cilj golfa je zaključiti igro z najmanjšo količino česa?,2
Kje na igrišču za golf je trava pokošena bolj na kratko?,2
Kaj je tipičen namen preizkusa?,1
Kaj glede na odlomek ne pomaga voditi znanstvenih raziskav?,1
Katera od trditev o tornadih glede na odlomek ne drži?,3
Katera od naslednjih trditev glede na odlomek točno opisuje večino tornadov?,4
Kaj od naslednjega so ljudje začeli početi v 16. stoletju?,4
Kako dolgo že človek uporablja leče za povečavo predmetov?,3
Kaj nam Mohamedova jama glede na odlomek pove o njegovih duhovnih praksah ali vrednotah?,1
Kako se je glede na odlomek železo sprva uporabljalo?,2
Zakaj so glede na odlomek lesena kolesa nadomestili z železnimi kolesi?,4
Kaj je glede na odlomek oblikovalo posameznike v obdobju romantike?,2
Katera od naslednjih trditev ne odraža splošne ideje tehnološkega determinizma? ,1
Kaj od naslednjega glede na odlomek ni povezano s potegom loka?,1
Kaj od naslednjega je glede na odlomek povezano z nežnejšim zvokom?,3
"Fosili kažejo, da so se roke sčasoma prilagodile predvsem za kateri namen uporabe?",1
Kaj od naštetega točno opisuje členke šimpanza? ,3
Selekcija odstrani novo genetsko variacijo iz katerega nabora?,4
Kateri proces je odgovoren za nastajanje genetskih variacij?,3
"Kaj od naštetega naj bi glede na informacije v odlomku primat jedel, da reši »proteinsko težavo«?",3
Katera od naslednjih težav glede na odlomek ni posledica pomanjkanja esencialnih aminokislin?,1
Kako pripadniki določene subkulture pogosto izražajo svojo pripadnost skupini?,4
"Kaj bi se lahko glede na teorijo, ki je predstavljena v odlomku, zgodilo otroku, ki se istoveti z rasno manjšino, za katero obstaja stereotip, da pogosto kaže sovražno vedenje?",2
Na kaj od naštetega glede na odlomek vpliva otrokovo poznavanje rasnih stereotipov?,2
Kaj od naslednjega glede na odlomek po vsej verjetnosti ni skladno z vzgojo volčjega otroka?,2
Kaj od naslednjega je glede na odlomek točen opis volčjega vedenja pri otrocih?,2
Katera od naslednjih praks glede na odlomek ni skladna s samooskrbnim kmetijstvom?,2
Kaj od naslednjega je točen opis samooskrbnega kmetijstva?,4
V katero kategorijo turizma sodi obisk muzeja?,3
Čemu naj bi glede na odlomek dajali prednost rekreacijski turisti?,2
"Kaj je omenjeno v odlomku kot stvar, ki je pomagala omiliti strah lokalne cerkve pred spremembami?",1
Kaj lahko glede na odlomek omogoči poznavanje lastne zgodovine?,3
Katera od naslednjih trditev je točen opis postmodernega pristopa k učenju?,4
Katera od naslednjih trditev ni točen odraz postmodernega pristopa k učenju?,2
"Kaj od naštetega bi oviralo postopek prekinitve spanja po tem, ko se namenoma zbudite v običajnem času spanja?",3
Kaj od naslednjega ni točen opis prekinitve spanja?,4
"Kaj se poveča, kadar možgani poskušajo imeti pogostejše lucidne sanje?",4
Katerega od naslednjih negativnih učinkov na telo ima lahko pogosto lucidno sanjanje?,2
V kakšnem smislu so si glede na odlomek konvencionalne skupine in virtualne skupine podobne?,1
Katera od trditev v zvezi s fizičnimi in virtualnimi skupinami glede na odlomek ni resnična?,1
Kaj od naslednjega ni v ospredju teorij o vsebinah?,1
Kaj od naslednjega ni cilj pravila tretjin?,2
Kaj od naslednjega ne opisuje 35-mm fotografskega formata?,3
"Kako se glede na odlomek izboljšujejo povečevalni objektivi s tem, ko proizvajalci povečujejo kakovost izdelave leč?",3
Kdaj bi bil glede na informacije v odlomku povečevalni objektiv bolj zaželen od primarnega objektiva?,1
Kaj od naslednjega ne bi veljalo za točen opis mistike?,4
Kaj od naslednjega glede na odlomek ni v središču mistike?,2
Kdo je glede na odlomek ustanovil kmetijsko družbo?,3
"Glede na odlomek je skupina, ki je lovila moe, naseljevala katero območje?",2
Po katerem scenariju bi uporaba metode origamija Pureland koristila pregibalcu?,4
Kaj od naslednjega ni točen opis origamija Pureland?,1
Katera lokacija glede na odlomek ni povezana z indsko civilizacijo?,3
"Kaj od naslednjega ni omenjeno kot možno ime za civilizacijo bronaste dobe, ki je obravnavana v odlomku?",3
Kaj od naštetega glede na odlomek prinaša dolgoročno korist?,1
"Čemu od naštetega bi glede na odlomek dajal prednost nekdo, ki je osredotočen na takojšnje koristi?",4
Kdo je glede na odlomek kril znaten delež vojnih izdatkov?,4
Katero obdobje je predhodnik dobe templjarjev?,3
Katero obdobje je sledilo dobi templjarjev?,1
"Za katero vrsto zdravljenja ali postopek ni omenjeno, da bi ga uporabljali zdravniki in kirurgi v času Rimskega imperija?",1
"Kaj od naštetega se glede na odlomek ne pripisuje napredku, ki je bil v času Rimskega imperija dosežen na medicinskem področju?",3
Od česa je odvisna sposobnost gledanja?,1
Od česa je odvisna različnost zgradbe oči med posameznimi organizmi?,2
Katera trditev o sikhizmu glede na odlomek ni točen prikaz te religije?,2
Kaj od naštetega glede na odlomek velja za jedro sistema verovanja sikhov?,1
Na kaj se glede na odlomek lahko otroci z motnjo koncentracije težko osredotočijo?,1
Zakaj so glede na odlomek otroci z motnjo koncentracije nagnjeni k tveganemu vedenju?,4
Kaj od naštetega glede na informacije v odlomku ni primer odranja?,3
Kaj od naštetega ni točen opis pojma odranje?,3
"Katera funkcija MySpace bi glede na odlomek lahko koristila učencem, ki imajo težave pri branju?",1
Kaj od naslednjega glede na odlomek ni bil del Hruščovega odziva na delavske nemire?,3
Kaj od naslednjega ni povzročilo nemirov na Poljskem?,4
Kaj od naslednjega glede na odlomek ni vplivalo na odnose med ZSSR in ZDA?,2
"Kaj od naštetega ni točen opis namena, ki ga ima pošiljanje živčnih signalov po telesu?",1
Kaj se nahaja na planoti Giza?,2
Kaj je bil namen Velike piramide?,2
"Kdo je zaslužen za to, da poznamo požigalca, ki je uničil tempelj?",3
Kaj je točna trditev v zvezi z obnovo Artemidinega svetišča?,2
Pred največ koliko leti bi glede na odlomek lahko neka vrsta že hodila po dveh nogah?,1
Katera od teh vrst je navadno hodila po dveh nogah?,2
Kaj je nemška mornarica poskušala doseči med drugo svetovno vojno?,2
Kdo je imel glede na informacije v odlomku največ uspeha v pomorskem bojevanju med severnoatlantsko kampanjo?,1
"Kaj še ni obstajalo, ko so Asirci uvedli konjenico?",1
"Kako poteka boj, v katerem sodeluje konjenica?",3
Kje glede na odlomek ne bi našli povprečnega babilonskega državljana?,4
Kaj od naštetega je bilo namenjeno prav duhovnikom?,2
Kdaj je kralj Tutankamon postal slaven?,3
Zakaj je kralj Tutankamon postal zelo znan egipčanski kralj?,1
Česa ni mogel delati grški pesnik Homer?,2
"Kateri slavni Grk je znan po nečem, kar ni literatura?",3
Kje je hebrejska družina preživela veliko časa?,1
Kaj ni bilo zelo pomembno za hebrejsko družino?,3
Kaj od naslednjega ni opisano kot razlika med skandinavskimi državami?,2
Kdo je prvi poselil Grenlandijo?,1
Katera skupina je raje obedovala brez stolov?,3
Česa od naštetega ne bi zasledili na starorimski pojedini?,4
Kaj od naslednjega glede na odlomek najverjetneje ne bo imelo trajnega vpliva?,2
Kaj je glede na odlomek predhodnik naroda?,3
Katera trditev o Drukgyal Dzongu ne drži?,1
Katera trditev točno opisuje izid požara v utrdbi Drukgyal Dzong?,1
Katera od naslednjih trditev o Kambodži drži?,4
Katera od naslednjih trditev točno opisuje napade na Kambodžo?,4
"Kaj od naštetega ne drži za Nizozemsko vzhodnoindijsko družbo v času, ko je bila prisotna v Tajvanu?",4
Kaj je določal sporazum v Šimonoseki?,4
Kako se meri vrednost pH kemikalije?,3
Kaj je bilo odvzeto vodikovim ionom?,4
Katera od naslednjih trditev ni točen opis krdela levov?,3
Katera od naslednjih trditev ni točen opis levjega vedenja?,4
Zajci so pogosto plen katere vrste plenilca?,3
Kaj od naštetega običajno lovijo manjše mačke?,1
"Kaj od naštetega ni metoda, ki jo ozeloti uporabljajo pri lovu?",4
Kaj od naslednjega ni točen opis ozelota? ,3
"Kaj od naslednjega ne velja za nekaj, kar tiger zelo dobro obvlada?",1
Po čem se glede na odlomek razlikujejo tigri in levi?,2
Kaj je glede na odlomek Robert Hooke delal pred drugimi biologi?,1
"Kaj pomeni beseda, iz katere izvira beseda »celica«?",2
Kaj je glede na odlomek večina živali sposobna delati?,2
Česa glede na odlomek nekatere živali nimajo?,3
Kaj pomaga rastlinam pri procesu fotosinteze?,4
Kaj ljudje izdihujejo in rastline vdihujejo?,4
Kateri od naslednjih primerov bi glede na odlomek oviral proces evolucije?,1
Katera od naslednjih trditev ni točen opis procesa speciacije? ,1
Kateri del obtočilnega sistema dovaja kri srcu?,4
Katere so najmanjše žile v obtočilnem sistemu?,1
"Kaj od naslednjega se poveča zaradi sposobnosti žuželke, da zloži svoja krila?",2
"Kaj od naslednjega v odlomku ni omenjeno kot nekaj, na kar vpliva žuželkina sposobnost letenja?",2
Katere od naslednjih značilnosti običajno ne povezujemo z dinozavri?,2
"Kaj od naštetega običajno ne velja za značilnost, ki je bila skupna pticam in dinozavrom?",3
"Za kateri del sagovca je glede na odlomek možno, da bi ga triceratops pojedel?",2
Kaj od naslednjega naj bi glede na odlomek triceratops najbolj verjetno jedel? ,2
Kateri od naštetih športov je glede na odlomek verjetno splošno priljubljen v najbolj severnih pokrajinah Italije?,3
V katerem od naštetih športov je glede na informacije v odlomku Italija zmagala na svetovnem prvenstvu?,1
Po katerem dogodku so določeni deli Luksemburga postali del Belgije?,2
Kaj od naslednjega je vplivalo na nevtralnost Luksemburga?,1
Koliko kvadratnih kilometrov skupne površine Turčije je v Evropi?,4
Približno koliko milj je glede na odlomek dolga Turčija?,4
Kdaj se v Vatikanu uporablja latinščina?,1
Kdaj se v Vatikanu ne uporablja italijanščina?,3
Za kaj od naštetega je glede na odlomek uporabno mešanje zvoka na zmogljivih računalnikih?,1
V katerem kraju je glede na odlomek večina hiš imela stranišče na izplakovanje?,1
Na katerih od naštetih lokacij so našli napredne kanalizacijske sisteme?,1
"Kaj od naštetega omogoča drsalcu, da zavije?",1
Kateri od naslednjih pridevnikov glede na odlomek točno opisuje vdolbino na rezilu moderne drsalke?,3
"Kateri proces glede na odlomek omogoča atomom, da sprostijo odvečno energijo iz svetlobe?",4
"Kaj povzroči, da atom odda foton?",2
"Kaj je glede na odlomek razlog, da žarnica nazadnje neha delati?",3
"Kateri od naslednjih delov bi bil lahko nevaren, če se ga dotaknete med menjavo žarnice?",3
Kaj se glede na odlomek zgodi ob cepitvi jedra?,2
Kaj od naštetega odbije klic v oddaljen kraj nazaj na Zemljo?,2
S čim od naštetega se pošiljajo teleskopi v vesolje?,2
"Kaj je treba upoštevati pri cikličnem dogodku, da lahko sledimo minevanju časa?",2
Kateri vidik dogodka glede na odlomek primerjamo s pomočjo časa?,1
Kaj od naslednjega naj bi bilo glede na odlomek značilno za prestolonaslednika?,2
Kaj je glede na informacije v odlomku Charles storil prvi?,3
Iz katere države je bila Trygvassonova flota?,4
V katerem zgodovinskem času je Nemčija imela močan kulturni vpliv na Estonijo?,3
Kaj je vplivalo na estonski jezik?,2
Glede na kateri dejavnik se v skladu z odlomkom razlikuje število maternih govorcev hindijščine?,1
Katera od naslednjih trditev o hindijščini in urdujščini je resnična?,2
Kaj od naslednjega ni točno dejstvo o abecedi Hangul?,1
Abeceda Hunmin Jeongeum je bila pozneje preimenovana v kaj?,2
Na katere jezike je glede na odlomek vplival sanskrt?,4
Zaradi česa se je glede na odlomek uporaba sanskrta zmanjšala?,4
"Kaj od naslednjega je glede na odlomek točna trditev, kar zadeva gravitacijo na Io?",4
Katera od naslednjih trditev glede na odlomek točno opisuje zunanji sloj Meseca?,2
Kje je glede na odlomek Mesečeva skorja najdebelejša?,3
Kaj od naštetega glede na odlomek verjamejo določeni ljudje?,3
Kaj se vedno bolj redči z oddaljevanjem od središča Sonca?,3
Kateri del Sonca je glede na odlomek viden z Zemlje?,3
Katero od naslednjih opažanj je pomagalo potrditi Kopernikovo teorijo?,1
Kaj od naštetega je leta 1610 opazil Galileo Galilei?,2
Od kod glede na odlomek voda priteka v Amazonko?,1
Katere lastnosti ne pripisujemo Amazonki?,3
"V kateri dejavnosti, omenjeni v odlomku, je zaposlenih najmanj Venezuelcev?",3
V katerem sektorju je glede na odlomek zaposlenih največ Venezuelcev?,1
Kaj glede na odlomek fuzija omogoča zvezdam?,3
Kaj od naslednjega bi ustvarjal koristen fuzijski reaktor?,4
Kakšna je kemijska sestava vode?,4
"Kadar voda spremeni obliko, kaj ostane enako?",1
"Kaj od naštetega glede na odlomek ni bilo problematično za trinajst držav, kadar so skušale izvajati določene zakone?",1
Katera trditev glede na odlomek točno odraža stanje osrednje vlade med revolucionarno vojno?,4
Kako so zapisane besede na hrbtni strani Deklaracije o neodvisnosti?,3
Zaradi česa od naslednjega je znamenit Singapur?,1
Kaj je Vanda Miss Joaquim?,2
Kateri lastnosti piramid v Gizi se glede na odlomek Egipčani iz časa Novega kraljestva po vsej verjetnosti niso čudili?,1
"Kam glede na odlomek potujejo rastlinojedci, da bi ujeli deževje?",3
S katerega območja se glede na odlomek nekje okoli aprila odpravijo na pot rastlinojedci?,2
Operacija Morski lev je bila napad na katero državo?,2
Kako je Nemčija imenovala napad na Britanijo?,2
Kaj ni omenjeno kot potreben korak v italijanskem načrtu za osvojitev afriških držav?,2
Kaj je glede na odlomek veljalo za glavni cilj Italije v vojni?,1
Kdo je vzpostavil prijateljske odnose z osvajalci?,2
Kateri zavezniki so sodelovali v operaciji Dragoon?,1
Razvoj katere tehnologije je podmornicam omogočil plovbo pod vodo?,4
"Na katerem področju so imele podmornice zelo omejen domet, ko so se prvič začele uporabljati?",3
Kdo je glede na odlomek kršil mirovno pogodbo? ,4
Česa od naslednjega ni izvedla Rdeča armada?,3
Kaj se je zgodilo glavnemu inženirju 10. italijanske vojske?,3
Kje je bil ubit Italo Balbo?,4
Katera od naslednjih tehnik je glede na odlomek pomemben del tibetanske meditacije?,3
Kako se glede na odlomek aktivirajo čakre med osrednjo tibetansko meditacijo?,2
Kdo je predstavil drugo bogoslužno pesem v programu?,4
Kdo je glede na odlomek predstavil bogoslužno pesem med postrežbo hrane?,1
Kdo je imel predzadnji nastop večera?,1
Kaj je Alessandro Safina po narodnosti?,4
Katera od naslednjih trditev glede na odlomek ne drži?,1
Kdo je glede na odlomek komentiral neprijetno vročino?,2
Kje je bil izpad električne energije zaradi dejavnosti cunamija?,1
Kaj je glede na odlomek povzročil izpad električne energije v Tongi?,4
Kdaj je policiji uspelo s pištolami za merjenje hitrosti izmeriti hitrost vožnje Jonnyja Reida?,1
Zakaj je glede na odlomek imela novozelandska policija težave pri merjenju hitrosti Jonnyja Reida?,2
Kje je bilo žarišče potresa glede na Butte?,2
Kaj se je zgodilo med izgredom v Abu Ghraibu?,4
Zakaj je iraški zapor postal razvpit? ,4
Kakšne vrste dogodek naj bi se zgodil na stadionu War Memorial v Mauiju?,3
Kdo je nazadnje podal pojasnilo v zvezi z odpovedjo dogodka?,2
Komu so nekateri prebivalci Biškeka pripisovali odgovornost za plenjenje?,3
Kdo je za plenjenje krivil protestnike z juga?,1
Kdaj je podjetje Ring zabeležilo povečano prodajo?,1
"Kdaj se je Jamie Siminoff odločil, da bo ustanovil Ring?",1
Kakšna priporočila je vsebovala vsaka oddaja Reading Rainbow?,4
Kaj je mogoče prispevalo k ukinitvi serije Reading Rainbow?,1
"Kaj od naslednjega ni bil argument uradnikov mesta Amsterdam in muzeja, kar zadeva drevo?",2
Kdo ali kaj bi moral biti predmet rednih inšpekcij po besedah glavnega inšpektorja RSPCA?,4
Kaj bi glede na odlomek pomagalo okrepiti pomen dobrobiti živali med delavci v avstralskih klavnicah?,1
"Kaj je glede na odlomek oseba, ki je bila aretirana, po poklicu?",1
"Koliko pogrebov je glede na odlomek potekalo in za koliko žrtev v času, ko se je razširila novica o novi aretaciji?",4
Katera država ni potrdila podpisanega sporazuma ACTA zaradi protestov?,2
Katera od naštetih držav se je glede na odlomek odločila odložiti postopek pridružitve sporazumu ACTA?,4
Koliko ljudi je bilo poškodovanih zaradi incidentov s pregretjem iPodov?,1
"Kdo je trdil, da incidenti s pregretjem niso zelo nevarni?",4
"Kaj je Steve Jobs dejal v svojem govoru, da bo ponovno izumil?",2
"Kaj je bil namen dvournega govora, ki ga je imel Steve Jobs?",3
Kaj je naznanila Cristina Fernandez v Argentinskem teatru?,1
"Kje je Cristina Fernandez de Kirchner naznanila, da namerava kandidirati?",2
Kaj je ugotovila ACMA v zvezi z Big Brotherjem?,1
"Katerim parametrom mora ustrezati medijska vsebina, da šteje kot spletna vsebina?",2
Kdo je vodja avstralske Liberalne stranke?,1
Zakaj Avstralija še nima industrije jedrske energije?,4
Kateri smučar oz. smučarka je tekmovala s pomočjo spremljevalke?,3
Katera država se je uvrstila na deseto mesto v ženskem stoječem superveleslalomu?,2
Katera trditev o Blaku glede na odlomek ni točna?,2
Kaj od naslednjega se Blaku glede na odlomek ni zgodilo?,3
Za kaj od naštetega se sklad za globalno segrevanje ZN ne bo uporabljal?,2
"Kaj glede na odlomek ZN upa, da bo rešil?",1
"Česa od naslednjega Albert Muchanga ni navedel kot nekaj, o čemer se je še treba dogovoriti?",1
Zakaj se glede na odlomek trgovanje lahko začne julija?,2
Česa je glede na odlomek časopis Atlanta Journal-Constitution obtožil uradne osebe v izobraževanju?,3
Kaj glede na informacije v odlomku ni bilo omenjeno v poročilu časopisa Atlanta Journal-Constitution?,3
Kateri podatek je glede na odlomek znan po eksplozijah bomb?,4
"Na koliko tekmah je igral Jesus, odkar se je leta 2017 pridružil Manchester Cityju?",4
Za prestop v kateri klub je Jesus prejel 27 milijonov funtov?,2
Katera trditev o hotelskih gostih ni resnična?,4
Katera od naslednjih trditev je glede na odlomek resnična?,3
Katere informacije o trčenju glede na odlomek niso negotove?,2
Kaj je glede na odlomek še treba ugotoviti v zvezi s trčenjem?,4
Katero mesto na lestvici najbogatejših Američanov je glede na odlomek nekoč zasedal Batten?,3
Kateri od naslednjih ustanov je Batten namenil donacijo?,2
"Kaj ni del zakona, ki ga je podpisal guverner Arnold Schwarzenegger?",3
Kdo je glede na odlomek preslišal pripoved?,3
Kaj od naslednjega glede na odlomek drži za Millerjevo izkušnjo na zaslišanju?,2
Kdo je predlagal revidiranje zakona o čistem zraku?,3
"Kdo je zanikal, da je zakon o čistem zraku promocijska poteza pred volitvami?",2
"Kaj sta tvorili spojini cianurične kisline in melamina, ko sta reagirali druga z drugo v mačjem urinu?",3
Kaj so raziskovalci opazovali s pomočjo infrardeče spektroskopije?,2
Kdo je opisal Luno kot »kraljico Extrema«?,4
Kdo je Luno opisal kot »čudaško«?,2
"Kaj se ni zgodilo vozniku, ki je bil udeležen v nesreči?",3
Po čem igra Južne Afrike med ragbijskim turnirjem ni izstopala?,3
Kdaj je igra Južne Afrike glede na odlomek začela napredovati?,4
Katera od naslednjih trditev glede na odlomek ne odraža točno kitajskega gospodarstva?,4
Kdaj bi glede na odlomek BDP Kitajske lahko presegel BDP Združenih držav?,2
"Kaj je Hu svetoval državam v razvoju, da naj storijo?",4
Česa Hu ni omenil?,4
"Za kaj od naštetega je Veerman dejal, da je v slabih razmerah?",2
Kdo bo zaradi kazenskega pregona prevzel Huhnovo mesto v vladi?,1
Kdo bo prevzel vlogo ministra za poslovne zadeve glede na kazenski pregon?,1
K čemu nastopajoči spodbujajo občinstvo med opero Camilla Saint-Saensa?,1
Kdo predvsem kadi džointe med opero?,3
"Kaj je drugo ime za »hojo po vesolju«, ki jo je izvedel Leonov?",3
Na kateri misiji je bil Leonov vodja sovjetskega dela misije?,2
Kdo je bil poškodovan v trku?,1
Kaj se je zgodilo udeležencema nesreče?,2
"Znanstveniki, ki so sodelovali v programu, so želeli opazovati učinke, ki jih povzroča kaj od naštetega?",2
"Kje se nahaja snov, ki so jo opazovali znanstveniki?",4
Česa konservativci glede na odlomek niso kritizirali?,1
Kdo kritizira pogodbe za obnovo v okviru prizadevanj za ublažitev posledic orkana Katrina?,2
Na katerem območju bodo glede na odlomek najprej vidne luči plovila Stardust?,2
Katerega od naštetih rekordov bo glede na odlomek postavilo plovilo?,3
V kakšnem sorodstvenem odnosu je bila dr. Malar Balasubramanian s Sarojo Balasubramanian?,2
Kje so našli truplo Saroje Balasubramanian?,3
Kaj je prevzel eBay?,3
Kaj je želel eBay doseči s tem prevzemom?,2
"Kdo glede na odlomek ni imel stikov z zaporniki, ki so po pretepu ostali na dvorišču?",4
"Kaj od naštetega je nazadnje pripravilo zapornike do tega, da so odstopili od izgreda?",2
Česa bi se moral Iran rešiti po mnenju ajatole Alija Hameneja?,4
"Kdo je glede na odlomek priznal učinek, ki ga imajo sankcije na iransko gospodarstvo?",1
Kaj od naštetega ni del volilnega postopka v Franciji?,4
Kje volivci označijo izbranega kandidata?,2
Zakaj je Allen začel svoje osemletno iskanje ladje Musaši?,4
Za kaj je glede na odlomek Allen porabil velik del svojega denarja?,2
Kaj od naslednjega je glede na odlomek verjetno privedlo do nevarnih pogojev v obratu in njegovi okolici?,1
Kaj od naštetega ni eden od varnostnih napotkov za okoliške prebivalce po izrednem dogodku v obratu?,3
Kaj je po besedah dr. Moll najbolj zaskrbljujoče glede XDR-TB?,4
"Koliko je bilo potrjenih zdravstvenih delavcev med bolniki, ki so se okužili z novo različico?",2
Kakšna tehnologija se uporablja v sistemu NextGen?,1
Kakšno neposredno korist prinaša NextGen kontrolorjem letenja?,2
V zvezi s katero usmeritvijo glede na odlomek zgodovinarji niso kritizirali FBI?,1
Kaj mora delati FBI zaradi iniciative proti nespodobnosti?,4
"Kaj se je zgodilo z gasilskim vozilom, ki se je odzvalo na strmoglavljenje letala JAS 39C Gripen? ",2
Za koga ali kaj je bilo letališče zaprto po strmoglavljenju letala JAS 39C Gripen?,1
Komu je Brzezinski svetoval med iransko revolucijo?,3
Kdo je bil svetovalec za nacionalno varnost do leta 1977?,2
Kaj od naslednjega ne odraža točno Bobkove kariere pri beograjskem Partizanu?,1
