question,gemma3_answer
Was beobachtete Galileo Galilei im Jahre 1610?,2
Woraus nimmt der Amazonas dem Abschnitt zufolge Wasser auf?,1
Was trifft auf den Amazonas nicht zu?,3
In welchem im Abschnitt aufgeführten Bereich arbeiten die wenigsten Venezolaner?,3
In welchem Bereich arbeiten dem Abschnitt zufolge die meisten Venezolaner?,1
Was können Sterne dem Abschnitt zufolge durch Fusion?,3
Was würde ein nutzbarer Fusionsreaktor erzeugen?,4
Was ist die chemische Zusammensetzung von Wasser?,4
"Was bleibt gleich, wenn Wasser seinen Zustand ändert?",1
Was war dem Abschnitt zufolge kein Problem der 13 Bundesstaaten bei der Durchsetzung bestimmter Gesetze?,1
Welche Aussage beschreibt dem Abschnitt zufolge den Zustand der Zentralregierung während der Revolutionskämpfe korrekt?,3
Wie sind die Worte auf der Rückseite der Unabhängigkeitserklärung geschrieben?,3
Wofür ist Singapur berühmt?,1
Was ist die Vanda Miss Joaquim?,2
Welche Eigenschaft der Pyramiden von Gizeh wurde dem Abschnitt zufolge von den Ägyptern des antiken Neuen Reichs wahrscheinlich eher nicht bestaunt?,1
"Von wo aus ziehen die Pflanzenfresser dem Abschnitt zufolge, wenn sie den Regenfällen folgen?",2
Von wo aus ziehen die Pflanzenfresser dem Abschnitt zufolge im April?,2
Unternehmen Seelöwe war eine Invasion welchen Landes?,2
Wie nannte Deutschland den Angriff auf Großbritannien?,2
Was wird nicht als notwendig in den Plänen Italiens zur Eroberung afrikanischer Länder erwähnt?,2
Was war dem Abschnitt zufolge Italiens Hauptziel des Krieges?,1
Wer schloss Frieden mit den Eroberern?,2
Welche Alliierten waren an der Operation Dragoon beteiligt?,1
Durch die Entwicklung welcher Technologie begannen U-Boote unter Wasser zu fahren?,4
Auf welchem Gebiet hatten U-Boote zu Beginn eine sehr begrenzte Reichweite?,3
Wer hat dem Abschnitt zufolge Verträge verletzt? ,4
Was tat die Rote Armee nicht?,3
Was passierte mit dem Chefingenieur der italienischen Zehnten Armee?,3
Wo wurde Italo Balbo getötet?,4
Welche der folgenden Techniken ist dem Abschnitt zufolge ein wichtiger Teil der tibetischen Meditation?,3
Wie werden dem Abschnitt zufolge die Chakren im „Zentrum“ der tibetischen Meditation geöffnet?,2
Wer präsentierte das zweite Andachtslied während des Programms?,4
Wer präsentierte dem Abschnitt zufolge ein Andachtslied während das Essen serviert wurde?,1
Was war die vorletzte Vorstellung des Abends?,1
Welche Nationalität hat Alessandro Safina?,4
Welche Aussage ist dem Abschnitt zufolge nicht korrekt?,1
Wer hat dem Abschnitt zufolge einen Kommentar zu der unangenehmen Hitze abgegeben?,2
Wo gab es aufgrund der Tsunami-Aktivität einen Stromausfall?,1
Inwieweit war dem Abschnitt zufolge Tonga von dem Stromausfall betroffen?,4
"Wann gelang es der Polizei, Jonny Reids Geschwindigkeit mit ihren Radarpistolen zu messen?",1
"Warum war es dem Abschnitt zufolge für die neuseeländische Polizei schwierig, Jonny Reids Geschwindigkeit zu messen?",2
Wo befand sich das Zentrum des Erdbebens in Bezug auf Butte?,2
Was passierte während des Aufruhrs in Abu Ghraib?,4
Warum wurde das irakische Gefängnis berüchtigt? ,4
Welche Art Event sollte im War-Memorial-Stadion von Maui stattfinden?,3
Wer gab letztlich eine Erklärung zur Absage des Events ab?,2
Wen machten mehrere der Einwohner von Bischkek verantwortlich für die Plünderungen?,3
Wer machte die Demonstranten aus dem Süden für die Plünderungen verantwortlich?,1
Wann stiegen die Verkäufe von Ring an?,1
"Wann entschied Jamie Siminoff, Ring zu gründen?",1
Wofür gab jede Episode Reading Rainbow Kindern Empfehlungen?,4
Was hat wahrscheinlich zum Ende der Sendung Reading Rainbow geführt?,1
Welches der folgenden Argumente bezüglich des Baums wurde nicht von Beamten der Stadt Amsterdam und des Museums angegeben?,2
Laut dem Chefinspektor der RSPCA sollten Inspektionen wofür Standard sein?,4
"Was kann dem Abschnitt zufolge helfen, die Bedeutung des Wohlbefindens der Tiere für australische Schlachthofmitarbeiter zu festigen?",1
"Was ist dem Abschnitt zufolge der Beruf der Person, die verhaftet wurde?",1
"Während sich die Nachricht von einer weiteren Verhaftung verbreitete, fanden dem Abschnitt zufolge die Bestattungen von wie vielen Opfern statt?",2
Welches Land hat das ACTA-Abkommen als Reaktion auf die Proteste nicht ratifiziert?,2
Welche der folgenden Länder haben dem Abschnitt zufolge den ACTA-Beitrittsprozess verschoben?,4
"Wie viele Personen wurden bei Vorfällen, bei denen iPods überhitzten, verletzt?",1
"Wer sagte, dass die Fälle von Überhitzung nicht schwerwiegend seien?",4
Was wollte Apple laut der Rede von Steve Jobs neu erfinden?,2
Was war der Anlass der zweistündigen Rede von Steve Jobs?,3
Was hat Cristina Fernandez de Kirchner im Argentinischen Theater bekanntgegeben?,1
"Wo hat Cristina Fernandez de Kirchner ihre Absicht bekanntgegeben, zu kandidieren?",2
Was stellte ACMA in Bezug auf Big Brother fest?,1
"Welche Parameter müssen Medien aufweisen, um als Internetinhalte zu gelten?",2
Wer ist der Parteivorsitzende der australischen Liberalen?,2
Warum verfügt Australien nicht bereits über eine Kernkraftindustrie?,4
Welcher Skifahrer kam mit Hilfe einer Begleitläuferin ins Ziel?,3
Welches Land belegte den zehnten Platz im Super-G im Stand der Damen?,1
Welche Aussage über Blake ist dem Abschnitt zufolge nicht korrekt?,2
Was passierte Blake dem Abschnitt zufolge nicht?,3
Wofür soll der Fond für globale Erwärmung der Vereinten Nationen nicht verwendet werden?,2
Was hoffen die Vereinten Nationen dem Abschnitt zufolge einsparen oder retten zu können?,3
"Welche der folgenden Aussagen stammt nicht von Albert Muchanga in Bezug darauf, was noch vereinbart werden müsse?",1
Warum kann der Handel dem Abschnitt zufolge im Juli beginnen?,2
Was wurde dem Abschnitt zufolge Entscheidungsträgern im Bildungswesen von der Atlanta Journal-Constitution vorgeworfen?,3
Was wurde dem Abschnitt zufolge nicht im Bericht der Atlanta Journal-Constitution erwähnt?,2
Was ist dem Abschnitt zufolge nach den Bombenexplosionen bekannt?,4
"Wie viele Spiele absolvierte Jesus, seit er 2017 zu Manchester City wechselte?",4
Welcher Verein bekam für Jesus 27 Millionen Pfund?,1
Welche Aussage über die Hostelgäste ist nicht korrekt?,4
Welche der folgenden Aussagen ist dem Abschnitt zufolge korrekt?,3
Welche Informationen zu der Kollision sind dem Abschnitt zufolge nicht sicher?,3
Was muss dem Abschnitt zufolge noch in Bezug auf die Kollision herausgefunden werden?,4
Welchen Platz belegte Batten dem Abschnitt zufolge auf der Liste der reichsten Amerikaner?,3
Wem ließ Batten Spenden zukommen?,2
"Was ist nicht Teil des Gesetzesentwurfs, der von Gouverneur Arnold Schwarzenegger unterzeichnet wurde?",3
Wer hat dem Abschnitt zufolge die gesagten Dinge verpasst?,3
Welche der folgenden Aussagen trifft dem Abschnitt zufolge auf das bei der Anhörung Erlebte von Miller zu?,2
"Wer hat vorgeschlagen, dass Änderungen am Clean Air Act vorgenommen werden?",3
"Wer dementierte, dass der „Clean Air Act“ als PR-Gag der Wahl benutzt wurde?",2
Was bilden Cyanursäure und Melamin wenn sie in Katzenurin miteinander reagieren?,3
Was beobachten Forscher mithilfe der Infrarotspektroskopie?,2
Wer nannte Luna die „Königin der Extreme“?,4
Wer nannte Luna „verrückt“?,2
Was passierte nicht mit dem am Unfall beteiligten Fahrer?,3
Was traf auf das Spiel von Südafrika während des Rugby-Turniers nicht zu?,3
Wann wurde das Spiel Südafrikas dem Abschnitt zufolge besser?,4
Welche der folgenden Aussagen trifft dem Abschnitt zufolge nicht auf die Wirtschaft Chinas zu?,4
Wann könnte dem Abschnitt zufolge das Bruttoinlandsprodukt von China das der Vereinigten Staaten übertreffen?,2
"Was ist der Vorschlag von Hu, das Entwicklungsländer tun sollen?",4
Was erwähnte Hu nicht?,4
Für wen ist die Situation laut Veerman nicht gut?,2
Wer wird aufgrund der Strafverfolgung die Position von Huhne übernehmen?,1
Wer wird im Zuge der Strafverfolgung die Rolle des Wirtschaftsministers übernehmen?,1
Wozu wird das Publikum der Oper von Camille Saint-Saens ermutigt?,1
Wer raucht als erstes Joints während der Oper?,3
Wie wird der „Weltraumspaziergang“ von Leonow noch genannt?,3
Leonow leitete den sowjetischen Teil welcher Mission?,2
Wer wurde bei dem Unfall verletzt?,1
Was passierte mit den Unfallbeteiligten?,2
"Wissenschaftler, die an dem Programm arbeiten, hoffen Effekte wovon zu finden?",4
Wissenschaftler untersuchen die Materie wovon?,4
Was wird dem Abschnitt zufolge nicht von Konservativen kritisiert?,1
Wer kritisiert die Wiederaufbauverträge für die Nothilfe nach Hurrikan Katrina?,2
Wo wird das Licht der Stardust-Kapsel dem Abschnitt zufolge als erstes zu sehen sein?,2
Wofür wird die Kapsel dem Abschnitt zufolge einen neuen Rekord aufstellen?,3
In welchem Verwandtschaftsverhältnis stand Dr. Malar Balasubramanian zu Saroja Balasubramanian?,2
Wo wurde die Leiche von Sara Balasubramanian gefunden?,3
Was wurde von eBay übernommen?,3
Was hofft eBay mit der Übernahme zu erreichen?,2
"Wer interagierte dem Abschnitt zufolge nicht mit den Insassen, die nach den Kämpfen auf dem Hof blieben?",4
"Was brachte die Häftlinge letztlich dazu, sich von dem Aufstand zurückzuziehen?",2
Wovon sollte sich der Iran der Meinung von Ayatollah Ali Chamenei nach befreien?,4
"Wer gab dem Abschnitt zufolge zu, dass die Sanktionen Wirkung auf die iranische Wirtschaft zeigen?",1
Was ist nicht Teil des Wahlablaufs in Frankreich?,4
Wo geben Wähler den von ihnen gewählten Kandidaten an?,2
Aus welchem Grund begann Allen seine achtjährige Suche nach der Musashi?,4
Wofür gab Allen dem Abschnitt zufolge einen Großteil seines Vermögens aus?,2
Was führte dem Abschnitt zufolge wahrscheinlich zu den gefährlichen Bedingungen in und um die Anlage?,1
"Was ist kein Tipp, der den Einwohnern in der Nähe nach dem Zwischenfall in der Anlage gegeben wurde?",3
Was ist laut Dr. Moll besonders beunruhigend an XDR-TB?,4
"Wie viele der Patienten, die sich mit der neuen Variante angesteckt hatten, waren Krankenhausangestellte?",2
Welche Art Technologie nutzt das NextGen-System?,1
Wie können Fluglotsen direkt von NextGen profitieren?,2
Was haben Historiker dem Abschnitt zufolge nicht am FBI kritisiert?,3
Was muss das FBI aufgrund der Anti-Obszönitätsinitiative tun?,4
"Was passierte mit dem Feuerwehrwagen, der zur Absturzstelle des JAS 39C Gripen gerufen wurde? ",2
Wofür wurde der Flughafen nach dem Absturz des JAS 39C Gripen geschlossen?,1
Wen unterstützte Brzezinski während der iranischen Revolution?,3
Wer war bis 1977 in der Position des nationalen Sicherheitsberaters tätig?,2
Was spiegelt nicht korrekt die Karriere von Bobek bei Partizan Belgrade wider?,1
Welche Aussage zur Geschichte von Bobek bei Partizan Belgrade ist korrekt?,1
Was unterscheidet dem Abschnitt zufolge den Hesperonychus vom Velociraptor?,2
Die Bedeutung von „Hesperonychus“ kommt von welchem physischen Merkmal der Spezies?,1
Welche der folgenden Aussagen zu der Schießerei ist korrekt?,4
"Welche Aussage zu der Feier, bei der sich die Schießerei ereignete, ist korrekt?",1
Was war dem Abschnitt zufolge die anfängliche Befürchtung der Behörden in Bezug auf die Luno?,3
Welche der folgenden Aussagen über die Seenot der Luno ist dem Abschnitt zufolge nicht korrekt?,2
In welchem Jahrzehnt wurde Algerien unabhängig?,3
Wo wurden keine Bildschirme für die Bestattungszeremonie aufgestellt?,4
Wo fand die Bestattungszeremonie statt?,3
Wer wurde nach der Explosion wegen schwerer Verletzungen behandelt?,2
Wer meldete das Gasleck?,1
Wie viele Menschen kamen dem Abschnitt zufolge während des Angriffs ums Leben?,2
Wessen Waffe hatte während des Angriffs eine Ladehemmung?,2
Welche Sportarten wurden von den Olympischen Spielen ausgeschlossen?,3
Welche der folgenden Sportarten wurde vom Internationalen Olympischen Komitee in die Spiele aufgenommen?,3
Für wie viele Jahre hatte Arthur Guinness die St. James' Gate Brewery ursprünglich gepachtet?,4
Wie viele Milliarden Dollar Umsatz macht Guinness etwa pro Jahr?,3
In wie vielen Ländern in der Europäischen Union wurde das H5N1-Virus identifiziert?,3
Wo trat der letzte Fall von H5N1 auf?,1
"Wann war die Krankheit das letzte Mal in Haiti aufgetreten, bevor sie sich durch die Friedenstruppen ausbreitete?",1
"Von welchem Ort stammte der Abfall, der zur Ausbreitung der Krankheit beitrug?",2
Was plant die irische Regierung?,2
Was war in Irland vorübergehend legal?,4
Weswegen wird gegen den mutmaßlichen Täter ermittelt?,1
"Was tat der Verdächtige nicht, als er das Zeichen änderte?",3
Was wurde dem Englischlehrer Karno dem Abschnitt zufolge nicht vorgeworfen?,2
Wer wurde dem Abschnitt zufolge nicht von Rolando Mendoza als Geisel genommen?,2
Welche Geiseln wurden dem Abschnitt zufolge nicht frühzeitig freigelassen?,1
"Wer sammelt dem Abschnitt zufolge Unterschriften, um die gleichgeschlechtliche Ehe in Brasilien zu unterstützen?",1
Wem werden die Demonstranten ihre Petition übergeben?,3
Was geschah laut Armand Versace direkt bevor die Menschen auf das Wetter reagierten?,1
Wann begannen Versace zufolge die stärksten Winde?,4
Wie viele starke Stürme wurden vor Fred östlich von 35°W registriert?,3
"In welche Richtung bewegte sich Fred, als er sich nahe der Kapverdischen Inseln befand?",4
Welcher der folgenden erreicht höhere Geschwindigkeiten als seine Vorgänger?,1
"Was ist für 802.11n erforderlich, um mit 802.11b abwärtskompatibel zu sein?",4
Bei wie vielen Wettkämpfen sollte der Goldmedaillengewinner der olympischen Spiele bei den Commonwealth Games teilnehmen?,1
Warum nahm der Goldmedaillengewinner der olympischen Spiele keine Medikamente gegen seine Schmerzen?,4
Was könnte dem Abschnitt zufolge zu Unklarheit bezüglich der Erdbebenaktivität geführt haben?,1
Wann fand dem Abschnitt zufolge ein Phasenübergang statt?,3
Welche der folgenden Aussagen zur Chandrayaan-1-Mondsonde ist nicht korrekt?,1
Welche der folgenden Aussagen beschreibt die Mondsonde korrekt?,2
Welche Schutzmaßnahme wird zuletzt gegen die Krankheit umgesetzt werden?,3
Wie wird die Krankheit auf den Menschen übertragen?,1
Das Scheitern des zweiten Satzes kann zu welchem Ergebnis führen?,2
Wann wurde der zweite Satz dem Abschnitt zufolge entfernt?,1
Wem wurden die „Panama Papers“ zugespielt?,2
"Wen beschuldigte dem Abschnitt zufolge die britische Presse, viele der Unternehmen zu nutzen, um Vermögen zu verstecken?",3
Welcher der folgenden Flugunfälle forderte die meisten Todesopfer?,1
Was ist kein Grund für die Häufigkeit von Flugunfällen im Iran?,2
Was enthält der Bericht der Studiengruppe zum Irak nicht?,2
Was wurde im Bericht der Studiengruppe zum Irak nicht gefordert?,1
Wer war laut Polizei die rechte Hand von Provenzano?,2
Was war laut der Informationen im Abschnitt die Ursache für Falcones Tod?,1
Welche der folgenden Auszeichnungen hat Hitoshi Saito nicht erlangt?,4
Wo konnte Iwasaki einer Hochzeit entfliehen?,2
Wer griff Iwasaki an?,3
Wann beendete Alonso das Rennen?,3
Aus welchem Grund musste Schumacher das Rennen vorzeitig beenden?,4
"Wessen Aufgabe ist es dem Abschnitt zufolge, die Kaution festzusetzen?",4
"Was müssen Festgenommene laut der erwähnten einstweiligen Verfügung erhalten, damit sie länger als 24 Stunden festgehalten werden dürfen?",4
"Welcher Grund wurde dem Abschnitt nach nicht verwendet, um die Absage der Stichwahl zu erklären?",1
Warum befanden Diplomaten die Stichwahl letztendlich für unnötig?,3
Wer übt judikative Funktionen für die FATA aus?,2
Welche der folgenden Aussagen über die „politischen Agenten“ der FATA trifft nicht zu?,3
Für welche Auszeichnung war Emma Stone nominiert?,3
Für welche Auszeichnung war der Film nicht nominiert?,2
Was blieb nach dem Erdbeben in Betrieb?,4
Was wurde dem Abschnitt nach aufgrund des Erdbebens beschädigt?,3
Welches der folgenden Themen ist dem Abschnitt nach nicht in dem Dokument enthalten?,2
Was ist keine Forderung der Palästinenser?,2
In welchem Land hat Ma Jura studiert?,1
Die Befürwortung welches Landes hat dem Abschnitt nach beim Wahlsieg von Ma geholfen?,4
"Für wen hat Carolyn Wilson dem Abschnitt nach gearbeitet, bevor sie die Stadt verlassen hat?",3
Wer liegt bei vier noch ausstehenden Rennen der Saison auf dem vierten Platz der Fahrerwertung?,4
Wie viele Punkte hat Kahne in dem im Abschnitt genannten Rennen in der Fahrerwertung?,4
"Wie oft haben Menschen dem Abschnitt nach herabfallende Meteoriten beobachtet, die später nachweislich vom Mars stammten?",2
"Was trifft dem Abschnitt nach auf die Gesteine zu, die nachweislich vom Mars stammen?",4
Wann ging Schumacher in den Ruhestand?,2
Wann verletzte sich Massa?,1
Welche Auswirkung wird die Regelung dem Abschnitt nach auf AOL haben?,3
Was könnte nach der neuen Regelung enden?,3
"Wie viele Menschen, die bei dem Angriff ums Leben kamen, waren keine Polizisten?",3
Wer meldete den mutmaßlichen Verdächtigen hinter dem Angriff?,1
Was erhielt Mitt Romney aufgrund des Status von Florida als Bundesstaat nach dem „Winner takes all“-Prinzip?,3
Wie viel Prozent der Stimmen erhielt Gingrich dem Abschnitt nach in der Präsidentschaftsvorwahl?,2
Wer hat dem Abschnitt nach den Wahlkampf nach Vorliegen der Ergebnisse der Vorwahl beendet?,2
Wer hat dem Abschnitt nach einen anderen Kandidaten nach Vorliegen der Ergebnisse der Vorwahl gelobt?,2
Wo wurde die Show vor 2015 ausschließlich ausgestrahlt?,1
Welche Interpretation hat die Show laut Sender?,2
"Was hat David Headley beschafft, was den Angriff der militanten Gruppe letztendlich ermöglichte?",1
Mit welchem Transportmittel kam die militante Gruppe nach Mumbai?,3
Welche Aussage spiegelt das Ergebnis des dem Abschnitt nach genannten Spiels zwischen Nadal und Raonic bei den Brisbane Open richtig wider?,1
Was war dem Abschnitt nach der Stand im Spiel zwischen Nadal und Raonic nach dem ersten Aufschlag?,2
Ausstrahlungen in welcher Sprache sind nicht in den drei neuen Programmen von Naked News enthalten?,3
Wo werden die Ausstrahlungen von Naked News dem Abschnitt nach nicht verfügbar sein?,3
Wie viele Teilnehmer kamen nicht ins Ziel des Riesenslaloms?,4
Welche der folgenden Aussagen spiegelt die Ergebnisse der Rennen um die Meisterschaft richtig wider?,1
Was suspendierte die NBA?,1
Was führte dem Abschnitt nach zu den Bedenken der NBA bezüglich des Virus?,4
Wer erzielte den Siegestreffer für die Washington Capitals im Spiel gegen die Atlanta Thrashers?,1
Wer erzielte sein 60. Tor der Saison im Spiel der Capitals gegen die Thrashers?,3
Wann benötigte die Northern-Rock-Bank Unterstützung von der Regierung?,4
