question,gemma3_answer
सङ्युक्त राष्ट्रसङ्घको ग्लोबल वार्मिंग कोष केका लागि प्रयोग गरिने छैन?,1
"अनुच्छेदनुसार, सङ्युक्त राष्ट्रसङ्घले के बचत गर्ने अपेक्षा गर्छ?",3
अझैपनि सहमत गराउनुपर्ने केही कुराका रूपमा निम्नमध्ये कुन अलबर्ट मुचाङ्गाद्वारा साइटेड गरिएको थियो?,3
"अनुच्छेदनुसार, व्यापार जुलाईमा किन सुरु हुनसक्छ?",2
"अनुच्छेदनुसार, द एट्लाण्टा जर्नल-कन्स्टिट्यूशनले शिक्षा अधिकारीहरूलाई के आरोप लगायो?",3
"अनुच्छेदमा दिइएको जानकारीका आधारमा, एटलान्टा जर्नल-कन्स्टिट्यूशनको रिपोर्टमा के उल्लेख गरिएको छैन?",3
"अनुच्छेदनुसार, बम विस्फोट पछ्याएका के कस्ता जानकारी थाहा छ?",4
2017 मा म्यानचेस्टर सिटीमा आबद्ध भएदेखि जिससले कति वटा खेल खेल्नुभएको छ?,4
कुन क्लबमा सामेल हुनका लागि जिससले £ 27 मिलियन शुल्क प्राप्त गर्नुभयो?,2
होस्टेलका पाहुनाहरूका बारेमा कुन कथन सत्य होइन?,4
"अनुच्छेदनुसार, तलका मध्ये कुन कथन सत्य छ?",3
"अनुच्छेदनुसार, टक्कर बारेमा के जानकारी अनिश्चित छैन?",3
"अनुच्छेदनुसार, अझै टकराव सम्बन्धमा निर्धारण गर्न आवश्यक छ?",4
"अनुच्छेदनुसार, Batten एकपटक सबैभन्दा धनी अमेरिकीहरूको सुचीमा कति औं स्थान प्राप्त गरेका थिए?",3
Batten ले निम्नमध्ये कुनमा दान दिनुभयो?,2
गभर्नर अर्नोल्ड श्वार्जेनेगरद्वारा हस्ताक्षर गरिएको कुन बिलको भाग होइन?,3
"अनुच्छेदनुसार, भनिएको कुरा कसले मिस गर्यो?",3
"अनुच्छेदनुसार, सुनुवाईमा मिलरको अनुभवलाई निम्नमध्ये कुन सत्य हो?",4
‘स्वच्छ वायु ऐन’ मा परिमार्जन गर्न कसले सुझाव दियो?,3
"""""""स्वच्छ वायु ऐन"""" लाई पूर्वनिर्वाचन स्टन्टका रूपमा प्रयोग गरिएको थियो भनेर कसले खण्डन गर्‍यो?""",2
बिरालोको पिसाबमा साइन्युरिक एसिड र मेलामाइन यौगिकहरू एकअर्कासँग प्रतिक्रिया गर्दा के बन्छ?,3
अनुसन्धानकर्ताहरू के हेर्न इन्फ्रारेड स्पेक्ट्रोस्कोपी प्रयोग गर्छन्?,2
"""लुनालाई """"चरम रानी"""" भनेर कसले सम्बोधन गर्नुभयो?""",4
"""लुनालाई """"फ्रिकी"""" भनेर कसले भन्यो?""",2
दुर्घटनामा संलग्न चालकलाई के भएन?,1
रग्बी प्रतियोगिताको समयमा दक्षिण अफ्रिकाको गेमप्लेका बारेमा के कुरा बाहिर देखिएन?,3
"अनुच्छेदनुसार, दक्षिण अफ्रिकाको खेलमा कहिले सुधार हुन थाल्यो?",4
"अनुच्छेदनुसार, निम्नमध्ये कुन कथनले चीनको अर्थतन्त्रलाई सही रूपमा प्रतिबिम्बित गर्दैन?",4
"अनुच्छेदनुसार, चीनको जिडिपी कहिले संयुक्त राज्यलाई पार गर्न सक्छ?",2
हुले विकासोन्मुख देशहरूलाई के गर्न सुझाव दिनुभयो?,4
हुद्वारा उल्लेख नगरेको के हो?,4
निम्नमध्ये कसका लागि वीरमानले अवस्था राम्रो नभएको बताए?,2
हुह्ने मन्त्रिपरिषद्को पद अभियोगको कारणले कसले लिने छ?,1
कारबाहीपछि व्यवसाय मन्त्रीको भूमिका कसले लिने छ?,1
क्यामिल सेन्ट-सेन्सको ओपेरामा कलाकारहरूले दर्शकहरूलाई के गर्न प्रोत्साहित गर्छन्?,1
ओपेराको समयमा मुख्य रूपमा धुम्रपान कसले गर्थ्यो?,3
"""लियोनोभले गरेको """"स्पेसवाक"""" को अर्को नाम के हो?""",3
लियोनोभले कुन मिसनको सोभियत भागको नेतृत्व गरेका थिए?,2
दुर्घटनामा को को घाइते भए?,1
दुर्घटनामा संलग्न व्यक्तिहरूलाई के भयो?,2
कार्यक्रममा काम गर्ने वैज्ञानिकहरूले निम्नमध्येबाट हुने प्रभावहरू हेर्ने आशा गरिरहेका थिए?,4
वैज्ञानिकहरूले निम्नमध्ये कुन कुरालाई अवलोकन गरिरहेका थिए?,4
"अनुच्छेदका आधारमा, कन्जरभेटिभ्सद्वारा आलोचना नगरिएको के हो?",1
आँधी कैटरीनाको राहत प्रयासका लागि पुनर्निर्माण सम्झौताको कसले आलोचना गरिरहेको छ?,2
"अनुच्छेदनुसार, स्टारडस्ट स्पेसक्राफ्टको बत्तीहरू पहिले कहाँ देखिने छन्?",2
"अनुच्छेदनुसार, अन्तरिक्ष यानले निम्नमध्ये कुनका लागि रेकर्ड कायम गर्ने छ?",3
डा. मलार बालासुब्रमणियन सरोजा बालासुब्रमण्यमसँग कसरी सम्बन्धित हुनुहुन्थ्यो?,2
सारा बालासुब्रमणियनको शव कहाँ भेटियो?,3
eBay द्वारा के अधिग्रहण गरिएको थियो?,3
eBay अधिग्रहणसँग के हासिल गर्न खोजिरहेको छ?,2
"अनुच्छेदनुसार, यार्ड पोष्ट- फाइटमा रहेर पनि कैदीहरूसँग अन्तरक्रिया कसले गरेको थिएन?",2
निम्नमध्ये कुन कारणले अन्ततः कैदीहरूलाई दंगाबाट पछि हट्न लगायो?,2
"अयातोल्लाह अली खामेनीको विचारमा, इरानको देशले आफूलाई केबाट मुक्त गर्नुपर्छ?",4
"अनुच्छेदनुसार, इरानी अर्थतन्त्रमा प्रतिबन्धको प्रभाव कसले स्वीकार गर्यो?",1
निम्नमध्ये कुन चाहिँ फ्रान्सको मतदान प्रक्रियाको भाग होइन?,4
मतदाताले आफ्नो उम्मेदवारलाई कहाँ देखाउँछन्?,2
के कुराले एलेनले मुसाशीका लागि आठ वर्षको खोजी सुरु गर्नुभयो?,4
"अनुच्छेदनुसार, एलेनले आफ्नो ठूलो रकम के कुरामा खर्च गरे?",2
"अनुच्छेदनुसार, निम्नमध्ये कुन कुराले बिरुवाभित्र र वरपर खतरनाक अवस्था निम्त्याउन सक्छ?",1
प्लान्टमा भएको घटनापछि स्थानीय बासिन्दाहरूलाई सुझाव दिइएको सुरक्षा सुझावहरूमध्ये कुनचाहिँ होइन?,3
"Dr. Moll काअनुसार, XDR-TB का बारेमा सबैभन्दा चिन्ताजनक कुरा के हो?",4
नयाँ भेरियन्टमा सङ्कुचित भएका कति वटा बिरामीले स्वास्थ्यकर्मी भएको पुष्टि गरेका छन्?,2
NextGen प्रणालीले कस्तो प्रकारको प्रविधि प्रयोग गर्छ?,1
NextGen ले एयर ट्राफिक कन्ट्रोलरहरूलाई कसरी प्रत्यक्ष फाइदा पुर्‍याउँछ?,2
"अनुच्छेदनुसार, इतिहासकारहरूले FBI लाई केमा केन्द्रित भएकोमा आलोचना गरेका छैनन्?",3
अश्लीलता पहलले FBI लाई के गर्न बाध्य पार्छ?,4
JAS 39C ग्रिपेनको दुर्घटनामा प्रतिक्रिया दिने अग्नि यन्त्रलाई के भयो? ,1
JAS 39C ग्रिपेनको विमान दुर्घटनापछि विमानस्थल केका लागि बन्द भयो?,1
इरानी क्रान्तिका बेला ब्रजेजिन्स्कीले कसलाई निर्देशन दिएका थिए?,3
सन् 1977 सम्म राष्ट्रिय सुरक्षा सल्लाहकारको पद कसले सम्हालेका थिए?,2
निम्नमध्ये कुनले पार्टीजन बेलग्रेडसँग बोबेकको करियरलाई सही रूपमा प्रतिबिम्बित गर्दैन?,1
पार्टीजन बेलग्रेडसँग बोबेकको इतिहासका बारेमा कुन कथन सत्य हो?,1
"अनुच्छेदनुसार, कुन विशेषताले हेस्परअनीकसलाई भेलोसीरेप्टरबाट फरक पार्छ?",2
"""""""हेस्परअनीकस"""" को अर्थ निम्नमध्ये कुन प्रजातिको भौतिक विशेषताबाट लिइएको हो?""",1
गोलीबारी भएको घटना सम्बन्धमा निम्नमध्ये कुन कथन सही छ?,4
गोलीबारी भएको घटना सम्बन्धमा कुन कथन सही छ?,1
"अनुच्छेदनुसार, लुनोका बारेमा अधिकारीहरू बिचको प्रारम्भिक चिन्ता के थियो?",1
"अनुच्छेदनुसार, लुनोको ब्रेकडाउनका बारेमा निम्नमध्ये कुन कथन सही होइन?",2
अल्जेरियाले कुन दशकमा स्वतन्त्रता प्राप्त गरेको थियो?,3
अन्त्येष्टि कार्यक्रमका लागि टेलिभिजन स्क्रिनहरू कहाँ सेट गरिएको थिएन?,4
अन्त्येष्टि कार्यक्रम कहाँ भएको थियो?,3
"विष्फोटनपछि, गम्भीर चोटहरूका लागी कस्को उपचार भयो?",1
ग्याँस लिक भएको कसले रिपोर्ट गर्‍यो?,1
"अनुच्छेदनुसार, कति जना मानिस आक्रमणमा मरे?",1
आक्रमणको समयमा कुनै पोन्टमा कसको हतियारले आगो लगाउन असफल भयो?,2
तलका मध्ये ओलम्पिक कार्यक्रमको कुन खेल भोट आउट भयो?,1
तलका मध्ये कुन खेललाई अन्तर्राष्ट्रिय ओलम्पिक कमिटीले खेल समावेश गर्न भनी भोट गर्‍यो?,3
आर्थर गिनिजले कति वर्षहरूका लागि सेन्ट जेम्स’ गेट ब्रुअरी मूल रूपमा भाडामा दिलाए?,4
गिनिजले प्रत्येक वर्ष लगभग कति बिलियन डलर ल्याउनुहुन्छ?,3
युरोपियन युनियनको कति वटा देशमा H5N1 भाइरस पहिचान गरिएको थियो?,3
H5N1 भाइरसको नवीनतम केश कहाँ पहिचान गरिएको थियो?,1
शान्ति सैनिकहरूका कारणले रोग फैलनुअघि हाइटीमा कहिले अन्तिम भेट भयो?,1
कुन स्थानको फोहोरले रोग फैलाउन सहयोग गर्‍‍यो?,1
आइरिस सरकारले के गर्ने योजना बनायो?,3
आयरल्याण्डमा के गर्नु अस्थायी रूपमा कानुनी थियो?,4
शंकास्पद अपराधीलाई केका लागि अनुसन्धान भइरहेको छ?,1
"चिन्ह परिवर्तन गरेका बेला, शंकास्पद व्यक्तिले के गरेन?",3
"अनुच्छेदनुसार, तलका मध्ये कुन अङ्ग्रेजी शिक्षक कर्नोलाई आरोप लागेन ?",2
"अनुच्छेदनुसार, रोलान्डो मेन्डोजाद्वारा कसलाई बन्धकका रूपमा लिइएको थिएन?",4
"अनुच्छेदनुसार, कुन बन्धकहरू चाँडै रिहा भएको हो भन्ने कुरा पुष्टि भएन?",3
"अनुच्छेदनुसार, ब्राजिलमा समलिङ्गी विवाहलाई कानुनी मान्यता दिने पक्षमा कसले हस्ताक्षर जम्मा गर्दै छन्?",1
आन्दोलनकारीले आफ्नो निवेदन कसलाई दिनेछन्?,3
"अरमान्ड भर्साचेको खाताकाअनुसार, भीडले मौसममा प्रतिक्रिया दिन सुरु गर्नुअघि प्रत्यक्ष रूपमा के भयो?",3
"भर्साचेकाअनुसार, सबैभन्दा ठूलो हावा कहिले चल्न भयो?",1
"फ्रेडभन्दा पहिले, 35°W पूर्वमा ठूलो आँधीहरू कति पटक रेकर्ड गरिएका थिए?",3
"फ्रेड केप भेर्डे टापुहरू नजिक रहेका बेला, यो कुन दिशातिर सरेको थियो?",4
तलका मध्ये कुनसँग यसको पूर्ववर्तीहरूभन्दा छिटो गति छ?,1
802.11n लाई 802.11b सँग पछाडिपट्टि मिल्दो हुन के आवश्यक छ?,1
ओलम्पिक स्वर्ण पदक विजेताले राष्ट्रमण्डल खेलकुदमा पौडी खेल्दा कति वटा प्रतियोगिताहरू खेलेका थिए?,1
ओलम्पिक स्वर्ण पदक विजेताले आफ्नो दुखाइका लागि किन औषधि लिनु भएन?,4
"अनुच्छेदनुसार, केले भूकम्पीय गतिविधिका बारेमा भ्रम निम्त्याउन सक्छ?",1
"अनुच्छेदनुसार, चरण परिवर्तन कहिले देखा पर्‍यो?",3
चन्द्रयान-1 को चन्द्रमा जाँचको बारेमा तलका मध्ये कुन कथन सत्य होइन?,1
तलका मध्ये कुन कथनले चन्द्रमा जाँचलाई सही रूपमा व्याख्या गर्छ?,3
"अनुच्छेदको आधारमा, रोग विरुद्धका सुरक्षाका उपाय मध्ये कुन अन्तिममा लागू गरियो?",3
मानिसहरूमा रोग कसरी सर्छ?,1
दोस्रो वाक्यको असफलताले कस्तो परिणाम निम्त्याउन सक्छ?,2
"अनुच्छेदनुसार, दोस्रो वाक्य कहिले मेटाइयो?",1
"""""""पानामा पेपर्स” कसका लागि सार्वजनिक गरिएको थियो?""",2
"अनुच्छेदनुसार, धेरैजसो कम्पनीहरूले धन लुकाउन प्रयोग गरेको ब्रिटिस प्रेसमा कसले दाबी गर्‍यो?",3
तलका मध्ये कुन विमान दुर्घटनाहरूमा सबैभन्दा धेरैजनाको मृत्यु भएको थियो?,1
तलका मध्ये कुन घटना इरानमा भएका हवाइ दुर्घटनाहरूको भीडका कारणले भएका होइनन्?,2
तलका मध्ये कुनलाई इराक अध्ययन समूहबाट गरिएको रिपोर्टमा समावेश गरिएको थियो?,1
तलका मध्ये कुन इराक अध्ययन समूहमा यसको रिपोर्टद्वारा आग्रह गरिएको छैन?,1
"प्रहरीकाअनुसार, प्रोभेन्जानोको दाहिने हातको मानिस को ठहरिनु भयो?",2
"अनुच्छेदमा दिइएको जानकारीकाअनुसार, फाल्कोनको मृत्युको कारण के थियो?",1
तलका मध्ये कुन हितोशी साइटोको प्रशंसा होइन?,3
इवासाकीले भाकल लिनबाट बच्न कहाँ व्यवस्थापन गरे?,1
इवासाकीलाई कसले आक्रमण गर्‍यो?,3
अलोन्सोले कहिले आफ्नो दौड समाप्त गर्नुभयो?,1
शुमाकरले आफ्नो प्रारम्भिक दौड अन्त्य गर्नुको कारण के थियो?,4
"अनुच्छेदनुसार, कुन काम पक्राउ परेकाहरूलाई जमानत सेट गर्नका लागि हो?",4
"अनुच्छेदमा उल्लेख गरिएको अस्थायी प्रतिबन्ध आदेशनुसार, पक्राउ परेकाहरूलाई के 24 घण्टा भन्दा लामो समयसम्म राख्न अनुमति दिनुपर्छ?",4
"अनुच्छेदनुसार, रद्द गरिएको रनअफ व्याख्या गर्न कुन कारण प्रयोग गरिएको थिएन?",2
रनअफ कुटनितीज्ञहरूद्वारा अन्ततः किन अनावश्यक मानियो?,3
FATA का लागि न्यायिक सेवाहरू कसले उपलब्ध गराउँछ?,2
FATA को “राजनीतिक एजेन्ट” बारे निम्न मध्ये कुन बयानहरू सत्य होइनन्?,3
Emma Stone कुन अवार्डका लागि मनोनीत भएकी थिइन्?,3
चलचित्र कुन अवार्डका लागि मनोनीत भएको थिएन?,2
भूकम्पपछि निम्नमध्ये कुन सञ्चालनमा रह्यो?,4
"अनुच्छेदनुसार, भूकम्पका कारण निम्नमध्ये कुनमा दिगो क्षति भयो?",4
"अनुच्छेदनुसार, कागजातमा निम्नमध्ये कुन समस्या समावेश गरिएको छैन?",2
निम्नमध्ये कुन एउटा प्यालेस्टाइनको माग होइन?,2
Ma ले कुन देशमा कानुन पढ्नुभयो?,1
"अनुच्छेदनुसार, Ma को चुनावको जितमा कुन देशका लागि वकालत सहायता भयो?",4
"अनुच्छेदमा उल्लेख गरिएनुसार, Carolyn Wilson ले सहर छोड्नुअघि कसका लागि काम गरिन्?",3
"सिजनमा बाँकी रहेको चार रेसमा, ड्राइभर च्याम्पियनशिपको चौथो स्थानमा को छ?",1
"अनुच्छेदमा उल्लेख गरिएको निम्न रेसमा, ड्राइभर च्याम्पियनशिपमा Kahne ले कति पोइन्ट ल्याएका छन् ?",1
"अनुच्छेदनुसार, मङ्गल ग्रहको उत्पत्ति भएपछि प्रमाण गरिएको झरिरहेको उल्कापिण्डहरू मानिसहरूले कति पटक देखेका छन्?",2
"अनुच्छेदमा उल्लेख गरेनुसार, उत्पत्तिमा मङ्गल ग्रह भएको फेला पारिएको चट्टानको सत्य के हो?",4
Schumacher कहिले सेवा निवृत्त लिनुभयो?,2
Massa लाई कहिले चोट लागेको थियो?,1
"अनुच्छेदका आधारमा, व्यवस्थापनले AOL लाई कसरी प्रभाव पार्ने छ?",3
नयाँ व्यवस्था लागू भएपछि निम्न मध्ये कुन कुराको अन्त्य हुन सक्छ?,3
आक्रमणमा मारिएका मानिसहरूमध्ये कति जना प्रहरी अधिकारीहरू थिएनन्?,3
आक्रमणमा कसले निर्देष्ट शङ्कास्पद रिपोर्ट गरेको थियो?,1
"Florida को स्थितिका कारण विजेताले-सबै-राज्यका रूपमा, Mitt Romney लाई के अवार्ड गरिएको थियो?",3
"अनुच्छेदअनुसार, प्राथमिक चुनावमा गिनग्रिकले कति प्रतिशत मतदान प्राप्त गर्नुभएको थियो?",2
"अनुच्छेदनुसार, ककसको नतिजापछि कसले दौडन जारी राख्नुभएको थिएन?",2
"अनुच्छेदनुसार, ककसको नतिजापछि अर्को उम्मेदवारको बारेमा को धेरै बोलेको थियो?",2
2015 अघि शो देखाइएको एक मात्र ठाउँ कहाँ थियो?,1
स्टेशनले कस्तो प्रकारको स्पिन हो भनेर शो व्याख्या गर्छ?,2
लडाकु समूहको आक्रमणमा अन्ततः सहायता गर्ने David Headley ले के सङ्कलन गर्नुभएको थियो?,1
लडाकु समूहले मुम्बईको यात्रा गर्न यातायातको कुन माध्यम प्रयोग गरेका थिए?,3
अनुच्छेदमा उल्लेख गरिएको नाडाल र राओनिकको ब्रिस्बेन खुला म्याचको परिणाम कुन कथनले सही तरिकाले झल्काउँछ?,1
"अनुच्छेदनुसार, पहिलो सर्भपछि नाडाल र राओनिकको खेल कस्तो रह्यो ?",2
तीन नयाँ नग्न समाचारहरू प्रसारणहरूमा कुन भाषा कार्यक्रम समावेश गरिएको छैन?,3
"अनुच्छेदनुसार, कहाँ नयाँ नग्न समाचारहरू प्रसारणहरू उपलब्ध हुने छैनन्?",3
कति जना प्रतिस्पर्धीहरूले जायन्ट स्लालम पूरा गर्न सकेका थिएनन्?,4
च्याम्पियनशिपमा रेसहरूको नतिजाहरूले निम्नमध्ये कुन कथनहरूलाई सही तरिकाले झल्काउँछन्?,1
NBA ले निम्नमध्ये कुन निलम्बन गर्ने निर्णय गरेको थियो?,1
"अनुच्छेदनुसार, भाइरससम्बन्धी NBA को चिन्ताहरूका कारण के थियो?",4
Atlanta Thrashers विरुद्ध खेलमा Washington Capitals का लागि कसले खेल-जित्ने गोल स्कोर गरेको थियो?,1
Capitals र Thrashers खेलको अवधिमा कसले सिजनको आफ्नो 60 औं गोल स्कोर गर्‍यो?,3
नर्थन रक बैंकलाई कति बेला सरकारबाट सहायता आवश्यक भएको थियो?,4
"अनुच्छेदनुसार, नर्थन रक बैंकसँगको Virgin समूहको सम्झौतालाई निम्नमध्ये कुन कथनले सही तरिकाले व्याख्या गर्छ?",2
"अनुच्छेदमा उल्लेख गरेनुसार, क्योटो मौसम अनुरूप हस्ताक्षर गरेर कुन राष्ट्र प्रभावित हुन्छ?",3
अष्ट्रेलियाको पूर्व सरकारले क्योटोको अनुमोदनले के नोक्सान पुर्‍याउँछ भन्ने सोचेको थियो?,2
शूटर्स कुन कार्यक्रमको ट्रेलमा भर्ति गरिएका थिए?,4
कीट नियन्त्रण परीक्षणलाई कुन कथनले सही तरिकाले दर्शाउँछ?,3
"अनुच्छेदनुसार, विभाजन कहाँ फेला पारिएको थियो?",4
"अनुच्छेदनुसार, अपेक्षा गरिएकोभन्दा पहिला के भएको थियो?",2
खेलाडीलाई भिडियो गेमको अवधिमा गतिविधि हेरफेर गर्न के आवश्यक हुने छ?,4
टेलिभिजन रिमोट जस्तो देखिने के डिजाइन गरिएको थियो?,2
Xinhua समाचार एजेन्सीले नवीनतम रिपोर्टमा के उल्लेख गरिएको थिएन?,2
Xinhua समाचार एजेन्सीको प्रारम्भिक रिपोर्टमा के उल्लेख गरिएको थियो?,1
रेडियो कार्यक्रमको अवधिमा Sara Danius ले के घोषण गर्नुभएको थियो?,4
कसलाई सम्पर्क गर्न सकिएन?,4
“मुख्य चरण” भएको प्रतिज्ञामा कसले टिप्पणी गरेको थियो?,3
विभिन्न देशहरूका लागि Słania ले कति वटा छाप बनाएका थिए?,4
"अनुच्छेदनुसार, ट्याङ्क भेन्टबाट निरन्तर चुहावटको सम्भावित कारण के हो?",3
रिलिफ भल्भ किन खुला थियो?,2
"हालैमा, नवौँ वार्डमा पानी कति माथिसम्म छ?",3
"हरिकेन क्याट्रिनाको अवधिमा, नवौँ वार्डमा के भएको थियो?",3
ह्यामिल्टनले निम्नमध्ये कुन कुरालाई पुष्टि गरेको थिएन?,2
वैज्ञानिकहरूले पत्ता लगाउन चाहेको कुरा के हो?,4
"अनुच्छेदनुसार, बन्दको समयमा स्थानीय प्रहरीले कस्तो भूमिका खेल्यो?",3
बन्दको समयमा ट्युब प्रवेशद्वारहरूमा के भएको थियो?,1
"अनुच्छेदनुसार, सवारी साधनले फोटोग्राफरलाई ठक्कर दिनुअघि के भएको थिएन?",2
फोटोग्राफरले आफूलाई सवारी साधनले ढक्कर दिनुअघि के गर्ने प्रयास गर्नुभएको थियो?,2
कुन कथन भाइरसको परीक्षणमा पोजिटिभ देखिएपछिको अध्यक्षको अवस्थालाई सही तरिकाले व्याख्या गरेको थिएन?,1
"अनुच्छेदनुसार, अध्यक्षका बारेमा निम्नमध्ये कुन कथन सही छ?",3
"अनुच्छेदनुसार, उष्णकटिबंधीय चक्रवात गों कहिलेबाट निरन्तर कमजोर हुने अपेक्षा गरिएको थियो?",2
उष्णकटिबंधीय चक्रवात गोंको शिखरमा कत्तिको छिटो हावा लाग्छ?,3
निम्नमध्ये कुनलाई करेनिया ब्रेभिसको विशेषता मानिदैन?,3
करिना ब्रेभिस तलकामध्ये कुन कुरा गर्न असक्षम छ?,2
"अनुच्छेदनुसार, निम्नमध्ये कुन हरिकेन फेलिसियाको परिणाम स्वरूप हुँदैन?",4
हरिकेन फेलिसियाका बारेमा कुन कथन गलत छ?,2
कुन कथनले 2009 हंगेरियन ग्रान्ड प्रिक्सको परिणामलाई सही तरिकाले प्रतिबिम्बित गर्छ?,3
दुर्घटना कति बेला भएको थियो?,2
"अनुच्छेदनुसार, तलकामध्ये कुनमा अनुसन्धानकर्ताहरूले पहिले विश्वास गरेको भन्दा कम समय लिएको थियो?",1
निम्नमध्ये कुन कुरा अनुसन्धानकर्ताहरूले बताएका थिएनन्?,3
CowParade कहाँ हुने छ?,2
निम्नलिखित कथनहरू मध्ये कुनले CowParade लाई सबैभन्दा राम्रो वर्णन गर्छ?,4
रसियाले II-76s को प्रयोग निलम्बन गरेको कारण के हो?,2
II-76 भनेको के हो?,3
Simpsons का लागि लिखित टोली कसले नियुक्त गरेको थियो?,2
"Fluke काअनुसार, उहाँलाई सकारात्मक टिप्पणीहरू र प्रोत्साहन कसले पठाइरहेको थियो?",4
"अनुच्छेदनुसार, केही मानिसहरू महिलाहरूले बोलेको कुरा के चाहन्नथे?",3
"अनुच्छेदनुसार, कुन ग्रह सबैभन्दा गतिशील छ?",1
पारदर्शी तरल भएको नदी र ताल कुन ग्रहमा पहिचान गरिएको छ?,2
यी निष्कर्षहरूमध्ये कुन चाहीँ फेदर निष्कर्षको खोज होइन?,4
डाइनोसरहरूको फेदरमा के हुँदैन?,2
Zmapp का बारेमा निम्नलिखित कथनमध्ये कुन सत्य होइन?,2
निम्नमध्ये कुन कथनहरूले PALM परीक्षणलाई सही तरिकाले वर्णन गर्छ?,3
शोधकर्ताहरूलाई नयाँ चिप कहाँ एकदमै महत्त्वपूर्ण हुने छ भन्ने लाग्छ?,1
निदानात्मक टुल निर्माण गर्न कुन विधि प्रयोग गरिने छ?,2
"अनुच्छेदनुसार, लोबेटका बारेमा निम्नमध्ये कुन कथन सत्य होइन?",4
"अनुच्छेदनुसार, चन्द्रमामा भौगर्भिक गतिविधि भइरहेको छ भनी भू-रूपसम्बन्धी कुन सिद्धान्तले संकेत गर्छ?",4
"अनुच्छेदनुसार, दोषारोप नहुँदासम्म थप के हुने छैन?",1
"अनुच्छेदनुसार, सीलरहरूका लागि हाल कुन समस्या होइन?",4
"आइसको अतिरिक्त, उद्धार प्रयासहरूलाई कुन कुराले प्रभाव पारिरहेको छ?",2
Roberts ले कुन विश्वासलाई प्रमाणीकरण गर्नबाट टाढा राखे?,3
Roberts ले कुन विषयलाई छलफल गर्न धेरै अनैतिक महसुस गरे?,4
उज्यालोका दुईवटा किरण कहाँ चम्किरहेका छन्?,1
"अनुच्छेदनुसार, साइटमा नयाँ स्काइस्क्रैपर भवनहरू कहिले निर्माण हुँदैछन्?",4
सेभेन सिस्टर्स गुफाहरू हुन् भनेर कुन जानकारीले सुझाव दिन्छ?,1
सेभेन सिस्टरको थर्मल व्यवहार कसरी अवलोकन गरिन्छ?,1
"अनुच्छेदनुसार, शंकास्पद व्यक्तिका बारेमा कुन भनाइ सत्य होइन?",3
अधिकारीहरूले आक्रमणका बारेमा के जानकारी पुष्टि गरेका छन्?,2
एलिस पार्कमा हुने खेलमा कुन-कुन टोलीले खेल्ने छन्?,3
Springboks ले आफ्नो अर्को खेल कहाँ खेल्ने छ?,3
निम्नमध्ये कुन अन्तरिक्ष स्टेशनमा मिसनको समयमा समस्या भएको थियो?,2
"अनुच्छेदनुसार, अन्तरिक्ष स्टेशनको मिशनको लक्ष्य के थियो?",3
मुद्दाको बारेमा तलका मध्ये कुन विवरणहरू सत्य होइनन्?,4
