question,gemma3_answer
Jelenleg milyen mély a víz a Kilencedik Kerületben?,3
Mi történt a Kilencedik Kerületben a Katrina hurrikán idején?,3
Az alábbiak közül melyiket nem erősítette meg Hamilton?,1
Mit szeretnének megfejteni a tudósok?,1
A részlet szerint milyen szerepet játszott a helyi rendőrség a lezárásban?,3
Mi történt az alagút bejárataival a lezárás során?,1
"A részlet szerint mi nem történt meg, mielőtt a fotóst elütötte a jármű?",4
"Mit próbált tenni a fotós, mielőtt elütötte egy jármű?",2
"Melyik állítás nem írja le pontosan az elnök állapotát, miután pozitív vírustesztet produkált?",1
A részlet szerint az alábbi állítások közül melyik igaz az elnökre?,3
A részlet szerint mikorra várták a Gonu trópusi ciklon enyhülését?,2
Milyen sebességű volt a Gonu trópusi ciklon szele a csúcspontján?,3
Az alábbiak közül mely nem a Karenia brevis jellemzője?,3
Az alábbiak közül mire nem képes a Karena brevis?,2
A részlet szerint az alábbiak közül melyik nem történt meg a Felicia hurrikán eredményeként?,4
Melyik állítás hamis a Felicia hurrikánnal kapcsolatban?,1
Melyik állítás írja le pontosan a 2009-es Magyar Nagydíj eredményét?,3
Mikor történt a baleset?,1
"A részlet szerint az alábbiak közül melyik tartott rövidebb ideig, mint a kutatók eredetileg hitték?",1
Az alábbiak közül miről nem számoltak be a kutatók?,1
Hol rendezik meg a CowParade-et?,2
Az alábbi állítások közül melyik írja le pontosan a CowParade-et?,1
"Mi volt az oka annak, hogy Oroszország felfüggesztette az IL-76-osok használatát?",2
Mi az IL-76-os?,3
Ki vette fel a Simpson család írói csapatát?,2
Fluke szerint kik küldtek neki pozitív hozzászólásokat és bátorítást?,4
"A részlet szerint mivel kapcsolatban nem szerették volna néhányan, hogy a nők értekezzenek?",1
A részlet szerint melyik a legdinamikusabb égitest?,1
Melyik égitesten azonosítottak átlátszó folyadékból álló folyókat és tavakat?,2
A következők melyike nem tollakkal kapcsolatos felfedezés eredménye?,1
Mije nem volt a dinoszauruszok tollainak?,2
Az alábbi állítások közül melyik nem igaz a ZMappel kapcsolatban?,1
Az alábbi állítások közül melyik írja le pontosan a PALM vizsgálatot?,2
A kutatók szerint hol lesz a legjelentősebb hatása az új csipnek?,1
Milyen módszert fognak használni a diagnosztikai eszköz elkészítéséhez?,2
A részlet szerint melyik állítás nem igaz a ráncolt gerincekkel kapcsolatban?,1
"A részlet szerint melyik felszínformákra vonatkozó elmélet utal arra, hogy geológiai tevékenység zajlik a Holdon?",4
A részlet szerint mi nem lesz máskor vádemelés előtt?,1
A részlet szerint mi nem okoz problémát jelenleg a fókavadászok számára?,4
A jégen kívül mi van még hatással a mentésre?,2
Milyen kérdésben nem nyilatkozott Roberts?,1
"Roberts melyik témát tartotta túl etikátlannak ahhoz, hogy kommentálja?",4
Merre világít a két fénynyaláb?,1
A részlet szerint mikor épülnek új felhőkarcolók a helyszínen?,1
"Mi utal arra, hogy a Hét nővér barlang?",1
Hogyan figyelték meg a Hét nővér hőmérsékleti viszonyait?,1
A részlet szerint melyik állítás nem igaz a gyanúsítottról?,4
Milyen információt erősítettek meg a hatóságok a támadással kapcsolatban?,2
Melyik csapatok játszanak az Ellis Parkban rendezett meccsen?,3
Hol játssza következő meccsét a Springboks csapata?,3
Az alábbiak közül mivel volt problémája az űrállomásnak a küldetés során?,2
A részlet szerint mi volt a célja az űrállomás küldetésének?,3
Melyik nem igaz az ügyről szóló alábbi állítások közül?,1
Az alábbi állítások közül melyik írja le pontosan az ügyet?,1
A részlet szerint Vidal melyik klubban kezdett el három éve játszani?,1
Hány meccset játszott Vidal a Barça csapatában?,1
Melyik csapat volt az ellenfél a meccsen?,2
Miért volt Jarque a hotelben?,1
Miért nem tett közzé figyelmeztetést a jakartai geofizikai ügynökség?,4
A részlet szerint mit okozott a földrengés?,1
Az alábbiak közül mi van hatással a Nap és a többi csillag tevékenységére?,1
Hogyan állapítják meg egy csillag Rossby-számát?,1
"A felmérésben megkérdezett emberek hány százaléka támogatja, hogy Ausztrália azonnal köztársasággá váljon?",2
Julie Gillard szerint mikor kell Ausztráliának köztársasággá válnia?,2
Melyik szervezet áll jogi vizsgálat alatt?,3
Cliff Stearns melyik bizottságnak a vezetője?,4
A részlet szerint mi nem történt meg a svájci nővel?,2
Melyik cég kapta meg a 2007. évi tajvani fenntarthatósági díjat?,3
Mi az ASUS Eee PC?,2
Ki volt a felelős az eltűnt postai dokumentumokért?,3
A részlet szerint ki kért bocsánatkérést az eltűnt dokumentumok miatt?,1
Mikor kellett ellátni Del Potro vállsérülését?,3
Mi volt az első tie-break eredménye?,1
A részlet szerint pontosan ki érintkezett a beteggel?,2
A részlet szerint miről nem biztosította a kormányzó a texasi polgárokat?,4
Melyik hírparódia műsort hozta létre két volt washingtoni egyetemi hallgató?,4
A részlet szerint az alábbiak közül melyik nem része a The Onion hírparódia-birodalmának?,1
A részlet szerint mit őriztek a rendőrök?,3
"Mikor szólította fel a rendőrség a tüntetőket a távozásra, hogy elkerüljék a forgalom további feltorlódását?",4
Mi igaz a Dr. Ehud Ur által végzett kutatással kapcsolatban?,1
A részlet szerint mivel kapcsolatban szkeptikus Dr. Ur?,1
Az alábbi kijelentések közül melyik nem írja le pontosan a CG4684 járat lezuhanását?,1
"Mi volt annak az oka, hogy a CG4684 járat megszakította a leszállását?",4
A részlet szerint az alábbi nyilatkozatok közül melyik igaz Franciszek Kowal élményeivel kapcsolatban?,2
Miért nehéz felbecsülni a Danielle trópusi vihar potenciális hatását?,3
A részlet szerint az alábbi állítások közül melyik nem igaz a Danielle trópusi viharra?,4
"A részlet szerint minek kell történnie a betegséggel, mielőtt világjárványt okozna?",1
A részlet szerint milyen messze volt Fujiantól a tájfun?,3
"Ki üdvözölte George W. Bush-t, amikor megérkezett Ázsiába?",3
Mikor beszélt az elnök az ázsiai kereskedelmi terjeszkedésről?,3
A részlet szerint az alábbiak közül mi a kormány végleges célja?,3
Mit jelentett be a kormány?,1
A részlet szerint milyen információ ismert?,1
Melyik állítás nem igaz a tüntetésekről?,1
Ki javasolta a legutóbbi CEP lemondását?,3
"A nyilatkozat szerint mit nem támogat az USA tornászszövetsége, miután Nassar zaklatta a sportolókat?",1
A nyilatkozat szerint mi a jövőben a célja az USA tornászszövetségének és az Egyesült Államok Olimpiai Bizottságának?,4
"Merre tartott a hajó, amikor a baleset történt? ",3
Mi nem igaz a részletben említett hajóval kapcsolatban?,2
Ki adott ki közleményt az amerikai katonai egységekkel kapcsolatban?,4
A nyilatkozat szerint melyik ország vállalta az elfogott harcosok őrzését?,4
"Mit gondoltak, mi volt a lezuhanás oka?",2
Milyen terepen történt a zuhanás?,4
"Mit remélnek a tisztviselők, mi lesz az áradás eredménye?",1
A következők közül melyikre volt végleges hatással a gát építése?,4
A részlet szerint kiktől kaptak az Egyesült Államok figyelmeztetést a lehetséges támadásokról?,3
A következő állítások közül melyik írja le pontosan a szélsőségesek állítólagos támadási tervét?,3
Ki nem ügyvéd az alábbi személyek közül?,4
Melyik csoportot nem említik a görög jogi közösséget érintő botrány részeként?,3
Hány kaput veszített India?,2
A részlet szerint mi volt a játékrész legmagasabb pontszáma?,1
A következők közül melyik nem frusztrálja Adam Cuerdent?,1
A részlet szerint mit töröltek a weboldalról?,1
A részlet szerint az alábbiak közül mit nem támogat Amir Khan?,1
A részlet szerint az alábbiak közül mit fog Amir Khan támogatni a személyes véleménye ellenére?,1
Mikor halt meg Peter Lenz?,3
Ki Xavier Zayat?,2
"Milyen helyzetben lenne a javára egy, a repüléstől félő személynek az, hogy ismeri, hogyan működik egy repülőgép?",2
A részlet alapján mit csináljon utoljára egy ártudatos utazó?,1
"A részlet szerint mit tegyen először egy utas, hogy a lehető legjobb áron foglaljon repülőjegyet?",1
"Mikor van szükség arra, hogy valaki kísérjen egy szállítmányt?",3
"A részlet alapján, ha az ember törzsutas tagságot választ egy szövetségben lévő légitársaságnál, az alábbiak közül mit kell előnyben részesítenie?",1
A részlet szerint az alábbiak közül melyik biztosíthat több gyakori repülésért járó jutalompontot?,4
A részlet szerint az alábbi érzékek közül melyikre lehet káros hatással a túlzott alkoholfogyasztás?,2
A részlet szerint potenciálisan mi csökkentheti az alkohol káros hatásait?,3
Hol a legmagasabb az ingatlanok értéke Amszterdamban?,1
Miért nyilvánították UNESCO világörökségi helyszínné a Csatornakerületet?,1
A részlet szerint az alábbiak közül miért érdemes meglátogatni a Phnom Kromot?,1
"A részlet szerint mi kell ahhoz, hogy a látogatók beléphessenek a Phnom Kromba?",1
"A részlet szerint az alábbiak közül mi akadályozhatja meg, hogy egy turista meglátogassa az Antarktiszt?",1
A hegymászás iránt érdeklődő turistáknak az Antarktisz mely részét érdemes meglátogatniuk?,2
"Hol van a legkisebb esélyünk arra, hogy modernizáció előtti obszervatóriumot találjunk?",3
Hol van a legtöbb esélyünk modern kutatóteleszkópot találni?,4
A részlet szerint melyik terület a legjobb egy csendes nap eltöltésére a strandon?,3
A részlet szerint hol a legbiztonságosabb úszni?,2
A részletben leírt helyszín meglátogatásakor az alábbiak közül mi számítana illetlen viselkedésnek?,2
Az alábbiak közül mi igaz a közös nyelvekre?,4
Melyik kijelentés nem írja le pontosan a kiegészítő nyelveket?,4
"A részlet szerint mit ellenőrizzen egy utas, ha télen indul hajóútra?",2
"A részlet szerint mit kerülhet el az utas, ha nyáron utazik?",2
Miért használják gyakran a katalán nyelvet Barcelonában a jelöléseknél és a bejelentéseknél?,1
A következő nyelvek melyikét használják a barcelonai metró rendszerinti bejelentéseihez?,1
"A részlet alapján az alábbiak közül valószínűleg mit nem részesít előnyben egy, a skála felső végén található, szállást és reggelit nyújtó panzió?",1
A részlet alapján az alábbiak közül melyik nem számít fő versengési pontnak a luxuspanziók között?,1
A részlet szerint az alábbiak közül mit nem fognak Pekingben megtartani 2022-ben?,2
A részlet szerint a következők közül mit fognak Pekingben megtartani 2022-ben?,2
"Kiket fenyeget leginkább annak az esélye, hogy elkapják a madárinfluenzát?",3
A részlet szerint az alábbiak közül melyik írja le pontosan a madárinfluenzát?,3
Mit köt össze a Balti-Fehér-tengeri csatorna?,3
"A részlet szerint milyen járműveknél gyűjthetik össze az útleveleket, hogy ne zavarják meg az utast?",2
A részlet szerint mikor vizsgálhatják meg az ember igazolványát bizonyos határközi vonatokon?,4
"A következő problémák közül melyik előfordulása a legvalószínűbb, ha Szingapúr nagyon forró égövbe tartozó területein tartózkodunk?",3
Kinek érdemes elkerülnie a német pékáruk fogyasztását?,1
Melyik összetevő számít a német péksütemények szezonális elemének?,3
"A részlet alapján mi nem javasolt annak, aki olcsón szeretné látni a világot?",3
"A részlet szerint kinek adódhatnak nehézségei abból, ha minimális költségvetéssel utazik?",2
Az alábbi kijelentések közül melyik nem írja le pontosan a Point Marion és Fairmont közötti utat?,3
"A részlet szerint az alábbiak közül mi okozhatja a legnagyobb problémát azok számára, akik a Buffalo-Pittsburgh autópályán hajtanak?",3
Az alábbiak közül mire nincs szükség a canyoning elkezdéséhez?,1
A következők közül melyik lehet szükséges egy sikeres canyoning túrához?,1
"A részlet szerint mi lehet hasznos annak, aki úgy tervezi, hogy az autójában kempingezik?",2
"A részlet szerint mit kerüljenek el az autós kempingezők, ha el akarják kerülni mások figyelmét?",3
A részlet szerint ki építette újjá másodszorra Casablanca városát?,1
Ki hagyta el Casablanca modern városát egy természeti katasztrófát követően?,2
A részlet szerint mi vívta ki Sintra hírnevét a külföldiek körében?,3
Mit nem ismer el Örményország?,4
Mi van mind a mai napig hatással Azerbajdzsán és Örményország viszonyára?,1
"Mi vezethet további költségekhez, ha az ember taxival utazik Charlotte-ban?",2
"A részlet szerint mi tekinthető hátránynak, ha az ember gyermekekkel él Charlotte-ban?",2
A spanyolok érkezése előtt kik uralták Chile északi részét?,4
A részlet szerint az alábbiak közül melyik nem történt meg 1810-ben?,1
Hogyan lehet elérni Liguria régió elszigetelt településeit?,3
Mire utal a „Cinque Terre” olasz kifejezés?,1
A részlet szerint milyen cipő felel meg a potenciálisan csúszós téli viszonyok közepette?,2
Az alábbiak közül mi nem segíti a tapadást a téli jeges utakon?,4
Az alábbiak közül mi számít hasonlóságnak Hawaii és a Cook-szigetek között?,1
Az alábbiak közül mi nem írja le pontosan a Cook-szigeteket?,1
A következő erdészházak közül melyik kínál kétféle szálláslehetőséget?,1
"A részlet szerint hol lehet parkengedélyt venni, ha kártya helyett készpénzzel fizetnénk?",2
A részlet szerint a síelés melyik fajtáját művelik meredekebb terepen?,3
"A részlet szerint mi segíthet azoknak a backcountry síelőknek, akik magasabb sebességet szeretnének elérni?",3
Mivel kapcsolatban akad nehézsége a fordított kulturális sokkot érzékelő utazóknak?,1
A részlet szerint milyen típusú utazók számára lehet különösen nehéz a fordított kulturális sokk?,2
Az alábbiak közül mire érdemes figyelni a jávorszarvasokkal kapcsolatban?,4
A részlet szerint az alábbi állítások közül melyik nem igaz a jávorszarvasokra?,1
A részlet szerint az alábbiak közül melyik lenne a legkevésbé veszélyes egy sivatagi utazó számára?,1
Az alábbiak közül a részlet melyiket nem említi mint a sivatagi utazókra néző potenciális veszélyt?,4
A részlet szerint melyik csoport lakosságára volt nagy hatással a felfedezők érkezése?,3
A részlet szerint milyen nyelven beszéltek a karibok?,4
"Kinek köszönhető, hogy a síelés rekreációs tevékenységgé vált?",2
A részlet szerint nagyjából mikortól tekintenek a síelésre sportként?,4
Az alábbiak közül általában mit kapcsolnak Afrika keleti partjainak legnagyobb szigetéhez?,3
Mi nem jellemzi a kisebb Kelet Afrikai Szigeteket? ,1
A részlet szerint hogyan ünneplik a húsvétot néhány különösen tradicionális egyházban?,1
"Ha egy kubai lakos el szeretne kerülni bizonyos követelményeket az Ecuadorba való belépéskor, elsődlegesen mivel kell rendelkeznie?",4
Mi nem célja Ecuador utazási követelményeinek?,1
"A következők közül mi lehet drágább külföldön, mint otthon?",2
"Milyen kockázatokkal járhat, ha külföldön vásárolunk csúcskategóriás keretet?",3
Az alábbi állítások közül melyik igaz a pénznemek használatával kapcsolatban a Falkland-szigeteken?,3
"A részlet alapján, ha az ember az Egyesült Államokból utazik a Falkland-szigetekre, hol lehet különösen hasznos a hitelkártyától eltérő fizetési mód?",3
Melyik eseményt nem társítják a templomi fesztiválokhoz?,1
Hol láthatunk feldíszített elefántokat?,1
"A részlet szerint az alábbiak közül melyik a legjobb mód arra, hogy spóroljunk a business- vagy első osztályon történő repülés során?",1
"A részlet szerint minek a keresése számítana időpazarlásnak, amikor bizonyos osztályú helyeket foglalunk?",3
"Mit nem kell hozzáadni, amikor egy afrikai út teljes viteldíját hasonlítjuk össze egy világ körüli út költségével?",3
A részlet szerint miből kínálnak egyre szélesebb választékot a szupermarketek?,1
"Mi az, amit egyes szupermarketek biztosítanak, amellyel a készételeket vásárló személyek kedvében járhatnak?",4
"Az alábbiak közül mi az, amit nem feltétlenül fog megérteni egy franciául beszélő belga vagy svájci?",1
"Az alábbiak közül mi nem ugyanolyan Franciaországban, mint Belgiumban vagy Svájcban?",1
"Milyen forgatókönyv esetén nem valószínű, hogy gyászesetre szóló viteldíjat ajánlanak fel az embernek?",3
Mi igaz a gyászesetre szóló viteldíjakra?,4
"Mikor lehet egy különálló GPS-készülék kényelmesebb, mint egy GPS navigációs alkalmazás használata?",1
"Mi nem jó indok arra, hogy egy különálló készülékkel szemben GPS navigációs alkalmazást használjunk?",1
"A részlet szerint hogyan garantálhatjuk, hogy megfelelő hajóra kerüljünk?",3
"A részlet szerint az alábbiak közül melyik taktikát nem használják arra, hogy a kaszinóban tartsák a vendégeket?",1
A részlet szerint mit kell elkerülnie egy okos szerencsejátékosnak?,1
A részlet szerint melyik szófajt írják nagy kezdőbetűvel a mondat közepén?,2
A részlet szerint mit nehezíthet meg a főnevek nagy kezdőbetűvel írása?,3
"Malajzia vidéki területein melyik gesztus jelenti azt, hogy „gyere ide”?",2
"A részlet szerint melyik gesztus jelentheti azt, hogy „gyere vissza”?",1
A részlet szerint mi okozza a gleccserhasadékokat?,2
A részlet szerint az alábbiak melyikét rejthetik el a hóhidak?,1
A részlet alapján melyik helyszín meglátogatása előtt kell az utazóknak további biztonsági intézkedéseket tennie?,2
Az alábbiak közül melyik lenne rossz tipp egy Gomában tartózkodó utas részére?,1
Egy augusztusi kezdetű körzeten kívüli engedély mikortól érhető el?,2
Milyen szabállyal védik a kanyont?,4
Az alábbiak közül melyiket találhatjuk meg a legkisebb eséllyel a részletben leírt típusú hotelekben?,1
A részletben bemutatott információk alapján a következő ajánlatok melyikét részesítik előnyben a legkisebb eséllyel a hotelek vendégei?,1
A részlet szerint mit érdemes elkerülnie a Grönlandot meglátogató turistáknak?,4
A részlet szerint az alábbiak közül melyik dolog okozhat legnagyobb valószínűséggel problémát a Grönlandra felkészületlenül ellátogató utazóknak?,3
Az alábbiak közül melyiket használják jelenleg központi köztérnek?,1
A részlet szerint az alábbiak melyike nem a Jardín de la Unión kertben található?,4
A részlet alapján az egynapos kirándulásokról szóló alábbi állítások melyike tekinthető pontosnak?,2
A részlet szerint milyen esetben igényel nagyon minimális felkészülést egy egynapos kirándulás?,2
Mi a különbség a rogalandi és agderi fennsíkok és Norvégia többi része között?,4
A részlet szerint a következők melyike nem jellemző Norvégiára?,2
Mikor látogassák meg a síelés iránt érdeklődő turisták a hegyi állomásokat?,1
A részlet szerint általában mikor tartózkodik a legtöbb turista a hegyi állomásokon?,3
"Mit nem szabad tenni, ha egy olyan hajót keresünk, amelynek segítségre van szüksége?",1
"Mit tegyünk a kikötőben, ha egy olyan hajót keresünk, amelynek segítségre van szüksége?",1
"Melyik helyszín tetszene egy olyan turistának, aki a sziget gyarmati múltjára kíváncsi?",1
"Melyik helyszín tetszene egy olyan turistának, aki a döbbenetes kilátásokat preferálja?",4
"Mi az az alkatrésze egyes nyergeknek, amelyek csökkentik annak a kockázatát, hogy a lovas lába beleakadjon a kengyelbe?",2
"A lovaglócsizma melyik része növeli a lovas biztonságát, ha kengyelt használ?",3
Mit kínálnak az utazóknak a vendéglátóhelyeket tömörítő hálózatok?,1
A részlet alapján az alábbi kijelentések közül melyik nem igaz a vendéglátóhelyeket tömörítő hálózatokra?,1
"A részlet szerint milyen típusú vendég esetében a legkevésbé valószínű, hogy közös hostelszobában találkozunk?",1
A részlet alapján az alábbiak közül melyikkel találkozhatunk a legnagyobb eséllyel egy hostelben?,1
A részlet szerint az alábbi kijelentések melyike írja le pontosan a bumerángdobást?,4
Az alábbiak közül mit használnak kiemelkedően gyakran a jávai konyhában?,3
A részlet szerint mi terjeszt egy ragályos betegséget?,1
"A részlet szerint miről nem ismert, hogy fertőző betegséget okozhat?",1
Melyik esetben lenne megfelelő a felhasználó számára a webes proxy választása a személyes VPN helyett?,3
"A részlet szerint az alábbi, VPN-ekkel és webes proxykkal kapcsolatos állítások közül melyik nem igaz?",1
"Mi teszi lehetővé, hogy valaki a közvetlen környékén kívüli telefonszolgáltatót használjon?",1
"A részlet szerint mit kell tenni, hogy fogadni lehessen bizonyos hívásokat?",1
Az alábbiak közül melyik nem írja le pontosan az olasz szavak kiejtését?,3
Az alábbiak közül Izmir mely jellemzői alakultak ki a modern idők előtt?,1
Az alábbiak közül melyik nem jellemző Izmirre?,1
Minek a megtekintését jelenti a hanami?,1
"Ki tartotta az első partikat, amelyeken a cseresznyevirágzás megtekintése volt a téma?",3
A részlet szerint Jeruzsálem alább említett aspektusai közül melyik vonzhatja legkevésbé a turistákat?,2
"Az alábbiak közül mit nem említ a részlet, mint Jeruzsálem ismert jellemzőjét?",1
A részlet szerint milyen utazó számára nem volna előnyös a Wild Card kártya megvásárlása?,2
Melyik állítás nem jellemzi pontosan a Kruger Nemzeti Parkot?,1
Az alábbiak közül mi jelenthet veszélyt a mászókra a hegy meredekebb szakaszain?,1
Az alábbi állítások közül melyek nem tükrözik pontosan a Machu Picchu-hoz vezető hegyi út felfelé tartó szakaszát?,1
A részlet szerint az alábbiak közül melyik nem képezi kiemelt részét a mallorcai konyhának?,3
A részletben olvasható információk alapján melyik kijelentés nem igaz a hangi ételekre?,1
Az alábbiak közül melyiket nem szokás a hangi lyuk melegítésére használni?,1
Mivel lehet kivívni egy szerzetes vagy apáca elismerését?,1
"Az alábbi ruházati cikkek közül melyikről nem valószínűsíthető, hogy kölcsönözni lehet egy kolostorban? ",2
"Mikor lehet egy látogatónak a legtöbb esélye arra, hogy megtekintse a csillagokat az antarktiszi területek meglátogatásakor?",3
A műholdas telefon mikor nem megfelelő alternatívája a mobiltelefonnak?,1
"Milyen esetekben jobb egy műholdas telefon, mint egy mobiltelefon?",2
"Mihez kapcsolódott a konfliktus, amely a Dnyeszter Menti Moldáv Köztársaság létrejöveteléhez vezetett?",1
"Az alábbiak közül mi más a Dnyeszter Menti Moldáv Köztársaságban, mint Moldova többi részében?  ",1
"A részlet alapján mikor látogasson el egy utazó Montevideóba, ha el akarja kerülni a szeles körülményeket?",3
"A részlet alapján mikor látogasson el egy olyan utazó Montevideóba, aki inkább a hűvösebb éghajlatot kedveli?",1
"A részlet szerint a következők melyikét társítjuk egy ismert graffitiművészhez, szemben a vandalizmussal?",1
A zenei fesztiválok melyik részét tekinti néhány résztvevő az élmény elengedhetetlen részének?,2
"A részlet szerint mire figyeljen leginkább egy fesztivál résztvevője, ha olyan táborhelyet szeretne, amely közel van a zenéhez?",1
"A részlet szerint mit érdemes a látogatóknak kerülnie, amikor belevetik magukat az éjszakai életbe Új-Mexikóban?",2
A részlet szerint hol találhat legnagyobb eséllyel jól ismert szórakozási lehetőségeket egy látogató Új-Mexikó északi részében?,3
Milyen italt kerüljenek a költségtudatos utazók?,4
A részletben leírt terület alapján az alábbi italrendelések közül melyiket érti félre legkönnyebben egy pincér?,1
