question,gemma3_answer
د یو ورزشکار لپاره، له لاندې څخه کوم یو يواځې د تغذیې تمریناتو له لارې ترلاسه کیدی نشي؟,3
د عبارت پر بنسټ، د لاندې څخه کوم یو د ځوانانو ورزشکارانو لپاره د دوی په سپورت کښې د لازیات خوند موندلو لپاره د یوې لارې په توګه وړاندیز شوی نه دی؟,2
د عبارت له مخې، ولې د منځني واټن منډې وهونكى ممکن د وسایلو یوه ډیره ګرانه ټوټه واخلي؟,4
د عبارت له مخې، د منځنۍ واټن منډه وهنه څه ته اړتیا لري؟,3
چا اټومي مقناطیسي ریزونانس کشف کړ؟ ,3
په کوم کال کښې د طبي عکس کولو ریزونانس لپاره لومړی پیټینټ ورکړل شو؟ ,2
د عبارت له مخې، انسانان باید د نورو د فزیکي کړنو تفسير کولو لپاره په څه کښې قوي پوهه ولري؟,2
د عبارت له مخې، په نيت پوهه له انسان سره څه کولو کښې مرسته کوي؟,1
د عبارت له مخې، د لاندې څخه کوم یو د AI اصلي هدف دقیق لنډیز دی؟,4
د عبارت له مخې، له لاندې څخه کوم یو اکثر د AI سره تړاو لري؟,2
د عبارت له مخې، له لاندې څخه کوم یو د یو چا پياوړتيا دی چې د یو بل سره نږدې فکر کولو نمونې لري؟,4
د عبارت له مخې، کوم یو د یو بل سره نږدې فکر ذهنیت تمرکز نه ګڼل کیږي؟,2
د عبارت له مخې، له لاندې څخه کوم یو به د مایکرو څرګندولو په توګه په پام کښې نيول کیږي؟,3
د لاندې بیانونو څخه کوم یو د مایکرو-اظهار تفسیر په اړه ریښتیا ندي؟,3
له لاندې څخه کوم یو د رنسانس په پایله کې ډیر مهم شو؟ ,3
د رنسانس په پایله کې، د لاندې څخه په کوم یو باندې لږ ټینګار واچول شو؟,1
له لاندې څخه کوم یو د دوامداره تعلقاتو لپاره د انټرنیټ کارولو هڅونه نه منعکس کوي؟,3
له لاندې څخه کوم یو د شخصي ښکیلتیا لپاره د انټرنیټ کارولو هڅونه نه منعکس کوي؟,4
کله لوېدیځ اروپا په پراخه کچه په اغېزو باندې تکیه کول بند کړل او خپل سټایل ته وده ورکول پيل کړه؟,1
د جامو د تړلو لپاره د تڼیو کارول د څه پایله وه؟ ,3
د عبارت له مخې، د لاندې څخه کوم یو د چاپیریال مسلو لپاره د اوږد مهاله د کار وړ حل ګڼل کیږي؟,3
د عبارت له مخې، د لاندې حلونو څخه کوم یو به د چاپیریال مسلو د علایمو درملنه په پام کښې ونيول شي؟,1
په اروپا کښې لومړۍ جګړه په کوم هیواد کښې وه چې د چا مرکزي مسله د مذهبي سياق پر ځای د ځواک توازن پورې اړه ويل کيده؟,4
کومه جګړه کله ناکله د وروستي 'مذهبي جګړې' په توګه تشریح کیږي؟,1
د کاتولیک کلیسا د لاندې اړخونو څخه کوم یو په ځير و نه څیړل شول؟,3
د عبارت له مخې، څوک په ورسایلز کښې قتل شو؟,4
له لاندې څخه کوم یو د هجوم لخوا په باچا او ملکه باندې په زور نه و؟,2
له لاندې څخه کوم یو د انګلستان د غیر دودیز سمندري جنګ پایله نه وه؟,1
کوم بیان د جرمني په وړاندې د بریتانیا سمندري بندیز په سمه توګه نه تشریح کوي؟,4
د عبارت پر بنسټ، د چا لپاره د څو سکلیروسیس تشخیص به ډیر احتمال ولري؟,1
د عبارت له مخې، په منظم فعالیت کښې برخه اخیستونکي د څه لپاره ډیر ملاتړ ته اړتیا لري؟,1
د عبارت له مخې، د تورى جنګ معمولا څنګه لوبیږي؟,4
د عبارت له مخې، د لاندې څخه کوم یو به د داخلي زهر قوي نښه وي؟,4
د عبارت له مخې، د ښكار كيدونكى ارزولو په وخت کښې مناسب لومړی ګام کوم دی؟,1
د لاندې بیانونو څخه کوم یو د ښكار كيدونكى چک کولو پروسه په سمه توګه نه منعکس کوي؟,1
کوم بدلونونه چې د فرانسې د انقلاب لخوا هڅول شوي د کارګر طبقې اتباعو باندې د پام وړ اغیزه درلوده؟,2
د فرانسې تر انقلاب وروسته، په پوځي او نورو اشغالونو کښې د بریالیتوب امکان کم و چې د څه پر اساس؟,2
کوم عامه خدمت ویل کیږي چې په پرمختللي هیوادونو کښې د ډیری نارضايتي لامل کیږي؟,3
د عبارت له مخې، د عامه ترانسپورت سیسټمونو په اړه څه ویل کیدی شي؟,3
د عبارت له مخې، له لاندې څخه کوم یو د موټر چلوونکو د اټکل نه کولو له امله اندازه کول ستونزمن کیدی شي؟,4
د لاندې څخه کوم یو کارول کیږي کله چې د ترافيک جریان په ریاضي توګه استازیتوب کوي؟,2
Hershey او Chase د دوی د DNA امپلانټ کولو لپاره څه کارولي؟ ,4
د میوټیشن وړتیا چې اولاد ته لیږدول کیږي په څه پورې اړه لري؟,1
په عبارت کښې د ورکړل شویو معلوماتو پربسنټ، د تغيرونو مختلفې اغیزې په کومو تکیه نه کوي؟,1
لاندې کوم یو دلیل نه و چې پخوانیو کلتورونو وزې ساتلې؟,2
د ګالف هدف دا دی چې لږ تر لږه د څه اندازه واخلي؟,2
د ګالف په کورس کښې، چمن چیرته لنډ پرې دی؟,2
د تجربې کولو ځانګړی هدف څه دی؟,1
د عبارت له مخې، څه شی د ساینسي څیړنو لارښود کښې مرسته نه کوي؟,1
د عبارت له مخې، د ورانوونکې طوفانونو په اړه کومه وینا ریښتیا نه ده؟,2
د عبارت پر بنسټ، د لاندې بیانونو څخه کوم یو په سمه توګه د ورانوونکې طوفانونو اکثریت بیانوي؟,1
له لاندې څخه کوم يو په 16مه پېړۍ کې انسانانو کوم کار پیل کړ؟,4
انسانان له څومره مودې راهیسې د لینزونو په کارولو سره شیان غټوي؟,3
د عبارت پر بنسټ، د محمد غار د هغه د روحاني تمایل یا ارزښتونو په اړه څه وايي؟,1
د عبارت له مخې، اوسپنه لومړی د څه لپاره کارول کېده؟,2
د عبارت له مخې، ولې د لرګیو څرخونه د اوسپنې څرخونو سره بدل شول؟,2
د عبارت له مخې، د رومانټیزم په دوره کښې اشخاصو ته څه شکل ورکړ؟,2
د لاندې بیانونو څخه کوم یو د ټیکنالوژیکي قاطعیت عمومي نظر نه منعکس کوي؟ ,1
د پاسه له مخې، له لاندې څخه کوم یو د رکوع له ښکتنه کولو سره تړاو نلري؟,1
د عبارت له مخې، لاندې څخه کوم یو له نرم غږ سره تړاو لري؟,2
فوسیلونه ښیي چې لاسونه په لومړي کښې د کوم لاندې لپاره کارول کیږي؟,3
د لاندې څخه کوم یو د بيزوګانو لاسونه په سمه توګه تشریح کوي؟ ,2
انتخاب د کوم پول څخه نوی جنیټیک تغیرات لرې کوي؟,4
کومه پروسه د جینیاتي تغیراتو اضافه کولو مسؤلیت لري؟,3
"""په عبارت کې د معلوماتو پراساس، د """"پروټین ستونزه"""" حل کولو لپاره بیزوګان باید د دې څخه کوم یو وخوري؟""",3
د عبارت له مخې، د لاندې ستونزو څخه کوم یو د اړینو امینو اسیدونو د نشتوالي له امله نه رامنځته کیږي؟,2
د یو ځانګړي فرعي کلتور غړي اکثرا د ډلې سره د دوی ملګرتيا څنګه څرګندوي؟,4
د دې تیورۍ له مخې چې په عبارت کې وړاندې شوي، د هغه ماشوم سره څه پیښیږي څوک چې د توکمیز اقلیت سره پیژندل کيږي چې د وېرې چلند کې د ښکیلتیا لپاره نګوس شوي وي؟,2
د عبارت له مخې، د نژادي نګوس په اړه د ماشوم پوهه په لاندې څخه کوم یو اغیزه کولی شي؟,2
د عبارت له مخې، د لاندې څخه کوم یو د وحشي ماشوم د غټولو سره مطابقت نلري؟,2
د عبارت له مخې، د لاندې څخه کوم یو په سمه توګه په ماشومانو کې وحشي چلند بیانوي؟,2
د عبارت پر بنسټ، د لاندې کړنو څخه کوم یو د اقتصاد په موخې زراعت سره مطابقت نلري؟,2
له لاندې څخه کوم یو په دقيقه توګه د اقتصاد زراعت عمل تشریح کوي؟,4
د موزیم لیدنه کول به د سیاحت په کوم کټګورۍ کې راځي؟,3
د عبارت له مخې، د تفریحی سفر کونکو لپاره لومړیتوب څه شی کیدی شي؟,2
په عبارت کښې د هغه څه په توګه څه ذکر شوي چې په محلي کلیسا کښې د بدلون ویره کمولو کښې مرسته کړې؟,1
د عبارت له مخې، د يو چا په خپل تاریخ باندې پوهه ترلاسه کول د څه سره مرسته کولی شي؟,3
د لاندې بیانونو څخه کوم یو د زده کړې لپاره د وروستې پرمختللې رسي په سمه توګه تشریح کوي؟,4
د لاندې بیانونو څخه کوم یو د وروستې پرمختللې زده کړې رسي په سمه توګه نه منعکس کوي؟,4
د خوب د عادي دورې په جریان کې په قصدي توګه له راویښیدو وروسته، کوم یو به د خوب ځنډ sleep interruption پروسې سره مداخله وکړي؟,2
د لاندې څخه کوم یو د خوب ځنډ sleep interruption دقیق تشريح نده؟,4
لکه څنګه چې دماغ ډیر ځله د خوندور خوبونو هڅه کوي، څه شی زياتيږي؟,4
د لاندې منفي اغیزو څخه کوم یو په بدن باندې په مکرر ډول خوندور خوب لیدلو کیدی شي؟,3
د عبارت له مخې، دودیز ډلې او مجازی ډلې څنګه یو شان دي؟,1
د عبارت پر بنسټ، د فزیکي او مجازی ډلو په اړه کوم بیان ریښتیا نه دی؟,3
له لاندې څخه کوم یو هغه يو څه ندي چې د محتوا نظریې په تمرکز دي؟,1
له لاندې څخه کوم یو د دریمې حصې د حاکمیت اعتراض نه دی؟,2
لاندې څخه کوم یو د 35mm عکس فارميټ نه بیانوي؟,3
د عبارت له مخې، لکه څنګه چې تولیدونکې د لینز تولید کیفیت لوړوي، د زوم لینزونه څنګه ښه شوي؟,3
په عبارت کې د معلوماتو پربسنټ، کله ممکن د زوم لینز د لومړنیو عدسی څخه د غوره کيدو وړ وي؟,1
د لاندې څخه کوم یو به د صوفيتوب دقیق تشريح نه ګڼل کیږي؟,4
د عبارت له مخې، له لاندې څخه کوم یو د صوفيتوب تمرکز نه دی؟,2
د عبارت له مخې، چا ممکن د کرنې ټولنه پیل کړې؟,3
د عبارت له مخې، هغه ډله چې د غټی مرغيۍ موا (Mowa) ښکار یې کاوه د کوم ځای لومړني اوسیدونکي وو؟,2
په کوم سناریو کې د اوریګامي د پيورلینډ طريقه کارول به فولډر ته ګټه ورسوي؟,4
د لاندې څخه کوم یو په دقيقه توګه د پيورلینډ اوریګامي نه تشریح کوي؟,1
د عبارت له مخې د لاندې څخه کوم ځای د سیند دره تمدن سره تړاو نلري؟,3
د لاندې څخه کوم یو برونز کلونو تمدن لپاره د احتمالي نوم په توګه نه دی ذکر شوی چې په عبارت کې بحث شوی؟,3
د عبارت له مخې، له لاندې څخه کوم یو اوږد مهاله ګټه ترلاسه کوي؟,1
د عبارت له مخې، د لاندې څخه کوم یوته يو څوک ممکن لومړیتوب ورکړي که چیرې د دوی تمرکز سمدستي ګټو باندې وي؟,4
د عبارت له مخې، د جنګ د لګښتونو یوه مهمه برخه چا پوښلې؟,4
د تیمپلرانو د وخت څخه مخکې کوم وخت موده راغلی؟,3
د تیمپلرانو د وخت څخه وروسته کوم وخت راغلی؟,1
کومه طبي درملنه یا کړنلاره د روم امپراطوري پرمهال د ډاکټرانو او جراحانو لخوا نه دی ذکر شوی چې کارول کيده؟,1
د عبارت له مخې، د لاندې څخه کوم یو د روم امپراطوري په جریان کښې په طبي ساحه کې پرمختګونو ته منسوب نه دی؟,2
د لیدلو قابليت په څه پورې اړه لري؟,1
د ارګانیزمونو ترمنځ د سترګو د جوړښت تغيير په څه پورې اړه لري؟,2
د عبارت له مخې، د سکیزم په اړه کوم بیان په سمه توګه د مذهب انځورونه نه کوي؟,1
د عبارت له مخې، د لاندې څخه کوم یو د سکیزم نظام اساسي اړخ ګڼل کیږي؟,1
د عبارت له مخې، د توجو د کموالی ستونزې لرونکي ماشومان په کومو تمرکز کولو کې سخت ستونزه لري؟,1
د عبارت له مخې، ولې د توجو د کموالی ستونزې لرونکي ماشومان اختلال سره په خطرناکو چال چلندونو کې د ښکیل کيدو هڅه کوي؟,4
په عبارت کښې د معلوماتو پر بنسټ، له دې څخه کوم یو د سکفولدنګ مثال ندی؟,3
د لاندې څخه کوم یو په سمه توګه د سکفولدنګ مفكوره نه تشریح کوي؟,3
د عبارت له مخې، د مای سپیس کوم فيچر هغه زده کونکو ته ګټه رسولی شي چې په لوستلو کښې ستونزه لري؟,1
د عبارت له مخې، د لاندې څخه کوم یو د کارګرانو د بلوا په اړه د کروشچیف غبرګون برخه نه وه؟,3
لاندې کوم یو په پولينډ کښې د بلوا لامل نه و؟,4
د عبارت له مخې، د لاندې څخه کوم یو د USSR او USA ترمنځ په اړیکو اغیزه نده کړې؟,1
له لاندې څخه کوم یو په ټول بدن کښې د عصبي ټکانونو لیږلو هدف په سمه توګه نه تشريح کوي؟,1
د جیزه پلاتو کې څه موندل کیدی شي؟,2
د ستر هرم موخه څه وه؟,2
څوک زموږ د سوځونکي په اړه د پوهې مسؤلیت لري چې معبد یې وران کړ؟,3
د ارټیمیس د معبد د بیارغونې په اړه دقیق بیان کوم يو دی؟,2
د عبارت له مخې، تر ټولو لومړی کله چې یو نوع په دوو پښو تلل و؟,4
د دې نوع څخه کوم یو په منظمه توګه په دوو پښو تللي و؟,1
د WWII په جریان کښې د جرمني سمندري ځواکونو څه ترسره کولو هڅه کوله؟,2
په عبارت کښې د ورکړل شویو معلوماتو پر اساس، د شمالي اتلانتیک د کمپاین په جریان کښې د سمندري جګړې سره چا ترټولو بریالیتوب درلود؟,1
څه شتون نه درلود کله چې آثوریانو د ټانګې کارول پلي کړل؟,1
هغه جنګونه څنګه جنګیږيدلي و چې ټانګه کاروي؟,3
د عبارت له مخې، تاسو به چیرته د اوسط بابلیانو تبعه ونه موندلئ شئ؟,4
د لاندې څخه کوم یو په ځانګړي ډول د کشیشانو لپاره و؟,2
پاچا توتنخامون کله شهرت ترلاسه کړ؟,3
څه شي باچا توتنخامون د مصر یو مشهور پاچا جوړ کړ؟,1
یوناني شاعر هومر څه نه شو کولی؟,1
کوم مشهور یوناني د ادب پرته د بل څه لپاره پیژندل شوی؟,3
د عبراني کورنۍ خپل ډیر وخت چیرته تیر کړ؟,1
د عبراني کورنۍ لپاره څه ډير مهم نه و؟,3
د لاندې څخه کوم یو د سکانډینیویان هیوادونو ترمنځ د توپیر په توګه ندی بیان شوی؟,2
په ګرینلنډ کې لومړی څوک استوګن شول؟,1
کومه ډله به غوره کوي چې له چوکیو پرته خواړه وخوري؟,3
له لاندې څخه کوم یو به د ميلمستيا د رومیانو قديمي برخه نه وي؟,4
د عبارت پر بنسټ، د لاندې څخه کوم یو د تلپاتې اغیزې احتمال نلري؟,2
د عبارت له مخې، کوم ملت مخکې کيږي؟,3
د درکګیال دوژونګ په اړه کوم بیان ریښتیا نه دی؟,1
کوم بیان په درکګیال دژونګ کښې د اور وژنې پایلې په سمه توګه بیانوي؟,1
د کمبودیا په اړه د لاندې بیانونو څخه کوم یو ریښتوني دی؟,4
د لاندې بیانونو څخه کوم یو په دقيقه توګه د کمبودیا بريدونه بیانوي؟,2
د ډچ ایسټ هندوستان کمپنۍ په تایوان کښې د دوی په وخت کې د لاندې څخه کوم يو کار نه دی کړی؟,4
د شیمونوسیکي معاهدې څه شی تاسیس کړل؟,4
د کیمیاوي pH کچه څنګه اندازه کیږي؟,3
د هایدروجن آیونونو څخه څه لرې شوي؟,4
د لاندې بیانونو څخه کوم یو په سمه توګه د زمرانو پراییډ نه بیانوي؟,3
د لاندې بیانونو څخه کوم یو د زمراو چلند په سمه توګه نه بیانوي؟,4
خرګوان د کوم ډول ښکارکونکي لپاره عام ښکار دی؟,3
وړې پیشوګانې په عامه توګه له لاندې څخه کوم يو ښکار کوي؟,1
د لاندې څخه کوم یو د لوی پيشو د ښکار میتود برخه نه ده؟,1
د لاندې څخه کوم یو په دقيقه توګه د لوی پيشو تشریح نه کوي؟ ,3
له لاندې څخه کوم یو به د پړانګ ترټولو لوی قوت ونه ګڼل شي؟,1
د عبارت له مخې، د پړانګانو او زمرانو ترمنځ کوم یو توپیر دی؟,2
د عبارت له مخې، رابرټ هوک د نورو بیولوژیستانو څخه مخکې څه وکړل؟,1
"""د """"حجرې"""" لفظ اصل څه معنی لري؟""",2
د عبارت له مخې، ډیری حیوانات د څه کولو وړ دي؟,2
د عبارت له مخې، ځینې حیوانات څه نه لري؟,3
څه شی د فوتوسینتیسز یا Photosynthesis په پروسه کښی د نباتاتو سره مرسته کوي؟,4
انسان څه شی خارجوي (ساه ویستل) چې نباتات یې تنفس کوي؟,4
د عبارت له مخې، د لاندې مثالونو څخه کوم یو به د ارتقاء پروسې مخه ونیسي؟,1
د لاندې بیانونو څخه کوم یو د نسل ځانګړتیاوو پروسه په دقيقه توګه نه بیانوي؟ ,1
د دوراني سیستم کومه برخه وینه زړه ته راوړي؟,4
کوم نلونه د دوراني سیستم ترټولو کوچني دي؟,1
د حشراتو د وزرونو شاته راټولو وړتیا له لاندې څخه کوم یو زیاتوي؟,2
د لاندې څخه کوم یو د حشراتو د الوتنې وړتیا لخوا اغیزمن شوي د يو څه په توګه په عبارت کې ندي ذکر شوي؟,2
د لاندې ځانګړتیاوو څخه کوم یو په عام ډول د داینوسورانو سره تړاو نلري؟,2
د لاندې څخه کوم یو په عامه توګه د مرغانو او داینوسورانو شريک شوي ځانګړتیا په توګه نه ګڼل کیږي؟,3
د عبارت له مخې، ټرایسیریپټاپس د سایکاډ بوټى کومه برخه خوړلو احتمال لري؟,1
د عبارت له مخې، د لاندې څخه کوم یو به د ټرایسیریپټاپس د خوړلو احتمال ولري؟ ,1
د عبارت له مخې، د لاندې لوبو څخه کوم یو احتمال لري چې د ایټالیې په شمالي سیمو کې په پراخه کچه مشهور دي؟,3
په عبارت کښې د ورکړل شویو معلوماتو پربسنټ، د لاندې لوبو څخه کوم یو د ایټالیې لپاره قهرماني وګټله؟,1
له کومې پیښې وروسته د لوکزامبګ ځینې برخې بیلجیم شول؟,2
له لاندې څخه کوم یو د لوکزامبګ په بې طرفۍ باندې اغیزه کړې؟,1
د ترکیې د ټول ساحه څو مربع کیلومتره په اروپا کې دی؟,4
د عبارت له مخې، ترکیه څو میله اوږده ده؟,4
په واټیکان ښار کښې لاتیني ژبه د څه لپاره کارول کیږي؟,1
په واتیکان ښار کې، ایتالوی د څه لپاره نه کارول کیږي؟,3
د عبارت له مخې، په پرمختللو کمپیوټرونو کښې د غږ مخلوط کولو څخه د لاندې څخه کومه ګټه لري؟,1
د عبارت له مخې، په کوم ځای کښې ډیری کورونه تشنابونه لري چې فلش کوي؟,1
له لاندې ځایونو کښې کوم يو د فاضله اوبو پرمختللي سیسټمونه موندل شوي؟,2
له لاندې څخه کوم یو د سکیټر د تاويدو لامل کیږي؟,2
د عبارت له مخې، د لاندې څخه کوم یو د عصري واورې سکیټ تیغ منحنی خالیګاه په سمه توګه تشریح کوي؟,3
د عبارت له مخې، هغه پروسه څه ده چې اتومونو ته اجازه ورکوي چې د رڼا څخه اضافي انرژي له منځه لرې کړي؟,2
اتوم د فوټون د اخراج لامل څه شی دی؟,2
د عبارت له مخې، څه شی به په پای کې د ڼړا بلب د کار کولو مخه ونیسي؟,3
د لاندنیو څخه کوم یو د بلب بدلولو په حال کې تماس کې نيول احتمالي خطرناک کیدی شي؟,1
د عبارت له مخې، څه پیښیږي کله چې یو نیوکلیوس ماتیږي؟,2
له لاندې څخه کوم یو د ځمکې لاندې د اوږد واټن زنګ منعکس کوي,2
له دې څخه کوم یو فضا ته د ټيلی سکوپ د ځای پر ځای کولو لپاره کارول کیږي؟,2
کوم یو باید د پیښو د لړۍ په اړه یادونه وشي ترڅو د وخت تیریدل تعقیب شي؟,2
د عبارت له مخې، د پیښې کوم اړخ د پرتله کولو لپاره کارول کیږي؟,1
د عبارت له مخې، د تخت د وارث لپاره له لاندې څخه کوم یو ځانګړی ګڼل کیږي؟,1
په عبارت کښې د ورکړل شویو معلوماتو پر اساس، چارلس لومړنی کس و چې څه یې وکړل؟,3
د ټرایګواسن پیړی د کوم هیواد څخه وه؟,4
په تاریخ کې په کوم وخت کې آلمان په استونیا باندې قوي کلتوري اغېزه درلود؟,3
استونیایي ژبه د څه شي لخوا اغیزمن شوې؟,2
د عبارت له مخې، د مورنی هندي ژبې ویونکو شمیر د کوم فکتور پر اساس بدلیږي؟,1
د لاندې څخه د هندي او اردو ژبو په اړه کوم یو ریښتینی بیان دی؟,2
د لاندې څخه کوم یو د هانګیول الفبا په اړه دقیق حقیقت ندی؟,1
د هنیمجینجوم الفبا په پای کې څه ته بدل شو؟,2
د عبارت له مخې کومې ژبې د سنسکرت تر اغېز لاندې راغلې؟,4
د عبارت له مخې د سنسکرت کارول د څه له امله له منځه ولاړه شوي؟,4
د عبارت له مخې، د لاندې څخه کوم یو د لو د جاذبې په اړه دقیق بیان دی؟,1
د عبارت له مخې، د لاندې بیانونو څخه کوم یو د سپوږمۍ بهرنۍ طبقه په دقيقه توګه بیانوي؟,2
د عبارت له مخې، د سپوږمۍ کرسټ تر ټولو غټ چیرته دی؟,3
د عبارت پر بنسټ، د لاندې څخه کوم یو د ټاكلى خلکو لخوا باور لري؟,3
هرڅومره چې تاسو د لمر له مرکز څخه ځئ څه شی پتلی کیږي؟,3
د عبارت له مخې، د لمر کومه برخه د څمکې څخه لیدل کیږي؟,3
د لاندې کتنو څخه کوم یو د کوپرنیکس نظريې په تایید کې مرسته وکړه؟,1
له لاندې څخه کوم یو په 1610 کې د ګالیلو ګالیلی لخوا مشاهده شو؟,1
د عبارت له مخې، د ایمازان درياب له کوم ځای څخه اوبه وړي؟,1
کوم اعزاز د ایمازان درياب ته نه دی منسوب شوی؟,3
په عبارت کښې ذکر شوي د کار کومه کرښه د وينزولا لږترلږه شمیر ګماري؟,3
د عبارت له مخې، د لاندې ډګرونو څخه کوم یو د وینزویلا ترټولو لوی شمیر کار کوي؟,1
د عبارت له مخې، فیوژن ستورو ته د څه کولو اجازه ورکوي؟,3
له لاندې څخه کوم یو به مرستونى فیوژن ریکټور جوړ کړي؟,2
د اوبو کیمیاوي جوړښت څه دی؟,4
کله چې اوبه شکلونه بدلوي، څه شی به ورته پاتې شي؟,1
د عبارت له مخې، د لاندې څخه کوم یو د دیارلس ایالتونو لپاره مسله نه وه کله چې د ځینې قوانینو بارولو هڅه کوله؟,1
د عبارت له مخې، کوم بیان د انقلابي جګړې په وخت کښې د مرکزي حکومت حالت په سمه توګه منعکس کوي؟,3
د استقلال د اعلانیدو شاته ټکي څنګه لیکل شوي؟,4
سنګاپور له لاندې څخه د کوم يو لپاره شهرت لري؟,1
د واندا مس جواکېم څه شی دی؟,2
د عبارت له مخې، د ګیزا اهرامونو کوم کیفیت د نوي سلطنت مصریانو لخوا د حیرانتیا وړ نه و؟,1
د عبارت له مخې، د بارانونو په تعقیب د بوټو خوړونکي له کوم ځای څخه سفر کړي؟,3
د عبارت له مخې، بوټي خوړونکي د اپریل په شاوخوا کې کومې سیمې ته روانېږي؟,1
آپریشن سیلیان په کوم هیواد یرغل وو؟,2
آلمان پر بريتانيا بريد ته څه نوم ورکړي؟,2
د افریقایي هیوادونو د نیولو لپاره د ایټالیا په پلان کښې د لازمي اقدام په توګه څه ذکر شوي ندي؟,2
د عبارت له مخې، د ایټالیا د جنګ اصلي هدف څه ګڼل کيدو؟,1
چا له بريد کوونکو سره دوستانه اړیکې ټینګې کړې؟,2
د ډراګوان په عملیاتو کښې ښکيل ملګري څوک وو؟,1
د کومې ټیکنالوژۍ پراختیا د دې لامل شوې چې آبدوزونو د اوبو لاندې سفر پیل کړي؟,4
د دوی لومړي کارونې په جریان کښې، آبدوزونو په کومه سیمه کې خورا محدود حد درلود؟,3
د عبارت له مخې، چا د تړون سرغړونه کړې؟ ,4
د لاندې څخه کوم یو د ريډ پوځ لخوا نه و ترسره شوی؟,3
د ایټالیې د لسمې پوځ د مشر انجنیر سره څه پیښ شوي؟,3
اټالو بابلو چیرته ووژل شو؟,4
د عبارت له مخې، د لاندې تخنیکونو څخه کوم یو د تبتی مراقبت یوه مهمه برخه ده؟,3
"""د عبارت له مخې، چاکرې څنګه د تبتی مراقبت """"مرکز"""" په جریان کې فعال شوي؟""",2
د برنامه په وخت کښې چا دویمه عقیدتي سندره وړاندې کړه؟,4
د عبارت له مخې، چا د ډوډۍ د وړاندېز په وخت کې د عقیدتي سندره وړاندې کړه؟,1
د ماښام دوهم وروستی ننداره څه وو؟,2
د الیسینډرو سفینا کوم مليت دی؟,4
