question,gemma3_answer
بداو الناس كيستعملو الصدايف باش يسدو الحوايج نتيجة ماذا؟ ,3
على حساب المقطع، شنو هي الحاجات، بين هاد الحوايج كتعتبر حل طويل المدى يمكن لينا نطبقوه على القضايا البيئية؟,3
على حساب المقطع، شنو هي الحلول، بين هاد الحلول ما نقدروش نعتبروها علاج للقضايا البيئية؟,1
شنو هو البلد ديال أوروبا لكانت فيه أول حرب كتتعلق القضية الأساسية ديالو بتوازن القوة عوض أن يكون عندها سياق ديني؟,4
شنو هو آخر حرب كانت كتتعبر حرب دينية؟,1
شنو هي الجوانب، بين هاد الجوانب ديال الكنيسة الكاثوليكية ما تمش فحصها؟,4
على حساب هاد المقطع، شكون تقتل في فرساي؟,4
شنو هي الحاجة، بين هاد الحاويج ما فرضتهاش العصابة على الملك و الملكة؟,1
شنو هي الحاجة، بين هاد الحاويج ما كنتش نتيجة حرب بحرية بريطانية ماشي تقليدية؟,3
شنو هو البيان، بين هاد البيانات لي ما كيوصفش بدقة الانسداد البحري البريطاني ضد ألمانيا؟,4
على حساب المقطع، شكون يقدر يستفيذ من التشخيص ديال التصلب المتعدد؟,1
على حساب المقطع، شنو هي الحوايج لي كيحتاجو فيها المشاركين في نشاط منتظم لدعم أكبر؟,1
على حساب المقطع، كيفاش كتلعب عادة المبارزة؟,4
على حساب المقطع، شنو هو المؤشر بين هاد المؤشرات ليقدر يكون أقوى مؤشر للتسمم الداخلي؟,4
على حساب المقطع، شنو هي الخطوة اللولة المناسبة باش نقلبو ضحية؟,1
شنو هو البيان، بين هاد البيانات ما كيعكس بدقة عملية تقلاب الضحية؟,4
شنو هي التغييرات لي دفعتها الثورة الفرنسية وكان عندها تأثير كبير على مواطني الطبقة العاملة؟,3
شنو هي الحوايج الأخرى الأقل احتمالاٌ لي كان كيعتمد عليها النجاح العسكري و الاحتلالات الأخرى من بعد الثورة الفرنسية؟,4
شنو هي الخدمة العمومية لكيتقال عليها بأن الناس كيتشكاو منها في البلدان المتقدمة؟,3
على حساب المقطع، شنو نقدرو نقولو على أنظمة المواصلات؟,3
على حساب المقطع، شنو هي الحاجات، بين هاد الحوايج يقدر يكون صعيب قياسها بسباب عدم تنبؤ السائقين؟,4
شنو هي الحوايج، بين هاد الحاجات كتستعمل باش نمثلو حركة المرور بشكل رياضي؟,4
شنو ستخدمو هيرشي وتشيس باش يزرعو الحمض النووي ديالهم؟ ,1
شنو هي الحوايج لي كتعتمد عليها قدرة انتقال الطفرة إلى النسل؟,1
على حساب المعلومات الموجودة في المقطع، شنو هي الحوايج لي ما كتعتمدش عليها الاثار المختلفة ديال الطفرات؟,1
شنو هي الأسباب، بين هاد الأسباب ما كنتش سبب لاحتفاظ الثقافات القديمة بالماعز؟,1
الهدف ديال الغولف هو تلقي عدد أقل ديالاش؟,2
في ملعب ديال الغولف فين كيكون العشب أقصر؟,2
شنو هو الغرض النموذجي ديال شي تجربة؟,1
على حساب المقطع، شنو هي الحوايج لي ما كتساعدش على توجيه البحث العلمي؟,1
على حساب المقطع، شنو هو البيان لي كيخص الأعاصير ماشي صحيح؟,3
على حساب المقطع، شنو هي البيانات، بين هاد البيانات كتوصف بدقة أغلبية الأعاصير؟,1
شنو من بين هاد الحوايج بدا البشر يصاوبو في القرن 16؟,4
شحال كانت المدة لي ستخدم فيها البشر العدسات باش يكبرو الأجسام؟,3
على حساب المقطع، شنو كيصرح كهف محمد بخصوص الممارسات الروحية أو القيم الخاصة به؟,1
على حساب المقطع، شنو هي الحوايج لي كان كيتصنع منها الحديد في الأول؟,1
على حساب المقطع، علاش تم تغيير العجلات ديال الخشب بالعجلات ديال الحديد؟,2
على حساب المقطع، شنو هي الحوايج لي شكلات الأفراد في الفترة الرومانسية؟,2
شنو من بين هاد البيانات ما كتعكسش فكرة عامة على الحتمية التكنولوجية؟ ,1
على حساب المقطع، شنو هي الحوايج لي ما كترتبطش بسحب القوس؟,4
على حساب المقطع، شنو هي الحوايج لي كترتبط بالصوت الرقيق؟,3
شنو هي الحوايج، بين هاد الحاجات، كانو يدين الإسنان متكيفين باش يديروها في أول المطاف؟,1
شنو من بين هاد الحاجات لي كتوصف بدقة سلاميات الشمبانزي؟ ,3
من أي مجموعة كيتحيد الاختلاف الجيني الجديدة؟,4
شنو هي العملية المسئولة على إضافة الاختلاف الجني؟,3
على حساب المعلومات الموجودة في هاد المقطع، شنو من بين هذه خاص الرئيسيات تاكل باش تحل «مشكل البروتين»؟,3
على حساب المقطع، شنو هي المشاكل، بين هاد المشاكل مكيسببهاش نقص في الأحماض الأمينية؟,1
كفاش كيبينو أعضاء مجموعة فرعية معينة في كثير من الأحيان ارتباطهم بالمجموعة؟,4
على حساب النظرية المعروضة في المقطع، شنو يقدر يوقع لطفل لي كيشوف بأنه كينتمي لأقلية عرقية تم تصويرها بأنها نمطية الانخراط في سلوك مهدد؟,2
على حساب المقطع، شنو من بين هاد الحاجات لي تقدر تأثر عليها معرفة الطفل للقوالب العرقية؟,2
على حساب المقطع، شنو من بين هاد الحاجات لي تقدر ما تكونش متسقة مع تربية طفل وحشي؟,2
على حساب المقطع، شنو من بين هاد الحاجات كيوصف بدقة السلوك الوحشي عند الأطفال؟,2
على حساب المقطع، شنو هي الممارسات بين هاد الممارسات ما كتتسقش مع زراعة الكفاف؟,2
على حساب المقطع، شنو هي الممارسات بين هاد الممارسات كتوصف بشكل دقيق زراعة الكفاف؟,4
شنو هو نوع السياحة لي كتنتمي ليه زيارة متحف؟,3
على حساب المقطع، شنو هي الحوايج لي تقدر تكون أولوية بالنسبة للسياحة الترفيهية؟,2
شنو هي النقاط المذكورة في المقطع لي كتساعد على تقليل الخوف من التغيير داخل الكنيسة المحلية؟,1
على حساب المقطع، شنو هي الحوايج لي يقدر يساعد عليها فهم الواحد لتاريخ ديالو؟,3
شنو من بين هاد الحاجات، كتوصف بشكل دقيق نهج ما بعد الحداثة في التعلم؟,4
شنو هو البيان، بين هاد البيانات مكيعكش بدقة نهج ما بعد الحداثة في التعلم؟,4
شنو من بين هاد الحاجات، لي تقدر تتداخل مع عملية انقطاع النعاس من بعد الفياق المعتمد من النوم؟,3
شنو من بين هاد الحاجات ما كتعطيش وصف دقيق لانقطاع النعاس؟,4
شنو الحوايج لي كتزيد فاش كيحاول الدماغ يوضح الأحلام بشكل متكرر؟,4
شنو هي الآثار السلبية، بين هاد الآثار السلبية تقدر ظاهرة الحلم الواضح المتكرر تؤدي ليها؟,1
على حسب المقطع، شنو هو القاسم المشترك بين الفرق التقليدية و الفرق الافتراضية؟,3
على حساب المقطع، شنو هي البيانات لي صحيحة بخصوص الفرق التقليدية والفرق الافتراضية؟,4
شنو من بين هاد الحاجات، لي ما كترتكزش عليها نظريات المحتوى؟,1
شنو من بين هاد الحاجات ما كتخضعش لقاعدة الثلث؟,1
شنو من بين هاد الحاجات ما كتوصفش تنسيق التصوير الفوتوغرافي ديال 35 ملم؟,3
على حساب المقطع، كيفاش تم تحسين العدسات المقربة في الوقت لي قامت الشركات المصنعة للعدسات بتحسين جودة إنتاج العدسات؟,3
على حساب المعلومات الموجودة في المقطع، وقتاش من أفضل استعمال عدسات المقربة مقارنة مع العدسات الأولية؟,3
شنو من بين هاد العبارات ما يمكنش تعتبر وصف دقيق للتصوف؟,4
على حسب المقطع، شنو من بين هاد الحاجات ما كيشكلش محور خاص بالتصوف؟,2
على حساب المقطع، شكون يمكن بدا مجتمع زراعي؟,3
على حساب المقطع، في أي موقع كانو السكان الأصليين لي صطادو المواس؟,2
في أي سيناريو يقدر طريقة طيّ الورق البسيط تفيد الطواء؟,1
شنو من بين هاد الحاجات ما كتوصفش بشكل دقيق فن طي الورق البسيط؟,1
على حساب المقطع، أي موقع ممرتبطش بحضارة واد السند؟,3
شنو من بين هاد الأسماء ما تذكراتش كإسم للعصر البرونزي لي تم مناقشته فهاد المقطع؟,1
على حساب هاد المقطع، شنو من بين هاد الحاجات كيحقق فائدة المدى الطويل؟,1
على حساب المقطع، شنو من بين هاد الحاجات يقدر يعطيها الواحد الأولوية إلا كان كسعى وراء فوائد فورية؟,4
على حساب المقطع، شكون أدى الجزء الأكبر ديال مصاريف الحرب؟,4
شنو هي الفترة الزمنية لي جات قبل عصر فرسان الهيكل؟,3
شنو هي الفترة الزمنية لي جات بعد عصر فرسان الهيكل؟,1
شمن علاج أو إجراء طبي ما مذكورش على أن الأطباء و الجراحين كيستخدموه خلال الامبراطورية الرومانية؟,1
على حساب المقطع، شنو من بين هاد الحاجات، ما كيتنسبش للتقدم لي دارتو الامبراطورية الرومانية في مجال الطب؟,3
شنو هي الحوايج لي كتعتمد عليها قدرة الرؤية؟,1
شنو هي الحوايج لي كيعتمد عليها الاختلاف في البنية ديال العين بين الكائنات الحية؟,2
على حساب المقطع، شنو من بين هاد الحاجات الخاصة بالسيخية ما كتصورش الدين بشكل دقيق؟,2
على حساب هاد المقطع، شنو من بين هاد الحاجات كتعتبر عنصر جوهري ديال نطام المعتقدات السيخية؟,1
على حساب المقطع، شنو من بين هاد الحجات يقدرو الأطفال لي كيعانيو من اضطراب نقص الانتباه يلقاو صعوبة فالتركيز عليها؟,1
على حساب المقطع، علاش الأطفال لي كيعانيو من اضطراب نقص الانتباه عندهم ميول للسلوكات الخطيرة؟,4
على حساب المعلومات الموجودة في المقطع، شمن أمثلة، بين هاد الأمثلة ماشي مثل ديال طريقة التسقيل؟,2
شنو هي الحوايج، بين هاد الحاجات ما كتوصفش بشكل دقيق مفهوم التسقيل؟,3
على حساب المقطع، شنو هي الحوايج، بين هاد الحجات تقدر تقدمها ميزة MySpace للأطفال لي كيعانيو من اضطراب في القراءة,1
على حساب المقطع، شنو هي الأجوبة، بين هاد الإجابات ماكانتش رد كروتشيف على أعمال الشغب لي دروها العمال؟,3
شنو من يين الحاجات ما كنتش سبب في أعمال الشغب في بولندا؟؟,4
على حساب المقطع، شنو من بين هاد الحاجات ما أتراتش على العلاقات بين الاتحاد السوفيتي و الولايات الأمريكية المتحدة؟,2
شنو هي الحوايج، بين هاد الحاجات، مكتوصفش بشكل دقيق الغرض من إرسال نبضات عصبية في الجسم؟,1
شنو نقدو نلقاو في هضبة الجيزة؟,1
شنو كان الغرض من الهرم الكبير؟,2
شكون المسئول على معرفتنا بمشعل الحريق لي دمر المعبد؟,3
شنو هي البيانات، بين هاد البيانات صحيح و لي كيتعلق باعادة بناء معبد أرتيميس؟,2
على حساب المقطع، شنو هو أقرب وقت مشى فيه نوع معين من الحيوانات على جوج رجلين؟,1
شنو هو الحيوان، بين هاد الحيوانات تمشى بشكل منتظم على جوج رجلين؟,1
شنو كانت البحرية الألمانية كتحاول دير خلال الحرب العالمية الثانية؟,2
على حساب المعلومات الموجودة في المقطع، شكون حقق أكبر نجاح في الحرب البحرية خلال حملة الشمال الأطلسي؟,1
شنو هي الحوايج لي ما كانتش موجودة فاش بدو الآشوريون كيستخدمو سلاح الفرسان ؟,1
كيفاش كان القتال في المعارك لي كتستخدم سلاح الفرسان فيها ؟,3
على حساب المقطع، فينا بلاصة متقدرش تلقى مواطن بابلي عادي؟,4
شنو هي الحوايج، بين هاد الحاجات لي تدارت خصيصا للكهنة؟,2
وقتاش ولا الملك توت عنخ آمون مشهور؟,3
شنو هي الحاجة لي خلات الملك توت عنخ آمون يولي ملك مصري معروف مزيان؟,1
شنو هي الحاجة لي ما كنش يقدر يديرها الشاعر اليوناني هوميروس ؟,2
شكون هي الشخصية اليونانية الشهيرة لي كانت معروفة بشي حاجة من غير الأدب؟,3
فين كانو العائلات اليهودية كيدوزو الأغلبية ديال الوقت ديالهم؟,2
شنو هي الحاجة لي ما كنتش مهمة بالنسبة للعائلة اليهودية؟,3
شنو هي الحوايج، بين هاد الحاجات، ما تمش وصفها كفرق بين الدول الاسكندنافية؟,3
شكون استقر في غرينلاند في أول المطاف؟,1
إنا مجموعة كانت تفضل تاكل بلا ما يجلس على الكراسا؟,3
شنو هي الحوايج، بين هاد الحجات ما غديش تكون في العراضات الرومانية؟,4
على حساب المقطع، شنو هي الحوايج، بين هاد الحاجات من غير المرجح أن يكون لها تأثير طويل المدى؟,2
على حساب المقطع، شنو هي الحاجة اللي كتسبق الأمة؟,3
شنو هو البيان لي ماشي صحيح بخصوص دروكغيال دزونغ؟,4
شنو هو البيان ، بين هاد البيانات لي كيوصف بدقة نتيجة العافية لي كانت في دروكغيال دزونغ؟,1
شنو هو البيان، بين هاد البيانات لي صحيح بخصوص كمبوديا؟,4
شنو هو البيان لي كيوصف بشكل دقيق الغزوات الكمبودية؟,2
شنو هي الحوايج، بين هاد الحاجات ما درتهاش شركة الهند الشرقية الهولندية في الفترة لي دوزاتها في تايوان؟,4
شنو هي الحوايج لي قررتها معاهدة شيمونوسيكي؟,4
كفاش كيتم قياس الرقم الهيدروجيني ديال مادة كميائية؟,3
شنو هي حاجة لي تحيدات من أيونات الهيدروجين؟,4
شنو هي العبارات، بين هاد العبارة ما كتوصفش بشكل دقيق فخر الأسود؟,1
شنو هي البيانات، بين هاد البيانات لي ما كتوصفش بشكل دقيق سلوك الأسود؟,4
الأرانب هي فريسة ديال أشمن نوع من الحيوانات المفترسة؟,3
شنو هي الحيونات لي كتصطاد القطوط الصغار؟,1
شنو هي الطرق ديال الصيد، بين هاد الطرق ما كتشكلش طريقة الصيد ديال الأوسيلوت؟,1
شنو هي الحوايج، بين هاد الحاجات ما كتشكلش بشكل دقيق ديال الأوسيلوت؟ ,3
شنو هي الحوايج ما كتعتبرش أنها القوة الأكبر ديال النمر؟,1
على جساب المقطع، شنو هي الحوايج، بين هاد الحاجات لي كتشكل فارق بين النمور و الأسود؟,2
على حساب المقطع، شنو دار روبرت هوك قبل علماء البيولوجيا الآخرين؟,1
شنو كيعني أصل كلمة «خلية»؟,2
على حساب المقطع، شنو هي القدرات لي عند أغلبية الحيوانات؟,2
على حساب المقطع، شنو هي الحاجة لي ما عندش بعض الحيوانات؟,3
شنو هي الحاجة لي كتساعد النباتات في عملية التمثيل الضوئي؟,4
شنو هي الحاجة لي كيزفرها الإنسان ولي كتستنشقها النباتات؟,4
على حساب المقطع، شنو هي الأمثلة، بين هاد الأمثلة اللي تتعيق عملية التطور؟,2
شنو هي البيانات، بين هاد البيانات، ما كتوصفش بشكل دقيق عملية الانتواع؟ ,1
أشمن جزء من الدورة الدموية ديوصل الدم للقلب؟,4
شنو هي الأجزاء الأصغر في الدورة الدموية؟,1
شنو هي الحاجة لي كتزيد في القدرة ديال الجشرة فثني الأجنحة ديالها للوراء؟,2
شنو هي الحوايج، بين هاد الحاجات ما مذكوراش في المقطع بحال شي حاجة كتأثر بالقدرة ديال حشرة على الطيران؟,1
شنو هي الخصائص، بين هاد الخصائص ما كيتمش ربطها عادة بالديناصورات؟,2
شنو هي الخصائص، بين هاد الخصائص، ما كتعتبرش أنها مشتركة ما بين الطيور و الديناصورات؟,3
على حساب المقطع، شنو هو الجزء ديال نبات السيكاد يقدر يكلوه التريسيراتوبس على الأرجح؟,2
على حساب المقطع، شنو هي الحوايج، بين هاد الحاجات، يقدر يكلها التريسيراتوبس على الأرجح؟ ,2
على حساب المقطع، شنو هي الرياضات، بين هاد الرياضات، تقدر تكون شعبيتها كثيرة في المناطق الشمالية ديال إيطاليا؟,4
على حساب المعلومات الموجودة في المقطع، شنو هي الرياضات، بين هاد الرياضات فازت ببطولة العالم لفائدة إيطاليا؟,1
من بعد أشمن حدث ولات بعض المناطق ديال لوكسمبورغ بلجيكية؟,2
شنو هي الحوايج، بين هاد الحاجات لي أثرات على حياد لوكسمبورغ؟,1
شحال هي المساحة الإجمالية من تركيا كتنتمي لأوروبا؟,4
على حساب المقطع، شنو هو الطول بالميل ديال تركيا تقريباٌ؟,4
شهو هي اللغة اللاتنية لي كيتسعملو في مدينة الفاتيكان؟,1
في مدينة الفاتيكان، شنو هي الحوايج لي ما كتستعملش فيها اللغة الإيطالية؟,3
على حساب المقطع، شنو هي الحوايج، بين هاد الحوايج لي كتستفد من دمج الأصوات في كمبيوترات متطورة؟,1
على حساب المقطع، شنو هو المكان لي أغلبية المنازل ديالو كتحتوي على حمامات بسيفون؟,1
شنو هي الأماكن، بين هاد الأماكن لي كانت كتوفر على نطام صرف متطور؟,1
شنو هي الحوايج بين هاد الحاجات كتسبب في دوران المتزلج؟,1
على حساب المقطع، شنو هي الحوايج، بين هاد الحاجات لي كتوصف بشكل دقيق التجويف الموجود على شفرة التزلج على الجليد الجديثة؟,3
على حساب المقطع، أشمن عملية كتسمح للذرات أنها تتخلص من الطاقة الزايدة ديال الضو؟,2
شنو هي الحاجة لي كتسبب في أن الذرة تصدر فوتون؟,2
علىى حساب المقطع، شنو هي الحاجة لي تقدر تسبب في أن البولة ديال الضو ما تبقاش خدامة؟,3
شنو هي الحوايج، بين هاد الحاجات لتقدر تكون خطيرة إلا قسنها وحنا كنبدلو ديال الضو؟,2
على حساب المقطع، شنو كيوقع فاش كتنقسم النواة؟,2
شنو هي الحوايج، بين هاد الحاجات، كتعكس المكالمات لي المسافات ديالها طويلة و لي كترجع للأرض,2
شنو هي الحوايج، بين هاد الحاجات كيتستعمل باش يتوضع تلسكوب في الفضاء؟,2
شنو هي الحاجة لي خاصنا نردو ليها البال بخصوص حدث دوري باش نتبعو مرور الوقت؟,2
على حساب المقطع، شنو هي الجوانب ديال حدث لي كنستعملو فيها الوقت باش نقارنوها؟,2
على حساب المقطع، شنو هي الحوايج لي كتعتبر نموذجية لوريث العرش؟,4
على حساب المقطع، شنو هي الحاجة لي كان تشارلز الأول اللي دارها؟,3
شنو هو البلد لي كان كينتمي ليه أسطول تريجفاسون؟,4
في أشمن فترة من التاريخ مارست ألمانيا تأثير على إستونيا؟,2
شنو هي الحاجة لي أثرت على اللغة الإستونية؟,2
على حساب المقطع، شنو هو العامل لكيجعل عدد المتكلمين باللغة الهندية يتقلب؟,1
شنو هي البينات، بين هاد البيانات صحيح بخصوص اللغة الهندية و الأردية؟,2
أشمن حاجة ماشي صحيحة على أبجدية الهانجول؟,2
باش تم تغيير أبجدية هونان جونجيوم في الأخير؟,2
على حساب المقطع، شنو هي اللغات لي تأثرت باللغة السنسكريتية ؟,4
على حساب المقطع، شنو هو السبب لي جعل استعمال للغة السنسكريتية ينقص؟,4
على حساب المقطع، شنو هي البيانات بين هاد البيانات صحيح بخصوص الجاذبية على أيو؟,2
على حساب المقطع، شنو هي البيانات، بين هاد البيانات لي كتوصف بشكل دقيق القشرة البرانية ديال القمر؟,4
على حساب المقطع، فين كتكون القشرة ديال القمر أسمك؟,3
على حساب المقطع، شنو هي الحوايج، بين هاد الحاجات كتعتقدها الناس؟,3
شنو هي الحاجة لي كترقاق ملي كنبعدو من مركز الشمس؟,3
على حساب المقطع، شنو هي الجهة ديال الشمس لي باينة من الأرض؟,3
شنو هي الملاحظة، بين هاد الملاحظات لي ساعدات على تأكيد نظرية كوبرنيكوس؟,1
شنو هي الحوايج، بين هاد الحاجات لي لاحظها غاليلو غاليلي في 1610؟,2
على حساب المقطع، من كيجيب نهر آلآمرون الماء؟,1
شنو هو الوسام لي مكيتعطاش لنهر آلمازون؟,3
شنو هي الأشغال، بين الأشغال المذكورة في المقطع كتخدم عذذ أقل من الفنزويليين؟,3
على حساب المقطع، شنو هو المجال، بين هاد المجلات لي كيخدم أكبر عدد من الفنزويليين؟,1
على حساب المقطع، شنو هي الحاجة لي كيسمح الاندماج أن النجوم يديروها؟,3
شنو هي الحوايج، بين هاد الحاجات يقدر يخلق مفاعل اندماج مفيد؟,1
شنو هو التركيب الكميائي ديال الماء؟,4
ملي كيتبدل شكل الماء، شنو هي الحاجة لي ما كتبدلش؟,1
على حساب المقطع، شنو هي الحوايج، بين هاد الحاجات ما كنتش مشكل بالنسبة للولايات الثلاث عشرة فاش كانو كيحاولو يفرضو قوانين معينة؟,3
على حساب المقطع، شنو هي البيانات، بين هاد البيانات كتعكس بشكل دقيق الحالة ديال الحكومة المركزية خلال الحرب الثورية؟,3
كيفاش كانت مكتوبة الكلمات في ظهر إعلان الاستقلال؟,3
شنو هي الحوايج ليمعروفة بها سنغافورة,1
شنو هي فاندا ملكة جمال يواكيم؟,2
على حساب المقطع، شنو هي ميزة أهرام الجيزة لي من المحتمل أن المصريين ديال المملكة الحديثة ما يستعجبوش منها؟,1
على حساب المقطع، منين كتسافر الحيوانات العاشبة باش يتبعو للشتا؟,2
على حساب المقطع، شنو هي المنطقة لي كينطلقو منها الحيوانات العاشبة في حوالي شهر أبريل؟,1
عملية أسد البحر كانت غزو لأشمن بلد ؟,2
شنو هو الاسم لي طلقات ألمانيا على الهجوم على بريطانيا؟,2
شنو هي الحوايج لي ما مذكوراش كخطوة في مخطط إيطاليا باش تحتل البلدان الإفريقية؟,2
على حساب المقطع، شنو كان الهدف الأساسي ديال الحرب؟,1
شكون ربط علاقات ودية مع المستعمرين,2
شكون هما الحلفاء لدارو عملية دراغون؟,1
شنو هي التكنولوجيا لي كانت وراء بداية سفر الغواصات تحت الماء؟,4
شنو هو المجال لي كان محدود في الغواصات وي الاستخدام الأول ديالها؟,2
على حساب المقطع، شكون نتهك معاهدة؟ ,4
شنو هي الحوايج ليما قامش بها الجيش الأحمر؟,2
شنو وقع لكبير المهندسين ديال الجيش الإيطالي العاشر؟,3
فين تقتل إيتالو بالبو؟,4
على حساب المقطع، شنو هي التقنية، بين هاد التقنيات لي كتشكل جزء مهم في التأمل التيبتي؟,3
على حساب المقطع، كيفاش كيتم تنشيط الشاكرات خلال «مركز» التأمل التبتي؟,2
شكون قدم الأغنية الدينية الثانية خلال البرنامج؟,4
على حساب المقطع، شكون قدم أغنية دينية خلال تقديم الماكلة؟,1
شنو كان ثاني وأخر عرض في هاد الأمسية؟,2
شنو هي الجنسية ديال أليساندرو سافينا؟,4
على حساب المقطع، شنو هي البيانات، بين هاد البيانات لي ماشي صحيحة؟,4
على حساب المقطع، شكون تشكى من المستوى غير المريح ديال درجة الحرارة؟,3
فين تقطع الضو بسبب نشاط التسونامي؟,1
على حساب المقطع، كيفاش تأترات تونغا بقطع الضو؟,2
وقتاش تمكنات الشرطة من استخدام بنادق الرادار ديالهم باش يسجلو لتسجيل سرعة قيادة جوني ريد؟,1
على حساب المقطع، على كان من الصعب على الشرطة النيوزيلاندية أنها تسجل السرعة لي كان سرك بها جوني ريد؟,2
