question,gemma3_answer
Ke efe ya dilo tse di latelang e tlhalosang sentle Kago ya bogologolo ya ga Kirby Muxloe?,2
Ke efe ya dikarolo tsa kago tse di latelang di neng di tsewa e le tse di sa tlwaelegang mo go Kagong ya bogologolo ya ga Kirby Muxloe ka nako e e tlhalosiwang mo serapeng?,1
"Go ya ka serapa, ke efe ya dilo tse di latelang e ne e se mosola fa motabogi a ne a ipaakanyetsa paka e e tlang?",2
"Go ya ka serapa, ke efe ya dilo tse di latelang e e botlhokwa thata mo phaposing ya ntlha mo motaboging yo o sa tabogeng sekgala se se leele thata?",4
"Go motabogi, ke efe ya dilo tse di latelang e se kitlang e kgona go fitlhelelwa fela ka go ja dijo tse di nang le dikotla?",4
"Go ya ka serapa, ke efe ya dilo tse di latelang e e sa umakiwang jaaka tsela e motabogi yo o monnye a ka bonang boitumelo thata mo motshamekong o a o tshamekang?",2
"Go ya ka serapa, ke ka ntlha yang motabogi yo o tabogang mo sekgala se se mo magareng a reka sedirisiwa sa tlhwatlhwa e e kwa godimo?",1
"Go ya ka serapa, ke eng se batabogi ba ba tabogang sekgala se se mo magareng ba se tlhokang?",1
Ke mang a boneng kgogego ya makenete ya nutlia? ,3
Ke ka ngwaga o feng go ne gwa newa patente ya ntlha ya kgogedi ya setshwantsho sa kalafi? ,1
"Go ya ka serapa, ke eng se batho ba tshwanetseng go se tlhaloganya gore ba kgone go itse ditiro tsa nama tse di diriwang ke batho ba bangwe?",1
"Go ya ka serapa, go tlhaloganaya maitlhomo go thusa batho gore ba dire eng?",4
"Go ya ka serapa, ke efe ya dilo tse di latelang e e tlhalosang sentle tshobokanyo ya mosola wa AI?",4
"Go ya ka serapa, ke efe ya dilo tse di latelang e AI gantsi amangwang le yone?",4
"Go ya ka serapa, ke efe ya dilo tse di latelang e e leng maatla a mongwe yo o kgonang go akanya a tsepamisitse mogopolo?",1
"Go ya ka serapa, ke efe ya dilo tse di latelang e motho yo o kgonang go akanya a tsepamisitse monagano a sa tsepamisang monagano mo go yone?",1
"Go ya ka serapa, ke efe ya dilo tse di latelang, e e tsewang e le go ntsha maikutlo a mannye?",1
Ke efe ya mafoko a a latelang a a tlhalosang go ntsha maikutlo a mannye e seng boammaruri?,2
Ke efe ya dilo tse di latelang e nnileng ya botlhokwa ka ntlha ya Tsosoloso? ,2
"Ka ntlha ya Tsosoloso, ga go a gatelela efe ya dilo tse di latelang?",3
Ke efe ya dilo tse di latelang e e sa kayeng tlhotlheletso ya go dirisa inthanete go tsweledisa botsalano?,1
"Ke efe ya dilo tse di latelang, e e sa kayeng tlhotlheletso ya go dirisa inthanete go itsenyaletsa?",1
Ke leng fa Bophirima jwa Yuropa bo neng jwa lesa go ikamaganya thata le tlhotlheletso ga mmogo le go simolola kapari ya yone?,1
Go dirisa dikonopo go kopela diaparo go nnile le ditlamorago tsa eng? ,1
"Go ya ka serapa, ke efe ya tse di latelang e bonweng e le tharabololo e e dirileng sebaka se se leele ya mathata a tsa tikologo?",2
"Go ya ka serapa, ke efe ya ditharabololo ya dilo tse di latelang e e bontshiwang e le kalafi e e bonalang ya mathata a tsa tikologo?",2
Ke naga efe e Yuropa e neng ya nna le ntwa ya ntlha e mathata a yone a konokono e neng gotwe a nyalana le go dirisa sentle maatla ntle le go tsenyeletsa ba bodumedi?,4
Ke ntwa efe e e mo gongwe e tlhalosiwang jaaka ‘ntwa ya bodumedi’?,2
Ke dilo dife tse di latelang tsa Kereke ya Katoliki tse di neng di sa tlhatlhobiwa?,3
"Go ya ka serapa, Ke mang yo o bolailweng ko Versailles?",4
Ke efe ya tse di latelang e neng e sa patelediwa mo Kgosing le mo Kgosigading ya segopa?,1
Ke efe ya tse di latelang e eneng e se matswela a ntwa ya sesole sa lewatle e e sa tlwaelegang ya Boritane?,2
Ke efe ya dilo tse go buiwang ka tsone fano e e sa tlhaloseng thibego ya sesole sa lewatle kgatlhanong le Jeremane?,1
"Go ya ka serapa, ke mang yo o neng a ka nna le Multiple Sclerosis thata?",1
"Go ya ka serapa, batsayakarolo mo ditirong tsa ka gale tse di batlang tshegetso e e kwa godimo ya eng?",3
"Go ya ka serapa, go bewa ga legora gantsi go tshamekiwa jang?",4
"Go ya ka serapa, ke efe ya tse di latelang e le letshwao le le tseneletseng ya botlhole jo bo moteng?",2
"Go ya ka serapa, ke kgato efe e e tshwanetseng ya ntlha fa o tlhatlhoba motho yo o amegileng?",3
Ke efe ya mafoko a a latelang a sa tlhaloseng sentle tsamaiso ya go lemoga motswasetlhabelo?,1
Ke diphetogo dife tse di batliwang thata ke Tshenolo ya SeFora e neng e nale thotloetso thata mo badiring?,3
"Go latelana le Tshenolo ya Fora, katlego mo masoleng le ditiro tse dingwe tse di ne di beilwe mo go eng?",4
Ke tirelo efe ya setšhaba e gotweng ke yone e bakang go sa kgotsofale mo dinageng tse di tlhabologileng?,3
"Go ya ka serapa, go ka tweng ka tsamaiso ya dipalangwa tsa botlhe?",3
"Go ya ka serapa, ke efe ya tse di latelang e ka nnang boima go e lekantsha ka ntlha ya bakgweetsi ba ba sa itsegeng?",1
Ke efe ya tse di latelang e e dirisitsweng fa go diriwa dipalo tse di bontshitsweng tsa pharakano?,1
Ke eng se Hershey le Chase ba se dirisitsweng go tsenya di-DNA tsa bone? ,4
Bokgoni jwa go fetoga ga dijini tse di fetiseditsweng mo losikeng e ikaegile mo go eng?,1
"Go ya ka tshedimosetso e e filweng mo serapeng, ditlamorago tsa diphetogo tse di sa tshwaneng ga di a ikaega ka eng?",4
Ke efe ya tse di latelang e seng lebaka la gobo ditso tsa kgale di ileng tsa boloka dipodi?,3
Mokgele wa golofo ke go tsaya eng e nnye?,2
"Mo lebaleng la golofo,  tlhaga e ne e kgaotswe gore e nne khutshwane kae?",2
"Ke efe ya mothale yo, e e dirisiwang thata mo dipatlisisong?",2
"Go ya ka serapa, ke eng se se sa thuseng go batlisisa ka maranyane?",2
"Go ya ka serapa, ke efe ya mafoko a tlhalosang ka ga ditsuatsue e seng nnete?",4
"Go ya ka serapa, ke efe ya mafoko a a latelang a tlhalosang sentle bontsi jwa ditsuatsue?",1
Ke efe ya tse di latelang e ile ya simolola go diriwa ke batho mo lekgolong la bo 16 la dingwaga?,4
Batho ba ntse ba dirisa didirisiwa tsa go godisa ba dirisa dilense lobaka lo lo kae?,2
"Go ya ka serapa, legaga la ga Muhammad le bua eng ka ditiro tsa gagwe tsa semoya kgotsa boleng?",1
"Go ya ka serapa, tshipi e ne e dirisediwa eng pele?",3
"Go ya ka serapa, gore go ntshitswe maotwana a magong ka maotwana a tshipi?",4
"Go ya ka serapa, ke eng se mongwe le mongwe a neng a kgona go se dira ka nako ya Lorato?",1
Ke efe ya mafoko a a tlhalosang a sa bontsheng kakantsho ya kakaretso ka go tlhomamisega ga thekelonoloji? ,1
"Go ya ka serapa, ke efe ya tse di latelang ga di a amana le go goga thapo e e bofilweng?",4
"Go ya ka serapa, ke efe e e latelang e amanang le modumo o o siameng?",3
Marapo a kgale a a bontshang maemo kwa tshimologong go ya ka se se latelang?,4
Ke efe ya tse di latelang e e tlhalosang sentle dipente tsa marapo a menwana a chimpanzee? ,3
Tlhopo e ntsha go sa tshwane ga dijini tse diša go tswa mo go tsefeng tse di leng gone?,3
Ke efe ya tsamaiso e e nang le maikarabelo mo go oketseng dijini tse di sa tshwaneng?,2
"Go ya ka tshedimosetso e e mo serapeng, ke efe ya tseno e e ka bonalang e ka jega go rarabolola “bothata jwa poreiteine”?",3
"Go ya ka serapa, ke efe ya mathata a a latelang e e sa bakiweng ke go tlhoma diasiti ya amino e e tlhokegang?",1
Maloko a setso se se rileng gantsi a bontsha jang gore a amana le setlhopha?,4
"Go ya ka kgopolo e e leng mo serapeng, go ka direga eng ka ngwana yo o bontshang a tswa mo lotsong lo lo rileng le le nang le mokgwa wa go akanya ka boitshwaro jo bo tshosetsang?",2
"Go ya ka serapa, kitso ya ngwana ka go akanya ka ditsela tse di rileng ka lotso go ka nna le ditlamorago dife tse di latelang?",2
"Go ya ka serapa, ke efe ya tse di latelang e neng e sa tsamaisane le go gola ga ngwana wa phage?",2
"Go ya ka serapa, ke efe ya tse di latelang e tlhalosang sentle mekgwa ya bophage ya bana?",2
"Go ya ka temana, ke efe ya mekgwa e e latelang e sa tsamaelaneng le temo-thuo ya itshetso?",2
Ke efe ya tse di latelang e tlhalosang sentle tsela ya go lema?,4
Go etela museamo go wela mo karolong efe ya go ja nala?,3
"Go ya ka serapa, ke eng se se ka tlang pele mo baeng ba tsa go iketla?",1
Se se builweng mo serapeng jaaka sengwe se se thusitseng go fokotsa go fetola poifo mo teng ga kereke ya selegae?,4
"Go ya ka serapa, go tlhaloganya hisistori ya botho go ka thusa ka eng?",1
Ke efe ya mafoko a a tlhalosang a a latelang a tlhalosang sentle ditsela tsa morago ga gompieno tsa go ithuta?,1
Ke efe ya mafoko a a tlhalosang a a latelang e bontshang sentle ditsela tsa morago ga gompieno tsa go ithuta?,3
"Morago ga go tsoga ka bomo ka nako ya gale ya go robala, ke efe ya tse di latelang e e ka amang go tsamaiso ya go kgoreletsa boroko?",3
Ke efe ya tse di latelang e seng tlhaloso e e tshwanetseng ya go kgoreletsega ga boroko?,4
"Fa boboko bo ntse bo leka go lora ka tsela e e utlwalang gantsi, ke eng se se oketsegang?",4
Ke dife tsa ditlamorago tse di sa siamang tse di latelang tse go lora o thantse gantsi go ka nnang le tsone mo mmeleng?,4
"Go ya ka serapa, ditlhopha tse di tlwaelegileng le tse e seng tsa mmatota di tshwana jang?",1
"Go ya ka serapa, ke mafoko afe a a malebana le ditlhopha tsa mmatota le tse e seng tsa boammaaruri?",3
Ke efe mo go tse di latelang se se sa amaneng le dikgopolo tsa diteng?,1
Ke efe ya dilo tse di latelang e e sa akarediweng mo molaong wa boraro?,1
Ke efe ya dilo tse di latelang e e sa tlhaloseng popego ya ditshwantsho tsa dimilimitara tse 35?,2
"Go ya ka serapa, fa baetsi ba dilense ba ntse ba tokafatsa boleng jwa dilense tsa bone, dilense tsa go atolosa dilo di tokafetse jang?",3
"Go ya ka tshedimosetso e e mo serapeng, ke leng go ka nnang molemo go dirisa lense e e gogelang dilo kwa pele go na le dilense tse ditlwaelegileng?",3
Ke efe ya tse di latelang e sa tseweng e le e e tlhalosang sentle Masaitseweng?,4
"Go ya ka serapa, ke efe ya dilo tse di latelang e e seng karolo ya dithuto tsa Masaitseweng?",2
"Go ya ka serapa, ke mang yo o ka tswang a simolotse setšhaba sa temothuo?",3
"Go ya ka serapa, setlhopha se se neng se tsoma di-moas e ne e le baagi ba ntlha ba lefelo lefe?",1
Ke mo seemong sefe se go dirisa mokgwa wa Pureland wa go dira di-origami go ka solegelang yo o menang molemo?,1
Ke efe ya dilo tse di latelang e e sa tlhalosang sentle origami ya Pureland?,4
"Go ya ka serapa, ke lefelo lefe le le sa amaneng le Setso sa Mokgatšha wa Indus?",3
Ke efe ya maina a a latelang e e sa umakiweng e le leina le le ka tswang le dirisitswe go bitsa Bronze Age e go buiwang ka yone mo serapeng?,1
"Go ya ka serapa, ke efe ya dilo tse di latelang e e tla re solegelang molemo mo isagweng?",1
"Go ya ka temana e, ke eng se motho a ka se bayang kwa pele fa a batla maduo a a bogadi bo gaufi?",2
"Go ya ka serapa, ke mang yo o neng a duelela karolo e kgolo ya ditshenyegelo tsa ntwa?",2
Ke nako efe e e neng ya tla pele ga motlha wa Ba-Templar?,3
Ke nako efe e e neng ya latela motlha wa Ba-Templar?,3
Ke kalafi efe kgotsa karo e go sa umakiweng gore e ne e dirisiwa ke dingaka le dingaka tse di arang mo motlheng wa Mmusomogolo wa Roma?,3
"Go ya ka temana, ke efe ya tse di latelang e e sa amaneng le kgatelopele e e neng ya dirwa mo go tsa kalafi ka nako ya Mmusomogolo wa Roma?",2
Bokgoni jwa go bona bo ikaegile ka eng?,1
Go farologana ga popego ya leitlho ga ditshedi go ikaegile ka eng?,2
"Go ya ka serapa, ke mafoko afe a a malebana le Sikh a a sa tlhalosang bodumedi jono sentle?",1
"Go ya ka temana eno, ke efe ya dilo tse di latelang e e tsewang e le karolo ya konokono ya tumelo ya Sikh?",1
"Go ya ka serapa, bana ba ba sa kgoneng go tlhoma mogopolo ba ka nna ba thatafalelwa ke go tlhoma mogopolo mo go eng?",1
"Go ya ka serapa, ke ka ntlha yang fa bana ba ba sa kgoneng go tlhoma mogopolo ba rata go dira dilo tse di kotsi?",4
"Go ya ka tshedimosetso e e mo serapeng, ke efe mo go tseno e e seng sekai sa go thusa ngwana go ithuta?",3
"""Ke mafoko afe mo go a a latelang a a sa tlhaloseng sentle kgopolo ya """"scaffold"""" (go thusa ngwana go ithuta)?""",3
"Go ya ka serapa, ke karolo efe ya MySpace e e ka thusang baithuti ba ba nang le bothata jwa go bala?",3
"Go ya ka serapa, ke efe ya tse di latelang e e neng e se karolo ya karabo ya ga Khrushchev mo dikhuduegong tsa badiri?",3
Ke efe mo go tse di latelang e e neng e sa bake dikhuduego kwa Poland?,4
"Go ya ka serapa, ke efe ya dilo tse di latelang e e neng e sa ame dikamano tsa USSR le USA?",1
Ke efe ya tse di latelang e e sa tlhaloseng sentle boikaelelo jwa go romela matshwao a ditshika mo mmeleng otlhe?,3
Ke eng se se ka fitlhelwang kwa Giza Plateau?,3
Boikaelelo jwa Phiramiti e Kgolo e ne e le bofe?,2
Ke mang yo o ikarabelelang ka go bo re itse motho yo o neng a fisa tempele?,3
Ke polelo efe e e boammaaruri malebana le go agiwa seša ga tempele ya ga Aretemise?,2
"Go ya ka serapa, ke leng mofuta mongwe wa ditshedi o neng wa simolola go tsamaya ka maoto a mabedi?",1
Ke mofuta ofe wa ditshedi tseno o ka metlha o neng o tsamaya ka maoto a mabedi?,1
Ke eng se sesole sa lewatle sa Jeremane se neng se leka go se fitlhelela ka nako ya Ntwa ya Lefatshe ya WWII?,2
"Go ya ka tshedimosetso e e mo serapeng, ke mang yo o neng a atlega thata mo ntweng ya sesole sa lewatle ka nako ya Letsholo la Bokone jwa Atlantic?",2
Ke eng se se neng se seyo fa Maaasiria ba ne ba simolola go dirisa bapalami ba dipitse?,1
Dintwa tse go dirisiwang kalvari mo go tsone di lowa jang?,3
"Go ya ka serapa, ke kae koo o neng o ka se ka wa fitlhela moagi yo o tlwaelegileng wa Babelona gone?",4
Ke efe ya dilo tse di latelang tse di neng di diretswe baperesiti ka tlhamalalo?,1
Kgosi Tutankhamun o ne a tuma leng?,3
Ke eng se se neng sa dira gore Kgosi Tutankhamun e nne kgosi e e itsegeng thata ya Egepeto?,1
Mmoki wa Mogerika e bong Homer o ne a sa kgone go dira eng?,2
Ke Mogerika ofe yo o tumileng yo o itsegeng ka sengwe kwa ntle ga  dibuka?,3
Lelapa la Bahebera le ne le fetsa nako e ntsi ya lone kae?,1
Ke eng se se neng se se botlhokwa thata mo lelapeng la Bahebera?,3
Ke efe ya dilo tse di latelang e e sa tlhalosiweng e le pharologano fa gare ga dinaga tsa Scandinavia?,2
Ke mang yo o neng a nna kwa Greenland pele?,1
Ke setlhopha sefe se se ka ratang go ja dijo tsa maitseboa se sena ditulo?,2
Ke efe ya dilo tse di latelang e e neng e se karolo ya moletlo wa Baroma ba Bogologolo?,4
"Go ya ka serapa, ke efe ya tse di latelang e e ka se kang ya nna le diphelelo tse di nnelang ruri?",2
"Go ya ka temana, ke eng se se tlang pele ga setšhaba?",3
Ke polelo efe e e seng boammaaruri ka Drukgyal Dzong?,1
Ke polelo efe e e tlhalosang sentle se se neng sa direga morago ga molelo kwa Drukgyal Dzong?,3
Ke mafoko afe a a latelang a a boammaaruri ka Cambodia?,4
"Ke efe ya dipolelo tse di latelang, e e tlhalosang sentle go tlhaselwa ga Cambodia?",4
Ke efe yakhamphani tsa Ma-Dutch a ko Botlhaba jwa India e ne ya se ka ya dira eng fa e ne e le kwa Taiwan?,3
Tumalano ya Shimonoseki e ne ya tlhomamisa eng?,4
pH ya khemikale e lekanngwa jang?,3
Go ne ga ntshiwa eng mo di-ioneng tsa haeterojene?,1
Ke mafoko afe mo go a a latelang a a sa tlhalosang setlhopha sa ditau sentle?,4
Ke dipolelo dife mo go tse di latelang tse di sa tlhalosang sentle tsela e ditau di itshwarang ka yone?,1
Ke mofuta ofe wa sebatana se gantsi se bolayang mebutla?,1
Dikatse tse dinnye gantsi di tsoma eng mo go tse di latelang?,1
Ke efe ya dilo tse di latelang e e seng karolo ya mokgwa wa go tsoma wa ocelot?,3
Ke efe ya tse di latelang e sa tlhaloseng sentle gore sebatana sa lengau le go tweng ocelot ke eng? ,3
Ke efe ya tse di latelang e e ka se tseweng e le nonofo e kgolo ya nkwe?,1
"Go ya ka serapa, ke eng se se dirang gore go nne le pharologanyo fa gare ga ditau le dipitse?",1
"Go ya ka serapa, Robert Hooke o ne a dira eng pele ga baithutatshelo ba bangwe?",1
"""Lefoko """"sele"""" le tswa kae?""",2
"Go ya ka serapa, bontsi jwa diphologolo di kgona go dira eng?",2
"Go ya ka serapa, diphologolo dingwe ga di na eng?",3
Ke dimela dife tse di thusang mo thulaganyong ya fotosentesese?,1
Ke eng se batho ba se hemang se dimela di se hemang?,2
"Go ya ka serapa, ke sekai sefe mo go tse di latelang se se ka kgoreletsang thulaganyo ya go iphetogela ga ditshedi ka botsone go nna tse dingwe?",1
Ke dipolelo dife mo go tse di latelang e e sa tlhaloseng sentle gore ditshedi di iphetogela go nna tse dingwe? ,1
Ke karolo efe ya thulaganyo ya madi e e isang madi kwa pelong?,4
Ke ditšhupu dife tse dinnye mo thulaganyong ya madi?,1
Bokgoni jwa tshenekegi jwa go mena diphuka tsa yone bo oketsa eng mo go tse di latelang?,1
Ke efe ya dilo tse di latelang e e sa umakiweng mo serapeng e le sengwe se se amang bokgoni jwa tshenekegi jwa go fofa?,1
Ke mokgwa ofe mo go e e latelang e gantsi e sa amaneng le di-dinosaur?,2
Ke efe ya dilo tse di latelang e gantsi e sa tseweng e tshwana le dinonyane le di-dinosaur?,1
"Go ya ka serapa, ke karolo efe ya semela sa cycad e Di-Triceratop e ka nnang ya e ja?",1
"Go ya ka serapa, ke eng mo go tse di latelang se Di-Triceratop e ka se jang? ",2
"Go ya ka serapa, ke mofuta efe ya metshameko e e latelang e e ka tswang o ratiwa thata kwa dikgaolong tse di kwa bokone jwa Italy?",3
"Go ya ka tshedimosetso e e mo serapeng eno, ke mofuta ofe wa metshameko e e latelang o o neng wa dira gore Italy e nne mmampodi wa lefatshe?",1
Ke tiragalo efe e e neng ya dira gore dikarolo dingwe tsa Luxembourg e nne tsa Belgium?,2
Ke maemo afe a a latelang a a neng a ama boitlhaodi jwa Luxembourg?,1
Ke dikilometara di le kae tsa sekwere tsa naga ya Turkey tse di mo Yuropa?,4
"Go ya ka serapa, Turkey e boleele jwa dikilometara di le kae?",1
Puo ya Selatine e dirisiwa jang kwa Toropong ya Vatican?,1
"Kwa Toropong ya Vatican, Setadiana ga se dirisiwe mo go eng?",2
"Go ya ka serapa, ke melemo efe e e latelang ya go kopanya modumo mo dikhomputareng tse di raraaneng?",1
"Go ya ka serapa, bontsi jwa matlo a a mo lefelong lefe a ne a na le matlwana a boithomelo a a tlhatswang metsi?",1
Ke mafelo afe mo go a a latelang a a neng a na le dithulaganyo tse di tlhabologileng tsa go tsamaisa leswe?,1
Ke efe ya tse di latelang e e dirang gore motshameki a retologe?,2
"Go ya ka serapa, ke mafoko afe mo go a a latelang a a tlhalosang sentle phatlha e e mo letlhakoreng la seketswana sa gompieno?",4
"Go ya ka serapa, ke thulaganyo efe e e dirang gore diatomo di kgone go ntsha maatla a a feteletseng mo leseding?",2
Ke eng se se dirang gore atomo e ntshe fotone?,2
"Go ya ka serapa, ke eng se kgabagare se tla dirang gore tleloupo e emise go bereka?",3
Ke efe mo go tse di latelang e e ka nnang kotsi go se ama fa o fetola tleloupo?,3
"Go ya ka serapa, go direga eng fa nutlease e kgaogana?",2
Ke efe mo go tse di latelang e e bontshang gore go na le difouno tsa sekgala se seleele tse di yang kwa Lefatsheng,2
Ke efe ya tsone e e dirisiwang go romela thelesekoupo mo lefaufaung?,2
Ke eng se re tshwanetseng go se ela tlhoko ka tiragalo e e diregang gangwe le gape gore re kgone go bona gore nako e tsamaya jang?,2
"Go ya ka serapa, nako e dirisiwa go tshwantsha karolo efe ya tiragalo?",1
"Go ya ka serapa, ke efe ya dilo tse di latelang e e tsewang e le e e tshwanelang moruaboswa wa bogosi?",4
"Go ya ka tshedimosetso e e mo serapeng seno, Charles e ne e le ene wa ntlha go dira eng?",3
Sekepe sa ga Trygvasson se ne se tswa kwa nageng efe?,4
Jeremane e ne ya tlhotlheletsa setso sa Estonia thata ka nako efe?,2
Ke eng se se neng sa tlhotlheletsa puo ya Seestonia?,2
"Go ya ka serapa, palo ya batho ba ba buang Se-Hindi e farologana go ya ka ntlha efe?",3
Ke mafoko afe a a latelang a a boammaaruri ka Sehindi le Seurdu?,2
Ke efe mo go tse di latelang e e seng boammaaruri ka dialefabete tsa Sehangeul?,1
Kgabagare dialefabete tsa Hunmin Jeongeum di ne tsa fetolwa go nna eng?,2
"Go ya ka temana e, ke dipuo dife tse di neng tsa tlhotlhelediwa ke Sanskrit?",4
"Go ya ka serapa, go ne ga fokotsega go dirisiwa ga Sanskrit ka ntlha ya eng?",4
"Go ya ka serapa, ke mafoko afe a a latelang a a boammaaruri malebana le kgogelofatshe a Io?",1
"Go ya ka serapa, ke mafoko afe mo go a a latelang a a tlhalosang sentle gore ngwedi o na le karolo efe e e kwa ntle?",3
"Go ya ka serapa, ke kae mo kgolokwe ya ngwedi e leng tona thata gone?",1
"Go ya ka serapa, ke efe ya tse di latelang e batho bangwe ba e dumelang?",3
Ke eng se se nnang sennye fa o ntse o katogela kgakala le bogare jwa letsatsi?,1
"Go ya ka serapa, ke karolo efe ya letsatsi e e bonalang go tswa mo lefatsheng?",3
Ke eng se se neng sa thusa go tlhomamisa kgopolo ya ga Copernicus?,1
Galileo Galilei o ne a bona eng mo go seno se se latelang ka 1610?,2
"Go ya ka serapa, Noka ya Amazon e tsaya metsi kae?",1
Ke tlotlo efe e e sa newang Noka ya Amazon?,3
Ke tiro efe e go buiwang ka yone mo serapeng seno e e thapang Ba-Venezuela ba le mmalwa?,3
"Go ya ka serapa, ke lefapha lefe mo go a a latelang le le thapang batho ba le bantsi go gaisa mo Venezuela?",1
"Go ya ka serapa, go kopana ga dinaledi go dira gore dinaledi di kgone go dira eng?",3
Ke eng se se latelang se se ka dirwang ke motshodi wa nutliliya o o nang le mosola?,1
Metsi a dirilwe ka dikhemikale dife?,4
"Fa metsi a fetoga, ke eng se se tla nnelang ruri?",1
"Go ya ka serapa, ke efe ya tse di latelang e e neng e se bothata mo dinageng tse di lesome le boraro fa di ne di leka go tlhoma melao e e rileng?",3
"Go ya ka serapa, ke polelo efe e e bontshang sentle boemo jwa puso ya bogare ka nako ya Ntwa ya Kgololesego?",3
Mafoko a a mo morago ga Maiphako a Kgololesego a kwadilwe jang?,1
Singapore e itsege ka eng mo go tse di latelang?,1
Vanda Miss Joaquim ke eng?,4
"Go ya ka temana, ke nonofo efe ya Mantswe a kwa Giza e Baegepeto ba Bogosi jo Bosha ba neng ba sa e rate?",3
"Go ya ka serapa, ditshedi tse di jang dimela di tsamaya di tswa kae go ya go batla dipula?",1
"Go ya ka temana eno, diphologolo tse di jang ditlhare le bojang di tswa mo lefelong lefe ka kgwedi ya Moranang?",1
Operation Sealion e ne e le tlhaselo ya naga efe?,1
Jeremane e ne ya bitsa tlhaselo eo ya kwa Boritane jang?,2
Ke eng se se sa umakiwang e le kgato e e tlhokegang mo thulaganyong ya Italy ya go gapa dinaga tsa Aforika?,1
"Go ya ka serapa, boikaelelo jo bogolo jwa ntwa ya Italy e ne e le bofe?",1
Ke bomang ba ba neng ba dira botsalano le batlhasedi?,2
"""Ke bomang ba Balekane ba ba neng ba nna le seabe mo """"Operation Dragoon?""""""",1
Ke thekenoloji efe e e neng ya dira gore dikepe tsa kafa tlase ga metsi di simolole go tsamaya kafa tlase ga metsi?,2
"Ka nako ya fa dikepe tse di tsamayang kafa tlase ga metsi di ne di dirisiwa lekgetlho la ntlha, di ne di kgona go fofa ka selekanyo se se lekanyeditsweng mo karolong efe?",3
"Go ya ka serapa, ke mang yo o neng a tlola tumalano? ",4
Ke eng mo go tse di latelang se se neng sa se ka sa dirwa ke Sesole se Sehibidu?,4
Go ne ga direga eng ka Moenjenere yo Mogolo wa Sesole sa Bosome sa Italy?,1
Italo Balbo o ne a bolawa kae?,4
"Go ya ka serapa, ke mekgwa efe e e latelang e e leng karolo ya botlhokwa ya go tlhatlhanya ga Setibetan?",3
"Go ya ka serapa, di-chakra di tshubiwa jang ka nako ya go tlhatlhanya ga Setibet?",4
Ke mang yo o neng a opela pina ya bobedi ya boineelo ka nako ya thulaganyo?,4
