question,gemma3_answer
Kedu n'ime atụmatụ ihe owuwu ndị a ka a ga-ewere dị ka Kastụlụ nke Kirby Muxloe n'oge akọwara n'akụkụ akwụkwọ a?,2
"Dika mpaghara akwụkwọ a si kwuo, kedu ihe kachasi uru maka ọgbaọsọ na-akwado mmemme na-abịa n’ihu?",1
"Ịsonyere mpaghara akwụkwọ a, olee otu n’ime ihe ndi a dịkasiri mkpa maka ọgbaọsọ maịlị-ọkara klasị-iziz?",2
"Maka onye egwuregwu, olee n’ihe ndị a ka eneghị ike inweta naanị n’ihe oriri?",3
"Isonyere na mpaghara akwụkwọ a, kedụ n'ime ihe ndị a na-anaghị enye ndị egwuregwu nta usoro iji nwetakarị obi aṅụrị n’egwuregwu ha?",4
"Dika mpaghara akwụkwọ si kwuo, gịnị ka onye ọgbaọsọ nke etiti ji wee ike ịzụta igwe arụmọrụ dị ọnụ?",1
"Isonyere n’akụkụ akwụkwọ a, kedu ịgba ọsọ ogo etiti chọrọ?",1
Onye chọpụtara rezọnansi magnetiki? ,3
Kedụ n’afọ enyere patenti izizi rezọnansị onyonyo ahụike? ,2
"Isonye ka esi dee na mpaghara akwụkwọ, olee ihe ndị mmadụ kwesịrị ike na iji kọwapụta omume ana-ahụ anya ndị ọzọ?",2
"Isonye ka akụkụ akwụkwọ a si kwu, olee ihe ịghọta ebumunuche na-enyere ndị mmadụ aka ime?",3
"Ịsonye ka esi dee na mpaghara akwụkwọ a, kedu n'ime ihe ndị a bụ nchikọta ọma nke uru AI?",1
"Ịsonye ka esi dee na mpaghara akwụkwọ, olee ihe ndị a na-ejikọtakarị na AI?",2
"Ịsonye ka esi dee na mpaghara akwụkwọ a, olee n'ime ihe ndị a bụ ike nke onye nwere ụdịdi echiche mgbakọ?",1
"Dika akụkụ akwụkwọ si kwu, kedu ihe enweghị usorouche ụdịdị echiche mgbakọ?",2
"Ịsonyere na mpaghara akwụkwọ a, olee ihe agaghị anabata dịka okwu dị nta?",1
Olee n’ime edemede a maka nkọwa okwu dị nta ziri ezi?,2
Olee n'ime ihe ndị a dị oke nweta uru karịa n'ihi Renayizansị? ,3
"N'ihi nke Renayizansi, olee ihe emetụtara obere aka n’ime ya?",3
Olee ihe na-egosiputaghi mkpalite ịji intaneeti maka mmekọrita na-aga n’ihu?,1
Olee ihe na-egosipụtaghị mkpalite iji ịntanetị maka ntinye aka nkeonwe?,4
Kedu oge Europe ndi mpaghara ọdịda anyanwụ kwusiri ịdabere kpamkpam na mmetụta wee malite ịmepe ụdị nke ya?,3
Olee ihe kpatara iji bọtịnụ ekechido uwe? ,1
"Isonyere na mpaghara akwụkwọ, gịni n’ime ihe ndịa ka anabatara dika ihe ngwọta nwere ogologo oge maka nsogbu gburugburu ebe obibi?",3
"Ịsonye ka esi dee na mpaghara akwụkwọ a, kedụ ihe ndozi ndị a na-agaghị anabata ka ọgwụgwọ dị mma nke nsogbu ịnvịrọmentalụ?",2
Olee mba ka agha mbụ e nwere na Europe bụ nke e kwuru na ọ metụtara nkwudosi ike nke ụkpụrụọchịchị kama inwe ihe gbasara okpukpechi?,4
Olee agha ana-akọwpụta dịka ‘agha okpukpechi’ ikpeazụ?,1
Olee n’ime mpaghara usoro ihe nke Chọọchị Katọlik ka a na-enyochabeghị?,1
"Ịsonye ka esi dee na mpaghara akwụkwọ a, onye ka e gburu na Vasaillisi?",4
Olee ihe ndị a ka ndị obuọgbaghara a na-akwanyeghị Eze na Ezenwanyị mee?,1
Olee ihe mere n'ime edemede a na-abụghị maka agha ụgbọ mmiri enweghi isi nke Britain?,4
Kedụ edemede na-akọwaghị mgbochi navelu Britain gbochiri Germani?,4
"Isonye ka esi dee na mpaghara akwụkwọ a, onye ka enwere ike ịchoputa Ọtụtu Cerosisi?",1
"Ịsonye ka esi dee na mpaghara akwụkwọ a, gịni ka ndị mmemekarị chokariri na nkwado?",1
"Ịsonye ka esi dee na mpaghara akwụkwọ a, kedụ ka esi egwu egwuri egwu fencim?",4
"Ịsonye ka esi dee na mpaghara akwụkwọ a, kedụ nnukwu ga-egosiputa nsi imeahụ?",1
"Ịsonye ka esi dee na mpaghara akwụkwọ a, kedụ ihe izizi nọ n’usoro aga eme mgbe a na-eleta onye e merụrụ ahụ?",1
Kedụ edemede na-akwaghị kpọmkwem usoro eji eleta onye ihe metụtara?,1
Olee mgbanwe nke Frenchi Revolushọn kwadoro nwere nrita uru na nwafọ obodo na-arụ ọrụ?,2
"Ịsonyere na Frenchi Revolushọnụ, kedụ ihe ọganihu ndị agha na ọrụ ndị ọzọ na-adịkarichaghị mkpa?",3
Olee ọrụ bu enweghị ihe n’obodo ndị mepere emepe?,1
"Ịsonye ka esi dee na mpaghara akwụkwọ a, gịnị ka enwere ike maka sistemu ime njem ọha?",3
"Ịsonye ka esi dee na mpaghara akwụkwọ a, olee ihe nwere ike sie ike ntule maka enweghị usoro kwesiri ekwesi nke ndị ọkwọ ụgbọala?",4
Kedụ n’ime ihe ndị edesitara bụ nkọwa kachamma mgbe eji strimu matịmatiksi egosipụta tụrafiki?,3
Kedụ ihe Hershey na Chase jiri tinye DNA ha? ,4
Kedụ ihe Ikike nke muteshọnụ na-agafere nwa dabere?,3
"Na ịdabere n’ozi dị n’edemede a, kedụ ọtụtụ ihe muteshọnụ kpatara na-adabereghị na ya?",4
Olee n'ime ihe ndị a akpataghị mere ndị mgbe ochie ji na-edebe ewu?,3
Kedụ ihe kacha nta bụ echicheobi nke gọlfụ iwere?,2
"N’ọzụzụ gọlfụ, ebee ka ogbu ahịhịa dịtụrụ obere?",2
Olee ihe ziri ezi eji eme eksperimenti?,1
"N’isonye n’akụkụ akwụkwọ, olee na anaghị enye aka ịgbaziri nchọputa sayensị?",2
"Isonye ka esi dee ya na mpaghara akwụkwọ a, olee edemede banyere tonadọsụ na-abụghị eziokwu?",2
"Na ịdabanyere na mpaghara akwụkwọ a, olee n'ime edemede ndị a kọwara nke ọma ọtụtụ ihe gbasara tonadọsụ?",3
Kedụ n’ime ihe ndịa ka ndị mmadụ bidoro ịme na narị afọ nke 16?,4
Kwuo oge ole ndị mmadụ nọ na-eji enyoanya emelite ọbjekti?,3
"N’isonye ka mpaghara akwụkwọ a si kwu, kedụ ihe kevu Muhammad kwuru maka wu gbasara omume ma ọ bụ ụkpụrụ ime mmụọ ya?",1
"Isonye ka akụkụ akwụkwọ ahụ si kwuo, kedụ ihe e ji ígwe emebe n’izizi?",3
"Dịka akụkụ akwụkwọ a si dee, gịnị mere eji were whilu igwe dochie anya whilu osisi?",3
"Isonye ka mpaghara akwụkwọ a si dee, kedụ ihe mebere ndị mmadụ na mgbe nke Romantisizimu?",4
"N'ime edemede ndị a, olee nke na-egosipụtaghị ebumunobi ziri ezi nke nkwekọrịta teknọlọjikụl? ",4
"Isonye ka mpaghara akwụkwọ a si dee, olee n’ime ihe ndịa na-adakọtaghị n’ịkpụlite ụta?",2
"Isonye ka mpaghara akwụkwọ a si dee, olee n’ime ihe ndịa ka ya na ụda dị juu n’adakọrịta ?",3
Fọsilụ na-egosi n’aka mechara ka ejiri ya mee ihe maka nke gịnị na ndịa?,1
Gịnị n'ime ndị a edesitara kọwara n’ezie ọkpụkpụ mkpịsịaka na mkpụrụkwụ nke chimpanzee? ,3
Kedụ ọdọ mmiri nke nhọrọ na-ewepụ varieshọnụ genetiki ọhụrụ?,1
Kedụ usoro eji agbakwụnye varieshọnụ genetiki?,3
"""Idabere n’ozi dị na mpaghara akwụkwọ a, olee otu n'ime ndị a ka pụrimeti kwesịrị iri ka omezie """"nsogbu protini""""?""",3
"Dika mpaghara akwụkwọ si dee, olee nsogbu bụ nke enweghị amino acidi na-akpata ?",4
Olee ka ndị otu sọbụkọchọ na-esi egosipụtakarị mmekọrịta ha n’otu?,4
"Idabanyere na theori egosiputara na mpaghara a, olee ihe nwere ike ime nwatakiri onye nwere obere resialụ emere siterotaipụ nke ana-ele anya ịme omume ọjọọ?",2
Akụkụ ahụ na-egosi na nke n'ime ihe ndị a nwere ike imetụta n'ihi na nwata amatala echiche agbụrụ?,2
"Isonye na mpaghara edemede a, olee ihe n'ime ihe na-abanyeghị n’usoro ịzụlite nwa ọjọọ?",1
"Isonye na mpaghara edemede a, olee ihe n'ime ndị a kọwara kpomkwem omume ọjọọ nke ụmụaka?",1
"Isonye na mpaghara edemede a, olee omume na-adịchaghị n’ọrụ ụgbọ dabere na nrị?",1
Kedu otu n'ime ihe ndị a kọwara kpọmkwem ihe omume ọrụ ugbo na-akọputa sọ ihe oriri?,1
Kedu n'okpuru ụdị njem nlegharịanya ka ịga musumu dabanyere?,2
"Dika mpaghara akwụkwọ a si dee, olee ihe nwere ike ịbụ ọkachamkpa maka ndị njem ntụrụndụ?",2
Olee ihe a kọrọ na mpaghara akwụkwọ ka ihe nwere ike nyeaka belata ịtụ egwu mgbanwe n’ime chọọchị lokalụ?,1
"N’isonye ka mpaghara akwụkwọ a si dee, kedụ ihe ga-enye aka n’ịnweta nghọta akụkọ ihe mere nke ọnwe?",1
Kedụ edemede gosiputara n’ezie usoro nsoteagbaọhụrụ nke ọmụmụ?,4
Kedụ edemede eziputaghị n’ezie usoro nsoteagbaọhụrụ nke ọmụmụ?,2
"Mgbe anyị kpachara anya kulie n’ụra, kedụn’ime nkọwapụta nwere ike ịkwụsi usoro ụra na ntụmadụ?",4
Kedụ n’ime edemed ndị a na-abụghị okwu ziri ezi banyere nkwụsi ụra?,1
"Dịka ụbụrụ na-agbalị ịkọwapụta ọtụtụ nrọ ugboro ugboro, kedụ ihe na-abawanye?",2
Olee n’ime edemed ndịa ga-enwekarị ọnọdụ ọjọọ n’ịkọwapụta nrọ n’ahụ?,3
"Dịka akụkụ akwụkwọ a si dee, kedụ ka timu kọnveshọnal na timu vechụal si yie?",2
"Idabere n’edemede akwụkwọ a, olee akụkọ gbasara fisikal na vechual timu gasị na-ezighi ezi?",4
Kedu n'ime edemede kọwapụtara ihe echiche ọdịnaya gbadoro ụkwụ n’apụghị ime?,3
Kedụ ihe na-abụghị ọbjekti nke iwu nke ọnọdụ atọ?,1
Kedụ edemede na-akọwapụtaghị ụdị fotogụrafii 35mm?,3
"Isonye ka mpaghara akwụkwọ si dee, dịka ndị nrụpụtaihe na-emelitee ogo nke nmeụta enyoanya, olee ka e si kwalite ọdịmma nke enyoanya?",1
"Ịdabere n’edemede akwụkwọ a, kedụ mgbe eji achọ enyoanya mgbatiihe karịa enyoanya purimu?",4
Kedu n'ime ihe ndị a na abụghị nkọwa ziri ezi maka Misticismi?,4
"Dịka esi dee n’akwụkwọ a, kedụ ihe na-abụghị nlekwasị nke Misitisizim?",3
"Dika esi dee n’akwụkwọ a, olee onye malitere otu oru ubi?",4
"Dị ka mpaghara akwụkwọ si kwuo, olee ebe otu ndị chụrụ anụ nta moas na mbụ bi?",2
Olee otu ịjị usoro Purelandi nke origami rụọ ga abara folda ahụ uru?,1
Kedu n'ime ederede ndị a na-akọwapụtaghị origami Purelandi ka ọdị?,1
"Dika esi dee na mpaghara akwụkwọ a, olee ebe ana-agbakwụnyeghị Civilizeshọn Valie Indusu?",1
Kedu nke na-akpọpụtaghị dịka nke nwere ike ịbụ aha maka Mmepeanya nke Afọ Ọla nke e kwuru maka ya n'ederede a?,4
"Dị ka mpaghara akwụkwọ a si dee, ole n'ime ederede a na-enye nriteuru ogologo oge?",1
"Dịka akụkụ akwụkwọ ahụ si kwuo, olee n'ime edemede a ka mmadụ nwere ike ibute ụzọ ma ọ bụrụ na ọchọrọ ịnweta nritauru ozugbo?",4
"N’ịsonye ka mpaghara akwụkwọ a si dee, olee onye kpuchiri oke akụkụ nke mmefu agha?",4
Kedu oge bịara tupu afọ nke Templarsi?,3
Kedu oge bịara ka afọ nke Templarsi gasịrị?,1
Kedu ọgwụgwọ ma ọ bụ usoro ọgwụgwọ nke na-ekwughị ka ndị dọkịta na ndị sọjọn na-eji n'oge Ọchichi Roman?,4
"Dị ka mpaghara akwụkwọ a si kwuo, olee ihe na-abanyeghị n’ọganihu ndị e mere na ngalaba ahụike n'oge Alaeze Ukwu Rom?",3
Kedụ ihe ikikere ịhụ ihe dakwasiri na?,1
Kedu ihe varieshọn nke nhazi anya dị n'etiti ọganizimụ dabere na ya?,2
"N’isonye ka esi dee na mpaghara akwụkwọ a, olee edemede banyere Sikhismu na-akọwaghị okpukpechi ka osi di?",4
"Ịsonye ka edemede a si dee, olee n’ime okwu ndịa ka anabatara dịka isi ihe nke sistemụ nkwenye Sikh?",1
"Dị ka akụkụ akwụkwọ a si kọwaa, olee ihe nwere ike siri ụmụaka nwere nsogbu nkpachapụrụanya ike nweta?",4
"N’isonye ka edemede si kaa, gịnị kpatara ụmụaka nwere nsogbu nkpachapụrụanya ji emekarị omume dị njọ?",1
"Igbakwasa ukwu n’ozi dị n'akwụkwọ a, olee n'ime okwu ndị a na-abụghị ọmụma atụ nke sikafoodim?",2
Kedu n'ime edemede ndị a na-akọwapụtaghị kpọmkwem echicheobi nke sikafoldim?,1
"Dị ka mpaghara akwụkwọ si dee, olee njimara MySpaci nwere ike ịbara ụmụ akwụkwọ nwere nramahụ ịgụ akwụkwọ uru?",1
"N’igbakwunye ukwu na mpaghara nke akwụkwọ a, olee otu n'ime ihe ndị a na-esoghị azịza Krushchev maka ọgba aghara gasị nke onye ọrụ?",3
Olee n’ime ihe ndịa na-akpataghị ọgba aghara na Polandi?,4
"Dị ka esi dee na mpaghara akwụkwọ a, kedụ n'ime ihe ndị a na-emetụtaghị mmekọrịta USSR na USA?",2
Kedu n'ime edemede ndịa na-akọwaghị kpọmkwem ebumnuche nke izipu mkpali navu n’ahụ niile?,4
Olee ihe enwere ike ịhụ na Platuu Giza?,4
Olee ihe bụ ọchịchọ obi nke Piramidi Ukwu?,2
Olee onye ma ihe maka onye asọnisti nke mebiri tempulu?,3
Kedụ edemede kọwaraa kpọmkwem gbasara nrụgharị tempụlụ nke Atemis?,2
"Dị ka mpaghara akwụkwọ a si dee, kedụ afọ izizi spechie gara ije n’ụkwụ abụọ?",1
Kedu n'ime spechie ndị a na-ejikarị ụkwụ abụọ aga ije?,2
Kedu ihe ndị agha mmiri Germanị na-agbalị imepụta n'oge WWII?,2
"Dabere n’ozi e nyere n’edemede a, olee onye kachasi ịnwe ọganihu n'agha navalụ na mgbe Mgbasa Ozi Nọtụ Atlantiki?",1
Kedụ ihe na-adịghị nweta oge ndị Asịrịa mejuputara ịji cavalrị?,1
Kọwaa otu esi alụ ọgụ eji calvari alụ?,3
"Dị ka mpaghara akwụkwọ a si kwuo, olee ebe ị na-agaghị ahụ ọkara citizimu Babilọn?",4
Gịnị n'ime ihe ndị a ka e debere naanị maka ndị nchụaja?,2
Kedu oge Eze Tutankhamun kpatara aha ọjọọ?,3
Gịnị mere Eze Tutankhamun ji bụrụ eze Ijipt a ma ama?,3
Olee ihe onye Grik na-ede uri Homer na-enwewughi ike ime?,2
Kedu onye Grik a ma ama nke a maara maka ihe ọzọ na-abụghị agụmagụ?,3
Kedụ ebe ndị ezinụlọ Hibru na-emefukarị ọtụtụ oge ha?,3
Olee ihe na-adịchaghị oke mkpa maka ezinụlọ Hibru?,3
Gịnị n'ime ndepụta ndịa na-akọwapụtaghị ọdịiche dị n'etiti obodo Scandinavian gasị?,1
Kedụ onye gara na mbụ na Greenlandi kpara ala?,1
Kedu otu ga-anabata ejighị oche eri nrị?,3
Kedu n'ime okwu ndị a na-abụghị akụkụ nke emume ndị Romu mgbe ochie?,4
"Sitena ịdabere n'akụkụ akwụkwọ a, olee ihe ndị apụghị ịnwe mmetụta na-adịgide?",2
"Olee ihe na-eso obodo, dika mpaghara akwụkwọ a si dee?",1
Olee edemede maka Drukgyal Dzong na-abụghị eziokwu?,1
Olee edemede kọwapụtara kpọmkwem ihe ọkụ kpatara na Drukgyal Dzong?,1
Kedu n'ime nkwuputa ndị a banyere Cambodia bụ eziokwu?,4
Olee ederede n'ime ndị a kọwapụtara kpọmkwem mwakpọ nke Cambodia?,2
Kedu ihe ụlọ ọrụ Dutch East India na-emeghị mgbe ha nọ na Taiwan?,4
Gịnị ka Nkwekọrịta nke Shimonoseki mepụtara?,4
Olee etu esi elele levulu pH nke kemikal?,3
Kedụ ihe ewepuru n’ion Haịdrojin?,4
Kedu n'ime ndepụtandị a na-akọwapụtaghị kpọmkwem ngala ọdụm?,2
Kedu n'ime ndepụta ndị a na-akọwapụtaghị kpọmkwem agwa ọdụm?,4
Kedụ ụdị anụ ndọgbụ na-erikarị oke bekee?,2
Kedụ anụ ndị a edesitara ka Nwamba nta na-achụkarị?,1
Kedu n'ime usoro ndị a edesitara abụghị akụkụ usoro ịchụ nta ocelot?,4
Kedu nke na-akọwapụtaghị oselọt kpọmkwem?,3
Olee n'ime ederede ndị a ka na-enweghị ka ike kacahsi ukwu nke agụ?,4
"N’isonye ka mpaghara akwụkwọ si dee, olee ederede kọwara ọdịche n'etiti agụ na ọdụm?",2
"Dị ka mpaghara akwụkwọ a si kwuo, olee ihe Robert Hooke mere tupu bayolọgisti ndị ọzọ?",1
Olee ihe ntọala okwu a “celu” pụtara?,2
"Dị ka edemede a si kwuo, olee ihe k’ọtụtụ ụmụ anụmanụ nwegasịrị ike ịme?",2
"Dị ka esi dee n’edemede akwụkwọ a, olee ihe ụfọdụ ụmụ anụmanụ na-enweghị?",3
Gịnị na-enyere osisi aka n’oge fotosynthesisi?,4
Olee ihe ndị mmadụ na-ekupu n’ume ma osisi na-ekuru ya?,4
"Isonye ka esi dee na mpaghara akwụkwọ a, olee n'ime ihe ọmụmatụ ndị a nwere ikeị gbochi usoro evolushọn?",1
Kedu n'ime ederede ndị a na-ekwuputaghị kpọmkwem usoro nke specieshọnụ? ,1
Olee akụkụ nke cekuletịrị sistemụ na-enwebata ọbara na ngbagote obi?,4
Olee tubu kachasị obere na cekuletiri sistemụ?,1
Olee n’ime ndesịta ndịa bụ ihe na-emelite site n’ikikere ahụhụ ji apịkọlata nku ha?,2
Olee ihe ana-ekwụghị na ndesịta ka ihe ife efe nke ahụhụ na-agbanwe ọnọdụ ya?,4
Olee n’ime njirimara ndị a ka a na-abụghị maka dinosaurs?,3
Olee n’ime ndesịta ndịa ka na-anaghị ahụtakarị dịka njirimara nnụnụ na dinosaurs na-ekekọrịta?,3
"Dị ka mpaghara akwụkwọ a sị kwu, olee akụkụ osisi cycad nke riceratops nwere ike iri?",1
"Dị ka mpaghara akwụkwọ a sị kwu, kedu n'ime ihe ndị a edesịtara ka Triceratops nwekarịrị ike iri? ",2
"N’isonye n’ederede n’akwụkwọ a, olee n'ime egwuregwu ndị edesịtara bụ ọkachamara na mpaghara ugwu Italị?",1
"N’isonye n’ozi dị n’akwụkwọ a, olee n’ime egwuregwu ndị a nwere mmerị na asọmpi ụwa maka Italị?",1
Olee mmemme emechara ka ụfọdụ akụkụ nke Luxembourg ghọrọ Belgium?,2
Olee n’ime ihe ndị a edesịtara metụtara nnọpụiche Luxembourg?,4
Olee sukwiya kilomita nke ngụkọta mpaghara Turkey nọ na Europe?,4
"N’isonye n’ederede n’akwụkwọ a, olee ogologo maịlị ka Turkey di?",4
Olee ihe e ji asụsụ Latin eme na n'obodo Vatican?,1
"Na Vatikan Citi, kedu ihe anaghị eji Italian eme?",3
"N’isonye n’ederede n’akwụkwọ a, kedu ihe bụ ihenrịta uru nke ana-enweta na-ịgwakọrịta ụda na kọmpụta dị ike?",1
"Isonye ka esi dee n’akụkụ akwụkwọ a, olee ebe ọtụtụ ụlọ dị na ya nwere ụlọ mposi a na-afụlọshị afụlọshị?",1
Kedu n’ime obodo ndị a ka ana-enweta sistemu nsị dị elu?,2
Gịnị n'ime ihe ndị a edesịtara na-eme ka onye sketa tụgharịa?,2
"Isonye ka esi dee n’akụkụ akwụkwọ a, olee ndesịta kọwapụtara kpọmkwem oghere dị n’ihu sketi izi ọgbara ọhụrụ?",1
"Isonye ka esi dee n’akụkụ akwụkwọ a, kedụ ihe bụ usoro na-enye atọmụ oghere ịwepụ ike karịrị n’ọkụ?",2
Olee ihe na-akpalite atọmụ ịwepụta foton?,2
"Isonye ka esi dee n’akụkụ akwụkwọ a, kedụ ihe nwere ike ịme ka ọkụ bọlbụ ọrụ?",3
Kedu na ndesịta ndịa bụ ihe nwere ike ịmebi ihe maobụrụna ịkpatụ ya aka oge ịna-agbanwe bọlbụ?,1
"Isonye ka esi dee n’akụkụ akwụkwọ a, olee ihe na-eme oge a gbawara nucleus?",2
Kedu n’ihe ndịa edesitara na-egosiputa ogologo oge ikpọghachị azụ n’ụwa,2
Olee ihe eji-etinye teliskop na speci?,2
Kedu ihe ekwuru maka mmemme sikulikul iji nyochaa ngafe oge?,2
"Isonye ka esi dee n’akụkụ akwụkwọ a, kedụ ihe eji atụnyere oge n’ihe mmemme?",1
"Isonye ka esi dee n’akụkụ akwụkwọ a, olee ihe ekwesiri iji were onye ga-anọ n’oche eze?",1
"Kedụ ihe izizi Charles buru ụzọ mee, sitena ozi dị n’akwụkwọ a?",1
Kedu obodo ụgbọ mmiri Trygvasson si?,4
Kedụ mgbe Germani welitere omenala dị ike na Estonia?,1
Olee ihe metụtara asụsụ ndị Estonia?,2
"Isonye ka esi dee n’akwụkwọ a, olee ihe na-akpata ọnụọgụ ndị na-asụ Hindi?",3
Olee ndesita bụ eziokwu gbasara asụsụ Hindi na Urdu?,2
Olee ndesita nke na-abụghị okwu ziri ezi banyere mkpụrụedemede Hangeul?,1
Kedụ ihe nọchitereanya mkpụrụedemede Hunmin Jeongeumu?,1
Olee asụsụ Sanskrit metụtara dika esi dee n’akwụkwọ a?,1
"Dị ka esi dee n’akụkụ akwụkwọ a, gịnị welatara iji Sanskrit arụ ọrụ?",2
"Ị dabere ka akụkọ akwụkwọ a si kwuo, kedụ n’ime ndesịta ndịa kwụrụ kpọmkem ihe gbasara gụraviti na Io?",1
"Ị dabere ka akụkọ akwụkwọ a si kwuo, kedụ ederede kọwara kpọmkwem leya npụta ọnwa?",1
"Isonyere ka esi dee na mpaghara akwụkwọ a, kedụ ebe ihenkpuchi Ọnwa kachasi ike?",1
"Isonyere ka esi dee na mpaghara akwụkwọ a, olee akụkọ n'ime nkwuputa a gasị ụfọdụ ndị mmadụ nabatara?",3
Kedu ihe na-epekarị mpe maọbụrụna ịna-agata etiti Anyanwụ aka?,3
"Ịsonyere ka esi dee na mpaghara akwụkwọ a, kedụ mpaghara anyanwụ ka a na-ahụta anya site n’Ụwa?",3
Kedu n'ime nchọpụta ndị a edeputara nyere aka kwado ozizi Copernicus?,1
Gini ka Galileo Galilei chọpụtara na 1610?,2
"N’isonyere ederede akwụkwọ a, olee ebe Osimiri Amazọnụ si enwebata mmiri?",1
Olee akụkọ otito anaghị enye Osimiri Amazọnụ?,3
Olee ụdị ọrụ edesitara n’ederede a na-eji ọnụ ọgụgụ ndị Venezuelan dị obere arụ ọrụ?,1
"N’isonye ka ederede a si kwuo, olee mpaghara na-ejikari ji ọnụ ọgụgụ Venezuelan buru ibu arụ ọrụ?",1
"Isonyere ka esi de n’akwukwọ a, olee ihe fushọnụ na-ekwe ka kpakpando mee?",1
Gịnị n’ihe ndị edesitara ka ezigbo riaktọ fushọnụ ga-ekeputa?,4
Olee kemikụl mejupụtara mmiri?,2
"Oge mmiri gbanwere ụdị, olee ihe na-anọgide ka ọdị na mbụ?",1
"Isonye ka esi dee na mpaghara akwụkwọ a, olee na ndesịta ndịa na-abụghị nramahụ nke steeti iri na atọ nyere ha ịkwanye ụfọdụ iwu?",1
"Isonye ka esi dee na mpaghara akwụkwọ a, olee nkwupụta na-eziputa kpọmkwem steeti gọọmentị etiti na mgbe Agha Mgbanwe?",3
Olee etu esi ede okwu gasị dị n'azụ Agbamụama nke Nwereonwe?,3
Kedu n'ime ihe ndị a edesịtara ka eji mara Singapore?,1
Kedu ihe bụ Vanda Miss Joaquim?,4
Olee ụdịdị pyramidi Giza ka Alaeze Ọhụrụ Ijipt enweghị ike ịnabata dịka esi dee na mpaghara akwụkwọ a?,3
"Isonyere ka akwụkwọ si dee, kedụ ebe anụmanụ na-ata ahịhịa na-esi na-aga ịnweta mmiri zoro ezo?",3
"Isonyere ka akwụkwọ si dee, kedu ebe anụmanụ na-ata ahịhịa na-ahapụ mgbe ụfọdụ n’oge Eprel?",1
Kedu mba Ọpụreshọnụ Sealion bụ mwakpo agha ha?,1
Olee ihe Germanị kpọrọ mwakpo a na Biritenụ?,2
