question,gemma3_answer
Hvilken krig blir noen ganger beskrevet som den siste «religionskrigen»?,1
Hvilke av følgende aspekter av den katolske kirken ble ikke gransket?,2
"Hvem ble drept på Versailles, ifølge avsnittet?",4
Hvilke av følgende ble ikke påtvunget kongen og dronningen av folkegruppen?,2
Hvilke av følgende var ikke et resultat av Storbritannias ukonvensjonelle ubåtkrigføring?,3
Hvilket utsagn er ikke en nøyaktig beskrivelse av Storbritannias marineblokade mot Tyskland?,4
"For hvem vil diagnosen multippel sklerose være mest sannsynlig, basert på avsnittet?",1
"Hva trengte deltakere i regelmessig aktivitet mer støtte til, ifølge avsnittet?",1
"Hvordan spilles vanligvis fekting, ifølge avsnittet?",4
"Hvilke av følgende vil være den sterkeste indikatoren på innvendig forgiftning, ifølge avsnittet?",4
"Hva er det første man bør gjøre når man vurderer et offer, ifølge avsnittet?",1
Hvilke av følgende utsagn er ikke en nøyaktig gjenspeiling av prosessen for å sjekke et offer?,1
Hvilke av endringene utløst av den franske revolusjonen hadde en betydelig påvirkning på arbeiderklassen?,2
Hva var det mindre sannsynlig at militær suksess var basert på etter den franske revolusjonen?,2
Hvilken offentlig tjeneste sies å forårsake mest misnøye i utviklede land?,3
"Hva kan sies om offentlige transportsystemer, ifølge avsnittet?",3
"Hvilke av følgende kan være vanskelig å måle grunnet sjåførenes uforutsigbarhet, ifølge avsnittet?",4
Hvilke av følgende brukes for å beregne en trafikkstrøm matematisk?,4
Hva brukte Hershey og Chase for å implantere sitt eget DNA? ,4
Hva er evnen en mutasjon har til å bli overført til barn avhengig av?,1
"Hva er de ulike virkningene av mutasjon ikke avhengig av, basert på informasjonen i avsnittet?",1
Hva av det følgende var ikke en årsak til at eldre kulturer hadde geiter?,2
Hva er det mål om å bruke færrest av i golf?,2
Hvor er gresset kuttet kortest på en golfbane?,2
Hva er det typiske formålet med et eksperiment?,1
"Hva bidrar ikke til å styre vitenskapelig forskning, ifølge avsnittet?",1
"Hvilket utsagn om tornadoer er ikke sant, ifølge avsnittet?",3
"Hvilke av følgende utsagn er en nøyaktig beskrivelse av de fleste tornadoer, basert på avsnittet?",4
Hvilke av følgende begynte mennesker å gjøre på 1500-tallet?,4
Hvor lenge har mennesker forstørret gjenstander med linser?,3
"Hva sier Muhammads hule om hans åndelige praksiser eller verdier, ifølge avsnittet?",1
"Hva ble jern først brukt til, ifølge avsnittet?",1
"Hvorfor ble trehjul erstattet av jernhjul, ifølge avsnittet?",4
"Hva formet enkeltpersoner i romantismen, ifølge avsnittet?",2
Hvilke av følgende utsagn gjenspeiler ikke en generell ide om teknologisk determinisme? ,1
"Hvilke av følgende er ikke forbundet med å skyve buen, ifølge avsnittet?",1
"Hvilke av følgende er forbundet med en mykere lyd, ifølge avsnittet?",3
Hvilke av følgende alternativer kan fossiler vise at hender etter hvert tilpasset seg til å bli brukt primært til?,1
Hvilke av følgende er en nøyaktig beskrivelse av falangene til en sjimpanse? ,3
Hvilket utvalg fjerner utvelgelse ny genetisk variasjon fra?,4
Hvilken prosess er ansvarlig for å tilføre genvariasjon?,3
"Hvilke av disse bør en primat spise for å løse et «proteinproblem», basert på informasjonen i avsnittet?",3
"Hvilke av følgende problemer er ikke forårsaket av mangel på essensielle aminosyrer, ifølge avsnittet?",1
Hvordan markerer medlemmer av en spesifikk subkultur ofte sin tilknytning til gruppen?,4
"Hva kan skje med et barn som identifiserer seg med en raseminoritet som man har fordommer om at deltar i truende atferd, ifølge teorien presentert i avsnittet?",2
"Hva av følgende kan et barns kunnskap om rasemessige fordommer ha en påvirkning på, ifølge avsnittet?",2
"Hvilke av følgende vil mest sannsynlig ikke være i samsvar med å oppdra et vilt barn, ifølge avsnittet?",2
"Hvilke av følgende er en nøyaktig beskrivelse av vill atferd hos barn, ifølge avsnittet?",2
"Hvilke av følgende praksiser er ikke i samsvar med selvforsynt landbruk, ifølge avsnittet?",2
Hvilke av følgende er en nøyaktig beskrivelse av praksisen med selvforsynt landbruk?,2
Hvilken turismekategori vil det å besøke et museum vil falle under?,3
"Hva kan være en prioritet for rekreasjonsreisende, ifølge avsnittet?",2
Hva nevnes i avsnittet som noe som bidro til å redusere frykten for endringer i den lokale kirken?,1
"Hva kan det å få en forståelse av sin egen historie bidra til, ifølge avsnittet?",3
Hvilke av følgende utsagn er en nøyaktig beskrivelse av den postmoderne tilnærmingen til læring?,4
Hvilke av følgende utsagn er ikke en nøyaktig gjenspeiling av en postmoderne læringstilnærming?,2
Hvilke av disse vil forstyrre søvnavbruddsprosessen etter bevisst oppvåkning under den normale søvnperioden?,2
Hvilke av følgende er ikke en nøyaktig beskrivelse av søvnavbrudd?,4
Hva økes etter hvert som hjernen forsøker å drømme klart oftere?,4
Hvilke av følgende negative effekter kan det å ofte ha klare drømmer ha på kroppen?,1
"Hvordan er konvensjonelle lag og virtuelle lag like, ifølge avsnittet?",1
"Hvilket utsagn om fysiske og virtuelle lag er ikke sant, ifølge avsnittet?",1
Hvilke av følgende er ikke noe som innholdsteorier fokuserer på?,1
Hvilke av følgende er ikke et objekt i tredelingsreglene?,2
Hvilke av følgende beskriver ikke 35 mm-bildeformatet?,3
"Hvordan har zoomlinser blitt bedre etter hvert som produsenter øker kvaliteten på linseproduksjon, ifølge avsnittet?",3
"Når kan en zoomlinse være å foretrekke foran et fastobjektiv, basert på informasjonen i avsnittet?",4
Hvilke av følgende er ikke ansett som en nøyaktig beskrivelse av mystikk?,4
"Hvilke av følgende er ikke et fokus i mystikken, ifølge avsnittet?",2
"Hvem kan ha startet et samfunn for landbruk, ifølge avsnittet?",3
"Hvilket sted var gruppen som jaktet på moaer de første innbyggerne, ifølge avsnittet?",2
I hvilket scenario vil det å bruke Pureland-metoden for origami være til nytte for folderen?,4
Hvilke av følgende er ikke en nøyaktig beskrivelse av Pureland origami?,1
"Hvilket sted er ikke forbundet med sivilisasjonen i Indus-dalen, ifølge avsnittet?",3
Hvilke av følgende er ikke nevnt som et mulig navn for sivilisasjonen i bronsealderen diskutert i avsnittet?,3
"Hvilke av følgende gir en langsiktig fordel, ifølge avsnittet?",1
"Hvilke av følgende kan man noen ganger prioritere hvis fokuset er på umiddelbare fordeler, ifølge avsnittet?",4
"Hvem dekket store deler av krigskostnadene, ifølge avsnittet?",4
Hvilken periode kom før tempelridderalderen?,3
Hvilken periode kom etter tempelridderalderen?,1
Hvilken medisinsk behandling eller prosedyre er ikke nevnt som brukt av leger og kirurger under romertiden?,1
"Hvilke av følgende tilskrives ikke den medisinske utviklingen i det romerske imperiet, ifølge avsnittet?",3
Hva er evnen til å se avhengig av?,1
Hva avhenger variasjonen i øyestruktur mellom organismer av?,2
"Hvilket utsagn om sikhisme er ikke en nøyaktig gjengivelse av religionen, ifølge avsnittet?",2
"Hvilke av følgende er ansett som et kjerneaspekt i det sikhistiske trossystemet, ifølge avsnittet?",1
"Hva kan barn med ADD (Attention Deficit Disorder) ha problemer med å fokusere på, ifølge avsnittet?",1
"Hvorfor har barn med ADD (Attention Deficit Disorder) en tendens til å delta i risikabel atferd, ifølge avsnittet?",4
"Hvilke av disse er ikke et eksempel på scaffolding, basert på informasjonen i avsnittet?",3
Hvilke av følgende er ikke en nøyaktig beskrivelse av konseptet scaffolding?,3
"Hvilken MySpace-funksjon kan være nyttig for studenter som har lesevansker, ifølge avsnittet?",1
"Hvilke av følgende var ikke en del av Krutsjovs respons på arbeideropptøyene, ifølge avsnittet?",3
Hvilke av følgende var ikke en årsak til opptøyene i Polen?,4
"Hvilke av følgende påvirket ikke relasjonen mellom USSR og USA, ifølge avsnittet?",2
Hvilke av følgende er ikke en nøyaktig beskrivelse av formålet med å sende nerveimpulser rundt i kroppen?,1
Hva kan man finne på Giza-platået?,4
Hva var formålet med den store pyramiden?,2
Hvem er ansvarlig for kunnskapen vår om ildspåsetteren som ødela tempelet?,3
Hva er et nøyaktig utsagn om gjenoppbyggingen av tempelet på Artemis?,2
"Når var det tidligste tidspunktet en art kan ha gått oppreist, ifølge avsnittet?",1
Hvilke av disse artene gikk regelmessig oppreist?,2
Hva prøvde den tyske marinen å oppnå under 2. verdenskrig?,2
"Hvem hadde størst suksess med marinekrigføring i Nord-Atlanteren, basert på informasjonen i avsnittet?",1
Hva fantes ikke da assyrianerne implementerte bruken av kavaleri?,1
Hvordan kjempes kamper som bruker et kavaleri?,3
"Hvor ville du ikke finne en gjennomsnittlig babyloner, ifølge avsnittet?",4
Hvilke av følgende var spesifikt ment for prester?,2
Når ble Kong Tutankhamon kjent?,3
Hva gjorde Kong Tutankhamon til en omtalt egyptisk konge?,1
Hva kunne ikke den greske poeten Homer gjøre?,2
Hvilken berømt greker er kjent for noe annet enn litteratur?,3
Hvor tilbrakte den hebraiske familien mye av tiden sin?,1
Hva var ikke så essensielt for den hebraiske familien?,3
Hvilke av følgende er ikke beskrevet som en forskjell mellom de skandinaviske landene?,2
Hvem bosatte seg først på Grønnland?,1
Hvilken gruppe foretrekker å spise uten stoler?,3
Hvilke av følgende var ikke en del av et romersk festmåltid i antikken?,4
"Hvilke av følgende vil sannsynlig ikke gi en varig påvirkning, ifølge avsnittet?",2
"Hva kommer før en nasjon, ifølge avsnittet?",3
Hvilket utsagn om Drukgyal Dzong er ikke sant?,1
Hvilket utsagn er en nøyaktig beskrivelse av utfallet av brannen i Drukgyal Dzong?,1
Hvilke av følgende utsagn om Kambodsja er sanne?,4
Hvilke av følgende utsagn er en nøyaktig beskrivelse av invasjonene av Kambodsja?,4
Hvilke av følgende gjorde ikke det nederlandske Øst-India-selskapet i løpet av sin tid i Taiwan?,4
Hva etablerte Shimonoseki-traktaten?,4
Hvordan måles pH-nivået til et kjemikalie?,3
Hva ble fjernet fra hydrogenioner?,4
Hvilke av følgende utsagn er ikke en nøyaktig beskrivelse av en løveflokk?,3
Hvilke av følgende utsagn er ikke en nøyaktig beskrivelse av atferden til løver?,4
Hvilken type rovdyr er kaniner er et vanlig byttedyr for?,3
Hvilke av følgende jakter ofte små kattedyr på?,1
Hvilke av følgende er ikke en del av ozelotens jaktmetode?,3
Hvilke av følgende er ikke en nøyaktig beskrivelse av en ozelot? ,3
Hvilke av følgende er ikke ansett som en tigers største styrke?,1
"Hva er forskjellen mellom tigre og løver, ifølge avsnittet?",2
"Hva gjorde Robert Hooke før andre biologer, ifølge avsnittet?",1
Hva betyr opprinnelsen av ordet «celle»?,2
"Hva har de fleste dyr evnen til å gjøre, ifølge avsnittet?",2
"Hva har enkelte dyr ikke, ifølge avsnittet?",3
Hva hjelper planter under fotosynteseprosessen?,4
Hva innånder mennesker som planter utånder?,2
"Hvilke av følgende eksempler vil hindre evolusjonsprosessen, ifølge avsnittet?",1
Hvilke av følgende utsagn er ikke en nøyaktig beskrivelse av artsdannelsesprosessen? ,1
Hvilken del av sirkulasjonssystemet fører blod mot hjertet?,4
Hvilke rør er de minste i sirkulasjonssystemet?,1
Hvilke av følgende øker et insekts evne til å brette vingene sine bakover?,2
Hvilke av følgende er ikke nevnt i avsnittet som noe som påvirkes av et insekts evne til å fly?,1
Hvilke av følgende egenskaper er vanligvis ikke forbundet med dinosaurer?,2
Hvilke av følgende er vanligvis ikke ansett som en egenskap fugler og dinosaurer deler?,3
"Hvilken del av cycadeplantene er det sannsynlig at en triceratops ville ha spist, ifølge avsnittet?",2
"Hvilke av følgende ville en triceratops mest sannsynlig ha spist, ifølge avsnittet? ",2
"Hvilke av følgende sporter vil sannsynligvis være svært populær i de nordlige områdene av Italia, ifølge avsnittet?",3
"Hvilke av følgende sporter vant et verdensmesterskap for Italia, basert på informasjonen i avsnittet?",1
Etter hvilken hendelse ble deler av Luxembourg belgisk?,2
Hvilke av følgende påvirket Luxembourgs nøytralitet?,1
Hvor mange kvadratkilometer av Tyrkias totale areal er i Europa?,4
"Omtrent hvor kilometer langt er Tyrkia, ifølge avsnittet?",1
Hva brukes det latinske språket til i Vatikanet?,1
Hva brukes italiensk ikke til i Vatikanet?,3
"Hvilke av følgende fordeler får man fra lydmiksing på sofistikerte datamaskiner, ifølge avsnittet?",1
"På hvilket sted hadde mesteparten av hjem toaletter som kunne spyle ned, ifølge avsnittet?",1
På hvilke av følgende steder kunne man finne avanserte kloakksystemer?,1
Hvilke av følgende får en skøyteløper til å svinge?,1
"Hvilke av følgende er en nøyaktig beskrivelse av hulrommet på kniven til moderne isskøyter, ifølge avsnittet?",3
"Hva er prosessen der atomer kvitter seg med den ekstra energien fra lys, ifølge avsnittet?",4
Hva får et atom til å sende ut et foton?,2
"Hva vil etter hvert få en lyspære til å slutte å virke, ifølge avsnittet?",3
Hvilke av følgende kan potensielt være farlig å ta på mens man skifter en lyspære?,3
"Hva skjer når en kjerne splittes, ifølge avsnittet?",2
Hvilke av følgende gjenspeiler langdistanseringing tilbake til jorden,2
Hvilke av disse brukes til å sette et teleskop ut i verdensrommet?,2
Hva bør man merke seg om en syklisk hendelse for å spore tiden som går?,2
"For hvilket aspekt av en hendelse brukes tid for å sammenligne, ifølge avsnittet?",1
"Hvilke av følgende er ansett som typisk for en arvtager til tronen, ifølge avsnittet?",2
"Hva var Charles den første til å gjøre, basert på informasjonen i avsnittet?",3
Hvilket land var Trygvassons flåte fra?,4
På hvilket historisk tidspunkt hadde Tyskland en sterk kulturell påvirkning på Estland?,3
Hva ble det estiske språket påvirket av?,2
"Etter hvilken faktor varierer antall personer som snakker hindi, ifølge avsnittet?",1
Hvilke av følgende er et sant utsagn om språkene hindi og urdu?,2
Hvilke av følgende er ikke et nøyaktig faktum om Hangeul-alfabetet?,2
Hva ble alfabetet Hunmin Jeongeium etter hvert endret til?,2
"Hvilke språk har blitt påvirket av sanskrit, ifølge avsnittet?",4
"Hva ble bruken av sanskrit redusert på grunn av, ifølge avsnittet?",4
"Hvilke av følgende er et nøyaktig utsagn angående tyngdekraften på Io, ifølge avsnittet?",4
"Hvilke av følgende utsagn er en nøyaktig beskrivelse av månens ytterste lag, ifølge avsnittet?",2
"Hvor er månens skorpe tykkest, ifølge avsnittet?",3
"Hvilke av følgende blir trodd av visse personer, ifølge avsnittet?",3
Hva blir tynnere jo lengre du beveger deg fra solens kjerne?,3
"Hvilken del av solen er synlig fra jorda, ifølge avsnittet?",3
Hvilke av følgende observasjoner bidro til å støtte Copernicus sin teori?,1
Hvilke av følgende ble observert av Galileo Galilei i 1610?,2
"Hvor samler Amazon-elva vann fra, ifølge avsnittet?",1
Hva kan ikke tilskrives Amazon-elva?,3
Hvilken type arbeid nevnt i avsnittet sysselsetter færrest venezuelanere?,3
"Hvilke av følgende sektorer sysselsetter størst antall venezuelanere, ifølge avsnittet?",1
"Hva gjør sammenslåing at stjerner kan gjøre, ifølge avsnittet?",3
Hvilke av følgende vil en nyttig fusjonsreaktor skape?,4
Hva er den kjemiske sammensetningen av vann?,4
Hva forblir det samme når vann endrer form?,1
"Hvilke av følgende var ikke et problem for de tretten delstatene da de prøvde å innføre visse lover, ifølge avsnittet?",1
"Hvilket utsagn er en nøyaktig gjenspeiling av tilstanden til sentralregjeringen under uavhengighetskrigen, ifølge avsnittet?",3
Hvordan er ordene på baksiden av uavhengighetserklæringen skrevet?,3
Hvilke av følgende er Singapore er kjent for?,1
Hva er Vanda Miss Joaquim?,2
"Hvilket trekk ved Giza-pyramidene ville egypterne fra Det nye kongedømmet sannsynligvis ikke beundre, ifølge avsnittet?",1
"Hvor reiser vegetarianere på jakt etter regnet, ifølge avsnittet?",3
"Hvilket område drar vegetarianere fra en gang i april, ifølge avsnittet?",2
Hvilket land var operasjon sjøløve en invasjon av?,2
Hva kalte Tyskland angrepet på Storbritannia?,2
Hva er ikke nevnt som et nødvendig skritt i Italias plan om å erobre afrikanske land?,2
"Hva ble ansett som Italias hovedmål med krigen, ifølge avsnittet?",1
Hvem etablerte vennlige relasjoner med inntrengere?,2
Hvem var de allierte som var involvert i Operasjon Dragoon?,1
For hvilken teknologi førte utviklingen til at ubåter begynte å kjøre under vann?,4
På hvilket område hadde ubåter en svært begrenset rekkevidde da de først ble brukt?,3
"Hvem brøt en avtale, ifølge avsnittet? ",4
Hvilke av følgende ble ikke utført av den røde arme?,3
Hva skjedde med den italienske ingeniørsjefen for tiende arme?,3
Hvor ble Italo Balbo drept?,4
"Hvilke av følgende teknikker er en viktig del av tibetansk meditasjon, ifølge avsnittet?",3
"Hvordan aktiveres chakraer i «senteret» for tibetansk meditasjon, ifølge avsnittet?",2
Hvem fremførte den andre lovsangen under programmet?,4
"Hvem fremførte en lovsang under matserveringen, ifølge avsnittet?",1
Hva var den nest siste opptredenen for kvelden?,1
Hvilken nasjonalitet har Alessandro Safina?,4
"Hvilke av følgende utsagn er ikke sanne, basert på avsnittet?",1
"Hvem kommenterte det ukomfortable varmenivået, ifølge avsnittet?",2
Hvor var det et strømbrudd grunnet tsunamiaktiviteten?,1
"Hvordan ble Tonga påvirket av strømbruddet, ifølge avsnittet?",4
Når kunne politiet bruke fartsradar til å se hvor raskt Jonny Reid kjørte?,1
"Hvorfor var det vanskelig for politiet på New Zealand å se hvor raskt Jonny Reid kjørte, ifølge avsnittet?",2
Hvor var jordskjelvet i forhold til Butte?,2
Hva skjedde under opprøret i Abu Ghraib?,4
Hvorfor ble fengselet i Irak kjent? ,4
Hvilken type arrangement skulle avholdes på Mauis krigsminnestadion?,3
Hvem ga etter hvert en forklaring på hvorfor arrangementet ble kansellert?,2
Hvem mente flere av Bishkeks innbyggere var ansvarlig for plyndringene?,3
Hvem beskyldte demonstranter fra sør for plyndringene?,1
Når opplevde Ring økt salg?,1
Når bestemte Jamie Smirnoff seg for å starte Ring?,1
Hva ga hver Reading Rainbow-episode barn anbefalinger til?,4
Hva kan ha bidratt til kanselleringen av Reading Rainbow-serien?,1
Hvilke av følgende var ikke argument fremsatt av tjenestemenn for kommunen i Amsterdam og museet angående treet?,2
"Hvilke av følgende bør inspeksjoner være standard for, ifølge en sjefsinspektør for RSPCA?",4
"Hva kan bidra til å understøtte viktigheten av dyrevelferd for australske slakteriarbeidere, ifølge avsnittet?",1
"Hvilket yrke hadde personen som ble arrestert, ifølge avsnittet?",1
Hvor mange ofre ble det holdt begravelse for mens nyheten om en annen arrestasjon spredtes?,2
"Hvilket land valgte å ikke ratifisere ACTA-avtalen, som svar på protestene?",2
"Hvilke av følgende land valgte å utsette prosessen med å bli med i ACTA, ifølge avsnittet?",4
Hvor mange personer ble skadet som et resultat av overopphetede iPod-er?,1
Hvem sa at overopphetingshendelsene ikke var veldig alvorlige?,4
Hva sa Steve Jobs at Apple skulle finne opp på nytt under talen sin?,2
Hva var formålet med Steve Jobs 2 timers tale?,3
Hva kunngjorde Cristina Fernandez de Kirchner på Argentinas teater?,1
Hvor kunngjorde Cristina Fernandez de Kirchner at hun ønsket å stille til valg som president?,3
Hvilke funn hadde ACMA når det gjelder Big Brother?,1
Hvilke parametre må media falle inn under for å bli ansett som internettinnhold?,2
Hvem er leder at det australske liberale partiet?,2
Hvorfor har ikke Australia allerede en atomkraftindustri?,4
Hvilken skiløper fullførte ved hjelp av en følger?,3
Hvilket land kom på 10. plass i kvinnenes stående super-G?,1
"Hvilken utsagn om Blake er ikke nøyaktig, ifølge avsnittet?",2
"Hvilke av følgende skjedde ikke med Blake, basert på avsnittet?",3
Hva vil FNs fond for global oppvarming ikke bli brukt til?,2
"Hva håper FN å redde, ifølge avsnittet?",3
Hvilke av følgende ble ikke sitert av Albert Muchanga som noe man fortsatt måtte bli enig om?,1
"Hvorfor kan handel begynne i juli, ifølge avsnittet?",2
"Hva beskyldte Atlanta Journal-konstitusjonen utdanningsfunksjonærer for, ifølge avsnittet?",3
"Hva ble ikke nevnt i Atlanta Journal-konstitusjonens rapport, basert på informasjonen gitt i avsnittet?",2
"Hvilken informasjon er kjent etter bombingen, ifølge avsnittet?",4
Hvor mange kamper har Jesus spilt siden han ble en del av Manchester City i 2017?,4
Hvilken klubb fikk Jesus en pris på 27 millioner pund for å bli med?,1
Hvilket utsagn om hotellgjestene er ikke sant?,4
"Hvilke at følgende utsagn er sanne, ifølge avsnittet?",3
"Hvilken informasjon om kollisjonen er ikke usikker, basert på avsnittet?",1
"Hva må fortsatt fastslås om kollisjonen, ifølge avsnittet?",4
"Hvilken plass hadde Batten på et tidspunkt på listen over de rikeste amerikanerne, ifølge avsnittet?",3
Hvilke av følgende foretok Batten en donasjon til?,2
Hva er ikke en del av loven som ble signert av guvernør Arnold Schwarzenegger?,3
"Hvem fikk ikke med seg ting som ble sagt, ifølge avsnittet?",3
"Hvilke av følgende er riktig om Millers opplevelse på høringen, ifølge avsnittet?",2
Hvem etterspurte forandringer i Ren luft-forslaget?,3
Hvem nektet for at Ren luft-forslaget ble brukt som et stunt i forløpet til valget?,2
Hva dannet sammensetningene cyanursyre og melamin da de reagerte med hverandre i katteurin?,3
Hva brukte forskere infrarød spektroskopi til å observere?,2
Hvem refererte til Luna som «Dronningen av Ekstrem»?,4
Hvem refererte til Luna som «rar»?,2
Hva skjedde ikke med sjåføren som var involvert i krasjet?,3
Hva var ikke noe som skilte seg ut ved Sør-Afrikas spill under rugbyturneringen?,3
"Når ble Sør-Afrikas spill bedre, ifølge avsnittet?",4
"Hvilke av følgende utsagn er ikke en nøyaktig gjenspeiling av Kinas økonomi, ifølge avsnittet?",4
"Når kan Kinas brutto nasjonalprodukt bli større enn USAs, ifølge avsnittet?",2
Hva foreslo Hu at utviklingsland skulle gjøre?,4
Hva ble ikke nevnt av Hu?,4
For hvilke av følgende sa Veerman at situasjonen ikke var god?,2
"Hvem til ta Huhnes stilling i kabinettet, på grunn av påtalen?",1
Hvem vil ta over forretningsministerjobben i kjølvannet av påtalen?,1
Hva oppfordrer artistene publikum til å gjøre under operaen av Camille Saint-Saens?,1
Hvem røyker hovedsakelig cannabis under operaen?,3
Hva er et annet navn for «romvandringen» Leonov utførte?,3
Under hvilket oppdrag var Leonov leder for den sovjetiske delen?,2
Hvem ble skadet i styrten?,1
Hva skjedde med personene som var involvert i ulykken?,2
Hva av følgende håpet forskere som jobbet med programmet å observere effekter forårsaket av?,2
Hva av følgende observerte forskere materien til?,4
"Hva kritiseres ikke av konservative, basert på avsnittet?",1
Hvem kritiserer rekonstruksjonskontraktene for orkanen Katrinas hjelpeinnsats?,2
"Hvor vil lysene fra Stardust-romskipet være synlig først, ifølge avsnittet?",2
"Hva av følgende vil romskipet sette rekord for, ifølge avsnittet?",3
Hvilken relasjon hadde Dr. Malar Balasubramanian til Saroja Balasubramanian?,2
Hvor fant man liket til Sara Balasubramanian?,3
Hva ble anskaffet av eBay?,3
Hva ønsker eBay å oppnå med anskaffelsen?,2
"Hvem samhandlet ikke med de gjenværende innsatte på området etter at kampene sluttet, ifølge avsnittet?",4
Hvilke av følgende førte til at de innsatte avsluttet opptøyene?,2
"Hva bør Iran frigjøre seg fra, etter Ayatollah Ali Khamaneis mening?",4
"Hvem innrømmet at sanksjonene har effekt på den iranske økonomien, ifølge avsnittet?",1
Hvilke av følgende er ikke en del av Frankrikes stemmeprosess?,4
Hvor indikerer velgere sin valgte kandidat?,2
Hva fikk Allen til å starte et åtte år langt søk etter Musashi?,4
"Hva investerte Allen mye av sin rikdom i, ifølge avsnittet?",2
"Hvilke av følgende førte sannsynligvis til farlige forhold i og rundt anlegget, ifølge avsnittet?",1
Hvilke av følgende er ikke et av sikkerhetstipsene foreslått til lokale beboere etter hendelsen på anlegget?,3
