question,gemma3_answer
ၸွမ်းပွင်ႈလိၵ်ႈဝႃႈ ၼႃႈၵၢၼ်ေၵႃႉလႆႈထုၵ်ႇၺွပ်းၼၼ်ႉပဵၼ်ဢီႈသင်။,1
ၸွမ်းဢဝ်ပွင်ႈလိၵ်ႈဝႃႈ ၽွင်ႈမိူဝ်ႈၶၢဝ်ႇတၢင်ႇဢၼ် ပိုၼ်ႊဢွၵ်ႇလွင်ႈ ထုၵ်ႇၺွပ်းယူႇၼၼ်ႉ မႃႇသႃႇၶိုၼ်းသိုပ်ႇပဵၼ်ယူႇ တီႈၵူၼ်းပၢႆႊၽေး ပေႃးလၢႆပၢင်ယဝ်ႉ။,2
ယူႇတီႈလွင်ႈတုမ်ႉတွပ်ႇ ၾၢႆႇၵႅတ်ႇၶႄသေ မိူင်းလႂ် ဢမ်ႇလႆႈၶိုၼ်ႈၼႃႈ လူင်းလၢႆးမိုဝ်းၸွမ်း လိၵ်ႈႁူမ်ႈမၢႆ ACTA,2
ၸွမ်းဢဝ် ပွင်ႈလိၵ်ႈဝႃႈ မိူင်းလႂ် တီႈတႂ်ႈၼႆႉ တႅပ်းတတ်းတႃႇသုတ်ႉၶၢဝ်းယၢမ်းလွင်ႈတေၶၢႆႉ ႁူမ်ႈၸူး ACTA,1
မီးၵူၼ်းမၢတ်ႇၸဵပ်း လၢႆၵေႃႉ ဢၼ်ထုၵ်ႇ iPod လိူတ်ႈႁႅင်းသေ တႅၵ်ႈပဵၼ် လွင်ႈဢမ်ႇသၢၵ်ႇထုၵ်ႇ။,1
ပဵၼ်ၽႂ်ၵေႃႉလၢတ်ႈဝႃႈ လွင်ႈၽေးဢမ်ႇသၢၵ်ႇထုၵ်ႇ ဢၼ်ၶိူင်ႈလိူတ်ႇႁႅင်းသေ တႅၵ်ႇၼႆႉ ဢမ်ႇပေႃးႁၢႆ့ၸႃႉ,1
ဢိင်ၶေႃႈမၼ်းလၢတ်ႈ သေ Steve Jobs ၵၢဝ်ႇဝႃႈၸိူင်ႉႁိုဝ် လွင်ႈ Apple တေၶူင်ႊၶူဝ်းၶိုၵ်ႉလၢၵ်ႇလၢႆးဢၼ်ဝႃႈၼၼ်ႉ။,1
တၢင်းယိူင်းဢၢၼ်း Steve Jobs ဢၼ်လႆႈလၢတ်ႈၵႂႃႇ ႁိုင် သွင်မူင်းၼႆႉ မီးသင်။,1
Cristina Fernandez de Kirchner ပိုၼ်ႊၽၢဝ်ႇလွင်ႈသင်တေႃႇ ႁူင်းၼေၸိူင်း Argentine Theatre,1
Cristina Fernandez de Kirchner ပိုၼ်ႊၽၢဝ်ႇ တၢင်းယိူင်းဢၢၼ်း တႃႇၶႄႉပဵၼ်ၸွမ်ၸိုင်ႈၼၼ်ႉ တီႈလႂ်။,1
ACMA ၶဝ် သွၵ်ႈလႆႈၶေႃႈမုၼ်းဢီႈသင် ၵဵဝ်ႇတၢင်း Big Brother။,1
ၶေႃႈမၵ်းမၼ်ႈဢၼ်လႂ် မီႇတီႇယႃႇ ၶဝ်ထုၵ်ႇလႆႈႁဵတ်းၸွမ်း ၼႂ်းၶေႃႈၼမ်း ဢိၼ်ႇတႂ်ႇၼႅတ်ႉ။,3
ၽႂ်ၵေႃႉပဵၼ် ၽူႈဢွၼ်ႁူဝ် ပႃႇတီႇ Australia's Liberal Party,2
ယွၼ်ႉသင်လႄႈ Australia ဢမ်ႇပႆႇပႃႈမီး ယူင်ႇၸၢၵ်ႈ ၼိဝ်းၵြီးယႂ်းလႃႇ။,2
ၵူၼ်းၶီႇသတဵၵ်ႉမူၺ် ၵေႃႉလႂ် ယဝ်ႉတူဝ်ႈလူၺ်ႈ တၢင်းၸွၺ်ႈ ၵူၼ်းၼေတၢင်း။,invalid
မိူင်းဢၼ်လႂ် ယဝ်ႉတူဝ်ႈတီႈသိပ်း ၼႂ်းthe Super-G တႃႇၽူႈယိင်း သႅၼ်းၸုၵ်းၼၼ်ႉ။,invalid
ဢိင်ႈဢဝ်ပွင်ႈလိၵ်ႈဝႃႈ ၶေႃႈလႂ် ၼေလွင်ႈ Blake ဢၼ်ဢမ်ႇၸႂ်ႈ လွင်ႈတေႉ။,1
ဢိင်ပွင်ႈလိၵ်ႈဝႃႈၼႆ ၶေႃႈလႂ် တီႈတႂ်ႈၼႆႉ ဢမ်ႇလႆႈပဵၼ်တေႃႇ Blake,4
ငိုၼ်းၵွင်ၵၢၼ် လွင်ႈလုမ်ႈၾႃႉႁွၼ့်မႆႈ ၸုမ်းၸိူဝ့်ၸၢတ်ႈလုမ်ႈၾႃႉ UN ၼႆႉ တေဢမ်ႇလႆႈၸႂ်ႉ တီႈလႂ်။,3
ဢိင်ပွင်ႈလိၵ်ႈဝႃႈ U.N မုင်ႈမွင်းတႃႇ ၸွၺ်ႈသင်။,1
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ Albert Muchanga ဢမ်ႇလႆႈထုၵ်ႇႁွင်ႉၶိုၼ်ႈလုမ်း ယွၼ်ႉ မၢင်ႊလွင်ႈယင်းလူဝ် လႆႈၽွင်ႉၸႂ်ၵၼ်ၵွၼ်ႇ။,3
ဢိင်ဢဝ် ပွင်ႈလိၵ်ႈဝႃႈ ယွၼ်ႉသင် လႆႈတႄႇ သူင်ႇၵုၼ်ႇ ၼႂ်းလိူၼ် ၸဵတ်း,1
ဢိင်ဢဝ်ပွင်ႈလိၵ်ႈသေ The Atlanta Journal-Constitution မႃးၵၢဝ်ႇၼေးလွင်ႈသင် ၼိူဝ် ႁွင်ႈၵၢၼ် ပၢႆးပၺ်ႇၺႃႇ။,4
ဢိင်ၶေႃႈမုၼ်း တီႈပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ် ဢမ်ႇလႆႈ တူၵ်ႇလၢတ်ႈပႃး ၼႂ်းၽိုၼ် တၢင်ႇလၢတ်ႈၶွင် the Atlanta Journal-Constitution,1
ဢိင်ပွင်ႈလိၵ်ႈၼႆႉသေ ၶေႃႈမုၼ်းလႂ် လုပ်ႈလူၺ်ႈလႆႈ လွင်ႈမၢၵ်ႇတႅၵ်ႇ။,4
ၸဵမ်ႈမိူဝ်ႈလႆႈၶဝ်ႈၸုမ်း Manchester City မိူဝ်ႈ 2017 မႃးၼႆႉ Jesus လႆႈလဵၼ်ႈလၢႆပွၺ်း။,1
ၶဝ်ႈႁူမ်ႈၸုမ်းမၢၵ်ႇလင်ဢၼ်လႂ် Jesus လႆႈႁပ်ႉငိုၼ်းလိူၼ် 27 လၢၼ်ႉၽၢဝ်ႇ။,2
ၶေႃႈပိုၼ်ႊဢၼ်လႂ် လၢတ်ႈလွင်ႈၶႅၵ်ႇႁူင်းသဝ်းၼႆႉ ဢမ်ႇမၢၼ်ႇမႅၼ်ႈၼၼ်ႉ။,1
ဢိင်ပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ် ၵၢဝ်ႇဝႆႉ တီႈတႂ်ႈၼႆႉ မၢၼ်ႇမႅၼ်ႈ။,2
ဢိင်ပွင်ႈလိၵ်ႈသေ ၶေႃႈမုၼ်းဢၼ်လႂ် ၵဵဝ်ႇလွင်ႈတုမ်ႉၵၼ်ၼၼ်ႉ ပဵၼ်ဢၼ်လပ်ႉလွင်း,1
ဢိင်ႈပွင်ႈလိၵ်ႈသေ လွင်ႈတေလႆႈ တႅပ်းတတ်းတေႃႇ လွင်ႈတုမ်ႉၵၼ်ၼႆႉ လူဝ်ႇလႆႈဝူၼ်ႉၸွမ်း လွင်ႈသင်။,2
ဢိင်ဢဝ်ပွင်ႈလိၵ်ႈသေ Batten လႆႈၶဝ်ႈပႃးၼႂ်း သဵၼ်ႈၽူႈမၢၵ်ႈမီးလိူဝ်ပိူၼ်ႈၼႂ်း မိူင်းဢမႄႇရီႉၵႂ်းၼႆႉ ၵႃႊႁိုဝ်။,3
Batten လႆႈလူႇတၢၼ်းထိုင် ၶေႃႈလႂ် တီႈတႂ်ႈၼႆႉ,2
တွၼ်ႊလႂ်တီႈတႂ်ႈၼႆႉ ဢမ်ႇၸႂ်ႈ ၶႅပ်းလၢႆးမိုဝ်း ဢၼ် Governor Arnold Schwarzenegger လူင်းလၢႆးမိုဝ်းဝႆႉ။,3
ဢိင်ပွင်ႈလိၵ်ႈသေ ပဵၼ်ၽႂ် ဢမ်ႇတၼ်းငိၼ်း လွင်ႈတၢင်းဢၼ်လၢတ်ႈယဝ်ႉၼၼ်ႉ။,2
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ မၢၼ်ႇမႅၼ်ႈၸွမ်း တူဝ်ထူပ်း Miller ၼႂ်းၵၢၼ်ထွပ်ႇၾင်း။,2
ၽႂ်ပၼ်တၢင်းႁၼ်ထိုင် တႃႇၶိုၼ်းႁဵတ်း Clean Air Act,4
ပဵၼ်ၽႂ်ၵေႃႉၶိုၼ်း တွၵ်ႇသၢတ်ႈ ၵၢၼ်ၸႂ်ႉတိုဝ်း Clean Air Act မိူဝ်ႈဢွၼ်ၼႃႈ ပၢင်လိူၵ်ႈတင်ႈ။,2
တီႈၼႂ်းယဵဝ်မႅဝ် ပႃးဝႆႉ ၼမ်ႉဢႅတ်ႉသိတ်ႉယႅၼ်ႇၼရိၵ်ႉ လႄႈ ထၢတ်ႈမႄႇလမိၼ်း ဝႆႉလႄႈ မိူဝ်ႈထၢတ်ႈသွင်ဢၼ်ၼႆႉ ႁူမ်ႈၵၼ်မႃးၼႆ တေပဵၼ်သင်မႃး။,3
ၽူႈၶူၼ်ႉၶႂႃႉၶဝ်ၸႂ်ႉ infrared spectroscopy တႃႇသွၵ်ႈႁႃသင်။,2
ပဵၼ်ၽႂ် ဢဝ် လူႇၼႃႇ တၢင်တႅၼ်းတီႈ Queen of Extreme,4
ပဵၼ်ၽႂ်ဝႃႈႁင်း လူႇၼႃႇ ပဵၼ်ၵူၼ်းယွင်ႇ။,4
လွင်ႈသင် ဢမ်ႇပဵၼ်တေႃႇ ၵူၼ်းႁေႃႈ ၵေႃႉလႆႈပႃးၸွမ်းၼႂ်း လွင်ႈၽႃႇၵၼ်။,1
ဢီႈသင်ဢမ်ႇၸႂ်ႈ ၶေႃႈၸုၵ်းမၼ်ႈတွၼ်ႈတႃႇ ၽူႈလဵၼ်ႈၵဵမ်း ဢႃႇၾြီႉၵႃပွတ်းၸၢၼ်းၶဝ် ၽွင်းၶၢဝ်း ပၢင်ၶႄႉသဵင်ႇမၢၵ်ႇrugby,3
ဢိင်ႈပွင်ႈလိၵ်ႈသေ တၢင်းလဵၼ်မိူင်း ဢႃၾြီႉၵၸၢၼ်း တႄႇႁုၼ်ႈမုၼ်းမႃး မိူဝ်ႈလႂ်။,3
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ် တီႈတႂ်ႈၼႆႉ ဢမ်ႇၸႅင်ႈၼေတေႃႇ လွင်ႈတုမ်ႇတွပ်ႇ ပၢႆးမၢၵ်ႈမုၼ်း မိူင်းၶႄႇ။,4
ဢိင်ႈပွင်ႈလိၵ်ႈသေ မိူဝ်ႈလႂ် GDP မိူင်းၶႄႇ တေၶၢမ်ႈပူၼ်ႉလႆႈ မိူင်းႁူမ်ႈတုမ်ႊ ဢမႄႇရီႉၵႂ်းလႆႈ,2
Hu ပၼ်တၢင်းႁၼ်ထိုင်တႃႇ မိူင်းၶိုၼ်ႈယႂ်ႇၶဝ် ၸိူင်ႉႁိုဝ်။,3
Hu လႆႈတူၵ်ႇလၢတ်ႈဝႆႉ ၶေႃႈၸိူဝ်းလႂ်။,2
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ဢၼ် Veerman လၢတ်ႈလွင်ႈငဝ်းလၢႆးပဵၼ်ဝႆႉ ဢမ်ႇလီ။,2
ယွၼ်ႉလူၺ်ႈလွင်ႈ တၢင်ႇဢဝ်ႇလိူင်ႈၵၼ်လႄႈ ပဵၼ်ၽႂ် ၵေႃႉတေမႃးပုတ်ႈတႅၼ်းတီႈ Huhne။,1
ပဵၼ်ၽႂ်ၵေႃႉႁၼ်ထိုင်တေႃႇ လၢႆးတၢင်းဢဝ်လိူင်ႈၼိူဝ် ဝုၼ်ႇလူင်ၾၢႆႇပၢႆးမၢၵ်ႈမီး။,1
တၢင်းလဝ်ႇမူၼ်ႊဢၼ်လႂ် ၸမ်ၸႂ်တေႃႇ ၽူႈပၼ်ႁႅင်းၶဝ်လႆႈ မိူဝ်းၶၢဝ်း ပၢင်ပွၺ်း Camille Saint-Saens ၼၼ်ႉ,3
ပဵၼ်ၽႂ် ၵေႃႉၶဝ်မႃး ၶဝ်ႈႁူမ်ႈလုတ်ႈယႃႈ ၽွင်းပၢင်ပွၺ်း။,1
ၸိုင်ႈတၢင်ႇဢၼ် တႃႇ “spacewalk” ႁဵတ်းႁိုဝ်ႁွင်ႉ တီႈပၢင်လဝ်ႇမူၼ်ႊ Leonov,4
Leonov ဢွၼ်ႁူဝ် တႃႇၼႃႈၵၢၼ်ႁပ်ႉပဝ်ႊ Soviet ၶဝ်ၸိူင်ႉႁိုဝ်။,2
ပဵၼ်ၽႂ်ၵေႃႉတိူဝ်ႉမၢတ်ႇ တီႈတႅၵ်ႇလႅဝ်ၼၼ်ႉ။,1
ၵူၼ်းၸိူဝ်းပဵၼ်လွင်ႈ ဢမ်ႇသၢင်ႇထုၵ်ႇၵႂႃႇၼၼ်ႉ သိုပ်ႇပဵၼ်သင်မႃး။,1
ၸဝ်ႈပၢႆးသၢႆႊၶဝ် ႁဵတ်း ၼႃႈၵၢၼ်ၽႅၼ်ၶဝ်သေ မုင်ႈမွင်းတႃႇ ႁႃႁူႉတေႃႇ ဢၼ်လႂ် ၸွမ်းၼင်ႇ တီႈတႂ်ႈၼႆႉ။,2
ၸဝ်ႈပၢႆးသၢႆႊၶဝ် ႁႃလႆႈ လွင်ႈဢၼ်လႂ် တီႈတႂ်ႈၼႆႉ။,3
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ဢီသင် ဢၼ်ၵူၼ်းႁပ်ႉတၢင်းဝူၼ်ႉ မိူဝ်ႈၵွၼ်ႇၶဝ် ဢမ်ႇႁႃတၢင်းၽိတ်း။,1
ပဵၼ်ၽႂ် ႁၼ်ၽိတ်းတေႃႇ လွင်ႈၵေႃႇသၢင်ႈ ၽိုၼ်လိၵ်ႈၵိၼ်ၵႅၼ်ႇ တႃႇ Hurricane Katrina ဢီးယွမ်ႊၸၢႆႇ။,2
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ပဵၼ်တီႈလႂ်တေလႆႈႁၼ် ဢွၼ်တၢင်းပိူၼ်ႈ ဢၼ်ၾႆးလႅင်း လုၵ်ႉမႃးတီႈ လႅင်မိၼ် Stardust ၼၼ်ႉ။,2
ဢိင်ဢဝ်ပွင်ႈလိၵ်ႈသေ လႅင်ဝိၼ် ဢၼ်ၶဝ်ႈ တီႈမၢႆတွင်းၼၼ်ႉ ၶေႃႈတႂ်ႈၼႆႉ ပဵၼ်ဢၼ်လႂ်။,invalid
မေႃယႃ Dr. Malar Balasubramanian လႆႈ ႁဵတ်းႁိုဝ် ၸၢပ်ႈတင်း Saroja Balasubramanian,3
လႆႈႁၼ် ၶၢပ်ႈတူဝ် Saroja Balasubramanian ဝႆႉ တီႈလႂ်။,2
eBay လႆႈပိုင်ႈဢိင်ဝႆႉ ဢီႈသင်။,3
ဢီႈသင်ႁဵတ်းႁႂ်ႈ eBay ဢွင်ႇမၢၼ် လူၺ်ႈ ၸူႉႁွမ်တွမ်ႊသႂၢင်းဝႆႉ။,3
ဢိင်ႈၶေႃႈလိၵ်ႈဝႃႈ ပဵၼ်ၽႂ် ဢၼ်ဢမ်ႇလႆႈၼမ်ႉတွၼ်းၸွမ်း ၵေႃႉသေႈယူႇသဝ်းၸွမ်း ဢၼ်မၼ်းၵိုတ်းဝႆႉ တီႈ ပၢင်ပေႃႉႁႅမ်ၵၼ်။,2
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ႁဵတ်းႁႂ်ႈ ၸုမ်းၵိူင်းၵူၼ်းႁၢႆႉၶဝ် ၶဝ်ႈပဵၼ် ၵူၼ်းတူၵ်းၶွၵ်ႈၵႂႃႇ။,4
ဢဝ်တၢင်းႁၼ်ထိုင် Ayatollah Ali Khamenei ဝႃႈၼႆ ၶေႃႈလႂ်ထုၵ်ႇလီႁဵတ်းႁႂ်ႈ မၢၼ်ႈမိူင်း Iran ၶဝ် ပွတ်းပွၺ်ႇၶိုၼ်း ၸဝ်ႈၵဝ်ႇ။,1
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ပဵၼ်ၽႂ် ဢၼ်ႁပ်ႉႁွင်း ပၼ်ၶႂၢင်ႉတေႃႇ ၽွၼ်းတီႈၼိူဝ် ပၢႆးမၢၵ်ႈမုၼ်း Iranian ၶဝ်။,3
ၶေႃႈလႂ် တီႈတႂ်ႈၼႆႉ ဢမ်ႇၸႂ်ႈတွၼ်ႊ လၢႆး ၾရၢၼ်ႇၶဝ် တွတ်ႈၶႅပ်းၵၢင်ၸႂ်။,invalid
ၵူၼ်းပၼ်သဵင်ၶဝ် တေလႆႈၵႂႃႇလိူၵ်ႈ တႅၼ်းၽွၼ်းၶဝ် တီႈလႂ်။,invalid
ဢီႈသင် ဢွၼ် Allen တႄႇၶူၼ်ႉႁႃ ပႅတ်ႇပီႊ ပုၼ်ႈတႃႇ Musashi,1
ဢိင်ႈပွင်ႈလိၵ်ႈသေ Allen လႆႈ လူင်းလၢႆးမိုဝ်း ၸႂ်ႉၸၢႆႇ ငိုၼ်းမၼ်း တီႈလႂ်။,2
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ႁဵတ်းႁႂ်ႈ ၶဝ်ႈထိုင်ငဝ်းလၢႆးမီးၽေး လႄႈ ႁိမ်းတူၺ်ႈမႆႉ။,1
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ဢမ်ႇၸႂ်ႈၶေႃႈ ပၼ်တၢင်းႁၼ်ထိုင် ဢၼ်လွတ်ႈၽေး တႃႇၵူၼ်းပိုၼ်ႉတီလႄႈ ပဵၼ်လွင်ႈႁူၵ်းႁၢႆႉ တႃႇတူၼ်ႈမႆႉၶဝ်တေႉ။,3
ဢိင်ၶေႃႈမေႃယႃ Dr. Moll ဝႃႈ ဢီႈသင် ပဵၼ်ဢၼ်လမ်ႇလွင်ႈသုတ်း ၵွင်ႉၵၼ်တင်း XDR-TB,2
ၵူၼ်းပဵၼ်မီးလၢႆၵေႃႉ ဢၼ်လႆႈ ႁပ်ႉႁွင်းတေႃႇ ၶေႃႈပႅၵ်ႈပိူင်ႈမႂ်ႇ တႃႇၵူၼ်းႁဵတ်းၵၢၼ်တူၺ်းထိုင် ပၢႆးယူႇလီ။,2
လွၵ်းလၢႆးပၢႆးၸၢင်ႊဢၼ်လႂ် ဢၼ် ယူင်ႉ NextGen ၶဝ်ၸႂ်ႉတိုဝ်း။,3
NextGen ႁဵတ်းႁိုဝ် ႁဵတ်းထိင်းပၼ် ၽွၼ်းလီ သဵၼ်ႈတၢင်းၼိူဝ်လူမ်း။,3
ဢိင်ပွင်ႈလိၵ်းသေ ၸဝ်ႈပၢႆးပိုၼ်းဢမ်ႇလႆႈ ႁိတ်းတေႃႇ FBI ၶဝ် ဢၼ်မႃး ပၵ်းၸႂ်တူၺ်းၸွမ်းမၼ်းယူႇ။,2
လိူင်ႈၾၢႆႇႁင်ႈႁူၺ်ႇၼႆႉ ဢီးႁႂ်ႈ FBI ၶဝ် ႁဵတ်းသင်မႃး။,1
လူတ်ႉၶႄၾႆး ပဵၼ်သင်ၵႃႇ ဝၢႆးတုမ်ႇတွပ်ႇတေႃႇ လွင်ႈလူႉလႅဝ် JAS 39C Gripen ၼၼ်ႉ။ ,3
ဢိင်ဢဝ်လွင်ႈလူႉၵွၺ် JAS 39C Gripen သေ ၶူင်ႇလႅင်မိၼ်ၶဝ် လႆႈၶဝ်ႈသုတ်းၸူးသင်။,3
ပဵၼ်ၽႂ် Brzezinski ၸၢင်ႉႁဵတ်း ၽူႈၵႅမ်တူဝ် ၼႂ်းပၢင်တိုၵ်းလုၵ်ႉၽိုၼ်ႉ ၸၢဝ်း Iranian ၶဝ်။,3
ပဵၼ်ၽႂ် ၵေႃႉႁပ်ႉပုၼ်ႈၽွၼ်း ၽူႈပၼ်တၢင်းႁၼ်ထိုင် ၾၢႆႇႁူမ်ႇလူမ်ႈၸိူဝ်ႉၸၢတ်ႉ တေႃႇထိုင်ပီႊ 1977,1
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ဢမ်ႇၸႅင်ႈၼေတေႃႇ ၵူၼ်းႁဵတ်းၵၢၼ် Bobek လူၺ်ႈ Partizan Belgrade,3
ၶေႃႈလႂ် လွင်ႈပိုၼ်း Bobek လူၺ်ႈ Partizan Belgrade ၼႆႉပဵၼ်လွင်ႈမၢၼ်ႇမႅၼ်ႈ။,1
ဢိင်ႈဢဝ်ပွင်ႈလိၵ်ႈသေ ၾၢင်ႁၢင်ႊ Hesperonychus ဢၼ်လုၵ်ႉမႃးတီႈ Velociraptor ၼႆႉ ပႅၵ်ႈပိူင်ႈၵၼ်ၸိူင်ႉႁိုဝ်။,2
ၶေႃႈပွင်ႇ Hesperonychus ၼႆႉ ပိုတ်ႇဢဝ်မႃးတီႈ တွၼ်ႊတူဝ်ႁၢင်ႊ မဵဝ်းသႅၼ်းလႂ်။,1
ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ၼေဝႆႉ လွင်ႈပိုတ်းယိုဝ်းၵၼ် ဢၼ်မၢၼ်ႇမႅၼ်ႈ။,4
ၶေႃႈလႂ်လီႈလႆႈဝူၼ်ႉတေႃႇ လွင်ႈပိုတ်းယိုဝ်းၵၼ် ၸၢင်ႊပေႃႇပဵၼ်မႃး။,1
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ပၢင်ပွၺ်းႁွင်ႉၵႂၢမ်းႁူဝ်ႁႅၵ်ႈ လႆႈပိုၼ်ႊ ဢီႈသင်ဢွၵ်ႇတၢင်းၵၢၼ် ၸွမ်း Luno,3
ဢိင်ႈပွင်ႈလိၵ်ႈသေ ၶေႃႈလႂ်တီႈတႂ်ႈၼႆႉ ၶႆႊလွင်ႈ Luno လူႉသုမ်းၼၼ်ႉ ဢမ်ႇမၢၼ်ႇမႅၼ်ႈ။,1
ၼႂ်းပီႊလႂ် မိူင်း Algeria ၶဝ်လႆႈ လွတ်ႈလႅဝ်းသဝ်းၶေႃ။,3
ၼႂ်းပၢင်မႃႇသႃႇၼၼ်ႉ တီႈလႂ် ဢမ်ႇဢဝ် ထီးဝီး ႁွၺ်ႈၽႅၼ်ဝႆႉ။,4
ပၢင်မႃႇသႃႇသမ်ႉ ႁဵတ်းတီႈလႂ်။,3
တီႈမၢၵ်ႇတီႈၼၼ်ႉ ပဵၼ်ၽႂ် ၺႃးမၢတ်ႇၸဵပ်းႁႅင်း။,1
ၽႂ်ပွင်ႇၶၢဝ်ႇလွင်ႈ ၵႅတ်ႉႁူဝ်ႈ,4
ဢိင်ပွင်ႈလိၵ်ႈသေ ၵူၼ်းလႆႈတၢႆ လၢႆၵေႃႉ,2
ၶိူင်ႈယိပ်းၽႂ် ယိုဝ်းဢမ်ႇဢွၵ်ႇ ၽွင်းႁဵတ်းတီႈၵၼ်ၼၼ်ႉ,2
တၢင်းလဵၼ်ႈဢၼ်လႂ် တီႈတႂ်ႈၼႆႉ လႆႈပၼ်သဵင် တႃႇၽႅၼ်ၵၢၼ် ဢူဝ်ႇၼၢမ်းပိၵ်ႉ။,4
တၢင်းလဵၼ်ႈဢၼ်လႂ် တီႈတႂ်ႈၼႆႉ ပဵၼ်ၸၼ်ႉ လုမ်ႈၾႃႉ the International Olympic Committee မၵ်းမၼ်ႈပၼ် တႃႇတၢင်းလဵၼ်ႈ။,1
ၽူႈတႅမ်ႈ Guinness လႆႈၸေႇပဵၼ် ၽူႈငဝ်ႈတိုၼ်းၶွင် St James’ Gate Brewery ၼႆႉ တႃႇလၢႆပီႊ။,1
Guinness လႆႈငိုၼ်းၶဝ်ႈလၢႆ ႁဵင်လၢၼ်ႉတေႃႇလႃႇ ၼႂ်းၼိူင်ႈပီႊၼႆႉ။,4
ၼႂ်းလၢႆမိူင်း ၼႂ်းမိူင်းႁူမ်ႈတုမ်ႊ ယူးရူပ်ႉၶဝ် ထူပ်းႁၼ်မႅၼ်းဝၢႆးႁၢတ်ႉ H5N1,1
ပဵၼ်တီႈလႂ် လႆႈထူပ်းႁၼ် မႅင်းဝၢႆးႁၢတ်ႉ H5N1 ၵမ်းလိုၼ်းသုတ်း,1
ပဵၼ်မိူဝ်ႈလႂ် Haiti ၶဝ်လႆႈထူပ်းၵၼ် ၵမ်းလိုၼ်းသုတ်း ၵွၼ်ႇတၢင်းပဵၼ် ပႆႇၽႄႈ ယွၼ်ႉ ၽူႈထိင်းလွင်ႈငမ်းယဵၼ်။,2
လႅၼ်ႊတီႈ တီႈလႂ် လႆႈပဵၼ်တီႈၵမ်ႉတႃႇ တၢင်းပဵၼ်ၶဝ်ၽႄႈလႆႈလီလီၼၼ်ႉ။,1
